game,2010,14,20101212,201012120nor,ram,"St. Louis Rams",13,nor,"New Orleans Saints",31
player,201012120nor,ram,StewDa00,tackles_solo,2,,,,,
player,201012120nor,ram,StewDa00,tackles_assists,0,,,,,
player,201012120nor,ram,StewDa00,tackles_loss,1,,,,,
player,201012120nor,ram,StewDa00,qb_hits,1,,,,,
player,201012120nor,ram,StewDa00,fumbles_rec,1,,,,,
player,201012120nor,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201012120nor,ram,StewDa00,fumbles_forced,0,,,,,
player,201012120nor,ram,ChamCh99,def_int,0,,,,,
player,201012120nor,ram,ChamCh99,def_int_yds,0,,,,,
player,201012120nor,ram,ChamCh99,def_int_td,0,,,,,
player,201012120nor,ram,ChamCh99,def_int_long,0,,,,,
player,201012120nor,ram,ChamCh99,pass_defended,0,,,,,
player,201012120nor,ram,ChamCh99,sacks,0.0,,,,,
player,201012120nor,ram,ChamCh99,tackles_combined,8,,,,,
player,201012120nor,ram,ChamCh99,tackles_solo,8,,,,,
player,201012120nor,ram,ChamCh99,tackles_assists,0,,,,,
player,201012120nor,ram,ChamCh99,tackles_loss,0,,,,,
player,201012120nor,ram,ChamCh99,qb_hits,0,,,,,
player,201012120nor,ram,ChamCh99,fumbles_rec,0,,,,,
player,201012120nor,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,ChamCh99,fumbles_forced,1,,,,,
player,201012120nor,ram,LaurJa99,def_int,0,,,,,
player,201012120nor,ram,LaurJa99,def_int_yds,0,,,,,
player,201012120nor,ram,LaurJa99,def_int_td,0,,,,,
player,201012120nor,ram,LaurJa99,def_int_long,0,,,,,
player,201012120nor,ram,LaurJa99,pass_defended,0,,,,,
player,201012120nor,ram,LaurJa99,sacks,0.0,,,,,
player,201012120nor,ram,LaurJa99,tackles_combined,8,,,,,
player,201012120nor,ram,LaurJa99,tackles_solo,8,,,,,
player,201012120nor,ram,LaurJa99,tackles_assists,0,,,,,
player,201012120nor,ram,LaurJa99,tackles_loss,0,,,,,
player,201012120nor,ram,LaurJa99,qb_hits,1,,,,,
player,201012120nor,ram,LaurJa99,fumbles_rec,0,,,,,
player,201012120nor,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,LaurJa99,fumbles_forced,0,,,,,
player,201012120nor,ram,AtogO.20,def_int,0,,,,,
player,201012120nor,ram,AtogO.20,def_int_yds,0,,,,,
player,201012120nor,ram,AtogO.20,def_int_td,0,,,,,
player,201012120nor,ram,AtogO.20,def_int_long,0,,,,,
player,201012120nor,ram,AtogO.20,pass_defended,0,,,,,
player,201012120nor,ram,AtogO.20,sacks,0.0,,,,,
player,201012120nor,ram,AtogO.20,tackles_combined,7,,,,,
player,201012120nor,ram,AtogO.20,tackles_solo,5,,,,,
player,201012120nor,ram,AtogO.20,tackles_assists,2,,,,,
player,201012120nor,ram,AtogO.20,tackles_loss,0,,,,,
player,201012120nor,ram,AtogO.20,qb_hits,0,,,,,
player,201012120nor,ram,AtogO.20,fumbles_rec,0,,,,,
player,201012120nor,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201012120nor,ram,AtogO.20,fumbles_forced,0,,,,,
player,201012120nor,ram,ButlQu20,def_int,0,,,,,
player,201012120nor,ram,ButlQu20,def_int_yds,0,,,,,
player,201012120nor,ram,ButlQu20,def_int_td,0,,,,,
player,201012120nor,ram,ButlQu20,def_int_long,0,,,,,
player,201012120nor,ram,ButlQu20,pass_defended,2,,,,,
player,201012120nor,ram,ButlQu20,sacks,0.0,,,,,
player,201012120nor,ram,ButlQu20,tackles_combined,6,,,,,
player,201012120nor,ram,ButlQu20,tackles_solo,4,,,,,
player,201012120nor,ram,ButlQu20,tackles_assists,2,,,,,
player,201012120nor,ram,ButlQu20,tackles_loss,0,,,,,
player,201012120nor,ram,ButlQu20,qb_hits,0,,,,,
player,201012120nor,ram,ButlQu20,fumbles_rec,0,,,,,
player,201012120nor,ram,ButlQu20,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,ButlQu20,fumbles_rec_td,0,,,,,
player,201012120nor,ram,ButlQu20,fumbles_forced,0,,,,,
player,201012120nor,ram,KehlBr99,def_int,0,,,,,
player,201012120nor,ram,KehlBr99,def_int_yds,0,,,,,
player,201012120nor,ram,KehlBr99,def_int_td,0,,,,,
player,201012120nor,ram,KehlBr99,def_int_long,0,,,,,
player,201012120nor,ram,KehlBr99,pass_defended,0,,,,,
player,201012120nor,ram,KehlBr99,sacks,0.0,,,,,
player,201012120nor,ram,KehlBr99,tackles_combined,4,,,,,
player,201012120nor,ram,KehlBr99,tackles_solo,2,,,,,
player,201012120nor,ram,KehlBr99,tackles_assists,2,,,,,
player,201012120nor,ram,KehlBr99,tackles_loss,0,,,,,
player,201012120nor,ram,KehlBr99,qb_hits,0,,,,,
player,201012120nor,ram,KehlBr99,fumbles_rec,0,,,,,
player,201012120nor,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,KehlBr99,fumbles_forced,0,,,,,
player,201012120nor,ram,ScotDo99,def_int,0,,,,,
player,201012120nor,ram,ScotDo99,def_int_yds,0,,,,,
player,201012120nor,ram,ScotDo99,def_int_td,0,,,,,
player,201012120nor,ram,ScotDo99,def_int_long,0,,,,,
player,201012120nor,ram,ScotDo99,pass_defended,0,,,,,
player,201012120nor,ram,ScotDo99,sacks,0.0,,,,,
player,201012120nor,ram,ScotDo99,tackles_combined,4,,,,,
player,201012120nor,ram,ScotDo99,tackles_solo,3,,,,,
player,201012120nor,ram,ScotDo99,tackles_assists,1,,,,,
player,201012120nor,ram,ScotDo99,tackles_loss,0,,,,,
player,201012120nor,ram,ScotDo99,qb_hits,0,,,,,
player,201012120nor,ram,ScotDo99,fumbles_rec,0,,,,,
player,201012120nor,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,ScotDo99,fumbles_forced,0,,,,,
player,201012120nor,ram,DockKe20,def_int,0,,,,,
player,201012120nor,ram,DockKe20,def_int_yds,0,,,,,
player,201012120nor,ram,DockKe20,def_int_td,0,,,,,
player,201012120nor,ram,DockKe20,def_int_long,0,,,,,
player,201012120nor,ram,DockKe20,pass_defended,0,,,,,
player,201012120nor,ram,DockKe20,sacks,0.0,,,,,
player,201012120nor,ram,DockKe20,tackles_combined,2,,,,,
player,201012120nor,ram,DockKe20,tackles_solo,1,,,,,
player,201012120nor,ram,DockKe20,tackles_assists,1,,,,,
player,201012120nor,ram,DockKe20,tackles_loss,0,,,,,
player,201012120nor,ram,DockKe20,qb_hits,0,,,,,
player,201012120nor,ram,DockKe20,fumbles_rec,0,,,,,
player,201012120nor,ram,DockKe20,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,DockKe20,fumbles_rec_td,0,,,,,
player,201012120nor,ram,DockKe20,fumbles_forced,0,,,,,
player,201012120nor,ram,GibsGa99,def_int,0,,,,,
player,201012120nor,ram,GibsGa99,def_int_yds,0,,,,,
player,201012120nor,ram,GibsGa99,def_int_td,0,,,,,
player,201012120nor,ram,GibsGa99,def_int_long,0,,,,,
player,201012120nor,ram,GibsGa99,pass_defended,0,,,,,
player,201012120nor,ram,GibsGa99,sacks,0.0,,,,,
player,201012120nor,ram,GibsGa99,tackles_combined,2,,,,,
player,201012120nor,ram,GibsGa99,tackles_solo,2,,,,,
player,201012120nor,ram,GibsGa99,tackles_assists,0,,,,,
player,201012120nor,ram,GibsGa99,tackles_loss,0,,,,,
player,201012120nor,ram,GibsGa99,qb_hits,0,,,,,
player,201012120nor,ram,GibsGa99,fumbles_rec,0,,,,,
player,201012120nor,ram,GibsGa99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,GibsGa99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,GibsGa99,fumbles_forced,0,,,,,
player,201012120nor,ram,VoboDa99,def_int,0,,,,,
player,201012120nor,ram,VoboDa99,def_int_yds,0,,,,,
player,201012120nor,ram,VoboDa99,def_int_td,0,,,,,
player,201012120nor,ram,VoboDa99,def_int_long,0,,,,,
player,201012120nor,ram,VoboDa99,pass_defended,0,,,,,
player,201012120nor,ram,VoboDa99,sacks,0.0,,,,,
player,201012120nor,ram,VoboDa99,tackles_combined,2,,,,,
player,201012120nor,ram,VoboDa99,tackles_solo,1,,,,,
player,201012120nor,ram,VoboDa99,tackles_assists,1,,,,,
player,201012120nor,ram,VoboDa99,tackles_loss,0,,,,,
player,201012120nor,ram,VoboDa99,qb_hits,0,,,,,
player,201012120nor,ram,VoboDa99,fumbles_rec,0,,,,,
player,201012120nor,ram,VoboDa99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,VoboDa99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,VoboDa99,fumbles_forced,0,,,,,
player,201012120nor,ram,AhYoC.00,def_int,0,,,,,
player,201012120nor,ram,AhYoC.00,def_int_yds,0,,,,,
player,201012120nor,ram,AhYoC.00,def_int_td,0,,,,,
player,201012120nor,ram,AhYoC.00,def_int_long,0,,,,,
player,201012120nor,ram,AhYoC.00,pass_defended,0,,,,,
player,201012120nor,ram,AhYoC.00,sacks,0.0,,,,,
player,201012120nor,ram,AhYoC.00,tackles_combined,1,,,,,
player,201012120nor,ram,AhYoC.00,tackles_solo,0,,,,,
player,201012120nor,ram,AhYoC.00,tackles_assists,1,,,,,
player,201012120nor,ram,AhYoC.00,tackles_loss,0,,,,,
player,201012120nor,ram,AhYoC.00,qb_hits,0,,,,,
player,201012120nor,ram,AhYoC.00,fumbles_rec,0,,,,,
player,201012120nor,ram,AhYoC.00,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,AhYoC.00,fumbles_rec_td,0,,,,,
player,201012120nor,ram,AhYoC.00,fumbles_forced,0,,,,,
player,201012120nor,ram,brownjos01,def_int,0,,,,,
player,201012120nor,ram,brownjos01,def_int_yds,0,,,,,
player,201012120nor,ram,brownjos01,def_int_td,0,,,,,
player,201012120nor,ram,brownjos01,def_int_long,0,,,,,
player,201012120nor,ram,brownjos01,pass_defended,0,,,,,
player,201012120nor,ram,brownjos01,sacks,0.0,,,,,
player,201012120nor,ram,brownjos01,tackles_combined,1,,,,,
player,201012120nor,ram,brownjos01,tackles_solo,1,,,,,
player,201012120nor,ram,brownjos01,tackles_assists,0,,,,,
player,201012120nor,ram,brownjos01,tackles_loss,0,,,,,
player,201012120nor,ram,brownjos01,qb_hits,0,,,,,
player,201012120nor,ram,brownjos01,fumbles_rec,0,,,,,
player,201012120nor,ram,brownjos01,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,brownjos01,fumbles_rec_td,0,,,,,
player,201012120nor,ram,brownjos01,fumbles_forced,0,,,,,
player,201012120nor,ram,GilyMa00,def_int,0,,,,,
player,201012120nor,ram,GilyMa00,def_int_yds,0,,,,,
player,201012120nor,ram,GilyMa00,def_int_td,0,,,,,
player,201012120nor,ram,GilyMa00,def_int_long,0,,,,,
player,201012120nor,ram,GilyMa00,pass_defended,0,,,,,
player,201012120nor,ram,GilyMa00,sacks,0.0,,,,,
player,201012120nor,ram,GilyMa00,tackles_combined,1,,,,,
player,201012120nor,ram,GilyMa00,tackles_solo,1,,,,,
player,201012120nor,ram,GilyMa00,tackles_assists,0,,,,,
player,201012120nor,ram,GilyMa00,tackles_loss,0,,,,,
player,201012120nor,ram,GilyMa00,qb_hits,0,,,,,
player,201012120nor,ram,GilyMa00,fumbles_rec,0,,,,,
player,201012120nor,ram,GilyMa00,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,GilyMa00,fumbles_rec_td,0,,,,,
player,201012120nor,ram,GilyMa00,fumbles_forced,0,,,,,
player,201012120nor,ram,GranLa99,def_int,0,,,,,
player,201012120nor,ram,GranLa99,def_int_yds,0,,,,,
player,201012120nor,ram,GranLa99,def_int_td,0,,,,,
player,201012120nor,ram,GranLa99,def_int_long,0,,,,,
player,201012120nor,ram,GranLa99,pass_defended,0,,,,,
player,201012120nor,ram,GranLa99,sacks,0.0,,,,,
player,201012120nor,ram,GranLa99,tackles_combined,1,,,,,
player,201012120nor,ram,GranLa99,tackles_solo,1,,,,,
player,201012120nor,ram,GranLa99,tackles_assists,0,,,,,
player,201012120nor,ram,GranLa99,tackles_loss,0,,,,,
player,201012120nor,ram,GranLa99,qb_hits,0,,,,,
player,201012120nor,ram,GranLa99,fumbles_rec,0,,,,,
player,201012120nor,ram,GranLa99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,GranLa99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,GranLa99,fumbles_forced,0,,,,,
player,201012120nor,ram,HallJa21,def_int,0,,,,,
player,201012120nor,ram,HallJa21,def_int_yds,0,,,,,
player,201012120nor,ram,HallJa21,def_int_td,0,,,,,
player,201012120nor,ram,HallJa21,def_int_long,0,,,,,
player,201012120nor,ram,HallJa21,pass_defended,0,,,,,
player,201012120nor,ram,HallJa21,sacks,0.0,,,,,
player,201012120nor,ram,HallJa21,tackles_combined,1,,,,,
player,201012120nor,ram,HallJa21,tackles_solo,1,,,,,
player,201012120nor,ram,HallJa21,tackles_assists,0,,,,,
player,201012120nor,ram,HallJa21,tackles_loss,0,,,,,
player,201012120nor,ram,HallJa21,qb_hits,0,,,,,
player,201012120nor,ram,HallJa21,fumbles_rec,0,,,,,
player,201012120nor,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201012120nor,ram,HallJa21,fumbles_forced,0,,,,,
player,201012120nor,ram,LongCh99,def_int,0,,,,,
player,201012120nor,ram,LongCh99,def_int_yds,0,,,,,
player,201012120nor,ram,LongCh99,def_int_td,0,,,,,
player,201012120nor,ram,LongCh99,def_int_long,0,,,,,
player,201012120nor,ram,LongCh99,pass_defended,0,,,,,
player,201012120nor,ram,LongCh99,sacks,0.0,,,,,
player,201012120nor,ram,LongCh99,tackles_combined,1,,,,,
player,201012120nor,ram,LongCh99,tackles_solo,1,,,,,
player,201012120nor,ram,LongCh99,tackles_assists,0,,,,,
player,201012120nor,ram,LongCh99,tackles_loss,0,,,,,
player,201012120nor,ram,LongCh99,qb_hits,0,,,,,
player,201012120nor,ram,LongCh99,fumbles_rec,0,,,,,
player,201012120nor,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,LongCh99,fumbles_forced,0,,,,,
player,201012120nor,ram,MillBr01,def_int,0,,,,,
player,201012120nor,ram,MillBr01,def_int_yds,0,,,,,
player,201012120nor,ram,MillBr01,def_int_td,0,,,,,
player,201012120nor,ram,MillBr01,def_int_long,0,,,,,
player,201012120nor,ram,MillBr01,pass_defended,0,,,,,
player,201012120nor,ram,MillBr01,sacks,0.0,,,,,
player,201012120nor,ram,MillBr01,tackles_combined,1,,,,,
player,201012120nor,ram,MillBr01,tackles_solo,1,,,,,
player,201012120nor,ram,MillBr01,tackles_assists,0,,,,,
player,201012120nor,ram,MillBr01,tackles_loss,0,,,,,
player,201012120nor,ram,MillBr01,qb_hits,0,,,,,
player,201012120nor,ram,MillBr01,fumbles_rec,0,,,,,
player,201012120nor,ram,MillBr01,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,MillBr01,fumbles_rec_td,0,,,,,
player,201012120nor,ram,MillBr01,fumbles_forced,0,,,,,
player,201012120nor,ram,SimsEu99,def_int,0,,,,,
player,201012120nor,ram,SimsEu99,def_int_yds,0,,,,,
player,201012120nor,ram,SimsEu99,def_int_td,0,,,,,
player,201012120nor,ram,SimsEu99,def_int_long,0,,,,,
player,201012120nor,ram,SimsEu99,pass_defended,0,,,,,
player,201012120nor,ram,SimsEu99,sacks,0.0,,,,,
player,201012120nor,ram,SimsEu99,tackles_combined,1,,,,,
player,201012120nor,ram,SimsEu99,tackles_solo,0,,,,,
player,201012120nor,ram,SimsEu99,tackles_assists,1,,,,,
player,201012120nor,ram,SimsEu99,tackles_loss,0,,,,,
player,201012120nor,ram,SimsEu99,qb_hits,0,,,,,
player,201012120nor,ram,SimsEu99,fumbles_rec,0,,,,,
player,201012120nor,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,SimsEu99,fumbles_forced,0,,,,,
player,201012120nor,ram,SelvGe99,def_int,0,,,,,
player,201012120nor,ram,SelvGe99,def_int_yds,0,,,,,
player,201012120nor,ram,SelvGe99,def_int_td,0,,,,,
player,201012120nor,ram,SelvGe99,def_int_long,0,,,,,
player,201012120nor,ram,SelvGe99,pass_defended,0,,,,,
player,201012120nor,ram,SelvGe99,sacks,0.0,,,,,
player,201012120nor,ram,SelvGe99,tackles_combined,0,,,,,
player,201012120nor,ram,SelvGe99,tackles_solo,0,,,,,
player,201012120nor,ram,SelvGe99,tackles_assists,0,,,,,
player,201012120nor,ram,SelvGe99,tackles_loss,0,,,,,
player,201012120nor,ram,SelvGe99,qb_hits,1,,,,,
player,201012120nor,ram,SelvGe99,fumbles_rec,0,,,,,
player,201012120nor,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201012120nor,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201012120nor,ram,SelvGe99,fumbles_forced,0,,,,,
player,201012120nor,nor,JenkMa99,def_int,2,,,,,
player,201012120nor,nor,JenkMa99,def_int_yds,105,,,,,
player,201012120nor,nor,JenkMa99,def_int_td,1,,,,,
player,201012120nor,nor,JenkMa99,def_int_long,96,,,,,
player,201012120nor,nor,JenkMa99,pass_defended,3,,,,,
player,201012120nor,nor,JenkMa99,sacks,0.0,,,,,
player,201012120nor,nor,JenkMa99,tackles_combined,4,,,,,
player,201012120nor,nor,JenkMa99,tackles_solo,4,,,,,
player,201012120nor,nor,JenkMa99,tackles_assists,0,,,,,
player,201012120nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201012120nor,nor,JenkMa99,qb_hits,0,,,,,
player,201012120nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201012120nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201012120nor,nor,VilmJo99,def_int,0,,,,,
player,201012120nor,nor,VilmJo99,def_int_yds,0,,,,,
player,201012120nor,nor,VilmJo99,def_int_td,0,,,,,
player,201012120nor,nor,VilmJo99,def_int_long,0,,,,,
player,201012120nor,nor,VilmJo99,pass_defended,0,,,,,
player,201012120nor,nor,VilmJo99,sacks,1.0,,,,,
player,201012120nor,nor,VilmJo99,tackles_combined,8,,,,,
player,201012120nor,nor,VilmJo99,tackles_solo,7,,,,,
player,201012120nor,nor,VilmJo99,tackles_assists,1,,,,,
player,201012120nor,nor,VilmJo99,tackles_loss,1,,,,,
player,201012120nor,nor,VilmJo99,qb_hits,2,,,,,
player,201012120nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201012120nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,VilmJo99,fumbles_forced,1,,,,,
player,201012120nor,nor,HarpRo21,def_int,0,,,,,
player,201012120nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201012120nor,nor,HarpRo21,def_int_td,0,,,,,
player,201012120nor,nor,HarpRo21,def_int_long,0,,,,,
player,201012120nor,nor,HarpRo21,pass_defended,1,,,,,
player,201012120nor,nor,HarpRo21,sacks,1.0,,,,,
player,201012120nor,nor,HarpRo21,tackles_combined,7,,,,,
player,201012120nor,nor,HarpRo21,tackles_solo,6,,,,,
player,201012120nor,nor,HarpRo21,tackles_assists,1,,,,,
player,201012120nor,nor,HarpRo21,tackles_loss,1,,,,,
player,201012120nor,nor,HarpRo21,qb_hits,1,,,,,
player,201012120nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201012120nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201012120nor,nor,HarpRo21,fumbles_forced,1,,,,,
player,201012120nor,nor,CharJe99,def_int,0,,,,,
player,201012120nor,nor,CharJe99,def_int_yds,0,,,,,
player,201012120nor,nor,CharJe99,def_int_td,0,,,,,
player,201012120nor,nor,CharJe99,def_int_long,0,,,,,
player,201012120nor,nor,CharJe99,pass_defended,1,,,,,
player,201012120nor,nor,CharJe99,sacks,1.0,,,,,
player,201012120nor,nor,CharJe99,tackles_combined,3,,,,,
player,201012120nor,nor,CharJe99,tackles_solo,3,,,,,
player,201012120nor,nor,CharJe99,tackles_assists,0,,,,,
player,201012120nor,nor,CharJe99,tackles_loss,1,,,,,
player,201012120nor,nor,CharJe99,qb_hits,1,,,,,
player,201012120nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201012120nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201012120nor,nor,ClarDa21,def_int,0,,,,,
player,201012120nor,nor,ClarDa21,def_int_yds,0,,,,,
player,201012120nor,nor,ClarDa21,def_int_td,0,,,,,
player,201012120nor,nor,ClarDa21,def_int_long,0,,,,,
player,201012120nor,nor,ClarDa21,pass_defended,0,,,,,
player,201012120nor,nor,ClarDa21,sacks,0.0,,,,,
player,201012120nor,nor,ClarDa21,tackles_combined,5,,,,,
player,201012120nor,nor,ClarDa21,tackles_solo,3,,,,,
player,201012120nor,nor,ClarDa21,tackles_assists,2,,,,,
player,201012120nor,nor,ClarDa21,tackles_loss,0,,,,,
player,201012120nor,nor,ClarDa21,qb_hits,1,,,,,
player,201012120nor,nor,ClarDa21,fumbles_rec,0,,,,,
player,201012120nor,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201012120nor,nor,ClarDa21,fumbles_forced,0,,,,,
player,201012120nor,nor,HargAn20,def_int,0,,,,,
player,201012120nor,nor,HargAn20,def_int_yds,0,,,,,
player,201012120nor,nor,HargAn20,def_int_td,0,,,,,
player,201012120nor,nor,HargAn20,def_int_long,0,,,,,
player,201012120nor,nor,HargAn20,pass_defended,0,,,,,
player,201012120nor,nor,HargAn20,sacks,0.0,,,,,
player,201012120nor,nor,HargAn20,tackles_combined,5,,,,,
player,201012120nor,nor,HargAn20,tackles_solo,2,,,,,
player,201012120nor,nor,HargAn20,tackles_assists,3,,,,,
player,201012120nor,nor,HargAn20,tackles_loss,,,,,,
player,201012120nor,nor,HargAn20,qb_hits,,,,,,
player,201012120nor,nor,HargAn20,fumbles_rec,0,,,,,
player,201012120nor,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,HargAn20,fumbles_forced,0,,,,,
player,201012120nor,nor,GreeJa22,def_int,0,,,,,
player,201012120nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201012120nor,nor,GreeJa22,def_int_td,0,,,,,
player,201012120nor,nor,GreeJa22,def_int_long,0,,,,,
player,201012120nor,nor,GreeJa22,pass_defended,3,,,,,
player,201012120nor,nor,GreeJa22,sacks,0.0,,,,,
player,201012120nor,nor,GreeJa22,tackles_combined,4,,,,,
player,201012120nor,nor,GreeJa22,tackles_solo,4,,,,,
player,201012120nor,nor,GreeJa22,tackles_assists,0,,,,,
player,201012120nor,nor,GreeJa22,tackles_loss,0,,,,,
player,201012120nor,nor,GreeJa22,qb_hits,0,,,,,
player,201012120nor,nor,GreeJa22,fumbles_rec,1,,,,,
player,201012120nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201012120nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201012120nor,nor,MitcMa99,def_int,0,,,,,
player,201012120nor,nor,MitcMa99,def_int_yds,0,,,,,
player,201012120nor,nor,MitcMa99,def_int_td,0,,,,,
player,201012120nor,nor,MitcMa99,def_int_long,0,,,,,
player,201012120nor,nor,MitcMa99,pass_defended,0,,,,,
player,201012120nor,nor,MitcMa99,sacks,0.0,,,,,
player,201012120nor,nor,MitcMa99,tackles_combined,4,,,,,
player,201012120nor,nor,MitcMa99,tackles_solo,4,,,,,
player,201012120nor,nor,MitcMa99,tackles_assists,0,,,,,
player,201012120nor,nor,MitcMa99,tackles_loss,0,,,,,
player,201012120nor,nor,MitcMa99,qb_hits,0,,,,,
player,201012120nor,nor,MitcMa99,fumbles_rec,0,,,,,
player,201012120nor,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,MitcMa99,fumbles_forced,0,,,,,
player,201012120nor,nor,SharDa00,def_int,0,,,,,
player,201012120nor,nor,SharDa00,def_int_yds,0,,,,,
player,201012120nor,nor,SharDa00,def_int_td,0,,,,,
player,201012120nor,nor,SharDa00,def_int_long,0,,,,,
player,201012120nor,nor,SharDa00,pass_defended,0,,,,,
player,201012120nor,nor,SharDa00,sacks,0.0,,,,,
player,201012120nor,nor,SharDa00,tackles_combined,4,,,,,
player,201012120nor,nor,SharDa00,tackles_solo,2,,,,,
player,201012120nor,nor,SharDa00,tackles_assists,2,,,,,
player,201012120nor,nor,SharDa00,tackles_loss,0,,,,,
player,201012120nor,nor,SharDa00,qb_hits,0,,,,,
player,201012120nor,nor,SharDa00,fumbles_rec,0,,,,,
player,201012120nor,nor,SharDa00,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,SharDa00,fumbles_rec_td,0,,,,,
player,201012120nor,nor,SharDa00,fumbles_forced,0,,,,,
player,201012120nor,nor,PortTr99,def_int,0,,,,,
player,201012120nor,nor,PortTr99,def_int_yds,0,,,,,
player,201012120nor,nor,PortTr99,def_int_td,0,,,,,
player,201012120nor,nor,PortTr99,def_int_long,0,,,,,
player,201012120nor,nor,PortTr99,pass_defended,0,,,,,
player,201012120nor,nor,PortTr99,sacks,0.0,,,,,
player,201012120nor,nor,PortTr99,tackles_combined,3,,,,,
player,201012120nor,nor,PortTr99,tackles_solo,3,,,,,
player,201012120nor,nor,PortTr99,tackles_assists,0,,,,,
player,201012120nor,nor,PortTr99,tackles_loss,1,,,,,
player,201012120nor,nor,PortTr99,qb_hits,0,,,,,
player,201012120nor,nor,PortTr99,fumbles_rec,0,,,,,
player,201012120nor,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,PortTr99,fumbles_forced,0,,,,,
player,201012120nor,nor,ShanSc20,def_int,0,,,,,
player,201012120nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201012120nor,nor,ShanSc20,def_int_td,0,,,,,
player,201012120nor,nor,ShanSc20,def_int_long,0,,,,,
player,201012120nor,nor,ShanSc20,pass_defended,0,,,,,
player,201012120nor,nor,ShanSc20,sacks,0.0,,,,,
player,201012120nor,nor,ShanSc20,tackles_combined,3,,,,,
player,201012120nor,nor,ShanSc20,tackles_solo,3,,,,,
player,201012120nor,nor,ShanSc20,tackles_assists,0,,,,,
player,201012120nor,nor,ShanSc20,tackles_loss,1,,,,,
player,201012120nor,nor,ShanSc20,qb_hits,2,,,,,
