game,2010,12,20101128,201011280htx,oti,"Tennessee Titans",0,htx,"Houston Texans",20
player,201011280htx,oti,HopeCh21,fumbles_forced,0,,,,,
player,201011280htx,oti,VernAl99,def_int,0,,,,,
player,201011280htx,oti,VernAl99,def_int_yds,0,,,,,
player,201011280htx,oti,VernAl99,def_int_td,0,,,,,
player,201011280htx,oti,VernAl99,def_int_long,0,,,,,
player,201011280htx,oti,VernAl99,pass_defended,0,,,,,
player,201011280htx,oti,VernAl99,sacks,0.0,,,,,
player,201011280htx,oti,VernAl99,tackles_combined,8,,,,,
player,201011280htx,oti,VernAl99,tackles_solo,6,,,,,
player,201011280htx,oti,VernAl99,tackles_assists,2,,,,,
player,201011280htx,oti,VernAl99,tackles_loss,0,,,,,
player,201011280htx,oti,VernAl99,qb_hits,0,,,,,
player,201011280htx,oti,VernAl99,fumbles_rec,0,,,,,
player,201011280htx,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,VernAl99,fumbles_forced,0,,,,,
player,201011280htx,oti,DougMa20,def_int,0,,,,,
player,201011280htx,oti,DougMa20,def_int_yds,0,,,,,
player,201011280htx,oti,DougMa20,def_int_td,0,,,,,
player,201011280htx,oti,DougMa20,def_int_long,0,,,,,
player,201011280htx,oti,DougMa20,pass_defended,0,,,,,
player,201011280htx,oti,DougMa20,sacks,0.0,,,,,
player,201011280htx,oti,DougMa20,tackles_combined,7,,,,,
player,201011280htx,oti,DougMa20,tackles_solo,5,,,,,
player,201011280htx,oti,DougMa20,tackles_assists,2,,,,,
player,201011280htx,oti,DougMa20,tackles_loss,1,,,,,
player,201011280htx,oti,DougMa20,qb_hits,1,,,,,
player,201011280htx,oti,DougMa20,fumbles_rec,0,,,,,
player,201011280htx,oti,DougMa20,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,DougMa20,fumbles_rec_td,0,,,,,
player,201011280htx,oti,DougMa20,fumbles_forced,0,,,,,
player,201011280htx,oti,WithWi20,def_int,0,,,,,
player,201011280htx,oti,WithWi20,def_int_yds,0,,,,,
player,201011280htx,oti,WithWi20,def_int_td,0,,,,,
player,201011280htx,oti,WithWi20,def_int_long,0,,,,,
player,201011280htx,oti,WithWi20,pass_defended,0,,,,,
player,201011280htx,oti,WithWi20,sacks,0.0,,,,,
player,201011280htx,oti,WithWi20,tackles_combined,6,,,,,
player,201011280htx,oti,WithWi20,tackles_solo,3,,,,,
player,201011280htx,oti,WithWi20,tackles_assists,3,,,,,
player,201011280htx,oti,WithWi20,tackles_loss,0,,,,,
player,201011280htx,oti,WithWi20,qb_hits,0,,,,,
player,201011280htx,oti,WithWi20,fumbles_rec,0,,,,,
player,201011280htx,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201011280htx,oti,WithWi20,fumbles_forced,0,,,,,
player,201011280htx,oti,McCoJa99,def_int,0,,,,,
player,201011280htx,oti,McCoJa99,def_int_yds,0,,,,,
player,201011280htx,oti,McCoJa99,def_int_td,0,,,,,
player,201011280htx,oti,McCoJa99,def_int_long,0,,,,,
player,201011280htx,oti,McCoJa99,pass_defended,0,,,,,
player,201011280htx,oti,McCoJa99,sacks,0.0,,,,,
player,201011280htx,oti,McCoJa99,tackles_combined,5,,,,,
player,201011280htx,oti,McCoJa99,tackles_solo,5,,,,,
player,201011280htx,oti,McCoJa99,tackles_assists,0,,,,,
player,201011280htx,oti,McCoJa99,tackles_loss,0,,,,,
player,201011280htx,oti,McCoJa99,qb_hits,0,,,,,
player,201011280htx,oti,McCoJa99,fumbles_rec,0,,,,,
player,201011280htx,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,McCoJa99,fumbles_forced,0,,,,,
player,201011280htx,oti,FinnCo20,def_int,0,,,,,
player,201011280htx,oti,FinnCo20,def_int_yds,0,,,,,
player,201011280htx,oti,FinnCo20,def_int_td,0,,,,,
player,201011280htx,oti,FinnCo20,def_int_long,0,,,,,
player,201011280htx,oti,FinnCo20,pass_defended,0,,,,,
player,201011280htx,oti,FinnCo20,sacks,0.0,,,,,
player,201011280htx,oti,FinnCo20,tackles_combined,4,,,,,
player,201011280htx,oti,FinnCo20,tackles_solo,4,,,,,
player,201011280htx,oti,FinnCo20,tackles_assists,0,,,,,
player,201011280htx,oti,FinnCo20,tackles_loss,0,,,,,
player,201011280htx,oti,FinnCo20,qb_hits,0,,,,,
player,201011280htx,oti,FinnCo20,fumbles_rec,0,,,,,
player,201011280htx,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201011280htx,oti,FinnCo20,fumbles_forced,0,,,,,
player,201011280htx,oti,McRaGe99,def_int,0,,,,,
player,201011280htx,oti,McRaGe99,def_int_yds,0,,,,,
player,201011280htx,oti,McRaGe99,def_int_td,0,,,,,
player,201011280htx,oti,McRaGe99,def_int_long,0,,,,,
player,201011280htx,oti,McRaGe99,pass_defended,1,,,,,
player,201011280htx,oti,McRaGe99,sacks,0.0,,,,,
player,201011280htx,oti,McRaGe99,tackles_combined,4,,,,,
player,201011280htx,oti,McRaGe99,tackles_solo,3,,,,,
player,201011280htx,oti,McRaGe99,tackles_assists,1,,,,,
player,201011280htx,oti,McRaGe99,tackles_loss,0,,,,,
player,201011280htx,oti,McRaGe99,qb_hits,0,,,,,
player,201011280htx,oti,McRaGe99,fumbles_rec,0,,,,,
player,201011280htx,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,McRaGe99,fumbles_forced,0,,,,,
player,201011280htx,oti,MarkSe99,def_int,0,,,,,
player,201011280htx,oti,MarkSe99,def_int_yds,0,,,,,
player,201011280htx,oti,MarkSe99,def_int_td,0,,,,,
player,201011280htx,oti,MarkSe99,def_int_long,0,,,,,
player,201011280htx,oti,MarkSe99,pass_defended,0,,,,,
player,201011280htx,oti,MarkSe99,sacks,0.0,,,,,
player,201011280htx,oti,MarkSe99,tackles_combined,3,,,,,
player,201011280htx,oti,MarkSe99,tackles_solo,1,,,,,
player,201011280htx,oti,MarkSe99,tackles_assists,2,,,,,
player,201011280htx,oti,MarkSe99,tackles_loss,1,,,,,
player,201011280htx,oti,MarkSe99,qb_hits,1,,,,,
player,201011280htx,oti,MarkSe99,fumbles_rec,0,,,,,
player,201011280htx,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,MarkSe99,fumbles_forced,0,,,,,
player,201011280htx,oti,HallAh00,def_int,0,,,,,
player,201011280htx,oti,HallAh00,def_int_yds,0,,,,,
player,201011280htx,oti,HallAh00,def_int_td,0,,,,,
player,201011280htx,oti,HallAh00,def_int_long,0,,,,,
player,201011280htx,oti,HallAh00,pass_defended,0,,,,,
player,201011280htx,oti,HallAh00,sacks,0.0,,,,,
player,201011280htx,oti,HallAh00,tackles_combined,2,,,,,
player,201011280htx,oti,HallAh00,tackles_solo,2,,,,,
player,201011280htx,oti,HallAh00,tackles_assists,0,,,,,
player,201011280htx,oti,HallAh00,tackles_loss,0,,,,,
player,201011280htx,oti,HallAh00,qb_hits,0,,,,,
player,201011280htx,oti,HallAh00,fumbles_rec,0,,,,,
player,201011280htx,oti,HallAh00,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,HallAh00,fumbles_rec_td,0,,,,,
player,201011280htx,oti,HallAh00,fumbles_forced,0,,,,,
player,201011280htx,oti,HayeJo20,def_int,0,,,,,
player,201011280htx,oti,HayeJo20,def_int_yds,0,,,,,
player,201011280htx,oti,HayeJo20,def_int_td,0,,,,,
player,201011280htx,oti,HayeJo20,def_int_long,0,,,,,
player,201011280htx,oti,HayeJo20,pass_defended,0,,,,,
player,201011280htx,oti,HayeJo20,sacks,0.0,,,,,
player,201011280htx,oti,HayeJo20,tackles_combined,2,,,,,
player,201011280htx,oti,HayeJo20,tackles_solo,1,,,,,
player,201011280htx,oti,HayeJo20,tackles_assists,1,,,,,
player,201011280htx,oti,HayeJo20,tackles_loss,0,,,,,
player,201011280htx,oti,HayeJo20,qb_hits,0,,,,,
player,201011280htx,oti,HayeJo20,fumbles_rec,0,,,,,
player,201011280htx,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201011280htx,oti,HayeJo20,fumbles_forced,0,,,,,
player,201011280htx,oti,ShawTi99,def_int,0,,,,,
player,201011280htx,oti,ShawTi99,def_int_yds,0,,,,,
player,201011280htx,oti,ShawTi99,def_int_td,0,,,,,
player,201011280htx,oti,ShawTi99,def_int_long,0,,,,,
player,201011280htx,oti,ShawTi99,pass_defended,0,,,,,
player,201011280htx,oti,ShawTi99,sacks,0.0,,,,,
player,201011280htx,oti,ShawTi99,tackles_combined,2,,,,,
player,201011280htx,oti,ShawTi99,tackles_solo,2,,,,,
player,201011280htx,oti,ShawTi99,tackles_assists,0,,,,,
player,201011280htx,oti,ShawTi99,tackles_loss,0,,,,,
player,201011280htx,oti,ShawTi99,qb_hits,0,,,,,
player,201011280htx,oti,ShawTi99,fumbles_rec,0,,,,,
player,201011280htx,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,ShawTi99,fumbles_forced,0,,,,,
player,201011280htx,oti,BailPa99,def_int,0,,,,,
player,201011280htx,oti,BailPa99,def_int_yds,0,,,,,
player,201011280htx,oti,BailPa99,def_int_td,0,,,,,
player,201011280htx,oti,BailPa99,def_int_long,0,,,,,
player,201011280htx,oti,BailPa99,pass_defended,0,,,,,
player,201011280htx,oti,BailPa99,sacks,0.0,,,,,
player,201011280htx,oti,BailPa99,tackles_combined,1,,,,,
player,201011280htx,oti,BailPa99,tackles_solo,1,,,,,
player,201011280htx,oti,BailPa99,tackles_assists,0,,,,,
player,201011280htx,oti,BailPa99,tackles_loss,0,,,,,
player,201011280htx,oti,BailPa99,qb_hits,0,,,,,
player,201011280htx,oti,BailPa99,fumbles_rec,0,,,,,
player,201011280htx,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,BailPa99,fumbles_forced,0,,,,,
player,201011280htx,oti,CurrRe99,def_int,0,,,,,
player,201011280htx,oti,CurrRe99,def_int_yds,0,,,,,
player,201011280htx,oti,CurrRe99,def_int_td,0,,,,,
player,201011280htx,oti,CurrRe99,def_int_long,0,,,,,
player,201011280htx,oti,CurrRe99,pass_defended,0,,,,,
player,201011280htx,oti,CurrRe99,sacks,0.0,,,,,
player,201011280htx,oti,CurrRe99,tackles_combined,1,,,,,
player,201011280htx,oti,CurrRe99,tackles_solo,0,,,,,
player,201011280htx,oti,CurrRe99,tackles_assists,1,,,,,
player,201011280htx,oti,CurrRe99,tackles_loss,0,,,,,
player,201011280htx,oti,CurrRe99,qb_hits,0,,,,,
player,201011280htx,oti,CurrRe99,fumbles_rec,0,,,,,
player,201011280htx,oti,CurrRe99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,CurrRe99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,CurrRe99,fumbles_forced,0,,,,,
player,201011280htx,oti,FordJa99,def_int,0,,,,,
player,201011280htx,oti,FordJa99,def_int_yds,0,,,,,
player,201011280htx,oti,FordJa99,def_int_td,0,,,,,
player,201011280htx,oti,FordJa99,def_int_long,0,,,,,
player,201011280htx,oti,FordJa99,pass_defended,0,,,,,
player,201011280htx,oti,FordJa99,sacks,0.0,,,,,
player,201011280htx,oti,FordJa99,tackles_combined,1,,,,,
player,201011280htx,oti,FordJa99,tackles_solo,0,,,,,
player,201011280htx,oti,FordJa99,tackles_assists,1,,,,,
player,201011280htx,oti,FordJa99,tackles_loss,0,,,,,
player,201011280htx,oti,FordJa99,qb_hits,1,,,,,
player,201011280htx,oti,FordJa99,fumbles_rec,0,,,,,
player,201011280htx,oti,FordJa99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,FordJa99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,FordJa99,fumbles_forced,0,,,,,
player,201011280htx,oti,MoutRy99,def_int,0,,,,,
player,201011280htx,oti,MoutRy99,def_int_yds,0,,,,,
player,201011280htx,oti,MoutRy99,def_int_td,0,,,,,
player,201011280htx,oti,MoutRy99,def_int_long,0,,,,,
player,201011280htx,oti,MoutRy99,pass_defended,0,,,,,
player,201011280htx,oti,MoutRy99,sacks,0.0,,,,,
player,201011280htx,oti,MoutRy99,tackles_combined,1,,,,,
player,201011280htx,oti,MoutRy99,tackles_solo,0,,,,,
player,201011280htx,oti,MoutRy99,tackles_assists,1,,,,,
player,201011280htx,oti,MoutRy99,tackles_loss,0,,,,,
player,201011280htx,oti,MoutRy99,qb_hits,0,,,,,
player,201011280htx,oti,MoutRy99,fumbles_rec,0,,,,,
player,201011280htx,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201011280htx,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201011280htx,oti,MoutRy99,fumbles_forced,0,,,,,
player,201011280htx,htx,QuinGl99,def_int,3,,,,,
player,201011280htx,htx,QuinGl99,def_int_yds,12,,,,,
player,201011280htx,htx,QuinGl99,def_int_td,0,,,,,
player,201011280htx,htx,QuinGl99,def_int_long,10,,,,,
player,201011280htx,htx,QuinGl99,pass_defended,5,,,,,
player,201011280htx,htx,QuinGl99,sacks,0.0,,,,,
player,201011280htx,htx,QuinGl99,tackles_combined,4,,,,,
player,201011280htx,htx,QuinGl99,tackles_solo,3,,,,,
player,201011280htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201011280htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201011280htx,htx,QuinGl99,qb_hits,1,,,,,
player,201011280htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201011280htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201011280htx,htx,WillMa22,def_int,0,,,,,
player,201011280htx,htx,WillMa22,def_int_yds,0,,,,,
player,201011280htx,htx,WillMa22,def_int_td,0,,,,,
player,201011280htx,htx,WillMa22,def_int_long,0,,,,,
player,201011280htx,htx,WillMa22,pass_defended,0,,,,,
player,201011280htx,htx,WillMa22,sacks,1.0,,,,,
player,201011280htx,htx,WillMa22,tackles_combined,2,,,,,
player,201011280htx,htx,WillMa22,tackles_solo,2,,,,,
player,201011280htx,htx,WillMa22,tackles_assists,0,,,,,
player,201011280htx,htx,WillMa22,tackles_loss,1,,,,,
player,201011280htx,htx,WillMa22,qb_hits,1,,,,,
player,201011280htx,htx,WillMa22,fumbles_rec,0,,,,,
player,201011280htx,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201011280htx,htx,WillMa22,fumbles_forced,0,,,,,
player,201011280htx,htx,CushBr99,def_int,0,,,,,
player,201011280htx,htx,CushBr99,def_int_yds,0,,,,,
player,201011280htx,htx,CushBr99,def_int_td,0,,,,,
player,201011280htx,htx,CushBr99,def_int_long,0,,,,,
player,201011280htx,htx,CushBr99,pass_defended,2,,,,,
player,201011280htx,htx,CushBr99,sacks,0.0,,,,,
player,201011280htx,htx,CushBr99,tackles_combined,7,,,,,
player,201011280htx,htx,CushBr99,tackles_solo,6,,,,,
player,201011280htx,htx,CushBr99,tackles_assists,1,,,,,
player,201011280htx,htx,CushBr99,tackles_loss,4,,,,,
player,201011280htx,htx,CushBr99,qb_hits,0,,,,,
player,201011280htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201011280htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201011280htx,htx,PollBe20,def_int,0,,,,,
player,201011280htx,htx,PollBe20,def_int_yds,0,,,,,
player,201011280htx,htx,PollBe20,def_int_td,0,,,,,
player,201011280htx,htx,PollBe20,def_int_long,0,,,,,
player,201011280htx,htx,PollBe20,pass_defended,0,,,,,
player,201011280htx,htx,PollBe20,sacks,0.0,,,,,
player,201011280htx,htx,PollBe20,tackles_combined,5,,,,,
player,201011280htx,htx,PollBe20,tackles_solo,3,,,,,
player,201011280htx,htx,PollBe20,tackles_assists,2,,,,,
player,201011280htx,htx,PollBe20,tackles_loss,0,,,,,
player,201011280htx,htx,PollBe20,qb_hits,0,,,,,
player,201011280htx,htx,PollBe20,fumbles_rec,0,,,,,
player,201011280htx,htx,PollBe20,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,PollBe20,fumbles_rec_td,0,,,,,
player,201011280htx,htx,PollBe20,fumbles_forced,0,,,,,
player,201011280htx,htx,BentKe20,def_int,0,,,,,
player,201011280htx,htx,BentKe20,def_int_yds,0,,,,,
player,201011280htx,htx,BentKe20,def_int_td,0,,,,,
player,201011280htx,htx,BentKe20,def_int_long,0,,,,,
player,201011280htx,htx,BentKe20,pass_defended,0,,,,,
player,201011280htx,htx,BentKe20,sacks,0.0,,,,,
player,201011280htx,htx,BentKe20,tackles_combined,4,,,,,
player,201011280htx,htx,BentKe20,tackles_solo,2,,,,,
player,201011280htx,htx,BentKe20,tackles_assists,2,,,,,
player,201011280htx,htx,BentKe20,tackles_loss,0,,,,,
player,201011280htx,htx,BentKe20,qb_hits,0,,,,,
player,201011280htx,htx,BentKe20,fumbles_rec,0,,,,,
player,201011280htx,htx,BentKe20,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,BentKe20,fumbles_rec_td,0,,,,,
player,201011280htx,htx,BentKe20,fumbles_forced,0,,,,,
player,201011280htx,htx,JackKa99,def_int,0,,,,,
player,201011280htx,htx,JackKa99,def_int_yds,0,,,,,
player,201011280htx,htx,JackKa99,def_int_td,0,,,,,
player,201011280htx,htx,JackKa99,def_int_long,0,,,,,
player,201011280htx,htx,JackKa99,pass_defended,1,,,,,
player,201011280htx,htx,JackKa99,sacks,0.0,,,,,
player,201011280htx,htx,JackKa99,tackles_combined,3,,,,,
player,201011280htx,htx,JackKa99,tackles_solo,3,,,,,
player,201011280htx,htx,JackKa99,tackles_assists,0,,,,,
player,201011280htx,htx,JackKa99,tackles_loss,0,,,,,
player,201011280htx,htx,JackKa99,qb_hits,0,,,,,
player,201011280htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201011280htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201011280htx,htx,AlleJa23,def_int,0,,,,,
player,201011280htx,htx,AlleJa23,def_int_yds,0,,,,,
player,201011280htx,htx,AlleJa23,def_int_td,0,,,,,
player,201011280htx,htx,AlleJa23,def_int_long,0,,,,,
player,201011280htx,htx,AlleJa23,pass_defended,0,,,,,
player,201011280htx,htx,AlleJa23,sacks,0.0,,,,,
player,201011280htx,htx,AlleJa23,tackles_combined,2,,,,,
player,201011280htx,htx,AlleJa23,tackles_solo,2,,,,,
player,201011280htx,htx,AlleJa23,tackles_assists,0,,,,,
player,201011280htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201011280htx,htx,AlleJa23,qb_hits,0,,,,,
player,201011280htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201011280htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201011280htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201011280htx,htx,NolaTr99,def_int,0,,,,,
player,201011280htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201011280htx,htx,NolaTr99,def_int_td,0,,,,,
player,201011280htx,htx,NolaTr99,def_int_long,0,,,,,
player,201011280htx,htx,NolaTr99,pass_defended,0,,,,,
player,201011280htx,htx,NolaTr99,sacks,0.0,,,,,
player,201011280htx,htx,NolaTr99,tackles_combined,2,,,,,
player,201011280htx,htx,NolaTr99,tackles_solo,2,,,,,
player,201011280htx,htx,NolaTr99,tackles_assists,0,,,,,
player,201011280htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201011280htx,htx,NolaTr99,qb_hits,0,,,,,
player,201011280htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201011280htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201011280htx,htx,SmitAn22,def_int,0,,,,,
player,201011280htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201011280htx,htx,SmitAn22,def_int_td,0,,,,,
player,201011280htx,htx,SmitAn22,def_int_long,0,,,,,
player,201011280htx,htx,SmitAn22,pass_defended,0,,,,,
player,201011280htx,htx,SmitAn22,sacks,0.0,,,,,
player,201011280htx,htx,SmitAn22,tackles_combined,2,,,,,
player,201011280htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201011280htx,htx,SmitAn22,tackles_assists,1,,,,,
player,201011280htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201011280htx,htx,SmitAn22,qb_hits,2,,,,,
player,201011280htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201011280htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201011280htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201011280htx,htx,WilsEu20,def_int,0,,,,,
player,201011280htx,htx,WilsEu20,def_int_yds,0,,,,,
player,201011280htx,htx,WilsEu20,def_int_td,0,,,,,
player,201011280htx,htx,WilsEu20,def_int_long,0,,,,,
player,201011280htx,htx,WilsEu20,pass_defended,0,,,,,
player,201011280htx,htx,WilsEu20,sacks,0.0,,,,,
player,201011280htx,htx,WilsEu20,tackles_combined,2,,,,,
player,201011280htx,htx,WilsEu20,tackles_solo,1,,,,,
player,201011280htx,htx,WilsEu20,tackles_assists,1,,,,,
player,201011280htx,htx,WilsEu20,tackles_loss,0,,,,,
player,201011280htx,htx,WilsEu20,qb_hits,0,,,,,
player,201011280htx,htx,WilsEu20,fumbles_rec,0,,,,,
player,201011280htx,htx,WilsEu20,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,WilsEu20,fumbles_rec_td,0,,,,,
player,201011280htx,htx,WilsEu20,fumbles_forced,0,,,,,
player,201011280htx,htx,AndeMa21,def_int,0,,,,,
player,201011280htx,htx,AndeMa21,def_int_yds,0,,,,,
player,201011280htx,htx,AndeMa21,def_int_td,0,,,,,
player,201011280htx,htx,AndeMa21,def_int_long,0,,,,,
player,201011280htx,htx,AndeMa21,pass_defended,1,,,,,
player,201011280htx,htx,AndeMa21,sacks,0.0,,,,,
player,201011280htx,htx,AndeMa21,tackles_combined,1,,,,,
player,201011280htx,htx,AndeMa21,tackles_solo,1,,,,,
player,201011280htx,htx,AndeMa21,tackles_assists,0,,,,,
player,201011280htx,htx,AndeMa21,tackles_loss,0,,,,,
player,201011280htx,htx,AndeMa21,qb_hits,0,,,,,
player,201011280htx,htx,AndeMa21,fumbles_rec,0,,,,,
player,201011280htx,htx,AndeMa21,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,AndeMa21,fumbles_rec_td,0,,,,,
player,201011280htx,htx,AndeMa21,fumbles_forced,0,,,,,
player,201011280htx,htx,CaseJa00,def_int,0,,,,,
player,201011280htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201011280htx,htx,CaseJa00,def_int_td,0,,,,,
player,201011280htx,htx,CaseJa00,def_int_long,0,,,,,
player,201011280htx,htx,CaseJa00,pass_defended,0,,,,,
player,201011280htx,htx,CaseJa00,sacks,0.0,,,,,
player,201011280htx,htx,CaseJa00,tackles_combined,1,,,,,
player,201011280htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201011280htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201011280htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201011280htx,htx,CaseJa00,qb_hits,0,,,,,
player,201011280htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201011280htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201011280htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201011280htx,htx,DileZa99,def_int,0,,,,,
player,201011280htx,htx,DileZa99,def_int_yds,0,,,,,
player,201011280htx,htx,DileZa99,def_int_td,0,,,,,
player,201011280htx,htx,DileZa99,def_int_long,0,,,,,
player,201011280htx,htx,DileZa99,pass_defended,0,,,,,
player,201011280htx,htx,DileZa99,sacks,0.0,,,,,
player,201011280htx,htx,DileZa99,tackles_combined,1,,,,,
player,201011280htx,htx,DileZa99,tackles_solo,0,,,,,
player,201011280htx,htx,DileZa99,tackles_assists,1,,,,,
player,201011280htx,htx,DileZa99,tackles_loss,0,,,,,
player,201011280htx,htx,DileZa99,qb_hits,0,,,,,
player,201011280htx,htx,DileZa99,fumbles_rec,0,,,,,
player,201011280htx,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,DileZa99,fumbles_forced,0,,,,,
player,201011280htx,htx,GrahGa00,def_int,0,,,,,
player,201011280htx,htx,GrahGa00,def_int_yds,0,,,,,
player,201011280htx,htx,GrahGa00,def_int_td,0,,,,,
player,201011280htx,htx,GrahGa00,def_int_long,0,,,,,
player,201011280htx,htx,GrahGa00,pass_defended,0,,,,,
player,201011280htx,htx,GrahGa00,sacks,0.0,,,,,
player,201011280htx,htx,GrahGa00,tackles_combined,1,,,,,
player,201011280htx,htx,GrahGa00,tackles_solo,1,,,,,
player,201011280htx,htx,GrahGa00,tackles_assists,0,,,,,
player,201011280htx,htx,GrahGa00,tackles_loss,0,,,,,
player,201011280htx,htx,GrahGa00,qb_hits,0,,,,,
player,201011280htx,htx,GrahGa00,fumbles_rec,0,,,,,
player,201011280htx,htx,GrahGa00,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,GrahGa00,fumbles_rec_td,0,,,,,
player,201011280htx,htx,GrahGa00,fumbles_forced,0,,,,,
player,201011280htx,htx,KeglSt99,def_int,0,,,,,
player,201011280htx,htx,KeglSt99,def_int_yds,0,,,,,
player,201011280htx,htx,KeglSt99,def_int_td,0,,,,,
player,201011280htx,htx,KeglSt99,def_int_long,0,,,,,
player,201011280htx,htx,KeglSt99,pass_defended,0,,,,,
player,201011280htx,htx,KeglSt99,sacks,0.0,,,,,
player,201011280htx,htx,KeglSt99,tackles_combined,1,,,,,
player,201011280htx,htx,KeglSt99,tackles_solo,1,,,,,
player,201011280htx,htx,KeglSt99,tackles_assists,0,,,,,
player,201011280htx,htx,KeglSt99,tackles_loss,0,,,,,
player,201011280htx,htx,KeglSt99,qb_hits,0,,,,,
player,201011280htx,htx,KeglSt99,fumbles_rec,0,,,,,
player,201011280htx,htx,KeglSt99,fumbles_rec_yds,0,,,,,
player,201011280htx,htx,KeglSt99,fumbles_rec_td,0,,,,,
player,201011280htx,htx,KeglSt99,fumbles_forced,0,,,,,
player,201011280htx,htx,LeacVo00,def_int,0,,,,,
player,201011280htx,htx,LeacVo00,def_int_yds,0,,,,,
player,201011280htx,htx,LeacVo00,def_int_td,0,,,,,
player,201011280htx,htx,LeacVo00,def_int_long,0,,,,,
