game,2010,5,20101010,201010100dal,oti,"Tennessee Titans",34,dal,"Dallas Cowboys",27
player,201010100dal,oti,BrowTo25,sacks,1.0,,,,,
player,201010100dal,oti,BrowTo25,tackles_combined,1,,,,,
player,201010100dal,oti,BrowTo25,tackles_solo,1,,,,,
player,201010100dal,oti,BrowTo25,tackles_assists,0,,,,,
player,201010100dal,oti,BrowTo25,tackles_loss,1,,,,,
player,201010100dal,oti,BrowTo25,qb_hits,1,,,,,
player,201010100dal,oti,BrowTo25,fumbles_rec,0,,,,,
player,201010100dal,oti,BrowTo25,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,BrowTo25,fumbles_rec_td,0,,,,,
player,201010100dal,oti,BrowTo25,fumbles_forced,0,,,,,
player,201010100dal,oti,McRaGe99,def_int,0,,,,,
player,201010100dal,oti,McRaGe99,def_int_yds,0,,,,,
player,201010100dal,oti,McRaGe99,def_int_td,0,,,,,
player,201010100dal,oti,McRaGe99,def_int_long,0,,,,,
player,201010100dal,oti,McRaGe99,pass_defended,0,,,,,
player,201010100dal,oti,McRaGe99,sacks,0.0,,,,,
player,201010100dal,oti,McRaGe99,tackles_combined,8,,,,,
player,201010100dal,oti,McRaGe99,tackles_solo,7,,,,,
player,201010100dal,oti,McRaGe99,tackles_assists,1,,,,,
player,201010100dal,oti,McRaGe99,tackles_loss,0,,,,,
player,201010100dal,oti,McRaGe99,qb_hits,0,,,,,
player,201010100dal,oti,McRaGe99,fumbles_rec,0,,,,,
player,201010100dal,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,McRaGe99,fumbles_forced,0,,,,,
player,201010100dal,oti,FullVi20,def_int,0,,,,,
player,201010100dal,oti,FullVi20,def_int_yds,0,,,,,
player,201010100dal,oti,FullVi20,def_int_td,0,,,,,
player,201010100dal,oti,FullVi20,def_int_long,0,,,,,
player,201010100dal,oti,FullVi20,pass_defended,0,,,,,
player,201010100dal,oti,FullVi20,sacks,0.0,,,,,
player,201010100dal,oti,FullVi20,tackles_combined,5,,,,,
player,201010100dal,oti,FullVi20,tackles_solo,4,,,,,
player,201010100dal,oti,FullVi20,tackles_assists,1,,,,,
player,201010100dal,oti,FullVi20,tackles_loss,0,,,,,
player,201010100dal,oti,FullVi20,qb_hits,1,,,,,
player,201010100dal,oti,FullVi20,fumbles_rec,0,,,,,
player,201010100dal,oti,FullVi20,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,FullVi20,fumbles_rec_td,0,,,,,
player,201010100dal,oti,FullVi20,fumbles_forced,0,,,,,
player,201010100dal,oti,BallDa20,def_int,0,,,,,
player,201010100dal,oti,BallDa20,def_int_yds,0,,,,,
player,201010100dal,oti,BallDa20,def_int_td,0,,,,,
player,201010100dal,oti,BallDa20,def_int_long,0,,,,,
player,201010100dal,oti,BallDa20,pass_defended,1,,,,,
player,201010100dal,oti,BallDa20,sacks,0.0,,,,,
player,201010100dal,oti,BallDa20,tackles_combined,3,,,,,
player,201010100dal,oti,BallDa20,tackles_solo,2,,,,,
player,201010100dal,oti,BallDa20,tackles_assists,1,,,,,
player,201010100dal,oti,BallDa20,tackles_loss,0,,,,,
player,201010100dal,oti,BallDa20,qb_hits,1,,,,,
player,201010100dal,oti,BallDa20,fumbles_rec,0,,,,,
player,201010100dal,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201010100dal,oti,BallDa20,fumbles_forced,0,,,,,
player,201010100dal,oti,ShawTi99,def_int,0,,,,,
player,201010100dal,oti,ShawTi99,def_int_yds,0,,,,,
player,201010100dal,oti,ShawTi99,def_int_td,0,,,,,
player,201010100dal,oti,ShawTi99,def_int_long,0,,,,,
player,201010100dal,oti,ShawTi99,pass_defended,0,,,,,
player,201010100dal,oti,ShawTi99,sacks,0.0,,,,,
player,201010100dal,oti,ShawTi99,tackles_combined,3,,,,,
player,201010100dal,oti,ShawTi99,tackles_solo,2,,,,,
player,201010100dal,oti,ShawTi99,tackles_assists,1,,,,,
player,201010100dal,oti,ShawTi99,tackles_loss,0,,,,,
player,201010100dal,oti,ShawTi99,qb_hits,0,,,,,
player,201010100dal,oti,ShawTi99,fumbles_rec,0,,,,,
player,201010100dal,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,ShawTi99,fumbles_forced,0,,,,,
player,201010100dal,oti,BailPa99,def_int,0,,,,,
player,201010100dal,oti,BailPa99,def_int_yds,0,,,,,
player,201010100dal,oti,BailPa99,def_int_td,0,,,,,
player,201010100dal,oti,BailPa99,def_int_long,0,,,,,
player,201010100dal,oti,BailPa99,pass_defended,0,,,,,
player,201010100dal,oti,BailPa99,sacks,0.0,,,,,
player,201010100dal,oti,BailPa99,tackles_combined,2,,,,,
player,201010100dal,oti,BailPa99,tackles_solo,2,,,,,
player,201010100dal,oti,BailPa99,tackles_assists,0,,,,,
player,201010100dal,oti,BailPa99,tackles_loss,0,,,,,
player,201010100dal,oti,BailPa99,qb_hits,0,,,,,
player,201010100dal,oti,BailPa99,fumbles_rec,0,,,,,
player,201010100dal,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,BailPa99,fumbles_forced,0,,,,,
player,201010100dal,oti,FinnCo20,def_int,0,,,,,
player,201010100dal,oti,FinnCo20,def_int_yds,0,,,,,
player,201010100dal,oti,FinnCo20,def_int_td,0,,,,,
player,201010100dal,oti,FinnCo20,def_int_long,0,,,,,
player,201010100dal,oti,FinnCo20,pass_defended,1,,,,,
player,201010100dal,oti,FinnCo20,sacks,0.0,,,,,
player,201010100dal,oti,FinnCo20,tackles_combined,2,,,,,
player,201010100dal,oti,FinnCo20,tackles_solo,2,,,,,
player,201010100dal,oti,FinnCo20,tackles_assists,0,,,,,
player,201010100dal,oti,FinnCo20,tackles_loss,0,,,,,
player,201010100dal,oti,FinnCo20,qb_hits,0,,,,,
player,201010100dal,oti,FinnCo20,fumbles_rec,0,,,,,
player,201010100dal,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201010100dal,oti,FinnCo20,fumbles_forced,0,,,,,
player,201010100dal,oti,FordJa99,def_int,0,,,,,
player,201010100dal,oti,FordJa99,def_int_yds,0,,,,,
player,201010100dal,oti,FordJa99,def_int_td,0,,,,,
player,201010100dal,oti,FordJa99,def_int_long,0,,,,,
player,201010100dal,oti,FordJa99,pass_defended,0,,,,,
player,201010100dal,oti,FordJa99,sacks,0.0,,,,,
player,201010100dal,oti,FordJa99,tackles_combined,2,,,,,
player,201010100dal,oti,FordJa99,tackles_solo,2,,,,,
player,201010100dal,oti,FordJa99,tackles_assists,0,,,,,
player,201010100dal,oti,FordJa99,tackles_loss,0,,,,,
player,201010100dal,oti,FordJa99,qb_hits,0,,,,,
player,201010100dal,oti,FordJa99,fumbles_rec,0,,,,,
player,201010100dal,oti,FordJa99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,FordJa99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,FordJa99,fumbles_forced,0,,,,,
player,201010100dal,oti,WithWi20,def_int,0,,,,,
player,201010100dal,oti,WithWi20,def_int_yds,0,,,,,
player,201010100dal,oti,WithWi20,def_int_td,0,,,,,
player,201010100dal,oti,WithWi20,def_int_long,0,,,,,
player,201010100dal,oti,WithWi20,pass_defended,2,,,,,
player,201010100dal,oti,WithWi20,sacks,0.0,,,,,
player,201010100dal,oti,WithWi20,tackles_combined,2,,,,,
player,201010100dal,oti,WithWi20,tackles_solo,1,,,,,
player,201010100dal,oti,WithWi20,tackles_assists,1,,,,,
player,201010100dal,oti,WithWi20,tackles_loss,0,,,,,
player,201010100dal,oti,WithWi20,qb_hits,1,,,,,
player,201010100dal,oti,WithWi20,fumbles_rec,0,,,,,
player,201010100dal,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201010100dal,oti,WithWi20,fumbles_forced,0,,,,,
player,201010100dal,oti,AllrCo99,def_int,0,,,,,
player,201010100dal,oti,AllrCo99,def_int_yds,0,,,,,
player,201010100dal,oti,AllrCo99,def_int_td,0,,,,,
player,201010100dal,oti,AllrCo99,def_int_long,0,,,,,
player,201010100dal,oti,AllrCo99,pass_defended,0,,,,,
player,201010100dal,oti,AllrCo99,sacks,0.0,,,,,
player,201010100dal,oti,AllrCo99,tackles_combined,1,,,,,
player,201010100dal,oti,AllrCo99,tackles_solo,0,,,,,
player,201010100dal,oti,AllrCo99,tackles_assists,1,,,,,
player,201010100dal,oti,AllrCo99,tackles_loss,0,,,,,
player,201010100dal,oti,AllrCo99,qb_hits,0,,,,,
player,201010100dal,oti,AllrCo99,fumbles_rec,0,,,,,
player,201010100dal,oti,AllrCo99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,AllrCo99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,AllrCo99,fumbles_forced,0,,,,,
player,201010100dal,oti,CookJa02,def_int,0,,,,,
player,201010100dal,oti,CookJa02,def_int_yds,0,,,,,
player,201010100dal,oti,CookJa02,def_int_td,0,,,,,
player,201010100dal,oti,CookJa02,def_int_long,0,,,,,
player,201010100dal,oti,CookJa02,pass_defended,0,,,,,
player,201010100dal,oti,CookJa02,sacks,0.0,,,,,
player,201010100dal,oti,CookJa02,tackles_combined,1,,,,,
player,201010100dal,oti,CookJa02,tackles_solo,0,,,,,
player,201010100dal,oti,CookJa02,tackles_assists,1,,,,,
player,201010100dal,oti,CookJa02,tackles_loss,0,,,,,
player,201010100dal,oti,CookJa02,qb_hits,0,,,,,
player,201010100dal,oti,CookJa02,fumbles_rec,0,,,,,
player,201010100dal,oti,CookJa02,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,CookJa02,fumbles_rec_td,0,,,,,
player,201010100dal,oti,CookJa02,fumbles_forced,0,,,,,
player,201010100dal,oti,HayeJo20,def_int,0,,,,,
player,201010100dal,oti,HayeJo20,def_int_yds,0,,,,,
player,201010100dal,oti,HayeJo20,def_int_td,0,,,,,
player,201010100dal,oti,HayeJo20,def_int_long,0,,,,,
player,201010100dal,oti,HayeJo20,pass_defended,0,,,,,
player,201010100dal,oti,HayeJo20,sacks,0.0,,,,,
player,201010100dal,oti,HayeJo20,tackles_combined,1,,,,,
player,201010100dal,oti,HayeJo20,tackles_solo,1,,,,,
player,201010100dal,oti,HayeJo20,tackles_assists,0,,,,,
player,201010100dal,oti,HayeJo20,tackles_loss,0,,,,,
player,201010100dal,oti,HayeJo20,qb_hits,0,,,,,
player,201010100dal,oti,HayeJo20,fumbles_rec,0,,,,,
player,201010100dal,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201010100dal,oti,HayeJo20,fumbles_forced,0,,,,,
player,201010100dal,oti,MoutRy99,def_int,0,,,,,
player,201010100dal,oti,MoutRy99,def_int_yds,0,,,,,
player,201010100dal,oti,MoutRy99,def_int_td,0,,,,,
player,201010100dal,oti,MoutRy99,def_int_long,0,,,,,
player,201010100dal,oti,MoutRy99,pass_defended,0,,,,,
player,201010100dal,oti,MoutRy99,sacks,0.0,,,,,
player,201010100dal,oti,MoutRy99,tackles_combined,1,,,,,
player,201010100dal,oti,MoutRy99,tackles_solo,1,,,,,
player,201010100dal,oti,MoutRy99,tackles_assists,0,,,,,
player,201010100dal,oti,MoutRy99,tackles_loss,0,,,,,
player,201010100dal,oti,MoutRy99,qb_hits,0,,,,,
player,201010100dal,oti,MoutRy99,fumbles_rec,0,,,,,
player,201010100dal,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201010100dal,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201010100dal,oti,MoutRy99,fumbles_forced,0,,,,,
player,201010100dal,dal,WareDe99,def_int,0,,,,,
player,201010100dal,dal,WareDe99,def_int_yds,0,,,,,
player,201010100dal,dal,WareDe99,def_int_td,0,,,,,
player,201010100dal,dal,WareDe99,def_int_long,0,,,,,
player,201010100dal,dal,WareDe99,pass_defended,0,,,,,
player,201010100dal,dal,WareDe99,sacks,2.0,,,,,
player,201010100dal,dal,WareDe99,tackles_combined,4,,,,,
player,201010100dal,dal,WareDe99,tackles_solo,4,,,,,
player,201010100dal,dal,WareDe99,tackles_assists,0,,,,,
player,201010100dal,dal,WareDe99,tackles_loss,1,,,,,
player,201010100dal,dal,WareDe99,qb_hits,2,,,,,
player,201010100dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201010100dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201010100dal,dal,SpenAn99,def_int,0,,,,,
player,201010100dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201010100dal,dal,SpenAn99,def_int_td,0,,,,,
player,201010100dal,dal,SpenAn99,def_int_long,0,,,,,
player,201010100dal,dal,SpenAn99,pass_defended,0,,,,,
player,201010100dal,dal,SpenAn99,sacks,1.0,,,,,
player,201010100dal,dal,SpenAn99,tackles_combined,3,,,,,
player,201010100dal,dal,SpenAn99,tackles_solo,3,,,,,
player,201010100dal,dal,SpenAn99,tackles_assists,0,,,,,
player,201010100dal,dal,SpenAn99,tackles_loss,1,,,,,
player,201010100dal,dal,SpenAn99,qb_hits,1,,,,,
player,201010100dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201010100dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201010100dal,dal,JameBr20,def_int,0,,,,,
player,201010100dal,dal,JameBr20,def_int_yds,0,,,,,
player,201010100dal,dal,JameBr20,def_int_td,0,,,,,
player,201010100dal,dal,JameBr20,def_int_long,0,,,,,
player,201010100dal,dal,JameBr20,pass_defended,0,,,,,
player,201010100dal,dal,JameBr20,sacks,0.0,,,,,
player,201010100dal,dal,JameBr20,tackles_combined,6,,,,,
player,201010100dal,dal,JameBr20,tackles_solo,5,,,,,
player,201010100dal,dal,JameBr20,tackles_assists,1,,,,,
player,201010100dal,dal,JameBr20,tackles_loss,0,,,,,
player,201010100dal,dal,JameBr20,qb_hits,0,,,,,
player,201010100dal,dal,JameBr20,fumbles_rec,0,,,,,
player,201010100dal,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,JameBr20,fumbles_forced,1,,,,,
player,201010100dal,dal,RatlJa20,def_int,0,,,,,
player,201010100dal,dal,RatlJa20,def_int_yds,0,,,,,
player,201010100dal,dal,RatlJa20,def_int_td,0,,,,,
player,201010100dal,dal,RatlJa20,def_int_long,0,,,,,
player,201010100dal,dal,RatlJa20,pass_defended,0,,,,,
player,201010100dal,dal,RatlJa20,sacks,0.0,,,,,
player,201010100dal,dal,RatlJa20,tackles_combined,4,,,,,
player,201010100dal,dal,RatlJa20,tackles_solo,3,,,,,
player,201010100dal,dal,RatlJa20,tackles_assists,1,,,,,
player,201010100dal,dal,RatlJa20,tackles_loss,0,,,,,
player,201010100dal,dal,RatlJa20,qb_hits,0,,,,,
player,201010100dal,dal,RatlJa20,fumbles_rec,0,,,,,
player,201010100dal,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,RatlJa20,fumbles_forced,0,,,,,
player,201010100dal,dal,SpeaMa21,def_int,0,,,,,
player,201010100dal,dal,SpeaMa21,def_int_yds,0,,,,,
player,201010100dal,dal,SpeaMa21,def_int_td,0,,,,,
player,201010100dal,dal,SpeaMa21,def_int_long,0,,,,,
player,201010100dal,dal,SpeaMa21,pass_defended,0,,,,,
player,201010100dal,dal,SpeaMa21,sacks,0.0,,,,,
player,201010100dal,dal,SpeaMa21,tackles_combined,4,,,,,
player,201010100dal,dal,SpeaMa21,tackles_solo,2,,,,,
player,201010100dal,dal,SpeaMa21,tackles_assists,2,,,,,
player,201010100dal,dal,SpeaMa21,tackles_loss,1,,,,,
player,201010100dal,dal,SpeaMa21,qb_hits,0,,,,,
player,201010100dal,dal,SpeaMa21,fumbles_rec,0,,,,,
player,201010100dal,dal,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,SpeaMa21,fumbles_rec_td,0,,,,,
player,201010100dal,dal,SpeaMa21,fumbles_forced,0,,,,,
player,201010100dal,dal,BallAl99,def_int,0,,,,,
player,201010100dal,dal,BallAl99,def_int_yds,0,,,,,
player,201010100dal,dal,BallAl99,def_int_td,0,,,,,
player,201010100dal,dal,BallAl99,def_int_long,0,,,,,
player,201010100dal,dal,BallAl99,pass_defended,0,,,,,
player,201010100dal,dal,BallAl99,sacks,0.0,,,,,
player,201010100dal,dal,BallAl99,tackles_combined,3,,,,,
player,201010100dal,dal,BallAl99,tackles_solo,1,,,,,
player,201010100dal,dal,BallAl99,tackles_assists,2,,,,,
player,201010100dal,dal,BallAl99,tackles_loss,0,,,,,
player,201010100dal,dal,BallAl99,qb_hits,0,,,,,
player,201010100dal,dal,BallAl99,fumbles_rec,0,,,,,
player,201010100dal,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,BallAl99,fumbles_forced,0,,,,,
player,201010100dal,dal,JenkMi99,def_int,0,,,,,
player,201010100dal,dal,JenkMi99,def_int_yds,0,,,,,
player,201010100dal,dal,JenkMi99,def_int_td,0,,,,,
player,201010100dal,dal,JenkMi99,def_int_long,0,,,,,
player,201010100dal,dal,JenkMi99,pass_defended,1,,,,,
player,201010100dal,dal,JenkMi99,sacks,0.0,,,,,
player,201010100dal,dal,JenkMi99,tackles_combined,3,,,,,
player,201010100dal,dal,JenkMi99,tackles_solo,3,,,,,
player,201010100dal,dal,JenkMi99,tackles_assists,0,,,,,
player,201010100dal,dal,JenkMi99,tackles_loss,0,,,,,
player,201010100dal,dal,JenkMi99,qb_hits,0,,,,,
player,201010100dal,dal,JenkMi99,fumbles_rec,0,,,,,
player,201010100dal,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,JenkMi99,fumbles_forced,0,,,,,
player,201010100dal,dal,LeexSe99,def_int,0,,,,,
player,201010100dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201010100dal,dal,LeexSe99,def_int_td,0,,,,,
player,201010100dal,dal,LeexSe99,def_int_long,0,,,,,
player,201010100dal,dal,LeexSe99,pass_defended,0,,,,,
player,201010100dal,dal,LeexSe99,sacks,0.0,,,,,
player,201010100dal,dal,LeexSe99,tackles_combined,3,,,,,
player,201010100dal,dal,LeexSe99,tackles_solo,3,,,,,
player,201010100dal,dal,LeexSe99,tackles_assists,0,,,,,
player,201010100dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201010100dal,dal,LeexSe99,qb_hits,0,,,,,
player,201010100dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201010100dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201010100dal,dal,NewmTe20,def_int,0,,,,,
player,201010100dal,dal,NewmTe20,def_int_yds,0,,,,,
player,201010100dal,dal,NewmTe20,def_int_td,0,,,,,
player,201010100dal,dal,NewmTe20,def_int_long,0,,,,,
player,201010100dal,dal,NewmTe20,pass_defended,0,,,,,
player,201010100dal,dal,NewmTe20,sacks,0.0,,,,,
player,201010100dal,dal,NewmTe20,tackles_combined,3,,,,,
player,201010100dal,dal,NewmTe20,tackles_solo,2,,,,,
player,201010100dal,dal,NewmTe20,tackles_assists,1,,,,,
player,201010100dal,dal,NewmTe20,tackles_loss,0,,,,,
player,201010100dal,dal,NewmTe20,qb_hits,0,,,,,
player,201010100dal,dal,NewmTe20,fumbles_rec,0,,,,,
player,201010100dal,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,NewmTe20,fumbles_forced,0,,,,,
player,201010100dal,dal,SensGe20,def_int,0,,,,,
player,201010100dal,dal,SensGe20,def_int_yds,0,,,,,
player,201010100dal,dal,SensGe20,def_int_td,0,,,,,
player,201010100dal,dal,SensGe20,def_int_long,0,,,,,
player,201010100dal,dal,SensGe20,pass_defended,0,,,,,
player,201010100dal,dal,SensGe20,sacks,0.0,,,,,
player,201010100dal,dal,SensGe20,tackles_combined,3,,,,,
player,201010100dal,dal,SensGe20,tackles_solo,1,,,,,
player,201010100dal,dal,SensGe20,tackles_assists,2,,,,,
player,201010100dal,dal,SensGe20,tackles_loss,0,,,,,
player,201010100dal,dal,SensGe20,qb_hits,0,,,,,
player,201010100dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201010100dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,SensGe20,fumbles_forced,0,,,,,
player,201010100dal,dal,BrenJo00,def_int,0,,,,,
player,201010100dal,dal,BrenJo00,def_int_yds,0,,,,,
player,201010100dal,dal,BrenJo00,def_int_td,0,,,,,
player,201010100dal,dal,BrenJo00,def_int_long,0,,,,,
player,201010100dal,dal,BrenJo00,pass_defended,0,,,,,
player,201010100dal,dal,BrenJo00,sacks,0.0,,,,,
player,201010100dal,dal,BrenJo00,tackles_combined,1,,,,,
player,201010100dal,dal,BrenJo00,tackles_solo,1,,,,,
player,201010100dal,dal,BrenJo00,tackles_assists,0,,,,,
player,201010100dal,dal,BrenJo00,tackles_loss,,,,,,
player,201010100dal,dal,BrenJo00,qb_hits,,,,,,
player,201010100dal,dal,BrenJo00,fumbles_rec,0,,,,,
player,201010100dal,dal,BrenJo00,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,BrenJo00,fumbles_rec_td,0,,,,,
player,201010100dal,dal,BrenJo00,fumbles_forced,0,,,,,
player,201010100dal,dal,BuehDa44,def_int,0,,,,,
player,201010100dal,dal,BuehDa44,def_int_yds,0,,,,,
player,201010100dal,dal,BuehDa44,def_int_td,0,,,,,
player,201010100dal,dal,BuehDa44,def_int_long,0,,,,,
player,201010100dal,dal,BuehDa44,pass_defended,0,,,,,
player,201010100dal,dal,BuehDa44,sacks,0.0,,,,,
player,201010100dal,dal,BuehDa44,tackles_combined,1,,,,,
player,201010100dal,dal,BuehDa44,tackles_solo,1,,,,,
player,201010100dal,dal,BuehDa44,tackles_assists,0,,,,,
player,201010100dal,dal,BuehDa44,tackles_loss,0,,,,,
player,201010100dal,dal,BuehDa44,qb_hits,0,,,,,
player,201010100dal,dal,BuehDa44,fumbles_rec,0,,,,,
player,201010100dal,dal,BuehDa44,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,BuehDa44,fumbles_rec_td,0,,,,,
player,201010100dal,dal,BuehDa44,fumbles_forced,0,,,,,
player,201010100dal,dal,ButlVi99,def_int,0,,,,,
player,201010100dal,dal,ButlVi99,def_int_yds,0,,,,,
player,201010100dal,dal,ButlVi99,def_int_td,0,,,,,
player,201010100dal,dal,ButlVi99,def_int_long,0,,,,,
player,201010100dal,dal,ButlVi99,pass_defended,0,,,,,
player,201010100dal,dal,ButlVi99,sacks,0.0,,,,,
player,201010100dal,dal,ButlVi99,tackles_combined,1,,,,,
player,201010100dal,dal,ButlVi99,tackles_solo,1,,,,,
player,201010100dal,dal,ButlVi99,tackles_assists,0,,,,,
player,201010100dal,dal,ButlVi99,tackles_loss,0,,,,,
player,201010100dal,dal,ButlVi99,qb_hits,0,,,,,
player,201010100dal,dal,ButlVi99,fumbles_rec,0,,,,,
player,201010100dal,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,ButlVi99,fumbles_forced,0,,,,,
player,201010100dal,dal,HatcJa20,def_int,0,,,,,
player,201010100dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201010100dal,dal,HatcJa20,def_int_td,0,,,,,
player,201010100dal,dal,HatcJa20,def_int_long,0,,,,,
player,201010100dal,dal,HatcJa20,pass_defended,0,,,,,
player,201010100dal,dal,HatcJa20,sacks,0.0,,,,,
player,201010100dal,dal,HatcJa20,tackles_combined,1,,,,,
player,201010100dal,dal,HatcJa20,tackles_solo,1,,,,,
player,201010100dal,dal,HatcJa20,tackles_assists,0,,,,,
player,201010100dal,dal,HatcJa20,tackles_loss,0,,,,,
player,201010100dal,dal,HatcJa20,qb_hits,1,,,,,
player,201010100dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201010100dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201010100dal,dal,McCrDa00,def_int,0,,,,,
player,201010100dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201010100dal,dal,McCrDa00,def_int_td,0,,,,,
player,201010100dal,dal,McCrDa00,def_int_long,0,,,,,
player,201010100dal,dal,McCrDa00,pass_defended,0,,,,,
player,201010100dal,dal,McCrDa00,sacks,0.0,,,,,
player,201010100dal,dal,McCrDa00,tackles_combined,1,,,,,
player,201010100dal,dal,McCrDa00,tackles_solo,1,,,,,
player,201010100dal,dal,McCrDa00,tackles_assists,0,,,,,
player,201010100dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201010100dal,dal,McCrDa00,qb_hits,0,,,,,
player,201010100dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201010100dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201010100dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201010100dal,dal,OlshIg20,def_int,0,,,,,
player,201010100dal,dal,OlshIg20,def_int_yds,0,,,,,
player,201010100dal,dal,OlshIg20,def_int_td,0,,,,,
player,201010100dal,dal,OlshIg20,def_int_long,0,,,,,
player,201010100dal,dal,OlshIg20,pass_defended,0,,,,,
player,201010100dal,dal,OlshIg20,sacks,0.0,,,,,
player,201010100dal,dal,OlshIg20,tackles_combined,1,,,,,
player,201010100dal,dal,OlshIg20,tackles_solo,1,,,,,
player,201010100dal,dal,OlshIg20,tackles_assists,0,,,,,
player,201010100dal,dal,OlshIg20,tackles_loss,0,,,,,
player,201010100dal,dal,OlshIg20,qb_hits,0,,,,,
player,201010100dal,dal,OlshIg20,fumbles_rec,0,,,,,
player,201010100dal,dal,OlshIg20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,OlshIg20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,OlshIg20,fumbles_forced,0,,,,,
player,201010100dal,dal,WillJa95,def_int,0,,,,,
player,201010100dal,dal,WillJa95,def_int_yds,0,,,,,
player,201010100dal,dal,WillJa95,def_int_td,0,,,,,
player,201010100dal,dal,WillJa95,def_int_long,0,,,,,
player,201010100dal,dal,WillJa95,pass_defended,0,,,,,
player,201010100dal,dal,WillJa95,sacks,0.0,,,,,
player,201010100dal,dal,WillJa95,tackles_combined,1,,,,,
player,201010100dal,dal,WillJa95,tackles_solo,1,,,,,
player,201010100dal,dal,WillJa95,tackles_assists,0,,,,,
