game,2010,5,20101010,201010100clt,kan,"Kansas City Chiefs",9,clt,"Indianapolis Colts",19
player,201010100clt,kan,LewiKe00,def_int_yds,0,,,,,
player,201010100clt,kan,LewiKe00,def_int_td,0,,,,,
player,201010100clt,kan,LewiKe00,def_int_long,0,,,,,
player,201010100clt,kan,LewiKe00,pass_defended,0,,,,,
player,201010100clt,kan,LewiKe00,sacks,0.0,,,,,
player,201010100clt,kan,LewiKe00,tackles_combined,6,,,,,
player,201010100clt,kan,LewiKe00,tackles_solo,1,,,,,
player,201010100clt,kan,LewiKe00,tackles_assists,5,,,,,
player,201010100clt,kan,LewiKe00,tackles_loss,0,,,,,
player,201010100clt,kan,LewiKe00,qb_hits,0,,,,,
player,201010100clt,kan,LewiKe00,fumbles_rec,0,,,,,
player,201010100clt,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201010100clt,kan,LewiKe00,fumbles_forced,0,,,,,
player,201010100clt,kan,VrabMi20,def_int,0,,,,,
player,201010100clt,kan,VrabMi20,def_int_yds,0,,,,,
player,201010100clt,kan,VrabMi20,def_int_td,0,,,,,
player,201010100clt,kan,VrabMi20,def_int_long,0,,,,,
player,201010100clt,kan,VrabMi20,pass_defended,0,,,,,
player,201010100clt,kan,VrabMi20,sacks,0.0,,,,,
player,201010100clt,kan,VrabMi20,tackles_combined,6,,,,,
player,201010100clt,kan,VrabMi20,tackles_solo,4,,,,,
player,201010100clt,kan,VrabMi20,tackles_assists,2,,,,,
player,201010100clt,kan,VrabMi20,tackles_loss,0,,,,,
player,201010100clt,kan,VrabMi20,qb_hits,0,,,,,
player,201010100clt,kan,VrabMi20,fumbles_rec,0,,,,,
player,201010100clt,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201010100clt,kan,VrabMi20,fumbles_forced,0,,,,,
player,201010100clt,kan,ArenJa99,def_int,0,,,,,
player,201010100clt,kan,ArenJa99,def_int_yds,0,,,,,
player,201010100clt,kan,ArenJa99,def_int_td,0,,,,,
player,201010100clt,kan,ArenJa99,def_int_long,0,,,,,
player,201010100clt,kan,ArenJa99,pass_defended,0,,,,,
player,201010100clt,kan,ArenJa99,sacks,0.0,,,,,
player,201010100clt,kan,ArenJa99,tackles_combined,5,,,,,
player,201010100clt,kan,ArenJa99,tackles_solo,3,,,,,
player,201010100clt,kan,ArenJa99,tackles_assists,2,,,,,
player,201010100clt,kan,ArenJa99,tackles_loss,0,,,,,
player,201010100clt,kan,ArenJa99,qb_hits,0,,,,,
player,201010100clt,kan,ArenJa99,fumbles_rec,0,,,,,
player,201010100clt,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201010100clt,kan,ArenJa99,fumbles_forced,0,,,,,
player,201010100clt,kan,BelcJo00,def_int,0,,,,,
player,201010100clt,kan,BelcJo00,def_int_yds,0,,,,,
player,201010100clt,kan,BelcJo00,def_int_td,0,,,,,
player,201010100clt,kan,BelcJo00,def_int_long,0,,,,,
player,201010100clt,kan,BelcJo00,pass_defended,0,,,,,
player,201010100clt,kan,BelcJo00,sacks,0.0,,,,,
player,201010100clt,kan,BelcJo00,tackles_combined,5,,,,,
player,201010100clt,kan,BelcJo00,tackles_solo,3,,,,,
player,201010100clt,kan,BelcJo00,tackles_assists,2,,,,,
player,201010100clt,kan,BelcJo00,tackles_loss,0,,,,,
player,201010100clt,kan,BelcJo00,qb_hits,0,,,,,
player,201010100clt,kan,BelcJo00,fumbles_rec,0,,,,,
player,201010100clt,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201010100clt,kan,BelcJo00,fumbles_forced,0,,,,,
player,201010100clt,kan,BerrEr99,def_int,0,,,,,
player,201010100clt,kan,BerrEr99,def_int_yds,0,,,,,
player,201010100clt,kan,BerrEr99,def_int_td,0,,,,,
player,201010100clt,kan,BerrEr99,def_int_long,0,,,,,
player,201010100clt,kan,BerrEr99,pass_defended,0,,,,,
player,201010100clt,kan,BerrEr99,sacks,0.0,,,,,
player,201010100clt,kan,BerrEr99,tackles_combined,5,,,,,
player,201010100clt,kan,BerrEr99,tackles_solo,3,,,,,
player,201010100clt,kan,BerrEr99,tackles_assists,2,,,,,
player,201010100clt,kan,BerrEr99,tackles_loss,0,,,,,
player,201010100clt,kan,BerrEr99,qb_hits,0,,,,,
player,201010100clt,kan,BerrEr99,fumbles_rec,0,,,,,
player,201010100clt,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201010100clt,kan,BerrEr99,fumbles_forced,0,,,,,
player,201010100clt,kan,MageAl99,def_int,0,,,,,
player,201010100clt,kan,MageAl99,def_int_yds,0,,,,,
player,201010100clt,kan,MageAl99,def_int_td,0,,,,,
player,201010100clt,kan,MageAl99,def_int_long,0,,,,,
player,201010100clt,kan,MageAl99,pass_defended,0,,,,,
player,201010100clt,kan,MageAl99,sacks,0.0,,,,,
player,201010100clt,kan,MageAl99,tackles_combined,2,,,,,
player,201010100clt,kan,MageAl99,tackles_solo,2,,,,,
player,201010100clt,kan,MageAl99,tackles_assists,0,,,,,
player,201010100clt,kan,MageAl99,tackles_loss,0,,,,,
player,201010100clt,kan,MageAl99,qb_hits,0,,,,,
player,201010100clt,kan,MageAl99,fumbles_rec,0,,,,,
player,201010100clt,kan,MageAl99,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,MageAl99,fumbles_rec_td,0,,,,,
player,201010100clt,kan,MageAl99,fumbles_forced,0,,,,,
player,201010100clt,kan,StudAn99,def_int,0,,,,,
player,201010100clt,kan,StudAn99,def_int_yds,0,,,,,
player,201010100clt,kan,StudAn99,def_int_td,0,,,,,
player,201010100clt,kan,StudAn99,def_int_long,0,,,,,
player,201010100clt,kan,StudAn99,pass_defended,0,,,,,
player,201010100clt,kan,StudAn99,sacks,0.0,,,,,
player,201010100clt,kan,StudAn99,tackles_combined,2,,,,,
player,201010100clt,kan,StudAn99,tackles_solo,1,,,,,
player,201010100clt,kan,StudAn99,tackles_assists,1,,,,,
player,201010100clt,kan,StudAn99,tackles_loss,0,,,,,
player,201010100clt,kan,StudAn99,qb_hits,0,,,,,
player,201010100clt,kan,StudAn99,fumbles_rec,0,,,,,
player,201010100clt,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201010100clt,kan,StudAn99,fumbles_forced,0,,,,,
player,201010100clt,kan,CoppTe00,def_int,0,,,,,
player,201010100clt,kan,CoppTe00,def_int_yds,0,,,,,
player,201010100clt,kan,CoppTe00,def_int_td,0,,,,,
player,201010100clt,kan,CoppTe00,def_int_long,0,,,,,
player,201010100clt,kan,CoppTe00,pass_defended,0,,,,,
player,201010100clt,kan,CoppTe00,sacks,0.0,,,,,
player,201010100clt,kan,CoppTe00,tackles_combined,1,,,,,
player,201010100clt,kan,CoppTe00,tackles_solo,1,,,,,
player,201010100clt,kan,CoppTe00,tackles_assists,0,,,,,
player,201010100clt,kan,CoppTe00,tackles_loss,0,,,,,
player,201010100clt,kan,CoppTe00,qb_hits,0,,,,,
player,201010100clt,kan,CoppTe00,fumbles_rec,0,,,,,
player,201010100clt,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201010100clt,kan,CoppTe00,fumbles_forced,0,,,,,
player,201010100clt,kan,GilbWa00,def_int,0,,,,,
player,201010100clt,kan,GilbWa00,def_int_yds,0,,,,,
player,201010100clt,kan,GilbWa00,def_int_td,0,,,,,
player,201010100clt,kan,GilbWa00,def_int_long,0,,,,,
player,201010100clt,kan,GilbWa00,pass_defended,0,,,,,
player,201010100clt,kan,GilbWa00,sacks,0.0,,,,,
player,201010100clt,kan,GilbWa00,tackles_combined,1,,,,,
player,201010100clt,kan,GilbWa00,tackles_solo,1,,,,,
player,201010100clt,kan,GilbWa00,tackles_assists,0,,,,,
player,201010100clt,kan,GilbWa00,tackles_loss,1,,,,,
player,201010100clt,kan,GilbWa00,qb_hits,0,,,,,
player,201010100clt,kan,GilbWa00,fumbles_rec,0,,,,,
player,201010100clt,kan,GilbWa00,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,GilbWa00,fumbles_rec_td,0,,,,,
player,201010100clt,kan,GilbWa00,fumbles_forced,0,,,,,
player,201010100clt,kan,GreeCo01,def_int,0,,,,,
player,201010100clt,kan,GreeCo01,def_int_yds,0,,,,,
player,201010100clt,kan,GreeCo01,def_int_td,0,,,,,
player,201010100clt,kan,GreeCo01,def_int_long,0,,,,,
player,201010100clt,kan,GreeCo01,pass_defended,0,,,,,
player,201010100clt,kan,GreeCo01,sacks,0.0,,,,,
player,201010100clt,kan,GreeCo01,tackles_combined,1,,,,,
player,201010100clt,kan,GreeCo01,tackles_solo,1,,,,,
player,201010100clt,kan,GreeCo01,tackles_assists,0,,,,,
player,201010100clt,kan,GreeCo01,tackles_loss,0,,,,,
player,201010100clt,kan,GreeCo01,qb_hits,0,,,,,
player,201010100clt,kan,GreeCo01,fumbles_rec,0,,,,,
player,201010100clt,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201010100clt,kan,GreeCo01,fumbles_forced,0,,,,,
player,201010100clt,kan,WashDo98,def_int,0,,,,,
player,201010100clt,kan,WashDo98,def_int_yds,0,,,,,
player,201010100clt,kan,WashDo98,def_int_td,0,,,,,
player,201010100clt,kan,WashDo98,def_int_long,0,,,,,
player,201010100clt,kan,WashDo98,pass_defended,0,,,,,
player,201010100clt,kan,WashDo98,sacks,0.0,,,,,
player,201010100clt,kan,WashDo98,tackles_combined,1,,,,,
player,201010100clt,kan,WashDo98,tackles_solo,1,,,,,
player,201010100clt,kan,WashDo98,tackles_assists,0,,,,,
player,201010100clt,kan,WashDo98,tackles_loss,0,,,,,
player,201010100clt,kan,WashDo98,qb_hits,0,,,,,
player,201010100clt,kan,WashDo98,fumbles_rec,0,,,,,
player,201010100clt,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201010100clt,kan,WashDo98,fumbles_forced,0,,,,,
player,201010100clt,kan,WillDe22,def_int,0,,,,,
player,201010100clt,kan,WillDe22,def_int_yds,0,,,,,
player,201010100clt,kan,WillDe22,def_int_td,0,,,,,
player,201010100clt,kan,WillDe22,def_int_long,0,,,,,
player,201010100clt,kan,WillDe22,pass_defended,0,,,,,
player,201010100clt,kan,WillDe22,sacks,0.0,,,,,
player,201010100clt,kan,WillDe22,tackles_combined,1,,,,,
player,201010100clt,kan,WillDe22,tackles_solo,1,,,,,
player,201010100clt,kan,WillDe22,tackles_assists,0,,,,,
player,201010100clt,kan,WillDe22,tackles_loss,0,,,,,
player,201010100clt,kan,WillDe22,qb_hits,0,,,,,
player,201010100clt,kan,WillDe22,fumbles_rec,0,,,,,
player,201010100clt,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201010100clt,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201010100clt,kan,WillDe22,fumbles_forced,0,,,,,
player,201010100clt,clt,SessCl99,def_int,0,,,,,
player,201010100clt,clt,SessCl99,def_int_yds,0,,,,,
player,201010100clt,clt,SessCl99,def_int_td,0,,,,,
player,201010100clt,clt,SessCl99,def_int_long,0,,,,,
player,201010100clt,clt,SessCl99,pass_defended,0,,,,,
player,201010100clt,clt,SessCl99,sacks,0.0,,,,,
player,201010100clt,clt,SessCl99,tackles_combined,10,,,,,
player,201010100clt,clt,SessCl99,tackles_solo,8,,,,,
player,201010100clt,clt,SessCl99,tackles_assists,2,,,,,
player,201010100clt,clt,SessCl99,tackles_loss,0,,,,,
player,201010100clt,clt,SessCl99,qb_hits,0,,,,,
player,201010100clt,clt,SessCl99,fumbles_rec,0,,,,,
player,201010100clt,clt,SessCl99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,SessCl99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,SessCl99,fumbles_forced,0,,,,,
player,201010100clt,clt,BethAn20,def_int,0,,,,,
player,201010100clt,clt,BethAn20,def_int_yds,0,,,,,
player,201010100clt,clt,BethAn20,def_int_td,0,,,,,
player,201010100clt,clt,BethAn20,def_int_long,0,,,,,
player,201010100clt,clt,BethAn20,pass_defended,0,,,,,
player,201010100clt,clt,BethAn20,sacks,0.0,,,,,
player,201010100clt,clt,BethAn20,tackles_combined,7,,,,,
player,201010100clt,clt,BethAn20,tackles_solo,7,,,,,
player,201010100clt,clt,BethAn20,tackles_assists,0,,,,,
player,201010100clt,clt,BethAn20,tackles_loss,0,,,,,
player,201010100clt,clt,BethAn20,qb_hits,0,,,,,
player,201010100clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201010100clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,BethAn20,fumbles_forced,1,,,,,
player,201010100clt,clt,MathRo20,def_int,0,,,,,
player,201010100clt,clt,MathRo20,def_int_yds,0,,,,,
player,201010100clt,clt,MathRo20,def_int_td,0,,,,,
player,201010100clt,clt,MathRo20,def_int_long,0,,,,,
player,201010100clt,clt,MathRo20,pass_defended,0,,,,,
player,201010100clt,clt,MathRo20,sacks,0.0,,,,,
player,201010100clt,clt,MathRo20,tackles_combined,6,,,,,
player,201010100clt,clt,MathRo20,tackles_solo,4,,,,,
player,201010100clt,clt,MathRo20,tackles_assists,2,,,,,
player,201010100clt,clt,MathRo20,tackles_loss,1,,,,,
player,201010100clt,clt,MathRo20,qb_hits,0,,,,,
player,201010100clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201010100clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201010100clt,clt,BracGa20,def_int,0,,,,,
player,201010100clt,clt,BracGa20,def_int_yds,0,,,,,
player,201010100clt,clt,BracGa20,def_int_td,0,,,,,
player,201010100clt,clt,BracGa20,def_int_long,0,,,,,
player,201010100clt,clt,BracGa20,pass_defended,1,,,,,
player,201010100clt,clt,BracGa20,sacks,0.0,,,,,
player,201010100clt,clt,BracGa20,tackles_combined,5,,,,,
player,201010100clt,clt,BracGa20,tackles_solo,2,,,,,
player,201010100clt,clt,BracGa20,tackles_assists,3,,,,,
player,201010100clt,clt,BracGa20,tackles_loss,0,,,,,
player,201010100clt,clt,BracGa20,qb_hits,0,,,,,
player,201010100clt,clt,BracGa20,fumbles_rec,0,,,,,
player,201010100clt,clt,BracGa20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,BracGa20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,BracGa20,fumbles_forced,0,,,,,
player,201010100clt,clt,PoweJe99,def_int,0,,,,,
player,201010100clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201010100clt,clt,PoweJe99,def_int_td,0,,,,,
player,201010100clt,clt,PoweJe99,def_int_long,0,,,,,
player,201010100clt,clt,PoweJe99,pass_defended,0,,,,,
player,201010100clt,clt,PoweJe99,sacks,0.0,,,,,
player,201010100clt,clt,PoweJe99,tackles_combined,5,,,,,
player,201010100clt,clt,PoweJe99,tackles_solo,5,,,,,
player,201010100clt,clt,PoweJe99,tackles_assists,0,,,,,
player,201010100clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201010100clt,clt,PoweJe99,qb_hits,0,,,,,
player,201010100clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201010100clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201010100clt,clt,HaydKe20,def_int,0,,,,,
player,201010100clt,clt,HaydKe20,def_int_yds,0,,,,,
player,201010100clt,clt,HaydKe20,def_int_td,0,,,,,
player,201010100clt,clt,HaydKe20,def_int_long,0,,,,,
player,201010100clt,clt,HaydKe20,pass_defended,0,,,,,
player,201010100clt,clt,HaydKe20,sacks,0.0,,,,,
player,201010100clt,clt,HaydKe20,tackles_combined,4,,,,,
player,201010100clt,clt,HaydKe20,tackles_solo,3,,,,,
player,201010100clt,clt,HaydKe20,tackles_assists,1,,,,,
player,201010100clt,clt,HaydKe20,tackles_loss,0,,,,,
player,201010100clt,clt,HaydKe20,qb_hits,0,,,,,
player,201010100clt,clt,HaydKe20,fumbles_rec,0,,,,,
player,201010100clt,clt,HaydKe20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,HaydKe20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,HaydKe20,fumbles_forced,0,,,,,
player,201010100clt,clt,WheePh99,def_int,0,,,,,
player,201010100clt,clt,WheePh99,def_int_yds,0,,,,,
player,201010100clt,clt,WheePh99,def_int_td,0,,,,,
player,201010100clt,clt,WheePh99,def_int_long,0,,,,,
player,201010100clt,clt,WheePh99,pass_defended,0,,,,,
player,201010100clt,clt,WheePh99,sacks,0.0,,,,,
player,201010100clt,clt,WheePh99,tackles_combined,4,,,,,
player,201010100clt,clt,WheePh99,tackles_solo,4,,,,,
player,201010100clt,clt,WheePh99,tackles_assists,0,,,,,
player,201010100clt,clt,WheePh99,tackles_loss,0,,,,,
player,201010100clt,clt,WheePh99,qb_hits,0,,,,,
player,201010100clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201010100clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,WheePh99,fumbles_forced,0,,,,,
player,201010100clt,clt,AngePa99,def_int,0,,,,,
player,201010100clt,clt,AngePa99,def_int_yds,0,,,,,
player,201010100clt,clt,AngePa99,def_int_td,0,,,,,
player,201010100clt,clt,AngePa99,def_int_long,0,,,,,
player,201010100clt,clt,AngePa99,pass_defended,0,,,,,
player,201010100clt,clt,AngePa99,sacks,0.0,,,,,
player,201010100clt,clt,AngePa99,tackles_combined,2,,,,,
player,201010100clt,clt,AngePa99,tackles_solo,1,,,,,
player,201010100clt,clt,AngePa99,tackles_assists,1,,,,,
player,201010100clt,clt,AngePa99,tackles_loss,0,,,,,
player,201010100clt,clt,AngePa99,qb_hits,0,,,,,
player,201010100clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201010100clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201010100clt,clt,DawsKe99,def_int,0,,,,,
player,201010100clt,clt,DawsKe99,def_int_yds,0,,,,,
player,201010100clt,clt,DawsKe99,def_int_td,0,,,,,
player,201010100clt,clt,DawsKe99,def_int_long,0,,,,,
player,201010100clt,clt,DawsKe99,pass_defended,0,,,,,
player,201010100clt,clt,DawsKe99,sacks,0.0,,,,,
player,201010100clt,clt,DawsKe99,tackles_combined,2,,,,,
player,201010100clt,clt,DawsKe99,tackles_solo,2,,,,,
player,201010100clt,clt,DawsKe99,tackles_assists,0,,,,,
player,201010100clt,clt,DawsKe99,tackles_loss,0,,,,,
player,201010100clt,clt,DawsKe99,qb_hits,1,,,,,
player,201010100clt,clt,DawsKe99,fumbles_rec,1,,,,,
player,201010100clt,clt,DawsKe99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,DawsKe99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,DawsKe99,fumbles_forced,0,,,,,
player,201010100clt,clt,FostEr20,def_int,0,,,,,
player,201010100clt,clt,FostEr20,def_int_yds,0,,,,,
player,201010100clt,clt,FostEr20,def_int_td,0,,,,,
player,201010100clt,clt,FostEr20,def_int_long,0,,,,,
player,201010100clt,clt,FostEr20,pass_defended,0,,,,,
player,201010100clt,clt,FostEr20,sacks,0.0,,,,,
player,201010100clt,clt,FostEr20,tackles_combined,2,,,,,
player,201010100clt,clt,FostEr20,tackles_solo,2,,,,,
player,201010100clt,clt,FostEr20,tackles_assists,0,,,,,
player,201010100clt,clt,FostEr20,tackles_loss,2,,,,,
player,201010100clt,clt,FostEr20,qb_hits,0,,,,,
player,201010100clt,clt,FostEr20,fumbles_rec,0,,,,,
player,201010100clt,clt,FostEr20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,FostEr20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,FostEr20,fumbles_forced,0,,,,,
player,201010100clt,clt,FranAa20,def_int,0,,,,,
player,201010100clt,clt,FranAa20,def_int_yds,0,,,,,
player,201010100clt,clt,FranAa20,def_int_td,0,,,,,
player,201010100clt,clt,FranAa20,def_int_long,0,,,,,
player,201010100clt,clt,FranAa20,pass_defended,1,,,,,
player,201010100clt,clt,FranAa20,sacks,0.0,,,,,
player,201010100clt,clt,FranAa20,tackles_combined,2,,,,,
player,201010100clt,clt,FranAa20,tackles_solo,2,,,,,
player,201010100clt,clt,FranAa20,tackles_assists,0,,,,,
player,201010100clt,clt,FranAa20,tackles_loss,0,,,,,
player,201010100clt,clt,FranAa20,qb_hits,0,,,,,
player,201010100clt,clt,FranAa20,fumbles_rec,0,,,,,
player,201010100clt,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,FranAa20,fumbles_forced,0,,,,,
player,201010100clt,clt,GlenCo99,def_int,0,,,,,
player,201010100clt,clt,GlenCo99,def_int_yds,0,,,,,
player,201010100clt,clt,GlenCo99,def_int_td,0,,,,,
player,201010100clt,clt,GlenCo99,def_int_long,0,,,,,
player,201010100clt,clt,GlenCo99,pass_defended,0,,,,,
player,201010100clt,clt,GlenCo99,sacks,0.0,,,,,
player,201010100clt,clt,GlenCo99,tackles_combined,2,,,,,
player,201010100clt,clt,GlenCo99,tackles_solo,1,,,,,
player,201010100clt,clt,GlenCo99,tackles_assists,1,,,,,
player,201010100clt,clt,GlenCo99,tackles_loss,0,,,,,
player,201010100clt,clt,GlenCo99,qb_hits,0,,,,,
player,201010100clt,clt,GlenCo99,fumbles_rec,0,,,,,
player,201010100clt,clt,GlenCo99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,GlenCo99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,GlenCo99,fumbles_forced,0,,,,,
player,201010100clt,clt,MuirDa20,def_int,0,,,,,
player,201010100clt,clt,MuirDa20,def_int_yds,0,,,,,
player,201010100clt,clt,MuirDa20,def_int_td,0,,,,,
player,201010100clt,clt,MuirDa20,def_int_long,0,,,,,
player,201010100clt,clt,MuirDa20,pass_defended,0,,,,,
player,201010100clt,clt,MuirDa20,sacks,0.0,,,,,
player,201010100clt,clt,MuirDa20,tackles_combined,2,,,,,
player,201010100clt,clt,MuirDa20,tackles_solo,2,,,,,
player,201010100clt,clt,MuirDa20,tackles_assists,0,,,,,
player,201010100clt,clt,MuirDa20,tackles_loss,1,,,,,
player,201010100clt,clt,MuirDa20,qb_hits,0,,,,,
player,201010100clt,clt,MuirDa20,fumbles_rec,0,,,,,
player,201010100clt,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,MuirDa20,fumbles_forced,0,,,,,
player,201010100clt,clt,TammJa00,def_int,0,,,,,
player,201010100clt,clt,TammJa00,def_int_yds,0,,,,,
player,201010100clt,clt,TammJa00,def_int_td,0,,,,,
player,201010100clt,clt,TammJa00,def_int_long,0,,,,,
player,201010100clt,clt,TammJa00,pass_defended,0,,,,,
player,201010100clt,clt,TammJa00,sacks,0.0,,,,,
player,201010100clt,clt,TammJa00,tackles_combined,2,,,,,
player,201010100clt,clt,TammJa00,tackles_solo,1,,,,,
player,201010100clt,clt,TammJa00,tackles_assists,1,,,,,
player,201010100clt,clt,TammJa00,tackles_loss,0,,,,,
player,201010100clt,clt,TammJa00,qb_hits,0,,,,,
player,201010100clt,clt,TammJa00,fumbles_rec,0,,,,,
player,201010100clt,clt,TammJa00,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,TammJa00,fumbles_rec_td,0,,,,,
player,201010100clt,clt,TammJa00,fumbles_forced,0,,,,,
player,201010100clt,clt,FreeDw00,def_int,0,,,,,
player,201010100clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201010100clt,clt,FreeDw00,def_int_td,0,,,,,
player,201010100clt,clt,FreeDw00,def_int_long,0,,,,,
player,201010100clt,clt,FreeDw00,pass_defended,0,,,,,
player,201010100clt,clt,FreeDw00,sacks,0.0,,,,,
player,201010100clt,clt,FreeDw00,tackles_combined,1,,,,,
player,201010100clt,clt,FreeDw00,tackles_solo,1,,,,,
player,201010100clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201010100clt,clt,FreeDw00,tackles_loss,1,,,,,
player,201010100clt,clt,FreeDw00,qb_hits,1,,,,,
player,201010100clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201010100clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201010100clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201010100clt,clt,TownDe20,def_int,0,,,,,
player,201010100clt,clt,TownDe20,def_int_yds,0,,,,,
player,201010100clt,clt,TownDe20,def_int_td,0,,,,,
player,201010100clt,clt,TownDe20,def_int_long,0,,,,,
player,201010100clt,clt,TownDe20,pass_defended,0,,,,,
player,201010100clt,clt,TownDe20,sacks,0.0,,,,,
player,201010100clt,clt,TownDe20,tackles_combined,1,,,,,
player,201010100clt,clt,TownDe20,tackles_solo,1,,,,,
player,201010100clt,clt,TownDe20,tackles_assists,0,,,,,
player,201010100clt,clt,TownDe20,tackles_loss,0,,,,,
player,201010100clt,clt,TownDe20,qb_hits,0,,,,,
player,201010100clt,clt,TownDe20,fumbles_rec,0,,,,,
player,201010100clt,clt,TownDe20,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,TownDe20,fumbles_rec_td,0,,,,,
player,201010100clt,clt,TownDe20,fumbles_forced,0,,,,,
player,201010100clt,clt,TryoJu99,def_int,0,,,,,
player,201010100clt,clt,TryoJu99,def_int_yds,0,,,,,
player,201010100clt,clt,TryoJu99,def_int_td,0,,,,,
player,201010100clt,clt,TryoJu99,def_int_long,0,,,,,
player,201010100clt,clt,TryoJu99,pass_defended,0,,,,,
player,201010100clt,clt,TryoJu99,sacks,0.0,,,,,
player,201010100clt,clt,TryoJu99,tackles_combined,1,,,,,
player,201010100clt,clt,TryoJu99,tackles_solo,1,,,,,
player,201010100clt,clt,TryoJu99,tackles_assists,0,,,,,
player,201010100clt,clt,TryoJu99,tackles_loss,0,,,,,
player,201010100clt,clt,TryoJu99,qb_hits,0,,,,,
player,201010100clt,clt,TryoJu99,fumbles_rec,0,,,,,
player,201010100clt,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201010100clt,clt,TryoJu99,fumbles_forced,0,,,,,
player,201010100clt,clt,WhitBl00,def_int,0,,,,,
player,201010100clt,clt,WhitBl00,def_int_yds,0,,,,,
player,201010100clt,clt,WhitBl00,def_int_td,0,,,,,
player,201010100clt,clt,WhitBl00,def_int_long,0,,,,,
player,201010100clt,clt,WhitBl00,pass_defended,0,,,,,
player,201010100clt,clt,WhitBl00,sacks,0.0,,,,,
player,201010100clt,clt,WhitBl00,tackles_combined,1,,,,,
