game,2010,2,20100919,201009190oti,pit,"Pittsburgh Steelers",19,oti,"Tennessee Titans",11
player,201009190oti,pit,McFaBr20,tackles_loss,0,,,,,
player,201009190oti,pit,McFaBr20,qb_hits,0,,,,,
player,201009190oti,pit,McFaBr20,fumbles_rec,0,,,,,
player,201009190oti,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,McFaBr20,fumbles_forced,0,,,,,
player,201009190oti,pit,HarrJa23,def_int,0,,,,,
player,201009190oti,pit,HarrJa23,def_int_yds,0,,,,,
player,201009190oti,pit,HarrJa23,def_int_td,0,,,,,
player,201009190oti,pit,HarrJa23,def_int_long,0,,,,,
player,201009190oti,pit,HarrJa23,pass_defended,0,,,,,
player,201009190oti,pit,HarrJa23,sacks,2.0,,,,,
player,201009190oti,pit,HarrJa23,tackles_combined,11,,,,,
player,201009190oti,pit,HarrJa23,tackles_solo,10,,,,,
player,201009190oti,pit,HarrJa23,tackles_assists,1,,,,,
player,201009190oti,pit,HarrJa23,tackles_loss,1,,,,,
player,201009190oti,pit,HarrJa23,qb_hits,1,,,,,
player,201009190oti,pit,HarrJa23,fumbles_rec,1,,,,,
player,201009190oti,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201009190oti,pit,HarrJa23,fumbles_forced,2,,,,,
player,201009190oti,pit,KeisBr20,def_int,0,,,,,
player,201009190oti,pit,KeisBr20,def_int_yds,0,,,,,
player,201009190oti,pit,KeisBr20,def_int_td,0,,,,,
player,201009190oti,pit,KeisBr20,def_int_long,0,,,,,
player,201009190oti,pit,KeisBr20,pass_defended,0,,,,,
player,201009190oti,pit,KeisBr20,sacks,1.0,,,,,
player,201009190oti,pit,KeisBr20,tackles_combined,2,,,,,
player,201009190oti,pit,KeisBr20,tackles_solo,1,,,,,
player,201009190oti,pit,KeisBr20,tackles_assists,1,,,,,
player,201009190oti,pit,KeisBr20,tackles_loss,0,,,,,
player,201009190oti,pit,KeisBr20,qb_hits,1,,,,,
player,201009190oti,pit,KeisBr20,fumbles_rec,0,,,,,
player,201009190oti,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,KeisBr20,fumbles_forced,1,,,,,
player,201009190oti,pit,TimmLa99,def_int,0,,,,,
player,201009190oti,pit,TimmLa99,def_int_yds,0,,,,,
player,201009190oti,pit,TimmLa99,def_int_td,0,,,,,
player,201009190oti,pit,TimmLa99,def_int_long,0,,,,,
player,201009190oti,pit,TimmLa99,pass_defended,0,,,,,
player,201009190oti,pit,TimmLa99,sacks,0.0,,,,,
player,201009190oti,pit,TimmLa99,tackles_combined,15,,,,,
player,201009190oti,pit,TimmLa99,tackles_solo,12,,,,,
player,201009190oti,pit,TimmLa99,tackles_assists,3,,,,,
player,201009190oti,pit,TimmLa99,tackles_loss,1,,,,,
player,201009190oti,pit,TimmLa99,qb_hits,0,,,,,
player,201009190oti,pit,TimmLa99,fumbles_rec,0,,,,,
player,201009190oti,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201009190oti,pit,TimmLa99,fumbles_forced,1,,,,,
player,201009190oti,pit,TaylIk20,def_int,0,,,,,
player,201009190oti,pit,TaylIk20,def_int_yds,0,,,,,
player,201009190oti,pit,TaylIk20,def_int_td,0,,,,,
player,201009190oti,pit,TaylIk20,def_int_long,0,,,,,
player,201009190oti,pit,TaylIk20,pass_defended,0,,,,,
player,201009190oti,pit,TaylIk20,sacks,0.0,,,,,
player,201009190oti,pit,TaylIk20,tackles_combined,7,,,,,
player,201009190oti,pit,TaylIk20,tackles_solo,5,,,,,
player,201009190oti,pit,TaylIk20,tackles_assists,2,,,,,
player,201009190oti,pit,TaylIk20,tackles_loss,0,,,,,
player,201009190oti,pit,TaylIk20,qb_hits,0,,,,,
player,201009190oti,pit,TaylIk20,fumbles_rec,0,,,,,
player,201009190oti,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,TaylIk20,fumbles_forced,0,,,,,
player,201009190oti,pit,ClarRy20,def_int,0,,,,,
player,201009190oti,pit,ClarRy20,def_int_yds,0,,,,,
player,201009190oti,pit,ClarRy20,def_int_td,0,,,,,
player,201009190oti,pit,ClarRy20,def_int_long,0,,,,,
player,201009190oti,pit,ClarRy20,pass_defended,0,,,,,
player,201009190oti,pit,ClarRy20,sacks,0.0,,,,,
player,201009190oti,pit,ClarRy20,tackles_combined,6,,,,,
player,201009190oti,pit,ClarRy20,tackles_solo,5,,,,,
player,201009190oti,pit,ClarRy20,tackles_assists,1,,,,,
player,201009190oti,pit,ClarRy20,tackles_loss,0,,,,,
player,201009190oti,pit,ClarRy20,qb_hits,0,,,,,
player,201009190oti,pit,ClarRy20,fumbles_rec,0,,,,,
player,201009190oti,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,ClarRy20,fumbles_forced,0,,,,,
player,201009190oti,pit,FarrJa99,def_int,0,,,,,
player,201009190oti,pit,FarrJa99,def_int_yds,0,,,,,
player,201009190oti,pit,FarrJa99,def_int_td,0,,,,,
player,201009190oti,pit,FarrJa99,def_int_long,0,,,,,
player,201009190oti,pit,FarrJa99,pass_defended,0,,,,,
player,201009190oti,pit,FarrJa99,sacks,0.0,,,,,
player,201009190oti,pit,FarrJa99,tackles_combined,4,,,,,
player,201009190oti,pit,FarrJa99,tackles_solo,3,,,,,
player,201009190oti,pit,FarrJa99,tackles_assists,1,,,,,
player,201009190oti,pit,FarrJa99,tackles_loss,1,,,,,
player,201009190oti,pit,FarrJa99,qb_hits,0,,,,,
player,201009190oti,pit,FarrJa99,fumbles_rec,0,,,,,
player,201009190oti,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201009190oti,pit,FarrJa99,fumbles_forced,0,,,,,
player,201009190oti,pit,SylvSt99,def_int,0,,,,,
player,201009190oti,pit,SylvSt99,def_int_yds,0,,,,,
player,201009190oti,pit,SylvSt99,def_int_td,0,,,,,
player,201009190oti,pit,SylvSt99,def_int_long,0,,,,,
player,201009190oti,pit,SylvSt99,pass_defended,0,,,,,
player,201009190oti,pit,SylvSt99,sacks,0.0,,,,,
player,201009190oti,pit,SylvSt99,tackles_combined,3,,,,,
player,201009190oti,pit,SylvSt99,tackles_solo,2,,,,,
player,201009190oti,pit,SylvSt99,tackles_assists,1,,,,,
player,201009190oti,pit,SylvSt99,tackles_loss,0,,,,,
player,201009190oti,pit,SylvSt99,qb_hits,0,,,,,
player,201009190oti,pit,SylvSt99,fumbles_rec,0,,,,,
player,201009190oti,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201009190oti,pit,SylvSt99,fumbles_forced,1,,,,,
player,201009190oti,pit,FoxxKe20,def_int,0,,,,,
player,201009190oti,pit,FoxxKe20,def_int_yds,0,,,,,
player,201009190oti,pit,FoxxKe20,def_int_td,0,,,,,
player,201009190oti,pit,FoxxKe20,def_int_long,0,,,,,
player,201009190oti,pit,FoxxKe20,pass_defended,0,,,,,
player,201009190oti,pit,FoxxKe20,sacks,0.0,,,,,
player,201009190oti,pit,FoxxKe20,tackles_combined,2,,,,,
player,201009190oti,pit,FoxxKe20,tackles_solo,2,,,,,
player,201009190oti,pit,FoxxKe20,tackles_assists,0,,,,,
player,201009190oti,pit,FoxxKe20,tackles_loss,0,,,,,
player,201009190oti,pit,FoxxKe20,qb_hits,0,,,,,
player,201009190oti,pit,FoxxKe20,fumbles_rec,1,,,,,
player,201009190oti,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201009190oti,pit,HokeCh20,def_int,0,,,,,
player,201009190oti,pit,HokeCh20,def_int_yds,0,,,,,
player,201009190oti,pit,HokeCh20,def_int_td,0,,,,,
player,201009190oti,pit,HokeCh20,def_int_long,0,,,,,
player,201009190oti,pit,HokeCh20,pass_defended,0,,,,,
player,201009190oti,pit,HokeCh20,sacks,0.0,,,,,
player,201009190oti,pit,HokeCh20,tackles_combined,2,,,,,
player,201009190oti,pit,HokeCh20,tackles_solo,2,,,,,
player,201009190oti,pit,HokeCh20,tackles_assists,0,,,,,
player,201009190oti,pit,HokeCh20,tackles_loss,0,,,,,
player,201009190oti,pit,HokeCh20,qb_hits,0,,,,,
player,201009190oti,pit,HokeCh20,fumbles_rec,1,,,,,
player,201009190oti,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,HokeCh20,fumbles_forced,0,,,,,
player,201009190oti,pit,AlleWi21,def_int,0,,,,,
player,201009190oti,pit,AlleWi21,def_int_yds,0,,,,,
player,201009190oti,pit,AlleWi21,def_int_td,0,,,,,
player,201009190oti,pit,AlleWi21,def_int_long,0,,,,,
player,201009190oti,pit,AlleWi21,pass_defended,0,,,,,
player,201009190oti,pit,AlleWi21,sacks,0.0,,,,,
player,201009190oti,pit,AlleWi21,tackles_combined,1,,,,,
player,201009190oti,pit,AlleWi21,tackles_solo,1,,,,,
player,201009190oti,pit,AlleWi21,tackles_assists,0,,,,,
player,201009190oti,pit,AlleWi21,tackles_loss,0,,,,,
player,201009190oti,pit,AlleWi21,qb_hits,0,,,,,
player,201009190oti,pit,AlleWi21,fumbles_rec,0,,,,,
player,201009190oti,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201009190oti,pit,AlleWi21,fumbles_forced,0,,,,,
player,201009190oti,pit,BrowAn04,def_int,0,,,,,
player,201009190oti,pit,BrowAn04,def_int_yds,0,,,,,
player,201009190oti,pit,BrowAn04,def_int_td,0,,,,,
player,201009190oti,pit,BrowAn04,def_int_long,0,,,,,
player,201009190oti,pit,BrowAn04,pass_defended,0,,,,,
player,201009190oti,pit,BrowAn04,sacks,0.0,,,,,
player,201009190oti,pit,BrowAn04,tackles_combined,1,,,,,
player,201009190oti,pit,BrowAn04,tackles_solo,1,,,,,
player,201009190oti,pit,BrowAn04,tackles_assists,0,,,,,
player,201009190oti,pit,BrowAn04,tackles_loss,0,,,,,
player,201009190oti,pit,BrowAn04,qb_hits,0,,,,,
player,201009190oti,pit,BrowAn04,fumbles_rec,0,,,,,
player,201009190oti,pit,BrowAn04,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,BrowAn04,fumbles_rec_td,0,,,,,
player,201009190oti,pit,BrowAn04,fumbles_forced,0,,,,,
player,201009190oti,pit,FootLa20,def_int,0,,,,,
player,201009190oti,pit,FootLa20,def_int_yds,0,,,,,
player,201009190oti,pit,FootLa20,def_int_td,0,,,,,
player,201009190oti,pit,FootLa20,def_int_long,0,,,,,
player,201009190oti,pit,FootLa20,pass_defended,0,,,,,
player,201009190oti,pit,FootLa20,sacks,0.0,,,,,
player,201009190oti,pit,FootLa20,tackles_combined,1,,,,,
player,201009190oti,pit,FootLa20,tackles_solo,1,,,,,
player,201009190oti,pit,FootLa20,tackles_assists,0,,,,,
player,201009190oti,pit,FootLa20,tackles_loss,0,,,,,
player,201009190oti,pit,FootLa20,qb_hits,0,,,,,
player,201009190oti,pit,FootLa20,fumbles_rec,0,,,,,
player,201009190oti,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,FootLa20,fumbles_forced,0,,,,,
player,201009190oti,pit,GayxWi99,def_int,0,,,,,
player,201009190oti,pit,GayxWi99,def_int_yds,0,,,,,
player,201009190oti,pit,GayxWi99,def_int_td,0,,,,,
player,201009190oti,pit,GayxWi99,def_int_long,0,,,,,
player,201009190oti,pit,GayxWi99,pass_defended,0,,,,,
player,201009190oti,pit,GayxWi99,sacks,0.0,,,,,
player,201009190oti,pit,GayxWi99,tackles_combined,1,,,,,
player,201009190oti,pit,GayxWi99,tackles_solo,0,,,,,
player,201009190oti,pit,GayxWi99,tackles_assists,1,,,,,
player,201009190oti,pit,GayxWi99,tackles_loss,0,,,,,
player,201009190oti,pit,GayxWi99,qb_hits,0,,,,,
player,201009190oti,pit,GayxWi99,fumbles_rec,0,,,,,
player,201009190oti,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201009190oti,pit,GayxWi99,fumbles_forced,0,,,,,
player,201009190oti,pit,MadiAn20,def_int,0,,,,,
player,201009190oti,pit,MadiAn20,def_int_yds,0,,,,,
player,201009190oti,pit,MadiAn20,def_int_td,0,,,,,
player,201009190oti,pit,MadiAn20,def_int_long,0,,,,,
player,201009190oti,pit,MadiAn20,pass_defended,0,,,,,
player,201009190oti,pit,MadiAn20,sacks,0.0,,,,,
player,201009190oti,pit,MadiAn20,tackles_combined,1,,,,,
player,201009190oti,pit,MadiAn20,tackles_solo,1,,,,,
player,201009190oti,pit,MadiAn20,tackles_assists,0,,,,,
player,201009190oti,pit,MadiAn20,tackles_loss,0,,,,,
player,201009190oti,pit,MadiAn20,qb_hits,0,,,,,
player,201009190oti,pit,MadiAn20,fumbles_rec,0,,,,,
player,201009190oti,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,MadiAn20,fumbles_forced,0,,,,,
player,201009190oti,pit,McLeSt00,def_int,0,,,,,
player,201009190oti,pit,McLeSt00,def_int_yds,0,,,,,
player,201009190oti,pit,McLeSt00,def_int_td,0,,,,,
player,201009190oti,pit,McLeSt00,def_int_long,0,,,,,
player,201009190oti,pit,McLeSt00,pass_defended,0,,,,,
player,201009190oti,pit,McLeSt00,sacks,0.0,,,,,
player,201009190oti,pit,McLeSt00,tackles_combined,1,,,,,
player,201009190oti,pit,McLeSt00,tackles_solo,1,,,,,
player,201009190oti,pit,McLeSt00,tackles_assists,0,,,,,
player,201009190oti,pit,McLeSt00,tackles_loss,0,,,,,
player,201009190oti,pit,McLeSt00,qb_hits,0,,,,,
player,201009190oti,pit,McLeSt00,fumbles_rec,1,,,,,
player,201009190oti,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201009190oti,pit,McLeSt00,fumbles_forced,0,,,,,
player,201009190oti,pit,MundRy00,def_int,0,,,,,
player,201009190oti,pit,MundRy00,def_int_yds,0,,,,,
player,201009190oti,pit,MundRy00,def_int_td,0,,,,,
player,201009190oti,pit,MundRy00,def_int_long,0,,,,,
player,201009190oti,pit,MundRy00,pass_defended,0,,,,,
player,201009190oti,pit,MundRy00,sacks,0.0,,,,,
player,201009190oti,pit,MundRy00,tackles_combined,1,,,,,
player,201009190oti,pit,MundRy00,tackles_solo,0,,,,,
player,201009190oti,pit,MundRy00,tackles_assists,1,,,,,
player,201009190oti,pit,MundRy00,tackles_loss,0,,,,,
player,201009190oti,pit,MundRy00,qb_hits,0,,,,,
player,201009190oti,pit,MundRy00,fumbles_rec,0,,,,,
player,201009190oti,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201009190oti,pit,MundRy00,fumbles_forced,0,,,,,
player,201009190oti,pit,SepuDa20,def_int,0,,,,,
player,201009190oti,pit,SepuDa20,def_int_yds,0,,,,,
player,201009190oti,pit,SepuDa20,def_int_td,0,,,,,
player,201009190oti,pit,SepuDa20,def_int_long,0,,,,,
player,201009190oti,pit,SepuDa20,pass_defended,0,,,,,
player,201009190oti,pit,SepuDa20,sacks,0.0,,,,,
player,201009190oti,pit,SepuDa20,tackles_combined,1,,,,,
player,201009190oti,pit,SepuDa20,tackles_solo,1,,,,,
player,201009190oti,pit,SepuDa20,tackles_assists,0,,,,,
player,201009190oti,pit,SepuDa20,tackles_loss,0,,,,,
player,201009190oti,pit,SepuDa20,qb_hits,0,,,,,
player,201009190oti,pit,SepuDa20,fumbles_rec,0,,,,,
player,201009190oti,pit,SepuDa20,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,SepuDa20,fumbles_rec_td,0,,,,,
player,201009190oti,pit,SepuDa20,fumbles_forced,0,,,,,
player,201009190oti,pit,SmitAa99,def_int,0,,,,,
player,201009190oti,pit,SmitAa99,def_int_yds,0,,,,,
player,201009190oti,pit,SmitAa99,def_int_td,0,,,,,
player,201009190oti,pit,SmitAa99,def_int_long,0,,,,,
player,201009190oti,pit,SmitAa99,pass_defended,0,,,,,
player,201009190oti,pit,SmitAa99,sacks,0.0,,,,,
player,201009190oti,pit,SmitAa99,tackles_combined,1,,,,,
player,201009190oti,pit,SmitAa99,tackles_solo,0,,,,,
player,201009190oti,pit,SmitAa99,tackles_assists,1,,,,,
player,201009190oti,pit,SmitAa99,tackles_loss,0,,,,,
player,201009190oti,pit,SmitAa99,qb_hits,0,,,,,
player,201009190oti,pit,SmitAa99,fumbles_rec,0,,,,,
player,201009190oti,pit,SmitAa99,fumbles_rec_yds,0,,,,,
player,201009190oti,pit,SmitAa99,fumbles_rec_td,0,,,,,
player,201009190oti,pit,SmitAa99,fumbles_forced,0,,,,,
player,201009190oti,pit,BatcCh00,def_int,0,,,,,
player,201009190oti,pit,BatcCh00,def_int_yds,0,,,,,
player,201009190oti,pit,BatcCh00,def_int_td,0,,,,,
player,201009190oti,pit,BatcCh00,def_int_long,0,,,,,
player,201009190oti,pit,BatcCh00,pass_defended,0,,,,,
player,201009190oti,pit,BatcCh00,sacks,0.0,,,,,
player,201009190oti,pit,BatcCh00,tackles_combined,0,,,,,
player,201009190oti,pit,BatcCh00,tackles_solo,0,,,,,
player,201009190oti,pit,BatcCh00,tackles_assists,0,,,,,
player,201009190oti,pit,BatcCh00,tackles_loss,,,,,,
player,201009190oti,pit,BatcCh00,qb_hits,,,,,,
player,201009190oti,pit,BatcCh00,fumbles_rec,1,,,,,
player,201009190oti,pit,BatcCh00,fumbles_rec_yds,-3,,,,,
player,201009190oti,pit,BatcCh00,fumbles_rec_td,0,,,,,
player,201009190oti,pit,BatcCh00,fumbles_forced,0,,,,,
player,201009190oti,oti,BabiJa20,def_int,0,,,,,
player,201009190oti,oti,BabiJa20,def_int_yds,0,,,,,
player,201009190oti,oti,BabiJa20,def_int_td,0,,,,,
player,201009190oti,oti,BabiJa20,def_int_long,0,,,,,
player,201009190oti,oti,BabiJa20,pass_defended,0,,,,,
player,201009190oti,oti,BabiJa20,sacks,1.0,,,,,
player,201009190oti,oti,BabiJa20,tackles_combined,8,,,,,
player,201009190oti,oti,BabiJa20,tackles_solo,7,,,,,
player,201009190oti,oti,BabiJa20,tackles_assists,1,,,,,
player,201009190oti,oti,BabiJa20,tackles_loss,1,,,,,
player,201009190oti,oti,BabiJa20,qb_hits,0,,,,,
player,201009190oti,oti,BabiJa20,fumbles_rec,0,,,,,
player,201009190oti,oti,BabiJa20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,BabiJa20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,BabiJa20,fumbles_forced,0,,,,,
player,201009190oti,oti,WithWi20,def_int,0,,,,,
player,201009190oti,oti,WithWi20,def_int_yds,0,,,,,
player,201009190oti,oti,WithWi20,def_int_td,0,,,,,
player,201009190oti,oti,WithWi20,def_int_long,0,,,,,
player,201009190oti,oti,WithWi20,pass_defended,0,,,,,
player,201009190oti,oti,WithWi20,sacks,1.0,,,,,
player,201009190oti,oti,WithWi20,tackles_combined,6,,,,,
player,201009190oti,oti,WithWi20,tackles_solo,2,,,,,
player,201009190oti,oti,WithWi20,tackles_assists,4,,,,,
player,201009190oti,oti,WithWi20,tackles_loss,0,,,,,
player,201009190oti,oti,WithWi20,qb_hits,1,,,,,
player,201009190oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201009190oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,WithWi20,fumbles_forced,1,,,,,
player,201009190oti,oti,BallDa20,def_int,0,,,,,
player,201009190oti,oti,BallDa20,def_int_yds,0,,,,,
player,201009190oti,oti,BallDa20,def_int_td,0,,,,,
player,201009190oti,oti,BallDa20,def_int_long,0,,,,,
player,201009190oti,oti,BallDa20,pass_defended,0,,,,,
player,201009190oti,oti,BallDa20,sacks,1.0,,,,,
player,201009190oti,oti,BallDa20,tackles_combined,3,,,,,
player,201009190oti,oti,BallDa20,tackles_solo,1,,,,,
player,201009190oti,oti,BallDa20,tackles_assists,2,,,,,
player,201009190oti,oti,BallDa20,tackles_loss,1,,,,,
player,201009190oti,oti,BallDa20,qb_hits,2,,,,,
player,201009190oti,oti,BallDa20,fumbles_rec,1,,,,,
player,201009190oti,oti,BallDa20,fumbles_rec_yds,5,,,,,
player,201009190oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201009190oti,oti,BrowTo25,def_int,0,,,,,
player,201009190oti,oti,BrowTo25,def_int_yds,0,,,,,
player,201009190oti,oti,BrowTo25,def_int_td,0,,,,,
player,201009190oti,oti,BrowTo25,def_int_long,0,,,,,
player,201009190oti,oti,BrowTo25,pass_defended,0,,,,,
player,201009190oti,oti,BrowTo25,sacks,0.5,,,,,
player,201009190oti,oti,BrowTo25,tackles_combined,5,,,,,
player,201009190oti,oti,BrowTo25,tackles_solo,3,,,,,
player,201009190oti,oti,BrowTo25,tackles_assists,2,,,,,
player,201009190oti,oti,BrowTo25,tackles_loss,1,,,,,
player,201009190oti,oti,BrowTo25,qb_hits,1,,,,,
player,201009190oti,oti,BrowTo25,fumbles_rec,0,,,,,
player,201009190oti,oti,BrowTo25,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,BrowTo25,fumbles_rec_td,0,,,,,
player,201009190oti,oti,BrowTo25,fumbles_forced,0,,,,,
player,201009190oti,oti,MorgDe99,def_int,0,,,,,
player,201009190oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201009190oti,oti,MorgDe99,def_int_td,0,,,,,
player,201009190oti,oti,MorgDe99,def_int_long,0,,,,,
player,201009190oti,oti,MorgDe99,pass_defended,0,,,,,
player,201009190oti,oti,MorgDe99,sacks,0.5,,,,,
player,201009190oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201009190oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201009190oti,oti,MorgDe99,tackles_assists,2,,,,,
player,201009190oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201009190oti,oti,MorgDe99,qb_hits,1,,,,,
player,201009190oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201009190oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201009190oti,oti,FinnCo20,def_int,0,,,,,
player,201009190oti,oti,FinnCo20,def_int_yds,0,,,,,
player,201009190oti,oti,FinnCo20,def_int_td,0,,,,,
player,201009190oti,oti,FinnCo20,def_int_long,0,,,,,
player,201009190oti,oti,FinnCo20,pass_defended,0,,,,,
player,201009190oti,oti,FinnCo20,sacks,0.0,,,,,
player,201009190oti,oti,FinnCo20,tackles_combined,7,,,,,
player,201009190oti,oti,FinnCo20,tackles_solo,4,,,,,
player,201009190oti,oti,FinnCo20,tackles_assists,3,,,,,
player,201009190oti,oti,FinnCo20,tackles_loss,0,,,,,
player,201009190oti,oti,FinnCo20,qb_hits,0,,,,,
player,201009190oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201009190oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201009190oti,oti,HopeCh21,def_int,0,,,,,
player,201009190oti,oti,HopeCh21,def_int_yds,0,,,,,
player,201009190oti,oti,HopeCh21,def_int_td,0,,,,,
player,201009190oti,oti,HopeCh21,def_int_long,0,,,,,
player,201009190oti,oti,HopeCh21,pass_defended,1,,,,,
player,201009190oti,oti,HopeCh21,sacks,0.0,,,,,
player,201009190oti,oti,HopeCh21,tackles_combined,6,,,,,
player,201009190oti,oti,HopeCh21,tackles_solo,6,,,,,
player,201009190oti,oti,HopeCh21,tackles_assists,0,,,,,
player,201009190oti,oti,HopeCh21,tackles_loss,1,,,,,
player,201009190oti,oti,HopeCh21,qb_hits,0,,,,,
player,201009190oti,oti,HopeCh21,fumbles_rec,0,,,,,
player,201009190oti,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201009190oti,oti,HopeCh21,fumbles_forced,0,,,,,
player,201009190oti,oti,TullSt20,def_int,0,,,,,
player,201009190oti,oti,TullSt20,def_int_yds,0,,,,,
player,201009190oti,oti,TullSt20,def_int_td,0,,,,,
player,201009190oti,oti,TullSt20,def_int_long,0,,,,,
player,201009190oti,oti,TullSt20,pass_defended,1,,,,,
player,201009190oti,oti,TullSt20,sacks,0.0,,,,,
player,201009190oti,oti,TullSt20,tackles_combined,6,,,,,
player,201009190oti,oti,TullSt20,tackles_solo,4,,,,,
player,201009190oti,oti,TullSt20,tackles_assists,2,,,,,
player,201009190oti,oti,TullSt20,tackles_loss,3,,,,,
player,201009190oti,oti,TullSt20,qb_hits,0,,,,,
player,201009190oti,oti,TullSt20,fumbles_rec,0,,,,,
player,201009190oti,oti,TullSt20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,TullSt20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,TullSt20,fumbles_forced,0,,,,,
player,201009190oti,oti,GrifMi99,def_int,0,,,,,
player,201009190oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201009190oti,oti,GrifMi99,def_int_td,0,,,,,
player,201009190oti,oti,GrifMi99,def_int_long,0,,,,,
player,201009190oti,oti,GrifMi99,pass_defended,1,,,,,
player,201009190oti,oti,GrifMi99,sacks,0.0,,,,,
player,201009190oti,oti,GrifMi99,tackles_combined,5,,,,,
player,201009190oti,oti,GrifMi99,tackles_solo,3,,,,,
player,201009190oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201009190oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201009190oti,oti,GrifMi99,qb_hits,1,,,,,
player,201009190oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201009190oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201009190oti,oti,FordJa99,def_int,0,,,,,
player,201009190oti,oti,FordJa99,def_int_yds,0,,,,,
player,201009190oti,oti,FordJa99,def_int_td,0,,,,,
player,201009190oti,oti,FordJa99,def_int_long,0,,,,,
player,201009190oti,oti,FordJa99,pass_defended,0,,,,,
player,201009190oti,oti,FordJa99,sacks,0.0,,,,,
player,201009190oti,oti,FordJa99,tackles_combined,3,,,,,
player,201009190oti,oti,FordJa99,tackles_solo,3,,,,,
player,201009190oti,oti,FordJa99,tackles_assists,0,,,,,
player,201009190oti,oti,FordJa99,tackles_loss,2,,,,,
player,201009190oti,oti,FordJa99,qb_hits,1,,,,,
