game,2010,17,20110102,201101020nyj,buf,"Buffalo Bills",7,nyj,"New York Jets",38
player,201101020nyj,nyj,CotcJe00,targets,7,,,,,
player,201101020nyj,nyj,CotcJe00,rec,3,,,,,
player,201101020nyj,nyj,CotcJe00,rec_yds,32,,,,,
player,201101020nyj,nyj,CotcJe00,rec_td,0,,,,,
player,201101020nyj,nyj,CotcJe00,rec_long,18,,,,,
player,201101020nyj,nyj,CotcJe00,fumbles,0,,,,,
player,201101020nyj,nyj,CotcJe00,fumbles_lost,,,,,,
player,201101020nyj,buf,ByrdJa99,def_int,1,,,,,
player,201101020nyj,buf,ByrdJa99,def_int_yds,37,,,,,
player,201101020nyj,buf,ByrdJa99,def_int_td,1,,,,,
player,201101020nyj,buf,ByrdJa99,def_int_long,37,,,,,
player,201101020nyj,buf,ByrdJa99,pass_defended,1,,,,,
player,201101020nyj,buf,ByrdJa99,sacks,0.0,,,,,
player,201101020nyj,buf,ByrdJa99,tackles_combined,6,,,,,
player,201101020nyj,buf,ByrdJa99,tackles_solo,4,,,,,
player,201101020nyj,buf,ByrdJa99,tackles_assists,2,,,,,
player,201101020nyj,buf,ByrdJa99,tackles_loss,1,,,,,
player,201101020nyj,buf,ByrdJa99,qb_hits,0,,,,,
player,201101020nyj,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201101020nyj,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201101020nyj,buf,JohnSp20,def_int,0,,,,,
player,201101020nyj,buf,JohnSp20,def_int_yds,0,,,,,
player,201101020nyj,buf,JohnSp20,def_int_td,0,,,,,
player,201101020nyj,buf,JohnSp20,def_int_long,0,,,,,
player,201101020nyj,buf,JohnSp20,pass_defended,0,,,,,
player,201101020nyj,buf,JohnSp20,sacks,1.0,,,,,
player,201101020nyj,buf,JohnSp20,tackles_combined,8,,,,,
player,201101020nyj,buf,JohnSp20,tackles_solo,7,,,,,
player,201101020nyj,buf,JohnSp20,tackles_assists,1,,,,,
player,201101020nyj,buf,JohnSp20,tackles_loss,1,,,,,
player,201101020nyj,buf,JohnSp20,qb_hits,1,,,,,
player,201101020nyj,buf,JohnSp20,fumbles_rec,0,,,,,
player,201101020nyj,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,JohnSp20,fumbles_forced,0,,,,,
player,201101020nyj,buf,AyodAk20,def_int,0,,,,,
player,201101020nyj,buf,AyodAk20,def_int_yds,0,,,,,
player,201101020nyj,buf,AyodAk20,def_int_td,0,,,,,
player,201101020nyj,buf,AyodAk20,def_int_long,0,,,,,
player,201101020nyj,buf,AyodAk20,pass_defended,0,,,,,
player,201101020nyj,buf,AyodAk20,sacks,0.0,,,,,
player,201101020nyj,buf,AyodAk20,tackles_combined,13,,,,,
player,201101020nyj,buf,AyodAk20,tackles_solo,7,,,,,
player,201101020nyj,buf,AyodAk20,tackles_assists,6,,,,,
player,201101020nyj,buf,AyodAk20,tackles_loss,0,,,,,
player,201101020nyj,buf,AyodAk20,qb_hits,0,,,,,
player,201101020nyj,buf,AyodAk20,fumbles_rec,0,,,,,
player,201101020nyj,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,AyodAk20,fumbles_forced,0,,,,,
player,201101020nyj,buf,PoluPa99,def_int,0,,,,,
player,201101020nyj,buf,PoluPa99,def_int_yds,0,,,,,
player,201101020nyj,buf,PoluPa99,def_int_td,0,,,,,
player,201101020nyj,buf,PoluPa99,def_int_long,0,,,,,
player,201101020nyj,buf,PoluPa99,pass_defended,0,,,,,
player,201101020nyj,buf,PoluPa99,sacks,0.0,,,,,
player,201101020nyj,buf,PoluPa99,tackles_combined,12,,,,,
player,201101020nyj,buf,PoluPa99,tackles_solo,8,,,,,
player,201101020nyj,buf,PoluPa99,tackles_assists,4,,,,,
player,201101020nyj,buf,PoluPa99,tackles_loss,1,,,,,
player,201101020nyj,buf,PoluPa99,qb_hits,0,,,,,
player,201101020nyj,buf,PoluPa99,fumbles_rec,0,,,,,
player,201101020nyj,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,PoluPa99,fumbles_forced,0,,,,,
player,201101020nyj,buf,KelsCh21,def_int,0,,,,,
player,201101020nyj,buf,KelsCh21,def_int_yds,0,,,,,
player,201101020nyj,buf,KelsCh21,def_int_td,0,,,,,
player,201101020nyj,buf,KelsCh21,def_int_long,0,,,,,
player,201101020nyj,buf,KelsCh21,pass_defended,0,,,,,
player,201101020nyj,buf,KelsCh21,sacks,0.0,,,,,
player,201101020nyj,buf,KelsCh21,tackles_combined,9,,,,,
player,201101020nyj,buf,KelsCh21,tackles_solo,7,,,,,
player,201101020nyj,buf,KelsCh21,tackles_assists,2,,,,,
player,201101020nyj,buf,KelsCh21,tackles_loss,0,,,,,
player,201101020nyj,buf,KelsCh21,qb_hits,1,,,,,
player,201101020nyj,buf,KelsCh21,fumbles_rec,0,,,,,
player,201101020nyj,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,KelsCh21,fumbles_forced,0,,,,,
player,201101020nyj,buf,MoatAr00,def_int,0,,,,,
player,201101020nyj,buf,MoatAr00,def_int_yds,0,,,,,
player,201101020nyj,buf,MoatAr00,def_int_td,0,,,,,
player,201101020nyj,buf,MoatAr00,def_int_long,0,,,,,
player,201101020nyj,buf,MoatAr00,pass_defended,0,,,,,
player,201101020nyj,buf,MoatAr00,sacks,0.0,,,,,
player,201101020nyj,buf,MoatAr00,tackles_combined,5,,,,,
player,201101020nyj,buf,MoatAr00,tackles_solo,2,,,,,
player,201101020nyj,buf,MoatAr00,tackles_assists,3,,,,,
player,201101020nyj,buf,MoatAr00,tackles_loss,0,,,,,
player,201101020nyj,buf,MoatAr00,qb_hits,2,,,,,
player,201101020nyj,buf,MoatAr00,fumbles_rec,0,,,,,
player,201101020nyj,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,MoatAr00,fumbles_forced,0,,,,,
player,201101020nyj,buf,McKeLe99,def_int,0,,,,,
player,201101020nyj,buf,McKeLe99,def_int_yds,0,,,,,
player,201101020nyj,buf,McKeLe99,def_int_td,0,,,,,
player,201101020nyj,buf,McKeLe99,def_int_long,0,,,,,
player,201101020nyj,buf,McKeLe99,pass_defended,0,,,,,
player,201101020nyj,buf,McKeLe99,sacks,0.0,,,,,
player,201101020nyj,buf,McKeLe99,tackles_combined,4,,,,,
player,201101020nyj,buf,McKeLe99,tackles_solo,4,,,,,
player,201101020nyj,buf,McKeLe99,tackles_assists,0,,,,,
player,201101020nyj,buf,McKeLe99,tackles_loss,0,,,,,
player,201101020nyj,buf,McKeLe99,qb_hits,0,,,,,
player,201101020nyj,buf,McKeLe99,fumbles_rec,0,,,,,
player,201101020nyj,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,McKeLe99,fumbles_forced,0,,,,,
player,201101020nyj,buf,TrouTo00,def_int,0,,,,,
player,201101020nyj,buf,TrouTo00,def_int_yds,0,,,,,
player,201101020nyj,buf,TrouTo00,def_int_td,0,,,,,
player,201101020nyj,buf,TrouTo00,def_int_long,0,,,,,
player,201101020nyj,buf,TrouTo00,pass_defended,0,,,,,
player,201101020nyj,buf,TrouTo00,sacks,0.0,,,,,
player,201101020nyj,buf,TrouTo00,tackles_combined,4,,,,,
player,201101020nyj,buf,TrouTo00,tackles_solo,2,,,,,
player,201101020nyj,buf,TrouTo00,tackles_assists,2,,,,,
player,201101020nyj,buf,TrouTo00,tackles_loss,0,,,,,
player,201101020nyj,buf,TrouTo00,qb_hits,0,,,,,
player,201101020nyj,buf,TrouTo00,fumbles_rec,0,,,,,
player,201101020nyj,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,TrouTo00,fumbles_forced,0,,,,,
player,201101020nyj,buf,WhitDo20,def_int,0,,,,,
player,201101020nyj,buf,WhitDo20,def_int_yds,0,,,,,
player,201101020nyj,buf,WhitDo20,def_int_td,0,,,,,
player,201101020nyj,buf,WhitDo20,def_int_long,0,,,,,
player,201101020nyj,buf,WhitDo20,pass_defended,0,,,,,
player,201101020nyj,buf,WhitDo20,sacks,0.0,,,,,
player,201101020nyj,buf,WhitDo20,tackles_combined,4,,,,,
player,201101020nyj,buf,WhitDo20,tackles_solo,4,,,,,
player,201101020nyj,buf,WhitDo20,tackles_assists,0,,,,,
player,201101020nyj,buf,WhitDo20,tackles_loss,0,,,,,
player,201101020nyj,buf,WhitDo20,qb_hits,0,,,,,
player,201101020nyj,buf,WhitDo20,fumbles_rec,0,,,,,
player,201101020nyj,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,WhitDo20,fumbles_forced,0,,,,,
player,201101020nyj,buf,ChanSc00,def_int,0,,,,,
player,201101020nyj,buf,ChanSc00,def_int_yds,0,,,,,
player,201101020nyj,buf,ChanSc00,def_int_td,0,,,,,
player,201101020nyj,buf,ChanSc00,def_int_long,0,,,,,
player,201101020nyj,buf,ChanSc00,pass_defended,0,,,,,
player,201101020nyj,buf,ChanSc00,sacks,0.0,,,,,
player,201101020nyj,buf,ChanSc00,tackles_combined,2,,,,,
player,201101020nyj,buf,ChanSc00,tackles_solo,2,,,,,
player,201101020nyj,buf,ChanSc00,tackles_assists,0,,,,,
player,201101020nyj,buf,ChanSc00,tackles_loss,0,,,,,
player,201101020nyj,buf,ChanSc00,qb_hits,0,,,,,
player,201101020nyj,buf,ChanSc00,fumbles_rec,0,,,,,
player,201101020nyj,buf,ChanSc00,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,ChanSc00,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,ChanSc00,fumbles_forced,0,,,,,
player,201101020nyj,buf,FlorDr20,def_int,0,,,,,
player,201101020nyj,buf,FlorDr20,def_int_yds,0,,,,,
player,201101020nyj,buf,FlorDr20,def_int_td,0,,,,,
player,201101020nyj,buf,FlorDr20,def_int_long,0,,,,,
player,201101020nyj,buf,FlorDr20,pass_defended,0,,,,,
player,201101020nyj,buf,FlorDr20,sacks,0.0,,,,,
player,201101020nyj,buf,FlorDr20,tackles_combined,2,,,,,
player,201101020nyj,buf,FlorDr20,tackles_solo,2,,,,,
player,201101020nyj,buf,FlorDr20,tackles_assists,0,,,,,
player,201101020nyj,buf,FlorDr20,tackles_loss,0,,,,,
player,201101020nyj,buf,FlorDr20,qb_hits,0,,,,,
player,201101020nyj,buf,FlorDr20,fumbles_rec,0,,,,,
player,201101020nyj,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,FlorDr20,fumbles_forced,0,,,,,
player,201101020nyj,buf,SanbGa00,def_int,0,,,,,
player,201101020nyj,buf,SanbGa00,def_int_yds,0,,,,,
player,201101020nyj,buf,SanbGa00,def_int_td,0,,,,,
player,201101020nyj,buf,SanbGa00,def_int_long,0,,,,,
player,201101020nyj,buf,SanbGa00,pass_defended,0,,,,,
player,201101020nyj,buf,SanbGa00,sacks,0.0,,,,,
player,201101020nyj,buf,SanbGa00,tackles_combined,2,,,,,
player,201101020nyj,buf,SanbGa00,tackles_solo,0,,,,,
player,201101020nyj,buf,SanbGa00,tackles_assists,2,,,,,
player,201101020nyj,buf,SanbGa00,tackles_loss,0,,,,,
player,201101020nyj,buf,SanbGa00,qb_hits,0,,,,,
player,201101020nyj,buf,SanbGa00,fumbles_rec,0,,,,,
player,201101020nyj,buf,SanbGa00,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,SanbGa00,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,SanbGa00,fumbles_forced,0,,,,,
player,201101020nyj,buf,StroMa01,def_int,0,,,,,
player,201101020nyj,buf,StroMa01,def_int_yds,0,,,,,
player,201101020nyj,buf,StroMa01,def_int_td,0,,,,,
player,201101020nyj,buf,StroMa01,def_int_long,0,,,,,
player,201101020nyj,buf,StroMa01,pass_defended,0,,,,,
player,201101020nyj,buf,StroMa01,sacks,0.0,,,,,
player,201101020nyj,buf,StroMa01,tackles_combined,2,,,,,
player,201101020nyj,buf,StroMa01,tackles_solo,1,,,,,
player,201101020nyj,buf,StroMa01,tackles_assists,1,,,,,
player,201101020nyj,buf,StroMa01,tackles_loss,0,,,,,
player,201101020nyj,buf,StroMa01,qb_hits,0,,,,,
player,201101020nyj,buf,StroMa01,fumbles_rec,0,,,,,
player,201101020nyj,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,StroMa01,fumbles_forced,0,,,,,
player,201101020nyj,buf,WillKy20,def_int,0,,,,,
player,201101020nyj,buf,WillKy20,def_int_yds,0,,,,,
player,201101020nyj,buf,WillKy20,def_int_td,0,,,,,
player,201101020nyj,buf,WillKy20,def_int_long,0,,,,,
player,201101020nyj,buf,WillKy20,pass_defended,0,,,,,
player,201101020nyj,buf,WillKy20,sacks,0.0,,,,,
player,201101020nyj,buf,WillKy20,tackles_combined,2,,,,,
player,201101020nyj,buf,WillKy20,tackles_solo,2,,,,,
player,201101020nyj,buf,WillKy20,tackles_assists,0,,,,,
player,201101020nyj,buf,WillKy20,tackles_loss,0,,,,,
player,201101020nyj,buf,WillKy20,qb_hits,0,,,,,
player,201101020nyj,buf,WillKy20,fumbles_rec,0,,,,,
player,201101020nyj,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,WillKy20,fumbles_forced,0,,,,,
player,201101020nyj,buf,WilsGe01,def_int,0,,,,,
player,201101020nyj,buf,WilsGe01,def_int_yds,0,,,,,
player,201101020nyj,buf,WilsGe01,def_int_td,0,,,,,
player,201101020nyj,buf,WilsGe01,def_int_long,0,,,,,
player,201101020nyj,buf,WilsGe01,pass_defended,0,,,,,
player,201101020nyj,buf,WilsGe01,sacks,0.0,,,,,
player,201101020nyj,buf,WilsGe01,tackles_combined,2,,,,,
player,201101020nyj,buf,WilsGe01,tackles_solo,1,,,,,
player,201101020nyj,buf,WilsGe01,tackles_assists,1,,,,,
player,201101020nyj,buf,WilsGe01,tackles_loss,0,,,,,
player,201101020nyj,buf,WilsGe01,qb_hits,0,,,,,
player,201101020nyj,buf,WilsGe01,fumbles_rec,0,,,,,
player,201101020nyj,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,WilsGe01,fumbles_forced,0,,,,,
player,201101020nyj,buf,WoodPi20,def_int,0,,,,,
player,201101020nyj,buf,WoodPi20,def_int_yds,0,,,,,
player,201101020nyj,buf,WoodPi20,def_int_td,0,,,,,
player,201101020nyj,buf,WoodPi20,def_int_long,0,,,,,
player,201101020nyj,buf,WoodPi20,pass_defended,0,,,,,
player,201101020nyj,buf,WoodPi20,sacks,0.0,,,,,
player,201101020nyj,buf,WoodPi20,tackles_combined,2,,,,,
player,201101020nyj,buf,WoodPi20,tackles_solo,1,,,,,
player,201101020nyj,buf,WoodPi20,tackles_assists,1,,,,,
player,201101020nyj,buf,WoodPi20,tackles_loss,0,,,,,
player,201101020nyj,buf,WoodPi20,qb_hits,0,,,,,
player,201101020nyj,buf,WoodPi20,fumbles_rec,0,,,,,
player,201101020nyj,buf,WoodPi20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,WoodPi20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,WoodPi20,fumbles_forced,0,,,,,
player,201101020nyj,buf,CarrAl99,def_int,0,,,,,
player,201101020nyj,buf,CarrAl99,def_int_yds,0,,,,,
player,201101020nyj,buf,CarrAl99,def_int_td,0,,,,,
player,201101020nyj,buf,CarrAl99,def_int_long,0,,,,,
player,201101020nyj,buf,CarrAl99,pass_defended,0,,,,,
player,201101020nyj,buf,CarrAl99,sacks,0.0,,,,,
player,201101020nyj,buf,CarrAl99,tackles_combined,1,,,,,
player,201101020nyj,buf,CarrAl99,tackles_solo,1,,,,,
player,201101020nyj,buf,CarrAl99,tackles_assists,0,,,,,
player,201101020nyj,buf,CarrAl99,tackles_loss,0,,,,,
player,201101020nyj,buf,CarrAl99,qb_hits,0,,,,,
player,201101020nyj,buf,CarrAl99,fumbles_rec,0,,,,,
player,201101020nyj,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,CarrAl99,fumbles_forced,0,,,,,
player,201101020nyj,buf,CornRe99,def_int,0,,,,,
player,201101020nyj,buf,CornRe99,def_int_yds,0,,,,,
player,201101020nyj,buf,CornRe99,def_int_td,0,,,,,
player,201101020nyj,buf,CornRe99,def_int_long,0,,,,,
player,201101020nyj,buf,CornRe99,pass_defended,0,,,,,
player,201101020nyj,buf,CornRe99,sacks,0.0,,,,,
player,201101020nyj,buf,CornRe99,tackles_combined,1,,,,,
player,201101020nyj,buf,CornRe99,tackles_solo,1,,,,,
player,201101020nyj,buf,CornRe99,tackles_assists,0,,,,,
player,201101020nyj,buf,CornRe99,tackles_loss,0,,,,,
player,201101020nyj,buf,CornRe99,qb_hits,0,,,,,
player,201101020nyj,buf,CornRe99,fumbles_rec,0,,,,,
player,201101020nyj,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,CornRe99,fumbles_forced,0,,,,,
player,201101020nyj,buf,McGeTe99,def_int,0,,,,,
player,201101020nyj,buf,McGeTe99,def_int_yds,0,,,,,
player,201101020nyj,buf,McGeTe99,def_int_td,0,,,,,
player,201101020nyj,buf,McGeTe99,def_int_long,0,,,,,
player,201101020nyj,buf,McGeTe99,pass_defended,0,,,,,
player,201101020nyj,buf,McGeTe99,sacks,0.0,,,,,
player,201101020nyj,buf,McGeTe99,tackles_combined,1,,,,,
player,201101020nyj,buf,McGeTe99,tackles_solo,1,,,,,
player,201101020nyj,buf,McGeTe99,tackles_assists,0,,,,,
player,201101020nyj,buf,McGeTe99,tackles_loss,0,,,,,
player,201101020nyj,buf,McGeTe99,qb_hits,0,,,,,
player,201101020nyj,buf,McGeTe99,fumbles_rec,0,,,,,
player,201101020nyj,buf,McGeTe99,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,McGeTe99,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,McGeTe99,fumbles_forced,0,,,,,
player,201101020nyj,buf,ScotBr20,def_int,0,,,,,
player,201101020nyj,buf,ScotBr20,def_int_yds,0,,,,,
player,201101020nyj,buf,ScotBr20,def_int_td,0,,,,,
player,201101020nyj,buf,ScotBr20,def_int_long,0,,,,,
player,201101020nyj,buf,ScotBr20,pass_defended,0,,,,,
player,201101020nyj,buf,ScotBr20,sacks,0.0,,,,,
player,201101020nyj,buf,ScotBr20,tackles_combined,1,,,,,
player,201101020nyj,buf,ScotBr20,tackles_solo,1,,,,,
player,201101020nyj,buf,ScotBr20,tackles_assists,0,,,,,
player,201101020nyj,buf,ScotBr20,tackles_loss,0,,,,,
player,201101020nyj,buf,ScotBr20,qb_hits,0,,,,,
player,201101020nyj,buf,ScotBr20,fumbles_rec,0,,,,,
player,201101020nyj,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,ScotBr20,fumbles_forced,0,,,,,
player,201101020nyj,buf,StupJo00,def_int,0,,,,,
player,201101020nyj,buf,StupJo00,def_int_yds,0,,,,,
player,201101020nyj,buf,StupJo00,def_int_td,0,,,,,
player,201101020nyj,buf,StupJo00,def_int_long,0,,,,,
player,201101020nyj,buf,StupJo00,pass_defended,0,,,,,
player,201101020nyj,buf,StupJo00,sacks,0.0,,,,,
player,201101020nyj,buf,StupJo00,tackles_combined,1,,,,,
player,201101020nyj,buf,StupJo00,tackles_solo,1,,,,,
player,201101020nyj,buf,StupJo00,tackles_assists,0,,,,,
player,201101020nyj,buf,StupJo00,tackles_loss,0,,,,,
player,201101020nyj,buf,StupJo00,qb_hits,0,,,,,
player,201101020nyj,buf,StupJo00,fumbles_rec,0,,,,,
player,201101020nyj,buf,StupJo00,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,StupJo00,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,StupJo00,fumbles_forced,0,,,,,
player,201101020nyj,buf,YoubAs20,def_int,0,,,,,
player,201101020nyj,buf,YoubAs20,def_int_yds,0,,,,,
player,201101020nyj,buf,YoubAs20,def_int_td,0,,,,,
player,201101020nyj,buf,YoubAs20,def_int_long,0,,,,,
player,201101020nyj,buf,YoubAs20,pass_defended,0,,,,,
player,201101020nyj,buf,YoubAs20,sacks,0.0,,,,,
player,201101020nyj,buf,YoubAs20,tackles_combined,1,,,,,
player,201101020nyj,buf,YoubAs20,tackles_solo,1,,,,,
player,201101020nyj,buf,YoubAs20,tackles_assists,0,,,,,
player,201101020nyj,buf,YoubAs20,tackles_loss,0,,,,,
player,201101020nyj,buf,YoubAs20,qb_hits,0,,,,,
player,201101020nyj,buf,YoubAs20,fumbles_rec,0,,,,,
player,201101020nyj,buf,YoubAs20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,YoubAs20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,YoubAs20,fumbles_forced,0,,,,,
player,201101020nyj,buf,WoodEr20,def_int,0,,,,,
player,201101020nyj,buf,WoodEr20,def_int_yds,0,,,,,
player,201101020nyj,buf,WoodEr20,def_int_td,0,,,,,
player,201101020nyj,buf,WoodEr20,def_int_long,0,,,,,
player,201101020nyj,buf,WoodEr20,pass_defended,0,,,,,
player,201101020nyj,buf,WoodEr20,sacks,0.0,,,,,
player,201101020nyj,buf,WoodEr20,tackles_combined,0,,,,,
player,201101020nyj,buf,WoodEr20,tackles_solo,0,,,,,
player,201101020nyj,buf,WoodEr20,tackles_assists,0,,,,,
player,201101020nyj,buf,WoodEr20,tackles_loss,,,,,,
player,201101020nyj,buf,WoodEr20,qb_hits,,,,,,
player,201101020nyj,buf,WoodEr20,fumbles_rec,1,,,,,
player,201101020nyj,buf,WoodEr20,fumbles_rec_yds,0,,,,,
player,201101020nyj,buf,WoodEr20,fumbles_rec_td,0,,,,,
player,201101020nyj,buf,WoodEr20,fumbles_forced,0,,,,,
player,201101020nyj,nyj,ColeMa01,def_int,2,,,,,
player,201101020nyj,nyj,ColeMa01,def_int_yds,49,,,,,
player,201101020nyj,nyj,ColeMa01,def_int_td,1,,,,,
player,201101020nyj,nyj,ColeMa01,def_int_long,35,,,,,
player,201101020nyj,nyj,ColeMa01,pass_defended,3,,,,,
player,201101020nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201101020nyj,nyj,ColeMa01,tackles_combined,6,,,,,
player,201101020nyj,nyj,ColeMa01,tackles_solo,6,,,,,
player,201101020nyj,nyj,ColeMa01,tackles_assists,0,,,,,
player,201101020nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201101020nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201101020nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201101020nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201101020nyj,nyj,PaceCa20,def_int,1,,,,,
player,201101020nyj,nyj,PaceCa20,def_int_yds,1,,,,,
player,201101020nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201101020nyj,nyj,PaceCa20,def_int_long,1,,,,,
player,201101020nyj,nyj,PaceCa20,pass_defended,3,,,,,
player,201101020nyj,nyj,PaceCa20,sacks,1.0,,,,,
player,201101020nyj,nyj,PaceCa20,tackles_combined,1,,,,,
player,201101020nyj,nyj,PaceCa20,tackles_solo,1,,,,,
player,201101020nyj,nyj,PaceCa20,tackles_assists,0,,,,,
player,201101020nyj,nyj,PaceCa20,tackles_loss,1,,,,,
player,201101020nyj,nyj,PaceCa20,qb_hits,3,,,,,
player,201101020nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201101020nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201101020nyj,nyj,LoweDw99,def_int,1,,,,,
player,201101020nyj,nyj,LoweDw99,def_int_yds,41,,,,,
player,201101020nyj,nyj,LoweDw99,def_int_td,0,,,,,
player,201101020nyj,nyj,LoweDw99,def_int_long,41,,,,,
player,201101020nyj,nyj,LoweDw99,pass_defended,2,,,,,
player,201101020nyj,nyj,LoweDw99,sacks,0.0,,,,,
player,201101020nyj,nyj,LoweDw99,tackles_combined,2,,,,,
player,201101020nyj,nyj,LoweDw99,tackles_solo,2,,,,,
player,201101020nyj,nyj,LoweDw99,tackles_assists,0,,,,,
player,201101020nyj,nyj,LoweDw99,tackles_loss,0,,,,,
player,201101020nyj,nyj,LoweDw99,qb_hits,0,,,,,
player,201101020nyj,nyj,LoweDw99,fumbles_rec,1,,,,,
player,201101020nyj,nyj,LoweDw99,fumbles_rec_yds,2,,,,,
player,201101020nyj,nyj,LoweDw99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,LoweDw99,fumbles_forced,0,,,,,
player,201101020nyj,nyj,TaylJa03,def_int,0,,,,,
player,201101020nyj,nyj,TaylJa03,def_int_yds,0,,,,,
player,201101020nyj,nyj,TaylJa03,def_int_td,0,,,,,
player,201101020nyj,nyj,TaylJa03,def_int_long,0,,,,,
player,201101020nyj,nyj,TaylJa03,pass_defended,1,,,,,
player,201101020nyj,nyj,TaylJa03,sacks,1.0,,,,,
player,201101020nyj,nyj,TaylJa03,tackles_combined,3,,,,,
player,201101020nyj,nyj,TaylJa03,tackles_solo,2,,,,,
player,201101020nyj,nyj,TaylJa03,tackles_assists,1,,,,,
player,201101020nyj,nyj,TaylJa03,tackles_loss,0,,,,,
player,201101020nyj,nyj,TaylJa03,qb_hits,2,,,,,
player,201101020nyj,nyj,TaylJa03,fumbles_rec,0,,,,,
player,201101020nyj,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201101020nyj,nyj,ColeDr20,def_int,0,,,,,
player,201101020nyj,nyj,ColeDr20,def_int_yds,0,,,,,
player,201101020nyj,nyj,ColeDr20,def_int_td,0,,,,,
player,201101020nyj,nyj,ColeDr20,def_int_long,0,,,,,
player,201101020nyj,nyj,ColeDr20,pass_defended,0,,,,,
player,201101020nyj,nyj,ColeDr20,sacks,1.0,,,,,
player,201101020nyj,nyj,ColeDr20,tackles_combined,2,,,,,
player,201101020nyj,nyj,ColeDr20,tackles_solo,2,,,,,
player,201101020nyj,nyj,ColeDr20,tackles_assists,0,,,,,
