game,2010,3,20100926,201009260htx,dal,"Dallas Cowboys",27,htx,"Houston Texans",13
player,201009260htx,htx,DreeJo00,def_int_long,0,,,,,
player,201009260htx,htx,DreeJo00,pass_defended,0,,,,,
player,201009260htx,htx,DreeJo00,sacks,0.0,,,,,
player,201009260htx,htx,DreeJo00,tackles_combined,2,,,,,
player,201009260htx,htx,DreeJo00,tackles_solo,2,,,,,
player,201009260htx,htx,DreeJo00,tackles_assists,0,,,,,
player,201009260htx,htx,DreeJo00,tackles_loss,0,,,,,
player,201009260htx,htx,DreeJo00,qb_hits,0,,,,,
player,201009260htx,htx,DreeJo00,fumbles_rec,0,,,,,
player,201009260htx,htx,DreeJo00,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,DreeJo00,fumbles_rec_td,0,,,,,
player,201009260htx,htx,DreeJo00,fumbles_forced,0,,,,,
player,201009260htx,htx,MitcEa99,def_int,0,,,,,
player,201009260htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201009260htx,htx,MitcEa99,def_int_td,0,,,,,
player,201009260htx,htx,MitcEa99,def_int_long,0,,,,,
player,201009260htx,htx,MitcEa99,pass_defended,0,,,,,
player,201009260htx,htx,MitcEa99,sacks,0.0,,,,,
player,201009260htx,htx,MitcEa99,tackles_combined,2,,,,,
player,201009260htx,htx,MitcEa99,tackles_solo,2,,,,,
player,201009260htx,htx,MitcEa99,tackles_assists,0,,,,,
player,201009260htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201009260htx,htx,MitcEa99,qb_hits,0,,,,,
player,201009260htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201009260htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201009260htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201009260htx,htx,NadiJe00,def_int,0,,,,,
player,201009260htx,htx,NadiJe00,def_int_yds,0,,,,,
player,201009260htx,htx,NadiJe00,def_int_td,0,,,,,
player,201009260htx,htx,NadiJe00,def_int_long,0,,,,,
player,201009260htx,htx,NadiJe00,pass_defended,0,,,,,
player,201009260htx,htx,NadiJe00,sacks,0.0,,,,,
player,201009260htx,htx,NadiJe00,tackles_combined,2,,,,,
player,201009260htx,htx,NadiJe00,tackles_solo,0,,,,,
player,201009260htx,htx,NadiJe00,tackles_assists,2,,,,,
player,201009260htx,htx,NadiJe00,tackles_loss,0,,,,,
player,201009260htx,htx,NadiJe00,qb_hits,0,,,,,
player,201009260htx,htx,NadiJe00,fumbles_rec,0,,,,,
player,201009260htx,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201009260htx,htx,NadiJe00,fumbles_forced,0,,,,,
player,201009260htx,htx,SmitAn22,def_int,0,,,,,
player,201009260htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201009260htx,htx,SmitAn22,def_int_td,0,,,,,
player,201009260htx,htx,SmitAn22,def_int_long,0,,,,,
player,201009260htx,htx,SmitAn22,pass_defended,0,,,,,
player,201009260htx,htx,SmitAn22,sacks,0.0,,,,,
player,201009260htx,htx,SmitAn22,tackles_combined,2,,,,,
player,201009260htx,htx,SmitAn22,tackles_solo,0,,,,,
player,201009260htx,htx,SmitAn22,tackles_assists,2,,,,,
player,201009260htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201009260htx,htx,SmitAn22,qb_hits,1,,,,,
player,201009260htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201009260htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201009260htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201009260htx,htx,BarbDo99,def_int,0,,,,,
player,201009260htx,htx,BarbDo99,def_int_yds,0,,,,,
player,201009260htx,htx,BarbDo99,def_int_td,0,,,,,
player,201009260htx,htx,BarbDo99,def_int_long,0,,,,,
player,201009260htx,htx,BarbDo99,pass_defended,0,,,,,
player,201009260htx,htx,BarbDo99,sacks,0.0,,,,,
player,201009260htx,htx,BarbDo99,tackles_combined,1,,,,,
player,201009260htx,htx,BarbDo99,tackles_solo,1,,,,,
player,201009260htx,htx,BarbDo99,tackles_assists,0,,,,,
player,201009260htx,htx,BarbDo99,tackles_loss,0,,,,,
player,201009260htx,htx,BarbDo99,qb_hits,0,,,,,
player,201009260htx,htx,BarbDo99,fumbles_rec,0,,,,,
player,201009260htx,htx,BarbDo99,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,BarbDo99,fumbles_rec_td,0,,,,,
player,201009260htx,htx,BarbDo99,fumbles_forced,0,,,,,
player,201009260htx,htx,BentKe20,def_int,0,,,,,
player,201009260htx,htx,BentKe20,def_int_yds,0,,,,,
player,201009260htx,htx,BentKe20,def_int_td,0,,,,,
player,201009260htx,htx,BentKe20,def_int_long,0,,,,,
player,201009260htx,htx,BentKe20,pass_defended,0,,,,,
player,201009260htx,htx,BentKe20,sacks,0.0,,,,,
player,201009260htx,htx,BentKe20,tackles_combined,1,,,,,
player,201009260htx,htx,BentKe20,tackles_solo,1,,,,,
player,201009260htx,htx,BentKe20,tackles_assists,0,,,,,
player,201009260htx,htx,BentKe20,tackles_loss,0,,,,,
player,201009260htx,htx,BentKe20,qb_hits,0,,,,,
player,201009260htx,htx,BentKe20,fumbles_rec,0,,,,,
player,201009260htx,htx,BentKe20,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,BentKe20,fumbles_rec_td,0,,,,,
player,201009260htx,htx,BentKe20,fumbles_forced,0,,,,,
player,201009260htx,htx,CaseJa00,def_int,0,,,,,
player,201009260htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201009260htx,htx,CaseJa00,def_int_td,0,,,,,
player,201009260htx,htx,CaseJa00,def_int_long,0,,,,,
player,201009260htx,htx,CaseJa00,pass_defended,0,,,,,
player,201009260htx,htx,CaseJa00,sacks,0.0,,,,,
player,201009260htx,htx,CaseJa00,tackles_combined,1,,,,,
player,201009260htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201009260htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201009260htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201009260htx,htx,CaseJa00,qb_hits,0,,,,,
player,201009260htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201009260htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201009260htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201009260htx,htx,CodySh20,def_int,0,,,,,
player,201009260htx,htx,CodySh20,def_int_yds,0,,,,,
player,201009260htx,htx,CodySh20,def_int_td,0,,,,,
player,201009260htx,htx,CodySh20,def_int_long,0,,,,,
player,201009260htx,htx,CodySh20,pass_defended,0,,,,,
player,201009260htx,htx,CodySh20,sacks,0.0,,,,,
player,201009260htx,htx,CodySh20,tackles_combined,1,,,,,
player,201009260htx,htx,CodySh20,tackles_solo,0,,,,,
player,201009260htx,htx,CodySh20,tackles_assists,1,,,,,
player,201009260htx,htx,CodySh20,tackles_loss,0,,,,,
player,201009260htx,htx,CodySh20,qb_hits,0,,,,,
player,201009260htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201009260htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201009260htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201009260htx,htx,SharDa01,def_int,0,,,,,
player,201009260htx,htx,SharDa01,def_int_yds,0,,,,,
player,201009260htx,htx,SharDa01,def_int_td,0,,,,,
player,201009260htx,htx,SharDa01,def_int_long,0,,,,,
player,201009260htx,htx,SharDa01,pass_defended,0,,,,,
player,201009260htx,htx,SharDa01,sacks,0.0,,,,,
player,201009260htx,htx,SharDa01,tackles_combined,1,,,,,
player,201009260htx,htx,SharDa01,tackles_solo,0,,,,,
player,201009260htx,htx,SharDa01,tackles_assists,1,,,,,
player,201009260htx,htx,SharDa01,tackles_loss,0,,,,,
player,201009260htx,htx,SharDa01,qb_hits,0,,,,,
player,201009260htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201009260htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201009260htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201009260htx,htx,TurkMa20,def_int,0,,,,,
player,201009260htx,htx,TurkMa20,def_int_yds,0,,,,,
player,201009260htx,htx,TurkMa20,def_int_td,0,,,,,
player,201009260htx,htx,TurkMa20,def_int_long,0,,,,,
player,201009260htx,htx,TurkMa20,pass_defended,0,,,,,
player,201009260htx,htx,TurkMa20,sacks,0.0,,,,,
player,201009260htx,htx,TurkMa20,tackles_combined,1,,,,,
player,201009260htx,htx,TurkMa20,tackles_solo,0,,,,,
player,201009260htx,htx,TurkMa20,tackles_assists,1,,,,,
player,201009260htx,htx,TurkMa20,tackles_loss,0,,,,,
player,201009260htx,htx,TurkMa20,qb_hits,0,,,,,
player,201009260htx,htx,TurkMa20,fumbles_rec,0,,,,,
player,201009260htx,htx,TurkMa20,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,TurkMa20,fumbles_rec_td,0,,,,,
player,201009260htx,htx,TurkMa20,fumbles_forced,0,,,,,
player,201009260htx,htx,WillMa22,def_int,0,,,,,
player,201009260htx,htx,WillMa22,def_int_yds,0,,,,,
player,201009260htx,htx,WillMa22,def_int_td,0,,,,,
player,201009260htx,htx,WillMa22,def_int_long,0,,,,,
player,201009260htx,htx,WillMa22,pass_defended,0,,,,,
player,201009260htx,htx,WillMa22,sacks,0.0,,,,,
player,201009260htx,htx,WillMa22,tackles_combined,0,,,,,
player,201009260htx,htx,WillMa22,tackles_solo,0,,,,,
player,201009260htx,htx,WillMa22,tackles_assists,0,,,,,
player,201009260htx,htx,WillMa22,tackles_loss,0,,,,,
player,201009260htx,htx,WillMa22,qb_hits,3,,,,,
player,201009260htx,htx,WillMa22,fumbles_rec,0,,,,,
player,201009260htx,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201009260htx,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201009260htx,htx,WillMa22,fumbles_forced,0,,,,,
player,201009260htx,dal,BryaDe01,kick_ret,0,,,,,
player,201009260htx,dal,BryaDe01,kick_ret_yds,0,,,,,
player,201009260htx,dal,BryaDe01,kick_ret_yds_per_ret,,,,,,
player,201009260htx,dal,BryaDe01,kick_ret_td,0,,,,,
player,201009260htx,dal,BryaDe01,kick_ret_long,0,,,,,
player,201009260htx,dal,BryaDe01,punt_ret,1,,,,,
player,201009260htx,dal,BryaDe01,punt_ret_yds,12,,,,,
player,201009260htx,dal,BryaDe01,punt_ret_yds_per_ret,12.0,,,,,
player,201009260htx,dal,BryaDe01,punt_ret_td,0,,,,,
player,201009260htx,dal,BryaDe01,punt_ret_long,12,,,,,
player,201009260htx,dal,OwusAk99,kick_ret,3,,,,,
player,201009260htx,dal,OwusAk99,kick_ret_yds,62,,,,,
player,201009260htx,dal,OwusAk99,kick_ret_yds_per_ret,20.7,,,,,
player,201009260htx,dal,OwusAk99,kick_ret_td,0,,,,,
player,201009260htx,dal,OwusAk99,kick_ret_long,29,,,,,
player,201009260htx,dal,OwusAk99,punt_ret,0,,,,,
player,201009260htx,dal,OwusAk99,punt_ret_yds,0,,,,,
player,201009260htx,dal,OwusAk99,punt_ret_yds_per_ret,,,,,,
player,201009260htx,dal,OwusAk99,punt_ret_td,0,,,,,
player,201009260htx,dal,OwusAk99,punt_ret_long,0,,,,,
player,201009260htx,htx,JoneJa03,kick_ret,0,,,,,
player,201009260htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201009260htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201009260htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201009260htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201009260htx,htx,JoneJa03,punt_ret,2,,,,,
player,201009260htx,htx,JoneJa03,punt_ret_yds,12,,,,,
player,201009260htx,htx,JoneJa03,punt_ret_yds_per_ret,6.0,,,,,
player,201009260htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201009260htx,htx,JoneJa03,punt_ret_long,7,,,,,
player,201009260htx,htx,SlatSt00,kick_ret,5,,,,,
player,201009260htx,htx,SlatSt00,kick_ret_yds,122,,,,,
player,201009260htx,htx,SlatSt00,kick_ret_yds_per_ret,24.4,,,,,
player,201009260htx,htx,SlatSt00,kick_ret_td,0,,,,,
player,201009260htx,htx,SlatSt00,kick_ret_long,32,,,,,
player,201009260htx,htx,SlatSt00,punt_ret,0,,,,,
player,201009260htx,htx,SlatSt00,punt_ret_yds,0,,,,,
player,201009260htx,htx,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201009260htx,htx,SlatSt00,punt_ret_td,0,,,,,
player,201009260htx,htx,SlatSt00,punt_ret_long,0,,,,,
player,201009260htx,dal,BuehDa44,xpm,3,,,,,
player,201009260htx,dal,BuehDa44,xpa,3,,,,,
player,201009260htx,dal,BuehDa44,fgm,2,,,,,
player,201009260htx,dal,BuehDa44,fga,2,,,,,
player,201009260htx,dal,BuehDa44,punt,0,,,,,
player,201009260htx,dal,BuehDa44,punt_yds,0,,,,,
player,201009260htx,dal,BuehDa44,punt_yds_per_punt,,,,,,
player,201009260htx,dal,BuehDa44,punt_long,0,,,,,
player,201009260htx,dal,McBrMa20,xpm,,,,,,
player,201009260htx,dal,McBrMa20,xpa,,,,,,
player,201009260htx,dal,McBrMa20,fgm,,,,,,
player,201009260htx,dal,McBrMa20,fga,,,,,,
player,201009260htx,dal,McBrMa20,punt,2,,,,,
player,201009260htx,dal,McBrMa20,punt_yds,107,,,,,
player,201009260htx,dal,McBrMa20,punt_yds_per_punt,53.5,,,,,
player,201009260htx,dal,McBrMa20,punt_long,59,,,,,
player,201009260htx,htx,rackenei01,xpm,1,,,,,
player,201009260htx,htx,rackenei01,xpa,1,,,,,
player,201009260htx,htx,rackenei01,fgm,2,,,,,
player,201009260htx,htx,rackenei01,fga,2,,,,,
player,201009260htx,htx,rackenei01,punt,0,,,,,
player,201009260htx,htx,rackenei01,punt_yds,0,,,,,
player,201009260htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201009260htx,htx,rackenei01,punt_long,0,,,,,
player,201009260htx,htx,TurkMa20,xpm,,,,,,
player,201009260htx,htx,TurkMa20,xpa,,,,,,
player,201009260htx,htx,TurkMa20,fgm,,,,,,
player,201009260htx,htx,TurkMa20,fga,,,,,,
player,201009260htx,htx,TurkMa20,punt,3,,,,,
player,201009260htx,htx,TurkMa20,punt_yds,110,,,,,
player,201009260htx,htx,TurkMa20,punt_yds_per_punt,36.7,,,,,
player,201009260htx,htx,TurkMa20,punt_long,42,,,,,
