game,2010,10,20101114,201011140mia,oti,"Tennessee Titans",17,mia,"Miami Dolphins",29
player,201011140mia,mia,AlamIk99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,AlamIk99,fumbles_forced,0,,,,,
player,201011140mia,mia,ClemCh97,def_int,0,,,,,
player,201011140mia,mia,ClemCh97,def_int_yds,0,,,,,
player,201011140mia,mia,ClemCh97,def_int_td,0,,,,,
player,201011140mia,mia,ClemCh97,def_int_long,0,,,,,
player,201011140mia,mia,ClemCh97,pass_defended,1,,,,,
player,201011140mia,mia,ClemCh97,sacks,0.0,,,,,
player,201011140mia,mia,ClemCh97,tackles_combined,2,,,,,
player,201011140mia,mia,ClemCh97,tackles_solo,2,,,,,
player,201011140mia,mia,ClemCh97,tackles_assists,0,,,,,
player,201011140mia,mia,ClemCh97,tackles_loss,0,,,,,
player,201011140mia,mia,ClemCh97,qb_hits,0,,,,,
player,201011140mia,mia,ClemCh97,fumbles_rec,1,,,,,
player,201011140mia,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201011140mia,mia,ClemCh97,fumbles_forced,0,,,,,
player,201011140mia,mia,CrowCh20,def_int,0,,,,,
player,201011140mia,mia,CrowCh20,def_int_yds,0,,,,,
player,201011140mia,mia,CrowCh20,def_int_td,0,,,,,
player,201011140mia,mia,CrowCh20,def_int_long,0,,,,,
player,201011140mia,mia,CrowCh20,pass_defended,0,,,,,
player,201011140mia,mia,CrowCh20,sacks,0.0,,,,,
player,201011140mia,mia,CrowCh20,tackles_combined,2,,,,,
player,201011140mia,mia,CrowCh20,tackles_solo,0,,,,,
player,201011140mia,mia,CrowCh20,tackles_assists,2,,,,,
player,201011140mia,mia,CrowCh20,tackles_loss,0,,,,,
player,201011140mia,mia,CrowCh20,qb_hits,0,,,,,
player,201011140mia,mia,CrowCh20,fumbles_rec,0,,,,,
player,201011140mia,mia,CrowCh20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,CrowCh20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,CrowCh20,fumbles_forced,0,,,,,
player,201011140mia,mia,McDaTo20,def_int,0,,,,,
player,201011140mia,mia,McDaTo20,def_int_yds,0,,,,,
player,201011140mia,mia,McDaTo20,def_int_td,0,,,,,
player,201011140mia,mia,McDaTo20,def_int_long,0,,,,,
player,201011140mia,mia,McDaTo20,pass_defended,0,,,,,
player,201011140mia,mia,McDaTo20,sacks,0.0,,,,,
player,201011140mia,mia,McDaTo20,tackles_combined,2,,,,,
player,201011140mia,mia,McDaTo20,tackles_solo,2,,,,,
player,201011140mia,mia,McDaTo20,tackles_assists,0,,,,,
player,201011140mia,mia,McDaTo20,tackles_loss,0,,,,,
player,201011140mia,mia,McDaTo20,qb_hits,0,,,,,
player,201011140mia,mia,McDaTo20,fumbles_rec,0,,,,,
player,201011140mia,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,McDaTo20,fumbles_forced,0,,,,,
player,201011140mia,mia,MoseQu99,def_int,0,,,,,
player,201011140mia,mia,MoseQu99,def_int_yds,0,,,,,
player,201011140mia,mia,MoseQu99,def_int_td,0,,,,,
player,201011140mia,mia,MoseQu99,def_int_long,0,,,,,
player,201011140mia,mia,MoseQu99,pass_defended,0,,,,,
player,201011140mia,mia,MoseQu99,sacks,0.0,,,,,
player,201011140mia,mia,MoseQu99,tackles_combined,2,,,,,
player,201011140mia,mia,MoseQu99,tackles_solo,1,,,,,
player,201011140mia,mia,MoseQu99,tackles_assists,1,,,,,
player,201011140mia,mia,MoseQu99,tackles_loss,0,,,,,
player,201011140mia,mia,MoseQu99,qb_hits,0,,,,,
player,201011140mia,mia,MoseQu99,fumbles_rec,0,,,,,
player,201011140mia,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,MoseQu99,fumbles_forced,0,,,,,
player,201011140mia,mia,StarRa20,def_int,0,,,,,
player,201011140mia,mia,StarRa20,def_int_yds,0,,,,,
player,201011140mia,mia,StarRa20,def_int_td,0,,,,,
player,201011140mia,mia,StarRa20,def_int_long,0,,,,,
player,201011140mia,mia,StarRa20,pass_defended,1,,,,,
player,201011140mia,mia,StarRa20,sacks,0.0,,,,,
player,201011140mia,mia,StarRa20,tackles_combined,2,,,,,
player,201011140mia,mia,StarRa20,tackles_solo,2,,,,,
player,201011140mia,mia,StarRa20,tackles_assists,0,,,,,
player,201011140mia,mia,StarRa20,tackles_loss,0,,,,,
player,201011140mia,mia,StarRa20,qb_hits,0,,,,,
player,201011140mia,mia,StarRa20,fumbles_rec,1,,,,,
player,201011140mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201011140mia,mia,BrowRo05,def_int,0,,,,,
player,201011140mia,mia,BrowRo05,def_int_yds,0,,,,,
player,201011140mia,mia,BrowRo05,def_int_td,0,,,,,
player,201011140mia,mia,BrowRo05,def_int_long,0,,,,,
player,201011140mia,mia,BrowRo05,pass_defended,0,,,,,
player,201011140mia,mia,BrowRo05,sacks,0.0,,,,,
player,201011140mia,mia,BrowRo05,tackles_combined,1,,,,,
player,201011140mia,mia,BrowRo05,tackles_solo,0,,,,,
player,201011140mia,mia,BrowRo05,tackles_assists,1,,,,,
player,201011140mia,mia,BrowRo05,tackles_loss,,,,,,
player,201011140mia,mia,BrowRo05,qb_hits,,,,,,
player,201011140mia,mia,BrowRo05,fumbles_rec,0,,,,,
player,201011140mia,mia,BrowRo05,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,BrowRo05,fumbles_rec_td,0,,,,,
player,201011140mia,mia,BrowRo05,fumbles_forced,0,,,,,
player,201011140mia,mia,DobbTi20,def_int,0,,,,,
player,201011140mia,mia,DobbTi20,def_int_yds,0,,,,,
player,201011140mia,mia,DobbTi20,def_int_td,0,,,,,
player,201011140mia,mia,DobbTi20,def_int_long,0,,,,,
player,201011140mia,mia,DobbTi20,pass_defended,0,,,,,
player,201011140mia,mia,DobbTi20,sacks,0.0,,,,,
player,201011140mia,mia,DobbTi20,tackles_combined,1,,,,,
player,201011140mia,mia,DobbTi20,tackles_solo,0,,,,,
player,201011140mia,mia,DobbTi20,tackles_assists,1,,,,,
player,201011140mia,mia,DobbTi20,tackles_loss,0,,,,,
player,201011140mia,mia,DobbTi20,qb_hits,0,,,,,
player,201011140mia,mia,DobbTi20,fumbles_rec,0,,,,,
player,201011140mia,mia,DobbTi20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,DobbTi20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,DobbTi20,fumbles_forced,0,,,,,
player,201011140mia,mia,HarrAl21,def_int,0,,,,,
player,201011140mia,mia,HarrAl21,def_int_yds,0,,,,,
player,201011140mia,mia,HarrAl21,def_int_td,0,,,,,
player,201011140mia,mia,HarrAl21,def_int_long,0,,,,,
player,201011140mia,mia,HarrAl21,pass_defended,0,,,,,
player,201011140mia,mia,HarrAl21,sacks,0.0,,,,,
player,201011140mia,mia,HarrAl21,tackles_combined,1,,,,,
player,201011140mia,mia,HarrAl21,tackles_solo,1,,,,,
player,201011140mia,mia,HarrAl21,tackles_assists,0,,,,,
player,201011140mia,mia,HarrAl21,tackles_loss,0,,,,,
player,201011140mia,mia,HarrAl21,qb_hits,0,,,,,
player,201011140mia,mia,HarrAl21,fumbles_rec,0,,,,,
player,201011140mia,mia,HarrAl21,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,HarrAl21,fumbles_rec_td,0,,,,,
player,201011140mia,mia,HarrAl21,fumbles_forced,0,,,,,
player,201011140mia,mia,LangKe98,def_int,0,,,,,
player,201011140mia,mia,LangKe98,def_int_yds,0,,,,,
player,201011140mia,mia,LangKe98,def_int_td,0,,,,,
player,201011140mia,mia,LangKe98,def_int_long,0,,,,,
player,201011140mia,mia,LangKe98,pass_defended,0,,,,,
player,201011140mia,mia,LangKe98,sacks,0.0,,,,,
player,201011140mia,mia,LangKe98,tackles_combined,1,,,,,
player,201011140mia,mia,LangKe98,tackles_solo,1,,,,,
player,201011140mia,mia,LangKe98,tackles_assists,0,,,,,
player,201011140mia,mia,LangKe98,tackles_loss,0,,,,,
player,201011140mia,mia,LangKe98,qb_hits,0,,,,,
player,201011140mia,mia,LangKe98,fumbles_rec,0,,,,,
player,201011140mia,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201011140mia,mia,LangKe98,fumbles_forced,0,,,,,
player,201011140mia,mia,SpitAu99,def_int,0,,,,,
player,201011140mia,mia,SpitAu99,def_int_yds,0,,,,,
player,201011140mia,mia,SpitAu99,def_int_td,0,,,,,
player,201011140mia,mia,SpitAu99,def_int_long,0,,,,,
player,201011140mia,mia,SpitAu99,pass_defended,0,,,,,
player,201011140mia,mia,SpitAu99,sacks,0.0,,,,,
player,201011140mia,mia,SpitAu99,tackles_combined,1,,,,,
player,201011140mia,mia,SpitAu99,tackles_solo,1,,,,,
player,201011140mia,mia,SpitAu99,tackles_assists,0,,,,,
player,201011140mia,mia,SpitAu99,tackles_loss,0,,,,,
player,201011140mia,mia,SpitAu99,qb_hits,0,,,,,
player,201011140mia,mia,SpitAu99,fumbles_rec,0,,,,,
player,201011140mia,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,SpitAu99,fumbles_forced,0,,,,,
player,201011140mia,mia,WakeCa00,def_int,0,,,,,
player,201011140mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201011140mia,mia,WakeCa00,def_int_td,0,,,,,
player,201011140mia,mia,WakeCa00,def_int_long,0,,,,,
player,201011140mia,mia,WakeCa00,pass_defended,1,,,,,
player,201011140mia,mia,WakeCa00,sacks,0.0,,,,,
player,201011140mia,mia,WakeCa00,tackles_combined,1,,,,,
player,201011140mia,mia,WakeCa00,tackles_solo,0,,,,,
player,201011140mia,mia,WakeCa00,tackles_assists,1,,,,,
player,201011140mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201011140mia,mia,WakeCa00,qb_hits,0,,,,,
player,201011140mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201011140mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201011140mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201011140mia,mia,MisiKo99,def_int,0,,,,,
player,201011140mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201011140mia,mia,MisiKo99,def_int_td,0,,,,,
player,201011140mia,mia,MisiKo99,def_int_long,0,,,,,
player,201011140mia,mia,MisiKo99,pass_defended,1,,,,,
player,201011140mia,mia,MisiKo99,sacks,0.0,,,,,
player,201011140mia,mia,MisiKo99,tackles_combined,0,,,,,
player,201011140mia,mia,MisiKo99,tackles_solo,0,,,,,
player,201011140mia,mia,MisiKo99,tackles_assists,0,,,,,
player,201011140mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201011140mia,mia,MisiKo99,qb_hits,0,,,,,
player,201011140mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201011140mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201011140mia,oti,MariMa00,kick_ret,4,,,,,
player,201011140mia,oti,MariMa00,kick_ret_yds,92,,,,,
player,201011140mia,oti,MariMa00,kick_ret_yds_per_ret,23.0,,,,,
player,201011140mia,oti,MariMa00,kick_ret_td,0,,,,,
player,201011140mia,oti,MariMa00,kick_ret_long,27,,,,,
player,201011140mia,oti,MariMa00,punt_ret,3,,,,,
player,201011140mia,oti,MariMa00,punt_ret_yds,61,,,,,
player,201011140mia,oti,MariMa00,punt_ret_yds_per_ret,20.3,,,,,
player,201011140mia,oti,MariMa00,punt_ret_td,0,,,,,
player,201011140mia,oti,MariMa00,punt_ret_long,30,,,,,
player,201011140mia,mia,CarrNo00,kick_ret,2,,,,,
player,201011140mia,mia,CarrNo00,kick_ret_yds,60,,,,,
player,201011140mia,mia,CarrNo00,kick_ret_yds_per_ret,30.0,,,,,
player,201011140mia,mia,CarrNo00,kick_ret_td,0,,,,,
player,201011140mia,mia,CarrNo00,kick_ret_long,38,,,,,
player,201011140mia,mia,CarrNo00,punt_ret,0,,,,,
player,201011140mia,mia,CarrNo00,punt_ret_yds,0,,,,,
player,201011140mia,mia,CarrNo00,punt_ret_yds_per_ret,,,,,,
player,201011140mia,mia,CarrNo00,punt_ret_td,0,,,,,
player,201011140mia,mia,CarrNo00,punt_ret_long,0,,,,,
player,201011140mia,oti,bironrob01,xpm,2,,,,,
player,201011140mia,oti,bironrob01,xpa,2,,,,,
player,201011140mia,oti,bironrob01,fgm,1,,,,,
player,201011140mia,oti,bironrob01,fga,1,,,,,
player,201011140mia,oti,bironrob01,punt,0,,,,,
player,201011140mia,oti,bironrob01,punt_yds,0,,,,,
player,201011140mia,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201011140mia,oti,bironrob01,punt_long,0,,,,,
player,201011140mia,oti,KernBr20,xpm,,,,,,
player,201011140mia,oti,KernBr20,xpa,,,,,,
player,201011140mia,oti,KernBr20,fgm,,,,,,
player,201011140mia,oti,KernBr20,fga,,,,,,
player,201011140mia,oti,KernBr20,punt,5,,,,,
player,201011140mia,oti,KernBr20,punt_yds,209,,,,,
player,201011140mia,oti,KernBr20,punt_yds_per_punt,41.8,,,,,
player,201011140mia,oti,KernBr20,punt_long,52,,,,,
player,201011140mia,mia,CarpDa44,xpm,2,,,,,
player,201011140mia,mia,CarpDa44,xpa,2,,,,,
player,201011140mia,mia,CarpDa44,fgm,3,,,,,
player,201011140mia,mia,CarpDa44,fga,3,,,,,
player,201011140mia,mia,CarpDa44,punt,0,,,,,
player,201011140mia,mia,CarpDa44,punt_yds,0,,,,,
player,201011140mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201011140mia,mia,CarpDa44,punt_long,0,,,,,
player,201011140mia,mia,FielBr20,xpm,,,,,,
player,201011140mia,mia,FielBr20,xpa,,,,,,
player,201011140mia,mia,FielBr20,fgm,,,,,,
player,201011140mia,mia,FielBr20,fga,,,,,,
player,201011140mia,mia,FielBr20,punt,3,,,,,
player,201011140mia,mia,FielBr20,punt_yds,145,,,,,
player,201011140mia,mia,FielBr20,punt_yds_per_punt,48.3,,,,,
player,201011140mia,mia,FielBr20,punt_long,51,,,,,
