game,2010,10,20101114,201011140chi,min,"Minnesota Vikings",13,chi,"Chicago Bears",27
player,201011140chi,chi,CutlJa00,pass_int,2,,,,,
player,201011140chi,chi,CutlJa00,pass_sacked,2,,,,,
player,201011140chi,chi,CutlJa00,pass_sacked_yds,7,,,,,
player,201011140chi,chi,CutlJa00,pass_long,29,,,,,
player,201011140chi,chi,CutlJa00,pass_rating,87.4,,,,,
player,201011140chi,chi,CutlJa00,rush_att,4,,,,,
player,201011140chi,chi,CutlJa00,rush_yds,24,,,,,
player,201011140chi,chi,CutlJa00,rush_td,0,,,,,
player,201011140chi,chi,CutlJa00,rush_long,25,,,,,
player,201011140chi,chi,CutlJa00,targets,0,,,,,
player,201011140chi,chi,CutlJa00,rec,0,,,,,
player,201011140chi,chi,CutlJa00,rec_yds,0,,,,,
player,201011140chi,chi,CutlJa00,rec_td,0,,,,,
player,201011140chi,chi,CutlJa00,rec_long,0,,,,,
player,201011140chi,chi,CutlJa00,fumbles,0,,,,,
player,201011140chi,chi,CutlJa00,fumbles_lost,,,,,,
player,201011140chi,chi,FortMa00,pass_cmp,0,,,,,
player,201011140chi,chi,FortMa00,pass_att,0,,,,,
player,201011140chi,chi,FortMa00,pass_yds,0,,,,,
player,201011140chi,chi,FortMa00,pass_td,0,,,,,
player,201011140chi,chi,FortMa00,pass_int,0,,,,,
player,201011140chi,chi,FortMa00,pass_sacked,,,,,,
player,201011140chi,chi,FortMa00,pass_sacked_yds,,,,,,
player,201011140chi,chi,FortMa00,pass_long,0,,,,,
player,201011140chi,chi,FortMa00,pass_rating,,,,,,
player,201011140chi,chi,FortMa00,rush_att,21,,,,,
player,201011140chi,chi,FortMa00,rush_yds,69,,,,,
player,201011140chi,chi,FortMa00,rush_td,0,,,,,
player,201011140chi,chi,FortMa00,rush_long,11,,,,,
player,201011140chi,chi,FortMa00,targets,2,,,,,
player,201011140chi,chi,FortMa00,rec,1,,,,,
player,201011140chi,chi,FortMa00,rec_yds,9,,,,,
player,201011140chi,chi,FortMa00,rec_td,0,,,,,
player,201011140chi,chi,FortMa00,rec_long,9,,,,,
player,201011140chi,chi,FortMa00,fumbles,0,,,,,
player,201011140chi,chi,FortMa00,fumbles_lost,,,,,,
player,201011140chi,chi,TaylCh01,pass_cmp,0,,,,,
player,201011140chi,chi,TaylCh01,pass_att,0,,,,,
player,201011140chi,chi,TaylCh01,pass_yds,0,,,,,
player,201011140chi,chi,TaylCh01,pass_td,0,,,,,
player,201011140chi,chi,TaylCh01,pass_int,0,,,,,
player,201011140chi,chi,TaylCh01,pass_sacked,,,,,,
player,201011140chi,chi,TaylCh01,pass_sacked_yds,,,,,,
player,201011140chi,chi,TaylCh01,pass_long,0,,,,,
player,201011140chi,chi,TaylCh01,pass_rating,,,,,,
player,201011140chi,chi,TaylCh01,rush_att,11,,,,,
player,201011140chi,chi,TaylCh01,rush_yds,33,,,,,
player,201011140chi,chi,TaylCh01,rush_td,0,,,,,
player,201011140chi,chi,TaylCh01,rush_long,10,,,,,
player,201011140chi,chi,TaylCh01,targets,4,,,,,
player,201011140chi,chi,TaylCh01,rec,3,,,,,
player,201011140chi,chi,TaylCh01,rec_yds,8,,,,,
player,201011140chi,chi,TaylCh01,rec_td,0,,,,,
player,201011140chi,chi,TaylCh01,rec_long,9,,,,,
player,201011140chi,chi,TaylCh01,fumbles,0,,,,,
player,201011140chi,chi,TaylCh01,fumbles_lost,,,,,,
player,201011140chi,chi,BennEa00,pass_cmp,0,,,,,
player,201011140chi,chi,BennEa00,pass_att,0,,,,,
player,201011140chi,chi,BennEa00,pass_yds,0,,,,,
player,201011140chi,chi,BennEa00,pass_td,0,,,,,
player,201011140chi,chi,BennEa00,pass_int,0,,,,,
player,201011140chi,chi,BennEa00,pass_sacked,,,,,,
player,201011140chi,chi,BennEa00,pass_sacked_yds,,,,,,
player,201011140chi,chi,BennEa00,pass_long,0,,,,,
player,201011140chi,chi,BennEa00,pass_rating,,,,,,
player,201011140chi,chi,BennEa00,rush_att,1,,,,,
player,201011140chi,chi,BennEa00,rush_yds,4,,,,,
player,201011140chi,chi,BennEa00,rush_td,0,,,,,
player,201011140chi,chi,BennEa00,rush_long,4,,,,,
player,201011140chi,chi,BennEa00,targets,7,,,,,
player,201011140chi,chi,BennEa00,rec,3,,,,,
player,201011140chi,chi,BennEa00,rec_yds,21,,,,,
player,201011140chi,chi,BennEa00,rec_td,0,,,,,
player,201011140chi,chi,BennEa00,rec_long,9,,,,,
player,201011140chi,chi,BennEa00,fumbles,0,,,,,
player,201011140chi,chi,BennEa00,fumbles_lost,,,,,,
player,201011140chi,chi,KnoxJo00,pass_cmp,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_att,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_yds,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_td,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_int,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_sacked,,,,,,
player,201011140chi,chi,KnoxJo00,pass_sacked_yds,,,,,,
player,201011140chi,chi,KnoxJo00,pass_long,0,,,,,
player,201011140chi,chi,KnoxJo00,pass_rating,,,,,,
player,201011140chi,chi,KnoxJo00,rush_att,0,,,,,
player,201011140chi,chi,KnoxJo00,rush_yds,0,,,,,
player,201011140chi,chi,KnoxJo00,rush_td,0,,,,,
player,201011140chi,chi,KnoxJo00,rush_long,0,,,,,
player,201011140chi,chi,KnoxJo00,targets,7,,,,,
player,201011140chi,chi,KnoxJo00,rec,5,,,,,
player,201011140chi,chi,KnoxJo00,rec_yds,90,,,,,
player,201011140chi,chi,KnoxJo00,rec_td,0,,,,,
player,201011140chi,chi,KnoxJo00,rec_long,29,,,,,
player,201011140chi,chi,KnoxJo00,fumbles,0,,,,,
player,201011140chi,chi,KnoxJo00,fumbles_lost,,,,,,
player,201011140chi,chi,HestDe99,pass_cmp,0,,,,,
player,201011140chi,chi,HestDe99,pass_att,0,,,,,
player,201011140chi,chi,HestDe99,pass_yds,0,,,,,
player,201011140chi,chi,HestDe99,pass_td,0,,,,,
player,201011140chi,chi,HestDe99,pass_int,0,,,,,
player,201011140chi,chi,HestDe99,pass_sacked,,,,,,
player,201011140chi,chi,HestDe99,pass_sacked_yds,,,,,,
player,201011140chi,chi,HestDe99,pass_long,0,,,,,
player,201011140chi,chi,HestDe99,pass_rating,,,,,,
player,201011140chi,chi,HestDe99,rush_att,0,,,,,
player,201011140chi,chi,HestDe99,rush_yds,0,,,,,
player,201011140chi,chi,HestDe99,rush_td,0,,,,,
player,201011140chi,chi,HestDe99,rush_long,0,,,,,
player,201011140chi,chi,HestDe99,targets,6,,,,,
player,201011140chi,chi,HestDe99,rec,4,,,,,
player,201011140chi,chi,HestDe99,rec_yds,38,,,,,
player,201011140chi,chi,HestDe99,rec_td,1,,,,,
player,201011140chi,chi,HestDe99,rec_long,19,,,,,
player,201011140chi,chi,HestDe99,fumbles,0,,,,,
player,201011140chi,chi,HestDe99,fumbles_lost,,,,,,
player,201011140chi,chi,OlseGr00,pass_cmp,0,,,,,
player,201011140chi,chi,OlseGr00,pass_att,0,,,,,
player,201011140chi,chi,OlseGr00,pass_yds,0,,,,,
player,201011140chi,chi,OlseGr00,pass_td,0,,,,,
player,201011140chi,chi,OlseGr00,pass_int,0,,,,,
player,201011140chi,chi,OlseGr00,pass_sacked,,,,,,
player,201011140chi,chi,OlseGr00,pass_sacked_yds,,,,,,
player,201011140chi,chi,OlseGr00,pass_long,0,,,,,
player,201011140chi,chi,OlseGr00,pass_rating,,,,,,
player,201011140chi,chi,OlseGr00,rush_att,0,,,,,
player,201011140chi,chi,OlseGr00,rush_yds,0,,,,,
player,201011140chi,chi,OlseGr00,rush_td,0,,,,,
player,201011140chi,chi,OlseGr00,rush_long,0,,,,,
player,201011140chi,chi,OlseGr00,targets,6,,,,,
player,201011140chi,chi,OlseGr00,rec,3,,,,,
player,201011140chi,chi,OlseGr00,rec_yds,31,,,,,
player,201011140chi,chi,OlseGr00,rec_td,1,,,,,
player,201011140chi,chi,OlseGr00,rec_long,17,,,,,
player,201011140chi,chi,OlseGr00,fumbles,0,,,,,
player,201011140chi,chi,OlseGr00,fumbles_lost,,,,,,
player,201011140chi,chi,DaviKe01,pass_cmp,0,,,,,
player,201011140chi,chi,DaviKe01,pass_att,0,,,,,
player,201011140chi,chi,DaviKe01,pass_yds,0,,,,,
player,201011140chi,chi,DaviKe01,pass_td,0,,,,,
player,201011140chi,chi,DaviKe01,pass_int,0,,,,,
player,201011140chi,chi,DaviKe01,pass_sacked,,,,,,
player,201011140chi,chi,DaviKe01,pass_sacked_yds,,,,,,
player,201011140chi,chi,DaviKe01,pass_long,0,,,,,
player,201011140chi,chi,DaviKe01,pass_rating,,,,,,
player,201011140chi,chi,DaviKe01,rush_att,0,,,,,
player,201011140chi,chi,DaviKe01,rush_yds,0,,,,,
player,201011140chi,chi,DaviKe01,rush_td,0,,,,,
player,201011140chi,chi,DaviKe01,rush_long,0,,,,,
player,201011140chi,chi,DaviKe01,targets,1,,,,,
player,201011140chi,chi,DaviKe01,rec,1,,,,,
player,201011140chi,chi,DaviKe01,rec_yds,19,,,,,
player,201011140chi,chi,DaviKe01,rec_td,1,,,,,
player,201011140chi,chi,DaviKe01,rec_long,19,,,,,
player,201011140chi,chi,DaviKe01,fumbles,0,,,,,
player,201011140chi,chi,DaviKe01,fumbles_lost,,,,,,
player,201011140chi,chi,DaviRa00,pass_cmp,0,,,,,
player,201011140chi,chi,DaviRa00,pass_att,0,,,,,
player,201011140chi,chi,DaviRa00,pass_yds,0,,,,,
player,201011140chi,chi,DaviRa00,pass_td,0,,,,,
player,201011140chi,chi,DaviRa00,pass_int,0,,,,,
player,201011140chi,chi,DaviRa00,pass_sacked,,,,,,
player,201011140chi,chi,DaviRa00,pass_sacked_yds,,,,,,
player,201011140chi,chi,DaviRa00,pass_long,0,,,,,
player,201011140chi,chi,DaviRa00,pass_rating,,,,,,
player,201011140chi,chi,DaviRa00,rush_att,0,,,,,
player,201011140chi,chi,DaviRa00,rush_yds,0,,,,,
player,201011140chi,chi,DaviRa00,rush_td,0,,,,,
player,201011140chi,chi,DaviRa00,rush_long,0,,,,,
player,201011140chi,chi,DaviRa00,targets,1,,,,,
player,201011140chi,chi,DaviRa00,rec,1,,,,,
player,201011140chi,chi,DaviRa00,rec_yds,12,,,,,
player,201011140chi,chi,DaviRa00,rec_td,0,,,,,
player,201011140chi,chi,DaviRa00,rec_long,12,,,,,
player,201011140chi,chi,DaviRa00,fumbles,0,,,,,
player,201011140chi,chi,DaviRa00,fumbles_lost,,,,,,
player,201011140chi,chi,AromDe00,pass_cmp,0,,,,,
player,201011140chi,chi,AromDe00,pass_att,0,,,,,
player,201011140chi,chi,AromDe00,pass_yds,0,,,,,
player,201011140chi,chi,AromDe00,pass_td,0,,,,,
player,201011140chi,chi,AromDe00,pass_int,0,,,,,
player,201011140chi,chi,AromDe00,pass_sacked,,,,,,
player,201011140chi,chi,AromDe00,pass_sacked_yds,,,,,,
player,201011140chi,chi,AromDe00,pass_long,0,,,,,
player,201011140chi,chi,AromDe00,pass_rating,,,,,,
player,201011140chi,chi,AromDe00,rush_att,0,,,,,
player,201011140chi,chi,AromDe00,rush_yds,0,,,,,
player,201011140chi,chi,AromDe00,rush_td,0,,,,,
player,201011140chi,chi,AromDe00,rush_long,0,,,,,
player,201011140chi,chi,AromDe00,targets,2,,,,,
player,201011140chi,chi,AromDe00,rec,1,,,,,
player,201011140chi,chi,AromDe00,rec_yds,9,,,,,
player,201011140chi,chi,AromDe00,rec_td,0,,,,,
player,201011140chi,chi,AromDe00,rec_long,9,,,,,
player,201011140chi,chi,AromDe00,fumbles,0,,,,,
player,201011140chi,chi,AromDe00,fumbles_lost,,,,,,
player,201011140chi,min,AbduHu99,def_int,2,,,,,
player,201011140chi,min,AbduHu99,def_int_yds,5,,,,,
player,201011140chi,min,AbduHu99,def_int_td,0,,,,,
player,201011140chi,min,AbduHu99,def_int_long,5,,,,,
player,201011140chi,min,AbduHu99,pass_defended,2,,,,,
player,201011140chi,min,AbduHu99,sacks,0.0,,,,,
player,201011140chi,min,AbduHu99,tackles_combined,6,,,,,
player,201011140chi,min,AbduHu99,tackles_solo,6,,,,,
player,201011140chi,min,AbduHu99,tackles_assists,0,,,,,
player,201011140chi,min,AbduHu99,tackles_loss,0,,,,,
player,201011140chi,min,AbduHu99,qb_hits,0,,,,,
player,201011140chi,min,AbduHu99,fumbles_rec,0,,,,,
player,201011140chi,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201011140chi,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201011140chi,min,AbduHu99,fumbles_forced,0,,,,,
player,201011140chi,min,AlleJa22,def_int,0,,,,,
player,201011140chi,min,AlleJa22,def_int_yds,0,,,,,
player,201011140chi,min,AlleJa22,def_int_td,0,,,,,
player,201011140chi,min,AlleJa22,def_int_long,0,,,,,
player,201011140chi,min,AlleJa22,pass_defended,0,,,,,
player,201011140chi,min,AlleJa22,sacks,2.0,,,,,
player,201011140chi,min,AlleJa22,tackles_combined,5,,,,,
player,201011140chi,min,AlleJa22,tackles_solo,5,,,,,
player,201011140chi,min,AlleJa22,tackles_assists,0,,,,,
player,201011140chi,min,AlleJa22,tackles_loss,1,,,,,
player,201011140chi,min,AlleJa22,qb_hits,2,,,,,
player,201011140chi,min,AlleJa22,fumbles_rec,0,,,,,
player,201011140chi,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201011140chi,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201011140chi,min,AlleJa22,fumbles_forced,0,,,,,
player,201011140chi,min,HendE.20,def_int,0,,,,,
player,201011140chi,min,HendE.20,def_int_yds,0,,,,,
player,201011140chi,min,HendE.20,def_int_td,0,,,,,
player,201011140chi,min,HendE.20,def_int_long,0,,,,,
player,201011140chi,min,HendE.20,pass_defended,0,,,,,
player,201011140chi,min,HendE.20,sacks,0.0,,,,,
player,201011140chi,min,HendE.20,tackles_combined,10,,,,,
player,201011140chi,min,HendE.20,tackles_solo,9,,,,,
player,201011140chi,min,HendE.20,tackles_assists,1,,,,,
player,201011140chi,min,HendE.20,tackles_loss,0,,,,,
player,201011140chi,min,HendE.20,qb_hits,0,,,,,
player,201011140chi,min,HendE.20,fumbles_rec,0,,,,,
player,201011140chi,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201011140chi,min,HendE.20,fumbles_rec_td,0,,,,,
player,201011140chi,min,HendE.20,fumbles_forced,0,,,,,
player,201011140chi,min,GreeCh99,def_int,0,,,,,
player,201011140chi,min,GreeCh99,def_int_yds,0,,,,,
player,201011140chi,min,GreeCh99,def_int_td,0,,,,,
player,201011140chi,min,GreeCh99,def_int_long,0,,,,,
player,201011140chi,min,GreeCh99,pass_defended,0,,,,,
player,201011140chi,min,GreeCh99,sacks,0.0,,,,,
player,201011140chi,min,GreeCh99,tackles_combined,9,,,,,
player,201011140chi,min,GreeCh99,tackles_solo,9,,,,,
player,201011140chi,min,GreeCh99,tackles_assists,0,,,,,
player,201011140chi,min,GreeCh99,tackles_loss,2,,,,,
player,201011140chi,min,GreeCh99,qb_hits,1,,,,,
player,201011140chi,min,GreeCh99,fumbles_rec,0,,,,,
player,201011140chi,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201011140chi,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201011140chi,min,GreeCh99,fumbles_forced,0,,,,,
