game,2010,3,20100926,201009260crd,rai,"Oakland Raiders",23,crd,"Arizona Cardinals",24
player,201009260crd,rai,BranTy99,tackles_loss,0,,,,,
player,201009260crd,rai,BranTy99,qb_hits,0,,,,,
player,201009260crd,rai,BranTy99,fumbles_rec,0,,,,,
player,201009260crd,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,BranTy99,fumbles_forced,0,,,,,
player,201009260crd,rai,HuffMi20,def_int,0,,,,,
player,201009260crd,rai,HuffMi20,def_int_yds,0,,,,,
player,201009260crd,rai,HuffMi20,def_int_td,0,,,,,
player,201009260crd,rai,HuffMi20,def_int_long,0,,,,,
player,201009260crd,rai,HuffMi20,pass_defended,0,,,,,
player,201009260crd,rai,HuffMi20,sacks,0.0,,,,,
player,201009260crd,rai,HuffMi20,tackles_combined,6,,,,,
player,201009260crd,rai,HuffMi20,tackles_solo,6,,,,,
player,201009260crd,rai,HuffMi20,tackles_assists,0,,,,,
player,201009260crd,rai,HuffMi20,tackles_loss,0,,,,,
player,201009260crd,rai,HuffMi20,qb_hits,0,,,,,
player,201009260crd,rai,HuffMi20,fumbles_rec,0,,,,,
player,201009260crd,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201009260crd,rai,HuffMi20,fumbles_forced,0,,,,,
player,201009260crd,rai,McClRo00,def_int,0,,,,,
player,201009260crd,rai,McClRo00,def_int_yds,0,,,,,
player,201009260crd,rai,McClRo00,def_int_td,0,,,,,
player,201009260crd,rai,McClRo00,def_int_long,0,,,,,
player,201009260crd,rai,McClRo00,pass_defended,0,,,,,
player,201009260crd,rai,McClRo00,sacks,0.0,,,,,
player,201009260crd,rai,McClRo00,tackles_combined,6,,,,,
player,201009260crd,rai,McClRo00,tackles_solo,4,,,,,
player,201009260crd,rai,McClRo00,tackles_assists,2,,,,,
player,201009260crd,rai,McClRo00,tackles_loss,0,,,,,
player,201009260crd,rai,McClRo00,qb_hits,0,,,,,
player,201009260crd,rai,McClRo00,fumbles_rec,0,,,,,
player,201009260crd,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201009260crd,rai,McClRo00,fumbles_forced,0,,,,,
player,201009260crd,rai,KellTo21,def_int,0,,,,,
player,201009260crd,rai,KellTo21,def_int_yds,0,,,,,
player,201009260crd,rai,KellTo21,def_int_td,0,,,,,
player,201009260crd,rai,KellTo21,def_int_long,0,,,,,
player,201009260crd,rai,KellTo21,pass_defended,0,,,,,
player,201009260crd,rai,KellTo21,sacks,0.0,,,,,
player,201009260crd,rai,KellTo21,tackles_combined,3,,,,,
player,201009260crd,rai,KellTo21,tackles_solo,1,,,,,
player,201009260crd,rai,KellTo21,tackles_assists,2,,,,,
player,201009260crd,rai,KellTo21,tackles_loss,0,,,,,
player,201009260crd,rai,KellTo21,qb_hits,0,,,,,
player,201009260crd,rai,KellTo21,fumbles_rec,0,,,,,
player,201009260crd,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201009260crd,rai,KellTo21,fumbles_forced,0,,,,,
player,201009260crd,rai,RoutSt20,def_int,0,,,,,
player,201009260crd,rai,RoutSt20,def_int_yds,0,,,,,
player,201009260crd,rai,RoutSt20,def_int_td,0,,,,,
player,201009260crd,rai,RoutSt20,def_int_long,0,,,,,
player,201009260crd,rai,RoutSt20,pass_defended,0,,,,,
player,201009260crd,rai,RoutSt20,sacks,0.0,,,,,
player,201009260crd,rai,RoutSt20,tackles_combined,3,,,,,
player,201009260crd,rai,RoutSt20,tackles_solo,3,,,,,
player,201009260crd,rai,RoutSt20,tackles_assists,0,,,,,
player,201009260crd,rai,RoutSt20,tackles_loss,0,,,,,
player,201009260crd,rai,RoutSt20,qb_hits,0,,,,,
player,201009260crd,rai,RoutSt20,fumbles_rec,0,,,,,
player,201009260crd,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201009260crd,rai,RoutSt20,fumbles_forced,0,,,,,
player,201009260crd,rai,BennMi00,def_int,0,,,,,
player,201009260crd,rai,BennMi00,def_int_yds,0,,,,,
player,201009260crd,rai,BennMi00,def_int_td,0,,,,,
player,201009260crd,rai,BennMi00,def_int_long,0,,,,,
player,201009260crd,rai,BennMi00,pass_defended,0,,,,,
player,201009260crd,rai,BennMi00,sacks,0.0,,,,,
player,201009260crd,rai,BennMi00,tackles_combined,2,,,,,
player,201009260crd,rai,BennMi00,tackles_solo,2,,,,,
player,201009260crd,rai,BennMi00,tackles_assists,0,,,,,
player,201009260crd,rai,BennMi00,tackles_loss,0,,,,,
player,201009260crd,rai,BennMi00,qb_hits,0,,,,,
player,201009260crd,rai,BennMi00,fumbles_rec,0,,,,,
player,201009260crd,rai,BennMi00,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,BennMi00,fumbles_rec_td,0,,,,,
player,201009260crd,rai,BennMi00,fumbles_forced,0,,,,,
player,201009260crd,rai,BrowSt99,def_int,0,,,,,
player,201009260crd,rai,BrowSt99,def_int_yds,0,,,,,
player,201009260crd,rai,BrowSt99,def_int_td,0,,,,,
player,201009260crd,rai,BrowSt99,def_int_long,0,,,,,
player,201009260crd,rai,BrowSt99,pass_defended,0,,,,,
player,201009260crd,rai,BrowSt99,sacks,0.0,,,,,
player,201009260crd,rai,BrowSt99,tackles_combined,2,,,,,
player,201009260crd,rai,BrowSt99,tackles_solo,2,,,,,
player,201009260crd,rai,BrowSt99,tackles_assists,0,,,,,
player,201009260crd,rai,BrowSt99,tackles_loss,0,,,,,
player,201009260crd,rai,BrowSt99,qb_hits,0,,,,,
player,201009260crd,rai,BrowSt99,fumbles_rec,0,,,,,
player,201009260crd,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,BrowSt99,fumbles_forced,0,,,,,
player,201009260crd,rai,HowaTh20,def_int,0,,,,,
player,201009260crd,rai,HowaTh20,def_int_yds,0,,,,,
player,201009260crd,rai,HowaTh20,def_int_td,0,,,,,
player,201009260crd,rai,HowaTh20,def_int_long,0,,,,,
player,201009260crd,rai,HowaTh20,pass_defended,0,,,,,
player,201009260crd,rai,HowaTh20,sacks,0.0,,,,,
player,201009260crd,rai,HowaTh20,tackles_combined,2,,,,,
player,201009260crd,rai,HowaTh20,tackles_solo,2,,,,,
player,201009260crd,rai,HowaTh20,tackles_assists,0,,,,,
player,201009260crd,rai,HowaTh20,tackles_loss,0,,,,,
player,201009260crd,rai,HowaTh20,qb_hits,0,,,,,
player,201009260crd,rai,HowaTh20,fumbles_rec,0,,,,,
player,201009260crd,rai,HowaTh20,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,HowaTh20,fumbles_rec_td,0,,,,,
player,201009260crd,rai,HowaTh20,fumbles_forced,0,,,,,
player,201009260crd,rai,MitcMi99,def_int,0,,,,,
player,201009260crd,rai,MitcMi99,def_int_yds,0,,,,,
player,201009260crd,rai,MitcMi99,def_int_td,0,,,,,
player,201009260crd,rai,MitcMi99,def_int_long,0,,,,,
player,201009260crd,rai,MitcMi99,pass_defended,0,,,,,
player,201009260crd,rai,MitcMi99,sacks,0.0,,,,,
player,201009260crd,rai,MitcMi99,tackles_combined,2,,,,,
player,201009260crd,rai,MitcMi99,tackles_solo,1,,,,,
player,201009260crd,rai,MitcMi99,tackles_assists,1,,,,,
player,201009260crd,rai,MitcMi99,tackles_loss,0,,,,,
player,201009260crd,rai,MitcMi99,qb_hits,0,,,,,
player,201009260crd,rai,MitcMi99,fumbles_rec,0,,,,,
player,201009260crd,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,MitcMi99,fumbles_forced,0,,,,,
player,201009260crd,rai,AlfoJa99,def_int,0,,,,,
player,201009260crd,rai,AlfoJa99,def_int_yds,0,,,,,
player,201009260crd,rai,AlfoJa99,def_int_td,0,,,,,
player,201009260crd,rai,AlfoJa99,def_int_long,0,,,,,
player,201009260crd,rai,AlfoJa99,pass_defended,0,,,,,
player,201009260crd,rai,AlfoJa99,sacks,0.0,,,,,
player,201009260crd,rai,AlfoJa99,tackles_combined,1,,,,,
player,201009260crd,rai,AlfoJa99,tackles_solo,1,,,,,
player,201009260crd,rai,AlfoJa99,tackles_assists,0,,,,,
player,201009260crd,rai,AlfoJa99,tackles_loss,1,,,,,
player,201009260crd,rai,AlfoJa99,qb_hits,0,,,,,
player,201009260crd,rai,AlfoJa99,fumbles_rec,0,,,,,
player,201009260crd,rai,AlfoJa99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,AlfoJa99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,AlfoJa99,fumbles_forced,0,,,,,
player,201009260crd,rai,AsomNn20,def_int,0,,,,,
player,201009260crd,rai,AsomNn20,def_int_yds,0,,,,,
player,201009260crd,rai,AsomNn20,def_int_td,0,,,,,
player,201009260crd,rai,AsomNn20,def_int_long,0,,,,,
player,201009260crd,rai,AsomNn20,pass_defended,1,,,,,
player,201009260crd,rai,AsomNn20,sacks,0.0,,,,,
player,201009260crd,rai,AsomNn20,tackles_combined,1,,,,,
player,201009260crd,rai,AsomNn20,tackles_solo,1,,,,,
player,201009260crd,rai,AsomNn20,tackles_assists,0,,,,,
player,201009260crd,rai,AsomNn20,tackles_loss,0,,,,,
player,201009260crd,rai,AsomNn20,qb_hits,0,,,,,
player,201009260crd,rai,AsomNn20,fumbles_rec,0,,,,,
player,201009260crd,rai,AsomNn20,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,AsomNn20,fumbles_rec_td,0,,,,,
player,201009260crd,rai,AsomNn20,fumbles_forced,0,,,,,
player,201009260crd,rai,CartRo01,def_int,0,,,,,
player,201009260crd,rai,CartRo01,def_int_yds,0,,,,,
player,201009260crd,rai,CartRo01,def_int_td,0,,,,,
player,201009260crd,rai,CartRo01,def_int_long,0,,,,,
player,201009260crd,rai,CartRo01,pass_defended,0,,,,,
player,201009260crd,rai,CartRo01,sacks,0.0,,,,,
player,201009260crd,rai,CartRo01,tackles_combined,1,,,,,
player,201009260crd,rai,CartRo01,tackles_solo,1,,,,,
player,201009260crd,rai,CartRo01,tackles_assists,0,,,,,
player,201009260crd,rai,CartRo01,tackles_loss,0,,,,,
player,201009260crd,rai,CartRo01,qb_hits,0,,,,,
player,201009260crd,rai,CartRo01,fumbles_rec,0,,,,,
player,201009260crd,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201009260crd,rai,CartRo01,fumbles_forced,0,,,,,
player,201009260crd,rai,CondJo20,def_int,0,,,,,
player,201009260crd,rai,CondJo20,def_int_yds,0,,,,,
player,201009260crd,rai,CondJo20,def_int_td,0,,,,,
player,201009260crd,rai,CondJo20,def_int_long,0,,,,,
player,201009260crd,rai,CondJo20,pass_defended,0,,,,,
player,201009260crd,rai,CondJo20,sacks,0.0,,,,,
player,201009260crd,rai,CondJo20,tackles_combined,1,,,,,
player,201009260crd,rai,CondJo20,tackles_solo,0,,,,,
player,201009260crd,rai,CondJo20,tackles_assists,1,,,,,
player,201009260crd,rai,CondJo20,tackles_loss,0,,,,,
player,201009260crd,rai,CondJo20,qb_hits,0,,,,,
player,201009260crd,rai,CondJo20,fumbles_rec,1,,,,,
player,201009260crd,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201009260crd,rai,CondJo20,fumbles_forced,0,,,,,
player,201009260crd,rai,HousLa99,def_int,0,,,,,
player,201009260crd,rai,HousLa99,def_int_yds,0,,,,,
player,201009260crd,rai,HousLa99,def_int_td,0,,,,,
player,201009260crd,rai,HousLa99,def_int_long,0,,,,,
player,201009260crd,rai,HousLa99,pass_defended,0,,,,,
player,201009260crd,rai,HousLa99,sacks,0.0,,,,,
player,201009260crd,rai,HousLa99,tackles_combined,1,,,,,
player,201009260crd,rai,HousLa99,tackles_solo,1,,,,,
player,201009260crd,rai,HousLa99,tackles_assists,0,,,,,
player,201009260crd,rai,HousLa99,tackles_loss,0,,,,,
player,201009260crd,rai,HousLa99,qb_hits,1,,,,,
player,201009260crd,rai,HousLa99,fumbles_rec,0,,,,,
player,201009260crd,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,HousLa99,fumbles_forced,0,,,,,
player,201009260crd,rai,McFaWa99,def_int,0,,,,,
player,201009260crd,rai,McFaWa99,def_int_yds,0,,,,,
player,201009260crd,rai,McFaWa99,def_int_td,0,,,,,
player,201009260crd,rai,McFaWa99,def_int_long,0,,,,,
player,201009260crd,rai,McFaWa99,pass_defended,0,,,,,
player,201009260crd,rai,McFaWa99,sacks,0.0,,,,,
player,201009260crd,rai,McFaWa99,tackles_combined,1,,,,,
player,201009260crd,rai,McFaWa99,tackles_solo,1,,,,,
player,201009260crd,rai,McFaWa99,tackles_assists,0,,,,,
player,201009260crd,rai,McFaWa99,tackles_loss,0,,,,,
player,201009260crd,rai,McFaWa99,qb_hits,0,,,,,
player,201009260crd,rai,McFaWa99,fumbles_rec,0,,,,,
player,201009260crd,rai,McFaWa99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,McFaWa99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,McFaWa99,fumbles_forced,0,,,,,
player,201009260crd,rai,ScotTr99,def_int,0,,,,,
player,201009260crd,rai,ScotTr99,def_int_yds,0,,,,,
player,201009260crd,rai,ScotTr99,def_int_td,0,,,,,
player,201009260crd,rai,ScotTr99,def_int_long,0,,,,,
player,201009260crd,rai,ScotTr99,pass_defended,0,,,,,
player,201009260crd,rai,ScotTr99,sacks,0.0,,,,,
player,201009260crd,rai,ScotTr99,tackles_combined,1,,,,,
player,201009260crd,rai,ScotTr99,tackles_solo,0,,,,,
player,201009260crd,rai,ScotTr99,tackles_assists,1,,,,,
player,201009260crd,rai,ScotTr99,tackles_loss,0,,,,,
player,201009260crd,rai,ScotTr99,qb_hits,1,,,,,
player,201009260crd,rai,ScotTr99,fumbles_rec,0,,,,,
player,201009260crd,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201009260crd,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201009260crd,rai,ScotTr99,fumbles_forced,0,,,,,
player,201009260crd,crd,LenoPa20,def_int,1,,,,,
player,201009260crd,crd,LenoPa20,def_int_yds,10,,,,,
player,201009260crd,crd,LenoPa20,def_int_td,0,,,,,
player,201009260crd,crd,LenoPa20,def_int_long,10,,,,,
player,201009260crd,crd,LenoPa20,pass_defended,1,,,,,
player,201009260crd,crd,LenoPa20,sacks,1.0,,,,,
player,201009260crd,crd,LenoPa20,tackles_combined,9,,,,,
player,201009260crd,crd,LenoPa20,tackles_solo,7,,,,,
player,201009260crd,crd,LenoPa20,tackles_assists,2,,,,,
player,201009260crd,crd,LenoPa20,tackles_loss,3,,,,,
player,201009260crd,crd,LenoPa20,qb_hits,1,,,,,
player,201009260crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201009260crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,LenoPa20,fumbles_forced,0,,,,,
player,201009260crd,crd,DockDa20,def_int,0,,,,,
player,201009260crd,crd,DockDa20,def_int_yds,0,,,,,
player,201009260crd,crd,DockDa20,def_int_td,0,,,,,
player,201009260crd,crd,DockDa20,def_int_long,0,,,,,
player,201009260crd,crd,DockDa20,pass_defended,0,,,,,
player,201009260crd,crd,DockDa20,sacks,1.0,,,,,
player,201009260crd,crd,DockDa20,tackles_combined,7,,,,,
player,201009260crd,crd,DockDa20,tackles_solo,6,,,,,
player,201009260crd,crd,DockDa20,tackles_assists,1,,,,,
player,201009260crd,crd,DockDa20,tackles_loss,2,,,,,
player,201009260crd,crd,DockDa20,qb_hits,2,,,,,
player,201009260crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201009260crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201009260crd,crd,PortJo00,def_int,0,,,,,
player,201009260crd,crd,PortJo00,def_int_yds,0,,,,,
player,201009260crd,crd,PortJo00,def_int_td,0,,,,,
player,201009260crd,crd,PortJo00,def_int_long,0,,,,,
player,201009260crd,crd,PortJo00,pass_defended,0,,,,,
player,201009260crd,crd,PortJo00,sacks,1.0,,,,,
player,201009260crd,crd,PortJo00,tackles_combined,4,,,,,
player,201009260crd,crd,PortJo00,tackles_solo,4,,,,,
player,201009260crd,crd,PortJo00,tackles_assists,0,,,,,
player,201009260crd,crd,PortJo00,tackles_loss,1,,,,,
player,201009260crd,crd,PortJo00,qb_hits,0,,,,,
player,201009260crd,crd,PortJo00,fumbles_rec,0,,,,,
player,201009260crd,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201009260crd,crd,PortJo00,fumbles_forced,1,,,,,
player,201009260crd,crd,RhodKe20,def_int,0,,,,,
player,201009260crd,crd,RhodKe20,def_int_yds,0,,,,,
player,201009260crd,crd,RhodKe20,def_int_td,0,,,,,
player,201009260crd,crd,RhodKe20,def_int_long,0,,,,,
player,201009260crd,crd,RhodKe20,pass_defended,3,,,,,
player,201009260crd,crd,RhodKe20,sacks,0.0,,,,,
player,201009260crd,crd,RhodKe20,tackles_combined,10,,,,,
player,201009260crd,crd,RhodKe20,tackles_solo,8,,,,,
player,201009260crd,crd,RhodKe20,tackles_assists,2,,,,,
player,201009260crd,crd,RhodKe20,tackles_loss,1,,,,,
player,201009260crd,crd,RhodKe20,qb_hits,1,,,,,
player,201009260crd,crd,RhodKe20,fumbles_rec,0,,,,,
player,201009260crd,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,RhodKe20,fumbles_forced,0,,,,,
player,201009260crd,crd,CampCa99,def_int,0,,,,,
player,201009260crd,crd,CampCa99,def_int_yds,0,,,,,
player,201009260crd,crd,CampCa99,def_int_td,0,,,,,
player,201009260crd,crd,CampCa99,def_int_long,0,,,,,
player,201009260crd,crd,CampCa99,pass_defended,0,,,,,
player,201009260crd,crd,CampCa99,sacks,0.0,,,,,
player,201009260crd,crd,CampCa99,tackles_combined,5,,,,,
player,201009260crd,crd,CampCa99,tackles_solo,4,,,,,
player,201009260crd,crd,CampCa99,tackles_assists,1,,,,,
player,201009260crd,crd,CampCa99,tackles_loss,0,,,,,
player,201009260crd,crd,CampCa99,qb_hits,0,,,,,
player,201009260crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201009260crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201009260crd,crd,ToleGr99,def_int,0,,,,,
player,201009260crd,crd,ToleGr99,def_int_yds,0,,,,,
player,201009260crd,crd,ToleGr99,def_int_td,0,,,,,
player,201009260crd,crd,ToleGr99,def_int_long,0,,,,,
player,201009260crd,crd,ToleGr99,pass_defended,2,,,,,
player,201009260crd,crd,ToleGr99,sacks,0.0,,,,,
player,201009260crd,crd,ToleGr99,tackles_combined,5,,,,,
player,201009260crd,crd,ToleGr99,tackles_solo,5,,,,,
player,201009260crd,crd,ToleGr99,tackles_assists,0,,,,,
player,201009260crd,crd,ToleGr99,tackles_loss,0,,,,,
player,201009260crd,crd,ToleGr99,qb_hits,0,,,,,
player,201009260crd,crd,ToleGr99,fumbles_rec,0,,,,,
player,201009260crd,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,ToleGr99,fumbles_forced,0,,,,,
player,201009260crd,crd,WashDa99,def_int,0,,,,,
player,201009260crd,crd,WashDa99,def_int_yds,0,,,,,
player,201009260crd,crd,WashDa99,def_int_td,0,,,,,
player,201009260crd,crd,WashDa99,def_int_long,0,,,,,
player,201009260crd,crd,WashDa99,pass_defended,0,,,,,
player,201009260crd,crd,WashDa99,sacks,0.0,,,,,
player,201009260crd,crd,WashDa99,tackles_combined,5,,,,,
player,201009260crd,crd,WashDa99,tackles_solo,3,,,,,
player,201009260crd,crd,WashDa99,tackles_assists,2,,,,,
player,201009260crd,crd,WashDa99,tackles_loss,0,,,,,
player,201009260crd,crd,WashDa99,qb_hits,0,,,,,
player,201009260crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201009260crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201009260crd,crd,WilsAd99,def_int,0,,,,,
player,201009260crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201009260crd,crd,WilsAd99,def_int_td,0,,,,,
player,201009260crd,crd,WilsAd99,def_int_long,0,,,,,
player,201009260crd,crd,WilsAd99,pass_defended,0,,,,,
player,201009260crd,crd,WilsAd99,sacks,0.0,,,,,
player,201009260crd,crd,WilsAd99,tackles_combined,5,,,,,
player,201009260crd,crd,WilsAd99,tackles_solo,5,,,,,
player,201009260crd,crd,WilsAd99,tackles_assists,0,,,,,
player,201009260crd,crd,WilsAd99,tackles_loss,0,,,,,
player,201009260crd,crd,WilsAd99,qb_hits,2,,,,,
player,201009260crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201009260crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201009260crd,crd,RobiBr20,def_int,0,,,,,
player,201009260crd,crd,RobiBr20,def_int_yds,0,,,,,
player,201009260crd,crd,RobiBr20,def_int_td,0,,,,,
player,201009260crd,crd,RobiBr20,def_int_long,0,,,,,
player,201009260crd,crd,RobiBr20,pass_defended,0,,,,,
player,201009260crd,crd,RobiBr20,sacks,0.0,,,,,
player,201009260crd,crd,RobiBr20,tackles_combined,4,,,,,
player,201009260crd,crd,RobiBr20,tackles_solo,2,,,,,
player,201009260crd,crd,RobiBr20,tackles_assists,2,,,,,
player,201009260crd,crd,RobiBr20,tackles_loss,0,,,,,
player,201009260crd,crd,RobiBr20,qb_hits,0,,,,,
player,201009260crd,crd,RobiBr20,fumbles_rec,0,,,,,
player,201009260crd,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,RobiBr20,fumbles_forced,0,,,,,
player,201009260crd,crd,HaggCl20,def_int,0,,,,,
player,201009260crd,crd,HaggCl20,def_int_yds,0,,,,,
player,201009260crd,crd,HaggCl20,def_int_td,0,,,,,
player,201009260crd,crd,HaggCl20,def_int_long,0,,,,,
player,201009260crd,crd,HaggCl20,pass_defended,0,,,,,
player,201009260crd,crd,HaggCl20,sacks,0.0,,,,,
player,201009260crd,crd,HaggCl20,tackles_combined,3,,,,,
player,201009260crd,crd,HaggCl20,tackles_solo,2,,,,,
player,201009260crd,crd,HaggCl20,tackles_assists,1,,,,,
player,201009260crd,crd,HaggCl20,tackles_loss,0,,,,,
player,201009260crd,crd,HaggCl20,qb_hits,0,,,,,
player,201009260crd,crd,HaggCl20,fumbles_rec,0,,,,,
player,201009260crd,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,HaggCl20,fumbles_forced,0,,,,,
player,201009260crd,crd,RodgDo99,def_int,0,,,,,
player,201009260crd,crd,RodgDo99,def_int_yds,0,,,,,
player,201009260crd,crd,RodgDo99,def_int_td,0,,,,,
player,201009260crd,crd,RodgDo99,def_int_long,0,,,,,
player,201009260crd,crd,RodgDo99,pass_defended,1,,,,,
player,201009260crd,crd,RodgDo99,sacks,0.0,,,,,
player,201009260crd,crd,RodgDo99,tackles_combined,3,,,,,
player,201009260crd,crd,RodgDo99,tackles_solo,3,,,,,
player,201009260crd,crd,RodgDo99,tackles_assists,0,,,,,
player,201009260crd,crd,RodgDo99,tackles_loss,0,,,,,
player,201009260crd,crd,RodgDo99,qb_hits,0,,,,,
player,201009260crd,crd,RodgDo99,fumbles_rec,0,,,,,
player,201009260crd,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,RodgDo99,fumbles_forced,0,,,,,
player,201009260crd,crd,JohnRa98,def_int,0,,,,,
player,201009260crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201009260crd,crd,JohnRa98,def_int_td,0,,,,,
player,201009260crd,crd,JohnRa98,def_int_long,0,,,,,
player,201009260crd,crd,JohnRa98,pass_defended,1,,,,,
player,201009260crd,crd,JohnRa98,sacks,0.0,,,,,
player,201009260crd,crd,JohnRa98,tackles_combined,2,,,,,
player,201009260crd,crd,JohnRa98,tackles_solo,1,,,,,
player,201009260crd,crd,JohnRa98,tackles_assists,1,,,,,
player,201009260crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201009260crd,crd,JohnRa98,qb_hits,0,,,,,
player,201009260crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201009260crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201009260crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201009260crd,crd,WillDa99,def_int,0,,,,,
player,201009260crd,crd,WillDa99,def_int_yds,0,,,,,
player,201009260crd,crd,WillDa99,def_int_td,0,,,,,
player,201009260crd,crd,WillDa99,def_int_long,0,,,,,
player,201009260crd,crd,WillDa99,pass_defended,0,,,,,
player,201009260crd,crd,WillDa99,sacks,0.0,,,,,
player,201009260crd,crd,WillDa99,tackles_combined,2,,,,,
player,201009260crd,crd,WillDa99,tackles_solo,1,,,,,
player,201009260crd,crd,WillDa99,tackles_assists,1,,,,,
player,201009260crd,crd,WillDa99,tackles_loss,0,,,,,
player,201009260crd,crd,WillDa99,qb_hits,0,,,,,
player,201009260crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201009260crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201009260crd,crd,WrigJa01,def_int,0,,,,,
player,201009260crd,crd,WrigJa01,def_int_yds,0,,,,,
player,201009260crd,crd,WrigJa01,def_int_td,0,,,,,
player,201009260crd,crd,WrigJa01,def_int_long,0,,,,,
player,201009260crd,crd,WrigJa01,pass_defended,0,,,,,
player,201009260crd,crd,WrigJa01,sacks,0.0,,,,,
player,201009260crd,crd,WrigJa01,tackles_combined,2,,,,,
player,201009260crd,crd,WrigJa01,tackles_solo,2,,,,,
player,201009260crd,crd,WrigJa01,tackles_assists,0,,,,,
player,201009260crd,crd,WrigJa01,tackles_loss,0,,,,,
player,201009260crd,crd,WrigJa01,qb_hits,0,,,,,
player,201009260crd,crd,WrigJa01,fumbles_rec,0,,,,,
player,201009260crd,crd,WrigJa01,fumbles_rec_yds,0,,,,,
