game,2010,15,20101219,201012190pit,nyj,"New York Jets",22,pit,"Pittsburgh Steelers",17
player,201012190pit,nyj,ReviDa99,def_int_long,0,,,,,
player,201012190pit,nyj,ReviDa99,pass_defended,1,,,,,
player,201012190pit,nyj,ReviDa99,sacks,0.0,,,,,
player,201012190pit,nyj,ReviDa99,tackles_combined,7,,,,,
player,201012190pit,nyj,ReviDa99,tackles_solo,6,,,,,
player,201012190pit,nyj,ReviDa99,tackles_assists,1,,,,,
player,201012190pit,nyj,ReviDa99,tackles_loss,0,,,,,
player,201012190pit,nyj,ReviDa99,qb_hits,0,,,,,
player,201012190pit,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201012190pit,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201012190pit,nyj,CromAn20,def_int,0,,,,,
player,201012190pit,nyj,CromAn20,def_int_yds,0,,,,,
player,201012190pit,nyj,CromAn20,def_int_td,0,,,,,
player,201012190pit,nyj,CromAn20,def_int_long,0,,,,,
player,201012190pit,nyj,CromAn20,pass_defended,0,,,,,
player,201012190pit,nyj,CromAn20,sacks,0.0,,,,,
player,201012190pit,nyj,CromAn20,tackles_combined,5,,,,,
player,201012190pit,nyj,CromAn20,tackles_solo,5,,,,,
player,201012190pit,nyj,CromAn20,tackles_assists,0,,,,,
player,201012190pit,nyj,CromAn20,tackles_loss,0,,,,,
player,201012190pit,nyj,CromAn20,qb_hits,0,,,,,
player,201012190pit,nyj,CromAn20,fumbles_rec,0,,,,,
player,201012190pit,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,CromAn20,fumbles_forced,0,,,,,
player,201012190pit,nyj,PaceCa20,def_int,0,,,,,
player,201012190pit,nyj,PaceCa20,def_int_yds,0,,,,,
player,201012190pit,nyj,PaceCa20,def_int_td,0,,,,,
player,201012190pit,nyj,PaceCa20,def_int_long,0,,,,,
player,201012190pit,nyj,PaceCa20,pass_defended,0,,,,,
player,201012190pit,nyj,PaceCa20,sacks,0.0,,,,,
player,201012190pit,nyj,PaceCa20,tackles_combined,5,,,,,
player,201012190pit,nyj,PaceCa20,tackles_solo,4,,,,,
player,201012190pit,nyj,PaceCa20,tackles_assists,1,,,,,
player,201012190pit,nyj,PaceCa20,tackles_loss,0,,,,,
player,201012190pit,nyj,PaceCa20,qb_hits,0,,,,,
player,201012190pit,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201012190pit,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201012190pit,nyj,PoolBr20,def_int,0,,,,,
player,201012190pit,nyj,PoolBr20,def_int_yds,0,,,,,
player,201012190pit,nyj,PoolBr20,def_int_td,0,,,,,
player,201012190pit,nyj,PoolBr20,def_int_long,0,,,,,
player,201012190pit,nyj,PoolBr20,pass_defended,2,,,,,
player,201012190pit,nyj,PoolBr20,sacks,0.0,,,,,
player,201012190pit,nyj,PoolBr20,tackles_combined,5,,,,,
player,201012190pit,nyj,PoolBr20,tackles_solo,5,,,,,
player,201012190pit,nyj,PoolBr20,tackles_assists,0,,,,,
player,201012190pit,nyj,PoolBr20,tackles_loss,0,,,,,
player,201012190pit,nyj,PoolBr20,qb_hits,0,,,,,
player,201012190pit,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201012190pit,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201012190pit,nyj,ScotBa20,def_int,0,,,,,
player,201012190pit,nyj,ScotBa20,def_int_yds,0,,,,,
player,201012190pit,nyj,ScotBa20,def_int_td,0,,,,,
player,201012190pit,nyj,ScotBa20,def_int_long,0,,,,,
player,201012190pit,nyj,ScotBa20,pass_defended,1,,,,,
player,201012190pit,nyj,ScotBa20,sacks,0.0,,,,,
player,201012190pit,nyj,ScotBa20,tackles_combined,5,,,,,
player,201012190pit,nyj,ScotBa20,tackles_solo,4,,,,,
player,201012190pit,nyj,ScotBa20,tackles_assists,1,,,,,
player,201012190pit,nyj,ScotBa20,tackles_loss,1,,,,,
player,201012190pit,nyj,ScotBa20,qb_hits,0,,,,,
player,201012190pit,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201012190pit,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201012190pit,nyj,LoweDw99,def_int,0,,,,,
player,201012190pit,nyj,LoweDw99,def_int_yds,0,,,,,
player,201012190pit,nyj,LoweDw99,def_int_td,0,,,,,
player,201012190pit,nyj,LoweDw99,def_int_long,0,,,,,
player,201012190pit,nyj,LoweDw99,pass_defended,1,,,,,
player,201012190pit,nyj,LoweDw99,sacks,0.0,,,,,
player,201012190pit,nyj,LoweDw99,tackles_combined,3,,,,,
player,201012190pit,nyj,LoweDw99,tackles_solo,2,,,,,
player,201012190pit,nyj,LoweDw99,tackles_assists,1,,,,,
player,201012190pit,nyj,LoweDw99,tackles_loss,0,,,,,
player,201012190pit,nyj,LoweDw99,qb_hits,0,,,,,
player,201012190pit,nyj,LoweDw99,fumbles_rec,0,,,,,
player,201012190pit,nyj,LoweDw99,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,LoweDw99,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,LoweDw99,fumbles_forced,0,,,,,
player,201012190pit,nyj,PouhSi20,def_int,0,,,,,
player,201012190pit,nyj,PouhSi20,def_int_yds,0,,,,,
player,201012190pit,nyj,PouhSi20,def_int_td,0,,,,,
player,201012190pit,nyj,PouhSi20,def_int_long,0,,,,,
player,201012190pit,nyj,PouhSi20,pass_defended,0,,,,,
player,201012190pit,nyj,PouhSi20,sacks,0.0,,,,,
player,201012190pit,nyj,PouhSi20,tackles_combined,3,,,,,
player,201012190pit,nyj,PouhSi20,tackles_solo,3,,,,,
player,201012190pit,nyj,PouhSi20,tackles_assists,0,,,,,
player,201012190pit,nyj,PouhSi20,tackles_loss,0,,,,,
player,201012190pit,nyj,PouhSi20,qb_hits,0,,,,,
player,201012190pit,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201012190pit,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201012190pit,nyj,ColeMa01,def_int,0,,,,,
player,201012190pit,nyj,ColeMa01,def_int_yds,0,,,,,
player,201012190pit,nyj,ColeMa01,def_int_td,0,,,,,
player,201012190pit,nyj,ColeMa01,def_int_long,0,,,,,
player,201012190pit,nyj,ColeMa01,pass_defended,1,,,,,
player,201012190pit,nyj,ColeMa01,sacks,0.0,,,,,
player,201012190pit,nyj,ColeMa01,tackles_combined,2,,,,,
player,201012190pit,nyj,ColeMa01,tackles_solo,2,,,,,
player,201012190pit,nyj,ColeMa01,tackles_assists,0,,,,,
player,201012190pit,nyj,ColeMa01,tackles_loss,0,,,,,
player,201012190pit,nyj,ColeMa01,qb_hits,0,,,,,
player,201012190pit,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201012190pit,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201012190pit,nyj,CookEm99,def_int,0,,,,,
player,201012190pit,nyj,CookEm99,def_int_yds,0,,,,,
player,201012190pit,nyj,CookEm99,def_int_td,0,,,,,
player,201012190pit,nyj,CookEm99,def_int_long,0,,,,,
player,201012190pit,nyj,CookEm99,pass_defended,0,,,,,
player,201012190pit,nyj,CookEm99,sacks,0.0,,,,,
player,201012190pit,nyj,CookEm99,tackles_combined,2,,,,,
player,201012190pit,nyj,CookEm99,tackles_solo,1,,,,,
player,201012190pit,nyj,CookEm99,tackles_assists,1,,,,,
player,201012190pit,nyj,CookEm99,tackles_loss,0,,,,,
player,201012190pit,nyj,CookEm99,qb_hits,0,,,,,
player,201012190pit,nyj,CookEm99,fumbles_rec,0,,,,,
player,201012190pit,nyj,CookEm99,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,CookEm99,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,CookEm99,fumbles_forced,0,,,,,
player,201012190pit,nyj,MaugJo00,def_int,0,,,,,
player,201012190pit,nyj,MaugJo00,def_int_yds,0,,,,,
player,201012190pit,nyj,MaugJo00,def_int_td,0,,,,,
player,201012190pit,nyj,MaugJo00,def_int_long,0,,,,,
player,201012190pit,nyj,MaugJo00,pass_defended,0,,,,,
player,201012190pit,nyj,MaugJo00,sacks,0.0,,,,,
player,201012190pit,nyj,MaugJo00,tackles_combined,2,,,,,
player,201012190pit,nyj,MaugJo00,tackles_solo,2,,,,,
player,201012190pit,nyj,MaugJo00,tackles_assists,0,,,,,
player,201012190pit,nyj,MaugJo00,tackles_loss,0,,,,,
player,201012190pit,nyj,MaugJo00,qb_hits,0,,,,,
player,201012190pit,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201012190pit,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201012190pit,nyj,TaylJa03,def_int,0,,,,,
player,201012190pit,nyj,TaylJa03,def_int_yds,0,,,,,
player,201012190pit,nyj,TaylJa03,def_int_td,0,,,,,
player,201012190pit,nyj,TaylJa03,def_int_long,0,,,,,
player,201012190pit,nyj,TaylJa03,pass_defended,0,,,,,
player,201012190pit,nyj,TaylJa03,sacks,0.0,,,,,
player,201012190pit,nyj,TaylJa03,tackles_combined,2,,,,,
player,201012190pit,nyj,TaylJa03,tackles_solo,2,,,,,
player,201012190pit,nyj,TaylJa03,tackles_assists,0,,,,,
player,201012190pit,nyj,TaylJa03,tackles_loss,2,,,,,
player,201012190pit,nyj,TaylJa03,qb_hits,0,,,,,
player,201012190pit,nyj,TaylJa03,fumbles_rec,0,,,,,
player,201012190pit,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201012190pit,nyj,DeViMi99,def_int,0,,,,,
player,201012190pit,nyj,DeViMi99,def_int_yds,0,,,,,
player,201012190pit,nyj,DeViMi99,def_int_td,0,,,,,
player,201012190pit,nyj,DeViMi99,def_int_long,0,,,,,
player,201012190pit,nyj,DeViMi99,pass_defended,0,,,,,
player,201012190pit,nyj,DeViMi99,sacks,0.0,,,,,
player,201012190pit,nyj,DeViMi99,tackles_combined,1,,,,,
player,201012190pit,nyj,DeViMi99,tackles_solo,1,,,,,
player,201012190pit,nyj,DeViMi99,tackles_assists,0,,,,,
player,201012190pit,nyj,DeViMi99,tackles_loss,0,,,,,
player,201012190pit,nyj,DeViMi99,qb_hits,0,,,,,
player,201012190pit,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201012190pit,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201012190pit,nyj,GholVe99,def_int,0,,,,,
player,201012190pit,nyj,GholVe99,def_int_yds,0,,,,,
player,201012190pit,nyj,GholVe99,def_int_td,0,,,,,
player,201012190pit,nyj,GholVe99,def_int_long,0,,,,,
player,201012190pit,nyj,GholVe99,pass_defended,0,,,,,
player,201012190pit,nyj,GholVe99,sacks,0.0,,,,,
player,201012190pit,nyj,GholVe99,tackles_combined,1,,,,,
player,201012190pit,nyj,GholVe99,tackles_solo,0,,,,,
player,201012190pit,nyj,GholVe99,tackles_assists,1,,,,,
player,201012190pit,nyj,GholVe99,tackles_loss,0,,,,,
player,201012190pit,nyj,GholVe99,qb_hits,0,,,,,
player,201012190pit,nyj,GholVe99,fumbles_rec,0,,,,,
player,201012190pit,nyj,GholVe99,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,GholVe99,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,GholVe99,fumbles_forced,0,,,,,
player,201012190pit,nyj,IhedJa00,def_int,0,,,,,
player,201012190pit,nyj,IhedJa00,def_int_yds,0,,,,,
player,201012190pit,nyj,IhedJa00,def_int_td,0,,,,,
player,201012190pit,nyj,IhedJa00,def_int_long,0,,,,,
player,201012190pit,nyj,IhedJa00,pass_defended,0,,,,,
player,201012190pit,nyj,IhedJa00,sacks,0.0,,,,,
player,201012190pit,nyj,IhedJa00,tackles_combined,1,,,,,
player,201012190pit,nyj,IhedJa00,tackles_solo,1,,,,,
player,201012190pit,nyj,IhedJa00,tackles_assists,0,,,,,
player,201012190pit,nyj,IhedJa00,tackles_loss,0,,,,,
player,201012190pit,nyj,IhedJa00,qb_hits,0,,,,,
player,201012190pit,nyj,IhedJa00,fumbles_rec,0,,,,,
player,201012190pit,nyj,IhedJa00,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,IhedJa00,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,IhedJa00,fumbles_forced,0,,,,,
player,201012190pit,nyj,LaurLa20,def_int,0,,,,,
player,201012190pit,nyj,LaurLa20,def_int_yds,0,,,,,
player,201012190pit,nyj,LaurLa20,def_int_td,0,,,,,
player,201012190pit,nyj,LaurLa20,def_int_long,0,,,,,
player,201012190pit,nyj,LaurLa20,pass_defended,0,,,,,
player,201012190pit,nyj,LaurLa20,sacks,0.0,,,,,
player,201012190pit,nyj,LaurLa20,tackles_combined,1,,,,,
player,201012190pit,nyj,LaurLa20,tackles_solo,1,,,,,
player,201012190pit,nyj,LaurLa20,tackles_assists,0,,,,,
player,201012190pit,nyj,LaurLa20,tackles_loss,0,,,,,
player,201012190pit,nyj,LaurLa20,qb_hits,0,,,,,
player,201012190pit,nyj,LaurLa20,fumbles_rec,0,,,,,
player,201012190pit,nyj,LaurLa20,fumbles_rec_yds,0,,,,,
player,201012190pit,nyj,LaurLa20,fumbles_rec_td,0,,,,,
player,201012190pit,nyj,LaurLa20,fumbles_forced,0,,,,,
player,201012190pit,pit,FarrJa99,def_int,0,,,,,
player,201012190pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201012190pit,pit,FarrJa99,def_int_td,0,,,,,
player,201012190pit,pit,FarrJa99,def_int_long,0,,,,,
player,201012190pit,pit,FarrJa99,pass_defended,0,,,,,
player,201012190pit,pit,FarrJa99,sacks,1.0,,,,,
player,201012190pit,pit,FarrJa99,tackles_combined,7,,,,,
player,201012190pit,pit,FarrJa99,tackles_solo,6,,,,,
player,201012190pit,pit,FarrJa99,tackles_assists,1,,,,,
player,201012190pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201012190pit,pit,FarrJa99,qb_hits,1,,,,,
player,201012190pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201012190pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201012190pit,pit,TimmLa99,def_int,0,,,,,
player,201012190pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201012190pit,pit,TimmLa99,def_int_td,0,,,,,
player,201012190pit,pit,TimmLa99,def_int_long,0,,,,,
player,201012190pit,pit,TimmLa99,pass_defended,0,,,,,
player,201012190pit,pit,TimmLa99,sacks,0.0,,,,,
player,201012190pit,pit,TimmLa99,tackles_combined,13,,,,,
player,201012190pit,pit,TimmLa99,tackles_solo,10,,,,,
player,201012190pit,pit,TimmLa99,tackles_assists,3,,,,,
player,201012190pit,pit,TimmLa99,tackles_loss,0,,,,,
player,201012190pit,pit,TimmLa99,qb_hits,0,,,,,
player,201012190pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201012190pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201012190pit,pit,HarrJa23,def_int,0,,,,,
player,201012190pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201012190pit,pit,HarrJa23,def_int_td,0,,,,,
player,201012190pit,pit,HarrJa23,def_int_long,0,,,,,
player,201012190pit,pit,HarrJa23,pass_defended,0,,,,,
player,201012190pit,pit,HarrJa23,sacks,0.0,,,,,
player,201012190pit,pit,HarrJa23,tackles_combined,10,,,,,
player,201012190pit,pit,HarrJa23,tackles_solo,7,,,,,
player,201012190pit,pit,HarrJa23,tackles_assists,3,,,,,
player,201012190pit,pit,HarrJa23,tackles_loss,1,,,,,
player,201012190pit,pit,HarrJa23,qb_hits,1,,,,,
player,201012190pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201012190pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201012190pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201012190pit,pit,McFaBr20,def_int,0,,,,,
player,201012190pit,pit,McFaBr20,def_int_yds,0,,,,,
player,201012190pit,pit,McFaBr20,def_int_td,0,,,,,
player,201012190pit,pit,McFaBr20,def_int_long,0,,,,,
player,201012190pit,pit,McFaBr20,pass_defended,0,,,,,
player,201012190pit,pit,McFaBr20,sacks,0.0,,,,,
player,201012190pit,pit,McFaBr20,tackles_combined,7,,,,,
player,201012190pit,pit,McFaBr20,tackles_solo,7,,,,,
player,201012190pit,pit,McFaBr20,tackles_assists,0,,,,,
player,201012190pit,pit,McFaBr20,tackles_loss,0,,,,,
player,201012190pit,pit,McFaBr20,qb_hits,0,,,,,
player,201012190pit,pit,McFaBr20,fumbles_rec,0,,,,,
player,201012190pit,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,McFaBr20,fumbles_forced,0,,,,,
player,201012190pit,pit,ClarRy20,def_int,0,,,,,
player,201012190pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201012190pit,pit,ClarRy20,def_int_td,0,,,,,
player,201012190pit,pit,ClarRy20,def_int_long,0,,,,,
player,201012190pit,pit,ClarRy20,pass_defended,0,,,,,
player,201012190pit,pit,ClarRy20,sacks,0.0,,,,,
player,201012190pit,pit,ClarRy20,tackles_combined,5,,,,,
player,201012190pit,pit,ClarRy20,tackles_solo,4,,,,,
player,201012190pit,pit,ClarRy20,tackles_assists,1,,,,,
player,201012190pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201012190pit,pit,ClarRy20,qb_hits,0,,,,,
player,201012190pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201012190pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201012190pit,pit,KeisBr20,def_int,0,,,,,
player,201012190pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201012190pit,pit,KeisBr20,def_int_td,0,,,,,
player,201012190pit,pit,KeisBr20,def_int_long,0,,,,,
player,201012190pit,pit,KeisBr20,pass_defended,2,,,,,
player,201012190pit,pit,KeisBr20,sacks,0.0,,,,,
player,201012190pit,pit,KeisBr20,tackles_combined,4,,,,,
player,201012190pit,pit,KeisBr20,tackles_solo,0,,,,,
player,201012190pit,pit,KeisBr20,tackles_assists,4,,,,,
player,201012190pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201012190pit,pit,KeisBr20,qb_hits,0,,,,,
player,201012190pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201012190pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201012190pit,pit,MundRy00,def_int,0,,,,,
player,201012190pit,pit,MundRy00,def_int_yds,0,,,,,
player,201012190pit,pit,MundRy00,def_int_td,0,,,,,
player,201012190pit,pit,MundRy00,def_int_long,0,,,,,
player,201012190pit,pit,MundRy00,pass_defended,1,,,,,
player,201012190pit,pit,MundRy00,sacks,0.0,,,,,
player,201012190pit,pit,MundRy00,tackles_combined,4,,,,,
player,201012190pit,pit,MundRy00,tackles_solo,1,,,,,
player,201012190pit,pit,MundRy00,tackles_assists,3,,,,,
player,201012190pit,pit,MundRy00,tackles_loss,0,,,,,
player,201012190pit,pit,MundRy00,qb_hits,0,,,,,
player,201012190pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201012190pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201012190pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201012190pit,pit,HampCa00,def_int,0,,,,,
player,201012190pit,pit,HampCa00,def_int_yds,0,,,,,
player,201012190pit,pit,HampCa00,def_int_td,0,,,,,
player,201012190pit,pit,HampCa00,def_int_long,0,,,,,
player,201012190pit,pit,HampCa00,pass_defended,0,,,,,
player,201012190pit,pit,HampCa00,sacks,0.0,,,,,
player,201012190pit,pit,HampCa00,tackles_combined,3,,,,,
player,201012190pit,pit,HampCa00,tackles_solo,2,,,,,
player,201012190pit,pit,HampCa00,tackles_assists,1,,,,,
player,201012190pit,pit,HampCa00,tackles_loss,0,,,,,
player,201012190pit,pit,HampCa00,qb_hits,0,,,,,
player,201012190pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201012190pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201012190pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201012190pit,pit,TaylIk20,def_int,0,,,,,
player,201012190pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201012190pit,pit,TaylIk20,def_int_td,0,,,,,
player,201012190pit,pit,TaylIk20,def_int_long,0,,,,,
player,201012190pit,pit,TaylIk20,pass_defended,0,,,,,
player,201012190pit,pit,TaylIk20,sacks,0.0,,,,,
player,201012190pit,pit,TaylIk20,tackles_combined,3,,,,,
player,201012190pit,pit,TaylIk20,tackles_solo,2,,,,,
player,201012190pit,pit,TaylIk20,tackles_assists,1,,,,,
player,201012190pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201012190pit,pit,TaylIk20,qb_hits,0,,,,,
player,201012190pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201012190pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201012190pit,pit,SylvSt99,def_int,0,,,,,
player,201012190pit,pit,SylvSt99,def_int_yds,0,,,,,
player,201012190pit,pit,SylvSt99,def_int_td,0,,,,,
player,201012190pit,pit,SylvSt99,def_int_long,0,,,,,
player,201012190pit,pit,SylvSt99,pass_defended,0,,,,,
player,201012190pit,pit,SylvSt99,sacks,0.0,,,,,
player,201012190pit,pit,SylvSt99,tackles_combined,2,,,,,
player,201012190pit,pit,SylvSt99,tackles_solo,2,,,,,
player,201012190pit,pit,SylvSt99,tackles_assists,0,,,,,
player,201012190pit,pit,SylvSt99,tackles_loss,0,,,,,
player,201012190pit,pit,SylvSt99,qb_hits,0,,,,,
player,201012190pit,pit,SylvSt99,fumbles_rec,0,,,,,
player,201012190pit,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,SylvSt99,fumbles_forced,0,,,,,
player,201012190pit,pit,WoodLa99,def_int,0,,,,,
player,201012190pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201012190pit,pit,WoodLa99,def_int_td,0,,,,,
player,201012190pit,pit,WoodLa99,def_int_long,0,,,,,
player,201012190pit,pit,WoodLa99,pass_defended,0,,,,,
player,201012190pit,pit,WoodLa99,sacks,0.0,,,,,
player,201012190pit,pit,WoodLa99,tackles_combined,2,,,,,
player,201012190pit,pit,WoodLa99,tackles_solo,2,,,,,
player,201012190pit,pit,WoodLa99,tackles_assists,0,,,,,
player,201012190pit,pit,WoodLa99,tackles_loss,0,,,,,
player,201012190pit,pit,WoodLa99,qb_hits,0,,,,,
player,201012190pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201012190pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201012190pit,pit,AlleWi21,def_int,0,,,,,
player,201012190pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201012190pit,pit,AlleWi21,def_int_td,0,,,,,
player,201012190pit,pit,AlleWi21,def_int_long,0,,,,,
player,201012190pit,pit,AlleWi21,pass_defended,0,,,,,
player,201012190pit,pit,AlleWi21,sacks,0.0,,,,,
player,201012190pit,pit,AlleWi21,tackles_combined,1,,,,,
player,201012190pit,pit,AlleWi21,tackles_solo,1,,,,,
player,201012190pit,pit,AlleWi21,tackles_assists,0,,,,,
player,201012190pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201012190pit,pit,AlleWi21,qb_hits,0,,,,,
player,201012190pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201012190pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201012190pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201012190pit,pit,BattAr00,def_int,0,,,,,
player,201012190pit,pit,BattAr00,def_int_yds,0,,,,,
player,201012190pit,pit,BattAr00,def_int_td,0,,,,,
player,201012190pit,pit,BattAr00,def_int_long,0,,,,,
player,201012190pit,pit,BattAr00,pass_defended,0,,,,,
player,201012190pit,pit,BattAr00,sacks,0.0,,,,,
player,201012190pit,pit,BattAr00,tackles_combined,1,,,,,
player,201012190pit,pit,BattAr00,tackles_solo,1,,,,,
player,201012190pit,pit,BattAr00,tackles_assists,0,,,,,
player,201012190pit,pit,BattAr00,tackles_loss,0,,,,,
player,201012190pit,pit,BattAr00,qb_hits,0,,,,,
player,201012190pit,pit,BattAr00,fumbles_rec,0,,,,,
player,201012190pit,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201012190pit,pit,BattAr00,fumbles_forced,0,,,,,
player,201012190pit,pit,GayxWi99,def_int,0,,,,,
player,201012190pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201012190pit,pit,GayxWi99,def_int_td,0,,,,,
player,201012190pit,pit,GayxWi99,def_int_long,0,,,,,
player,201012190pit,pit,GayxWi99,pass_defended,0,,,,,
player,201012190pit,pit,GayxWi99,sacks,0.0,,,,,
player,201012190pit,pit,GayxWi99,tackles_combined,1,,,,,
player,201012190pit,pit,GayxWi99,tackles_solo,1,,,,,
player,201012190pit,pit,GayxWi99,tackles_assists,0,,,,,
player,201012190pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201012190pit,pit,GayxWi99,qb_hits,0,,,,,
player,201012190pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201012190pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
