game,2010,3,20100926,201009260mia,nyj,"New York Jets",31,mia,"Miami Dolphins",23
player,201009260mia,mia,McDaTo20,def_int,0,,,,,
player,201009260mia,mia,McDaTo20,def_int_yds,0,,,,,
player,201009260mia,mia,McDaTo20,def_int_td,0,,,,,
player,201009260mia,mia,McDaTo20,def_int_long,0,,,,,
player,201009260mia,mia,McDaTo20,pass_defended,0,,,,,
player,201009260mia,mia,McDaTo20,sacks,0.0,,,,,
player,201009260mia,mia,McDaTo20,tackles_combined,1,,,,,
player,201009260mia,mia,McDaTo20,tackles_solo,1,,,,,
player,201009260mia,mia,McDaTo20,tackles_assists,0,,,,,
player,201009260mia,mia,McDaTo20,tackles_loss,0,,,,,
player,201009260mia,mia,McDaTo20,qb_hits,0,,,,,
player,201009260mia,mia,McDaTo20,fumbles_rec,0,,,,,
player,201009260mia,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201009260mia,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201009260mia,mia,McDaTo20,fumbles_forced,0,,,,,
player,201009260mia,mia,MoseQu99,def_int,0,,,,,
player,201009260mia,mia,MoseQu99,def_int_yds,0,,,,,
player,201009260mia,mia,MoseQu99,def_int_td,0,,,,,
player,201009260mia,mia,MoseQu99,def_int_long,0,,,,,
player,201009260mia,mia,MoseQu99,pass_defended,0,,,,,
player,201009260mia,mia,MoseQu99,sacks,0.0,,,,,
player,201009260mia,mia,MoseQu99,tackles_combined,1,,,,,
player,201009260mia,mia,MoseQu99,tackles_solo,1,,,,,
player,201009260mia,mia,MoseQu99,tackles_assists,0,,,,,
player,201009260mia,mia,MoseQu99,tackles_loss,0,,,,,
player,201009260mia,mia,MoseQu99,qb_hits,0,,,,,
player,201009260mia,mia,MoseQu99,fumbles_rec,0,,,,,
player,201009260mia,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201009260mia,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201009260mia,mia,MoseQu99,fumbles_forced,0,,,,,
player,201009260mia,mia,WakeCa00,def_int,0,,,,,
player,201009260mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201009260mia,mia,WakeCa00,def_int_td,0,,,,,
player,201009260mia,mia,WakeCa00,def_int_long,0,,,,,
player,201009260mia,mia,WakeCa00,pass_defended,1,,,,,
player,201009260mia,mia,WakeCa00,sacks,0.0,,,,,
player,201009260mia,mia,WakeCa00,tackles_combined,1,,,,,
player,201009260mia,mia,WakeCa00,tackles_solo,1,,,,,
player,201009260mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201009260mia,mia,WakeCa00,tackles_loss,1,,,,,
player,201009260mia,mia,WakeCa00,qb_hits,1,,,,,
player,201009260mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201009260mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201009260mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201009260mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201009260mia,nyj,WilsKy99,kick_ret,0,,,,,
player,201009260mia,nyj,WilsKy99,kick_ret_yds,0,,,,,
player,201009260mia,nyj,WilsKy99,kick_ret_yds_per_ret,,,,,,
player,201009260mia,nyj,WilsKy99,kick_ret_td,0,,,,,
player,201009260mia,nyj,WilsKy99,kick_ret_long,0,,,,,
player,201009260mia,nyj,WilsKy99,punt_ret,1,,,,,
player,201009260mia,nyj,WilsKy99,punt_ret_yds,8,,,,,
player,201009260mia,nyj,WilsKy99,punt_ret_yds_per_ret,8.0,,,,,
player,201009260mia,nyj,WilsKy99,punt_ret_td,0,,,,,
player,201009260mia,nyj,WilsKy99,punt_ret_long,8,,,,,
player,201009260mia,nyj,SmitBr01,kick_ret,4,,,,,
player,201009260mia,nyj,SmitBr01,kick_ret_yds,150,,,,,
player,201009260mia,nyj,SmitBr01,kick_ret_yds_per_ret,37.5,,,,,
player,201009260mia,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201009260mia,nyj,SmitBr01,kick_ret_long,54,,,,,
player,201009260mia,nyj,SmitBr01,punt_ret,0,,,,,
player,201009260mia,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201009260mia,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201009260mia,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201009260mia,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201009260mia,mia,BessDa00,kick_ret,0,,,,,
player,201009260mia,mia,BessDa00,kick_ret_yds,0,,,,,
player,201009260mia,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201009260mia,mia,BessDa00,kick_ret_td,0,,,,,
player,201009260mia,mia,BessDa00,kick_ret_long,0,,,,,
player,201009260mia,mia,BessDa00,punt_ret,1,,,,,
player,201009260mia,mia,BessDa00,punt_ret_yds,18,,,,,
player,201009260mia,mia,BessDa00,punt_ret_yds_per_ret,18.0,,,,,
player,201009260mia,mia,BessDa00,punt_ret_td,0,,,,,
player,201009260mia,mia,BessDa00,punt_ret_long,18,,,,,
player,201009260mia,mia,CobbPa00,kick_ret,6,,,,,
player,201009260mia,mia,CobbPa00,kick_ret_yds,141,,,,,
player,201009260mia,mia,CobbPa00,kick_ret_yds_per_ret,23.5,,,,,
player,201009260mia,mia,CobbPa00,kick_ret_td,0,,,,,
player,201009260mia,mia,CobbPa00,kick_ret_long,30,,,,,
player,201009260mia,mia,CobbPa00,punt_ret,0,,,,,
player,201009260mia,mia,CobbPa00,punt_ret_yds,0,,,,,
player,201009260mia,mia,CobbPa00,punt_ret_yds_per_ret,,,,,,
player,201009260mia,mia,CobbPa00,punt_ret_td,0,,,,,
player,201009260mia,mia,CobbPa00,punt_ret_long,0,,,,,
player,201009260mia,nyj,FolkNi20,xpm,4,,,,,
player,201009260mia,nyj,FolkNi20,xpa,4,,,,,
player,201009260mia,nyj,FolkNi20,fgm,1,,,,,
player,201009260mia,nyj,FolkNi20,fga,2,,,,,
player,201009260mia,nyj,FolkNi20,punt,0,,,,,
player,201009260mia,nyj,FolkNi20,punt_yds,0,,,,,
player,201009260mia,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201009260mia,nyj,FolkNi20,punt_long,0,,,,,
player,201009260mia,nyj,WeatSt20,xpm,,,,,,
player,201009260mia,nyj,WeatSt20,xpa,,,,,,
player,201009260mia,nyj,WeatSt20,fgm,,,,,,
player,201009260mia,nyj,WeatSt20,fga,,,,,,
player,201009260mia,nyj,WeatSt20,punt,4,,,,,
player,201009260mia,nyj,WeatSt20,punt_yds,168,,,,,
player,201009260mia,nyj,WeatSt20,punt_yds_per_punt,42.0,,,,,
player,201009260mia,nyj,WeatSt20,punt_long,61,,,,,
player,201009260mia,mia,CarpDa44,xpm,2,,,,,
player,201009260mia,mia,CarpDa44,xpa,2,,,,,
player,201009260mia,mia,CarpDa44,fgm,3,,,,,
player,201009260mia,mia,CarpDa44,fga,3,,,,,
player,201009260mia,mia,CarpDa44,punt,0,,,,,
player,201009260mia,mia,CarpDa44,punt_yds,0,,,,,
player,201009260mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201009260mia,mia,CarpDa44,punt_long,0,,,,,
player,201009260mia,mia,FielBr20,xpm,,,,,,
player,201009260mia,mia,FielBr20,xpa,,,,,,
player,201009260mia,mia,FielBr20,fgm,,,,,,
player,201009260mia,mia,FielBr20,fga,,,,,,
player,201009260mia,mia,FielBr20,punt,3,,,,,
player,201009260mia,mia,FielBr20,punt_yds,138,,,,,
player,201009260mia,mia,FielBr20,punt_yds_per_punt,46.0,,,,,
player,201009260mia,mia,FielBr20,punt_long,68,,,,,
