game,2010,11,20101121,201011210kan,crd,"Arizona Cardinals",13,kan,"Kansas City Chiefs",31
player,201011210kan,kan,GilbWa00,def_int_td,0,,,,,
player,201011210kan,kan,GilbWa00,def_int_long,0,,,,,
player,201011210kan,kan,GilbWa00,pass_defended,0,,,,,
player,201011210kan,kan,GilbWa00,sacks,0.0,,,,,
player,201011210kan,kan,GilbWa00,tackles_combined,2,,,,,
player,201011210kan,kan,GilbWa00,tackles_solo,0,,,,,
player,201011210kan,kan,GilbWa00,tackles_assists,2,,,,,
player,201011210kan,kan,GilbWa00,tackles_loss,0,,,,,
player,201011210kan,kan,GilbWa00,qb_hits,0,,,,,
player,201011210kan,kan,GilbWa00,fumbles_rec,0,,,,,
player,201011210kan,kan,GilbWa00,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,GilbWa00,fumbles_rec_td,0,,,,,
player,201011210kan,kan,GilbWa00,fumbles_forced,0,,,,,
player,201011210kan,kan,PricRi00,def_int,0,,,,,
player,201011210kan,kan,PricRi00,def_int_yds,0,,,,,
player,201011210kan,kan,PricRi00,def_int_td,0,,,,,
player,201011210kan,kan,PricRi00,def_int_long,0,,,,,
player,201011210kan,kan,PricRi00,pass_defended,0,,,,,
player,201011210kan,kan,PricRi00,sacks,0.0,,,,,
player,201011210kan,kan,PricRi00,tackles_combined,2,,,,,
player,201011210kan,kan,PricRi00,tackles_solo,2,,,,,
player,201011210kan,kan,PricRi00,tackles_assists,0,,,,,
player,201011210kan,kan,PricRi00,tackles_loss,0,,,,,
player,201011210kan,kan,PricRi00,qb_hits,0,,,,,
player,201011210kan,kan,PricRi00,fumbles_rec,0,,,,,
player,201011210kan,kan,PricRi00,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,PricRi00,fumbles_rec_td,0,,,,,
player,201011210kan,kan,PricRi00,fumbles_forced,0,,,,,
player,201011210kan,kan,VrabMi20,def_int,0,,,,,
player,201011210kan,kan,VrabMi20,def_int_yds,0,,,,,
player,201011210kan,kan,VrabMi20,def_int_td,0,,,,,
player,201011210kan,kan,VrabMi20,def_int_long,0,,,,,
player,201011210kan,kan,VrabMi20,pass_defended,0,,,,,
player,201011210kan,kan,VrabMi20,sacks,0.0,,,,,
player,201011210kan,kan,VrabMi20,tackles_combined,2,,,,,
player,201011210kan,kan,VrabMi20,tackles_solo,2,,,,,
player,201011210kan,kan,VrabMi20,tackles_assists,0,,,,,
player,201011210kan,kan,VrabMi20,tackles_loss,0,,,,,
player,201011210kan,kan,VrabMi20,qb_hits,1,,,,,
player,201011210kan,kan,VrabMi20,fumbles_rec,0,,,,,
player,201011210kan,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201011210kan,kan,VrabMi20,fumbles_forced,0,,,,,
player,201011210kan,kan,CarrBr99,def_int,0,,,,,
player,201011210kan,kan,CarrBr99,def_int_yds,0,,,,,
player,201011210kan,kan,CarrBr99,def_int_td,0,,,,,
player,201011210kan,kan,CarrBr99,def_int_long,0,,,,,
player,201011210kan,kan,CarrBr99,pass_defended,2,,,,,
player,201011210kan,kan,CarrBr99,sacks,0.0,,,,,
player,201011210kan,kan,CarrBr99,tackles_combined,1,,,,,
player,201011210kan,kan,CarrBr99,tackles_solo,1,,,,,
player,201011210kan,kan,CarrBr99,tackles_assists,0,,,,,
player,201011210kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201011210kan,kan,CarrBr99,qb_hits,0,,,,,
player,201011210kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201011210kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201011210kan,kan,CoppTe00,def_int,0,,,,,
player,201011210kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201011210kan,kan,CoppTe00,def_int_td,0,,,,,
player,201011210kan,kan,CoppTe00,def_int_long,0,,,,,
player,201011210kan,kan,CoppTe00,pass_defended,0,,,,,
player,201011210kan,kan,CoppTe00,sacks,0.0,,,,,
player,201011210kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201011210kan,kan,CoppTe00,tackles_solo,1,,,,,
player,201011210kan,kan,CoppTe00,tackles_assists,0,,,,,
player,201011210kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201011210kan,kan,CoppTe00,qb_hits,0,,,,,
player,201011210kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201011210kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201011210kan,kan,CoppTe00,fumbles_forced,0,,,,,
player,201011210kan,kan,HaliTa20,def_int,0,,,,,
player,201011210kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201011210kan,kan,HaliTa20,def_int_td,0,,,,,
player,201011210kan,kan,HaliTa20,def_int_long,0,,,,,
player,201011210kan,kan,HaliTa20,pass_defended,0,,,,,
player,201011210kan,kan,HaliTa20,sacks,0.0,,,,,
player,201011210kan,kan,HaliTa20,tackles_combined,1,,,,,
player,201011210kan,kan,HaliTa20,tackles_solo,1,,,,,
player,201011210kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201011210kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201011210kan,kan,HaliTa20,qb_hits,1,,,,,
player,201011210kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201011210kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201011210kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201011210kan,kan,JackTy98,def_int,0,,,,,
player,201011210kan,kan,JackTy98,def_int_yds,0,,,,,
player,201011210kan,kan,JackTy98,def_int_td,0,,,,,
player,201011210kan,kan,JackTy98,def_int_long,0,,,,,
player,201011210kan,kan,JackTy98,pass_defended,0,,,,,
player,201011210kan,kan,JackTy98,sacks,0.0,,,,,
player,201011210kan,kan,JackTy98,tackles_combined,1,,,,,
player,201011210kan,kan,JackTy98,tackles_solo,1,,,,,
player,201011210kan,kan,JackTy98,tackles_assists,0,,,,,
player,201011210kan,kan,JackTy98,tackles_loss,0,,,,,
player,201011210kan,kan,JackTy98,qb_hits,0,,,,,
player,201011210kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201011210kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201011210kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201011210kan,kan,WashDo98,def_int,0,,,,,
player,201011210kan,kan,WashDo98,def_int_yds,0,,,,,
player,201011210kan,kan,WashDo98,def_int_td,0,,,,,
player,201011210kan,kan,WashDo98,def_int_long,0,,,,,
player,201011210kan,kan,WashDo98,pass_defended,0,,,,,
player,201011210kan,kan,WashDo98,sacks,0.0,,,,,
player,201011210kan,kan,WashDo98,tackles_combined,1,,,,,
player,201011210kan,kan,WashDo98,tackles_solo,1,,,,,
player,201011210kan,kan,WashDo98,tackles_assists,0,,,,,
player,201011210kan,kan,WashDo98,tackles_loss,0,,,,,
player,201011210kan,kan,WashDo98,qb_hits,1,,,,,
player,201011210kan,kan,WashDo98,fumbles_rec,0,,,,,
player,201011210kan,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201011210kan,kan,WashDo98,fumbles_forced,0,,,,,
player,201011210kan,crd,RobeAn00,kick_ret,2,,,,,
player,201011210kan,crd,RobeAn00,kick_ret_yds,41,,,,,
player,201011210kan,crd,RobeAn00,kick_ret_yds_per_ret,20.5,,,,,
player,201011210kan,crd,RobeAn00,kick_ret_td,0,,,,,
player,201011210kan,crd,RobeAn00,kick_ret_long,21,,,,,
player,201011210kan,crd,RobeAn00,punt_ret,2,,,,,
player,201011210kan,crd,RobeAn00,punt_ret_yds,11,,,,,
player,201011210kan,crd,RobeAn00,punt_ret_yds_per_ret,5.5,,,,,
player,201011210kan,crd,RobeAn00,punt_ret_td,0,,,,,
player,201011210kan,crd,RobeAn00,punt_ret_long,7,,,,,
player,201011210kan,crd,BreaSt00,kick_ret,2,,,,,
player,201011210kan,crd,BreaSt00,kick_ret_yds,39,,,,,
player,201011210kan,crd,BreaSt00,kick_ret_yds_per_ret,19.5,,,,,
player,201011210kan,crd,BreaSt00,kick_ret_td,0,,,,,
player,201011210kan,crd,BreaSt00,kick_ret_long,24,,,,,
player,201011210kan,crd,BreaSt00,punt_ret,0,,,,,
player,201011210kan,crd,BreaSt00,punt_ret_yds,0,,,,,
player,201011210kan,crd,BreaSt00,punt_ret_yds_per_ret,,,,,,
player,201011210kan,crd,BreaSt00,punt_ret_td,0,,,,,
player,201011210kan,crd,BreaSt00,punt_ret_long,0,,,,,
player,201011210kan,kan,ArenJa99,kick_ret,0,,,,,
player,201011210kan,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201011210kan,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201011210kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201011210kan,kan,ArenJa99,kick_ret_long,0,,,,,
player,201011210kan,kan,ArenJa99,punt_ret,3,,,,,
player,201011210kan,kan,ArenJa99,punt_ret_yds,24,,,,,
player,201011210kan,kan,ArenJa99,punt_ret_yds_per_ret,8.0,,,,,
player,201011210kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201011210kan,kan,ArenJa99,punt_ret_long,17,,,,,
player,201011210kan,crd,feelyjay01,xpm,1,,,,,
player,201011210kan,crd,feelyjay01,xpa,1,,,,,
player,201011210kan,crd,feelyjay01,fgm,2,,,,,
player,201011210kan,crd,feelyjay01,fga,2,,,,,
player,201011210kan,crd,feelyjay01,punt,0,,,,,
player,201011210kan,crd,feelyjay01,punt_yds,0,,,,,
player,201011210kan,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201011210kan,crd,feelyjay01,punt_long,0,,,,,
player,201011210kan,crd,GrahBe20,xpm,,,,,,
player,201011210kan,crd,GrahBe20,xpa,,,,,,
player,201011210kan,crd,GrahBe20,fgm,,,,,,
player,201011210kan,crd,GrahBe20,fga,,,,,,
player,201011210kan,crd,GrahBe20,punt,7,,,,,
player,201011210kan,crd,GrahBe20,punt_yds,333,,,,,
player,201011210kan,crd,GrahBe20,punt_yds_per_punt,47.6,,,,,
player,201011210kan,crd,GrahBe20,punt_long,55,,,,,
player,201011210kan,kan,SuccRy44,xpm,4,,,,,
player,201011210kan,kan,SuccRy44,xpa,4,,,,,
player,201011210kan,kan,SuccRy44,fgm,1,,,,,
player,201011210kan,kan,SuccRy44,fga,1,,,,,
player,201011210kan,kan,SuccRy44,punt,0,,,,,
player,201011210kan,kan,SuccRy44,punt_yds,0,,,,,
player,201011210kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201011210kan,kan,SuccRy44,punt_long,0,,,,,
player,201011210kan,kan,ColqDu20,xpm,,,,,,
player,201011210kan,kan,ColqDu20,xpa,,,,,,
player,201011210kan,kan,ColqDu20,fgm,,,,,,
player,201011210kan,kan,ColqDu20,fga,,,,,,
player,201011210kan,kan,ColqDu20,punt,5,,,,,
player,201011210kan,kan,ColqDu20,punt_yds,264,,,,,
player,201011210kan,kan,ColqDu20,punt_yds_per_punt,52.8,,,,,
player,201011210kan,kan,ColqDu20,punt_long,64,,,,,
