game,2010,4,20101003,201010030atl,sfo,"San Francisco 49ers",14,atl,"Atlanta Falcons",16
player,201010030atl,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201010030atl,sfo,LaBoTr20,def_int,0,,,,,
player,201010030atl,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201010030atl,sfo,LaBoTr20,def_int_td,0,,,,,
player,201010030atl,sfo,LaBoTr20,def_int_long,0,,,,,
player,201010030atl,sfo,LaBoTr20,pass_defended,0,,,,,
player,201010030atl,sfo,LaBoTr20,sacks,1.0,,,,,
player,201010030atl,sfo,LaBoTr20,tackles_combined,1,,,,,
player,201010030atl,sfo,LaBoTr20,tackles_solo,1,,,,,
player,201010030atl,sfo,LaBoTr20,tackles_assists,0,,,,,
player,201010030atl,sfo,LaBoTr20,tackles_loss,1,,,,,
player,201010030atl,sfo,LaBoTr20,qb_hits,2,,,,,
player,201010030atl,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201010030atl,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201010030atl,sfo,MaysTa99,def_int,0,,,,,
player,201010030atl,sfo,MaysTa99,def_int_yds,0,,,,,
player,201010030atl,sfo,MaysTa99,def_int_td,0,,,,,
player,201010030atl,sfo,MaysTa99,def_int_long,0,,,,,
player,201010030atl,sfo,MaysTa99,pass_defended,0,,,,,
player,201010030atl,sfo,MaysTa99,sacks,0.0,,,,,
player,201010030atl,sfo,MaysTa99,tackles_combined,11,,,,,
player,201010030atl,sfo,MaysTa99,tackles_solo,9,,,,,
player,201010030atl,sfo,MaysTa99,tackles_assists,2,,,,,
player,201010030atl,sfo,MaysTa99,tackles_loss,0,,,,,
player,201010030atl,sfo,MaysTa99,qb_hits,0,,,,,
player,201010030atl,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201010030atl,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,MaysTa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,GoldDa99,def_int,0,,,,,
player,201010030atl,sfo,GoldDa99,def_int_yds,0,,,,,
player,201010030atl,sfo,GoldDa99,def_int_td,0,,,,,
player,201010030atl,sfo,GoldDa99,def_int_long,0,,,,,
player,201010030atl,sfo,GoldDa99,pass_defended,1,,,,,
player,201010030atl,sfo,GoldDa99,sacks,0.0,,,,,
player,201010030atl,sfo,GoldDa99,tackles_combined,8,,,,,
player,201010030atl,sfo,GoldDa99,tackles_solo,7,,,,,
player,201010030atl,sfo,GoldDa99,tackles_assists,1,,,,,
player,201010030atl,sfo,GoldDa99,tackles_loss,0,,,,,
player,201010030atl,sfo,GoldDa99,qb_hits,0,,,,,
player,201010030atl,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201010030atl,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,WillPa98,def_int,0,,,,,
player,201010030atl,sfo,WillPa98,def_int_yds,0,,,,,
player,201010030atl,sfo,WillPa98,def_int_td,0,,,,,
player,201010030atl,sfo,WillPa98,def_int_long,0,,,,,
player,201010030atl,sfo,WillPa98,pass_defended,0,,,,,
player,201010030atl,sfo,WillPa98,sacks,0.0,,,,,
player,201010030atl,sfo,WillPa98,tackles_combined,7,,,,,
player,201010030atl,sfo,WillPa98,tackles_solo,4,,,,,
player,201010030atl,sfo,WillPa98,tackles_assists,3,,,,,
player,201010030atl,sfo,WillPa98,tackles_loss,0,,,,,
player,201010030atl,sfo,WillPa98,qb_hits,0,,,,,
player,201010030atl,sfo,WillPa98,fumbles_rec,0,,,,,
player,201010030atl,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,WillPa98,fumbles_forced,0,,,,,
player,201010030atl,sfo,BrowTa99,def_int,0,,,,,
player,201010030atl,sfo,BrowTa99,def_int_yds,0,,,,,
player,201010030atl,sfo,BrowTa99,def_int_td,0,,,,,
player,201010030atl,sfo,BrowTa99,def_int_long,0,,,,,
player,201010030atl,sfo,BrowTa99,pass_defended,1,,,,,
player,201010030atl,sfo,BrowTa99,sacks,0.0,,,,,
player,201010030atl,sfo,BrowTa99,tackles_combined,6,,,,,
player,201010030atl,sfo,BrowTa99,tackles_solo,5,,,,,
player,201010030atl,sfo,BrowTa99,tackles_assists,1,,,,,
player,201010030atl,sfo,BrowTa99,tackles_loss,0,,,,,
player,201010030atl,sfo,BrowTa99,qb_hits,0,,,,,
player,201010030atl,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201010030atl,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,FranAu20,def_int,0,,,,,
player,201010030atl,sfo,FranAu20,def_int_yds,0,,,,,
player,201010030atl,sfo,FranAu20,def_int_td,0,,,,,
player,201010030atl,sfo,FranAu20,def_int_long,0,,,,,
player,201010030atl,sfo,FranAu20,pass_defended,0,,,,,
player,201010030atl,sfo,FranAu20,sacks,0.0,,,,,
player,201010030atl,sfo,FranAu20,tackles_combined,4,,,,,
player,201010030atl,sfo,FranAu20,tackles_solo,4,,,,,
player,201010030atl,sfo,FranAu20,tackles_assists,0,,,,,
player,201010030atl,sfo,FranAu20,tackles_loss,0,,,,,
player,201010030atl,sfo,FranAu20,qb_hits,0,,,,,
player,201010030atl,sfo,FranAu20,fumbles_rec,0,,,,,
player,201010030atl,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,FranAu20,fumbles_forced,0,,,,,
player,201010030atl,sfo,BowmNa99,def_int,0,,,,,
player,201010030atl,sfo,BowmNa99,def_int_yds,0,,,,,
player,201010030atl,sfo,BowmNa99,def_int_td,0,,,,,
player,201010030atl,sfo,BowmNa99,def_int_long,0,,,,,
player,201010030atl,sfo,BowmNa99,pass_defended,0,,,,,
player,201010030atl,sfo,BowmNa99,sacks,0.0,,,,,
player,201010030atl,sfo,BowmNa99,tackles_combined,3,,,,,
player,201010030atl,sfo,BowmNa99,tackles_solo,3,,,,,
player,201010030atl,sfo,BowmNa99,tackles_assists,0,,,,,
player,201010030atl,sfo,BowmNa99,tackles_loss,1,,,,,
player,201010030atl,sfo,BowmNa99,qb_hits,0,,,,,
player,201010030atl,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201010030atl,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,BrooAh21,def_int,0,,,,,
player,201010030atl,sfo,BrooAh21,def_int_yds,0,,,,,
player,201010030atl,sfo,BrooAh21,def_int_td,0,,,,,
player,201010030atl,sfo,BrooAh21,def_int_long,0,,,,,
player,201010030atl,sfo,BrooAh21,pass_defended,0,,,,,
player,201010030atl,sfo,BrooAh21,sacks,0.0,,,,,
player,201010030atl,sfo,BrooAh21,tackles_combined,3,,,,,
player,201010030atl,sfo,BrooAh21,tackles_solo,3,,,,,
player,201010030atl,sfo,BrooAh21,tackles_assists,0,,,,,
player,201010030atl,sfo,BrooAh21,tackles_loss,0,,,,,
player,201010030atl,sfo,BrooAh21,qb_hits,0,,,,,
player,201010030atl,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201010030atl,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201010030atl,sfo,SpikTa00,def_int,0,,,,,
player,201010030atl,sfo,SpikTa00,def_int_yds,0,,,,,
player,201010030atl,sfo,SpikTa00,def_int_td,0,,,,,
player,201010030atl,sfo,SpikTa00,def_int_long,0,,,,,
player,201010030atl,sfo,SpikTa00,pass_defended,1,,,,,
player,201010030atl,sfo,SpikTa00,sacks,0.0,,,,,
player,201010030atl,sfo,SpikTa00,tackles_combined,3,,,,,
player,201010030atl,sfo,SpikTa00,tackles_solo,3,,,,,
player,201010030atl,sfo,SpikTa00,tackles_assists,0,,,,,
player,201010030atl,sfo,SpikTa00,tackles_loss,0,,,,,
player,201010030atl,sfo,SpikTa00,qb_hits,1,,,,,
player,201010030atl,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201010030atl,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201010030atl,sfo,LawsMa20,def_int,0,,,,,
player,201010030atl,sfo,LawsMa20,def_int_yds,0,,,,,
player,201010030atl,sfo,LawsMa20,def_int_td,0,,,,,
player,201010030atl,sfo,LawsMa20,def_int_long,0,,,,,
player,201010030atl,sfo,LawsMa20,pass_defended,0,,,,,
player,201010030atl,sfo,LawsMa20,sacks,0.0,,,,,
player,201010030atl,sfo,LawsMa20,tackles_combined,2,,,,,
player,201010030atl,sfo,LawsMa20,tackles_solo,1,,,,,
player,201010030atl,sfo,LawsMa20,tackles_assists,1,,,,,
player,201010030atl,sfo,LawsMa20,tackles_loss,0,,,,,
player,201010030atl,sfo,LawsMa20,qb_hits,1,,,,,
player,201010030atl,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201010030atl,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201010030atl,sfo,SopoIs20,def_int,0,,,,,
player,201010030atl,sfo,SopoIs20,def_int_yds,0,,,,,
player,201010030atl,sfo,SopoIs20,def_int_td,0,,,,,
player,201010030atl,sfo,SopoIs20,def_int_long,0,,,,,
player,201010030atl,sfo,SopoIs20,pass_defended,0,,,,,
player,201010030atl,sfo,SopoIs20,sacks,0.0,,,,,
player,201010030atl,sfo,SopoIs20,tackles_combined,2,,,,,
player,201010030atl,sfo,SopoIs20,tackles_solo,2,,,,,
player,201010030atl,sfo,SopoIs20,tackles_assists,0,,,,,
player,201010030atl,sfo,SopoIs20,tackles_loss,0,,,,,
player,201010030atl,sfo,SopoIs20,qb_hits,0,,,,,
player,201010030atl,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201010030atl,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201010030atl,sfo,JeanRi99,def_int,0,,,,,
player,201010030atl,sfo,JeanRi99,def_int_yds,0,,,,,
player,201010030atl,sfo,JeanRi99,def_int_td,0,,,,,
player,201010030atl,sfo,JeanRi99,def_int_long,0,,,,,
player,201010030atl,sfo,JeanRi99,pass_defended,0,,,,,
player,201010030atl,sfo,JeanRi99,sacks,0.0,,,,,
player,201010030atl,sfo,JeanRi99,tackles_combined,1,,,,,
player,201010030atl,sfo,JeanRi99,tackles_solo,0,,,,,
player,201010030atl,sfo,JeanRi99,tackles_assists,1,,,,,
player,201010030atl,sfo,JeanRi99,tackles_loss,0,,,,,
player,201010030atl,sfo,JeanRi99,qb_hits,0,,,,,
player,201010030atl,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201010030atl,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201010030atl,sfo,JennBr00,def_int,0,,,,,
player,201010030atl,sfo,JennBr00,def_int_yds,0,,,,,
player,201010030atl,sfo,JennBr00,def_int_td,0,,,,,
player,201010030atl,sfo,JennBr00,def_int_long,0,,,,,
player,201010030atl,sfo,JennBr00,pass_defended,0,,,,,
player,201010030atl,sfo,JennBr00,sacks,0.0,,,,,
player,201010030atl,sfo,JennBr00,tackles_combined,1,,,,,
player,201010030atl,sfo,JennBr00,tackles_solo,1,,,,,
player,201010030atl,sfo,JennBr00,tackles_assists,0,,,,,
player,201010030atl,sfo,JennBr00,tackles_loss,0,,,,,
player,201010030atl,sfo,JennBr00,qb_hits,0,,,,,
player,201010030atl,sfo,JennBr00,fumbles_rec,0,,,,,
player,201010030atl,sfo,JennBr00,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,JennBr00,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,JennBr00,fumbles_forced,0,,,,,
player,201010030atl,sfo,McDoRa99,def_int,0,,,,,
player,201010030atl,sfo,McDoRa99,def_int_yds,0,,,,,
player,201010030atl,sfo,McDoRa99,def_int_td,0,,,,,
player,201010030atl,sfo,McDoRa99,def_int_long,0,,,,,
player,201010030atl,sfo,McDoRa99,pass_defended,0,,,,,
player,201010030atl,sfo,McDoRa99,sacks,0.0,,,,,
player,201010030atl,sfo,McDoRa99,tackles_combined,1,,,,,
player,201010030atl,sfo,McDoRa99,tackles_solo,1,,,,,
player,201010030atl,sfo,McDoRa99,tackles_assists,0,,,,,
player,201010030atl,sfo,McDoRa99,tackles_loss,0,,,,,
player,201010030atl,sfo,McDoRa99,qb_hits,0,,,,,
player,201010030atl,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201010030atl,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,SmitJu20,def_int,0,,,,,
player,201010030atl,sfo,SmitJu20,def_int_yds,0,,,,,
player,201010030atl,sfo,SmitJu20,def_int_td,0,,,,,
player,201010030atl,sfo,SmitJu20,def_int_long,0,,,,,
player,201010030atl,sfo,SmitJu20,pass_defended,0,,,,,
player,201010030atl,sfo,SmitJu20,sacks,0.0,,,,,
player,201010030atl,sfo,SmitJu20,tackles_combined,1,,,,,
player,201010030atl,sfo,SmitJu20,tackles_solo,1,,,,,
player,201010030atl,sfo,SmitJu20,tackles_assists,0,,,,,
player,201010030atl,sfo,SmitJu20,tackles_loss,0,,,,,
player,201010030atl,sfo,SmitJu20,qb_hits,0,,,,,
player,201010030atl,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201010030atl,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201010030atl,sfo,TaylCu99,def_int,0,,,,,
player,201010030atl,sfo,TaylCu99,def_int_yds,0,,,,,
player,201010030atl,sfo,TaylCu99,def_int_td,0,,,,,
player,201010030atl,sfo,TaylCu99,def_int_long,0,,,,,
player,201010030atl,sfo,TaylCu99,pass_defended,0,,,,,
player,201010030atl,sfo,TaylCu99,sacks,0.0,,,,,
player,201010030atl,sfo,TaylCu99,tackles_combined,1,,,,,
player,201010030atl,sfo,TaylCu99,tackles_solo,1,,,,,
player,201010030atl,sfo,TaylCu99,tackles_assists,0,,,,,
player,201010030atl,sfo,TaylCu99,tackles_loss,0,,,,,
player,201010030atl,sfo,TaylCu99,qb_hits,0,,,,,
player,201010030atl,sfo,TaylCu99,fumbles_rec,0,,,,,
player,201010030atl,sfo,TaylCu99,fumbles_rec_yds,0,,,,,
player,201010030atl,sfo,TaylCu99,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,TaylCu99,fumbles_forced,0,,,,,
player,201010030atl,sfo,WillKy01,def_int,0,,,,,
player,201010030atl,sfo,WillKy01,def_int_yds,0,,,,,
player,201010030atl,sfo,WillKy01,def_int_td,0,,,,,
player,201010030atl,sfo,WillKy01,def_int_long,0,,,,,
player,201010030atl,sfo,WillKy01,pass_defended,0,,,,,
player,201010030atl,sfo,WillKy01,sacks,0.0,,,,,
player,201010030atl,sfo,WillKy01,tackles_combined,0,,,,,
player,201010030atl,sfo,WillKy01,tackles_solo,0,,,,,
player,201010030atl,sfo,WillKy01,tackles_assists,0,,,,,
player,201010030atl,sfo,WillKy01,tackles_loss,0,,,,,
player,201010030atl,sfo,WillKy01,qb_hits,0,,,,,
player,201010030atl,sfo,WillKy01,fumbles_rec,1,,,,,
player,201010030atl,sfo,WillKy01,fumbles_rec_yds,-7,,,,,
player,201010030atl,sfo,WillKy01,fumbles_rec_td,0,,,,,
player,201010030atl,sfo,WillKy01,fumbles_forced,0,,,,,
player,201010030atl,atl,LoftCu99,def_int,1,,,,,
player,201010030atl,atl,LoftCu99,def_int_yds,2,,,,,
player,201010030atl,atl,LoftCu99,def_int_td,0,,,,,
player,201010030atl,atl,LoftCu99,def_int_long,2,,,,,
player,201010030atl,atl,LoftCu99,pass_defended,1,,,,,
player,201010030atl,atl,LoftCu99,sacks,1.0,,,,,
player,201010030atl,atl,LoftCu99,tackles_combined,9,,,,,
player,201010030atl,atl,LoftCu99,tackles_solo,8,,,,,
player,201010030atl,atl,LoftCu99,tackles_assists,1,,,,,
player,201010030atl,atl,LoftCu99,tackles_loss,1,,,,,
player,201010030atl,atl,LoftCu99,qb_hits,1,,,,,
player,201010030atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201010030atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201010030atl,atl,MoorWi99,def_int,1,,,,,
player,201010030atl,atl,MoorWi99,def_int_yds,13,,,,,
player,201010030atl,atl,MoorWi99,def_int_td,0,,,,,
player,201010030atl,atl,MoorWi99,def_int_long,13,,,,,
player,201010030atl,atl,MoorWi99,pass_defended,1,,,,,
player,201010030atl,atl,MoorWi99,sacks,0.0,,,,,
player,201010030atl,atl,MoorWi99,tackles_combined,3,,,,,
player,201010030atl,atl,MoorWi99,tackles_solo,1,,,,,
player,201010030atl,atl,MoorWi99,tackles_assists,2,,,,,
player,201010030atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201010030atl,atl,MoorWi99,qb_hits,1,,,,,
player,201010030atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201010030atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,MoorWi99,fumbles_forced,1,,,,,
player,201010030atl,atl,NichSt99,def_int,0,,,,,
player,201010030atl,atl,NichSt99,def_int_yds,0,,,,,
player,201010030atl,atl,NichSt99,def_int_td,0,,,,,
player,201010030atl,atl,NichSt99,def_int_long,0,,,,,
player,201010030atl,atl,NichSt99,pass_defended,0,,,,,
player,201010030atl,atl,NichSt99,sacks,0.0,,,,,
player,201010030atl,atl,NichSt99,tackles_combined,13,,,,,
player,201010030atl,atl,NichSt99,tackles_solo,12,,,,,
player,201010030atl,atl,NichSt99,tackles_assists,1,,,,,
player,201010030atl,atl,NichSt99,tackles_loss,0,,,,,
player,201010030atl,atl,NichSt99,qb_hits,0,,,,,
player,201010030atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201010030atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201010030atl,atl,DeCoTh99,def_int,0,,,,,
player,201010030atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201010030atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201010030atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201010030atl,atl,DeCoTh99,pass_defended,0,,,,,
player,201010030atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201010030atl,atl,DeCoTh99,tackles_combined,6,,,,,
player,201010030atl,atl,DeCoTh99,tackles_solo,6,,,,,
player,201010030atl,atl,DeCoTh99,tackles_assists,0,,,,,
player,201010030atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201010030atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201010030atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201010030atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201010030atl,atl,RobiDu20,def_int,0,,,,,
player,201010030atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201010030atl,atl,RobiDu20,def_int_td,0,,,,,
player,201010030atl,atl,RobiDu20,def_int_long,0,,,,,
player,201010030atl,atl,RobiDu20,pass_defended,0,,,,,
player,201010030atl,atl,RobiDu20,sacks,0.0,,,,,
player,201010030atl,atl,RobiDu20,tackles_combined,4,,,,,
player,201010030atl,atl,RobiDu20,tackles_solo,4,,,,,
player,201010030atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201010030atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201010030atl,atl,RobiDu20,qb_hits,0,,,,,
player,201010030atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201010030atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201010030atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201010030atl,atl,PeteMi20,def_int,0,,,,,
player,201010030atl,atl,PeteMi20,def_int_yds,0,,,,,
player,201010030atl,atl,PeteMi20,def_int_td,0,,,,,
player,201010030atl,atl,PeteMi20,def_int_long,0,,,,,
player,201010030atl,atl,PeteMi20,pass_defended,0,,,,,
player,201010030atl,atl,PeteMi20,sacks,0.0,,,,,
player,201010030atl,atl,PeteMi20,tackles_combined,3,,,,,
player,201010030atl,atl,PeteMi20,tackles_solo,2,,,,,
player,201010030atl,atl,PeteMi20,tackles_assists,1,,,,,
player,201010030atl,atl,PeteMi20,tackles_loss,0,,,,,
player,201010030atl,atl,PeteMi20,qb_hits,0,,,,,
player,201010030atl,atl,PeteMi20,fumbles_rec,0,,,,,
player,201010030atl,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201010030atl,atl,PeteMi20,fumbles_forced,0,,,,,
player,201010030atl,atl,AndeJa98,def_int,0,,,,,
player,201010030atl,atl,AndeJa98,def_int_yds,0,,,,,
player,201010030atl,atl,AndeJa98,def_int_td,0,,,,,
player,201010030atl,atl,AndeJa98,def_int_long,0,,,,,
player,201010030atl,atl,AndeJa98,pass_defended,1,,,,,
player,201010030atl,atl,AndeJa98,sacks,0.0,,,,,
player,201010030atl,atl,AndeJa98,tackles_combined,2,,,,,
player,201010030atl,atl,AndeJa98,tackles_solo,2,,,,,
player,201010030atl,atl,AndeJa98,tackles_assists,0,,,,,
player,201010030atl,atl,AndeJa98,tackles_loss,0,,,,,
player,201010030atl,atl,AndeJa98,qb_hits,1,,,,,
player,201010030atl,atl,AndeJa98,fumbles_rec,0,,,,,
player,201010030atl,atl,AndeJa98,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,AndeJa98,fumbles_rec_td,0,,,,,
player,201010030atl,atl,AndeJa98,fumbles_forced,0,,,,,
player,201010030atl,atl,BierKr99,def_int,0,,,,,
player,201010030atl,atl,BierKr99,def_int_yds,0,,,,,
player,201010030atl,atl,BierKr99,def_int_td,0,,,,,
player,201010030atl,atl,BierKr99,def_int_long,0,,,,,
player,201010030atl,atl,BierKr99,pass_defended,0,,,,,
player,201010030atl,atl,BierKr99,sacks,0.0,,,,,
player,201010030atl,atl,BierKr99,tackles_combined,2,,,,,
player,201010030atl,atl,BierKr99,tackles_solo,2,,,,,
player,201010030atl,atl,BierKr99,tackles_assists,0,,,,,
player,201010030atl,atl,BierKr99,tackles_loss,0,,,,,
player,201010030atl,atl,BierKr99,qb_hits,0,,,,,
player,201010030atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201010030atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201010030atl,atl,GrimBr20,def_int,0,,,,,
player,201010030atl,atl,GrimBr20,def_int_yds,0,,,,,
player,201010030atl,atl,GrimBr20,def_int_td,0,,,,,
player,201010030atl,atl,GrimBr20,def_int_long,0,,,,,
player,201010030atl,atl,GrimBr20,pass_defended,2,,,,,
player,201010030atl,atl,GrimBr20,sacks,0.0,,,,,
player,201010030atl,atl,GrimBr20,tackles_combined,2,,,,,
player,201010030atl,atl,GrimBr20,tackles_solo,2,,,,,
player,201010030atl,atl,GrimBr20,tackles_assists,0,,,,,
player,201010030atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201010030atl,atl,GrimBr20,qb_hits,0,,,,,
player,201010030atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201010030atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201010030atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201010030atl,atl,PeteCo00,def_int,0,,,,,
player,201010030atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201010030atl,atl,PeteCo00,def_int_td,0,,,,,
player,201010030atl,atl,PeteCo00,def_int_long,0,,,,,
player,201010030atl,atl,PeteCo00,pass_defended,0,,,,,
player,201010030atl,atl,PeteCo00,sacks,0.0,,,,,
player,201010030atl,atl,PeteCo00,tackles_combined,2,,,,,
player,201010030atl,atl,PeteCo00,tackles_solo,2,,,,,
player,201010030atl,atl,PeteCo00,tackles_assists,0,,,,,
player,201010030atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201010030atl,atl,PeteCo00,qb_hits,0,,,,,
player,201010030atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201010030atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201010030atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201010030atl,atl,AbraJo00,def_int,0,,,,,
player,201010030atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201010030atl,atl,AbraJo00,def_int_td,0,,,,,
player,201010030atl,atl,AbraJo00,def_int_long,0,,,,,
player,201010030atl,atl,AbraJo00,pass_defended,0,,,,,
player,201010030atl,atl,AbraJo00,sacks,0.0,,,,,
player,201010030atl,atl,AbraJo00,tackles_combined,1,,,,,
player,201010030atl,atl,AbraJo00,tackles_solo,1,,,,,
player,201010030atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201010030atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201010030atl,atl,AbraJo00,qb_hits,0,,,,,
player,201010030atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201010030atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201010030atl,atl,AbraJo00,fumbles_forced,0,,,,,
player,201010030atl,atl,AdkiSp99,def_int,0,,,,,
player,201010030atl,atl,AdkiSp99,def_int_yds,0,,,,,
player,201010030atl,atl,AdkiSp99,def_int_td,0,,,,,
player,201010030atl,atl,AdkiSp99,def_int_long,0,,,,,
player,201010030atl,atl,AdkiSp99,pass_defended,0,,,,,
player,201010030atl,atl,AdkiSp99,sacks,0.0,,,,,
player,201010030atl,atl,AdkiSp99,tackles_combined,1,,,,,
