game,2010,9,20101107,201011070gnb,dal,"Dallas Cowboys",7,gnb,"Green Bay Packers",45
player,201011070gnb,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,ScanOr99,fumbles_forced,0,,,,,
player,201011070gnb,dal,BallAl99,def_int,0,,,,,
player,201011070gnb,dal,BallAl99,def_int_yds,0,,,,,
player,201011070gnb,dal,BallAl99,def_int_td,0,,,,,
player,201011070gnb,dal,BallAl99,def_int_long,0,,,,,
player,201011070gnb,dal,BallAl99,pass_defended,0,,,,,
player,201011070gnb,dal,BallAl99,sacks,0.5,,,,,
player,201011070gnb,dal,BallAl99,tackles_combined,1,,,,,
player,201011070gnb,dal,BallAl99,tackles_solo,0,,,,,
player,201011070gnb,dal,BallAl99,tackles_assists,1,,,,,
player,201011070gnb,dal,BallAl99,tackles_loss,0,,,,,
player,201011070gnb,dal,BallAl99,qb_hits,1,,,,,
player,201011070gnb,dal,BallAl99,fumbles_rec,0,,,,,
player,201011070gnb,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,BallAl99,fumbles_forced,0,,,,,
player,201011070gnb,dal,BrooKe00,def_int,0,,,,,
player,201011070gnb,dal,BrooKe00,def_int_yds,0,,,,,
player,201011070gnb,dal,BrooKe00,def_int_td,0,,,,,
player,201011070gnb,dal,BrooKe00,def_int_long,0,,,,,
player,201011070gnb,dal,BrooKe00,pass_defended,0,,,,,
player,201011070gnb,dal,BrooKe00,sacks,0.0,,,,,
player,201011070gnb,dal,BrooKe00,tackles_combined,10,,,,,
player,201011070gnb,dal,BrooKe00,tackles_solo,8,,,,,
player,201011070gnb,dal,BrooKe00,tackles_assists,2,,,,,
player,201011070gnb,dal,BrooKe00,tackles_loss,0,,,,,
player,201011070gnb,dal,BrooKe00,qb_hits,0,,,,,
player,201011070gnb,dal,BrooKe00,fumbles_rec,0,,,,,
player,201011070gnb,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,BrooKe00,fumbles_forced,0,,,,,
player,201011070gnb,dal,JameBr20,def_int,0,,,,,
player,201011070gnb,dal,JameBr20,def_int_yds,0,,,,,
player,201011070gnb,dal,JameBr20,def_int_td,0,,,,,
player,201011070gnb,dal,JameBr20,def_int_long,0,,,,,
player,201011070gnb,dal,JameBr20,pass_defended,1,,,,,
player,201011070gnb,dal,JameBr20,sacks,0.0,,,,,
player,201011070gnb,dal,JameBr20,tackles_combined,9,,,,,
player,201011070gnb,dal,JameBr20,tackles_solo,5,,,,,
player,201011070gnb,dal,JameBr20,tackles_assists,4,,,,,
player,201011070gnb,dal,JameBr20,tackles_loss,0,,,,,
player,201011070gnb,dal,JameBr20,qb_hits,0,,,,,
player,201011070gnb,dal,JameBr20,fumbles_rec,0,,,,,
player,201011070gnb,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,JameBr20,fumbles_forced,0,,,,,
player,201011070gnb,dal,JenkMi99,def_int,0,,,,,
player,201011070gnb,dal,JenkMi99,def_int_yds,0,,,,,
player,201011070gnb,dal,JenkMi99,def_int_td,0,,,,,
player,201011070gnb,dal,JenkMi99,def_int_long,0,,,,,
player,201011070gnb,dal,JenkMi99,pass_defended,0,,,,,
player,201011070gnb,dal,JenkMi99,sacks,0.0,,,,,
player,201011070gnb,dal,JenkMi99,tackles_combined,8,,,,,
player,201011070gnb,dal,JenkMi99,tackles_solo,8,,,,,
player,201011070gnb,dal,JenkMi99,tackles_assists,0,,,,,
player,201011070gnb,dal,JenkMi99,tackles_loss,0,,,,,
player,201011070gnb,dal,JenkMi99,qb_hits,0,,,,,
player,201011070gnb,dal,JenkMi99,fumbles_rec,0,,,,,
player,201011070gnb,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,JenkMi99,fumbles_forced,0,,,,,
player,201011070gnb,dal,SpenAn99,def_int,0,,,,,
player,201011070gnb,dal,SpenAn99,def_int_yds,0,,,,,
player,201011070gnb,dal,SpenAn99,def_int_td,0,,,,,
player,201011070gnb,dal,SpenAn99,def_int_long,0,,,,,
player,201011070gnb,dal,SpenAn99,pass_defended,0,,,,,
player,201011070gnb,dal,SpenAn99,sacks,0.0,,,,,
player,201011070gnb,dal,SpenAn99,tackles_combined,8,,,,,
player,201011070gnb,dal,SpenAn99,tackles_solo,7,,,,,
player,201011070gnb,dal,SpenAn99,tackles_assists,1,,,,,
player,201011070gnb,dal,SpenAn99,tackles_loss,0,,,,,
player,201011070gnb,dal,SpenAn99,qb_hits,0,,,,,
player,201011070gnb,dal,SpenAn99,fumbles_rec,0,,,,,
player,201011070gnb,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,SpenAn99,fumbles_forced,0,,,,,
player,201011070gnb,dal,BoweSt20,def_int,0,,,,,
player,201011070gnb,dal,BoweSt20,def_int_yds,0,,,,,
player,201011070gnb,dal,BoweSt20,def_int_td,0,,,,,
player,201011070gnb,dal,BoweSt20,def_int_long,0,,,,,
player,201011070gnb,dal,BoweSt20,pass_defended,0,,,,,
player,201011070gnb,dal,BoweSt20,sacks,0.0,,,,,
player,201011070gnb,dal,BoweSt20,tackles_combined,6,,,,,
player,201011070gnb,dal,BoweSt20,tackles_solo,4,,,,,
player,201011070gnb,dal,BoweSt20,tackles_assists,2,,,,,
player,201011070gnb,dal,BoweSt20,tackles_loss,1,,,,,
player,201011070gnb,dal,BoweSt20,qb_hits,0,,,,,
player,201011070gnb,dal,BoweSt20,fumbles_rec,0,,,,,
player,201011070gnb,dal,BoweSt20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,BoweSt20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,BoweSt20,fumbles_forced,0,,,,,
player,201011070gnb,dal,SensGe20,def_int,0,,,,,
player,201011070gnb,dal,SensGe20,def_int_yds,0,,,,,
player,201011070gnb,dal,SensGe20,def_int_td,0,,,,,
player,201011070gnb,dal,SensGe20,def_int_long,0,,,,,
player,201011070gnb,dal,SensGe20,pass_defended,0,,,,,
player,201011070gnb,dal,SensGe20,sacks,0.0,,,,,
player,201011070gnb,dal,SensGe20,tackles_combined,6,,,,,
player,201011070gnb,dal,SensGe20,tackles_solo,6,,,,,
player,201011070gnb,dal,SensGe20,tackles_assists,0,,,,,
player,201011070gnb,dal,SensGe20,tackles_loss,0,,,,,
player,201011070gnb,dal,SensGe20,qb_hits,0,,,,,
player,201011070gnb,dal,SensGe20,fumbles_rec,0,,,,,
player,201011070gnb,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,SensGe20,fumbles_forced,0,,,,,
player,201011070gnb,dal,ChurBa99,def_int,0,,,,,
player,201011070gnb,dal,ChurBa99,def_int_yds,0,,,,,
player,201011070gnb,dal,ChurBa99,def_int_td,0,,,,,
player,201011070gnb,dal,ChurBa99,def_int_long,0,,,,,
player,201011070gnb,dal,ChurBa99,pass_defended,0,,,,,
player,201011070gnb,dal,ChurBa99,sacks,0.0,,,,,
player,201011070gnb,dal,ChurBa99,tackles_combined,4,,,,,
player,201011070gnb,dal,ChurBa99,tackles_solo,3,,,,,
player,201011070gnb,dal,ChurBa99,tackles_assists,1,,,,,
player,201011070gnb,dal,ChurBa99,tackles_loss,0,,,,,
player,201011070gnb,dal,ChurBa99,qb_hits,0,,,,,
player,201011070gnb,dal,ChurBa99,fumbles_rec,0,,,,,
player,201011070gnb,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,ChurBa99,fumbles_forced,1,,,,,
player,201011070gnb,dal,NewmTe20,def_int,0,,,,,
player,201011070gnb,dal,NewmTe20,def_int_yds,0,,,,,
player,201011070gnb,dal,NewmTe20,def_int_td,0,,,,,
player,201011070gnb,dal,NewmTe20,def_int_long,0,,,,,
player,201011070gnb,dal,NewmTe20,pass_defended,0,,,,,
player,201011070gnb,dal,NewmTe20,sacks,0.0,,,,,
player,201011070gnb,dal,NewmTe20,tackles_combined,4,,,,,
player,201011070gnb,dal,NewmTe20,tackles_solo,4,,,,,
player,201011070gnb,dal,NewmTe20,tackles_assists,0,,,,,
player,201011070gnb,dal,NewmTe20,tackles_loss,0,,,,,
player,201011070gnb,dal,NewmTe20,qb_hits,0,,,,,
player,201011070gnb,dal,NewmTe20,fumbles_rec,0,,,,,
player,201011070gnb,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,NewmTe20,fumbles_forced,0,,,,,
player,201011070gnb,dal,OlshIg20,def_int,0,,,,,
player,201011070gnb,dal,OlshIg20,def_int_yds,0,,,,,
player,201011070gnb,dal,OlshIg20,def_int_td,0,,,,,
player,201011070gnb,dal,OlshIg20,def_int_long,0,,,,,
player,201011070gnb,dal,OlshIg20,pass_defended,0,,,,,
player,201011070gnb,dal,OlshIg20,sacks,0.0,,,,,
player,201011070gnb,dal,OlshIg20,tackles_combined,3,,,,,
player,201011070gnb,dal,OlshIg20,tackles_solo,2,,,,,
player,201011070gnb,dal,OlshIg20,tackles_assists,1,,,,,
player,201011070gnb,dal,OlshIg20,tackles_loss,0,,,,,
player,201011070gnb,dal,OlshIg20,qb_hits,0,,,,,
player,201011070gnb,dal,OlshIg20,fumbles_rec,0,,,,,
player,201011070gnb,dal,OlshIg20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,OlshIg20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,OlshIg20,fumbles_forced,0,,,,,
player,201011070gnb,dal,RatlJa20,def_int,0,,,,,
player,201011070gnb,dal,RatlJa20,def_int_yds,0,,,,,
player,201011070gnb,dal,RatlJa20,def_int_td,0,,,,,
player,201011070gnb,dal,RatlJa20,def_int_long,0,,,,,
player,201011070gnb,dal,RatlJa20,pass_defended,0,,,,,
player,201011070gnb,dal,RatlJa20,sacks,0.0,,,,,
player,201011070gnb,dal,RatlJa20,tackles_combined,3,,,,,
player,201011070gnb,dal,RatlJa20,tackles_solo,2,,,,,
player,201011070gnb,dal,RatlJa20,tackles_assists,1,,,,,
player,201011070gnb,dal,RatlJa20,tackles_loss,0,,,,,
player,201011070gnb,dal,RatlJa20,qb_hits,0,,,,,
player,201011070gnb,dal,RatlJa20,fumbles_rec,0,,,,,
player,201011070gnb,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,RatlJa20,fumbles_forced,0,,,,,
player,201011070gnb,dal,ButlVi99,def_int,0,,,,,
player,201011070gnb,dal,ButlVi99,def_int_yds,0,,,,,
player,201011070gnb,dal,ButlVi99,def_int_td,0,,,,,
player,201011070gnb,dal,ButlVi99,def_int_long,0,,,,,
player,201011070gnb,dal,ButlVi99,pass_defended,0,,,,,
player,201011070gnb,dal,ButlVi99,sacks,0.0,,,,,
player,201011070gnb,dal,ButlVi99,tackles_combined,2,,,,,
player,201011070gnb,dal,ButlVi99,tackles_solo,1,,,,,
player,201011070gnb,dal,ButlVi99,tackles_assists,1,,,,,
player,201011070gnb,dal,ButlVi99,tackles_loss,0,,,,,
player,201011070gnb,dal,ButlVi99,qb_hits,0,,,,,
player,201011070gnb,dal,ButlVi99,fumbles_rec,0,,,,,
player,201011070gnb,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,ButlVi99,fumbles_forced,0,,,,,
player,201011070gnb,dal,LeexSe99,def_int,0,,,,,
player,201011070gnb,dal,LeexSe99,def_int_yds,0,,,,,
player,201011070gnb,dal,LeexSe99,def_int_td,0,,,,,
player,201011070gnb,dal,LeexSe99,def_int_long,0,,,,,
player,201011070gnb,dal,LeexSe99,pass_defended,0,,,,,
player,201011070gnb,dal,LeexSe99,sacks,0.0,,,,,
player,201011070gnb,dal,LeexSe99,tackles_combined,2,,,,,
player,201011070gnb,dal,LeexSe99,tackles_solo,2,,,,,
player,201011070gnb,dal,LeexSe99,tackles_assists,0,,,,,
player,201011070gnb,dal,LeexSe99,tackles_loss,0,,,,,
player,201011070gnb,dal,LeexSe99,qb_hits,0,,,,,
player,201011070gnb,dal,LeexSe99,fumbles_rec,0,,,,,
player,201011070gnb,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,LeexSe99,fumbles_forced,0,,,,,
player,201011070gnb,dal,McCrDa00,def_int,0,,,,,
player,201011070gnb,dal,McCrDa00,def_int_yds,0,,,,,
player,201011070gnb,dal,McCrDa00,def_int_td,0,,,,,
player,201011070gnb,dal,McCrDa00,def_int_long,0,,,,,
player,201011070gnb,dal,McCrDa00,pass_defended,0,,,,,
player,201011070gnb,dal,McCrDa00,sacks,0.0,,,,,
player,201011070gnb,dal,McCrDa00,tackles_combined,2,,,,,
player,201011070gnb,dal,McCrDa00,tackles_solo,2,,,,,
player,201011070gnb,dal,McCrDa00,tackles_assists,0,,,,,
player,201011070gnb,dal,McCrDa00,tackles_loss,0,,,,,
player,201011070gnb,dal,McCrDa00,qb_hits,0,,,,,
player,201011070gnb,dal,McCrDa00,fumbles_rec,0,,,,,
player,201011070gnb,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,McCrDa00,fumbles_forced,0,,,,,
player,201011070gnb,dal,SpeaMa21,def_int,0,,,,,
player,201011070gnb,dal,SpeaMa21,def_int_yds,0,,,,,
player,201011070gnb,dal,SpeaMa21,def_int_td,0,,,,,
player,201011070gnb,dal,SpeaMa21,def_int_long,0,,,,,
player,201011070gnb,dal,SpeaMa21,pass_defended,0,,,,,
player,201011070gnb,dal,SpeaMa21,sacks,0.0,,,,,
player,201011070gnb,dal,SpeaMa21,tackles_combined,2,,,,,
player,201011070gnb,dal,SpeaMa21,tackles_solo,1,,,,,
player,201011070gnb,dal,SpeaMa21,tackles_assists,1,,,,,
player,201011070gnb,dal,SpeaMa21,tackles_loss,0,,,,,
player,201011070gnb,dal,SpeaMa21,qb_hits,0,,,,,
player,201011070gnb,dal,SpeaMa21,fumbles_rec,0,,,,,
player,201011070gnb,dal,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,SpeaMa21,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,SpeaMa21,fumbles_forced,0,,,,,
player,201011070gnb,dal,WareDe99,def_int,0,,,,,
player,201011070gnb,dal,WareDe99,def_int_yds,0,,,,,
player,201011070gnb,dal,WareDe99,def_int_td,0,,,,,
player,201011070gnb,dal,WareDe99,def_int_long,0,,,,,
player,201011070gnb,dal,WareDe99,pass_defended,0,,,,,
player,201011070gnb,dal,WareDe99,sacks,0.0,,,,,
player,201011070gnb,dal,WareDe99,tackles_combined,2,,,,,
player,201011070gnb,dal,WareDe99,tackles_solo,2,,,,,
player,201011070gnb,dal,WareDe99,tackles_assists,0,,,,,
player,201011070gnb,dal,WareDe99,tackles_loss,1,,,,,
player,201011070gnb,dal,WareDe99,qb_hits,0,,,,,
player,201011070gnb,dal,WareDe99,fumbles_rec,0,,,,,
player,201011070gnb,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,WareDe99,fumbles_forced,0,,,,,
player,201011070gnb,dal,BuehDa44,def_int,0,,,,,
player,201011070gnb,dal,BuehDa44,def_int_yds,0,,,,,
player,201011070gnb,dal,BuehDa44,def_int_td,0,,,,,
player,201011070gnb,dal,BuehDa44,def_int_long,0,,,,,
player,201011070gnb,dal,BuehDa44,pass_defended,0,,,,,
player,201011070gnb,dal,BuehDa44,sacks,0.0,,,,,
player,201011070gnb,dal,BuehDa44,tackles_combined,1,,,,,
player,201011070gnb,dal,BuehDa44,tackles_solo,1,,,,,
player,201011070gnb,dal,BuehDa44,tackles_assists,0,,,,,
player,201011070gnb,dal,BuehDa44,tackles_loss,0,,,,,
player,201011070gnb,dal,BuehDa44,qb_hits,0,,,,,
player,201011070gnb,dal,BuehDa44,fumbles_rec,0,,,,,
player,201011070gnb,dal,BuehDa44,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,BuehDa44,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,BuehDa44,fumbles_forced,0,,,,,
player,201011070gnb,dal,HurdSa00,def_int,0,,,,,
player,201011070gnb,dal,HurdSa00,def_int_yds,0,,,,,
player,201011070gnb,dal,HurdSa00,def_int_td,0,,,,,
player,201011070gnb,dal,HurdSa00,def_int_long,0,,,,,
player,201011070gnb,dal,HurdSa00,pass_defended,0,,,,,
player,201011070gnb,dal,HurdSa00,sacks,0.0,,,,,
player,201011070gnb,dal,HurdSa00,tackles_combined,1,,,,,
player,201011070gnb,dal,HurdSa00,tackles_solo,1,,,,,
player,201011070gnb,dal,HurdSa00,tackles_assists,0,,,,,
player,201011070gnb,dal,HurdSa00,tackles_loss,0,,,,,
player,201011070gnb,dal,HurdSa00,qb_hits,0,,,,,
player,201011070gnb,dal,HurdSa00,fumbles_rec,0,,,,,
player,201011070gnb,dal,HurdSa00,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,HurdSa00,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,HurdSa00,fumbles_forced,0,,,,,
player,201011070gnb,dal,McCaBr01,def_int,0,,,,,
player,201011070gnb,dal,McCaBr01,def_int_yds,0,,,,,
player,201011070gnb,dal,McCaBr01,def_int_td,0,,,,,
player,201011070gnb,dal,McCaBr01,def_int_long,0,,,,,
player,201011070gnb,dal,McCaBr01,pass_defended,0,,,,,
player,201011070gnb,dal,McCaBr01,sacks,0.0,,,,,
player,201011070gnb,dal,McCaBr01,tackles_combined,1,,,,,
player,201011070gnb,dal,McCaBr01,tackles_solo,1,,,,,
player,201011070gnb,dal,McCaBr01,tackles_assists,0,,,,,
player,201011070gnb,dal,McCaBr01,tackles_loss,0,,,,,
player,201011070gnb,dal,McCaBr01,qb_hits,0,,,,,
player,201011070gnb,dal,McCaBr01,fumbles_rec,0,,,,,
player,201011070gnb,dal,McCaBr01,fumbles_rec_yds,0,,,,,
player,201011070gnb,dal,McCaBr01,fumbles_rec_td,0,,,,,
player,201011070gnb,dal,McCaBr01,fumbles_forced,0,,,,,
player,201011070gnb,gnb,MattCl99,def_int,1,,,,,
player,201011070gnb,gnb,MattCl99,def_int_yds,62,,,,,
player,201011070gnb,gnb,MattCl99,def_int_td,1,,,,,
player,201011070gnb,gnb,MattCl99,def_int_long,62,,,,,
player,201011070gnb,gnb,MattCl99,pass_defended,2,,,,,
player,201011070gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201011070gnb,gnb,MattCl99,tackles_combined,4,,,,,
player,201011070gnb,gnb,MattCl99,tackles_solo,3,,,,,
player,201011070gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201011070gnb,gnb,MattCl99,tackles_loss,2,,,,,
player,201011070gnb,gnb,MattCl99,qb_hits,2,,,,,
player,201011070gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201011070gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201011070gnb,gnb,ShieSa00,def_int,1,,,,,
player,201011070gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201011070gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201011070gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201011070gnb,gnb,ShieSa00,pass_defended,2,,,,,
player,201011070gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201011070gnb,gnb,ShieSa00,tackles_combined,1,,,,,
player,201011070gnb,gnb,ShieSa00,tackles_solo,1,,,,,
player,201011070gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201011070gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201011070gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201011070gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201011070gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201011070gnb,gnb,WoodCh00,def_int,0,,,,,
player,201011070gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201011070gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201011070gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201011070gnb,gnb,WoodCh00,pass_defended,0,,,,,
player,201011070gnb,gnb,WoodCh00,sacks,1.0,,,,,
player,201011070gnb,gnb,WoodCh00,tackles_combined,5,,,,,
player,201011070gnb,gnb,WoodCh00,tackles_solo,5,,,,,
player,201011070gnb,gnb,WoodCh00,tackles_assists,0,,,,,
player,201011070gnb,gnb,WoodCh00,tackles_loss,2,,,,,
player,201011070gnb,gnb,WoodCh00,qb_hits,1,,,,,
player,201011070gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201011070gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,WoodCh00,fumbles_forced,1,,,,,
player,201011070gnb,gnb,BishDe99,def_int,0,,,,,
player,201011070gnb,gnb,BishDe99,def_int_yds,0,,,,,
player,201011070gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201011070gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201011070gnb,gnb,BishDe99,pass_defended,0,,,,,
player,201011070gnb,gnb,BishDe99,sacks,1.0,,,,,
player,201011070gnb,gnb,BishDe99,tackles_combined,4,,,,,
player,201011070gnb,gnb,BishDe99,tackles_solo,3,,,,,
player,201011070gnb,gnb,BishDe99,tackles_assists,1,,,,,
player,201011070gnb,gnb,BishDe99,tackles_loss,1,,,,,
player,201011070gnb,gnb,BishDe99,qb_hits,1,,,,,
player,201011070gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201011070gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,BishDe99,fumbles_forced,1,,,,,
player,201011070gnb,gnb,WilsC.98,def_int,0,,,,,
player,201011070gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201011070gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201011070gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201011070gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201011070gnb,gnb,WilsC.98,sacks,1.0,,,,,
player,201011070gnb,gnb,WilsC.98,tackles_combined,2,,,,,
player,201011070gnb,gnb,WilsC.98,tackles_solo,2,,,,,
player,201011070gnb,gnb,WilsC.98,tackles_assists,0,,,,,
player,201011070gnb,gnb,WilsC.98,tackles_loss,1,,,,,
player,201011070gnb,gnb,WilsC.98,qb_hits,1,,,,,
player,201011070gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201011070gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201011070gnb,gnb,SmitAn21,def_int,0,,,,,
player,201011070gnb,gnb,SmitAn21,def_int_yds,0,,,,,
player,201011070gnb,gnb,SmitAn21,def_int_td,0,,,,,
player,201011070gnb,gnb,SmitAn21,def_int_long,0,,,,,
player,201011070gnb,gnb,SmitAn21,pass_defended,0,,,,,
player,201011070gnb,gnb,SmitAn21,sacks,0.0,,,,,
player,201011070gnb,gnb,SmitAn21,tackles_combined,5,,,,,
player,201011070gnb,gnb,SmitAn21,tackles_solo,4,,,,,
player,201011070gnb,gnb,SmitAn21,tackles_assists,1,,,,,
player,201011070gnb,gnb,SmitAn21,tackles_loss,0,,,,,
player,201011070gnb,gnb,SmitAn21,qb_hits,0,,,,,
player,201011070gnb,gnb,SmitAn21,fumbles_rec,0,,,,,
player,201011070gnb,gnb,SmitAn21,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,SmitAn21,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,SmitAn21,fumbles_forced,0,,,,,
player,201011070gnb,gnb,WillTr99,def_int,0,,,,,
player,201011070gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201011070gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201011070gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201011070gnb,gnb,WillTr99,pass_defended,2,,,,,
player,201011070gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201011070gnb,gnb,WillTr99,tackles_combined,5,,,,,
player,201011070gnb,gnb,WillTr99,tackles_solo,5,,,,,
player,201011070gnb,gnb,WillTr99,tackles_assists,0,,,,,
player,201011070gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201011070gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201011070gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201011070gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201011070gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201011070gnb,gnb,CollNi20,def_int,0,,,,,
player,201011070gnb,gnb,CollNi20,def_int_yds,0,,,,,
player,201011070gnb,gnb,CollNi20,def_int_td,0,,,,,
player,201011070gnb,gnb,CollNi20,def_int_long,0,,,,,
player,201011070gnb,gnb,CollNi20,pass_defended,0,,,,,
player,201011070gnb,gnb,CollNi20,sacks,0.0,,,,,
player,201011070gnb,gnb,CollNi20,tackles_combined,4,,,,,
player,201011070gnb,gnb,CollNi20,tackles_solo,4,,,,,
player,201011070gnb,gnb,CollNi20,tackles_assists,0,,,,,
player,201011070gnb,gnb,CollNi20,tackles_loss,0,,,,,
player,201011070gnb,gnb,CollNi20,qb_hits,0,,,,,
player,201011070gnb,gnb,CollNi20,fumbles_rec,1,,,,,
player,201011070gnb,gnb,CollNi20,fumbles_rec_yds,26,,,,,
player,201011070gnb,gnb,CollNi20,fumbles_rec_td,1,,,,,
player,201011070gnb,gnb,CollNi20,fumbles_forced,0,,,,,
player,201011070gnb,gnb,BushJa20,def_int,0,,,,,
player,201011070gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201011070gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201011070gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201011070gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201011070gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201011070gnb,gnb,BushJa20,tackles_combined,3,,,,,
player,201011070gnb,gnb,BushJa20,tackles_solo,3,,,,,
player,201011070gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201011070gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201011070gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201011070gnb,gnb,BushJa20,fumbles_rec,1,,,,,
player,201011070gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201011070gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
