game,2010,10,20101114,201011140jax,htx,"Houston Texans",24,jax,"Jacksonville Jaguars",31
player,201011140jax,jax,AluaTy99,tackles_assists,0,,,,,
player,201011140jax,jax,AluaTy99,tackles_loss,0,,,,,
player,201011140jax,jax,AluaTy99,qb_hits,0,,,,,
player,201011140jax,jax,AluaTy99,fumbles_rec,0,,,,,
player,201011140jax,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201011140jax,jax,AluaTy99,fumbles_forced,0,,,,,
player,201011140jax,jax,CareDo00,def_int,0,,,,,
player,201011140jax,jax,CareDo00,def_int_yds,0,,,,,
player,201011140jax,jax,CareDo00,def_int_td,0,,,,,
player,201011140jax,jax,CareDo00,def_int_long,0,,,,,
player,201011140jax,jax,CareDo00,pass_defended,0,,,,,
player,201011140jax,jax,CareDo00,sacks,0.0,,,,,
player,201011140jax,jax,CareDo00,tackles_combined,1,,,,,
player,201011140jax,jax,CareDo00,tackles_solo,1,,,,,
player,201011140jax,jax,CareDo00,tackles_assists,0,,,,,
player,201011140jax,jax,CareDo00,tackles_loss,0,,,,,
player,201011140jax,jax,CareDo00,qb_hits,0,,,,,
player,201011140jax,jax,CareDo00,fumbles_rec,0,,,,,
player,201011140jax,jax,CareDo00,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,CareDo00,fumbles_rec_td,0,,,,,
player,201011140jax,jax,CareDo00,fumbles_forced,0,,,,,
player,201011140jax,jax,HartLa99,def_int,0,,,,,
player,201011140jax,jax,HartLa99,def_int_yds,0,,,,,
player,201011140jax,jax,HartLa99,def_int_td,0,,,,,
player,201011140jax,jax,HartLa99,def_int_long,0,,,,,
player,201011140jax,jax,HartLa99,pass_defended,0,,,,,
player,201011140jax,jax,HartLa99,sacks,0.0,,,,,
player,201011140jax,jax,HartLa99,tackles_combined,1,,,,,
player,201011140jax,jax,HartLa99,tackles_solo,1,,,,,
player,201011140jax,jax,HartLa99,tackles_assists,0,,,,,
player,201011140jax,jax,HartLa99,tackles_loss,1,,,,,
player,201011140jax,jax,HartLa99,qb_hits,0,,,,,
player,201011140jax,jax,HartLa99,fumbles_rec,0,,,,,
player,201011140jax,jax,HartLa99,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,HartLa99,fumbles_rec_td,0,,,,,
player,201011140jax,jax,HartLa99,fumbles_forced,0,,,,,
player,201011140jax,jax,HarvDe99,def_int,0,,,,,
player,201011140jax,jax,HarvDe99,def_int_yds,0,,,,,
player,201011140jax,jax,HarvDe99,def_int_td,0,,,,,
player,201011140jax,jax,HarvDe99,def_int_long,0,,,,,
player,201011140jax,jax,HarvDe99,pass_defended,0,,,,,
player,201011140jax,jax,HarvDe99,sacks,0.0,,,,,
player,201011140jax,jax,HarvDe99,tackles_combined,1,,,,,
player,201011140jax,jax,HarvDe99,tackles_solo,1,,,,,
player,201011140jax,jax,HarvDe99,tackles_assists,0,,,,,
player,201011140jax,jax,HarvDe99,tackles_loss,0,,,,,
player,201011140jax,jax,HarvDe99,qb_hits,0,,,,,
player,201011140jax,jax,HarvDe99,fumbles_rec,0,,,,,
player,201011140jax,jax,HarvDe99,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,HarvDe99,fumbles_rec_td,0,,,,,
player,201011140jax,jax,HarvDe99,fumbles_forced,0,,,,,
player,201011140jax,jax,OwenMo01,def_int,0,,,,,
player,201011140jax,jax,OwenMo01,def_int_yds,0,,,,,
player,201011140jax,jax,OwenMo01,def_int_td,0,,,,,
player,201011140jax,jax,OwenMo01,def_int_long,0,,,,,
player,201011140jax,jax,OwenMo01,pass_defended,0,,,,,
player,201011140jax,jax,OwenMo01,sacks,0.0,,,,,
player,201011140jax,jax,OwenMo01,tackles_combined,1,,,,,
player,201011140jax,jax,OwenMo01,tackles_solo,1,,,,,
player,201011140jax,jax,OwenMo01,tackles_assists,0,,,,,
player,201011140jax,jax,OwenMo01,tackles_loss,0,,,,,
player,201011140jax,jax,OwenMo01,qb_hits,0,,,,,
player,201011140jax,jax,OwenMo01,fumbles_rec,0,,,,,
player,201011140jax,jax,OwenMo01,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,OwenMo01,fumbles_rec_td,0,,,,,
player,201011140jax,jax,OwenMo01,fumbles_forced,0,,,,,
player,201011140jax,jax,KariDe00,def_int,0,,,,,
player,201011140jax,jax,KariDe00,def_int_yds,0,,,,,
player,201011140jax,jax,KariDe00,def_int_td,0,,,,,
player,201011140jax,jax,KariDe00,def_int_long,0,,,,,
player,201011140jax,jax,KariDe00,pass_defended,0,,,,,
player,201011140jax,jax,KariDe00,sacks,0.0,,,,,
player,201011140jax,jax,KariDe00,tackles_combined,0,,,,,
player,201011140jax,jax,KariDe00,tackles_solo,0,,,,,
player,201011140jax,jax,KariDe00,tackles_assists,0,,,,,
player,201011140jax,jax,KariDe00,tackles_loss,0,,,,,
player,201011140jax,jax,KariDe00,qb_hits,0,,,,,
player,201011140jax,jax,KariDe00,fumbles_rec,1,,,,,
player,201011140jax,jax,KariDe00,fumbles_rec_yds,0,,,,,
player,201011140jax,jax,KariDe00,fumbles_rec_td,0,,,,,
player,201011140jax,jax,KariDe00,fumbles_forced,0,,,,,
player,201011140jax,htx,JoneJa03,kick_ret,2,,,,,
player,201011140jax,htx,JoneJa03,kick_ret_yds,40,,,,,
player,201011140jax,htx,JoneJa03,kick_ret_yds_per_ret,20.0,,,,,
player,201011140jax,htx,JoneJa03,kick_ret_td,0,,,,,
player,201011140jax,htx,JoneJa03,kick_ret_long,22,,,,,
player,201011140jax,htx,JoneJa03,punt_ret,0,,,,,
player,201011140jax,htx,JoneJa03,punt_ret_yds,0,,,,,
player,201011140jax,htx,JoneJa03,punt_ret_yds_per_ret,,,,,,
player,201011140jax,htx,JoneJa03,punt_ret_td,0,,,,,
player,201011140jax,htx,JoneJa03,punt_ret_long,0,,,,,
player,201011140jax,jax,ThomMi01,kick_ret,0,,,,,
player,201011140jax,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201011140jax,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201011140jax,jax,ThomMi01,kick_ret_td,0,,,,,
player,201011140jax,jax,ThomMi01,kick_ret_long,0,,,,,
player,201011140jax,jax,ThomMi01,punt_ret,1,,,,,
player,201011140jax,jax,ThomMi01,punt_ret_yds,1,,,,,
player,201011140jax,jax,ThomMi01,punt_ret_yds_per_ret,1.0,,,,,
player,201011140jax,jax,ThomMi01,punt_ret_td,0,,,,,
player,201011140jax,jax,ThomMi01,punt_ret_long,1,,,,,
player,201011140jax,jax,KariDe00,kick_ret,4,,,,,
player,201011140jax,jax,KariDe00,kick_ret_yds,103,,,,,
player,201011140jax,jax,KariDe00,kick_ret_yds_per_ret,25.8,,,,,
player,201011140jax,jax,KariDe00,kick_ret_td,0,,,,,
player,201011140jax,jax,KariDe00,kick_ret_long,28,,,,,
player,201011140jax,jax,KariDe00,punt_ret,0,,,,,
player,201011140jax,jax,KariDe00,punt_ret_yds,0,,,,,
player,201011140jax,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201011140jax,jax,KariDe00,punt_ret_td,0,,,,,
player,201011140jax,jax,KariDe00,punt_ret_long,0,,,,,
player,201011140jax,htx,rackenei01,xpm,3,,,,,
player,201011140jax,htx,rackenei01,xpa,3,,,,,
player,201011140jax,htx,rackenei01,fgm,1,,,,,
player,201011140jax,htx,rackenei01,fga,1,,,,,
player,201011140jax,htx,rackenei01,punt,0,,,,,
player,201011140jax,htx,rackenei01,punt_yds,0,,,,,
player,201011140jax,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201011140jax,htx,rackenei01,punt_long,0,,,,,
player,201011140jax,htx,TurkMa20,xpm,,,,,,
player,201011140jax,htx,TurkMa20,xpa,,,,,,
player,201011140jax,htx,TurkMa20,fgm,,,,,,
player,201011140jax,htx,TurkMa20,fga,,,,,,
player,201011140jax,htx,TurkMa20,punt,4,,,,,
player,201011140jax,htx,TurkMa20,punt_yds,150,,,,,
player,201011140jax,htx,TurkMa20,punt_yds_per_punt,37.5,,,,,
player,201011140jax,htx,TurkMa20,punt_long,49,,,,,
player,201011140jax,jax,scobejos01,xpm,4,,,,,
player,201011140jax,jax,scobejos01,xpa,4,,,,,
player,201011140jax,jax,scobejos01,fgm,1,,,,,
player,201011140jax,jax,scobejos01,fga,3,,,,,
player,201011140jax,jax,scobejos01,punt,0,,,,,
player,201011140jax,jax,scobejos01,punt_yds,0,,,,,
player,201011140jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201011140jax,jax,scobejos01,punt_long,0,,,,,
player,201011140jax,jax,PodlAd20,xpm,,,,,,
player,201011140jax,jax,PodlAd20,xpa,,,,,,
player,201011140jax,jax,PodlAd20,fgm,,,,,,
player,201011140jax,jax,PodlAd20,fga,,,,,,
player,201011140jax,jax,PodlAd20,punt,3,,,,,
player,201011140jax,jax,PodlAd20,punt_yds,131,,,,,
player,201011140jax,jax,PodlAd20,punt_yds_per_punt,43.7,,,,,
player,201011140jax,jax,PodlAd20,punt_long,59,,,,,
