game,2010,9,20101107,201011070htx,sdg,"San Diego Chargers",29,htx,"Houston Texans",23
player,201011070htx,htx,CaseJa00,def_int_td,0,,,,,
player,201011070htx,htx,CaseJa00,def_int_long,0,,,,,
player,201011070htx,htx,CaseJa00,pass_defended,0,,,,,
player,201011070htx,htx,CaseJa00,sacks,0.0,,,,,
player,201011070htx,htx,CaseJa00,tackles_combined,1,,,,,
player,201011070htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201011070htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201011070htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201011070htx,htx,CaseJa00,qb_hits,0,,,,,
player,201011070htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201011070htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201011070htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201011070htx,htx,CodySh20,def_int,0,,,,,
player,201011070htx,htx,CodySh20,def_int_yds,0,,,,,
player,201011070htx,htx,CodySh20,def_int_td,0,,,,,
player,201011070htx,htx,CodySh20,def_int_long,0,,,,,
player,201011070htx,htx,CodySh20,pass_defended,0,,,,,
player,201011070htx,htx,CodySh20,sacks,0.0,,,,,
player,201011070htx,htx,CodySh20,tackles_combined,1,,,,,
player,201011070htx,htx,CodySh20,tackles_solo,1,,,,,
player,201011070htx,htx,CodySh20,tackles_assists,0,,,,,
player,201011070htx,htx,CodySh20,tackles_loss,0,,,,,
player,201011070htx,htx,CodySh20,qb_hits,1,,,,,
player,201011070htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201011070htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201011070htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201011070htx,htx,JamiTi99,def_int,0,,,,,
player,201011070htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201011070htx,htx,JamiTi99,def_int_td,0,,,,,
player,201011070htx,htx,JamiTi99,def_int_long,0,,,,,
player,201011070htx,htx,JamiTi99,pass_defended,0,,,,,
player,201011070htx,htx,JamiTi99,sacks,0.0,,,,,
player,201011070htx,htx,JamiTi99,tackles_combined,1,,,,,
player,201011070htx,htx,JamiTi99,tackles_solo,0,,,,,
player,201011070htx,htx,JamiTi99,tackles_assists,1,,,,,
player,201011070htx,htx,JamiTi99,tackles_loss,0,,,,,
player,201011070htx,htx,JamiTi99,qb_hits,0,,,,,
player,201011070htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201011070htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201011070htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201011070htx,htx,LewiDa20,def_int,0,,,,,
player,201011070htx,htx,LewiDa20,def_int_yds,0,,,,,
player,201011070htx,htx,LewiDa20,def_int_td,0,,,,,
player,201011070htx,htx,LewiDa20,def_int_long,0,,,,,
player,201011070htx,htx,LewiDa20,pass_defended,0,,,,,
player,201011070htx,htx,LewiDa20,sacks,0.0,,,,,
player,201011070htx,htx,LewiDa20,tackles_combined,1,,,,,
player,201011070htx,htx,LewiDa20,tackles_solo,0,,,,,
player,201011070htx,htx,LewiDa20,tackles_assists,1,,,,,
player,201011070htx,htx,LewiDa20,tackles_loss,0,,,,,
player,201011070htx,htx,LewiDa20,qb_hits,0,,,,,
player,201011070htx,htx,LewiDa20,fumbles_rec,0,,,,,
player,201011070htx,htx,LewiDa20,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,LewiDa20,fumbles_rec_td,0,,,,,
player,201011070htx,htx,LewiDa20,fumbles_forced,0,,,,,
player,201011070htx,htx,McMaSh99,def_int,0,,,,,
player,201011070htx,htx,McMaSh99,def_int_yds,0,,,,,
player,201011070htx,htx,McMaSh99,def_int_td,0,,,,,
player,201011070htx,htx,McMaSh99,def_int_long,0,,,,,
player,201011070htx,htx,McMaSh99,pass_defended,0,,,,,
player,201011070htx,htx,McMaSh99,sacks,0.0,,,,,
player,201011070htx,htx,McMaSh99,tackles_combined,1,,,,,
player,201011070htx,htx,McMaSh99,tackles_solo,1,,,,,
player,201011070htx,htx,McMaSh99,tackles_assists,0,,,,,
player,201011070htx,htx,McMaSh99,tackles_loss,0,,,,,
player,201011070htx,htx,McMaSh99,qb_hits,0,,,,,
player,201011070htx,htx,McMaSh99,fumbles_rec,0,,,,,
player,201011070htx,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201011070htx,htx,McMaSh99,fumbles_forced,0,,,,,
player,201011070htx,htx,NolaTr99,def_int,0,,,,,
player,201011070htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201011070htx,htx,NolaTr99,def_int_td,0,,,,,
player,201011070htx,htx,NolaTr99,def_int_long,0,,,,,
player,201011070htx,htx,NolaTr99,pass_defended,0,,,,,
player,201011070htx,htx,NolaTr99,sacks,0.0,,,,,
player,201011070htx,htx,NolaTr99,tackles_combined,1,,,,,
player,201011070htx,htx,NolaTr99,tackles_solo,0,,,,,
player,201011070htx,htx,NolaTr99,tackles_assists,1,,,,,
player,201011070htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201011070htx,htx,NolaTr99,qb_hits,0,,,,,
player,201011070htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201011070htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201011070htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201011070htx,htx,OkoyAm99,def_int,0,,,,,
player,201011070htx,htx,OkoyAm99,def_int_yds,0,,,,,
player,201011070htx,htx,OkoyAm99,def_int_td,0,,,,,
player,201011070htx,htx,OkoyAm99,def_int_long,0,,,,,
player,201011070htx,htx,OkoyAm99,pass_defended,0,,,,,
player,201011070htx,htx,OkoyAm99,sacks,0.0,,,,,
player,201011070htx,htx,OkoyAm99,tackles_combined,1,,,,,
player,201011070htx,htx,OkoyAm99,tackles_solo,1,,,,,
player,201011070htx,htx,OkoyAm99,tackles_assists,0,,,,,
player,201011070htx,htx,OkoyAm99,tackles_loss,0,,,,,
player,201011070htx,htx,OkoyAm99,qb_hits,0,,,,,
player,201011070htx,htx,OkoyAm99,fumbles_rec,0,,,,,
player,201011070htx,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201011070htx,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201011070htx,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201011070htx,sdg,SproDa00,kick_ret,4,,,,,
player,201011070htx,sdg,SproDa00,kick_ret_yds,114,,,,,
player,201011070htx,sdg,SproDa00,kick_ret_yds_per_ret,28.5,,,,,
player,201011070htx,sdg,SproDa00,kick_ret_td,0,,,,,
player,201011070htx,sdg,SproDa00,kick_ret_long,34,,,,,
player,201011070htx,sdg,SproDa00,punt_ret,1,,,,,
player,201011070htx,sdg,SproDa00,punt_ret_yds,0,,,,,
player,201011070htx,sdg,SproDa00,punt_ret_yds_per_ret,0.0,,,,,
player,201011070htx,sdg,SproDa00,punt_ret_td,0,,,,,
player,201011070htx,sdg,SproDa00,punt_ret_long,0,,,,,
player,201011070htx,sdg,HestJa00,kick_ret,1,,,,,
player,201011070htx,sdg,HestJa00,kick_ret_yds,1,,,,,
player,201011070htx,sdg,HestJa00,kick_ret_yds_per_ret,1.0,,,,,
player,201011070htx,sdg,HestJa00,kick_ret_td,0,,,,,
player,201011070htx,sdg,HestJa00,kick_ret_long,1,,,,,
player,201011070htx,sdg,HestJa00,punt_ret,0,,,,,
player,201011070htx,sdg,HestJa00,punt_ret_yds,0,,,,,
player,201011070htx,sdg,HestJa00,punt_ret_yds_per_ret,,,,,,
player,201011070htx,sdg,HestJa00,punt_ret_td,0,,,,,
player,201011070htx,sdg,HestJa00,punt_ret_long,0,,,,,
player,201011070htx,htx,PollBe20,kick_ret,0,,,,,
player,201011070htx,htx,PollBe20,kick_ret_yds,0,,,,,
player,201011070htx,htx,PollBe20,kick_ret_yds_per_ret,,,,,,
player,201011070htx,htx,PollBe20,kick_ret_td,0,,,,,
player,201011070htx,htx,PollBe20,kick_ret_long,0,,,,,
player,201011070htx,htx,PollBe20,punt_ret,1,,,,,
player,201011070htx,htx,PollBe20,punt_ret_yds,5,,,,,
player,201011070htx,htx,PollBe20,punt_ret_yds_per_ret,5.0,,,,,
player,201011070htx,htx,PollBe20,punt_ret_td,0,,,,,
player,201011070htx,htx,PollBe20,punt_ret_long,0,,,,,
player,201011070htx,htx,JoneJa03,kick_ret,5,,,,,
player,201011070htx,htx,JoneJa03,kick_ret_yds,122,,,,,
player,201011070htx,htx,JoneJa03,kick_ret_yds_per_ret,24.4,,,,,
player,201011070htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201011070htx,htx,JoneJa03,kick_ret_long,27,,,,,
player,201011070htx,htx,JoneJa03,punt_ret,0,,,,,
player,201011070htx,htx,JoneJa03,punt_ret_yds,0,,,,,
player,201011070htx,htx,JoneJa03,punt_ret_yds_per_ret,,,,,,
player,201011070htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201011070htx,htx,JoneJa03,punt_ret_long,0,,,,,
player,201011070htx,sdg,brownkri01,xpm,3,,,,,
player,201011070htx,sdg,brownkri01,xpa,3,,,,,
player,201011070htx,sdg,brownkri01,fgm,,,,,,
player,201011070htx,sdg,brownkri01,fga,,,,,,
player,201011070htx,sdg,brownkri01,punt,0,,,,,
player,201011070htx,sdg,brownkri01,punt_yds,0,,,,,
player,201011070htx,sdg,brownkri01,punt_yds_per_punt,,,,,,
player,201011070htx,sdg,brownkri01,punt_long,0,,,,,
player,201011070htx,sdg,ScifMi20,xpm,,,,,,
player,201011070htx,sdg,ScifMi20,xpa,,,,,,
player,201011070htx,sdg,ScifMi20,fgm,,,,,,
player,201011070htx,sdg,ScifMi20,fga,,,,,,
player,201011070htx,sdg,ScifMi20,punt,3,,,,,
player,201011070htx,sdg,ScifMi20,punt_yds,86,,,,,
player,201011070htx,sdg,ScifMi20,punt_yds_per_punt,28.7,,,,,
player,201011070htx,sdg,ScifMi20,punt_long,47,,,,,
player,201011070htx,htx,rackenei01,xpm,2,,,,,
player,201011070htx,htx,rackenei01,xpa,2,,,,,
player,201011070htx,htx,rackenei01,fgm,3,,,,,
player,201011070htx,htx,rackenei01,fga,3,,,,,
player,201011070htx,htx,rackenei01,punt,0,,,,,
player,201011070htx,htx,rackenei01,punt_yds,0,,,,,
player,201011070htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201011070htx,htx,rackenei01,punt_long,0,,,,,
player,201011070htx,htx,TurkMa20,xpm,,,,,,
player,201011070htx,htx,TurkMa20,xpa,,,,,,
player,201011070htx,htx,TurkMa20,fgm,,,,,,
player,201011070htx,htx,TurkMa20,fga,,,,,,
player,201011070htx,htx,TurkMa20,punt,2,,,,,
player,201011070htx,htx,TurkMa20,punt_yds,70,,,,,
player,201011070htx,htx,TurkMa20,punt_yds_per_punt,35.0,,,,,
player,201011070htx,htx,TurkMa20,punt_long,36,,,,,
