game,2010,13,20101205,201012050gnb,sfo,"San Francisco 49ers",16,gnb,"Green Bay Packers",34
player,201012050gnb,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SmitJu20,def_int,0,,,,,
player,201012050gnb,sfo,SmitJu20,def_int_yds,0,,,,,
player,201012050gnb,sfo,SmitJu20,def_int_td,0,,,,,
player,201012050gnb,sfo,SmitJu20,def_int_long,0,,,,,
player,201012050gnb,sfo,SmitJu20,pass_defended,0,,,,,
player,201012050gnb,sfo,SmitJu20,sacks,0.5,,,,,
player,201012050gnb,sfo,SmitJu20,tackles_combined,4,,,,,
player,201012050gnb,sfo,SmitJu20,tackles_solo,1,,,,,
player,201012050gnb,sfo,SmitJu20,tackles_assists,3,,,,,
player,201012050gnb,sfo,SmitJu20,tackles_loss,0,,,,,
player,201012050gnb,sfo,SmitJu20,qb_hits,1,,,,,
player,201012050gnb,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SopoIs20,def_int,0,,,,,
player,201012050gnb,sfo,SopoIs20,def_int_yds,0,,,,,
player,201012050gnb,sfo,SopoIs20,def_int_td,0,,,,,
player,201012050gnb,sfo,SopoIs20,def_int_long,0,,,,,
player,201012050gnb,sfo,SopoIs20,pass_defended,0,,,,,
player,201012050gnb,sfo,SopoIs20,sacks,0.5,,,,,
player,201012050gnb,sfo,SopoIs20,tackles_combined,3,,,,,
player,201012050gnb,sfo,SopoIs20,tackles_solo,1,,,,,
player,201012050gnb,sfo,SopoIs20,tackles_assists,2,,,,,
player,201012050gnb,sfo,SopoIs20,tackles_loss,0,,,,,
player,201012050gnb,sfo,SopoIs20,qb_hits,1,,,,,
player,201012050gnb,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SpikTa00,def_int,0,,,,,
player,201012050gnb,sfo,SpikTa00,def_int_yds,0,,,,,
player,201012050gnb,sfo,SpikTa00,def_int_td,0,,,,,
player,201012050gnb,sfo,SpikTa00,def_int_long,0,,,,,
player,201012050gnb,sfo,SpikTa00,pass_defended,1,,,,,
player,201012050gnb,sfo,SpikTa00,sacks,0.0,,,,,
player,201012050gnb,sfo,SpikTa00,tackles_combined,17,,,,,
player,201012050gnb,sfo,SpikTa00,tackles_solo,13,,,,,
player,201012050gnb,sfo,SpikTa00,tackles_assists,4,,,,,
player,201012050gnb,sfo,SpikTa00,tackles_loss,0,,,,,
player,201012050gnb,sfo,SpikTa00,qb_hits,0,,,,,
player,201012050gnb,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201012050gnb,sfo,GoldDa99,def_int,0,,,,,
player,201012050gnb,sfo,GoldDa99,def_int_yds,0,,,,,
player,201012050gnb,sfo,GoldDa99,def_int_td,0,,,,,
player,201012050gnb,sfo,GoldDa99,def_int_long,0,,,,,
player,201012050gnb,sfo,GoldDa99,pass_defended,0,,,,,
player,201012050gnb,sfo,GoldDa99,sacks,0.0,,,,,
player,201012050gnb,sfo,GoldDa99,tackles_combined,7,,,,,
player,201012050gnb,sfo,GoldDa99,tackles_solo,7,,,,,
player,201012050gnb,sfo,GoldDa99,tackles_assists,0,,,,,
player,201012050gnb,sfo,GoldDa99,tackles_loss,0,,,,,
player,201012050gnb,sfo,GoldDa99,qb_hits,0,,,,,
player,201012050gnb,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,ClemNa99,def_int,0,,,,,
player,201012050gnb,sfo,ClemNa99,def_int_yds,0,,,,,
player,201012050gnb,sfo,ClemNa99,def_int_td,0,,,,,
player,201012050gnb,sfo,ClemNa99,def_int_long,0,,,,,
player,201012050gnb,sfo,ClemNa99,pass_defended,1,,,,,
player,201012050gnb,sfo,ClemNa99,sacks,0.0,,,,,
player,201012050gnb,sfo,ClemNa99,tackles_combined,5,,,,,
player,201012050gnb,sfo,ClemNa99,tackles_solo,5,,,,,
player,201012050gnb,sfo,ClemNa99,tackles_assists,0,,,,,
player,201012050gnb,sfo,ClemNa99,tackles_loss,0,,,,,
player,201012050gnb,sfo,ClemNa99,qb_hits,0,,,,,
player,201012050gnb,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,WillPa98,def_int,0,,,,,
player,201012050gnb,sfo,WillPa98,def_int_yds,0,,,,,
player,201012050gnb,sfo,WillPa98,def_int_td,0,,,,,
player,201012050gnb,sfo,WillPa98,def_int_long,0,,,,,
player,201012050gnb,sfo,WillPa98,pass_defended,0,,,,,
player,201012050gnb,sfo,WillPa98,sacks,0.0,,,,,
player,201012050gnb,sfo,WillPa98,tackles_combined,5,,,,,
player,201012050gnb,sfo,WillPa98,tackles_solo,4,,,,,
player,201012050gnb,sfo,WillPa98,tackles_assists,1,,,,,
player,201012050gnb,sfo,WillPa98,tackles_loss,0,,,,,
player,201012050gnb,sfo,WillPa98,qb_hits,0,,,,,
player,201012050gnb,sfo,WillPa98,fumbles_rec,0,,,,,
player,201012050gnb,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,WillPa98,fumbles_forced,0,,,,,
player,201012050gnb,sfo,BowmNa99,def_int,0,,,,,
player,201012050gnb,sfo,BowmNa99,def_int_yds,0,,,,,
player,201012050gnb,sfo,BowmNa99,def_int_td,0,,,,,
player,201012050gnb,sfo,BowmNa99,def_int_long,0,,,,,
player,201012050gnb,sfo,BowmNa99,pass_defended,0,,,,,
player,201012050gnb,sfo,BowmNa99,sacks,0.0,,,,,
player,201012050gnb,sfo,BowmNa99,tackles_combined,4,,,,,
player,201012050gnb,sfo,BowmNa99,tackles_solo,3,,,,,
player,201012050gnb,sfo,BowmNa99,tackles_assists,1,,,,,
player,201012050gnb,sfo,BowmNa99,tackles_loss,0,,,,,
player,201012050gnb,sfo,BowmNa99,qb_hits,0,,,,,
player,201012050gnb,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,BrowTa99,def_int,0,,,,,
player,201012050gnb,sfo,BrowTa99,def_int_yds,0,,,,,
player,201012050gnb,sfo,BrowTa99,def_int_td,0,,,,,
player,201012050gnb,sfo,BrowTa99,def_int_long,0,,,,,
player,201012050gnb,sfo,BrowTa99,pass_defended,0,,,,,
player,201012050gnb,sfo,BrowTa99,sacks,0.0,,,,,
player,201012050gnb,sfo,BrowTa99,tackles_combined,4,,,,,
player,201012050gnb,sfo,BrowTa99,tackles_solo,4,,,,,
player,201012050gnb,sfo,BrowTa99,tackles_assists,0,,,,,
player,201012050gnb,sfo,BrowTa99,tackles_loss,0,,,,,
player,201012050gnb,sfo,BrowTa99,qb_hits,0,,,,,
player,201012050gnb,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,AdamPh00,def_int,0,,,,,
player,201012050gnb,sfo,AdamPh00,def_int_yds,0,,,,,
player,201012050gnb,sfo,AdamPh00,def_int_td,0,,,,,
player,201012050gnb,sfo,AdamPh00,def_int_long,0,,,,,
player,201012050gnb,sfo,AdamPh00,pass_defended,0,,,,,
player,201012050gnb,sfo,AdamPh00,sacks,0.0,,,,,
player,201012050gnb,sfo,AdamPh00,tackles_combined,2,,,,,
player,201012050gnb,sfo,AdamPh00,tackles_solo,1,,,,,
player,201012050gnb,sfo,AdamPh00,tackles_assists,1,,,,,
player,201012050gnb,sfo,AdamPh00,tackles_loss,0,,,,,
player,201012050gnb,sfo,AdamPh00,qb_hits,0,,,,,
player,201012050gnb,sfo,AdamPh00,fumbles_rec,0,,,,,
player,201012050gnb,sfo,AdamPh00,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,AdamPh00,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,AdamPh00,fumbles_forced,0,,,,,
player,201012050gnb,sfo,EvanDe20,def_int,0,,,,,
player,201012050gnb,sfo,EvanDe20,def_int_yds,0,,,,,
player,201012050gnb,sfo,EvanDe20,def_int_td,0,,,,,
player,201012050gnb,sfo,EvanDe20,def_int_long,0,,,,,
player,201012050gnb,sfo,EvanDe20,pass_defended,0,,,,,
player,201012050gnb,sfo,EvanDe20,sacks,0.0,,,,,
player,201012050gnb,sfo,EvanDe20,tackles_combined,2,,,,,
player,201012050gnb,sfo,EvanDe20,tackles_solo,2,,,,,
player,201012050gnb,sfo,EvanDe20,tackles_assists,0,,,,,
player,201012050gnb,sfo,EvanDe20,tackles_loss,0,,,,,
player,201012050gnb,sfo,EvanDe20,qb_hits,0,,,,,
player,201012050gnb,sfo,EvanDe20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,EvanDe20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,EvanDe20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,EvanDe20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,MaysTa99,def_int,0,,,,,
player,201012050gnb,sfo,MaysTa99,def_int_yds,0,,,,,
player,201012050gnb,sfo,MaysTa99,def_int_td,0,,,,,
player,201012050gnb,sfo,MaysTa99,def_int_long,0,,,,,
player,201012050gnb,sfo,MaysTa99,pass_defended,0,,,,,
player,201012050gnb,sfo,MaysTa99,sacks,0.0,,,,,
player,201012050gnb,sfo,MaysTa99,tackles_combined,2,,,,,
player,201012050gnb,sfo,MaysTa99,tackles_solo,1,,,,,
player,201012050gnb,sfo,MaysTa99,tackles_assists,1,,,,,
player,201012050gnb,sfo,MaysTa99,tackles_loss,0,,,,,
player,201012050gnb,sfo,MaysTa99,qb_hits,0,,,,,
player,201012050gnb,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,MaysTa99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SmitRe99,def_int,0,,,,,
player,201012050gnb,sfo,SmitRe99,def_int_yds,0,,,,,
player,201012050gnb,sfo,SmitRe99,def_int_td,0,,,,,
player,201012050gnb,sfo,SmitRe99,def_int_long,0,,,,,
player,201012050gnb,sfo,SmitRe99,pass_defended,0,,,,,
player,201012050gnb,sfo,SmitRe99,sacks,0.0,,,,,
player,201012050gnb,sfo,SmitRe99,tackles_combined,2,,,,,
player,201012050gnb,sfo,SmitRe99,tackles_solo,2,,,,,
player,201012050gnb,sfo,SmitRe99,tackles_assists,0,,,,,
player,201012050gnb,sfo,SmitRe99,tackles_loss,0,,,,,
player,201012050gnb,sfo,SmitRe99,qb_hits,0,,,,,
player,201012050gnb,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SpenSh20,def_int,0,,,,,
player,201012050gnb,sfo,SpenSh20,def_int_yds,0,,,,,
player,201012050gnb,sfo,SpenSh20,def_int_td,0,,,,,
player,201012050gnb,sfo,SpenSh20,def_int_long,0,,,,,
player,201012050gnb,sfo,SpenSh20,pass_defended,0,,,,,
player,201012050gnb,sfo,SpenSh20,sacks,0.0,,,,,
player,201012050gnb,sfo,SpenSh20,tackles_combined,2,,,,,
player,201012050gnb,sfo,SpenSh20,tackles_solo,1,,,,,
player,201012050gnb,sfo,SpenSh20,tackles_assists,1,,,,,
player,201012050gnb,sfo,SpenSh20,tackles_loss,0,,,,,
player,201012050gnb,sfo,SpenSh20,qb_hits,0,,,,,
player,201012050gnb,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,FranAu20,def_int,0,,,,,
player,201012050gnb,sfo,FranAu20,def_int_yds,0,,,,,
player,201012050gnb,sfo,FranAu20,def_int_td,0,,,,,
player,201012050gnb,sfo,FranAu20,def_int_long,0,,,,,
player,201012050gnb,sfo,FranAu20,pass_defended,0,,,,,
player,201012050gnb,sfo,FranAu20,sacks,0.0,,,,,
player,201012050gnb,sfo,FranAu20,tackles_combined,1,,,,,
player,201012050gnb,sfo,FranAu20,tackles_solo,1,,,,,
player,201012050gnb,sfo,FranAu20,tackles_assists,0,,,,,
player,201012050gnb,sfo,FranAu20,tackles_loss,0,,,,,
player,201012050gnb,sfo,FranAu20,qb_hits,0,,,,,
player,201012050gnb,sfo,FranAu20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,FranAu20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,JeanRi99,def_int,0,,,,,
player,201012050gnb,sfo,JeanRi99,def_int_yds,0,,,,,
player,201012050gnb,sfo,JeanRi99,def_int_td,0,,,,,
player,201012050gnb,sfo,JeanRi99,def_int_long,0,,,,,
player,201012050gnb,sfo,JeanRi99,pass_defended,0,,,,,
player,201012050gnb,sfo,JeanRi99,sacks,0.0,,,,,
player,201012050gnb,sfo,JeanRi99,tackles_combined,1,,,,,
player,201012050gnb,sfo,JeanRi99,tackles_solo,1,,,,,
player,201012050gnb,sfo,JeanRi99,tackles_assists,0,,,,,
player,201012050gnb,sfo,JeanRi99,tackles_loss,0,,,,,
player,201012050gnb,sfo,JeanRi99,qb_hits,0,,,,,
player,201012050gnb,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,LawsMa20,def_int,0,,,,,
player,201012050gnb,sfo,LawsMa20,def_int_yds,0,,,,,
player,201012050gnb,sfo,LawsMa20,def_int_td,0,,,,,
player,201012050gnb,sfo,LawsMa20,def_int_long,0,,,,,
player,201012050gnb,sfo,LawsMa20,pass_defended,0,,,,,
player,201012050gnb,sfo,LawsMa20,sacks,0.0,,,,,
player,201012050gnb,sfo,LawsMa20,tackles_combined,1,,,,,
player,201012050gnb,sfo,LawsMa20,tackles_solo,1,,,,,
player,201012050gnb,sfo,LawsMa20,tackles_assists,0,,,,,
player,201012050gnb,sfo,LawsMa20,tackles_loss,0,,,,,
player,201012050gnb,sfo,LawsMa20,qb_hits,0,,,,,
player,201012050gnb,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201012050gnb,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201012050gnb,sfo,MaraCh99,def_int,0,,,,,
player,201012050gnb,sfo,MaraCh99,def_int_yds,0,,,,,
player,201012050gnb,sfo,MaraCh99,def_int_td,0,,,,,
player,201012050gnb,sfo,MaraCh99,def_int_long,0,,,,,
player,201012050gnb,sfo,MaraCh99,pass_defended,0,,,,,
player,201012050gnb,sfo,MaraCh99,sacks,0.0,,,,,
player,201012050gnb,sfo,MaraCh99,tackles_combined,1,,,,,
player,201012050gnb,sfo,MaraCh99,tackles_solo,1,,,,,
player,201012050gnb,sfo,MaraCh99,tackles_assists,0,,,,,
player,201012050gnb,sfo,MaraCh99,tackles_loss,0,,,,,
player,201012050gnb,sfo,MaraCh99,qb_hits,0,,,,,
player,201012050gnb,sfo,MaraCh99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,MaraCh99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,MaraCh99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,MaraCh99,fumbles_forced,0,,,,,
player,201012050gnb,sfo,SpilCJ99,def_int,0,,,,,
player,201012050gnb,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201012050gnb,sfo,SpilCJ99,def_int_td,0,,,,,
player,201012050gnb,sfo,SpilCJ99,def_int_long,0,,,,,
player,201012050gnb,sfo,SpilCJ99,pass_defended,0,,,,,
player,201012050gnb,sfo,SpilCJ99,sacks,0.0,,,,,
player,201012050gnb,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201012050gnb,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201012050gnb,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201012050gnb,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201012050gnb,sfo,SpilCJ99,qb_hits,0,,,,,
player,201012050gnb,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201012050gnb,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201012050gnb,gnb,CollNi20,def_int,1,,,,,
player,201012050gnb,gnb,CollNi20,def_int_yds,7,,,,,
player,201012050gnb,gnb,CollNi20,def_int_td,0,,,,,
player,201012050gnb,gnb,CollNi20,def_int_long,7,,,,,
player,201012050gnb,gnb,CollNi20,pass_defended,1,,,,,
player,201012050gnb,gnb,CollNi20,sacks,0.0,,,,,
player,201012050gnb,gnb,CollNi20,tackles_combined,3,,,,,
player,201012050gnb,gnb,CollNi20,tackles_solo,3,,,,,
player,201012050gnb,gnb,CollNi20,tackles_assists,0,,,,,
player,201012050gnb,gnb,CollNi20,tackles_loss,0,,,,,
player,201012050gnb,gnb,CollNi20,qb_hits,0,,,,,
player,201012050gnb,gnb,CollNi20,fumbles_rec,0,,,,,
player,201012050gnb,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,CollNi20,fumbles_forced,0,,,,,
player,201012050gnb,gnb,JenkCu20,def_int,0,,,,,
player,201012050gnb,gnb,JenkCu20,def_int_yds,0,,,,,
player,201012050gnb,gnb,JenkCu20,def_int_td,0,,,,,
player,201012050gnb,gnb,JenkCu20,def_int_long,0,,,,,
player,201012050gnb,gnb,JenkCu20,pass_defended,0,,,,,
player,201012050gnb,gnb,JenkCu20,sacks,2.0,,,,,
player,201012050gnb,gnb,JenkCu20,tackles_combined,2,,,,,
player,201012050gnb,gnb,JenkCu20,tackles_solo,2,,,,,
player,201012050gnb,gnb,JenkCu20,tackles_assists,0,,,,,
player,201012050gnb,gnb,JenkCu20,tackles_loss,2,,,,,
player,201012050gnb,gnb,JenkCu20,qb_hits,2,,,,,
player,201012050gnb,gnb,JenkCu20,fumbles_rec,0,,,,,
player,201012050gnb,gnb,JenkCu20,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,JenkCu20,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,JenkCu20,fumbles_forced,0,,,,,
player,201012050gnb,gnb,ZombFr00,def_int,0,,,,,
player,201012050gnb,gnb,ZombFr00,def_int_yds,0,,,,,
player,201012050gnb,gnb,ZombFr00,def_int_td,0,,,,,
player,201012050gnb,gnb,ZombFr00,def_int_long,0,,,,,
player,201012050gnb,gnb,ZombFr00,pass_defended,0,,,,,
player,201012050gnb,gnb,ZombFr00,sacks,1.0,,,,,
player,201012050gnb,gnb,ZombFr00,tackles_combined,3,,,,,
player,201012050gnb,gnb,ZombFr00,tackles_solo,3,,,,,
player,201012050gnb,gnb,ZombFr00,tackles_assists,0,,,,,
player,201012050gnb,gnb,ZombFr00,tackles_loss,1,,,,,
player,201012050gnb,gnb,ZombFr00,qb_hits,1,,,,,
player,201012050gnb,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201012050gnb,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,ZombFr00,fumbles_forced,0,,,,,
player,201012050gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201012050gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201012050gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201012050gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201012050gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201012050gnb,gnb,RajiBJ99,sacks,1.0,,,,,
player,201012050gnb,gnb,RajiBJ99,tackles_combined,1,,,,,
player,201012050gnb,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201012050gnb,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201012050gnb,gnb,RajiBJ99,tackles_loss,1,,,,,
player,201012050gnb,gnb,RajiBJ99,qb_hits,1,,,,,
player,201012050gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201012050gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201012050gnb,gnb,BishDe99,def_int,0,,,,,
player,201012050gnb,gnb,BishDe99,def_int_yds,0,,,,,
player,201012050gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201012050gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201012050gnb,gnb,BishDe99,pass_defended,0,,,,,
player,201012050gnb,gnb,BishDe99,sacks,0.0,,,,,
player,201012050gnb,gnb,BishDe99,tackles_combined,7,,,,,
player,201012050gnb,gnb,BishDe99,tackles_solo,4,,,,,
player,201012050gnb,gnb,BishDe99,tackles_assists,3,,,,,
player,201012050gnb,gnb,BishDe99,tackles_loss,0,,,,,
player,201012050gnb,gnb,BishDe99,qb_hits,0,,,,,
player,201012050gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201012050gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,BishDe99,fumbles_forced,0,,,,,
player,201012050gnb,gnb,PeprCh20,def_int,0,,,,,
player,201012050gnb,gnb,PeprCh20,def_int_yds,0,,,,,
player,201012050gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201012050gnb,gnb,PeprCh20,def_int_long,0,,,,,
player,201012050gnb,gnb,PeprCh20,pass_defended,0,,,,,
player,201012050gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201012050gnb,gnb,PeprCh20,tackles_combined,7,,,,,
player,201012050gnb,gnb,PeprCh20,tackles_solo,2,,,,,
player,201012050gnb,gnb,PeprCh20,tackles_assists,5,,,,,
player,201012050gnb,gnb,PeprCh20,tackles_loss,1,,,,,
player,201012050gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201012050gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201012050gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201012050gnb,gnb,MattCl99,def_int,0,,,,,
player,201012050gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201012050gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201012050gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201012050gnb,gnb,MattCl99,pass_defended,1,,,,,
player,201012050gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201012050gnb,gnb,MattCl99,tackles_combined,6,,,,,
player,201012050gnb,gnb,MattCl99,tackles_solo,6,,,,,
player,201012050gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201012050gnb,gnb,MattCl99,tackles_loss,0,,,,,
player,201012050gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201012050gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201012050gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201012050gnb,gnb,BushJa20,def_int,0,,,,,
player,201012050gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201012050gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201012050gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201012050gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201012050gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201012050gnb,gnb,BushJa20,tackles_combined,4,,,,,
player,201012050gnb,gnb,BushJa20,tackles_solo,3,,,,,
player,201012050gnb,gnb,BushJa20,tackles_assists,1,,,,,
player,201012050gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201012050gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201012050gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201012050gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201012050gnb,gnb,HawkA.20,def_int,0,,,,,
player,201012050gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201012050gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201012050gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201012050gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201012050gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201012050gnb,gnb,HawkA.20,tackles_combined,4,,,,,
player,201012050gnb,gnb,HawkA.20,tackles_solo,4,,,,,
player,201012050gnb,gnb,HawkA.20,tackles_assists,0,,,,,
player,201012050gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201012050gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201012050gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201012050gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201012050gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201012050gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201012050gnb,gnb,WoodCh00,def_int,0,,,,,
