game,2010,5,20101010,201010100sfo,phi,"Philadelphia Eagles",27,sfo,"San Francisco 49ers",24
player,201010100sfo,phi,DixoAn99,def_int_long,0,,,,,
player,201010100sfo,phi,DixoAn99,pass_defended,0,,,,,
player,201010100sfo,phi,DixoAn99,sacks,1.0,,,,,
player,201010100sfo,phi,DixoAn99,tackles_combined,4,,,,,
player,201010100sfo,phi,DixoAn99,tackles_solo,4,,,,,
player,201010100sfo,phi,DixoAn99,tackles_assists,0,,,,,
player,201010100sfo,phi,DixoAn99,tackles_loss,1,,,,,
player,201010100sfo,phi,DixoAn99,qb_hits,1,,,,,
player,201010100sfo,phi,DixoAn99,fumbles_rec,0,,,,,
player,201010100sfo,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,DixoAn99,fumbles_forced,0,,,,,
player,201010100sfo,phi,GrahBr99,def_int,0,,,,,
player,201010100sfo,phi,GrahBr99,def_int_yds,0,,,,,
player,201010100sfo,phi,GrahBr99,def_int_td,0,,,,,
player,201010100sfo,phi,GrahBr99,def_int_long,0,,,,,
player,201010100sfo,phi,GrahBr99,pass_defended,0,,,,,
player,201010100sfo,phi,GrahBr99,sacks,1.0,,,,,
player,201010100sfo,phi,GrahBr99,tackles_combined,2,,,,,
player,201010100sfo,phi,GrahBr99,tackles_solo,2,,,,,
player,201010100sfo,phi,GrahBr99,tackles_assists,0,,,,,
player,201010100sfo,phi,GrahBr99,tackles_loss,1,,,,,
player,201010100sfo,phi,GrahBr99,qb_hits,0,,,,,
player,201010100sfo,phi,GrahBr99,fumbles_rec,0,,,,,
player,201010100sfo,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,GrahBr99,fumbles_forced,1,,,,,
player,201010100sfo,phi,MikeQu20,def_int,0,,,,,
player,201010100sfo,phi,MikeQu20,def_int_yds,0,,,,,
player,201010100sfo,phi,MikeQu20,def_int_td,0,,,,,
player,201010100sfo,phi,MikeQu20,def_int_long,0,,,,,
player,201010100sfo,phi,MikeQu20,pass_defended,1,,,,,
player,201010100sfo,phi,MikeQu20,sacks,0.0,,,,,
player,201010100sfo,phi,MikeQu20,tackles_combined,8,,,,,
player,201010100sfo,phi,MikeQu20,tackles_solo,8,,,,,
player,201010100sfo,phi,MikeQu20,tackles_assists,0,,,,,
player,201010100sfo,phi,MikeQu20,tackles_loss,0,,,,,
player,201010100sfo,phi,MikeQu20,qb_hits,0,,,,,
player,201010100sfo,phi,MikeQu20,fumbles_rec,2,,,,,
player,201010100sfo,phi,MikeQu20,fumbles_rec_yds,52,,,,,
player,201010100sfo,phi,MikeQu20,fumbles_rec_td,1,,,,,
player,201010100sfo,phi,MikeQu20,fumbles_forced,0,,,,,
player,201010100sfo,phi,BradSt99,def_int,0,,,,,
player,201010100sfo,phi,BradSt99,def_int_yds,0,,,,,
player,201010100sfo,phi,BradSt99,def_int_td,0,,,,,
player,201010100sfo,phi,BradSt99,def_int_long,0,,,,,
player,201010100sfo,phi,BradSt99,pass_defended,0,,,,,
player,201010100sfo,phi,BradSt99,sacks,0.0,,,,,
player,201010100sfo,phi,BradSt99,tackles_combined,7,,,,,
player,201010100sfo,phi,BradSt99,tackles_solo,6,,,,,
player,201010100sfo,phi,BradSt99,tackles_assists,1,,,,,
player,201010100sfo,phi,BradSt99,tackles_loss,0,,,,,
player,201010100sfo,phi,BradSt99,qb_hits,0,,,,,
player,201010100sfo,phi,BradSt99,fumbles_rec,0,,,,,
player,201010100sfo,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,BradSt99,fumbles_forced,0,,,,,
player,201010100sfo,phi,HansJo20,def_int,0,,,,,
player,201010100sfo,phi,HansJo20,def_int_yds,0,,,,,
player,201010100sfo,phi,HansJo20,def_int_td,0,,,,,
player,201010100sfo,phi,HansJo20,def_int_long,0,,,,,
player,201010100sfo,phi,HansJo20,pass_defended,0,,,,,
player,201010100sfo,phi,HansJo20,sacks,0.0,,,,,
player,201010100sfo,phi,HansJo20,tackles_combined,5,,,,,
player,201010100sfo,phi,HansJo20,tackles_solo,5,,,,,
player,201010100sfo,phi,HansJo20,tackles_assists,0,,,,,
player,201010100sfo,phi,HansJo20,tackles_loss,0,,,,,
player,201010100sfo,phi,HansJo20,qb_hits,0,,,,,
player,201010100sfo,phi,HansJo20,fumbles_rec,0,,,,,
player,201010100sfo,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,HansJo20,fumbles_forced,0,,,,,
player,201010100sfo,phi,AlleNa99,def_int,0,,,,,
player,201010100sfo,phi,AlleNa99,def_int_yds,0,,,,,
player,201010100sfo,phi,AlleNa99,def_int_td,0,,,,,
player,201010100sfo,phi,AlleNa99,def_int_long,0,,,,,
player,201010100sfo,phi,AlleNa99,pass_defended,2,,,,,
player,201010100sfo,phi,AlleNa99,sacks,0.0,,,,,
player,201010100sfo,phi,AlleNa99,tackles_combined,4,,,,,
player,201010100sfo,phi,AlleNa99,tackles_solo,4,,,,,
player,201010100sfo,phi,AlleNa99,tackles_assists,0,,,,,
player,201010100sfo,phi,AlleNa99,tackles_loss,1,,,,,
player,201010100sfo,phi,AlleNa99,qb_hits,0,,,,,
player,201010100sfo,phi,AlleNa99,fumbles_rec,0,,,,,
player,201010100sfo,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,AlleNa99,fumbles_forced,0,,,,,
player,201010100sfo,phi,ColeTr20,def_int,0,,,,,
player,201010100sfo,phi,ColeTr20,def_int_yds,0,,,,,
player,201010100sfo,phi,ColeTr20,def_int_td,0,,,,,
player,201010100sfo,phi,ColeTr20,def_int_long,0,,,,,
player,201010100sfo,phi,ColeTr20,pass_defended,0,,,,,
player,201010100sfo,phi,ColeTr20,sacks,0.0,,,,,
player,201010100sfo,phi,ColeTr20,tackles_combined,4,,,,,
player,201010100sfo,phi,ColeTr20,tackles_solo,3,,,,,
player,201010100sfo,phi,ColeTr20,tackles_assists,1,,,,,
player,201010100sfo,phi,ColeTr20,tackles_loss,1,,,,,
player,201010100sfo,phi,ColeTr20,qb_hits,1,,,,,
player,201010100sfo,phi,ColeTr20,fumbles_rec,0,,,,,
player,201010100sfo,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,ColeTr20,fumbles_forced,0,,,,,
player,201010100sfo,phi,SimsEr20,def_int,0,,,,,
player,201010100sfo,phi,SimsEr20,def_int_yds,0,,,,,
player,201010100sfo,phi,SimsEr20,def_int_td,0,,,,,
player,201010100sfo,phi,SimsEr20,def_int_long,0,,,,,
player,201010100sfo,phi,SimsEr20,pass_defended,0,,,,,
player,201010100sfo,phi,SimsEr20,sacks,0.0,,,,,
player,201010100sfo,phi,SimsEr20,tackles_combined,3,,,,,
player,201010100sfo,phi,SimsEr20,tackles_solo,3,,,,,
player,201010100sfo,phi,SimsEr20,tackles_assists,0,,,,,
player,201010100sfo,phi,SimsEr20,tackles_loss,0,,,,,
player,201010100sfo,phi,SimsEr20,qb_hits,0,,,,,
player,201010100sfo,phi,SimsEr20,fumbles_rec,1,,,,,
player,201010100sfo,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,SimsEr20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,SimsEr20,fumbles_forced,1,,,,,
player,201010100sfo,phi,FokoMo99,def_int,0,,,,,
player,201010100sfo,phi,FokoMo99,def_int_yds,0,,,,,
player,201010100sfo,phi,FokoMo99,def_int_td,0,,,,,
player,201010100sfo,phi,FokoMo99,def_int_long,0,,,,,
player,201010100sfo,phi,FokoMo99,pass_defended,0,,,,,
player,201010100sfo,phi,FokoMo99,sacks,0.0,,,,,
player,201010100sfo,phi,FokoMo99,tackles_combined,2,,,,,
player,201010100sfo,phi,FokoMo99,tackles_solo,2,,,,,
player,201010100sfo,phi,FokoMo99,tackles_assists,0,,,,,
player,201010100sfo,phi,FokoMo99,tackles_loss,0,,,,,
player,201010100sfo,phi,FokoMo99,qb_hits,0,,,,,
player,201010100sfo,phi,FokoMo99,fumbles_rec,0,,,,,
player,201010100sfo,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,FokoMo99,fumbles_forced,1,,,,,
player,201010100sfo,phi,TappDa20,def_int,0,,,,,
player,201010100sfo,phi,TappDa20,def_int_yds,0,,,,,
player,201010100sfo,phi,TappDa20,def_int_td,0,,,,,
player,201010100sfo,phi,TappDa20,def_int_long,0,,,,,
player,201010100sfo,phi,TappDa20,pass_defended,0,,,,,
player,201010100sfo,phi,TappDa20,sacks,0.0,,,,,
player,201010100sfo,phi,TappDa20,tackles_combined,2,,,,,
player,201010100sfo,phi,TappDa20,tackles_solo,2,,,,,
player,201010100sfo,phi,TappDa20,tackles_assists,0,,,,,
player,201010100sfo,phi,TappDa20,tackles_loss,1,,,,,
player,201010100sfo,phi,TappDa20,qb_hits,1,,,,,
player,201010100sfo,phi,TappDa20,fumbles_rec,0,,,,,
player,201010100sfo,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,TappDa20,fumbles_forced,0,,,,,
player,201010100sfo,phi,akersdav01,def_int,0,,,,,
player,201010100sfo,phi,akersdav01,def_int_yds,0,,,,,
player,201010100sfo,phi,akersdav01,def_int_td,0,,,,,
player,201010100sfo,phi,akersdav01,def_int_long,0,,,,,
player,201010100sfo,phi,akersdav01,pass_defended,0,,,,,
player,201010100sfo,phi,akersdav01,sacks,0.0,,,,,
player,201010100sfo,phi,akersdav01,tackles_combined,1,,,,,
player,201010100sfo,phi,akersdav01,tackles_solo,1,,,,,
player,201010100sfo,phi,akersdav01,tackles_assists,0,,,,,
player,201010100sfo,phi,akersdav01,tackles_loss,0,,,,,
player,201010100sfo,phi,akersdav01,qb_hits,0,,,,,
player,201010100sfo,phi,akersdav01,fumbles_rec,0,,,,,
player,201010100sfo,phi,akersdav01,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,akersdav01,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,akersdav01,fumbles_forced,0,,,,,
player,201010100sfo,phi,BuckEl00,def_int,0,,,,,
player,201010100sfo,phi,BuckEl00,def_int_yds,0,,,,,
player,201010100sfo,phi,BuckEl00,def_int_td,0,,,,,
player,201010100sfo,phi,BuckEl00,def_int_long,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_defended,0,,,,,
player,201010100sfo,phi,BuckEl00,sacks,0.0,,,,,
player,201010100sfo,phi,BuckEl00,tackles_combined,1,,,,,
player,201010100sfo,phi,BuckEl00,tackles_solo,1,,,,,
player,201010100sfo,phi,BuckEl00,tackles_assists,0,,,,,
player,201010100sfo,phi,BuckEl00,tackles_loss,0,,,,,
player,201010100sfo,phi,BuckEl00,qb_hits,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles_rec,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles_forced,0,,,,,
player,201010100sfo,phi,ChanJa98,def_int,0,,,,,
player,201010100sfo,phi,ChanJa98,def_int_yds,0,,,,,
player,201010100sfo,phi,ChanJa98,def_int_td,0,,,,,
player,201010100sfo,phi,ChanJa98,def_int_long,0,,,,,
player,201010100sfo,phi,ChanJa98,pass_defended,0,,,,,
player,201010100sfo,phi,ChanJa98,sacks,0.0,,,,,
player,201010100sfo,phi,ChanJa98,tackles_combined,1,,,,,
player,201010100sfo,phi,ChanJa98,tackles_solo,1,,,,,
player,201010100sfo,phi,ChanJa98,tackles_assists,0,,,,,
player,201010100sfo,phi,ChanJa98,tackles_loss,0,,,,,
player,201010100sfo,phi,ChanJa98,qb_hits,0,,,,,
player,201010100sfo,phi,ChanJa98,fumbles_rec,0,,,,,
player,201010100sfo,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,ChanJa98,fumbles_forced,0,,,,,
player,201010100sfo,phi,ThomJu20,def_int,0,,,,,
player,201010100sfo,phi,ThomJu20,def_int_yds,0,,,,,
player,201010100sfo,phi,ThomJu20,def_int_td,0,,,,,
player,201010100sfo,phi,ThomJu20,def_int_long,0,,,,,
player,201010100sfo,phi,ThomJu20,pass_defended,1,,,,,
player,201010100sfo,phi,ThomJu20,sacks,0.0,,,,,
player,201010100sfo,phi,ThomJu20,tackles_combined,1,,,,,
player,201010100sfo,phi,ThomJu20,tackles_solo,1,,,,,
player,201010100sfo,phi,ThomJu20,tackles_assists,0,,,,,
player,201010100sfo,phi,ThomJu20,tackles_loss,0,,,,,
player,201010100sfo,phi,ThomJu20,qb_hits,1,,,,,
player,201010100sfo,phi,ThomJu20,fumbles_rec,0,,,,,
player,201010100sfo,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,ThomJu20,fumbles_forced,0,,,,,
player,201010100sfo,phi,PattMi20,def_int,0,,,,,
player,201010100sfo,phi,PattMi20,def_int_yds,0,,,,,
player,201010100sfo,phi,PattMi20,def_int_td,0,,,,,
player,201010100sfo,phi,PattMi20,def_int_long,0,,,,,
player,201010100sfo,phi,PattMi20,pass_defended,0,,,,,
player,201010100sfo,phi,PattMi20,sacks,0.0,,,,,
player,201010100sfo,phi,PattMi20,tackles_combined,1,,,,,
player,201010100sfo,phi,PattMi20,tackles_solo,1,,,,,
player,201010100sfo,phi,PattMi20,tackles_assists,0,,,,,
player,201010100sfo,phi,PattMi20,tackles_loss,0,,,,,
player,201010100sfo,phi,PattMi20,qb_hits,0,,,,,
player,201010100sfo,phi,PattMi20,fumbles_rec,0,,,,,
player,201010100sfo,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,PattMi20,fumbles_forced,0,,,,,
player,201010100sfo,phi,LawsTr99,def_int,0,,,,,
player,201010100sfo,phi,LawsTr99,def_int_yds,0,,,,,
player,201010100sfo,phi,LawsTr99,def_int_td,0,,,,,
player,201010100sfo,phi,LawsTr99,def_int_long,0,,,,,
player,201010100sfo,phi,LawsTr99,pass_defended,0,,,,,
player,201010100sfo,phi,LawsTr99,sacks,0.0,,,,,
player,201010100sfo,phi,LawsTr99,tackles_combined,0,,,,,
player,201010100sfo,phi,LawsTr99,tackles_solo,0,,,,,
player,201010100sfo,phi,LawsTr99,tackles_assists,0,,,,,
player,201010100sfo,phi,LawsTr99,tackles_loss,0,,,,,
player,201010100sfo,phi,LawsTr99,qb_hits,1,,,,,
player,201010100sfo,phi,LawsTr99,fumbles_rec,0,,,,,
player,201010100sfo,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,LawsTr99,fumbles_forced,0,,,,,
player,201010100sfo,sfo,SmitJu20,def_int,0,,,,,
player,201010100sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201010100sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201010100sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201010100sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201010100sfo,sfo,SmitJu20,sacks,2.0,,,,,
player,201010100sfo,sfo,SmitJu20,tackles_combined,4,,,,,
player,201010100sfo,sfo,SmitJu20,tackles_solo,4,,,,,
player,201010100sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201010100sfo,sfo,SmitJu20,tackles_loss,3,,,,,
player,201010100sfo,sfo,SmitJu20,qb_hits,3,,,,,
player,201010100sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201010100sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201010100sfo,sfo,LaBoTr20,def_int,0,,,,,
player,201010100sfo,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201010100sfo,sfo,LaBoTr20,def_int_td,0,,,,,
player,201010100sfo,sfo,LaBoTr20,def_int_long,0,,,,,
player,201010100sfo,sfo,LaBoTr20,pass_defended,0,,,,,
player,201010100sfo,sfo,LaBoTr20,sacks,1.0,,,,,
player,201010100sfo,sfo,LaBoTr20,tackles_combined,2,,,,,
player,201010100sfo,sfo,LaBoTr20,tackles_solo,2,,,,,
player,201010100sfo,sfo,LaBoTr20,tackles_assists,0,,,,,
player,201010100sfo,sfo,LaBoTr20,tackles_loss,1,,,,,
player,201010100sfo,sfo,LaBoTr20,qb_hits,1,,,,,
player,201010100sfo,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201010100sfo,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201010100sfo,sfo,LawsMa20,def_int,0,,,,,
player,201010100sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201010100sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201010100sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201010100sfo,sfo,LawsMa20,pass_defended,0,,,,,
player,201010100sfo,sfo,LawsMa20,sacks,1.0,,,,,
player,201010100sfo,sfo,LawsMa20,tackles_combined,2,,,,,
player,201010100sfo,sfo,LawsMa20,tackles_solo,2,,,,,
player,201010100sfo,sfo,LawsMa20,tackles_assists,0,,,,,
player,201010100sfo,sfo,LawsMa20,tackles_loss,0,,,,,
player,201010100sfo,sfo,LawsMa20,qb_hits,1,,,,,
player,201010100sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201010100sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,LawsMa20,fumbles_forced,1,,,,,
player,201010100sfo,sfo,SpikTa00,def_int,0,,,,,
player,201010100sfo,sfo,SpikTa00,def_int_yds,0,,,,,
player,201010100sfo,sfo,SpikTa00,def_int_td,0,,,,,
player,201010100sfo,sfo,SpikTa00,def_int_long,0,,,,,
player,201010100sfo,sfo,SpikTa00,pass_defended,1,,,,,
player,201010100sfo,sfo,SpikTa00,sacks,0.0,,,,,
player,201010100sfo,sfo,SpikTa00,tackles_combined,8,,,,,
player,201010100sfo,sfo,SpikTa00,tackles_solo,8,,,,,
player,201010100sfo,sfo,SpikTa00,tackles_assists,0,,,,,
player,201010100sfo,sfo,SpikTa00,tackles_loss,0,,,,,
player,201010100sfo,sfo,SpikTa00,qb_hits,0,,,,,
player,201010100sfo,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201010100sfo,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201010100sfo,sfo,GoldDa99,def_int,0,,,,,
player,201010100sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201010100sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201010100sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201010100sfo,sfo,GoldDa99,pass_defended,2,,,,,
player,201010100sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201010100sfo,sfo,GoldDa99,tackles_combined,7,,,,,
player,201010100sfo,sfo,GoldDa99,tackles_solo,5,,,,,
player,201010100sfo,sfo,GoldDa99,tackles_assists,2,,,,,
player,201010100sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201010100sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201010100sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201010100sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201010100sfo,sfo,WillPa98,def_int,0,,,,,
player,201010100sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201010100sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201010100sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201010100sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201010100sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201010100sfo,sfo,WillPa98,tackles_combined,7,,,,,
player,201010100sfo,sfo,WillPa98,tackles_solo,6,,,,,
player,201010100sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201010100sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201010100sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201010100sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201010100sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201010100sfo,sfo,ClemNa99,def_int,0,,,,,
player,201010100sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201010100sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201010100sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201010100sfo,sfo,ClemNa99,pass_defended,2,,,,,
player,201010100sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201010100sfo,sfo,ClemNa99,tackles_combined,5,,,,,
player,201010100sfo,sfo,ClemNa99,tackles_solo,5,,,,,
player,201010100sfo,sfo,ClemNa99,tackles_assists,0,,,,,
player,201010100sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201010100sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201010100sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201010100sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201010100sfo,sfo,SpenSh20,def_int,0,,,,,
player,201010100sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201010100sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201010100sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201010100sfo,sfo,SpenSh20,pass_defended,0,,,,,
player,201010100sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201010100sfo,sfo,SpenSh20,tackles_combined,5,,,,,
player,201010100sfo,sfo,SpenSh20,tackles_solo,5,,,,,
player,201010100sfo,sfo,SpenSh20,tackles_assists,0,,,,,
player,201010100sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201010100sfo,sfo,SpenSh20,qb_hits,0,,,,,
player,201010100sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201010100sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201010100sfo,sfo,MaysTa99,def_int,0,,,,,
player,201010100sfo,sfo,MaysTa99,def_int_yds,0,,,,,
player,201010100sfo,sfo,MaysTa99,def_int_td,0,,,,,
player,201010100sfo,sfo,MaysTa99,def_int_long,0,,,,,
player,201010100sfo,sfo,MaysTa99,pass_defended,0,,,,,
player,201010100sfo,sfo,MaysTa99,sacks,0.0,,,,,
player,201010100sfo,sfo,MaysTa99,tackles_combined,4,,,,,
player,201010100sfo,sfo,MaysTa99,tackles_solo,4,,,,,
player,201010100sfo,sfo,MaysTa99,tackles_assists,0,,,,,
player,201010100sfo,sfo,MaysTa99,tackles_loss,0,,,,,
player,201010100sfo,sfo,MaysTa99,qb_hits,0,,,,,
player,201010100sfo,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201010100sfo,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,MaysTa99,fumbles_forced,1,,,,,
player,201010100sfo,sfo,BowmNa99,def_int,0,,,,,
player,201010100sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201010100sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201010100sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201010100sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201010100sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201010100sfo,sfo,BowmNa99,tackles_combined,3,,,,,
player,201010100sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201010100sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201010100sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201010100sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201010100sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201010100sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201010100sfo,sfo,BrowTa99,def_int,0,,,,,
player,201010100sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201010100sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201010100sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201010100sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201010100sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201010100sfo,sfo,BrowTa99,tackles_combined,2,,,,,
player,201010100sfo,sfo,BrowTa99,tackles_solo,2,,,,,
player,201010100sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201010100sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201010100sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201010100sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201010100sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201010100sfo,sfo,HaraPa20,def_int,0,,,,,
player,201010100sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201010100sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201010100sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201010100sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201010100sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201010100sfo,sfo,HaraPa20,tackles_combined,2,,,,,
player,201010100sfo,sfo,HaraPa20,tackles_solo,1,,,,,
player,201010100sfo,sfo,HaraPa20,tackles_assists,1,,,,,
player,201010100sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201010100sfo,sfo,HaraPa20,qb_hits,0,,,,,
player,201010100sfo,sfo,HaraPa20,fumbles_rec,1,,,,,
player,201010100sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201010100sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201010100sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201010100sfo,sfo,McDoRa99,def_int,0,,,,,
