game,2010,15,20101219,201012190mia,buf,"Buffalo Bills",17,mia,"Miami Dolphins",14
player,201012190mia,mia,CrowCh20,fumbles_rec_yds,0,,,,,
player,201012190mia,mia,CrowCh20,fumbles_rec_td,0,,,,,
player,201012190mia,mia,CrowCh20,fumbles_forced,0,,,,,
player,201012190mia,mia,FielBr20,def_int,0,,,,,
player,201012190mia,mia,FielBr20,def_int_yds,0,,,,,
player,201012190mia,mia,FielBr20,def_int_td,0,,,,,
player,201012190mia,mia,FielBr20,def_int_long,0,,,,,
player,201012190mia,mia,FielBr20,pass_defended,0,,,,,
player,201012190mia,mia,FielBr20,sacks,0.0,,,,,
player,201012190mia,mia,FielBr20,tackles_combined,1,,,,,
player,201012190mia,mia,FielBr20,tackles_solo,1,,,,,
player,201012190mia,mia,FielBr20,tackles_assists,0,,,,,
player,201012190mia,mia,FielBr20,tackles_loss,0,,,,,
player,201012190mia,mia,FielBr20,qb_hits,0,,,,,
player,201012190mia,mia,FielBr20,fumbles_rec,0,,,,,
player,201012190mia,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201012190mia,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201012190mia,mia,FielBr20,fumbles_forced,0,,,,,
player,201012190mia,mia,MoseQu99,def_int,0,,,,,
player,201012190mia,mia,MoseQu99,def_int_yds,0,,,,,
player,201012190mia,mia,MoseQu99,def_int_td,0,,,,,
player,201012190mia,mia,MoseQu99,def_int_long,0,,,,,
player,201012190mia,mia,MoseQu99,pass_defended,0,,,,,
player,201012190mia,mia,MoseQu99,sacks,0.0,,,,,
player,201012190mia,mia,MoseQu99,tackles_combined,1,,,,,
player,201012190mia,mia,MoseQu99,tackles_solo,1,,,,,
player,201012190mia,mia,MoseQu99,tackles_assists,0,,,,,
player,201012190mia,mia,MoseQu99,tackles_loss,0,,,,,
player,201012190mia,mia,MoseQu99,qb_hits,0,,,,,
player,201012190mia,mia,MoseQu99,fumbles_rec,0,,,,,
player,201012190mia,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201012190mia,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201012190mia,mia,MoseQu99,fumbles_forced,0,,,,,
player,201012190mia,mia,SmitSe99,def_int,0,,,,,
player,201012190mia,mia,SmitSe99,def_int_yds,0,,,,,
player,201012190mia,mia,SmitSe99,def_int_td,0,,,,,
player,201012190mia,mia,SmitSe99,def_int_long,0,,,,,
player,201012190mia,mia,SmitSe99,pass_defended,1,,,,,
player,201012190mia,mia,SmitSe99,sacks,0.0,,,,,
player,201012190mia,mia,SmitSe99,tackles_combined,1,,,,,
player,201012190mia,mia,SmitSe99,tackles_solo,1,,,,,
player,201012190mia,mia,SmitSe99,tackles_assists,0,,,,,
player,201012190mia,mia,SmitSe99,tackles_loss,0,,,,,
player,201012190mia,mia,SmitSe99,qb_hits,0,,,,,
player,201012190mia,mia,SmitSe99,fumbles_rec,0,,,,,
player,201012190mia,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201012190mia,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201012190mia,mia,SmitSe99,fumbles_forced,0,,,,,
player,201012190mia,buf,SpilC.00,kick_ret,1,,,,,
player,201012190mia,buf,SpilC.00,kick_ret_yds,14,,,,,
player,201012190mia,buf,SpilC.00,kick_ret_yds_per_ret,14.0,,,,,
player,201012190mia,buf,SpilC.00,kick_ret_td,0,,,,,
player,201012190mia,buf,SpilC.00,kick_ret_long,14,,,,,
player,201012190mia,buf,SpilC.00,punt_ret,1,,,,,
player,201012190mia,buf,SpilC.00,punt_ret_yds,34,,,,,
player,201012190mia,buf,SpilC.00,punt_ret_yds_per_ret,34.0,,,,,
player,201012190mia,buf,SpilC.00,punt_ret_td,0,,,,,
player,201012190mia,buf,SpilC.00,punt_ret_long,34,,,,,
player,201012190mia,mia,BessDa00,kick_ret,0,,,,,
player,201012190mia,mia,BessDa00,kick_ret_yds,0,,,,,
player,201012190mia,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201012190mia,mia,BessDa00,kick_ret_td,0,,,,,
player,201012190mia,mia,BessDa00,kick_ret_long,0,,,,,
player,201012190mia,mia,BessDa00,punt_ret,1,,,,,
player,201012190mia,mia,BessDa00,punt_ret_yds,0,,,,,
player,201012190mia,mia,BessDa00,punt_ret_yds_per_ret,0.0,,,,,
player,201012190mia,mia,BessDa00,punt_ret_td,0,,,,,
player,201012190mia,mia,BessDa00,punt_ret_long,0,,,,,
player,201012190mia,mia,CarrNo00,kick_ret,3,,,,,
player,201012190mia,mia,CarrNo00,kick_ret_yds,67,,,,,
player,201012190mia,mia,CarrNo00,kick_ret_yds_per_ret,22.3,,,,,
player,201012190mia,mia,CarrNo00,kick_ret_td,0,,,,,
player,201012190mia,mia,CarrNo00,kick_ret_long,30,,,,,
player,201012190mia,mia,CarrNo00,punt_ret,0,,,,,
player,201012190mia,mia,CarrNo00,punt_ret_yds,0,,,,,
player,201012190mia,mia,CarrNo00,punt_ret_yds_per_ret,,,,,,
player,201012190mia,mia,CarrNo00,punt_ret_td,0,,,,,
player,201012190mia,mia,CarrNo00,punt_ret_long,0,,,,,
player,201012190mia,buf,linderia01,xpm,2,,,,,
player,201012190mia,buf,linderia01,xpa,2,,,,,
player,201012190mia,buf,linderia01,fgm,1,,,,,
player,201012190mia,buf,linderia01,fga,1,,,,,
player,201012190mia,buf,linderia01,punt,0,,,,,
player,201012190mia,buf,linderia01,punt_yds,0,,,,,
player,201012190mia,buf,linderia01,punt_yds_per_punt,,,,,,
player,201012190mia,buf,linderia01,punt_long,0,,,,,
player,201012190mia,buf,MoorBr24,xpm,,,,,,
player,201012190mia,buf,MoorBr24,xpa,,,,,,
player,201012190mia,buf,MoorBr24,fgm,,,,,,
player,201012190mia,buf,MoorBr24,fga,,,,,,
player,201012190mia,buf,MoorBr24,punt,6,,,,,
player,201012190mia,buf,MoorBr24,punt_yds,217,,,,,
player,201012190mia,buf,MoorBr24,punt_yds_per_punt,36.2,,,,,
player,201012190mia,buf,MoorBr24,punt_long,60,,,,,
player,201012190mia,mia,CarpDa44,xpm,2,,,,,
player,201012190mia,mia,CarpDa44,xpa,2,,,,,
player,201012190mia,mia,CarpDa44,fgm,,,,,,
player,201012190mia,mia,CarpDa44,fga,4,,,,,
player,201012190mia,mia,CarpDa44,punt,0,,,,,
player,201012190mia,mia,CarpDa44,punt_yds,0,,,,,
player,201012190mia,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201012190mia,mia,CarpDa44,punt_long,0,,,,,
player,201012190mia,mia,FielBr20,xpm,,,,,,
player,201012190mia,mia,FielBr20,xpa,,,,,,
player,201012190mia,mia,FielBr20,fgm,,,,,,
player,201012190mia,mia,FielBr20,fga,,,,,,
player,201012190mia,mia,FielBr20,punt,3,,,,,
player,201012190mia,mia,FielBr20,punt_yds,138,,,,,
player,201012190mia,mia,FielBr20,punt_yds_per_punt,46.0,,,,,
player,201012190mia,mia,FielBr20,punt_long,62,,,,,
