game,2010,11,20101121,201011210car,rav,"Baltimore Ravens",37,car,"Carolina Panthers",13
player,201011210car,car,GambCh20,fumbles_rec,0,,,,,
player,201011210car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201011210car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201011210car,car,GambCh20,fumbles_forced,0,,,,,
player,201011210car,car,HodgAb20,def_int,0,,,,,
player,201011210car,car,HodgAb20,def_int_yds,0,,,,,
player,201011210car,car,HodgAb20,def_int_td,0,,,,,
player,201011210car,car,HodgAb20,def_int_long,0,,,,,
player,201011210car,car,HodgAb20,pass_defended,0,,,,,
player,201011210car,car,HodgAb20,sacks,0.0,,,,,
player,201011210car,car,HodgAb20,tackles_combined,1,,,,,
player,201011210car,car,HodgAb20,tackles_solo,1,,,,,
player,201011210car,car,HodgAb20,tackles_assists,0,,,,,
player,201011210car,car,HodgAb20,tackles_loss,0,,,,,
player,201011210car,car,HodgAb20,qb_hits,0,,,,,
player,201011210car,car,HodgAb20,fumbles_rec,0,,,,,
player,201011210car,car,HodgAb20,fumbles_rec_yds,0,,,,,
player,201011210car,car,HodgAb20,fumbles_rec_td,0,,,,,
player,201011210car,car,HodgAb20,fumbles_forced,0,,,,,
player,201011210car,car,NorwEr99,def_int,0,,,,,
player,201011210car,car,NorwEr99,def_int_yds,0,,,,,
player,201011210car,car,NorwEr99,def_int_td,0,,,,,
player,201011210car,car,NorwEr99,def_int_long,0,,,,,
player,201011210car,car,NorwEr99,pass_defended,0,,,,,
player,201011210car,car,NorwEr99,sacks,0.0,,,,,
player,201011210car,car,NorwEr99,tackles_combined,1,,,,,
player,201011210car,car,NorwEr99,tackles_solo,1,,,,,
player,201011210car,car,NorwEr99,tackles_assists,0,,,,,
player,201011210car,car,NorwEr99,tackles_loss,0,,,,,
player,201011210car,car,NorwEr99,qb_hits,0,,,,,
player,201011210car,car,NorwEr99,fumbles_rec,0,,,,,
player,201011210car,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201011210car,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201011210car,car,NorwEr99,fumbles_forced,0,,,,,
player,201011210car,car,PughJo99,def_int,0,,,,,
player,201011210car,car,PughJo99,def_int_yds,0,,,,,
player,201011210car,car,PughJo99,def_int_td,0,,,,,
player,201011210car,car,PughJo99,def_int_long,0,,,,,
player,201011210car,car,PughJo99,pass_defended,1,,,,,
player,201011210car,car,PughJo99,sacks,0.0,,,,,
player,201011210car,car,PughJo99,tackles_combined,1,,,,,
player,201011210car,car,PughJo99,tackles_solo,1,,,,,
player,201011210car,car,PughJo99,tackles_assists,0,,,,,
player,201011210car,car,PughJo99,tackles_loss,0,,,,,
player,201011210car,car,PughJo99,qb_hits,0,,,,,
player,201011210car,car,PughJo99,fumbles_rec,0,,,,,
player,201011210car,car,PughJo99,fumbles_rec_yds,0,,,,,
player,201011210car,car,PughJo99,fumbles_rec_td,0,,,,,
player,201011210car,car,PughJo99,fumbles_forced,0,,,,,
player,201011210car,car,SennJo00,def_int,0,,,,,
player,201011210car,car,SennJo00,def_int_yds,0,,,,,
player,201011210car,car,SennJo00,def_int_td,0,,,,,
player,201011210car,car,SennJo00,def_int_long,0,,,,,
player,201011210car,car,SennJo00,pass_defended,0,,,,,
player,201011210car,car,SennJo00,sacks,0.0,,,,,
player,201011210car,car,SennJo00,tackles_combined,1,,,,,
player,201011210car,car,SennJo00,tackles_solo,1,,,,,
player,201011210car,car,SennJo00,tackles_assists,0,,,,,
player,201011210car,car,SennJo00,tackles_loss,0,,,,,
player,201011210car,car,SennJo00,qb_hits,0,,,,,
player,201011210car,car,SennJo00,fumbles_rec,0,,,,,
player,201011210car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201011210car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201011210car,car,SennJo00,fumbles_forced,0,,,,,
player,201011210car,rav,WebbLa99,kick_ret,0,,,,,
player,201011210car,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201011210car,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201011210car,rav,WebbLa99,kick_ret_td,0,,,,,
player,201011210car,rav,WebbLa99,kick_ret_long,0,,,,,
player,201011210car,rav,WebbLa99,punt_ret,5,,,,,
player,201011210car,rav,WebbLa99,punt_ret_yds,41,,,,,
player,201011210car,rav,WebbLa99,punt_ret_yds_per_ret,8.2,,,,,
player,201011210car,rav,WebbLa99,punt_ret_td,0,,,,,
player,201011210car,rav,WebbLa99,punt_ret_long,11,,,,,
player,201011210car,rav,ReedDa00,kick_ret,3,,,,,
player,201011210car,rav,ReedDa00,kick_ret_yds,135,,,,,
player,201011210car,rav,ReedDa00,kick_ret_yds_per_ret,45.0,,,,,
player,201011210car,rav,ReedDa00,kick_ret_td,0,,,,,
player,201011210car,rav,ReedDa00,kick_ret_long,84,,,,,
player,201011210car,rav,ReedDa00,punt_ret,0,,,,,
player,201011210car,rav,ReedDa00,punt_ret_yds,0,,,,,
player,201011210car,rav,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201011210car,rav,ReedDa00,punt_ret_td,0,,,,,
player,201011210car,rav,ReedDa00,punt_ret_long,0,,,,,
player,201011210car,rav,ParmJa00,kick_ret,1,,,,,
player,201011210car,rav,ParmJa00,kick_ret_yds,25,,,,,
player,201011210car,rav,ParmJa00,kick_ret_yds_per_ret,25.0,,,,,
player,201011210car,rav,ParmJa00,kick_ret_td,0,,,,,
player,201011210car,rav,ParmJa00,kick_ret_long,25,,,,,
player,201011210car,rav,ParmJa00,punt_ret,0,,,,,
player,201011210car,rav,ParmJa00,punt_ret_yds,0,,,,,
player,201011210car,rav,ParmJa00,punt_ret_yds_per_ret,,,,,,
player,201011210car,rav,ParmJa00,punt_ret_td,0,,,,,
player,201011210car,rav,ParmJa00,punt_ret_long,0,,,,,
player,201011210car,car,MunnCa99,kick_ret,1,,,,,
player,201011210car,car,MunnCa99,kick_ret_yds,64,,,,,
player,201011210car,car,MunnCa99,kick_ret_yds_per_ret,64.0,,,,,
player,201011210car,car,MunnCa99,kick_ret_td,0,,,,,
player,201011210car,car,MunnCa99,kick_ret_long,64,,,,,
player,201011210car,car,MunnCa99,punt_ret,3,,,,,
player,201011210car,car,MunnCa99,punt_ret_yds,27,,,,,
player,201011210car,car,MunnCa99,punt_ret_yds_per_ret,9.0,,,,,
player,201011210car,car,MunnCa99,punt_ret_td,0,,,,,
player,201011210car,car,MunnCa99,punt_ret_long,13,,,,,
player,201011210car,car,ThomDe02,kick_ret,3,,,,,
player,201011210car,car,ThomDe02,kick_ret_yds,63,,,,,
player,201011210car,car,ThomDe02,kick_ret_yds_per_ret,21.0,,,,,
player,201011210car,car,ThomDe02,kick_ret_td,0,,,,,
player,201011210car,car,ThomDe02,kick_ret_long,26,,,,,
player,201011210car,car,ThomDe02,punt_ret,0,,,,,
player,201011210car,car,ThomDe02,punt_ret_yds,0,,,,,
player,201011210car,car,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201011210car,car,ThomDe02,punt_ret_td,0,,,,,
player,201011210car,car,ThomDe02,punt_ret_long,0,,,,,
player,201011210car,rav,cundibil01,xpm,4,,,,,
player,201011210car,rav,cundibil01,xpa,4,,,,,
player,201011210car,rav,cundibil01,fgm,3,,,,,
player,201011210car,rav,cundibil01,fga,3,,,,,
player,201011210car,rav,cundibil01,punt,0,,,,,
player,201011210car,rav,cundibil01,punt_yds,0,,,,,
player,201011210car,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201011210car,rav,cundibil01,punt_long,0,,,,,
player,201011210car,rav,KochSa20,xpm,,,,,,
player,201011210car,rav,KochSa20,xpa,,,,,,
player,201011210car,rav,KochSa20,fgm,,,,,,
player,201011210car,rav,KochSa20,fga,,,,,,
player,201011210car,rav,KochSa20,punt,6,,,,,
player,201011210car,rav,KochSa20,punt_yds,233,,,,,
player,201011210car,rav,KochSa20,punt_yds_per_punt,38.8,,,,,
player,201011210car,rav,KochSa20,punt_long,60,,,,,
player,201011210car,car,kasayjoh01,xpm,1,,,,,
player,201011210car,car,kasayjoh01,xpa,1,,,,,
player,201011210car,car,kasayjoh01,fgm,2,,,,,
player,201011210car,car,kasayjoh01,fga,2,,,,,
player,201011210car,car,kasayjoh01,punt,0,,,,,
player,201011210car,car,kasayjoh01,punt_yds,0,,,,,
player,201011210car,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201011210car,car,kasayjoh01,punt_long,0,,,,,
player,201011210car,car,BakeJa20,xpm,,,,,,
player,201011210car,car,BakeJa20,xpa,,,,,,
player,201011210car,car,BakeJa20,fgm,,,,,,
player,201011210car,car,BakeJa20,fga,,,,,,
player,201011210car,car,BakeJa20,punt,9,,,,,
player,201011210car,car,BakeJa20,punt_yds,414,,,,,
player,201011210car,car,BakeJa20,punt_yds_per_punt,46.0,,,,,
player,201011210car,car,BakeJa20,punt_long,57,,,,,
