game,2010,12,20101128,201011280cle,car,"Carolina Panthers",23,cle,"Cleveland Browns",24
player,201011280cle,car,GodfCh99,tackles_solo,6,,,,,
player,201011280cle,car,GodfCh99,tackles_assists,2,,,,,
player,201011280cle,car,GodfCh99,tackles_loss,2,,,,,
player,201011280cle,car,GodfCh99,qb_hits,0,,,,,
player,201011280cle,car,GodfCh99,fumbles_rec,0,,,,,
player,201011280cle,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201011280cle,car,GodfCh99,fumbles_forced,0,,,,,
player,201011280cle,car,WillJa95,def_int,0,,,,,
player,201011280cle,car,WillJa95,def_int_yds,0,,,,,
player,201011280cle,car,WillJa95,def_int_td,0,,,,,
player,201011280cle,car,WillJa95,def_int_long,0,,,,,
player,201011280cle,car,WillJa95,pass_defended,1,,,,,
player,201011280cle,car,WillJa95,sacks,0.0,,,,,
player,201011280cle,car,WillJa95,tackles_combined,7,,,,,
player,201011280cle,car,WillJa95,tackles_solo,5,,,,,
player,201011280cle,car,WillJa95,tackles_assists,2,,,,,
player,201011280cle,car,WillJa95,tackles_loss,0,,,,,
player,201011280cle,car,WillJa95,qb_hits,0,,,,,
player,201011280cle,car,WillJa95,fumbles_rec,1,,,,,
player,201011280cle,car,WillJa95,fumbles_rec_yds,7,,,,,
player,201011280cle,car,WillJa95,fumbles_rec_td,0,,,,,
player,201011280cle,car,WillJa95,fumbles_forced,1,,,,,
player,201011280cle,car,MarsRi20,def_int,0,,,,,
player,201011280cle,car,MarsRi20,def_int_yds,0,,,,,
player,201011280cle,car,MarsRi20,def_int_td,0,,,,,
player,201011280cle,car,MarsRi20,def_int_long,0,,,,,
player,201011280cle,car,MarsRi20,pass_defended,0,,,,,
player,201011280cle,car,MarsRi20,sacks,0.0,,,,,
player,201011280cle,car,MarsRi20,tackles_combined,6,,,,,
player,201011280cle,car,MarsRi20,tackles_solo,5,,,,,
player,201011280cle,car,MarsRi20,tackles_assists,1,,,,,
player,201011280cle,car,MarsRi20,tackles_loss,0,,,,,
player,201011280cle,car,MarsRi20,qb_hits,0,,,,,
player,201011280cle,car,MarsRi20,fumbles_rec,0,,,,,
player,201011280cle,car,MarsRi20,fumbles_rec_yds,0,,,,,
player,201011280cle,car,MarsRi20,fumbles_rec_td,0,,,,,
player,201011280cle,car,MarsRi20,fumbles_forced,0,,,,,
player,201011280cle,car,HaydNi99,def_int,0,,,,,
player,201011280cle,car,HaydNi99,def_int_yds,0,,,,,
player,201011280cle,car,HaydNi99,def_int_td,0,,,,,
player,201011280cle,car,HaydNi99,def_int_long,0,,,,,
player,201011280cle,car,HaydNi99,pass_defended,0,,,,,
player,201011280cle,car,HaydNi99,sacks,0.0,,,,,
player,201011280cle,car,HaydNi99,tackles_combined,4,,,,,
player,201011280cle,car,HaydNi99,tackles_solo,2,,,,,
player,201011280cle,car,HaydNi99,tackles_assists,2,,,,,
player,201011280cle,car,HaydNi99,tackles_loss,0,,,,,
player,201011280cle,car,HaydNi99,qb_hits,0,,,,,
player,201011280cle,car,HaydNi99,fumbles_rec,0,,,,,
player,201011280cle,car,HaydNi99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,HaydNi99,fumbles_rec_td,0,,,,,
player,201011280cle,car,HaydNi99,fumbles_forced,0,,,,,
player,201011280cle,car,BrayTy20,def_int,0,,,,,
player,201011280cle,car,BrayTy20,def_int_yds,0,,,,,
player,201011280cle,car,BrayTy20,def_int_td,0,,,,,
player,201011280cle,car,BrayTy20,def_int_long,0,,,,,
player,201011280cle,car,BrayTy20,pass_defended,0,,,,,
player,201011280cle,car,BrayTy20,sacks,0.0,,,,,
player,201011280cle,car,BrayTy20,tackles_combined,2,,,,,
player,201011280cle,car,BrayTy20,tackles_solo,1,,,,,
player,201011280cle,car,BrayTy20,tackles_assists,1,,,,,
player,201011280cle,car,BrayTy20,tackles_loss,0,,,,,
player,201011280cle,car,BrayTy20,qb_hits,0,,,,,
player,201011280cle,car,BrayTy20,fumbles_rec,0,,,,,
player,201011280cle,car,BrayTy20,fumbles_rec_yds,0,,,,,
player,201011280cle,car,BrayTy20,fumbles_rec_td,0,,,,,
player,201011280cle,car,BrayTy20,fumbles_forced,0,,,,,
player,201011280cle,car,BrowEv99,def_int,0,,,,,
player,201011280cle,car,BrowEv99,def_int_yds,0,,,,,
player,201011280cle,car,BrowEv99,def_int_td,0,,,,,
player,201011280cle,car,BrowEv99,def_int_long,0,,,,,
player,201011280cle,car,BrowEv99,pass_defended,0,,,,,
player,201011280cle,car,BrowEv99,sacks,0.0,,,,,
player,201011280cle,car,BrowEv99,tackles_combined,2,,,,,
player,201011280cle,car,BrowEv99,tackles_solo,2,,,,,
player,201011280cle,car,BrowEv99,tackles_assists,0,,,,,
player,201011280cle,car,BrowEv99,tackles_loss,0,,,,,
player,201011280cle,car,BrowEv99,qb_hits,0,,,,,
player,201011280cle,car,BrowEv99,fumbles_rec,0,,,,,
player,201011280cle,car,BrowEv99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,BrowEv99,fumbles_rec_td,0,,,,,
player,201011280cle,car,BrowEv99,fumbles_forced,0,,,,,
player,201011280cle,car,HardGr99,def_int,0,,,,,
player,201011280cle,car,HardGr99,def_int_yds,0,,,,,
player,201011280cle,car,HardGr99,def_int_td,0,,,,,
player,201011280cle,car,HardGr99,def_int_long,0,,,,,
player,201011280cle,car,HardGr99,pass_defended,0,,,,,
player,201011280cle,car,HardGr99,sacks,0.0,,,,,
player,201011280cle,car,HardGr99,tackles_combined,2,,,,,
player,201011280cle,car,HardGr99,tackles_solo,2,,,,,
player,201011280cle,car,HardGr99,tackles_assists,0,,,,,
player,201011280cle,car,HardGr99,tackles_loss,0,,,,,
player,201011280cle,car,HardGr99,qb_hits,0,,,,,
player,201011280cle,car,HardGr99,fumbles_rec,0,,,,,
player,201011280cle,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,HardGr99,fumbles_rec_td,0,,,,,
player,201011280cle,car,HardGr99,fumbles_forced,0,,,,,
player,201011280cle,car,HarrNi99,def_int,0,,,,,
player,201011280cle,car,HarrNi99,def_int_yds,0,,,,,
player,201011280cle,car,HarrNi99,def_int_td,0,,,,,
player,201011280cle,car,HarrNi99,def_int_long,0,,,,,
player,201011280cle,car,HarrNi99,pass_defended,0,,,,,
player,201011280cle,car,HarrNi99,sacks,0.0,,,,,
player,201011280cle,car,HarrNi99,tackles_combined,2,,,,,
player,201011280cle,car,HarrNi99,tackles_solo,1,,,,,
player,201011280cle,car,HarrNi99,tackles_assists,1,,,,,
player,201011280cle,car,HarrNi99,tackles_loss,0,,,,,
player,201011280cle,car,HarrNi99,qb_hits,0,,,,,
player,201011280cle,car,HarrNi99,fumbles_rec,0,,,,,
player,201011280cle,car,HarrNi99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,HarrNi99,fumbles_rec_td,0,,,,,
player,201011280cle,car,HarrNi99,fumbles_forced,0,,,,,
player,201011280cle,car,JohnEd99,def_int,0,,,,,
player,201011280cle,car,JohnEd99,def_int_yds,0,,,,,
player,201011280cle,car,JohnEd99,def_int_td,0,,,,,
player,201011280cle,car,JohnEd99,def_int_long,0,,,,,
player,201011280cle,car,JohnEd99,pass_defended,0,,,,,
player,201011280cle,car,JohnEd99,sacks,0.0,,,,,
player,201011280cle,car,JohnEd99,tackles_combined,2,,,,,
player,201011280cle,car,JohnEd99,tackles_solo,1,,,,,
player,201011280cle,car,JohnEd99,tackles_assists,1,,,,,
player,201011280cle,car,JohnEd99,tackles_loss,0,,,,,
player,201011280cle,car,JohnEd99,qb_hits,0,,,,,
player,201011280cle,car,JohnEd99,fumbles_rec,0,,,,,
player,201011280cle,car,JohnEd99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,JohnEd99,fumbles_rec_td,0,,,,,
player,201011280cle,car,JohnEd99,fumbles_forced,0,,,,,
player,201011280cle,car,LandDe99,def_int,0,,,,,
player,201011280cle,car,LandDe99,def_int_yds,0,,,,,
player,201011280cle,car,LandDe99,def_int_td,0,,,,,
player,201011280cle,car,LandDe99,def_int_long,0,,,,,
player,201011280cle,car,LandDe99,pass_defended,0,,,,,
player,201011280cle,car,LandDe99,sacks,0.0,,,,,
player,201011280cle,car,LandDe99,tackles_combined,2,,,,,
player,201011280cle,car,LandDe99,tackles_solo,1,,,,,
player,201011280cle,car,LandDe99,tackles_assists,1,,,,,
player,201011280cle,car,LandDe99,tackles_loss,0,,,,,
player,201011280cle,car,LandDe99,qb_hits,0,,,,,
player,201011280cle,car,LandDe99,fumbles_rec,0,,,,,
player,201011280cle,car,LandDe99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,LandDe99,fumbles_rec_td,0,,,,,
player,201011280cle,car,LandDe99,fumbles_forced,0,,,,,
player,201011280cle,car,WilsC.99,def_int,0,,,,,
player,201011280cle,car,WilsC.99,def_int_yds,0,,,,,
player,201011280cle,car,WilsC.99,def_int_td,0,,,,,
player,201011280cle,car,WilsC.99,def_int_long,0,,,,,
player,201011280cle,car,WilsC.99,pass_defended,0,,,,,
player,201011280cle,car,WilsC.99,sacks,0.0,,,,,
player,201011280cle,car,WilsC.99,tackles_combined,2,,,,,
player,201011280cle,car,WilsC.99,tackles_solo,2,,,,,
player,201011280cle,car,WilsC.99,tackles_assists,0,,,,,
player,201011280cle,car,WilsC.99,tackles_loss,0,,,,,
player,201011280cle,car,WilsC.99,qb_hits,0,,,,,
player,201011280cle,car,WilsC.99,fumbles_rec,0,,,,,
player,201011280cle,car,WilsC.99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,WilsC.99,fumbles_rec_td,0,,,,,
player,201011280cle,car,WilsC.99,fumbles_forced,0,,,,,
player,201011280cle,car,JansJ.00,def_int,0,,,,,
player,201011280cle,car,JansJ.00,def_int_yds,0,,,,,
player,201011280cle,car,JansJ.00,def_int_td,0,,,,,
player,201011280cle,car,JansJ.00,def_int_long,0,,,,,
player,201011280cle,car,JansJ.00,pass_defended,0,,,,,
player,201011280cle,car,JansJ.00,sacks,0.0,,,,,
player,201011280cle,car,JansJ.00,tackles_combined,1,,,,,
player,201011280cle,car,JansJ.00,tackles_solo,0,,,,,
player,201011280cle,car,JansJ.00,tackles_assists,1,,,,,
player,201011280cle,car,JansJ.00,tackles_loss,0,,,,,
player,201011280cle,car,JansJ.00,qb_hits,0,,,,,
player,201011280cle,car,JansJ.00,fumbles_rec,0,,,,,
player,201011280cle,car,JansJ.00,fumbles_rec_yds,0,,,,,
player,201011280cle,car,JansJ.00,fumbles_rec_td,0,,,,,
player,201011280cle,car,JansJ.00,fumbles_forced,0,,,,,
player,201011280cle,car,McClRo98,def_int,0,,,,,
player,201011280cle,car,McClRo98,def_int_yds,0,,,,,
player,201011280cle,car,McClRo98,def_int_td,0,,,,,
player,201011280cle,car,McClRo98,def_int_long,0,,,,,
player,201011280cle,car,McClRo98,pass_defended,0,,,,,
player,201011280cle,car,McClRo98,sacks,0.0,,,,,
player,201011280cle,car,McClRo98,tackles_combined,1,,,,,
player,201011280cle,car,McClRo98,tackles_solo,1,,,,,
player,201011280cle,car,McClRo98,tackles_assists,0,,,,,
player,201011280cle,car,McClRo98,tackles_loss,0,,,,,
player,201011280cle,car,McClRo98,qb_hits,0,,,,,
player,201011280cle,car,McClRo98,fumbles_rec,0,,,,,
player,201011280cle,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201011280cle,car,McClRo98,fumbles_rec_td,0,,,,,
player,201011280cle,car,McClRo98,fumbles_forced,0,,,,,
player,201011280cle,car,NorwEr99,def_int,0,,,,,
player,201011280cle,car,NorwEr99,def_int_yds,0,,,,,
player,201011280cle,car,NorwEr99,def_int_td,0,,,,,
player,201011280cle,car,NorwEr99,def_int_long,0,,,,,
player,201011280cle,car,NorwEr99,pass_defended,0,,,,,
player,201011280cle,car,NorwEr99,sacks,0.0,,,,,
player,201011280cle,car,NorwEr99,tackles_combined,1,,,,,
player,201011280cle,car,NorwEr99,tackles_solo,1,,,,,
player,201011280cle,car,NorwEr99,tackles_assists,0,,,,,
player,201011280cle,car,NorwEr99,tackles_loss,0,,,,,
player,201011280cle,car,NorwEr99,qb_hits,0,,,,,
player,201011280cle,car,NorwEr99,fumbles_rec,0,,,,,
player,201011280cle,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201011280cle,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201011280cle,car,NorwEr99,fumbles_forced,0,,,,,
player,201011280cle,car,SennJo00,def_int,0,,,,,
player,201011280cle,car,SennJo00,def_int_yds,0,,,,,
player,201011280cle,car,SennJo00,def_int_td,0,,,,,
player,201011280cle,car,SennJo00,def_int_long,0,,,,,
player,201011280cle,car,SennJo00,pass_defended,0,,,,,
player,201011280cle,car,SennJo00,sacks,0.0,,,,,
player,201011280cle,car,SennJo00,tackles_combined,1,,,,,
player,201011280cle,car,SennJo00,tackles_solo,1,,,,,
player,201011280cle,car,SennJo00,tackles_assists,0,,,,,
player,201011280cle,car,SennJo00,tackles_loss,0,,,,,
player,201011280cle,car,SennJo00,qb_hits,0,,,,,
player,201011280cle,car,SennJo00,fumbles_rec,0,,,,,
player,201011280cle,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201011280cle,car,SennJo00,fumbles_rec_td,0,,,,,
player,201011280cle,car,SennJo00,fumbles_forced,0,,,,,
player,201011280cle,car,VaugJo01,def_int,0,,,,,
player,201011280cle,car,VaugJo01,def_int_yds,0,,,,,
player,201011280cle,car,VaugJo01,def_int_td,0,,,,,
player,201011280cle,car,VaugJo01,def_int_long,0,,,,,
player,201011280cle,car,VaugJo01,pass_defended,0,,,,,
player,201011280cle,car,VaugJo01,sacks,0.0,,,,,
player,201011280cle,car,VaugJo01,tackles_combined,1,,,,,
player,201011280cle,car,VaugJo01,tackles_solo,0,,,,,
player,201011280cle,car,VaugJo01,tackles_assists,1,,,,,
player,201011280cle,car,VaugJo01,tackles_loss,0,,,,,
player,201011280cle,car,VaugJo01,qb_hits,0,,,,,
player,201011280cle,car,VaugJo01,fumbles_rec,0,,,,,
player,201011280cle,car,VaugJo01,fumbles_rec_yds,0,,,,,
player,201011280cle,car,VaugJo01,fumbles_rec_td,0,,,,,
player,201011280cle,car,VaugJo01,fumbles_forced,0,,,,,
player,201011280cle,cle,HadeJo99,def_int,1,,,,,
player,201011280cle,cle,HadeJo99,def_int_yds,12,,,,,
player,201011280cle,cle,HadeJo99,def_int_td,0,,,,,
player,201011280cle,cle,HadeJo99,def_int_long,12,,,,,
player,201011280cle,cle,HadeJo99,pass_defended,1,,,,,
player,201011280cle,cle,HadeJo99,sacks,0.0,,,,,
player,201011280cle,cle,HadeJo99,tackles_combined,3,,,,,
player,201011280cle,cle,HadeJo99,tackles_solo,2,,,,,
player,201011280cle,cle,HadeJo99,tackles_assists,1,,,,,
player,201011280cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201011280cle,cle,HadeJo99,qb_hits,0,,,,,
player,201011280cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201011280cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201011280cle,cle,ElamAb20,def_int,0,,,,,
player,201011280cle,cle,ElamAb20,def_int_yds,0,,,,,
player,201011280cle,cle,ElamAb20,def_int_td,0,,,,,
player,201011280cle,cle,ElamAb20,def_int_long,0,,,,,
player,201011280cle,cle,ElamAb20,pass_defended,0,,,,,
player,201011280cle,cle,ElamAb20,sacks,2.0,,,,,
player,201011280cle,cle,ElamAb20,tackles_combined,7,,,,,
player,201011280cle,cle,ElamAb20,tackles_solo,6,,,,,
player,201011280cle,cle,ElamAb20,tackles_assists,1,,,,,
player,201011280cle,cle,ElamAb20,tackles_loss,2,,,,,
player,201011280cle,cle,ElamAb20,qb_hits,2,,,,,
player,201011280cle,cle,ElamAb20,fumbles_rec,0,,,,,
player,201011280cle,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,ElamAb20,fumbles_forced,0,,,,,
player,201011280cle,cle,RothMa20,def_int,0,,,,,
player,201011280cle,cle,RothMa20,def_int_yds,0,,,,,
player,201011280cle,cle,RothMa20,def_int_td,0,,,,,
player,201011280cle,cle,RothMa20,def_int_long,0,,,,,
player,201011280cle,cle,RothMa20,pass_defended,0,,,,,
player,201011280cle,cle,RothMa20,sacks,1.0,,,,,
player,201011280cle,cle,RothMa20,tackles_combined,7,,,,,
player,201011280cle,cle,RothMa20,tackles_solo,5,,,,,
player,201011280cle,cle,RothMa20,tackles_assists,2,,,,,
player,201011280cle,cle,RothMa20,tackles_loss,1,,,,,
player,201011280cle,cle,RothMa20,qb_hits,3,,,,,
player,201011280cle,cle,RothMa20,fumbles_rec,0,,,,,
player,201011280cle,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,RothMa20,fumbles_forced,0,,,,,
player,201011280cle,cle,BrowSh20,def_int,0,,,,,
player,201011280cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201011280cle,cle,BrowSh20,def_int_td,0,,,,,
player,201011280cle,cle,BrowSh20,def_int_long,0,,,,,
player,201011280cle,cle,BrowSh20,pass_defended,1,,,,,
player,201011280cle,cle,BrowSh20,sacks,0.0,,,,,
player,201011280cle,cle,BrowSh20,tackles_combined,10,,,,,
player,201011280cle,cle,BrowSh20,tackles_solo,8,,,,,
player,201011280cle,cle,BrowSh20,tackles_assists,2,,,,,
player,201011280cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201011280cle,cle,BrowSh20,qb_hits,0,,,,,
player,201011280cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201011280cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201011280cle,cle,WardT.99,def_int,0,,,,,
player,201011280cle,cle,WardT.99,def_int_yds,0,,,,,
player,201011280cle,cle,WardT.99,def_int_td,0,,,,,
player,201011280cle,cle,WardT.99,def_int_long,0,,,,,
player,201011280cle,cle,WardT.99,pass_defended,0,,,,,
player,201011280cle,cle,WardT.99,sacks,0.0,,,,,
player,201011280cle,cle,WardT.99,tackles_combined,7,,,,,
player,201011280cle,cle,WardT.99,tackles_solo,6,,,,,
player,201011280cle,cle,WardT.99,tackles_assists,1,,,,,
player,201011280cle,cle,WardT.99,tackles_loss,1,,,,,
player,201011280cle,cle,WardT.99,qb_hits,0,,,,,
player,201011280cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201011280cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201011280cle,cle,BoweDa20,def_int,0,,,,,
player,201011280cle,cle,BoweDa20,def_int_yds,0,,,,,
player,201011280cle,cle,BoweDa20,def_int_td,0,,,,,
player,201011280cle,cle,BoweDa20,def_int_long,0,,,,,
player,201011280cle,cle,BoweDa20,pass_defended,0,,,,,
player,201011280cle,cle,BoweDa20,sacks,0.0,,,,,
player,201011280cle,cle,BoweDa20,tackles_combined,6,,,,,
player,201011280cle,cle,BoweDa20,tackles_solo,4,,,,,
player,201011280cle,cle,BoweDa20,tackles_assists,2,,,,,
player,201011280cle,cle,BoweDa20,tackles_loss,0,,,,,
player,201011280cle,cle,BoweDa20,qb_hits,0,,,,,
player,201011280cle,cle,BoweDa20,fumbles_rec,0,,,,,
player,201011280cle,cle,BoweDa20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,BoweDa20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,BoweDa20,fumbles_forced,0,,,,,
player,201011280cle,cle,ColeKe20,def_int,0,,,,,
player,201011280cle,cle,ColeKe20,def_int_yds,0,,,,,
player,201011280cle,cle,ColeKe20,def_int_td,0,,,,,
player,201011280cle,cle,ColeKe20,def_int_long,0,,,,,
player,201011280cle,cle,ColeKe20,pass_defended,0,,,,,
player,201011280cle,cle,ColeKe20,sacks,0.0,,,,,
player,201011280cle,cle,ColeKe20,tackles_combined,4,,,,,
player,201011280cle,cle,ColeKe20,tackles_solo,4,,,,,
player,201011280cle,cle,ColeKe20,tackles_assists,0,,,,,
player,201011280cle,cle,ColeKe20,tackles_loss,1,,,,,
player,201011280cle,cle,ColeKe20,qb_hits,0,,,,,
player,201011280cle,cle,ColeKe20,fumbles_rec,0,,,,,
player,201011280cle,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,ColeKe20,fumbles_forced,0,,,,,
player,201011280cle,cle,BartEr20,def_int,0,,,,,
player,201011280cle,cle,BartEr20,def_int_yds,0,,,,,
player,201011280cle,cle,BartEr20,def_int_td,0,,,,,
player,201011280cle,cle,BartEr20,def_int_long,0,,,,,
player,201011280cle,cle,BartEr20,pass_defended,0,,,,,
player,201011280cle,cle,BartEr20,sacks,0.0,,,,,
player,201011280cle,cle,BartEr20,tackles_combined,3,,,,,
player,201011280cle,cle,BartEr20,tackles_solo,1,,,,,
player,201011280cle,cle,BartEr20,tackles_assists,2,,,,,
player,201011280cle,cle,BartEr20,tackles_loss,0,,,,,
player,201011280cle,cle,BartEr20,qb_hits,0,,,,,
player,201011280cle,cle,BartEr20,fumbles_rec,0,,,,,
player,201011280cle,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,BartEr20,fumbles_forced,0,,,,,
player,201011280cle,cle,AlexEr20,def_int,0,,,,,
player,201011280cle,cle,AlexEr20,def_int_yds,0,,,,,
player,201011280cle,cle,AlexEr20,def_int_td,0,,,,,
player,201011280cle,cle,AlexEr20,def_int_long,0,,,,,
player,201011280cle,cle,AlexEr20,pass_defended,0,,,,,
player,201011280cle,cle,AlexEr20,sacks,0.0,,,,,
player,201011280cle,cle,AlexEr20,tackles_combined,2,,,,,
player,201011280cle,cle,AlexEr20,tackles_solo,2,,,,,
player,201011280cle,cle,AlexEr20,tackles_assists,0,,,,,
player,201011280cle,cle,AlexEr20,tackles_loss,0,,,,,
player,201011280cle,cle,AlexEr20,qb_hits,0,,,,,
player,201011280cle,cle,AlexEr20,fumbles_rec,0,,,,,
player,201011280cle,cle,AlexEr20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,AlexEr20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,AlexEr20,fumbles_forced,0,,,,,
player,201011280cle,cle,GocoCh99,def_int,0,,,,,
player,201011280cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201011280cle,cle,GocoCh99,def_int_td,0,,,,,
player,201011280cle,cle,GocoCh99,def_int_long,0,,,,,
player,201011280cle,cle,GocoCh99,pass_defended,0,,,,,
player,201011280cle,cle,GocoCh99,sacks,0.0,,,,,
player,201011280cle,cle,GocoCh99,tackles_combined,2,,,,,
player,201011280cle,cle,GocoCh99,tackles_solo,2,,,,,
player,201011280cle,cle,GocoCh99,tackles_assists,0,,,,,
player,201011280cle,cle,GocoCh99,tackles_loss,0,,,,,
player,201011280cle,cle,GocoCh99,qb_hits,0,,,,,
player,201011280cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201011280cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201011280cle,cle,RogeSh99,def_int,0,,,,,
player,201011280cle,cle,RogeSh99,def_int_yds,0,,,,,
player,201011280cle,cle,RogeSh99,def_int_td,0,,,,,
player,201011280cle,cle,RogeSh99,def_int_long,0,,,,,
player,201011280cle,cle,RogeSh99,pass_defended,0,,,,,
player,201011280cle,cle,RogeSh99,sacks,0.0,,,,,
player,201011280cle,cle,RogeSh99,tackles_combined,2,,,,,
player,201011280cle,cle,RogeSh99,tackles_solo,2,,,,,
player,201011280cle,cle,RogeSh99,tackles_assists,0,,,,,
player,201011280cle,cle,RogeSh99,tackles_loss,1,,,,,
player,201011280cle,cle,RogeSh99,qb_hits,1,,,,,
player,201011280cle,cle,RogeSh99,fumbles_rec,0,,,,,
player,201011280cle,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,RogeSh99,fumbles_forced,0,,,,,
player,201011280cle,cle,RubiAh99,def_int,0,,,,,
player,201011280cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201011280cle,cle,RubiAh99,def_int_td,0,,,,,
player,201011280cle,cle,RubiAh99,def_int_long,0,,,,,
player,201011280cle,cle,RubiAh99,pass_defended,0,,,,,
player,201011280cle,cle,RubiAh99,sacks,0.0,,,,,
player,201011280cle,cle,RubiAh99,tackles_combined,2,,,,,
player,201011280cle,cle,RubiAh99,tackles_solo,2,,,,,
player,201011280cle,cle,RubiAh99,tackles_assists,0,,,,,
player,201011280cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201011280cle,cle,RubiAh99,qb_hits,0,,,,,
player,201011280cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201011280cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201011280cle,cle,SchaBr00,def_int,0,,,,,
player,201011280cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201011280cle,cle,SchaBr00,def_int_td,0,,,,,
player,201011280cle,cle,SchaBr00,def_int_long,0,,,,,
player,201011280cle,cle,SchaBr00,pass_defended,0,,,,,
player,201011280cle,cle,SchaBr00,sacks,0.0,,,,,
player,201011280cle,cle,SchaBr00,tackles_combined,2,,,,,
player,201011280cle,cle,SchaBr00,tackles_solo,1,,,,,
player,201011280cle,cle,SchaBr00,tackles_assists,1,,,,,
player,201011280cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201011280cle,cle,SchaBr00,qb_hits,0,,,,,
player,201011280cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201011280cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201011280cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201011280cle,cle,VentRa20,def_int,0,,,,,
player,201011280cle,cle,VentRa20,def_int_yds,0,,,,,
player,201011280cle,cle,VentRa20,def_int_td,0,,,,,
player,201011280cle,cle,VentRa20,def_int_long,0,,,,,
player,201011280cle,cle,VentRa20,pass_defended,0,,,,,
player,201011280cle,cle,VentRa20,sacks,0.0,,,,,
player,201011280cle,cle,VentRa20,tackles_combined,2,,,,,
player,201011280cle,cle,VentRa20,tackles_solo,2,,,,,
player,201011280cle,cle,VentRa20,tackles_assists,0,,,,,
player,201011280cle,cle,VentRa20,tackles_loss,0,,,,,
player,201011280cle,cle,VentRa20,qb_hits,0,,,,,
player,201011280cle,cle,VentRa20,fumbles_rec,0,,,,,
player,201011280cle,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,VentRa20,fumbles_forced,0,,,,,
player,201011280cle,cle,AdamMi21,def_int,0,,,,,
player,201011280cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201011280cle,cle,AdamMi21,def_int_td,0,,,,,
