game,2010,16,20101225,201012250crd,dal,"Dallas Cowboys",26,crd,"Arizona Cardinals",27
player,201012250crd,dal,JameBr20,def_int_yds,0,,,,,
player,201012250crd,dal,JameBr20,def_int_td,0,,,,,
player,201012250crd,dal,JameBr20,def_int_long,0,,,,,
player,201012250crd,dal,JameBr20,pass_defended,0,,,,,
player,201012250crd,dal,JameBr20,sacks,0.0,,,,,
player,201012250crd,dal,JameBr20,tackles_combined,5,,,,,
player,201012250crd,dal,JameBr20,tackles_solo,5,,,,,
player,201012250crd,dal,JameBr20,tackles_assists,0,,,,,
player,201012250crd,dal,JameBr20,tackles_loss,0,,,,,
player,201012250crd,dal,JameBr20,qb_hits,0,,,,,
player,201012250crd,dal,JameBr20,fumbles_rec,0,,,,,
player,201012250crd,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,JameBr20,fumbles_forced,0,,,,,
player,201012250crd,dal,SpenAn99,def_int,0,,,,,
player,201012250crd,dal,SpenAn99,def_int_yds,0,,,,,
player,201012250crd,dal,SpenAn99,def_int_td,0,,,,,
player,201012250crd,dal,SpenAn99,def_int_long,0,,,,,
player,201012250crd,dal,SpenAn99,pass_defended,0,,,,,
player,201012250crd,dal,SpenAn99,sacks,0.0,,,,,
player,201012250crd,dal,SpenAn99,tackles_combined,5,,,,,
player,201012250crd,dal,SpenAn99,tackles_solo,5,,,,,
player,201012250crd,dal,SpenAn99,tackles_assists,0,,,,,
player,201012250crd,dal,SpenAn99,tackles_loss,0,,,,,
player,201012250crd,dal,SpenAn99,qb_hits,0,,,,,
player,201012250crd,dal,SpenAn99,fumbles_rec,0,,,,,
player,201012250crd,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,SpenAn99,fumbles_forced,0,,,,,
player,201012250crd,dal,NewmTe20,def_int,0,,,,,
player,201012250crd,dal,NewmTe20,def_int_yds,0,,,,,
player,201012250crd,dal,NewmTe20,def_int_td,0,,,,,
player,201012250crd,dal,NewmTe20,def_int_long,0,,,,,
player,201012250crd,dal,NewmTe20,pass_defended,1,,,,,
player,201012250crd,dal,NewmTe20,sacks,0.0,,,,,
player,201012250crd,dal,NewmTe20,tackles_combined,4,,,,,
player,201012250crd,dal,NewmTe20,tackles_solo,4,,,,,
player,201012250crd,dal,NewmTe20,tackles_assists,0,,,,,
player,201012250crd,dal,NewmTe20,tackles_loss,0,,,,,
player,201012250crd,dal,NewmTe20,qb_hits,0,,,,,
player,201012250crd,dal,NewmTe20,fumbles_rec,0,,,,,
player,201012250crd,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,NewmTe20,fumbles_forced,0,,,,,
player,201012250crd,dal,OlshIg20,def_int,0,,,,,
player,201012250crd,dal,OlshIg20,def_int_yds,0,,,,,
player,201012250crd,dal,OlshIg20,def_int_td,0,,,,,
player,201012250crd,dal,OlshIg20,def_int_long,0,,,,,
player,201012250crd,dal,OlshIg20,pass_defended,1,,,,,
player,201012250crd,dal,OlshIg20,sacks,0.0,,,,,
player,201012250crd,dal,OlshIg20,tackles_combined,3,,,,,
player,201012250crd,dal,OlshIg20,tackles_solo,3,,,,,
player,201012250crd,dal,OlshIg20,tackles_assists,0,,,,,
player,201012250crd,dal,OlshIg20,tackles_loss,0,,,,,
player,201012250crd,dal,OlshIg20,qb_hits,0,,,,,
player,201012250crd,dal,OlshIg20,fumbles_rec,0,,,,,
player,201012250crd,dal,OlshIg20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,OlshIg20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,OlshIg20,fumbles_forced,0,,,,,
player,201012250crd,dal,ScanOr99,def_int,0,,,,,
player,201012250crd,dal,ScanOr99,def_int_yds,0,,,,,
player,201012250crd,dal,ScanOr99,def_int_td,0,,,,,
player,201012250crd,dal,ScanOr99,def_int_long,0,,,,,
player,201012250crd,dal,ScanOr99,pass_defended,0,,,,,
player,201012250crd,dal,ScanOr99,sacks,0.0,,,,,
player,201012250crd,dal,ScanOr99,tackles_combined,3,,,,,
player,201012250crd,dal,ScanOr99,tackles_solo,3,,,,,
player,201012250crd,dal,ScanOr99,tackles_assists,0,,,,,
player,201012250crd,dal,ScanOr99,tackles_loss,0,,,,,
player,201012250crd,dal,ScanOr99,qb_hits,0,,,,,
player,201012250crd,dal,ScanOr99,fumbles_rec,0,,,,,
player,201012250crd,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,ScanOr99,fumbles_forced,0,,,,,
player,201012250crd,dal,SensGe20,def_int,0,,,,,
player,201012250crd,dal,SensGe20,def_int_yds,0,,,,,
player,201012250crd,dal,SensGe20,def_int_td,0,,,,,
player,201012250crd,dal,SensGe20,def_int_long,0,,,,,
player,201012250crd,dal,SensGe20,pass_defended,0,,,,,
player,201012250crd,dal,SensGe20,sacks,0.0,,,,,
player,201012250crd,dal,SensGe20,tackles_combined,3,,,,,
player,201012250crd,dal,SensGe20,tackles_solo,2,,,,,
player,201012250crd,dal,SensGe20,tackles_assists,1,,,,,
player,201012250crd,dal,SensGe20,tackles_loss,0,,,,,
player,201012250crd,dal,SensGe20,qb_hits,0,,,,,
player,201012250crd,dal,SensGe20,fumbles_rec,0,,,,,
player,201012250crd,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,SensGe20,fumbles_forced,0,,,,,
player,201012250crd,dal,BoweSt20,def_int,0,,,,,
player,201012250crd,dal,BoweSt20,def_int_yds,0,,,,,
player,201012250crd,dal,BoweSt20,def_int_td,0,,,,,
player,201012250crd,dal,BoweSt20,def_int_long,0,,,,,
player,201012250crd,dal,BoweSt20,pass_defended,0,,,,,
player,201012250crd,dal,BoweSt20,sacks,0.0,,,,,
player,201012250crd,dal,BoweSt20,tackles_combined,2,,,,,
player,201012250crd,dal,BoweSt20,tackles_solo,2,,,,,
player,201012250crd,dal,BoweSt20,tackles_assists,0,,,,,
player,201012250crd,dal,BoweSt20,tackles_loss,1,,,,,
player,201012250crd,dal,BoweSt20,qb_hits,0,,,,,
player,201012250crd,dal,BoweSt20,fumbles_rec,0,,,,,
player,201012250crd,dal,BoweSt20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,BoweSt20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,BoweSt20,fumbles_forced,0,,,,,
player,201012250crd,dal,BrooKe00,def_int,0,,,,,
player,201012250crd,dal,BrooKe00,def_int_yds,0,,,,,
player,201012250crd,dal,BrooKe00,def_int_td,0,,,,,
player,201012250crd,dal,BrooKe00,def_int_long,0,,,,,
player,201012250crd,dal,BrooKe00,pass_defended,0,,,,,
player,201012250crd,dal,BrooKe00,sacks,0.0,,,,,
player,201012250crd,dal,BrooKe00,tackles_combined,2,,,,,
player,201012250crd,dal,BrooKe00,tackles_solo,2,,,,,
player,201012250crd,dal,BrooKe00,tackles_assists,0,,,,,
player,201012250crd,dal,BrooKe00,tackles_loss,0,,,,,
player,201012250crd,dal,BrooKe00,qb_hits,0,,,,,
player,201012250crd,dal,BrooKe00,fumbles_rec,0,,,,,
player,201012250crd,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201012250crd,dal,BrooKe00,fumbles_forced,0,,,,,
player,201012250crd,dal,HatcJa20,def_int,0,,,,,
player,201012250crd,dal,HatcJa20,def_int_yds,0,,,,,
player,201012250crd,dal,HatcJa20,def_int_td,0,,,,,
player,201012250crd,dal,HatcJa20,def_int_long,0,,,,,
player,201012250crd,dal,HatcJa20,pass_defended,0,,,,,
player,201012250crd,dal,HatcJa20,sacks,0.0,,,,,
player,201012250crd,dal,HatcJa20,tackles_combined,2,,,,,
player,201012250crd,dal,HatcJa20,tackles_solo,1,,,,,
player,201012250crd,dal,HatcJa20,tackles_assists,1,,,,,
player,201012250crd,dal,HatcJa20,tackles_loss,0,,,,,
player,201012250crd,dal,HatcJa20,qb_hits,0,,,,,
player,201012250crd,dal,HatcJa20,fumbles_rec,0,,,,,
player,201012250crd,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,HatcJa20,fumbles_forced,0,,,,,
player,201012250crd,dal,HollJe00,def_int,0,,,,,
player,201012250crd,dal,HollJe00,def_int_yds,0,,,,,
player,201012250crd,dal,HollJe00,def_int_td,0,,,,,
player,201012250crd,dal,HollJe00,def_int_long,0,,,,,
player,201012250crd,dal,HollJe00,pass_defended,0,,,,,
player,201012250crd,dal,HollJe00,sacks,0.0,,,,,
player,201012250crd,dal,HollJe00,tackles_combined,2,,,,,
player,201012250crd,dal,HollJe00,tackles_solo,1,,,,,
player,201012250crd,dal,HollJe00,tackles_assists,1,,,,,
player,201012250crd,dal,HollJe00,tackles_loss,0,,,,,
player,201012250crd,dal,HollJe00,qb_hits,0,,,,,
player,201012250crd,dal,HollJe00,fumbles_rec,0,,,,,
player,201012250crd,dal,HollJe00,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,HollJe00,fumbles_rec_td,0,,,,,
player,201012250crd,dal,HollJe00,fumbles_forced,0,,,,,
player,201012250crd,dal,HurdSa00,def_int,0,,,,,
player,201012250crd,dal,HurdSa00,def_int_yds,0,,,,,
player,201012250crd,dal,HurdSa00,def_int_td,0,,,,,
player,201012250crd,dal,HurdSa00,def_int_long,0,,,,,
player,201012250crd,dal,HurdSa00,pass_defended,0,,,,,
player,201012250crd,dal,HurdSa00,sacks,0.0,,,,,
player,201012250crd,dal,HurdSa00,tackles_combined,2,,,,,
player,201012250crd,dal,HurdSa00,tackles_solo,2,,,,,
player,201012250crd,dal,HurdSa00,tackles_assists,0,,,,,
player,201012250crd,dal,HurdSa00,tackles_loss,0,,,,,
player,201012250crd,dal,HurdSa00,qb_hits,0,,,,,
player,201012250crd,dal,HurdSa00,fumbles_rec,0,,,,,
player,201012250crd,dal,HurdSa00,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,HurdSa00,fumbles_rec_td,0,,,,,
player,201012250crd,dal,HurdSa00,fumbles_forced,0,,,,,
player,201012250crd,dal,McCrDa00,def_int,0,,,,,
player,201012250crd,dal,McCrDa00,def_int_yds,0,,,,,
player,201012250crd,dal,McCrDa00,def_int_td,0,,,,,
player,201012250crd,dal,McCrDa00,def_int_long,0,,,,,
player,201012250crd,dal,McCrDa00,pass_defended,0,,,,,
player,201012250crd,dal,McCrDa00,sacks,0.0,,,,,
player,201012250crd,dal,McCrDa00,tackles_combined,2,,,,,
player,201012250crd,dal,McCrDa00,tackles_solo,1,,,,,
player,201012250crd,dal,McCrDa00,tackles_assists,1,,,,,
player,201012250crd,dal,McCrDa00,tackles_loss,0,,,,,
player,201012250crd,dal,McCrDa00,qb_hits,0,,,,,
player,201012250crd,dal,McCrDa00,fumbles_rec,0,,,,,
player,201012250crd,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201012250crd,dal,McCrDa00,fumbles_forced,0,,,,,
player,201012250crd,dal,BallAl99,def_int,0,,,,,
player,201012250crd,dal,BallAl99,def_int_yds,0,,,,,
player,201012250crd,dal,BallAl99,def_int_td,0,,,,,
player,201012250crd,dal,BallAl99,def_int_long,0,,,,,
player,201012250crd,dal,BallAl99,pass_defended,0,,,,,
player,201012250crd,dal,BallAl99,sacks,0.0,,,,,
player,201012250crd,dal,BallAl99,tackles_combined,1,,,,,
player,201012250crd,dal,BallAl99,tackles_solo,1,,,,,
player,201012250crd,dal,BallAl99,tackles_assists,0,,,,,
player,201012250crd,dal,BallAl99,tackles_loss,0,,,,,
player,201012250crd,dal,BallAl99,qb_hits,0,,,,,
player,201012250crd,dal,BallAl99,fumbles_rec,0,,,,,
player,201012250crd,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,BallAl99,fumbles_forced,0,,,,,
player,201012250crd,dal,BuehDa44,def_int,0,,,,,
player,201012250crd,dal,BuehDa44,def_int_yds,0,,,,,
player,201012250crd,dal,BuehDa44,def_int_td,0,,,,,
player,201012250crd,dal,BuehDa44,def_int_long,0,,,,,
player,201012250crd,dal,BuehDa44,pass_defended,0,,,,,
player,201012250crd,dal,BuehDa44,sacks,0.0,,,,,
player,201012250crd,dal,BuehDa44,tackles_combined,1,,,,,
player,201012250crd,dal,BuehDa44,tackles_solo,1,,,,,
player,201012250crd,dal,BuehDa44,tackles_assists,0,,,,,
player,201012250crd,dal,BuehDa44,tackles_loss,0,,,,,
player,201012250crd,dal,BuehDa44,qb_hits,0,,,,,
player,201012250crd,dal,BuehDa44,fumbles_rec,0,,,,,
player,201012250crd,dal,BuehDa44,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,BuehDa44,fumbles_rec_td,0,,,,,
player,201012250crd,dal,BuehDa44,fumbles_forced,0,,,,,
player,201012250crd,dal,ChurBa99,def_int,0,,,,,
player,201012250crd,dal,ChurBa99,def_int_yds,0,,,,,
player,201012250crd,dal,ChurBa99,def_int_td,0,,,,,
player,201012250crd,dal,ChurBa99,def_int_long,0,,,,,
player,201012250crd,dal,ChurBa99,pass_defended,0,,,,,
player,201012250crd,dal,ChurBa99,sacks,0.0,,,,,
player,201012250crd,dal,ChurBa99,tackles_combined,1,,,,,
player,201012250crd,dal,ChurBa99,tackles_solo,1,,,,,
player,201012250crd,dal,ChurBa99,tackles_assists,0,,,,,
player,201012250crd,dal,ChurBa99,tackles_loss,0,,,,,
player,201012250crd,dal,ChurBa99,qb_hits,0,,,,,
player,201012250crd,dal,ChurBa99,fumbles_rec,0,,,,,
player,201012250crd,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,ChurBa99,fumbles_forced,0,,,,,
player,201012250crd,dal,JenkMi99,def_int,0,,,,,
player,201012250crd,dal,JenkMi99,def_int_yds,0,,,,,
player,201012250crd,dal,JenkMi99,def_int_td,0,,,,,
player,201012250crd,dal,JenkMi99,def_int_long,0,,,,,
player,201012250crd,dal,JenkMi99,pass_defended,1,,,,,
player,201012250crd,dal,JenkMi99,sacks,0.0,,,,,
player,201012250crd,dal,JenkMi99,tackles_combined,1,,,,,
player,201012250crd,dal,JenkMi99,tackles_solo,1,,,,,
player,201012250crd,dal,JenkMi99,tackles_assists,0,,,,,
player,201012250crd,dal,JenkMi99,tackles_loss,0,,,,,
player,201012250crd,dal,JenkMi99,qb_hits,0,,,,,
player,201012250crd,dal,JenkMi99,fumbles_rec,0,,,,,
player,201012250crd,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,JenkMi99,fumbles_forced,0,,,,,
player,201012250crd,dal,LeexSe99,def_int,0,,,,,
player,201012250crd,dal,LeexSe99,def_int_yds,0,,,,,
player,201012250crd,dal,LeexSe99,def_int_td,0,,,,,
player,201012250crd,dal,LeexSe99,def_int_long,0,,,,,
player,201012250crd,dal,LeexSe99,pass_defended,0,,,,,
player,201012250crd,dal,LeexSe99,sacks,0.0,,,,,
player,201012250crd,dal,LeexSe99,tackles_combined,1,,,,,
player,201012250crd,dal,LeexSe99,tackles_solo,0,,,,,
player,201012250crd,dal,LeexSe99,tackles_assists,1,,,,,
player,201012250crd,dal,LeexSe99,tackles_loss,0,,,,,
player,201012250crd,dal,LeexSe99,qb_hits,0,,,,,
player,201012250crd,dal,LeexSe99,fumbles_rec,0,,,,,
player,201012250crd,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201012250crd,dal,LeexSe99,fumbles_forced,0,,,,,
player,201012250crd,dal,McCaBr01,def_int,0,,,,,
player,201012250crd,dal,McCaBr01,def_int_yds,0,,,,,
player,201012250crd,dal,McCaBr01,def_int_td,0,,,,,
player,201012250crd,dal,McCaBr01,def_int_long,0,,,,,
player,201012250crd,dal,McCaBr01,pass_defended,0,,,,,
player,201012250crd,dal,McCaBr01,sacks,0.0,,,,,
player,201012250crd,dal,McCaBr01,tackles_combined,1,,,,,
player,201012250crd,dal,McCaBr01,tackles_solo,1,,,,,
player,201012250crd,dal,McCaBr01,tackles_assists,0,,,,,
player,201012250crd,dal,McCaBr01,tackles_loss,0,,,,,
player,201012250crd,dal,McCaBr01,qb_hits,0,,,,,
player,201012250crd,dal,McCaBr01,fumbles_rec,1,,,,,
player,201012250crd,dal,McCaBr01,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,McCaBr01,fumbles_rec_td,0,,,,,
player,201012250crd,dal,McCaBr01,fumbles_forced,0,,,,,
player,201012250crd,dal,WillBr95,def_int,0,,,,,
player,201012250crd,dal,WillBr95,def_int_yds,0,,,,,
player,201012250crd,dal,WillBr95,def_int_td,0,,,,,
player,201012250crd,dal,WillBr95,def_int_long,0,,,,,
player,201012250crd,dal,WillBr95,pass_defended,0,,,,,
player,201012250crd,dal,WillBr95,sacks,0.0,,,,,
player,201012250crd,dal,WillBr95,tackles_combined,1,,,,,
player,201012250crd,dal,WillBr95,tackles_solo,1,,,,,
player,201012250crd,dal,WillBr95,tackles_assists,0,,,,,
player,201012250crd,dal,WillBr95,tackles_loss,0,,,,,
player,201012250crd,dal,WillBr95,qb_hits,0,,,,,
player,201012250crd,dal,WillBr95,fumbles_rec,0,,,,,
player,201012250crd,dal,WillBr95,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,WillBr95,fumbles_rec_td,0,,,,,
player,201012250crd,dal,WillBr95,fumbles_forced,0,,,,,
player,201012250crd,dal,WillLe20,def_int,0,,,,,
player,201012250crd,dal,WillLe20,def_int_yds,0,,,,,
player,201012250crd,dal,WillLe20,def_int_td,0,,,,,
player,201012250crd,dal,WillLe20,def_int_long,0,,,,,
player,201012250crd,dal,WillLe20,pass_defended,0,,,,,
player,201012250crd,dal,WillLe20,sacks,0.0,,,,,
player,201012250crd,dal,WillLe20,tackles_combined,1,,,,,
player,201012250crd,dal,WillLe20,tackles_solo,1,,,,,
player,201012250crd,dal,WillLe20,tackles_assists,0,,,,,
player,201012250crd,dal,WillLe20,tackles_loss,0,,,,,
player,201012250crd,dal,WillLe20,qb_hits,0,,,,,
player,201012250crd,dal,WillLe20,fumbles_rec,0,,,,,
player,201012250crd,dal,WillLe20,fumbles_rec_yds,0,,,,,
player,201012250crd,dal,WillLe20,fumbles_rec_td,0,,,,,
player,201012250crd,dal,WillLe20,fumbles_forced,0,,,,,
player,201012250crd,crd,ToleGr99,def_int,1,,,,,
player,201012250crd,crd,ToleGr99,def_int_yds,66,,,,,
player,201012250crd,crd,ToleGr99,def_int_td,1,,,,,
player,201012250crd,crd,ToleGr99,def_int_long,66,,,,,
player,201012250crd,crd,ToleGr99,pass_defended,1,,,,,
player,201012250crd,crd,ToleGr99,sacks,0.0,,,,,
player,201012250crd,crd,ToleGr99,tackles_combined,7,,,,,
player,201012250crd,crd,ToleGr99,tackles_solo,7,,,,,
player,201012250crd,crd,ToleGr99,tackles_assists,0,,,,,
player,201012250crd,crd,ToleGr99,tackles_loss,0,,,,,
player,201012250crd,crd,ToleGr99,qb_hits,0,,,,,
player,201012250crd,crd,ToleGr99,fumbles_rec,0,,,,,
player,201012250crd,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,ToleGr99,fumbles_forced,0,,,,,
player,201012250crd,crd,RodgDo99,def_int,1,,,,,
player,201012250crd,crd,RodgDo99,def_int_yds,32,,,,,
player,201012250crd,crd,RodgDo99,def_int_td,1,,,,,
player,201012250crd,crd,RodgDo99,def_int_long,32,,,,,
player,201012250crd,crd,RodgDo99,pass_defended,3,,,,,
player,201012250crd,crd,RodgDo99,sacks,0.0,,,,,
player,201012250crd,crd,RodgDo99,tackles_combined,3,,,,,
player,201012250crd,crd,RodgDo99,tackles_solo,2,,,,,
player,201012250crd,crd,RodgDo99,tackles_assists,1,,,,,
player,201012250crd,crd,RodgDo99,tackles_loss,0,,,,,
player,201012250crd,crd,RodgDo99,qb_hits,0,,,,,
player,201012250crd,crd,RodgDo99,fumbles_rec,0,,,,,
player,201012250crd,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,RodgDo99,fumbles_forced,0,,,,,
player,201012250crd,crd,DockDa20,def_int,0,,,,,
player,201012250crd,crd,DockDa20,def_int_yds,0,,,,,
player,201012250crd,crd,DockDa20,def_int_td,0,,,,,
player,201012250crd,crd,DockDa20,def_int_long,0,,,,,
player,201012250crd,crd,DockDa20,pass_defended,0,,,,,
player,201012250crd,crd,DockDa20,sacks,2.0,,,,,
player,201012250crd,crd,DockDa20,tackles_combined,5,,,,,
player,201012250crd,crd,DockDa20,tackles_solo,5,,,,,
player,201012250crd,crd,DockDa20,tackles_assists,0,,,,,
player,201012250crd,crd,DockDa20,tackles_loss,1,,,,,
player,201012250crd,crd,DockDa20,qb_hits,2,,,,,
player,201012250crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201012250crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201012250crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201012250crd,crd,CampCa99,def_int,0,,,,,
player,201012250crd,crd,CampCa99,def_int_yds,0,,,,,
player,201012250crd,crd,CampCa99,def_int_td,0,,,,,
player,201012250crd,crd,CampCa99,def_int_long,0,,,,,
player,201012250crd,crd,CampCa99,pass_defended,0,,,,,
player,201012250crd,crd,CampCa99,sacks,1.0,,,,,
player,201012250crd,crd,CampCa99,tackles_combined,2,,,,,
player,201012250crd,crd,CampCa99,tackles_solo,2,,,,,
player,201012250crd,crd,CampCa99,tackles_assists,0,,,,,
player,201012250crd,crd,CampCa99,tackles_loss,1,,,,,
player,201012250crd,crd,CampCa99,qb_hits,1,,,,,
player,201012250crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201012250crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201012250crd,crd,HaggCl20,def_int,0,,,,,
player,201012250crd,crd,HaggCl20,def_int_yds,0,,,,,
player,201012250crd,crd,HaggCl20,def_int_td,0,,,,,
player,201012250crd,crd,HaggCl20,def_int_long,0,,,,,
player,201012250crd,crd,HaggCl20,pass_defended,0,,,,,
player,201012250crd,crd,HaggCl20,sacks,1.0,,,,,
player,201012250crd,crd,HaggCl20,tackles_combined,2,,,,,
player,201012250crd,crd,HaggCl20,tackles_solo,2,,,,,
player,201012250crd,crd,HaggCl20,tackles_assists,0,,,,,
player,201012250crd,crd,HaggCl20,tackles_loss,1,,,,,
player,201012250crd,crd,HaggCl20,qb_hits,1,,,,,
player,201012250crd,crd,HaggCl20,fumbles_rec,0,,,,,
player,201012250crd,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201012250crd,crd,HaggCl20,fumbles_forced,0,,,,,
player,201012250crd,crd,SchoOB99,def_int,0,,,,,
player,201012250crd,crd,SchoOB99,def_int_yds,0,,,,,
player,201012250crd,crd,SchoOB99,def_int_td,0,,,,,
player,201012250crd,crd,SchoOB99,def_int_long,0,,,,,
player,201012250crd,crd,SchoOB99,pass_defended,0,,,,,
player,201012250crd,crd,SchoOB99,sacks,1.0,,,,,
player,201012250crd,crd,SchoOB99,tackles_combined,1,,,,,
player,201012250crd,crd,SchoOB99,tackles_solo,1,,,,,
player,201012250crd,crd,SchoOB99,tackles_assists,0,,,,,
player,201012250crd,crd,SchoOB99,tackles_loss,1,,,,,
player,201012250crd,crd,SchoOB99,qb_hits,1,,,,,
player,201012250crd,crd,SchoOB99,fumbles_rec,0,,,,,
player,201012250crd,crd,SchoOB99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,SchoOB99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,SchoOB99,fumbles_forced,0,,,,,
player,201012250crd,crd,LenoPa20,def_int,0,,,,,
player,201012250crd,crd,LenoPa20,def_int_yds,0,,,,,
player,201012250crd,crd,LenoPa20,def_int_td,0,,,,,
player,201012250crd,crd,LenoPa20,def_int_long,0,,,,,
player,201012250crd,crd,LenoPa20,pass_defended,0,,,,,
player,201012250crd,crd,LenoPa20,sacks,0.0,,,,,
player,201012250crd,crd,LenoPa20,tackles_combined,8,,,,,
player,201012250crd,crd,LenoPa20,tackles_solo,8,,,,,
player,201012250crd,crd,LenoPa20,tackles_assists,0,,,,,
player,201012250crd,crd,LenoPa20,tackles_loss,1,,,,,
player,201012250crd,crd,LenoPa20,qb_hits,0,,,,,
player,201012250crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201012250crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201012250crd,crd,LenoPa20,fumbles_forced,0,,,,,
player,201012250crd,crd,WashDa99,def_int,0,,,,,
player,201012250crd,crd,WashDa99,def_int_yds,0,,,,,
player,201012250crd,crd,WashDa99,def_int_td,0,,,,,
player,201012250crd,crd,WashDa99,def_int_long,0,,,,,
player,201012250crd,crd,WashDa99,pass_defended,0,,,,,
player,201012250crd,crd,WashDa99,sacks,0.0,,,,,
player,201012250crd,crd,WashDa99,tackles_combined,8,,,,,
player,201012250crd,crd,WashDa99,tackles_solo,8,,,,,
player,201012250crd,crd,WashDa99,tackles_assists,0,,,,,
player,201012250crd,crd,WashDa99,tackles_loss,1,,,,,
player,201012250crd,crd,WashDa99,qb_hits,1,,,,,
player,201012250crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201012250crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,WashDa99,fumbles_forced,1,,,,,
player,201012250crd,crd,RhodKe20,def_int,0,,,,,
player,201012250crd,crd,RhodKe20,def_int_yds,0,,,,,
player,201012250crd,crd,RhodKe20,def_int_td,0,,,,,
player,201012250crd,crd,RhodKe20,def_int_long,0,,,,,
player,201012250crd,crd,RhodKe20,pass_defended,1,,,,,
player,201012250crd,crd,RhodKe20,sacks,0.0,,,,,
player,201012250crd,crd,RhodKe20,tackles_combined,7,,,,,
player,201012250crd,crd,RhodKe20,tackles_solo,6,,,,,
player,201012250crd,crd,RhodKe20,tackles_assists,1,,,,,
player,201012250crd,crd,RhodKe20,tackles_loss,0,,,,,
player,201012250crd,crd,RhodKe20,qb_hits,0,,,,,
player,201012250crd,crd,RhodKe20,fumbles_rec,1,,,,,
player,201012250crd,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201012250crd,crd,RhodKe20,fumbles_forced,0,,,,,
player,201012250crd,crd,WilsAd99,def_int,0,,,,,
player,201012250crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201012250crd,crd,WilsAd99,def_int_td,0,,,,,
player,201012250crd,crd,WilsAd99,def_int_long,0,,,,,
player,201012250crd,crd,WilsAd99,pass_defended,0,,,,,
