game,2010,8,20101031,201010310sdg,oti,"Tennessee Titans",25,sdg,"San Diego Chargers",33
player,201010310sdg,oti,McCoJa99,def_int_yds,11,,,,,
player,201010310sdg,oti,McCoJa99,def_int_td,0,,,,,
player,201010310sdg,oti,McCoJa99,def_int_long,11,,,,,
player,201010310sdg,oti,McCoJa99,pass_defended,1,,,,,
player,201010310sdg,oti,McCoJa99,sacks,0.0,,,,,
player,201010310sdg,oti,McCoJa99,tackles_combined,3,,,,,
player,201010310sdg,oti,McCoJa99,tackles_solo,3,,,,,
player,201010310sdg,oti,McCoJa99,tackles_assists,0,,,,,
player,201010310sdg,oti,McCoJa99,tackles_loss,0,,,,,
player,201010310sdg,oti,McCoJa99,qb_hits,0,,,,,
player,201010310sdg,oti,McCoJa99,fumbles_rec,0,,,,,
player,201010310sdg,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,McCoJa99,fumbles_forced,0,,,,,
player,201010310sdg,oti,BabiJa20,def_int,0,,,,,
player,201010310sdg,oti,BabiJa20,def_int_yds,0,,,,,
player,201010310sdg,oti,BabiJa20,def_int_td,0,,,,,
player,201010310sdg,oti,BabiJa20,def_int_long,0,,,,,
player,201010310sdg,oti,BabiJa20,pass_defended,0,,,,,
player,201010310sdg,oti,BabiJa20,sacks,1.0,,,,,
player,201010310sdg,oti,BabiJa20,tackles_combined,3,,,,,
player,201010310sdg,oti,BabiJa20,tackles_solo,3,,,,,
player,201010310sdg,oti,BabiJa20,tackles_assists,0,,,,,
player,201010310sdg,oti,BabiJa20,tackles_loss,2,,,,,
player,201010310sdg,oti,BabiJa20,qb_hits,2,,,,,
player,201010310sdg,oti,BabiJa20,fumbles_rec,0,,,,,
player,201010310sdg,oti,BabiJa20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,BabiJa20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,BabiJa20,fumbles_forced,0,,,,,
player,201010310sdg,oti,McRaGe99,def_int,0,,,,,
player,201010310sdg,oti,McRaGe99,def_int_yds,0,,,,,
player,201010310sdg,oti,McRaGe99,def_int_td,0,,,,,
player,201010310sdg,oti,McRaGe99,def_int_long,0,,,,,
player,201010310sdg,oti,McRaGe99,pass_defended,1,,,,,
player,201010310sdg,oti,McRaGe99,sacks,0.0,,,,,
player,201010310sdg,oti,McRaGe99,tackles_combined,10,,,,,
player,201010310sdg,oti,McRaGe99,tackles_solo,10,,,,,
player,201010310sdg,oti,McRaGe99,tackles_assists,0,,,,,
player,201010310sdg,oti,McRaGe99,tackles_loss,0,,,,,
player,201010310sdg,oti,McRaGe99,qb_hits,0,,,,,
player,201010310sdg,oti,McRaGe99,fumbles_rec,0,,,,,
player,201010310sdg,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,McRaGe99,fumbles_forced,0,,,,,
player,201010310sdg,oti,WithWi20,def_int,0,,,,,
player,201010310sdg,oti,WithWi20,def_int_yds,0,,,,,
player,201010310sdg,oti,WithWi20,def_int_td,0,,,,,
player,201010310sdg,oti,WithWi20,def_int_long,0,,,,,
player,201010310sdg,oti,WithWi20,pass_defended,0,,,,,
player,201010310sdg,oti,WithWi20,sacks,0.0,,,,,
player,201010310sdg,oti,WithWi20,tackles_combined,10,,,,,
player,201010310sdg,oti,WithWi20,tackles_solo,6,,,,,
player,201010310sdg,oti,WithWi20,tackles_assists,4,,,,,
player,201010310sdg,oti,WithWi20,tackles_loss,1,,,,,
player,201010310sdg,oti,WithWi20,qb_hits,0,,,,,
player,201010310sdg,oti,WithWi20,fumbles_rec,0,,,,,
player,201010310sdg,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,WithWi20,fumbles_forced,0,,,,,
player,201010310sdg,oti,TullSt20,def_int,0,,,,,
player,201010310sdg,oti,TullSt20,def_int_yds,0,,,,,
player,201010310sdg,oti,TullSt20,def_int_td,0,,,,,
player,201010310sdg,oti,TullSt20,def_int_long,0,,,,,
player,201010310sdg,oti,TullSt20,pass_defended,1,,,,,
player,201010310sdg,oti,TullSt20,sacks,0.0,,,,,
player,201010310sdg,oti,TullSt20,tackles_combined,8,,,,,
player,201010310sdg,oti,TullSt20,tackles_solo,4,,,,,
player,201010310sdg,oti,TullSt20,tackles_assists,4,,,,,
player,201010310sdg,oti,TullSt20,tackles_loss,0,,,,,
player,201010310sdg,oti,TullSt20,qb_hits,0,,,,,
player,201010310sdg,oti,TullSt20,fumbles_rec,0,,,,,
player,201010310sdg,oti,TullSt20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,TullSt20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,TullSt20,fumbles_forced,0,,,,,
player,201010310sdg,oti,GrifMi99,def_int,0,,,,,
player,201010310sdg,oti,GrifMi99,def_int_yds,0,,,,,
player,201010310sdg,oti,GrifMi99,def_int_td,0,,,,,
player,201010310sdg,oti,GrifMi99,def_int_long,0,,,,,
player,201010310sdg,oti,GrifMi99,pass_defended,0,,,,,
player,201010310sdg,oti,GrifMi99,sacks,0.0,,,,,
player,201010310sdg,oti,GrifMi99,tackles_combined,6,,,,,
player,201010310sdg,oti,GrifMi99,tackles_solo,6,,,,,
player,201010310sdg,oti,GrifMi99,tackles_assists,0,,,,,
player,201010310sdg,oti,GrifMi99,tackles_loss,1,,,,,
player,201010310sdg,oti,GrifMi99,qb_hits,0,,,,,
player,201010310sdg,oti,GrifMi99,fumbles_rec,0,,,,,
player,201010310sdg,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,GrifMi99,fumbles_forced,0,,,,,
player,201010310sdg,oti,FordJa99,def_int,0,,,,,
player,201010310sdg,oti,FordJa99,def_int_yds,0,,,,,
player,201010310sdg,oti,FordJa99,def_int_td,0,,,,,
player,201010310sdg,oti,FordJa99,def_int_long,0,,,,,
player,201010310sdg,oti,FordJa99,pass_defended,0,,,,,
player,201010310sdg,oti,FordJa99,sacks,0.0,,,,,
player,201010310sdg,oti,FordJa99,tackles_combined,5,,,,,
player,201010310sdg,oti,FordJa99,tackles_solo,4,,,,,
player,201010310sdg,oti,FordJa99,tackles_assists,1,,,,,
player,201010310sdg,oti,FordJa99,tackles_loss,0,,,,,
player,201010310sdg,oti,FordJa99,qb_hits,0,,,,,
player,201010310sdg,oti,FordJa99,fumbles_rec,0,,,,,
player,201010310sdg,oti,FordJa99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,FordJa99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,FordJa99,fumbles_forced,0,,,,,
player,201010310sdg,oti,HopeCh21,def_int,0,,,,,
player,201010310sdg,oti,HopeCh21,def_int_yds,0,,,,,
player,201010310sdg,oti,HopeCh21,def_int_td,0,,,,,
player,201010310sdg,oti,HopeCh21,def_int_long,0,,,,,
player,201010310sdg,oti,HopeCh21,pass_defended,0,,,,,
player,201010310sdg,oti,HopeCh21,sacks,0.0,,,,,
player,201010310sdg,oti,HopeCh21,tackles_combined,5,,,,,
player,201010310sdg,oti,HopeCh21,tackles_solo,2,,,,,
player,201010310sdg,oti,HopeCh21,tackles_assists,3,,,,,
player,201010310sdg,oti,HopeCh21,tackles_loss,0,,,,,
player,201010310sdg,oti,HopeCh21,qb_hits,0,,,,,
player,201010310sdg,oti,HopeCh21,fumbles_rec,0,,,,,
player,201010310sdg,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,HopeCh21,fumbles_forced,0,,,,,
player,201010310sdg,oti,FinnCo20,def_int,0,,,,,
player,201010310sdg,oti,FinnCo20,def_int_yds,0,,,,,
player,201010310sdg,oti,FinnCo20,def_int_td,0,,,,,
player,201010310sdg,oti,FinnCo20,def_int_long,0,,,,,
player,201010310sdg,oti,FinnCo20,pass_defended,0,,,,,
player,201010310sdg,oti,FinnCo20,sacks,0.0,,,,,
player,201010310sdg,oti,FinnCo20,tackles_combined,4,,,,,
player,201010310sdg,oti,FinnCo20,tackles_solo,1,,,,,
player,201010310sdg,oti,FinnCo20,tackles_assists,3,,,,,
player,201010310sdg,oti,FinnCo20,tackles_loss,0,,,,,
player,201010310sdg,oti,FinnCo20,qb_hits,0,,,,,
player,201010310sdg,oti,FinnCo20,fumbles_rec,0,,,,,
player,201010310sdg,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,FinnCo20,fumbles_forced,0,,,,,
player,201010310sdg,oti,JoneJa99,def_int,0,,,,,
player,201010310sdg,oti,JoneJa99,def_int_yds,0,,,,,
player,201010310sdg,oti,JoneJa99,def_int_td,0,,,,,
player,201010310sdg,oti,JoneJa99,def_int_long,0,,,,,
player,201010310sdg,oti,JoneJa99,pass_defended,1,,,,,
player,201010310sdg,oti,JoneJa99,sacks,0.0,,,,,
player,201010310sdg,oti,JoneJa99,tackles_combined,4,,,,,
player,201010310sdg,oti,JoneJa99,tackles_solo,3,,,,,
player,201010310sdg,oti,JoneJa99,tackles_assists,1,,,,,
player,201010310sdg,oti,JoneJa99,tackles_loss,0,,,,,
player,201010310sdg,oti,JoneJa99,qb_hits,0,,,,,
player,201010310sdg,oti,JoneJa99,fumbles_rec,0,,,,,
player,201010310sdg,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,JoneJa99,fumbles_forced,0,,,,,
player,201010310sdg,oti,VernAl99,def_int,0,,,,,
player,201010310sdg,oti,VernAl99,def_int_yds,0,,,,,
player,201010310sdg,oti,VernAl99,def_int_td,0,,,,,
player,201010310sdg,oti,VernAl99,def_int_long,0,,,,,
player,201010310sdg,oti,VernAl99,pass_defended,0,,,,,
player,201010310sdg,oti,VernAl99,sacks,0.0,,,,,
player,201010310sdg,oti,VernAl99,tackles_combined,4,,,,,
player,201010310sdg,oti,VernAl99,tackles_solo,4,,,,,
player,201010310sdg,oti,VernAl99,tackles_assists,0,,,,,
player,201010310sdg,oti,VernAl99,tackles_loss,0,,,,,
player,201010310sdg,oti,VernAl99,qb_hits,0,,,,,
player,201010310sdg,oti,VernAl99,fumbles_rec,0,,,,,
player,201010310sdg,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,VernAl99,fumbles_forced,0,,,,,
player,201010310sdg,oti,HayeJo20,def_int,0,,,,,
player,201010310sdg,oti,HayeJo20,def_int_yds,0,,,,,
player,201010310sdg,oti,HayeJo20,def_int_td,0,,,,,
player,201010310sdg,oti,HayeJo20,def_int_long,0,,,,,
player,201010310sdg,oti,HayeJo20,pass_defended,0,,,,,
player,201010310sdg,oti,HayeJo20,sacks,0.0,,,,,
player,201010310sdg,oti,HayeJo20,tackles_combined,3,,,,,
player,201010310sdg,oti,HayeJo20,tackles_solo,3,,,,,
player,201010310sdg,oti,HayeJo20,tackles_assists,0,,,,,
player,201010310sdg,oti,HayeJo20,tackles_loss,1,,,,,
player,201010310sdg,oti,HayeJo20,qb_hits,0,,,,,
player,201010310sdg,oti,HayeJo20,fumbles_rec,0,,,,,
player,201010310sdg,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,HayeJo20,fumbles_forced,0,,,,,
player,201010310sdg,oti,ShawTi99,def_int,0,,,,,
player,201010310sdg,oti,ShawTi99,def_int_yds,0,,,,,
player,201010310sdg,oti,ShawTi99,def_int_td,0,,,,,
player,201010310sdg,oti,ShawTi99,def_int_long,0,,,,,
player,201010310sdg,oti,ShawTi99,pass_defended,0,,,,,
player,201010310sdg,oti,ShawTi99,sacks,0.0,,,,,
player,201010310sdg,oti,ShawTi99,tackles_combined,3,,,,,
player,201010310sdg,oti,ShawTi99,tackles_solo,2,,,,,
player,201010310sdg,oti,ShawTi99,tackles_assists,1,,,,,
player,201010310sdg,oti,ShawTi99,tackles_loss,1,,,,,
player,201010310sdg,oti,ShawTi99,qb_hits,0,,,,,
player,201010310sdg,oti,ShawTi99,fumbles_rec,0,,,,,
player,201010310sdg,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,ShawTi99,fumbles_forced,0,,,,,
player,201010310sdg,oti,CurrRe99,def_int,0,,,,,
player,201010310sdg,oti,CurrRe99,def_int_yds,0,,,,,
player,201010310sdg,oti,CurrRe99,def_int_td,0,,,,,
player,201010310sdg,oti,CurrRe99,def_int_long,0,,,,,
player,201010310sdg,oti,CurrRe99,pass_defended,0,,,,,
player,201010310sdg,oti,CurrRe99,sacks,0.0,,,,,
player,201010310sdg,oti,CurrRe99,tackles_combined,2,,,,,
player,201010310sdg,oti,CurrRe99,tackles_solo,1,,,,,
player,201010310sdg,oti,CurrRe99,tackles_assists,1,,,,,
player,201010310sdg,oti,CurrRe99,tackles_loss,0,,,,,
player,201010310sdg,oti,CurrRe99,qb_hits,0,,,,,
player,201010310sdg,oti,CurrRe99,fumbles_rec,0,,,,,
player,201010310sdg,oti,CurrRe99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,CurrRe99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,CurrRe99,fumbles_forced,0,,,,,
player,201010310sdg,oti,GordAm20,def_int,0,,,,,
player,201010310sdg,oti,GordAm20,def_int_yds,0,,,,,
player,201010310sdg,oti,GordAm20,def_int_td,0,,,,,
player,201010310sdg,oti,GordAm20,def_int_long,0,,,,,
player,201010310sdg,oti,GordAm20,pass_defended,0,,,,,
player,201010310sdg,oti,GordAm20,sacks,0.0,,,,,
player,201010310sdg,oti,GordAm20,tackles_combined,2,,,,,
player,201010310sdg,oti,GordAm20,tackles_solo,1,,,,,
player,201010310sdg,oti,GordAm20,tackles_assists,1,,,,,
player,201010310sdg,oti,GordAm20,tackles_loss,0,,,,,
player,201010310sdg,oti,GordAm20,qb_hits,0,,,,,
player,201010310sdg,oti,GordAm20,fumbles_rec,0,,,,,
player,201010310sdg,oti,GordAm20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,GordAm20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,GordAm20,fumbles_forced,0,,,,,
player,201010310sdg,oti,HayeWi99,def_int,0,,,,,
player,201010310sdg,oti,HayeWi99,def_int_yds,0,,,,,
player,201010310sdg,oti,HayeWi99,def_int_td,0,,,,,
player,201010310sdg,oti,HayeWi99,def_int_long,0,,,,,
player,201010310sdg,oti,HayeWi99,pass_defended,0,,,,,
player,201010310sdg,oti,HayeWi99,sacks,0.0,,,,,
player,201010310sdg,oti,HayeWi99,tackles_combined,2,,,,,
player,201010310sdg,oti,HayeWi99,tackles_solo,2,,,,,
player,201010310sdg,oti,HayeWi99,tackles_assists,0,,,,,
player,201010310sdg,oti,HayeWi99,tackles_loss,0,,,,,
player,201010310sdg,oti,HayeWi99,qb_hits,0,,,,,
player,201010310sdg,oti,HayeWi99,fumbles_rec,0,,,,,
player,201010310sdg,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,HayeWi99,fumbles_forced,0,,,,,
player,201010310sdg,oti,MarkSe99,def_int,0,,,,,
player,201010310sdg,oti,MarkSe99,def_int_yds,0,,,,,
player,201010310sdg,oti,MarkSe99,def_int_td,0,,,,,
player,201010310sdg,oti,MarkSe99,def_int_long,0,,,,,
player,201010310sdg,oti,MarkSe99,pass_defended,0,,,,,
player,201010310sdg,oti,MarkSe99,sacks,0.0,,,,,
player,201010310sdg,oti,MarkSe99,tackles_combined,2,,,,,
player,201010310sdg,oti,MarkSe99,tackles_solo,1,,,,,
player,201010310sdg,oti,MarkSe99,tackles_assists,1,,,,,
player,201010310sdg,oti,MarkSe99,tackles_loss,0,,,,,
player,201010310sdg,oti,MarkSe99,qb_hits,0,,,,,
player,201010310sdg,oti,MarkSe99,fumbles_rec,0,,,,,
player,201010310sdg,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,MarkSe99,fumbles_forced,0,,,,,
player,201010310sdg,oti,AmatKe20,def_int,0,,,,,
player,201010310sdg,oti,AmatKe20,def_int_yds,0,,,,,
player,201010310sdg,oti,AmatKe20,def_int_td,0,,,,,
player,201010310sdg,oti,AmatKe20,def_int_long,0,,,,,
player,201010310sdg,oti,AmatKe20,pass_defended,0,,,,,
player,201010310sdg,oti,AmatKe20,sacks,0.0,,,,,
player,201010310sdg,oti,AmatKe20,tackles_combined,1,,,,,
player,201010310sdg,oti,AmatKe20,tackles_solo,1,,,,,
player,201010310sdg,oti,AmatKe20,tackles_assists,0,,,,,
player,201010310sdg,oti,AmatKe20,tackles_loss,0,,,,,
player,201010310sdg,oti,AmatKe20,qb_hits,0,,,,,
player,201010310sdg,oti,AmatKe20,fumbles_rec,0,,,,,
player,201010310sdg,oti,AmatKe20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,AmatKe20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,AmatKe20,fumbles_forced,0,,,,,
player,201010310sdg,oti,BallDa20,def_int,0,,,,,
player,201010310sdg,oti,BallDa20,def_int_yds,0,,,,,
player,201010310sdg,oti,BallDa20,def_int_td,0,,,,,
player,201010310sdg,oti,BallDa20,def_int_long,0,,,,,
player,201010310sdg,oti,BallDa20,pass_defended,0,,,,,
player,201010310sdg,oti,BallDa20,sacks,0.0,,,,,
player,201010310sdg,oti,BallDa20,tackles_combined,1,,,,,
player,201010310sdg,oti,BallDa20,tackles_solo,1,,,,,
player,201010310sdg,oti,BallDa20,tackles_assists,0,,,,,
player,201010310sdg,oti,BallDa20,tackles_loss,0,,,,,
player,201010310sdg,oti,BallDa20,qb_hits,0,,,,,
player,201010310sdg,oti,BallDa20,fumbles_rec,0,,,,,
player,201010310sdg,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,BallDa20,fumbles_forced,0,,,,,
player,201010310sdg,oti,FullVi20,def_int,0,,,,,
player,201010310sdg,oti,FullVi20,def_int_yds,0,,,,,
player,201010310sdg,oti,FullVi20,def_int_td,0,,,,,
player,201010310sdg,oti,FullVi20,def_int_long,0,,,,,
player,201010310sdg,oti,FullVi20,pass_defended,0,,,,,
player,201010310sdg,oti,FullVi20,sacks,0.0,,,,,
player,201010310sdg,oti,FullVi20,tackles_combined,1,,,,,
player,201010310sdg,oti,FullVi20,tackles_solo,1,,,,,
player,201010310sdg,oti,FullVi20,tackles_assists,0,,,,,
player,201010310sdg,oti,FullVi20,tackles_loss,0,,,,,
player,201010310sdg,oti,FullVi20,qb_hits,0,,,,,
player,201010310sdg,oti,FullVi20,fumbles_rec,0,,,,,
player,201010310sdg,oti,FullVi20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,FullVi20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,FullVi20,fumbles_forced,0,,,,,
player,201010310sdg,oti,HallAh00,def_int,0,,,,,
player,201010310sdg,oti,HallAh00,def_int_yds,0,,,,,
player,201010310sdg,oti,HallAh00,def_int_td,0,,,,,
player,201010310sdg,oti,HallAh00,def_int_long,0,,,,,
player,201010310sdg,oti,HallAh00,pass_defended,0,,,,,
player,201010310sdg,oti,HallAh00,sacks,0.0,,,,,
player,201010310sdg,oti,HallAh00,tackles_combined,1,,,,,
player,201010310sdg,oti,HallAh00,tackles_solo,1,,,,,
player,201010310sdg,oti,HallAh00,tackles_assists,0,,,,,
player,201010310sdg,oti,HallAh00,tackles_loss,0,,,,,
player,201010310sdg,oti,HallAh00,qb_hits,0,,,,,
player,201010310sdg,oti,HallAh00,fumbles_rec,0,,,,,
player,201010310sdg,oti,HallAh00,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,HallAh00,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,HallAh00,fumbles_forced,0,,,,,
player,201010310sdg,oti,HawkLa00,def_int,0,,,,,
player,201010310sdg,oti,HawkLa00,def_int_yds,0,,,,,
player,201010310sdg,oti,HawkLa00,def_int_td,0,,,,,
player,201010310sdg,oti,HawkLa00,def_int_long,0,,,,,
player,201010310sdg,oti,HawkLa00,pass_defended,0,,,,,
player,201010310sdg,oti,HawkLa00,sacks,0.0,,,,,
player,201010310sdg,oti,HawkLa00,tackles_combined,1,,,,,
player,201010310sdg,oti,HawkLa00,tackles_solo,0,,,,,
player,201010310sdg,oti,HawkLa00,tackles_assists,1,,,,,
player,201010310sdg,oti,HawkLa00,tackles_loss,0,,,,,
player,201010310sdg,oti,HawkLa00,qb_hits,0,,,,,
player,201010310sdg,oti,HawkLa00,fumbles_rec,0,,,,,
player,201010310sdg,oti,HawkLa00,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,HawkLa00,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,HawkLa00,fumbles_forced,0,,,,,
player,201010310sdg,oti,MariMa00,def_int,0,,,,,
player,201010310sdg,oti,MariMa00,def_int_yds,0,,,,,
player,201010310sdg,oti,MariMa00,def_int_td,0,,,,,
player,201010310sdg,oti,MariMa00,def_int_long,0,,,,,
player,201010310sdg,oti,MariMa00,pass_defended,0,,,,,
player,201010310sdg,oti,MariMa00,sacks,0.0,,,,,
player,201010310sdg,oti,MariMa00,tackles_combined,1,,,,,
player,201010310sdg,oti,MariMa00,tackles_solo,1,,,,,
player,201010310sdg,oti,MariMa00,tackles_assists,0,,,,,
player,201010310sdg,oti,MariMa00,tackles_loss,0,,,,,
player,201010310sdg,oti,MariMa00,qb_hits,0,,,,,
player,201010310sdg,oti,MariMa00,fumbles_rec,0,,,,,
player,201010310sdg,oti,MariMa00,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,MariMa00,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,MariMa00,fumbles_forced,0,,,,,
player,201010310sdg,oti,NickDo20,def_int,0,,,,,
player,201010310sdg,oti,NickDo20,def_int_yds,0,,,,,
player,201010310sdg,oti,NickDo20,def_int_td,0,,,,,
player,201010310sdg,oti,NickDo20,def_int_long,0,,,,,
player,201010310sdg,oti,NickDo20,pass_defended,0,,,,,
player,201010310sdg,oti,NickDo20,sacks,0.0,,,,,
player,201010310sdg,oti,NickDo20,tackles_combined,1,,,,,
player,201010310sdg,oti,NickDo20,tackles_solo,0,,,,,
player,201010310sdg,oti,NickDo20,tackles_assists,1,,,,,
player,201010310sdg,oti,NickDo20,tackles_loss,0,,,,,
player,201010310sdg,oti,NickDo20,qb_hits,0,,,,,
player,201010310sdg,oti,NickDo20,fumbles_rec,0,,,,,
player,201010310sdg,oti,NickDo20,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,NickDo20,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,NickDo20,fumbles_forced,0,,,,,
player,201010310sdg,oti,RingJa00,def_int,0,,,,,
player,201010310sdg,oti,RingJa00,def_int_yds,0,,,,,
player,201010310sdg,oti,RingJa00,def_int_td,0,,,,,
player,201010310sdg,oti,RingJa00,def_int_long,0,,,,,
player,201010310sdg,oti,RingJa00,pass_defended,0,,,,,
player,201010310sdg,oti,RingJa00,sacks,0.0,,,,,
player,201010310sdg,oti,RingJa00,tackles_combined,1,,,,,
player,201010310sdg,oti,RingJa00,tackles_solo,0,,,,,
player,201010310sdg,oti,RingJa00,tackles_assists,1,,,,,
player,201010310sdg,oti,RingJa00,tackles_loss,,,,,,
player,201010310sdg,oti,RingJa00,qb_hits,,,,,,
player,201010310sdg,oti,RingJa00,fumbles_rec,0,,,,,
player,201010310sdg,oti,RingJa00,fumbles_rec_yds,0,,,,,
player,201010310sdg,oti,RingJa00,fumbles_rec_td,0,,,,,
player,201010310sdg,oti,RingJa00,fumbles_forced,0,,,,,
player,201010310sdg,sdg,WeddEr99,def_int,0,,,,,
player,201010310sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201010310sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201010310sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201010310sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201010310sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201010310sdg,sdg,WeddEr99,tackles_combined,11,,,,,
player,201010310sdg,sdg,WeddEr99,tackles_solo,10,,,,,
player,201010310sdg,sdg,WeddEr99,tackles_assists,1,,,,,
player,201010310sdg,sdg,WeddEr99,tackles_loss,1,,,,,
player,201010310sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201010310sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201010310sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201010310sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201010310sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201010310sdg,sdg,BurnKe20,def_int,0,,,,,
player,201010310sdg,sdg,BurnKe20,def_int_yds,0,,,,,
player,201010310sdg,sdg,BurnKe20,def_int_td,0,,,,,
player,201010310sdg,sdg,BurnKe20,def_int_long,0,,,,,
player,201010310sdg,sdg,BurnKe20,pass_defended,0,,,,,
player,201010310sdg,sdg,BurnKe20,sacks,0.0,,,,,
player,201010310sdg,sdg,BurnKe20,tackles_combined,7,,,,,
player,201010310sdg,sdg,BurnKe20,tackles_solo,7,,,,,
player,201010310sdg,sdg,BurnKe20,tackles_assists,0,,,,,
player,201010310sdg,sdg,BurnKe20,tackles_loss,1,,,,,
player,201010310sdg,sdg,BurnKe20,qb_hits,0,,,,,
player,201010310sdg,sdg,BurnKe20,fumbles_rec,0,,,,,
player,201010310sdg,sdg,BurnKe20,fumbles_rec_yds,0,,,,,
player,201010310sdg,sdg,BurnKe20,fumbles_rec_td,0,,,,,
player,201010310sdg,sdg,BurnKe20,fumbles_forced,0,,,,,
player,201010310sdg,sdg,GaraAn20,def_int,0,,,,,
player,201010310sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201010310sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201010310sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201010310sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201010310sdg,sdg,GaraAn20,sacks,0.0,,,,,
player,201010310sdg,sdg,GaraAn20,tackles_combined,4,,,,,
player,201010310sdg,sdg,GaraAn20,tackles_solo,2,,,,,
player,201010310sdg,sdg,GaraAn20,tackles_assists,2,,,,,
player,201010310sdg,sdg,GaraAn20,tackles_loss,0,,,,,
player,201010310sdg,sdg,GaraAn20,qb_hits,0,,,,,
player,201010310sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201010310sdg,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201010310sdg,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201010310sdg,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201010310sdg,sdg,OlivPa20,def_int,0,,,,,
player,201010310sdg,sdg,OlivPa20,def_int_yds,0,,,,,
player,201010310sdg,sdg,OlivPa20,def_int_td,0,,,,,
player,201010310sdg,sdg,OlivPa20,def_int_long,0,,,,,
player,201010310sdg,sdg,OlivPa20,pass_defended,1,,,,,
player,201010310sdg,sdg,OlivPa20,sacks,0.0,,,,,
