game,2010,12,20101128,201011280chi,phi,"Philadelphia Eagles",26,chi,"Chicago Bears",31
player,201011280chi,chi,DaviKe01,fumbles_rec,0,,,,,
player,201011280chi,chi,DaviKe01,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,DaviKe01,fumbles_rec_td,0,,,,,
player,201011280chi,chi,DaviKe01,fumbles_forced,0,,,,,
player,201011280chi,chi,HarrTo99,def_int,0,,,,,
player,201011280chi,chi,HarrTo99,def_int_yds,0,,,,,
player,201011280chi,chi,HarrTo99,def_int_td,0,,,,,
player,201011280chi,chi,HarrTo99,def_int_long,0,,,,,
player,201011280chi,chi,HarrTo99,pass_defended,1,,,,,
player,201011280chi,chi,HarrTo99,sacks,0.0,,,,,
player,201011280chi,chi,HarrTo99,tackles_combined,2,,,,,
player,201011280chi,chi,HarrTo99,tackles_solo,1,,,,,
player,201011280chi,chi,HarrTo99,tackles_assists,1,,,,,
player,201011280chi,chi,HarrTo99,tackles_loss,0,,,,,
player,201011280chi,chi,HarrTo99,qb_hits,1,,,,,
player,201011280chi,chi,HarrTo99,fumbles_rec,0,,,,,
player,201011280chi,chi,HarrTo99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,HarrTo99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,HarrTo99,fumbles_forced,0,,,,,
player,201011280chi,chi,MannDa21,def_int,0,,,,,
player,201011280chi,chi,MannDa21,def_int_yds,0,,,,,
player,201011280chi,chi,MannDa21,def_int_td,0,,,,,
player,201011280chi,chi,MannDa21,def_int_long,0,,,,,
player,201011280chi,chi,MannDa21,pass_defended,0,,,,,
player,201011280chi,chi,MannDa21,sacks,0.0,,,,,
player,201011280chi,chi,MannDa21,tackles_combined,2,,,,,
player,201011280chi,chi,MannDa21,tackles_solo,2,,,,,
player,201011280chi,chi,MannDa21,tackles_assists,0,,,,,
player,201011280chi,chi,MannDa21,tackles_loss,0,,,,,
player,201011280chi,chi,MannDa21,qb_hits,0,,,,,
player,201011280chi,chi,MannDa21,fumbles_rec,0,,,,,
player,201011280chi,chi,MannDa21,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,MannDa21,fumbles_rec_td,0,,,,,
player,201011280chi,chi,MannDa21,fumbles_forced,0,,,,,
player,201011280chi,chi,DaviRa00,def_int,0,,,,,
player,201011280chi,chi,DaviRa00,def_int_yds,0,,,,,
player,201011280chi,chi,DaviRa00,def_int_td,0,,,,,
player,201011280chi,chi,DaviRa00,def_int_long,0,,,,,
player,201011280chi,chi,DaviRa00,pass_defended,0,,,,,
player,201011280chi,chi,DaviRa00,sacks,0.0,,,,,
player,201011280chi,chi,DaviRa00,tackles_combined,1,,,,,
player,201011280chi,chi,DaviRa00,tackles_solo,0,,,,,
player,201011280chi,chi,DaviRa00,tackles_assists,1,,,,,
player,201011280chi,chi,DaviRa00,tackles_loss,0,,,,,
player,201011280chi,chi,DaviRa00,qb_hits,0,,,,,
player,201011280chi,chi,DaviRa00,fumbles_rec,0,,,,,
player,201011280chi,chi,DaviRa00,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,DaviRa00,fumbles_rec_td,0,,,,,
player,201011280chi,chi,DaviRa00,fumbles_forced,0,,,,,
player,201011280chi,chi,HarrMa98,def_int,0,,,,,
player,201011280chi,chi,HarrMa98,def_int_yds,0,,,,,
player,201011280chi,chi,HarrMa98,def_int_td,0,,,,,
player,201011280chi,chi,HarrMa98,def_int_long,0,,,,,
player,201011280chi,chi,HarrMa98,pass_defended,0,,,,,
player,201011280chi,chi,HarrMa98,sacks,0.0,,,,,
player,201011280chi,chi,HarrMa98,tackles_combined,1,,,,,
player,201011280chi,chi,HarrMa98,tackles_solo,1,,,,,
player,201011280chi,chi,HarrMa98,tackles_assists,0,,,,,
player,201011280chi,chi,HarrMa98,tackles_loss,1,,,,,
player,201011280chi,chi,HarrMa98,qb_hits,1,,,,,
player,201011280chi,chi,HarrMa98,fumbles_rec,0,,,,,
player,201011280chi,chi,HarrMa98,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,HarrMa98,fumbles_rec_td,0,,,,,
player,201011280chi,chi,HarrMa98,fumbles_forced,0,,,,,
player,201011280chi,chi,MaynBr20,def_int,0,,,,,
player,201011280chi,chi,MaynBr20,def_int_yds,0,,,,,
player,201011280chi,chi,MaynBr20,def_int_td,0,,,,,
player,201011280chi,chi,MaynBr20,def_int_long,0,,,,,
player,201011280chi,chi,MaynBr20,pass_defended,0,,,,,
player,201011280chi,chi,MaynBr20,sacks,0.0,,,,,
player,201011280chi,chi,MaynBr20,tackles_combined,1,,,,,
player,201011280chi,chi,MaynBr20,tackles_solo,1,,,,,
player,201011280chi,chi,MaynBr20,tackles_assists,0,,,,,
player,201011280chi,chi,MaynBr20,tackles_loss,0,,,,,
player,201011280chi,chi,MaynBr20,qb_hits,0,,,,,
player,201011280chi,chi,MaynBr20,fumbles_rec,0,,,,,
player,201011280chi,chi,MaynBr20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,MaynBr20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,MaynBr20,fumbles_forced,0,,,,,
player,201011280chi,chi,MeltHe99,def_int,0,,,,,
player,201011280chi,chi,MeltHe99,def_int_yds,0,,,,,
player,201011280chi,chi,MeltHe99,def_int_td,0,,,,,
player,201011280chi,chi,MeltHe99,def_int_long,0,,,,,
player,201011280chi,chi,MeltHe99,pass_defended,0,,,,,
player,201011280chi,chi,MeltHe99,sacks,0.0,,,,,
player,201011280chi,chi,MeltHe99,tackles_combined,1,,,,,
player,201011280chi,chi,MeltHe99,tackles_solo,1,,,,,
player,201011280chi,chi,MeltHe99,tackles_assists,0,,,,,
player,201011280chi,chi,MeltHe99,tackles_loss,1,,,,,
player,201011280chi,chi,MeltHe99,qb_hits,0,,,,,
player,201011280chi,chi,MeltHe99,fumbles_rec,0,,,,,
player,201011280chi,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,MeltHe99,fumbles_forced,0,,,,,
player,201011280chi,chi,WolfGa00,def_int,0,,,,,
player,201011280chi,chi,WolfGa00,def_int_yds,0,,,,,
player,201011280chi,chi,WolfGa00,def_int_td,0,,,,,
player,201011280chi,chi,WolfGa00,def_int_long,0,,,,,
player,201011280chi,chi,WolfGa00,pass_defended,0,,,,,
player,201011280chi,chi,WolfGa00,sacks,0.0,,,,,
player,201011280chi,chi,WolfGa00,tackles_combined,1,,,,,
player,201011280chi,chi,WolfGa00,tackles_solo,1,,,,,
player,201011280chi,chi,WolfGa00,tackles_assists,0,,,,,
player,201011280chi,chi,WolfGa00,tackles_loss,0,,,,,
player,201011280chi,chi,WolfGa00,qb_hits,0,,,,,
player,201011280chi,chi,WolfGa00,fumbles_rec,0,,,,,
player,201011280chi,chi,WolfGa00,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,WolfGa00,fumbles_rec_td,0,,,,,
player,201011280chi,chi,WolfGa00,fumbles_forced,0,,,,,
player,201011280chi,phi,JackDe00,kick_ret,0,,,,,
player,201011280chi,phi,JackDe00,kick_ret_yds,0,,,,,
player,201011280chi,phi,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201011280chi,phi,JackDe00,kick_ret_td,0,,,,,
player,201011280chi,phi,JackDe00,kick_ret_long,0,,,,,
player,201011280chi,phi,JackDe00,punt_ret,2,,,,,
player,201011280chi,phi,JackDe00,punt_ret_yds,36,,,,,
player,201011280chi,phi,JackDe00,punt_ret_yds_per_ret,18.0,,,,,
player,201011280chi,phi,JackDe00,punt_ret_td,0,,,,,
player,201011280chi,phi,JackDe00,punt_ret_long,35,,,,,
player,201011280chi,phi,MaclJe00,kick_ret,0,,,,,
player,201011280chi,phi,MaclJe00,kick_ret_yds,0,,,,,
player,201011280chi,phi,MaclJe00,kick_ret_yds_per_ret,,,,,,
player,201011280chi,phi,MaclJe00,kick_ret_td,0,,,,,
player,201011280chi,phi,MaclJe00,kick_ret_long,0,,,,,
player,201011280chi,phi,MaclJe00,punt_ret,1,,,,,
player,201011280chi,phi,MaclJe00,punt_ret_yds,7,,,,,
player,201011280chi,phi,MaclJe00,punt_ret_yds_per_ret,7.0,,,,,
player,201011280chi,phi,MaclJe00,punt_ret_td,0,,,,,
player,201011280chi,phi,MaclJe00,punt_ret_long,7,,,,,
player,201011280chi,phi,CalvJo99,kick_ret,6,,,,,
player,201011280chi,phi,CalvJo99,kick_ret_yds,145,,,,,
player,201011280chi,phi,CalvJo99,kick_ret_yds_per_ret,24.2,,,,,
player,201011280chi,phi,CalvJo99,kick_ret_td,0,,,,,
player,201011280chi,phi,CalvJo99,kick_ret_long,29,,,,,
player,201011280chi,phi,CalvJo99,punt_ret,0,,,,,
player,201011280chi,phi,CalvJo99,punt_ret_yds,0,,,,,
player,201011280chi,phi,CalvJo99,punt_ret_yds_per_ret,,,,,,
player,201011280chi,phi,CalvJo99,punt_ret_td,0,,,,,
player,201011280chi,phi,CalvJo99,punt_ret_long,0,,,,,
player,201011280chi,chi,HestDe99,kick_ret,3,,,,,
player,201011280chi,chi,HestDe99,kick_ret_yds,78,,,,,
player,201011280chi,chi,HestDe99,kick_ret_yds_per_ret,26.0,,,,,
player,201011280chi,chi,HestDe99,kick_ret_td,0,,,,,
player,201011280chi,chi,HestDe99,kick_ret_long,46,,,,,
player,201011280chi,chi,HestDe99,punt_ret,1,,,,,
player,201011280chi,chi,HestDe99,punt_ret_yds,9,,,,,
player,201011280chi,chi,HestDe99,punt_ret_yds_per_ret,9.0,,,,,
player,201011280chi,chi,HestDe99,punt_ret_td,0,,,,,
player,201011280chi,chi,HestDe99,punt_ret_long,9,,,,,
player,201011280chi,chi,MannDa21,kick_ret,3,,,,,
player,201011280chi,chi,MannDa21,kick_ret_yds,88,,,,,
player,201011280chi,chi,MannDa21,kick_ret_yds_per_ret,29.3,,,,,
player,201011280chi,chi,MannDa21,kick_ret_td,0,,,,,
player,201011280chi,chi,MannDa21,kick_ret_long,44,,,,,
player,201011280chi,chi,MannDa21,punt_ret,0,,,,,
player,201011280chi,chi,MannDa21,punt_ret_yds,0,,,,,
player,201011280chi,chi,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201011280chi,chi,MannDa21,punt_ret_td,0,,,,,
player,201011280chi,chi,MannDa21,punt_ret_long,0,,,,,
player,201011280chi,phi,akersdav01,xpm,2,,,,,
player,201011280chi,phi,akersdav01,xpa,2,,,,,
player,201011280chi,phi,akersdav01,fgm,4,,,,,
player,201011280chi,phi,akersdav01,fga,4,,,,,
player,201011280chi,phi,akersdav01,punt,0,,,,,
player,201011280chi,phi,akersdav01,punt_yds,0,,,,,
player,201011280chi,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201011280chi,phi,akersdav01,punt_long,0,,,,,
player,201011280chi,phi,RoccSa20,xpm,,,,,,
player,201011280chi,phi,RoccSa20,xpa,,,,,,
player,201011280chi,phi,RoccSa20,fgm,,,,,,
player,201011280chi,phi,RoccSa20,fga,,,,,,
player,201011280chi,phi,RoccSa20,punt,3,,,,,
player,201011280chi,phi,RoccSa20,punt_yds,135,,,,,
player,201011280chi,phi,RoccSa20,punt_yds_per_punt,45.0,,,,,
player,201011280chi,phi,RoccSa20,punt_long,53,,,,,
player,201011280chi,chi,gouldrob01,xpm,4,,,,,
player,201011280chi,chi,gouldrob01,xpa,4,,,,,
player,201011280chi,chi,gouldrob01,fgm,1,,,,,
player,201011280chi,chi,gouldrob01,fga,1,,,,,
player,201011280chi,chi,gouldrob01,punt,0,,,,,
player,201011280chi,chi,gouldrob01,punt_yds,0,,,,,
player,201011280chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201011280chi,chi,gouldrob01,punt_long,0,,,,,
player,201011280chi,chi,MaynBr20,xpm,,,,,,
player,201011280chi,chi,MaynBr20,xpa,,,,,,
player,201011280chi,chi,MaynBr20,fgm,,,,,,
player,201011280chi,chi,MaynBr20,fga,,,,,,
player,201011280chi,chi,MaynBr20,punt,5,,,,,
player,201011280chi,chi,MaynBr20,punt_yds,218,,,,,
player,201011280chi,chi,MaynBr20,punt_yds_per_punt,43.6,,,,,
player,201011280chi,chi,MaynBr20,punt_long,56,,,,,
