game,2010,13,20101205,201012050clt,dal,"Dallas Cowboys",38,clt,"Indianapolis Colts",35
player,201012050clt,dal,JenkMi99,fumbles_forced,0,,,,,
player,201012050clt,dal,SensGe20,def_int,0,,,,,
player,201012050clt,dal,SensGe20,def_int_yds,0,,,,,
player,201012050clt,dal,SensGe20,def_int_td,0,,,,,
player,201012050clt,dal,SensGe20,def_int_long,0,,,,,
player,201012050clt,dal,SensGe20,pass_defended,1,,,,,
player,201012050clt,dal,SensGe20,sacks,0.0,,,,,
player,201012050clt,dal,SensGe20,tackles_combined,7,,,,,
player,201012050clt,dal,SensGe20,tackles_solo,6,,,,,
player,201012050clt,dal,SensGe20,tackles_assists,1,,,,,
player,201012050clt,dal,SensGe20,tackles_loss,0,,,,,
player,201012050clt,dal,SensGe20,qb_hits,0,,,,,
player,201012050clt,dal,SensGe20,fumbles_rec,0,,,,,
player,201012050clt,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,SensGe20,fumbles_forced,0,,,,,
player,201012050clt,dal,NewmTe20,def_int,0,,,,,
player,201012050clt,dal,NewmTe20,def_int_yds,0,,,,,
player,201012050clt,dal,NewmTe20,def_int_td,0,,,,,
player,201012050clt,dal,NewmTe20,def_int_long,0,,,,,
player,201012050clt,dal,NewmTe20,pass_defended,0,,,,,
player,201012050clt,dal,NewmTe20,sacks,0.0,,,,,
player,201012050clt,dal,NewmTe20,tackles_combined,6,,,,,
player,201012050clt,dal,NewmTe20,tackles_solo,6,,,,,
player,201012050clt,dal,NewmTe20,tackles_assists,0,,,,,
player,201012050clt,dal,NewmTe20,tackles_loss,0,,,,,
player,201012050clt,dal,NewmTe20,qb_hits,0,,,,,
player,201012050clt,dal,NewmTe20,fumbles_rec,0,,,,,
player,201012050clt,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,NewmTe20,fumbles_forced,0,,,,,
player,201012050clt,dal,McCaBr01,def_int,0,,,,,
player,201012050clt,dal,McCaBr01,def_int_yds,0,,,,,
player,201012050clt,dal,McCaBr01,def_int_td,0,,,,,
player,201012050clt,dal,McCaBr01,def_int_long,0,,,,,
player,201012050clt,dal,McCaBr01,pass_defended,0,,,,,
player,201012050clt,dal,McCaBr01,sacks,0.0,,,,,
player,201012050clt,dal,McCaBr01,tackles_combined,5,,,,,
player,201012050clt,dal,McCaBr01,tackles_solo,5,,,,,
player,201012050clt,dal,McCaBr01,tackles_assists,0,,,,,
player,201012050clt,dal,McCaBr01,tackles_loss,0,,,,,
player,201012050clt,dal,McCaBr01,qb_hits,0,,,,,
player,201012050clt,dal,McCaBr01,fumbles_rec,0,,,,,
player,201012050clt,dal,McCaBr01,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,McCaBr01,fumbles_rec_td,0,,,,,
player,201012050clt,dal,McCaBr01,fumbles_forced,0,,,,,
player,201012050clt,dal,BrooKe00,def_int,0,,,,,
player,201012050clt,dal,BrooKe00,def_int_yds,0,,,,,
player,201012050clt,dal,BrooKe00,def_int_td,0,,,,,
player,201012050clt,dal,BrooKe00,def_int_long,0,,,,,
player,201012050clt,dal,BrooKe00,pass_defended,0,,,,,
player,201012050clt,dal,BrooKe00,sacks,0.0,,,,,
player,201012050clt,dal,BrooKe00,tackles_combined,4,,,,,
player,201012050clt,dal,BrooKe00,tackles_solo,3,,,,,
player,201012050clt,dal,BrooKe00,tackles_assists,1,,,,,
player,201012050clt,dal,BrooKe00,tackles_loss,0,,,,,
player,201012050clt,dal,BrooKe00,qb_hits,0,,,,,
player,201012050clt,dal,BrooKe00,fumbles_rec,0,,,,,
player,201012050clt,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201012050clt,dal,BrooKe00,fumbles_forced,0,,,,,
player,201012050clt,dal,SpenAn99,def_int,0,,,,,
player,201012050clt,dal,SpenAn99,def_int_yds,0,,,,,
player,201012050clt,dal,SpenAn99,def_int_td,0,,,,,
player,201012050clt,dal,SpenAn99,def_int_long,0,,,,,
player,201012050clt,dal,SpenAn99,pass_defended,0,,,,,
player,201012050clt,dal,SpenAn99,sacks,0.0,,,,,
player,201012050clt,dal,SpenAn99,tackles_combined,4,,,,,
player,201012050clt,dal,SpenAn99,tackles_solo,3,,,,,
player,201012050clt,dal,SpenAn99,tackles_assists,1,,,,,
player,201012050clt,dal,SpenAn99,tackles_loss,0,,,,,
player,201012050clt,dal,SpenAn99,qb_hits,0,,,,,
player,201012050clt,dal,SpenAn99,fumbles_rec,0,,,,,
player,201012050clt,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,SpenAn99,fumbles_forced,0,,,,,
player,201012050clt,dal,WareDe99,def_int,0,,,,,
player,201012050clt,dal,WareDe99,def_int_yds,0,,,,,
player,201012050clt,dal,WareDe99,def_int_td,0,,,,,
player,201012050clt,dal,WareDe99,def_int_long,0,,,,,
player,201012050clt,dal,WareDe99,pass_defended,0,,,,,
player,201012050clt,dal,WareDe99,sacks,0.0,,,,,
player,201012050clt,dal,WareDe99,tackles_combined,4,,,,,
player,201012050clt,dal,WareDe99,tackles_solo,2,,,,,
player,201012050clt,dal,WareDe99,tackles_assists,2,,,,,
player,201012050clt,dal,WareDe99,tackles_loss,1,,,,,
player,201012050clt,dal,WareDe99,qb_hits,0,,,,,
player,201012050clt,dal,WareDe99,fumbles_rec,0,,,,,
player,201012050clt,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,WareDe99,fumbles_forced,0,,,,,
player,201012050clt,dal,ButlVi99,def_int,0,,,,,
player,201012050clt,dal,ButlVi99,def_int_yds,0,,,,,
player,201012050clt,dal,ButlVi99,def_int_td,0,,,,,
player,201012050clt,dal,ButlVi99,def_int_long,0,,,,,
player,201012050clt,dal,ButlVi99,pass_defended,0,,,,,
player,201012050clt,dal,ButlVi99,sacks,0.0,,,,,
player,201012050clt,dal,ButlVi99,tackles_combined,3,,,,,
player,201012050clt,dal,ButlVi99,tackles_solo,3,,,,,
player,201012050clt,dal,ButlVi99,tackles_assists,0,,,,,
player,201012050clt,dal,ButlVi99,tackles_loss,0,,,,,
player,201012050clt,dal,ButlVi99,qb_hits,0,,,,,
player,201012050clt,dal,ButlVi99,fumbles_rec,0,,,,,
player,201012050clt,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,ButlVi99,fumbles_forced,0,,,,,
player,201012050clt,dal,McCrDa00,def_int,0,,,,,
player,201012050clt,dal,McCrDa00,def_int_yds,0,,,,,
player,201012050clt,dal,McCrDa00,def_int_td,0,,,,,
player,201012050clt,dal,McCrDa00,def_int_long,0,,,,,
player,201012050clt,dal,McCrDa00,pass_defended,0,,,,,
player,201012050clt,dal,McCrDa00,sacks,0.0,,,,,
player,201012050clt,dal,McCrDa00,tackles_combined,3,,,,,
player,201012050clt,dal,McCrDa00,tackles_solo,3,,,,,
player,201012050clt,dal,McCrDa00,tackles_assists,0,,,,,
player,201012050clt,dal,McCrDa00,tackles_loss,0,,,,,
player,201012050clt,dal,McCrDa00,qb_hits,0,,,,,
player,201012050clt,dal,McCrDa00,fumbles_rec,0,,,,,
player,201012050clt,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201012050clt,dal,McCrDa00,fumbles_forced,0,,,,,
player,201012050clt,dal,BuehDa44,def_int,0,,,,,
player,201012050clt,dal,BuehDa44,def_int_yds,0,,,,,
player,201012050clt,dal,BuehDa44,def_int_td,0,,,,,
player,201012050clt,dal,BuehDa44,def_int_long,0,,,,,
player,201012050clt,dal,BuehDa44,pass_defended,0,,,,,
player,201012050clt,dal,BuehDa44,sacks,0.0,,,,,
player,201012050clt,dal,BuehDa44,tackles_combined,1,,,,,
player,201012050clt,dal,BuehDa44,tackles_solo,1,,,,,
player,201012050clt,dal,BuehDa44,tackles_assists,0,,,,,
player,201012050clt,dal,BuehDa44,tackles_loss,0,,,,,
player,201012050clt,dal,BuehDa44,qb_hits,0,,,,,
player,201012050clt,dal,BuehDa44,fumbles_rec,0,,,,,
player,201012050clt,dal,BuehDa44,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,BuehDa44,fumbles_rec_td,0,,,,,
player,201012050clt,dal,BuehDa44,fumbles_forced,0,,,,,
player,201012050clt,dal,HatcJa20,def_int,0,,,,,
player,201012050clt,dal,HatcJa20,def_int_yds,0,,,,,
player,201012050clt,dal,HatcJa20,def_int_td,0,,,,,
player,201012050clt,dal,HatcJa20,def_int_long,0,,,,,
player,201012050clt,dal,HatcJa20,pass_defended,0,,,,,
player,201012050clt,dal,HatcJa20,sacks,0.0,,,,,
player,201012050clt,dal,HatcJa20,tackles_combined,1,,,,,
player,201012050clt,dal,HatcJa20,tackles_solo,0,,,,,
player,201012050clt,dal,HatcJa20,tackles_assists,1,,,,,
player,201012050clt,dal,HatcJa20,tackles_loss,0,,,,,
player,201012050clt,dal,HatcJa20,qb_hits,0,,,,,
player,201012050clt,dal,HatcJa20,fumbles_rec,0,,,,,
player,201012050clt,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,HatcJa20,fumbles_forced,0,,,,,
player,201012050clt,dal,OlshIg20,def_int,0,,,,,
player,201012050clt,dal,OlshIg20,def_int_yds,0,,,,,
player,201012050clt,dal,OlshIg20,def_int_td,0,,,,,
player,201012050clt,dal,OlshIg20,def_int_long,0,,,,,
player,201012050clt,dal,OlshIg20,pass_defended,0,,,,,
player,201012050clt,dal,OlshIg20,sacks,0.0,,,,,
player,201012050clt,dal,OlshIg20,tackles_combined,1,,,,,
player,201012050clt,dal,OlshIg20,tackles_solo,1,,,,,
player,201012050clt,dal,OlshIg20,tackles_assists,0,,,,,
player,201012050clt,dal,OlshIg20,tackles_loss,0,,,,,
player,201012050clt,dal,OlshIg20,qb_hits,0,,,,,
player,201012050clt,dal,OlshIg20,fumbles_rec,0,,,,,
player,201012050clt,dal,OlshIg20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,OlshIg20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,OlshIg20,fumbles_forced,0,,,,,
player,201012050clt,dal,MillLo00,def_int,0,,,,,
player,201012050clt,dal,MillLo00,def_int_yds,0,,,,,
player,201012050clt,dal,MillLo00,def_int_td,0,,,,,
player,201012050clt,dal,MillLo00,def_int_long,0,,,,,
player,201012050clt,dal,MillLo00,pass_defended,0,,,,,
player,201012050clt,dal,MillLo00,sacks,0.0,,,,,
player,201012050clt,dal,MillLo00,tackles_combined,0,,,,,
player,201012050clt,dal,MillLo00,tackles_solo,0,,,,,
player,201012050clt,dal,MillLo00,tackles_assists,0,,,,,
player,201012050clt,dal,MillLo00,tackles_loss,,,,,,
player,201012050clt,dal,MillLo00,qb_hits,,,,,,
player,201012050clt,dal,MillLo00,fumbles_rec,1,,,,,
player,201012050clt,dal,MillLo00,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,MillLo00,fumbles_rec_td,0,,,,,
player,201012050clt,dal,MillLo00,fumbles_forced,0,,,,,
player,201012050clt,dal,RatlJa20,def_int,0,,,,,
player,201012050clt,dal,RatlJa20,def_int_yds,0,,,,,
player,201012050clt,dal,RatlJa20,def_int_td,0,,,,,
player,201012050clt,dal,RatlJa20,def_int_long,0,,,,,
player,201012050clt,dal,RatlJa20,pass_defended,0,,,,,
player,201012050clt,dal,RatlJa20,sacks,0.0,,,,,
player,201012050clt,dal,RatlJa20,tackles_combined,0,,,,,
player,201012050clt,dal,RatlJa20,tackles_solo,0,,,,,
player,201012050clt,dal,RatlJa20,tackles_assists,0,,,,,
player,201012050clt,dal,RatlJa20,tackles_loss,0,,,,,
player,201012050clt,dal,RatlJa20,qb_hits,1,,,,,
player,201012050clt,dal,RatlJa20,fumbles_rec,0,,,,,
player,201012050clt,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,RatlJa20,fumbles_forced,0,,,,,
player,201012050clt,clt,MathRo20,def_int,0,,,,,
player,201012050clt,clt,MathRo20,def_int_yds,0,,,,,
player,201012050clt,clt,MathRo20,def_int_td,0,,,,,
player,201012050clt,clt,MathRo20,def_int_long,0,,,,,
player,201012050clt,clt,MathRo20,pass_defended,0,,,,,
player,201012050clt,clt,MathRo20,sacks,1.0,,,,,
player,201012050clt,clt,MathRo20,tackles_combined,3,,,,,
player,201012050clt,clt,MathRo20,tackles_solo,3,,,,,
player,201012050clt,clt,MathRo20,tackles_assists,0,,,,,
player,201012050clt,clt,MathRo20,tackles_loss,1,,,,,
player,201012050clt,clt,MathRo20,qb_hits,1,,,,,
player,201012050clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201012050clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201012050clt,clt,FreeDw00,def_int,0,,,,,
player,201012050clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201012050clt,clt,FreeDw00,def_int_td,0,,,,,
player,201012050clt,clt,FreeDw00,def_int_long,0,,,,,
player,201012050clt,clt,FreeDw00,pass_defended,0,,,,,
player,201012050clt,clt,FreeDw00,sacks,1.0,,,,,
player,201012050clt,clt,FreeDw00,tackles_combined,1,,,,,
player,201012050clt,clt,FreeDw00,tackles_solo,1,,,,,
player,201012050clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201012050clt,clt,FreeDw00,tackles_loss,1,,,,,
player,201012050clt,clt,FreeDw00,qb_hits,2,,,,,
player,201012050clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201012050clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201012050clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201012050clt,clt,BethAn20,def_int,0,,,,,
player,201012050clt,clt,BethAn20,def_int_yds,0,,,,,
player,201012050clt,clt,BethAn20,def_int_td,0,,,,,
player,201012050clt,clt,BethAn20,def_int_long,0,,,,,
player,201012050clt,clt,BethAn20,pass_defended,0,,,,,
player,201012050clt,clt,BethAn20,sacks,0.0,,,,,
player,201012050clt,clt,BethAn20,tackles_combined,15,,,,,
player,201012050clt,clt,BethAn20,tackles_solo,11,,,,,
player,201012050clt,clt,BethAn20,tackles_assists,4,,,,,
player,201012050clt,clt,BethAn20,tackles_loss,0,,,,,
player,201012050clt,clt,BethAn20,qb_hits,0,,,,,
player,201012050clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201012050clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201012050clt,clt,HaglTy20,def_int,0,,,,,
player,201012050clt,clt,HaglTy20,def_int_yds,0,,,,,
player,201012050clt,clt,HaglTy20,def_int_td,0,,,,,
player,201012050clt,clt,HaglTy20,def_int_long,0,,,,,
player,201012050clt,clt,HaglTy20,pass_defended,0,,,,,
player,201012050clt,clt,HaglTy20,sacks,0.0,,,,,
player,201012050clt,clt,HaglTy20,tackles_combined,13,,,,,
player,201012050clt,clt,HaglTy20,tackles_solo,8,,,,,
player,201012050clt,clt,HaglTy20,tackles_assists,5,,,,,
player,201012050clt,clt,HaglTy20,tackles_loss,0,,,,,
player,201012050clt,clt,HaglTy20,qb_hits,0,,,,,
player,201012050clt,clt,HaglTy20,fumbles_rec,0,,,,,
player,201012050clt,clt,HaglTy20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,HaglTy20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,HaglTy20,fumbles_forced,0,,,,,
player,201012050clt,clt,BracGa20,def_int,0,,,,,
player,201012050clt,clt,BracGa20,def_int_yds,0,,,,,
player,201012050clt,clt,BracGa20,def_int_td,0,,,,,
player,201012050clt,clt,BracGa20,def_int_long,0,,,,,
player,201012050clt,clt,BracGa20,pass_defended,1,,,,,
player,201012050clt,clt,BracGa20,sacks,0.0,,,,,
player,201012050clt,clt,BracGa20,tackles_combined,10,,,,,
player,201012050clt,clt,BracGa20,tackles_solo,5,,,,,
player,201012050clt,clt,BracGa20,tackles_assists,5,,,,,
player,201012050clt,clt,BracGa20,tackles_loss,0,,,,,
player,201012050clt,clt,BracGa20,qb_hits,0,,,,,
player,201012050clt,clt,BracGa20,fumbles_rec,0,,,,,
player,201012050clt,clt,BracGa20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,BracGa20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,BracGa20,fumbles_forced,0,,,,,
player,201012050clt,clt,AngePa99,def_int,0,,,,,
player,201012050clt,clt,AngePa99,def_int_yds,0,,,,,
player,201012050clt,clt,AngePa99,def_int_td,0,,,,,
player,201012050clt,clt,AngePa99,def_int_long,0,,,,,
player,201012050clt,clt,AngePa99,pass_defended,0,,,,,
player,201012050clt,clt,AngePa99,sacks,0.0,,,,,
player,201012050clt,clt,AngePa99,tackles_combined,7,,,,,
player,201012050clt,clt,AngePa99,tackles_solo,6,,,,,
player,201012050clt,clt,AngePa99,tackles_assists,1,,,,,
player,201012050clt,clt,AngePa99,tackles_loss,0,,,,,
player,201012050clt,clt,AngePa99,qb_hits,0,,,,,
player,201012050clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201012050clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201012050clt,clt,ConnKa99,def_int,0,,,,,
player,201012050clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201012050clt,clt,ConnKa99,def_int_td,0,,,,,
player,201012050clt,clt,ConnKa99,def_int_long,0,,,,,
player,201012050clt,clt,ConnKa99,pass_defended,0,,,,,
player,201012050clt,clt,ConnKa99,sacks,0.0,,,,,
player,201012050clt,clt,ConnKa99,tackles_combined,7,,,,,
player,201012050clt,clt,ConnKa99,tackles_solo,4,,,,,
player,201012050clt,clt,ConnKa99,tackles_assists,3,,,,,
player,201012050clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201012050clt,clt,ConnKa99,qb_hits,0,,,,,
player,201012050clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201012050clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201012050clt,clt,LaceJa99,def_int,0,,,,,
player,201012050clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201012050clt,clt,LaceJa99,def_int_td,0,,,,,
player,201012050clt,clt,LaceJa99,def_int_long,0,,,,,
player,201012050clt,clt,LaceJa99,pass_defended,0,,,,,
player,201012050clt,clt,LaceJa99,sacks,0.0,,,,,
player,201012050clt,clt,LaceJa99,tackles_combined,6,,,,,
player,201012050clt,clt,LaceJa99,tackles_solo,5,,,,,
player,201012050clt,clt,LaceJa99,tackles_assists,1,,,,,
player,201012050clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201012050clt,clt,LaceJa99,qb_hits,0,,,,,
player,201012050clt,clt,LaceJa99,fumbles_rec,0,,,,,
player,201012050clt,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,LaceJa99,fumbles_forced,0,,,,,
player,201012050clt,clt,MuirDa20,def_int,0,,,,,
player,201012050clt,clt,MuirDa20,def_int_yds,0,,,,,
player,201012050clt,clt,MuirDa20,def_int_td,0,,,,,
player,201012050clt,clt,MuirDa20,def_int_long,0,,,,,
player,201012050clt,clt,MuirDa20,pass_defended,0,,,,,
player,201012050clt,clt,MuirDa20,sacks,0.0,,,,,
player,201012050clt,clt,MuirDa20,tackles_combined,5,,,,,
player,201012050clt,clt,MuirDa20,tackles_solo,4,,,,,
player,201012050clt,clt,MuirDa20,tackles_assists,1,,,,,
player,201012050clt,clt,MuirDa20,tackles_loss,0,,,,,
player,201012050clt,clt,MuirDa20,qb_hits,0,,,,,
player,201012050clt,clt,MuirDa20,fumbles_rec,0,,,,,
player,201012050clt,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,MuirDa20,fumbles_forced,0,,,,,
player,201012050clt,clt,FranAa20,def_int,0,,,,,
player,201012050clt,clt,FranAa20,def_int_yds,0,,,,,
player,201012050clt,clt,FranAa20,def_int_td,0,,,,,
player,201012050clt,clt,FranAa20,def_int_long,0,,,,,
player,201012050clt,clt,FranAa20,pass_defended,0,,,,,
player,201012050clt,clt,FranAa20,sacks,0.0,,,,,
player,201012050clt,clt,FranAa20,tackles_combined,4,,,,,
player,201012050clt,clt,FranAa20,tackles_solo,1,,,,,
player,201012050clt,clt,FranAa20,tackles_assists,3,,,,,
player,201012050clt,clt,FranAa20,tackles_loss,0,,,,,
player,201012050clt,clt,FranAa20,qb_hits,0,,,,,
player,201012050clt,clt,FranAa20,fumbles_rec,0,,,,,
player,201012050clt,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,FranAa20,fumbles_forced,0,,,,,
player,201012050clt,clt,BrowCo00,def_int,0,,,,,
player,201012050clt,clt,BrowCo00,def_int_yds,0,,,,,
player,201012050clt,clt,BrowCo00,def_int_td,0,,,,,
player,201012050clt,clt,BrowCo00,def_int_long,0,,,,,
player,201012050clt,clt,BrowCo00,pass_defended,0,,,,,
player,201012050clt,clt,BrowCo00,sacks,0.0,,,,,
player,201012050clt,clt,BrowCo00,tackles_combined,3,,,,,
player,201012050clt,clt,BrowCo00,tackles_solo,3,,,,,
player,201012050clt,clt,BrowCo00,tackles_assists,0,,,,,
player,201012050clt,clt,BrowCo00,tackles_loss,0,,,,,
player,201012050clt,clt,BrowCo00,qb_hits,0,,,,,
player,201012050clt,clt,BrowCo00,fumbles_rec,0,,,,,
player,201012050clt,clt,BrowCo00,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,BrowCo00,fumbles_rec_td,0,,,,,
player,201012050clt,clt,BrowCo00,fumbles_forced,0,,,,,
player,201012050clt,clt,FostEr20,def_int,0,,,,,
player,201012050clt,clt,FostEr20,def_int_yds,0,,,,,
player,201012050clt,clt,FostEr20,def_int_td,0,,,,,
player,201012050clt,clt,FostEr20,def_int_long,0,,,,,
player,201012050clt,clt,FostEr20,pass_defended,0,,,,,
player,201012050clt,clt,FostEr20,sacks,0.0,,,,,
player,201012050clt,clt,FostEr20,tackles_combined,3,,,,,
player,201012050clt,clt,FostEr20,tackles_solo,3,,,,,
player,201012050clt,clt,FostEr20,tackles_assists,0,,,,,
player,201012050clt,clt,FostEr20,tackles_loss,1,,,,,
player,201012050clt,clt,FostEr20,qb_hits,0,,,,,
player,201012050clt,clt,FostEr20,fumbles_rec,0,,,,,
player,201012050clt,clt,FostEr20,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,FostEr20,fumbles_rec_td,0,,,,,
player,201012050clt,clt,FostEr20,fumbles_forced,0,,,,,
player,201012050clt,clt,MoalFi99,def_int,0,,,,,
player,201012050clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201012050clt,clt,MoalFi99,def_int_td,0,,,,,
player,201012050clt,clt,MoalFi99,def_int_long,0,,,,,
player,201012050clt,clt,MoalFi99,pass_defended,0,,,,,
player,201012050clt,clt,MoalFi99,sacks,0.0,,,,,
player,201012050clt,clt,MoalFi99,tackles_combined,3,,,,,
player,201012050clt,clt,MoalFi99,tackles_solo,3,,,,,
player,201012050clt,clt,MoalFi99,tackles_assists,0,,,,,
player,201012050clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201012050clt,clt,MoalFi99,qb_hits,0,,,,,
player,201012050clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201012050clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201012050clt,clt,TryoJu99,def_int,0,,,,,
player,201012050clt,clt,TryoJu99,def_int_yds,0,,,,,
player,201012050clt,clt,TryoJu99,def_int_td,0,,,,,
player,201012050clt,clt,TryoJu99,def_int_long,0,,,,,
player,201012050clt,clt,TryoJu99,pass_defended,1,,,,,
player,201012050clt,clt,TryoJu99,sacks,0.0,,,,,
player,201012050clt,clt,TryoJu99,tackles_combined,3,,,,,
player,201012050clt,clt,TryoJu99,tackles_solo,3,,,,,
player,201012050clt,clt,TryoJu99,tackles_assists,0,,,,,
player,201012050clt,clt,TryoJu99,tackles_loss,0,,,,,
player,201012050clt,clt,TryoJu99,qb_hits,0,,,,,
player,201012050clt,clt,TryoJu99,fumbles_rec,0,,,,,
player,201012050clt,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,TryoJu99,fumbles_forced,0,,,,,
player,201012050clt,clt,AfalAl99,def_int,0,,,,,
player,201012050clt,clt,AfalAl99,def_int_yds,0,,,,,
player,201012050clt,clt,AfalAl99,def_int_td,0,,,,,
player,201012050clt,clt,AfalAl99,def_int_long,0,,,,,
player,201012050clt,clt,AfalAl99,pass_defended,0,,,,,
player,201012050clt,clt,AfalAl99,sacks,0.0,,,,,
player,201012050clt,clt,AfalAl99,tackles_combined,2,,,,,
player,201012050clt,clt,AfalAl99,tackles_solo,2,,,,,
player,201012050clt,clt,AfalAl99,tackles_assists,0,,,,,
player,201012050clt,clt,AfalAl99,tackles_loss,0,,,,,
player,201012050clt,clt,AfalAl99,qb_hits,0,,,,,
player,201012050clt,clt,AfalAl99,fumbles_rec,0,,,,,
player,201012050clt,clt,AfalAl99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,AfalAl99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,AfalAl99,fumbles_forced,0,,,,,
player,201012050clt,clt,DawsKe99,def_int,0,,,,,
player,201012050clt,clt,DawsKe99,def_int_yds,0,,,,,
player,201012050clt,clt,DawsKe99,def_int_td,0,,,,,
player,201012050clt,clt,DawsKe99,def_int_long,0,,,,,
player,201012050clt,clt,DawsKe99,pass_defended,1,,,,,
player,201012050clt,clt,DawsKe99,sacks,0.0,,,,,
player,201012050clt,clt,DawsKe99,tackles_combined,2,,,,,
player,201012050clt,clt,DawsKe99,tackles_solo,2,,,,,
player,201012050clt,clt,DawsKe99,tackles_assists,0,,,,,
player,201012050clt,clt,DawsKe99,tackles_loss,0,,,,,
player,201012050clt,clt,DawsKe99,qb_hits,0,,,,,
player,201012050clt,clt,DawsKe99,fumbles_rec,0,,,,,
player,201012050clt,clt,DawsKe99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,DawsKe99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,DawsKe99,fumbles_forced,0,,,,,
player,201012050clt,clt,JohnAn03,def_int,0,,,,,
player,201012050clt,clt,JohnAn03,def_int_yds,0,,,,,
player,201012050clt,clt,JohnAn03,def_int_td,0,,,,,
