game,2010,6,20101017,201010170htx,kan,"Kansas City Chiefs",31,htx,"Houston Texans",35
player,201010170htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201010170htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201010170htx,htx,rackenei01,def_int,0,,,,,
player,201010170htx,htx,rackenei01,def_int_yds,0,,,,,
player,201010170htx,htx,rackenei01,def_int_td,0,,,,,
player,201010170htx,htx,rackenei01,def_int_long,0,,,,,
player,201010170htx,htx,rackenei01,pass_defended,0,,,,,
player,201010170htx,htx,rackenei01,sacks,0.0,,,,,
player,201010170htx,htx,rackenei01,tackles_combined,3,,,,,
player,201010170htx,htx,rackenei01,tackles_solo,2,,,,,
player,201010170htx,htx,rackenei01,tackles_assists,1,,,,,
player,201010170htx,htx,rackenei01,tackles_loss,0,,,,,
player,201010170htx,htx,rackenei01,qb_hits,0,,,,,
player,201010170htx,htx,rackenei01,fumbles_rec,0,,,,,
player,201010170htx,htx,rackenei01,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,rackenei01,fumbles_rec_td,0,,,,,
player,201010170htx,htx,rackenei01,fumbles_forced,0,,,,,
player,201010170htx,htx,SmitAn22,def_int,0,,,,,
player,201010170htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201010170htx,htx,SmitAn22,def_int_td,0,,,,,
player,201010170htx,htx,SmitAn22,def_int_long,0,,,,,
player,201010170htx,htx,SmitAn22,pass_defended,1,,,,,
player,201010170htx,htx,SmitAn22,sacks,0.0,,,,,
player,201010170htx,htx,SmitAn22,tackles_combined,3,,,,,
player,201010170htx,htx,SmitAn22,tackles_solo,2,,,,,
player,201010170htx,htx,SmitAn22,tackles_assists,1,,,,,
player,201010170htx,htx,SmitAn22,tackles_loss,1,,,,,
player,201010170htx,htx,SmitAn22,qb_hits,1,,,,,
player,201010170htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201010170htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201010170htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201010170htx,htx,WillMa22,def_int,0,,,,,
player,201010170htx,htx,WillMa22,def_int_yds,0,,,,,
player,201010170htx,htx,WillMa22,def_int_td,0,,,,,
player,201010170htx,htx,WillMa22,def_int_long,0,,,,,
player,201010170htx,htx,WillMa22,pass_defended,0,,,,,
player,201010170htx,htx,WillMa22,sacks,0.0,,,,,
player,201010170htx,htx,WillMa22,tackles_combined,3,,,,,
player,201010170htx,htx,WillMa22,tackles_solo,3,,,,,
player,201010170htx,htx,WillMa22,tackles_assists,0,,,,,
player,201010170htx,htx,WillMa22,tackles_loss,1,,,,,
player,201010170htx,htx,WillMa22,qb_hits,0,,,,,
player,201010170htx,htx,WillMa22,fumbles_rec,0,,,,,
player,201010170htx,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201010170htx,htx,WillMa22,fumbles_forced,0,,,,,
player,201010170htx,htx,CaseJa00,def_int,0,,,,,
player,201010170htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201010170htx,htx,CaseJa00,def_int_td,0,,,,,
player,201010170htx,htx,CaseJa00,def_int_long,0,,,,,
player,201010170htx,htx,CaseJa00,pass_defended,0,,,,,
player,201010170htx,htx,CaseJa00,sacks,0.0,,,,,
player,201010170htx,htx,CaseJa00,tackles_combined,2,,,,,
player,201010170htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201010170htx,htx,CaseJa00,tackles_assists,1,,,,,
player,201010170htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201010170htx,htx,CaseJa00,qb_hits,0,,,,,
player,201010170htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201010170htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201010170htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201010170htx,htx,AndeDa01,def_int,0,,,,,
player,201010170htx,htx,AndeDa01,def_int_yds,0,,,,,
player,201010170htx,htx,AndeDa01,def_int_td,0,,,,,
player,201010170htx,htx,AndeDa01,def_int_long,0,,,,,
player,201010170htx,htx,AndeDa01,pass_defended,0,,,,,
player,201010170htx,htx,AndeDa01,sacks,0.0,,,,,
player,201010170htx,htx,AndeDa01,tackles_combined,1,,,,,
player,201010170htx,htx,AndeDa01,tackles_solo,1,,,,,
player,201010170htx,htx,AndeDa01,tackles_assists,0,,,,,
player,201010170htx,htx,AndeDa01,tackles_loss,0,,,,,
player,201010170htx,htx,AndeDa01,qb_hits,0,,,,,
player,201010170htx,htx,AndeDa01,fumbles_rec,0,,,,,
player,201010170htx,htx,AndeDa01,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,AndeDa01,fumbles_rec_td,0,,,,,
player,201010170htx,htx,AndeDa01,fumbles_forced,0,,,,,
player,201010170htx,htx,BarbDo99,def_int,0,,,,,
player,201010170htx,htx,BarbDo99,def_int_yds,0,,,,,
player,201010170htx,htx,BarbDo99,def_int_td,0,,,,,
player,201010170htx,htx,BarbDo99,def_int_long,0,,,,,
player,201010170htx,htx,BarbDo99,pass_defended,0,,,,,
player,201010170htx,htx,BarbDo99,sacks,0.0,,,,,
player,201010170htx,htx,BarbDo99,tackles_combined,1,,,,,
player,201010170htx,htx,BarbDo99,tackles_solo,0,,,,,
player,201010170htx,htx,BarbDo99,tackles_assists,1,,,,,
player,201010170htx,htx,BarbDo99,tackles_loss,0,,,,,
player,201010170htx,htx,BarbDo99,qb_hits,0,,,,,
player,201010170htx,htx,BarbDo99,fumbles_rec,0,,,,,
player,201010170htx,htx,BarbDo99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,BarbDo99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,BarbDo99,fumbles_forced,0,,,,,
player,201010170htx,htx,MoldAn99,def_int,0,,,,,
player,201010170htx,htx,MoldAn99,def_int_yds,0,,,,,
player,201010170htx,htx,MoldAn99,def_int_td,0,,,,,
player,201010170htx,htx,MoldAn99,def_int_long,0,,,,,
player,201010170htx,htx,MoldAn99,pass_defended,0,,,,,
player,201010170htx,htx,MoldAn99,sacks,0.0,,,,,
player,201010170htx,htx,MoldAn99,tackles_combined,1,,,,,
player,201010170htx,htx,MoldAn99,tackles_solo,1,,,,,
player,201010170htx,htx,MoldAn99,tackles_assists,0,,,,,
player,201010170htx,htx,MoldAn99,tackles_loss,0,,,,,
player,201010170htx,htx,MoldAn99,qb_hits,0,,,,,
player,201010170htx,htx,MoldAn99,fumbles_rec,0,,,,,
player,201010170htx,htx,MoldAn99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,MoldAn99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,MoldAn99,fumbles_forced,0,,,,,
player,201010170htx,htx,OgunAd00,def_int,0,,,,,
player,201010170htx,htx,OgunAd00,def_int_yds,0,,,,,
player,201010170htx,htx,OgunAd00,def_int_td,0,,,,,
player,201010170htx,htx,OgunAd00,def_int_long,0,,,,,
player,201010170htx,htx,OgunAd00,pass_defended,0,,,,,
player,201010170htx,htx,OgunAd00,sacks,0.0,,,,,
player,201010170htx,htx,OgunAd00,tackles_combined,1,,,,,
player,201010170htx,htx,OgunAd00,tackles_solo,0,,,,,
player,201010170htx,htx,OgunAd00,tackles_assists,1,,,,,
player,201010170htx,htx,OgunAd00,tackles_loss,0,,,,,
player,201010170htx,htx,OgunAd00,qb_hits,0,,,,,
player,201010170htx,htx,OgunAd00,fumbles_rec,0,,,,,
player,201010170htx,htx,OgunAd00,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,OgunAd00,fumbles_rec_td,0,,,,,
player,201010170htx,htx,OgunAd00,fumbles_forced,0,,,,,
player,201010170htx,htx,OkamFr99,def_int,0,,,,,
player,201010170htx,htx,OkamFr99,def_int_yds,0,,,,,
player,201010170htx,htx,OkamFr99,def_int_td,0,,,,,
player,201010170htx,htx,OkamFr99,def_int_long,0,,,,,
player,201010170htx,htx,OkamFr99,pass_defended,0,,,,,
player,201010170htx,htx,OkamFr99,sacks,0.0,,,,,
player,201010170htx,htx,OkamFr99,tackles_combined,1,,,,,
player,201010170htx,htx,OkamFr99,tackles_solo,1,,,,,
player,201010170htx,htx,OkamFr99,tackles_assists,0,,,,,
player,201010170htx,htx,OkamFr99,tackles_loss,0,,,,,
player,201010170htx,htx,OkamFr99,qb_hits,0,,,,,
player,201010170htx,htx,OkamFr99,fumbles_rec,0,,,,,
player,201010170htx,htx,OkamFr99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,OkamFr99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,OkamFr99,fumbles_forced,0,,,,,
player,201010170htx,htx,PaymKa20,def_int,0,,,,,
player,201010170htx,htx,PaymKa20,def_int_yds,0,,,,,
player,201010170htx,htx,PaymKa20,def_int_td,0,,,,,
player,201010170htx,htx,PaymKa20,def_int_long,0,,,,,
player,201010170htx,htx,PaymKa20,pass_defended,0,,,,,
player,201010170htx,htx,PaymKa20,sacks,0.0,,,,,
player,201010170htx,htx,PaymKa20,tackles_combined,1,,,,,
player,201010170htx,htx,PaymKa20,tackles_solo,1,,,,,
player,201010170htx,htx,PaymKa20,tackles_assists,0,,,,,
player,201010170htx,htx,PaymKa20,tackles_loss,0,,,,,
player,201010170htx,htx,PaymKa20,qb_hits,0,,,,,
player,201010170htx,htx,PaymKa20,fumbles_rec,0,,,,,
player,201010170htx,htx,PaymKa20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,PaymKa20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,PaymKa20,fumbles_forced,0,,,,,
player,201010170htx,htx,McCaBr99,def_int,0,,,,,
player,201010170htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201010170htx,htx,McCaBr99,def_int_td,0,,,,,
player,201010170htx,htx,McCaBr99,def_int_long,0,,,,,
player,201010170htx,htx,McCaBr99,pass_defended,1,,,,,
player,201010170htx,htx,McCaBr99,sacks,0.0,,,,,
player,201010170htx,htx,McCaBr99,tackles_combined,0,,,,,
player,201010170htx,htx,McCaBr99,tackles_solo,0,,,,,
player,201010170htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201010170htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201010170htx,htx,McCaBr99,qb_hits,0,,,,,
player,201010170htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201010170htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201010170htx,kan,ArenJa99,kick_ret,5,,,,,
player,201010170htx,kan,ArenJa99,kick_ret_yds,114,,,,,
player,201010170htx,kan,ArenJa99,kick_ret_yds_per_ret,22.8,,,,,
player,201010170htx,kan,ArenJa99,kick_ret_td,0,,,,,
player,201010170htx,kan,ArenJa99,kick_ret_long,33,,,,,
player,201010170htx,kan,ArenJa99,punt_ret,2,,,,,
player,201010170htx,kan,ArenJa99,punt_ret_yds,24,,,,,
player,201010170htx,kan,ArenJa99,punt_ret_yds_per_ret,12.0,,,,,
player,201010170htx,kan,ArenJa99,punt_ret_td,0,,,,,
player,201010170htx,kan,ArenJa99,punt_ret_long,16,,,,,
player,201010170htx,kan,McClDe00,kick_ret,1,,,,,
player,201010170htx,kan,McClDe00,kick_ret_yds,18,,,,,
player,201010170htx,kan,McClDe00,kick_ret_yds_per_ret,18.0,,,,,
player,201010170htx,kan,McClDe00,kick_ret_td,0,,,,,
player,201010170htx,kan,McClDe00,kick_ret_long,18,,,,,
player,201010170htx,kan,McClDe00,punt_ret,1,,,,,
player,201010170htx,kan,McClDe00,punt_ret_yds,4,,,,,
player,201010170htx,kan,McClDe00,punt_ret_yds_per_ret,4.0,,,,,
player,201010170htx,kan,McClDe00,punt_ret_td,0,,,,,
player,201010170htx,kan,McClDe00,punt_ret_long,4,,,,,
player,201010170htx,htx,JoneJa03,kick_ret,1,,,,,
player,201010170htx,htx,JoneJa03,kick_ret_yds,30,,,,,
player,201010170htx,htx,JoneJa03,kick_ret_yds_per_ret,30.0,,,,,
player,201010170htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201010170htx,htx,JoneJa03,kick_ret_long,30,,,,,
player,201010170htx,htx,JoneJa03,punt_ret,1,,,,,
player,201010170htx,htx,JoneJa03,punt_ret_yds,0,,,,,
player,201010170htx,htx,JoneJa03,punt_ret_yds_per_ret,0.0,,,,,
player,201010170htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201010170htx,htx,JoneJa03,punt_ret_long,0,,,,,
player,201010170htx,htx,LeacVo00,kick_ret,2,,,,,
player,201010170htx,htx,LeacVo00,kick_ret_yds,35,,,,,
player,201010170htx,htx,LeacVo00,kick_ret_yds_per_ret,17.5,,,,,
player,201010170htx,htx,LeacVo00,kick_ret_td,0,,,,,
player,201010170htx,htx,LeacVo00,kick_ret_long,26,,,,,
player,201010170htx,htx,LeacVo00,punt_ret,0,,,,,
player,201010170htx,htx,LeacVo00,punt_ret_yds,0,,,,,
player,201010170htx,htx,LeacVo00,punt_ret_yds_per_ret,,,,,,
player,201010170htx,htx,LeacVo00,punt_ret_td,0,,,,,
player,201010170htx,htx,LeacVo00,punt_ret_long,0,,,,,
player,201010170htx,htx,SlatSt00,kick_ret,2,,,,,
player,201010170htx,htx,SlatSt00,kick_ret_yds,38,,,,,
player,201010170htx,htx,SlatSt00,kick_ret_yds_per_ret,19.0,,,,,
player,201010170htx,htx,SlatSt00,kick_ret_td,0,,,,,
player,201010170htx,htx,SlatSt00,kick_ret_long,24,,,,,
player,201010170htx,htx,SlatSt00,punt_ret,0,,,,,
player,201010170htx,htx,SlatSt00,punt_ret_yds,0,,,,,
player,201010170htx,htx,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201010170htx,htx,SlatSt00,punt_ret_td,0,,,,,
player,201010170htx,htx,SlatSt00,punt_ret_long,0,,,,,
player,201010170htx,kan,SuccRy44,xpm,4,,,,,
player,201010170htx,kan,SuccRy44,xpa,4,,,,,
player,201010170htx,kan,SuccRy44,fgm,1,,,,,
player,201010170htx,kan,SuccRy44,fga,1,,,,,
player,201010170htx,kan,SuccRy44,punt,0,,,,,
player,201010170htx,kan,SuccRy44,punt_yds,0,,,,,
player,201010170htx,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201010170htx,kan,SuccRy44,punt_long,0,,,,,
player,201010170htx,kan,ColqDu20,xpm,,,,,,
player,201010170htx,kan,ColqDu20,xpa,,,,,,
player,201010170htx,kan,ColqDu20,fgm,,,,,,
player,201010170htx,kan,ColqDu20,fga,,,,,,
player,201010170htx,kan,ColqDu20,punt,4,,,,,
player,201010170htx,kan,ColqDu20,punt_yds,202,,,,,
player,201010170htx,kan,ColqDu20,punt_yds_per_punt,50.5,,,,,
player,201010170htx,kan,ColqDu20,punt_long,59,,,,,
player,201010170htx,htx,rackenei01,xpm,5,,,,,
player,201010170htx,htx,rackenei01,xpa,5,,,,,
player,201010170htx,htx,rackenei01,fgm,,,,,,
player,201010170htx,htx,rackenei01,fga,,,,,,
player,201010170htx,htx,rackenei01,punt,0,,,,,
player,201010170htx,htx,rackenei01,punt_yds,0,,,,,
player,201010170htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201010170htx,htx,rackenei01,punt_long,0,,,,,
player,201010170htx,htx,TurkMa20,xpm,,,,,,
player,201010170htx,htx,TurkMa20,xpa,,,,,,
player,201010170htx,htx,TurkMa20,fgm,,,,,,
player,201010170htx,htx,TurkMa20,fga,,,,,,
player,201010170htx,htx,TurkMa20,punt,4,,,,,
player,201010170htx,htx,TurkMa20,punt_yds,191,,,,,
player,201010170htx,htx,TurkMa20,punt_yds_per_punt,47.8,,,,,
player,201010170htx,htx,TurkMa20,punt_long,60,,,,,
