game,2010,1,20100912,201009120nyg,car,"Carolina Panthers",18,nyg,"New York Giants",31
player,201009120nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201009120nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201009120nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201009120nyg,nyg,WebsCo20,pass_defended,2,,,,,
player,201009120nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201009120nyg,nyg,WebsCo20,tackles_combined,5,,,,,
player,201009120nyg,nyg,WebsCo20,tackles_solo,3,,,,,
player,201009120nyg,nyg,WebsCo20,tackles_assists,2,,,,,
player,201009120nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201009120nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201009120nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,TuckJu20,def_int,0,,,,,
player,201009120nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201009120nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201009120nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201009120nyg,nyg,TuckJu20,pass_defended,0,,,,,
player,201009120nyg,nyg,TuckJu20,sacks,0.0,,,,,
player,201009120nyg,nyg,TuckJu20,tackles_combined,4,,,,,
player,201009120nyg,nyg,TuckJu20,tackles_solo,3,,,,,
player,201009120nyg,nyg,TuckJu20,tackles_assists,1,,,,,
player,201009120nyg,nyg,TuckJu20,tackles_loss,1,,,,,
player,201009120nyg,nyg,TuckJu20,qb_hits,2,,,,,
player,201009120nyg,nyg,TuckJu20,fumbles_rec,1,,,,,
player,201009120nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,JohnBr97,def_int,0,,,,,
player,201009120nyg,nyg,JohnBr97,def_int_yds,0,,,,,
player,201009120nyg,nyg,JohnBr97,def_int_td,0,,,,,
player,201009120nyg,nyg,JohnBr97,def_int_long,0,,,,,
player,201009120nyg,nyg,JohnBr97,pass_defended,0,,,,,
player,201009120nyg,nyg,JohnBr97,sacks,0.0,,,,,
player,201009120nyg,nyg,JohnBr97,tackles_combined,3,,,,,
player,201009120nyg,nyg,JohnBr97,tackles_solo,3,,,,,
player,201009120nyg,nyg,JohnBr97,tackles_assists,0,,,,,
player,201009120nyg,nyg,JohnBr97,tackles_loss,0,,,,,
player,201009120nyg,nyg,JohnBr97,qb_hits,0,,,,,
player,201009120nyg,nyg,JohnBr97,fumbles_rec,0,,,,,
player,201009120nyg,nyg,JohnBr97,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,JohnBr97,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,JohnBr97,fumbles_forced,0,,,,,
player,201009120nyg,nyg,KehlBr99,def_int,0,,,,,
player,201009120nyg,nyg,KehlBr99,def_int_yds,0,,,,,
player,201009120nyg,nyg,KehlBr99,def_int_td,0,,,,,
player,201009120nyg,nyg,KehlBr99,def_int_long,0,,,,,
player,201009120nyg,nyg,KehlBr99,pass_defended,0,,,,,
player,201009120nyg,nyg,KehlBr99,sacks,0.0,,,,,
player,201009120nyg,nyg,KehlBr99,tackles_combined,3,,,,,
player,201009120nyg,nyg,KehlBr99,tackles_solo,2,,,,,
player,201009120nyg,nyg,KehlBr99,tackles_assists,1,,,,,
player,201009120nyg,nyg,KehlBr99,tackles_loss,0,,,,,
player,201009120nyg,nyg,KehlBr99,qb_hits,0,,,,,
player,201009120nyg,nyg,KehlBr99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,KehlBr99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,KehlBr99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,KehlBr99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,SintCl99,def_int,0,,,,,
player,201009120nyg,nyg,SintCl99,def_int_yds,0,,,,,
player,201009120nyg,nyg,SintCl99,def_int_td,0,,,,,
player,201009120nyg,nyg,SintCl99,def_int_long,0,,,,,
player,201009120nyg,nyg,SintCl99,pass_defended,0,,,,,
player,201009120nyg,nyg,SintCl99,sacks,0.0,,,,,
player,201009120nyg,nyg,SintCl99,tackles_combined,3,,,,,
player,201009120nyg,nyg,SintCl99,tackles_solo,1,,,,,
player,201009120nyg,nyg,SintCl99,tackles_assists,2,,,,,
player,201009120nyg,nyg,SintCl99,tackles_loss,0,,,,,
player,201009120nyg,nyg,SintCl99,qb_hits,0,,,,,
player,201009120nyg,nyg,SintCl99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,SintCl99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,SintCl99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,SintCl99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,BullKe00,def_int,0,,,,,
player,201009120nyg,nyg,BullKe00,def_int_yds,0,,,,,
player,201009120nyg,nyg,BullKe00,def_int_td,0,,,,,
player,201009120nyg,nyg,BullKe00,def_int_long,0,,,,,
player,201009120nyg,nyg,BullKe00,pass_defended,0,,,,,
player,201009120nyg,nyg,BullKe00,sacks,0.0,,,,,
player,201009120nyg,nyg,BullKe00,tackles_combined,2,,,,,
player,201009120nyg,nyg,BullKe00,tackles_solo,0,,,,,
player,201009120nyg,nyg,BullKe00,tackles_assists,2,,,,,
player,201009120nyg,nyg,BullKe00,tackles_loss,0,,,,,
player,201009120nyg,nyg,BullKe00,qb_hits,0,,,,,
player,201009120nyg,nyg,BullKe00,fumbles_rec,0,,,,,
player,201009120nyg,nyg,BullKe00,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,BullKe00,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,BullKe00,fumbles_forced,0,,,,,
player,201009120nyg,nyg,GoffJo99,def_int,0,,,,,
player,201009120nyg,nyg,GoffJo99,def_int_yds,0,,,,,
player,201009120nyg,nyg,GoffJo99,def_int_td,0,,,,,
player,201009120nyg,nyg,GoffJo99,def_int_long,0,,,,,
player,201009120nyg,nyg,GoffJo99,pass_defended,0,,,,,
player,201009120nyg,nyg,GoffJo99,sacks,0.0,,,,,
player,201009120nyg,nyg,GoffJo99,tackles_combined,2,,,,,
player,201009120nyg,nyg,GoffJo99,tackles_solo,2,,,,,
player,201009120nyg,nyg,GoffJo99,tackles_assists,0,,,,,
player,201009120nyg,nyg,GoffJo99,tackles_loss,0,,,,,
player,201009120nyg,nyg,GoffJo99,qb_hits,0,,,,,
player,201009120nyg,nyg,GoffJo99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,GoffJo99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,GoffJo99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,GoffJo99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,PierJa99,def_int,0,,,,,
player,201009120nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201009120nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201009120nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201009120nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201009120nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201009120nyg,nyg,PierJa99,tackles_combined,2,,,,,
player,201009120nyg,nyg,PierJa99,tackles_solo,1,,,,,
player,201009120nyg,nyg,PierJa99,tackles_assists,1,,,,,
player,201009120nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201009120nyg,nyg,PierJa99,qb_hits,0,,,,,
player,201009120nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,BernRo20,def_int,0,,,,,
player,201009120nyg,nyg,BernRo20,def_int_yds,0,,,,,
player,201009120nyg,nyg,BernRo20,def_int_td,0,,,,,
player,201009120nyg,nyg,BernRo20,def_int_long,0,,,,,
player,201009120nyg,nyg,BernRo20,pass_defended,0,,,,,
player,201009120nyg,nyg,BernRo20,sacks,0.0,,,,,
player,201009120nyg,nyg,BernRo20,tackles_combined,1,,,,,
player,201009120nyg,nyg,BernRo20,tackles_solo,1,,,,,
player,201009120nyg,nyg,BernRo20,tackles_assists,0,,,,,
player,201009120nyg,nyg,BernRo20,tackles_loss,0,,,,,
player,201009120nyg,nyg,BernRo20,qb_hits,0,,,,,
player,201009120nyg,nyg,BernRo20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,BernRo20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,JohnMi99,def_int,0,,,,,
player,201009120nyg,nyg,JohnMi99,def_int_yds,0,,,,,
player,201009120nyg,nyg,JohnMi99,def_int_td,0,,,,,
player,201009120nyg,nyg,JohnMi99,def_int_long,0,,,,,
player,201009120nyg,nyg,JohnMi99,pass_defended,0,,,,,
player,201009120nyg,nyg,JohnMi99,sacks,0.0,,,,,
player,201009120nyg,nyg,JohnMi99,tackles_combined,1,,,,,
player,201009120nyg,nyg,JohnMi99,tackles_solo,0,,,,,
player,201009120nyg,nyg,JohnMi99,tackles_assists,1,,,,,
player,201009120nyg,nyg,JohnMi99,tackles_loss,0,,,,,
player,201009120nyg,nyg,JohnMi99,qb_hits,0,,,,,
player,201009120nyg,nyg,JohnMi99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,JohnMi99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,JohnMi99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,JohnMi99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,WareDa00,def_int,0,,,,,
player,201009120nyg,nyg,WareDa00,def_int_yds,0,,,,,
player,201009120nyg,nyg,WareDa00,def_int_td,0,,,,,
player,201009120nyg,nyg,WareDa00,def_int_long,0,,,,,
player,201009120nyg,nyg,WareDa00,pass_defended,0,,,,,
player,201009120nyg,nyg,WareDa00,sacks,0.0,,,,,
player,201009120nyg,nyg,WareDa00,tackles_combined,1,,,,,
player,201009120nyg,nyg,WareDa00,tackles_solo,0,,,,,
player,201009120nyg,nyg,WareDa00,tackles_assists,1,,,,,
player,201009120nyg,nyg,WareDa00,tackles_loss,0,,,,,
player,201009120nyg,nyg,WareDa00,qb_hits,0,,,,,
player,201009120nyg,nyg,WareDa00,fumbles_rec,1,,,,,
player,201009120nyg,nyg,WareDa00,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,WareDa00,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,WareDa00,fumbles_forced,0,,,,,
player,201009120nyg,car,MunnCa99,kick_ret,1,,,,,
player,201009120nyg,car,MunnCa99,kick_ret_yds,23,,,,,
player,201009120nyg,car,MunnCa99,kick_ret_yds_per_ret,23.0,,,,,
player,201009120nyg,car,MunnCa99,kick_ret_td,0,,,,,
player,201009120nyg,car,MunnCa99,kick_ret_long,23,,,,,
player,201009120nyg,car,MunnCa99,punt_ret,2,,,,,
player,201009120nyg,car,MunnCa99,punt_ret_yds,38,,,,,
player,201009120nyg,car,MunnCa99,punt_ret_yds_per_ret,19.0,,,,,
player,201009120nyg,car,MunnCa99,punt_ret_td,0,,,,,
player,201009120nyg,car,MunnCa99,punt_ret_long,28,,,,,
player,201009120nyg,car,GoodMi00,kick_ret,5,,,,,
player,201009120nyg,car,GoodMi00,kick_ret_yds,117,,,,,
player,201009120nyg,car,GoodMi00,kick_ret_yds_per_ret,23.4,,,,,
player,201009120nyg,car,GoodMi00,kick_ret_td,0,,,,,
player,201009120nyg,car,GoodMi00,kick_ret_long,45,,,,,
player,201009120nyg,car,GoodMi00,punt_ret,0,,,,,
player,201009120nyg,car,GoodMi00,punt_ret_yds,0,,,,,
player,201009120nyg,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201009120nyg,car,GoodMi00,punt_ret_td,0,,,,,
player,201009120nyg,car,GoodMi00,punt_ret_long,0,,,,,
player,201009120nyg,car,PughJo99,kick_ret,1,,,,,
player,201009120nyg,car,PughJo99,kick_ret_yds,32,,,,,
player,201009120nyg,car,PughJo99,kick_ret_yds_per_ret,32.0,,,,,
player,201009120nyg,car,PughJo99,kick_ret_td,0,,,,,
player,201009120nyg,car,PughJo99,kick_ret_long,32,,,,,
player,201009120nyg,car,PughJo99,punt_ret,0,,,,,
player,201009120nyg,car,PughJo99,punt_ret_yds,0,,,,,
player,201009120nyg,car,PughJo99,punt_ret_yds_per_ret,,,,,,
player,201009120nyg,car,PughJo99,punt_ret_td,0,,,,,
player,201009120nyg,car,PughJo99,punt_ret_long,0,,,,,
player,201009120nyg,nyg,ReynDa00,kick_ret,4,,,,,
player,201009120nyg,nyg,ReynDa00,kick_ret_yds,67,,,,,
player,201009120nyg,nyg,ReynDa00,kick_ret_yds_per_ret,16.8,,,,,
player,201009120nyg,nyg,ReynDa00,kick_ret_td,0,,,,,
player,201009120nyg,nyg,ReynDa00,kick_ret_long,22,,,,,
player,201009120nyg,nyg,ReynDa00,punt_ret,4,,,,,
player,201009120nyg,nyg,ReynDa00,punt_ret_yds,27,,,,,
player,201009120nyg,nyg,ReynDa00,punt_ret_yds_per_ret,6.8,,,,,
player,201009120nyg,nyg,ReynDa00,punt_ret_td,0,,,,,
player,201009120nyg,nyg,ReynDa00,punt_ret_long,11,,,,,
player,201009120nyg,nyg,WareDa00,kick_ret,1,,,,,
player,201009120nyg,nyg,WareDa00,kick_ret_yds,0,,,,,
player,201009120nyg,nyg,WareDa00,kick_ret_yds_per_ret,0.0,,,,,
player,201009120nyg,nyg,WareDa00,kick_ret_td,0,,,,,
player,201009120nyg,nyg,WareDa00,kick_ret_long,0,,,,,
player,201009120nyg,nyg,WareDa00,punt_ret,0,,,,,
player,201009120nyg,nyg,WareDa00,punt_ret_yds,0,,,,,
player,201009120nyg,nyg,WareDa00,punt_ret_yds_per_ret,,,,,,
player,201009120nyg,nyg,WareDa00,punt_ret_td,0,,,,,
player,201009120nyg,nyg,WareDa00,punt_ret_long,0,,,,,
player,201009120nyg,car,kasayjoh01,xpm,1,,,,,
player,201009120nyg,car,kasayjoh01,xpa,1,,,,,
player,201009120nyg,car,kasayjoh01,fgm,3,,,,,
player,201009120nyg,car,kasayjoh01,fga,3,,,,,
player,201009120nyg,car,kasayjoh01,punt,0,,,,,
player,201009120nyg,car,kasayjoh01,punt_yds,0,,,,,
player,201009120nyg,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201009120nyg,car,kasayjoh01,punt_long,0,,,,,
player,201009120nyg,car,BakeJa20,xpm,,,,,,
player,201009120nyg,car,BakeJa20,xpa,,,,,,
player,201009120nyg,car,BakeJa20,fgm,,,,,,
player,201009120nyg,car,BakeJa20,fga,,,,,,
player,201009120nyg,car,BakeJa20,punt,4,,,,,
player,201009120nyg,car,BakeJa20,punt_yds,173,,,,,
player,201009120nyg,car,BakeJa20,punt_yds_per_punt,43.3,,,,,
player,201009120nyg,car,BakeJa20,punt_long,48,,,,,
player,201009120nyg,nyg,tyneslaw01,xpm,4,,,,,
player,201009120nyg,nyg,tyneslaw01,xpa,4,,,,,
player,201009120nyg,nyg,tyneslaw01,fgm,1,,,,,
player,201009120nyg,nyg,tyneslaw01,fga,1,,,,,
player,201009120nyg,nyg,tyneslaw01,punt,0,,,,,
player,201009120nyg,nyg,tyneslaw01,punt_yds,0,,,,,
player,201009120nyg,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201009120nyg,nyg,tyneslaw01,punt_long,0,,,,,
player,201009120nyg,nyg,DodgMa99,xpm,,,,,,
player,201009120nyg,nyg,DodgMa99,xpa,,,,,,
player,201009120nyg,nyg,DodgMa99,fgm,,,,,,
player,201009120nyg,nyg,DodgMa99,fga,,,,,,
player,201009120nyg,nyg,DodgMa99,punt,2,,,,,
player,201009120nyg,nyg,DodgMa99,punt_yds,86,,,,,
player,201009120nyg,nyg,DodgMa99,punt_yds_per_punt,43.0,,,,,
player,201009120nyg,nyg,DodgMa99,punt_long,45,,,,,
