game,2010,15,20101219,201012190cin,cle,"Cleveland Browns",17,cin,"Cincinnati Bengals",19
player,201012190cin,cin,HallLe98,pass_defended,0,,,,,
player,201012190cin,cin,HallLe98,sacks,0.0,,,,,
player,201012190cin,cin,HallLe98,tackles_combined,2,,,,,
player,201012190cin,cin,HallLe98,tackles_solo,1,,,,,
player,201012190cin,cin,HallLe98,tackles_assists,1,,,,,
player,201012190cin,cin,HallLe98,tackles_loss,0,,,,,
player,201012190cin,cin,HallLe98,qb_hits,0,,,,,
player,201012190cin,cin,HallLe98,fumbles_rec,0,,,,,
player,201012190cin,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201012190cin,cin,HallLe98,fumbles_forced,0,,,,,
player,201012190cin,cin,LeonBr00,def_int,0,,,,,
player,201012190cin,cin,LeonBr00,def_int_yds,0,,,,,
player,201012190cin,cin,LeonBr00,def_int_td,0,,,,,
player,201012190cin,cin,LeonBr00,def_int_long,0,,,,,
player,201012190cin,cin,LeonBr00,pass_defended,0,,,,,
player,201012190cin,cin,LeonBr00,sacks,0.0,,,,,
player,201012190cin,cin,LeonBr00,tackles_combined,2,,,,,
player,201012190cin,cin,LeonBr00,tackles_solo,2,,,,,
player,201012190cin,cin,LeonBr00,tackles_assists,0,,,,,
player,201012190cin,cin,LeonBr00,tackles_loss,0,,,,,
player,201012190cin,cin,LeonBr00,qb_hits,0,,,,,
player,201012190cin,cin,LeonBr00,fumbles_rec,0,,,,,
player,201012190cin,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201012190cin,cin,LeonBr00,fumbles_forced,0,,,,,
player,201012190cin,cin,McDoCl99,def_int,0,,,,,
player,201012190cin,cin,McDoCl99,def_int_yds,0,,,,,
player,201012190cin,cin,McDoCl99,def_int_td,0,,,,,
player,201012190cin,cin,McDoCl99,def_int_long,0,,,,,
player,201012190cin,cin,McDoCl99,pass_defended,0,,,,,
player,201012190cin,cin,McDoCl99,sacks,0.0,,,,,
player,201012190cin,cin,McDoCl99,tackles_combined,2,,,,,
player,201012190cin,cin,McDoCl99,tackles_solo,1,,,,,
player,201012190cin,cin,McDoCl99,tackles_assists,1,,,,,
player,201012190cin,cin,McDoCl99,tackles_loss,0,,,,,
player,201012190cin,cin,McDoCl99,qb_hits,0,,,,,
player,201012190cin,cin,McDoCl99,fumbles_rec,0,,,,,
player,201012190cin,cin,McDoCl99,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,McDoCl99,fumbles_rec_td,0,,,,,
player,201012190cin,cin,McDoCl99,fumbles_forced,0,,,,,
player,201012190cin,cin,MuckRo99,def_int,0,,,,,
player,201012190cin,cin,MuckRo99,def_int_yds,0,,,,,
player,201012190cin,cin,MuckRo99,def_int_td,0,,,,,
player,201012190cin,cin,MuckRo99,def_int_long,0,,,,,
player,201012190cin,cin,MuckRo99,pass_defended,0,,,,,
player,201012190cin,cin,MuckRo99,sacks,0.0,,,,,
player,201012190cin,cin,MuckRo99,tackles_combined,2,,,,,
player,201012190cin,cin,MuckRo99,tackles_solo,0,,,,,
player,201012190cin,cin,MuckRo99,tackles_assists,2,,,,,
player,201012190cin,cin,MuckRo99,tackles_loss,0,,,,,
player,201012190cin,cin,MuckRo99,qb_hits,0,,,,,
player,201012190cin,cin,MuckRo99,fumbles_rec,0,,,,,
player,201012190cin,cin,MuckRo99,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,MuckRo99,fumbles_rec_td,0,,,,,
player,201012190cin,cin,MuckRo99,fumbles_forced,1,,,,,
player,201012190cin,cin,GeatRo21,def_int,0,,,,,
player,201012190cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201012190cin,cin,GeatRo21,def_int_td,0,,,,,
player,201012190cin,cin,GeatRo21,def_int_long,0,,,,,
player,201012190cin,cin,GeatRo21,pass_defended,1,,,,,
player,201012190cin,cin,GeatRo21,sacks,0.0,,,,,
player,201012190cin,cin,GeatRo21,tackles_combined,1,,,,,
player,201012190cin,cin,GeatRo21,tackles_solo,1,,,,,
player,201012190cin,cin,GeatRo21,tackles_assists,0,,,,,
player,201012190cin,cin,GeatRo21,tackles_loss,0,,,,,
player,201012190cin,cin,GeatRo21,qb_hits,1,,,,,
player,201012190cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201012190cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201012190cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201012190cin,cin,MileJe00,def_int,0,,,,,
player,201012190cin,cin,MileJe00,def_int_yds,0,,,,,
player,201012190cin,cin,MileJe00,def_int_td,0,,,,,
player,201012190cin,cin,MileJe00,def_int_long,0,,,,,
player,201012190cin,cin,MileJe00,pass_defended,0,,,,,
player,201012190cin,cin,MileJe00,sacks,0.0,,,,,
player,201012190cin,cin,MileJe00,tackles_combined,1,,,,,
player,201012190cin,cin,MileJe00,tackles_solo,0,,,,,
player,201012190cin,cin,MileJe00,tackles_assists,1,,,,,
player,201012190cin,cin,MileJe00,tackles_loss,0,,,,,
player,201012190cin,cin,MileJe00,qb_hits,0,,,,,
player,201012190cin,cin,MileJe00,fumbles_rec,0,,,,,
player,201012190cin,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201012190cin,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201012190cin,cin,MileJe00,fumbles_forced,0,,,,,
player,201012190cin,cin,JohnBr20,def_int,,,,,,
player,201012190cin,cin,JohnBr20,def_int_yds,,,,,,
player,201012190cin,cin,JohnBr20,def_int_td,,,,,,
player,201012190cin,cin,JohnBr20,def_int_long,,,,,,
player,201012190cin,cin,JohnBr20,pass_defended,,,,,,
player,201012190cin,cin,JohnBr20,sacks,0.0,,,,,
player,201012190cin,cin,JohnBr20,tackles_combined,,,,,,
player,201012190cin,cin,JohnBr20,tackles_solo,,,,,,
player,201012190cin,cin,JohnBr20,tackles_assists,,,,,,
player,201012190cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201012190cin,cin,JohnBr20,qb_hits,1,,,,,
player,201012190cin,cin,JohnBr20,fumbles_rec,,,,,,
player,201012190cin,cin,JohnBr20,fumbles_rec_yds,,,,,,
player,201012190cin,cin,JohnBr20,fumbles_rec_td,,,,,,
player,201012190cin,cin,JohnBr20,fumbles_forced,,,,,,
player,201012190cin,cle,CribJo01,kick_ret,5,,,,,
player,201012190cin,cle,CribJo01,kick_ret_yds,87,,,,,
player,201012190cin,cle,CribJo01,kick_ret_yds_per_ret,17.4,,,,,
player,201012190cin,cle,CribJo01,kick_ret_td,0,,,,,
player,201012190cin,cle,CribJo01,kick_ret_long,19,,,,,
player,201012190cin,cle,CribJo01,punt_ret,0,,,,,
player,201012190cin,cle,CribJo01,punt_ret_yds,0,,,,,
player,201012190cin,cle,CribJo01,punt_ret_yds_per_ret,,,,,,
player,201012190cin,cle,CribJo01,punt_ret_td,0,,,,,
player,201012190cin,cle,CribJo01,punt_ret_long,0,,,,,
player,201012190cin,cle,BenaMa00,kick_ret,1,,,,,
player,201012190cin,cle,BenaMa00,kick_ret_yds,5,,,,,
player,201012190cin,cle,BenaMa00,kick_ret_yds_per_ret,5.0,,,,,
player,201012190cin,cle,BenaMa00,kick_ret_td,0,,,,,
player,201012190cin,cle,BenaMa00,kick_ret_long,5,,,,,
player,201012190cin,cle,BenaMa00,punt_ret,0,,,,,
player,201012190cin,cle,BenaMa00,punt_ret_yds,0,,,,,
player,201012190cin,cle,BenaMa00,punt_ret_yds_per_ret,,,,,,
player,201012190cin,cle,BenaMa00,punt_ret_td,0,,,,,
player,201012190cin,cle,BenaMa00,punt_ret_long,0,,,,,
player,201012190cin,cin,CosbQu00,kick_ret,0,,,,,
player,201012190cin,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201012190cin,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201012190cin,cin,CosbQu00,kick_ret_td,0,,,,,
player,201012190cin,cin,CosbQu00,kick_ret_long,0,,,,,
player,201012190cin,cin,CosbQu00,punt_ret,2,,,,,
player,201012190cin,cin,CosbQu00,punt_ret_yds,26,,,,,
player,201012190cin,cin,CosbQu00,punt_ret_yds_per_ret,13.0,,,,,
player,201012190cin,cin,CosbQu00,punt_ret_td,0,,,,,
player,201012190cin,cin,CosbQu00,punt_ret_long,16,,,,,
player,201012190cin,cin,ScotBe00,kick_ret,3,,,,,
player,201012190cin,cin,ScotBe00,kick_ret_yds,73,,,,,
player,201012190cin,cin,ScotBe00,kick_ret_yds_per_ret,24.3,,,,,
player,201012190cin,cin,ScotBe00,kick_ret_td,0,,,,,
player,201012190cin,cin,ScotBe00,kick_ret_long,31,,,,,
player,201012190cin,cin,ScotBe00,punt_ret,0,,,,,
player,201012190cin,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201012190cin,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201012190cin,cin,ScotBe00,punt_ret_td,0,,,,,
player,201012190cin,cin,ScotBe00,punt_ret_long,0,,,,,
player,201012190cin,cle,dawsophi01,xpm,2,,,,,
player,201012190cin,cle,dawsophi01,xpa,2,,,,,
player,201012190cin,cle,dawsophi01,fgm,1,,,,,
player,201012190cin,cle,dawsophi01,fga,1,,,,,
player,201012190cin,cle,dawsophi01,punt,0,,,,,
player,201012190cin,cle,dawsophi01,punt_yds,0,,,,,
player,201012190cin,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201012190cin,cle,dawsophi01,punt_long,0,,,,,
player,201012190cin,cle,HodgRe20,xpm,,,,,,
player,201012190cin,cle,HodgRe20,xpa,,,,,,
player,201012190cin,cle,HodgRe20,fgm,,,,,,
player,201012190cin,cle,HodgRe20,fga,,,,,,
player,201012190cin,cle,HodgRe20,punt,5,,,,,
player,201012190cin,cle,HodgRe20,punt_yds,185,,,,,
player,201012190cin,cle,HodgRe20,punt_yds_per_punt,37.0,,,,,
player,201012190cin,cle,HodgRe20,punt_long,46,,,,,
player,201012190cin,cin,StitCl00,xpm,1,,,,,
player,201012190cin,cin,StitCl00,xpa,1,,,,,
player,201012190cin,cin,StitCl00,fgm,4,,,,,
player,201012190cin,cin,StitCl00,fga,4,,,,,
player,201012190cin,cin,StitCl00,punt,0,,,,,
player,201012190cin,cin,StitCl00,punt_yds,0,,,,,
player,201012190cin,cin,StitCl00,punt_yds_per_punt,,,,,,
player,201012190cin,cin,StitCl00,punt_long,0,,,,,
player,201012190cin,cin,HubeKe20,xpm,,,,,,
player,201012190cin,cin,HubeKe20,xpa,,,,,,
player,201012190cin,cin,HubeKe20,fgm,,,,,,
player,201012190cin,cin,HubeKe20,fga,,,,,,
player,201012190cin,cin,HubeKe20,punt,1,,,,,
player,201012190cin,cin,HubeKe20,punt_yds,34,,,,,
player,201012190cin,cin,HubeKe20,punt_yds_per_punt,34.0,,,,,
player,201012190cin,cin,HubeKe20,punt_long,34,,,,,
