game,2010,2,20100919,201009190was,htx,"Houston Texans",30,was,"Washington Redskins",27
player,201009190was,htx,DileZa99,sacks,0.0,,,,,
player,201009190was,htx,DileZa99,tackles_combined,8,,,,,
player,201009190was,htx,DileZa99,tackles_solo,5,,,,,
player,201009190was,htx,DileZa99,tackles_assists,3,,,,,
player,201009190was,htx,DileZa99,tackles_loss,0,,,,,
player,201009190was,htx,DileZa99,qb_hits,0,,,,,
player,201009190was,htx,DileZa99,fumbles_rec,0,,,,,
player,201009190was,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201009190was,htx,DileZa99,fumbles_forced,0,,,,,
player,201009190was,htx,QuinGl99,def_int,0,,,,,
player,201009190was,htx,QuinGl99,def_int_yds,0,,,,,
player,201009190was,htx,QuinGl99,def_int_td,0,,,,,
player,201009190was,htx,QuinGl99,def_int_long,0,,,,,
player,201009190was,htx,QuinGl99,pass_defended,0,,,,,
player,201009190was,htx,QuinGl99,sacks,0.0,,,,,
player,201009190was,htx,QuinGl99,tackles_combined,8,,,,,
player,201009190was,htx,QuinGl99,tackles_solo,5,,,,,
player,201009190was,htx,QuinGl99,tackles_assists,3,,,,,
player,201009190was,htx,QuinGl99,tackles_loss,1,,,,,
player,201009190was,htx,QuinGl99,qb_hits,0,,,,,
player,201009190was,htx,QuinGl99,fumbles_rec,0,,,,,
player,201009190was,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201009190was,htx,QuinGl99,fumbles_forced,0,,,,,
player,201009190was,htx,JackKa99,def_int,0,,,,,
player,201009190was,htx,JackKa99,def_int_yds,0,,,,,
player,201009190was,htx,JackKa99,def_int_td,0,,,,,
player,201009190was,htx,JackKa99,def_int_long,0,,,,,
player,201009190was,htx,JackKa99,pass_defended,1,,,,,
player,201009190was,htx,JackKa99,sacks,0.0,,,,,
player,201009190was,htx,JackKa99,tackles_combined,6,,,,,
player,201009190was,htx,JackKa99,tackles_solo,4,,,,,
player,201009190was,htx,JackKa99,tackles_assists,2,,,,,
player,201009190was,htx,JackKa99,tackles_loss,0,,,,,
player,201009190was,htx,JackKa99,qb_hits,0,,,,,
player,201009190was,htx,JackKa99,fumbles_rec,0,,,,,
player,201009190was,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201009190was,htx,JackKa99,fumbles_forced,0,,,,,
player,201009190was,htx,PollBe20,def_int,0,,,,,
player,201009190was,htx,PollBe20,def_int_yds,0,,,,,
player,201009190was,htx,PollBe20,def_int_td,0,,,,,
player,201009190was,htx,PollBe20,def_int_long,0,,,,,
player,201009190was,htx,PollBe20,pass_defended,0,,,,,
player,201009190was,htx,PollBe20,sacks,0.0,,,,,
player,201009190was,htx,PollBe20,tackles_combined,6,,,,,
player,201009190was,htx,PollBe20,tackles_solo,5,,,,,
player,201009190was,htx,PollBe20,tackles_assists,1,,,,,
player,201009190was,htx,PollBe20,tackles_loss,1,,,,,
player,201009190was,htx,PollBe20,qb_hits,0,,,,,
player,201009190was,htx,PollBe20,fumbles_rec,0,,,,,
player,201009190was,htx,PollBe20,fumbles_rec_yds,0,,,,,
player,201009190was,htx,PollBe20,fumbles_rec_td,0,,,,,
player,201009190was,htx,PollBe20,fumbles_forced,0,,,,,
player,201009190was,htx,RyanDe20,def_int,0,,,,,
player,201009190was,htx,RyanDe20,def_int_yds,0,,,,,
player,201009190was,htx,RyanDe20,def_int_td,0,,,,,
player,201009190was,htx,RyanDe20,def_int_long,0,,,,,
player,201009190was,htx,RyanDe20,pass_defended,0,,,,,
player,201009190was,htx,RyanDe20,sacks,0.0,,,,,
player,201009190was,htx,RyanDe20,tackles_combined,5,,,,,
player,201009190was,htx,RyanDe20,tackles_solo,3,,,,,
player,201009190was,htx,RyanDe20,tackles_assists,2,,,,,
player,201009190was,htx,RyanDe20,tackles_loss,0,,,,,
player,201009190was,htx,RyanDe20,qb_hits,0,,,,,
player,201009190was,htx,RyanDe20,fumbles_rec,0,,,,,
player,201009190was,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201009190was,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201009190was,htx,RyanDe20,fumbles_forced,0,,,,,
player,201009190was,htx,AdibXa99,def_int,0,,,,,
player,201009190was,htx,AdibXa99,def_int_yds,0,,,,,
player,201009190was,htx,AdibXa99,def_int_td,0,,,,,
player,201009190was,htx,AdibXa99,def_int_long,0,,,,,
player,201009190was,htx,AdibXa99,pass_defended,0,,,,,
player,201009190was,htx,AdibXa99,sacks,0.0,,,,,
player,201009190was,htx,AdibXa99,tackles_combined,4,,,,,
player,201009190was,htx,AdibXa99,tackles_solo,4,,,,,
player,201009190was,htx,AdibXa99,tackles_assists,0,,,,,
player,201009190was,htx,AdibXa99,tackles_loss,0,,,,,
player,201009190was,htx,AdibXa99,qb_hits,0,,,,,
player,201009190was,htx,AdibXa99,fumbles_rec,0,,,,,
player,201009190was,htx,AdibXa99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,AdibXa99,fumbles_rec_td,0,,,,,
player,201009190was,htx,AdibXa99,fumbles_forced,0,,,,,
player,201009190was,htx,CodySh20,def_int,0,,,,,
player,201009190was,htx,CodySh20,def_int_yds,0,,,,,
player,201009190was,htx,CodySh20,def_int_td,0,,,,,
player,201009190was,htx,CodySh20,def_int_long,0,,,,,
player,201009190was,htx,CodySh20,pass_defended,0,,,,,
player,201009190was,htx,CodySh20,sacks,0.0,,,,,
player,201009190was,htx,CodySh20,tackles_combined,3,,,,,
player,201009190was,htx,CodySh20,tackles_solo,2,,,,,
player,201009190was,htx,CodySh20,tackles_assists,1,,,,,
player,201009190was,htx,CodySh20,tackles_loss,0,,,,,
player,201009190was,htx,CodySh20,qb_hits,0,,,,,
player,201009190was,htx,CodySh20,fumbles_rec,0,,,,,
player,201009190was,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201009190was,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201009190was,htx,CodySh20,fumbles_forced,0,,,,,
player,201009190was,htx,NadiJe00,def_int,0,,,,,
player,201009190was,htx,NadiJe00,def_int_yds,0,,,,,
player,201009190was,htx,NadiJe00,def_int_td,0,,,,,
player,201009190was,htx,NadiJe00,def_int_long,0,,,,,
player,201009190was,htx,NadiJe00,pass_defended,1,,,,,
player,201009190was,htx,NadiJe00,sacks,0.0,,,,,
player,201009190was,htx,NadiJe00,tackles_combined,3,,,,,
player,201009190was,htx,NadiJe00,tackles_solo,3,,,,,
player,201009190was,htx,NadiJe00,tackles_assists,0,,,,,
player,201009190was,htx,NadiJe00,tackles_loss,0,,,,,
player,201009190was,htx,NadiJe00,qb_hits,0,,,,,
player,201009190was,htx,NadiJe00,fumbles_rec,0,,,,,
player,201009190was,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201009190was,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201009190was,htx,NadiJe00,fumbles_forced,0,,,,,
player,201009190was,htx,WilsEu20,def_int,0,,,,,
player,201009190was,htx,WilsEu20,def_int_yds,0,,,,,
player,201009190was,htx,WilsEu20,def_int_td,0,,,,,
player,201009190was,htx,WilsEu20,def_int_long,0,,,,,
player,201009190was,htx,WilsEu20,pass_defended,1,,,,,
player,201009190was,htx,WilsEu20,sacks,0.0,,,,,
player,201009190was,htx,WilsEu20,tackles_combined,3,,,,,
player,201009190was,htx,WilsEu20,tackles_solo,3,,,,,
player,201009190was,htx,WilsEu20,tackles_assists,0,,,,,
player,201009190was,htx,WilsEu20,tackles_loss,0,,,,,
player,201009190was,htx,WilsEu20,qb_hits,0,,,,,
player,201009190was,htx,WilsEu20,fumbles_rec,0,,,,,
player,201009190was,htx,WilsEu20,fumbles_rec_yds,0,,,,,
player,201009190was,htx,WilsEu20,fumbles_rec_td,0,,,,,
player,201009190was,htx,WilsEu20,fumbles_forced,0,,,,,
player,201009190was,htx,McCaBr99,def_int,0,,,,,
player,201009190was,htx,McCaBr99,def_int_yds,0,,,,,
player,201009190was,htx,McCaBr99,def_int_td,0,,,,,
player,201009190was,htx,McCaBr99,def_int_long,0,,,,,
player,201009190was,htx,McCaBr99,pass_defended,0,,,,,
player,201009190was,htx,McCaBr99,sacks,0.0,,,,,
player,201009190was,htx,McCaBr99,tackles_combined,2,,,,,
player,201009190was,htx,McCaBr99,tackles_solo,1,,,,,
player,201009190was,htx,McCaBr99,tackles_assists,1,,,,,
player,201009190was,htx,McCaBr99,tackles_loss,0,,,,,
player,201009190was,htx,McCaBr99,qb_hits,0,,,,,
player,201009190was,htx,McCaBr99,fumbles_rec,0,,,,,
player,201009190was,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201009190was,htx,McCaBr99,fumbles_forced,0,,,,,
player,201009190was,htx,MitcEa99,def_int,0,,,,,
player,201009190was,htx,MitcEa99,def_int_yds,0,,,,,
player,201009190was,htx,MitcEa99,def_int_td,0,,,,,
player,201009190was,htx,MitcEa99,def_int_long,0,,,,,
player,201009190was,htx,MitcEa99,pass_defended,0,,,,,
player,201009190was,htx,MitcEa99,sacks,0.0,,,,,
player,201009190was,htx,MitcEa99,tackles_combined,2,,,,,
player,201009190was,htx,MitcEa99,tackles_solo,1,,,,,
player,201009190was,htx,MitcEa99,tackles_assists,1,,,,,
player,201009190was,htx,MitcEa99,tackles_loss,0,,,,,
player,201009190was,htx,MitcEa99,qb_hits,0,,,,,
player,201009190was,htx,MitcEa99,fumbles_rec,0,,,,,
player,201009190was,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201009190was,htx,MitcEa99,fumbles_forced,0,,,,,
player,201009190was,htx,SharDa01,def_int,0,,,,,
player,201009190was,htx,SharDa01,def_int_yds,0,,,,,
player,201009190was,htx,SharDa01,def_int_td,0,,,,,
player,201009190was,htx,SharDa01,def_int_long,0,,,,,
player,201009190was,htx,SharDa01,pass_defended,0,,,,,
player,201009190was,htx,SharDa01,sacks,0.0,,,,,
player,201009190was,htx,SharDa01,tackles_combined,2,,,,,
player,201009190was,htx,SharDa01,tackles_solo,1,,,,,
player,201009190was,htx,SharDa01,tackles_assists,1,,,,,
player,201009190was,htx,SharDa01,tackles_loss,0,,,,,
player,201009190was,htx,SharDa01,qb_hits,0,,,,,
player,201009190was,htx,SharDa01,fumbles_rec,0,,,,,
player,201009190was,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201009190was,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201009190was,htx,SharDa01,fumbles_forced,0,,,,,
player,201009190was,htx,AndeDa01,def_int,0,,,,,
player,201009190was,htx,AndeDa01,def_int_yds,0,,,,,
player,201009190was,htx,AndeDa01,def_int_td,0,,,,,
player,201009190was,htx,AndeDa01,def_int_long,0,,,,,
player,201009190was,htx,AndeDa01,pass_defended,0,,,,,
player,201009190was,htx,AndeDa01,sacks,0.0,,,,,
player,201009190was,htx,AndeDa01,tackles_combined,1,,,,,
player,201009190was,htx,AndeDa01,tackles_solo,1,,,,,
player,201009190was,htx,AndeDa01,tackles_assists,0,,,,,
player,201009190was,htx,AndeDa01,tackles_loss,0,,,,,
player,201009190was,htx,AndeDa01,qb_hits,0,,,,,
player,201009190was,htx,AndeDa01,fumbles_rec,0,,,,,
player,201009190was,htx,AndeDa01,fumbles_rec_yds,0,,,,,
player,201009190was,htx,AndeDa01,fumbles_rec_td,0,,,,,
player,201009190was,htx,AndeDa01,fumbles_forced,0,,,,,
player,201009190was,htx,McMaSh99,def_int,0,,,,,
player,201009190was,htx,McMaSh99,def_int_yds,0,,,,,
player,201009190was,htx,McMaSh99,def_int_td,0,,,,,
player,201009190was,htx,McMaSh99,def_int_long,0,,,,,
player,201009190was,htx,McMaSh99,pass_defended,0,,,,,
player,201009190was,htx,McMaSh99,sacks,0.0,,,,,
player,201009190was,htx,McMaSh99,tackles_combined,1,,,,,
player,201009190was,htx,McMaSh99,tackles_solo,1,,,,,
player,201009190was,htx,McMaSh99,tackles_assists,0,,,,,
player,201009190was,htx,McMaSh99,tackles_loss,0,,,,,
player,201009190was,htx,McMaSh99,qb_hits,0,,,,,
player,201009190was,htx,McMaSh99,fumbles_rec,0,,,,,
player,201009190was,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201009190was,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201009190was,htx,McMaSh99,fumbles_forced,0,,,,,
player,201009190was,htx,SmitAn22,def_int,0,,,,,
player,201009190was,htx,SmitAn22,def_int_yds,0,,,,,
player,201009190was,htx,SmitAn22,def_int_td,0,,,,,
player,201009190was,htx,SmitAn22,def_int_long,0,,,,,
player,201009190was,htx,SmitAn22,pass_defended,0,,,,,
player,201009190was,htx,SmitAn22,sacks,0.0,,,,,
player,201009190was,htx,SmitAn22,tackles_combined,1,,,,,
player,201009190was,htx,SmitAn22,tackles_solo,0,,,,,
player,201009190was,htx,SmitAn22,tackles_assists,1,,,,,
player,201009190was,htx,SmitAn22,tackles_loss,0,,,,,
player,201009190was,htx,SmitAn22,qb_hits,0,,,,,
player,201009190was,htx,SmitAn22,fumbles_rec,0,,,,,
player,201009190was,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201009190was,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201009190was,htx,SmitAn22,fumbles_forced,0,,,,,
player,201009190was,htx,DennRy20,def_int,0,,,,,
player,201009190was,htx,DennRy20,def_int_yds,0,,,,,
player,201009190was,htx,DennRy20,def_int_td,0,,,,,
player,201009190was,htx,DennRy20,def_int_long,0,,,,,
player,201009190was,htx,DennRy20,pass_defended,0,,,,,
player,201009190was,htx,DennRy20,sacks,0.0,,,,,
player,201009190was,htx,DennRy20,tackles_combined,0,,,,,
player,201009190was,htx,DennRy20,tackles_solo,0,,,,,
player,201009190was,htx,DennRy20,tackles_assists,0,,,,,
player,201009190was,htx,DennRy20,tackles_loss,0,,,,,
player,201009190was,htx,DennRy20,qb_hits,1,,,,,
player,201009190was,htx,DennRy20,fumbles_rec,0,,,,,
player,201009190was,htx,DennRy20,fumbles_rec_yds,0,,,,,
player,201009190was,htx,DennRy20,fumbles_rec_td,0,,,,,
player,201009190was,htx,DennRy20,fumbles_forced,0,,,,,
player,201009190was,htx,WinsEr20,def_int,,,,,,
player,201009190was,htx,WinsEr20,def_int_yds,,,,,,
player,201009190was,htx,WinsEr20,def_int_td,,,,,,
player,201009190was,htx,WinsEr20,def_int_long,,,,,,
player,201009190was,htx,WinsEr20,pass_defended,,,,,,
player,201009190was,htx,WinsEr20,sacks,0.0,,,,,
player,201009190was,htx,WinsEr20,tackles_combined,,,,,,
player,201009190was,htx,WinsEr20,tackles_solo,,,,,,
player,201009190was,htx,WinsEr20,tackles_assists,,,,,,
player,201009190was,htx,WinsEr20,tackles_loss,0,,,,,
player,201009190was,htx,WinsEr20,qb_hits,1,,,,,
player,201009190was,htx,WinsEr20,fumbles_rec,,,,,,
player,201009190was,htx,WinsEr20,fumbles_rec_yds,,,,,,
player,201009190was,htx,WinsEr20,fumbles_rec_td,,,,,,
player,201009190was,htx,WinsEr20,fumbles_forced,,,,,,
player,201009190was,was,RogeCa20,def_int,1,,,,,
player,201009190was,was,RogeCa20,def_int_yds,5,,,,,
player,201009190was,was,RogeCa20,def_int_td,0,,,,,
player,201009190was,was,RogeCa20,def_int_long,5,,,,,
player,201009190was,was,RogeCa20,pass_defended,1,,,,,
player,201009190was,was,RogeCa20,sacks,0.0,,,,,
player,201009190was,was,RogeCa20,tackles_combined,9,,,,,
player,201009190was,was,RogeCa20,tackles_solo,6,,,,,
player,201009190was,was,RogeCa20,tackles_assists,3,,,,,
player,201009190was,was,RogeCa20,tackles_loss,0,,,,,
player,201009190was,was,RogeCa20,qb_hits,0,,,,,
player,201009190was,was,RogeCa20,fumbles_rec,0,,,,,
player,201009190was,was,RogeCa20,fumbles_rec_yds,0,,,,,
player,201009190was,was,RogeCa20,fumbles_rec_td,0,,,,,
player,201009190was,was,RogeCa20,fumbles_forced,0,,,,,
player,201009190was,was,LandLa99,def_int,0,,,,,
player,201009190was,was,LandLa99,def_int_yds,0,,,,,
player,201009190was,was,LandLa99,def_int_td,0,,,,,
player,201009190was,was,LandLa99,def_int_long,0,,,,,
player,201009190was,was,LandLa99,pass_defended,1,,,,,
player,201009190was,was,LandLa99,sacks,1.0,,,,,
player,201009190was,was,LandLa99,tackles_combined,11,,,,,
player,201009190was,was,LandLa99,tackles_solo,8,,,,,
player,201009190was,was,LandLa99,tackles_assists,3,,,,,
player,201009190was,was,LandLa99,tackles_loss,1,,,,,
player,201009190was,was,LandLa99,qb_hits,3,,,,,
player,201009190was,was,LandLa99,fumbles_rec,0,,,,,
player,201009190was,was,LandLa99,fumbles_rec_yds,0,,,,,
player,201009190was,was,LandLa99,fumbles_rec_td,0,,,,,
player,201009190was,was,LandLa99,fumbles_forced,0,,,,,
player,201009190was,was,FletLo20,def_int,0,,,,,
player,201009190was,was,FletLo20,def_int_yds,0,,,,,
player,201009190was,was,FletLo20,def_int_td,0,,,,,
player,201009190was,was,FletLo20,def_int_long,0,,,,,
player,201009190was,was,FletLo20,pass_defended,2,,,,,
player,201009190was,was,FletLo20,sacks,1.0,,,,,
player,201009190was,was,FletLo20,tackles_combined,7,,,,,
player,201009190was,was,FletLo20,tackles_solo,3,,,,,
player,201009190was,was,FletLo20,tackles_assists,4,,,,,
player,201009190was,was,FletLo20,tackles_loss,1,,,,,
player,201009190was,was,FletLo20,qb_hits,1,,,,,
player,201009190was,was,FletLo20,fumbles_rec,0,,,,,
player,201009190was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201009190was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201009190was,was,FletLo20,fumbles_forced,0,,,,,
player,201009190was,was,AlexLo99,def_int,0,,,,,
player,201009190was,was,AlexLo99,def_int_yds,0,,,,,
player,201009190was,was,AlexLo99,def_int_td,0,,,,,
player,201009190was,was,AlexLo99,def_int_long,0,,,,,
player,201009190was,was,AlexLo99,pass_defended,0,,,,,
player,201009190was,was,AlexLo99,sacks,1.0,,,,,
player,201009190was,was,AlexLo99,tackles_combined,4,,,,,
player,201009190was,was,AlexLo99,tackles_solo,3,,,,,
player,201009190was,was,AlexLo99,tackles_assists,1,,,,,
player,201009190was,was,AlexLo99,tackles_loss,1,,,,,
player,201009190was,was,AlexLo99,qb_hits,1,,,,,
player,201009190was,was,AlexLo99,fumbles_rec,0,,,,,
player,201009190was,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201009190was,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201009190was,was,AlexLo99,fumbles_forced,0,,,,,
player,201009190was,was,OrakBr99,def_int,0,,,,,
player,201009190was,was,OrakBr99,def_int_yds,0,,,,,
player,201009190was,was,OrakBr99,def_int_td,0,,,,,
player,201009190was,was,OrakBr99,def_int_long,0,,,,,
player,201009190was,was,OrakBr99,pass_defended,1,,,,,
player,201009190was,was,OrakBr99,sacks,1.0,,,,,
player,201009190was,was,OrakBr99,tackles_combined,4,,,,,
player,201009190was,was,OrakBr99,tackles_solo,3,,,,,
player,201009190was,was,OrakBr99,tackles_assists,1,,,,,
player,201009190was,was,OrakBr99,tackles_loss,1,,,,,
player,201009190was,was,OrakBr99,qb_hits,2,,,,,
player,201009190was,was,OrakBr99,fumbles_rec,0,,,,,
player,201009190was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201009190was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201009190was,was,OrakBr99,fumbles_forced,0,,,,,
player,201009190was,was,HollVo20,def_int,0,,,,,
player,201009190was,was,HollVo20,def_int_yds,0,,,,,
player,201009190was,was,HollVo20,def_int_td,0,,,,,
player,201009190was,was,HollVo20,def_int_long,0,,,,,
player,201009190was,was,HollVo20,pass_defended,1,,,,,
player,201009190was,was,HollVo20,sacks,0.5,,,,,
player,201009190was,was,HollVo20,tackles_combined,5,,,,,
player,201009190was,was,HollVo20,tackles_solo,1,,,,,
player,201009190was,was,HollVo20,tackles_assists,4,,,,,
player,201009190was,was,HollVo20,tackles_loss,0,,,,,
player,201009190was,was,HollVo20,qb_hits,1,,,,,
player,201009190was,was,HollVo20,fumbles_rec,0,,,,,
player,201009190was,was,HollVo20,fumbles_rec_yds,0,,,,,
player,201009190was,was,HollVo20,fumbles_rec_td,0,,,,,
player,201009190was,was,HollVo20,fumbles_forced,0,,,,,
player,201009190was,was,CarrAd99,def_int,0,,,,,
player,201009190was,was,CarrAd99,def_int_yds,0,,,,,
player,201009190was,was,CarrAd99,def_int_td,0,,,,,
player,201009190was,was,CarrAd99,def_int_long,0,,,,,
player,201009190was,was,CarrAd99,pass_defended,0,,,,,
player,201009190was,was,CarrAd99,sacks,0.5,,,,,
player,201009190was,was,CarrAd99,tackles_combined,4,,,,,
player,201009190was,was,CarrAd99,tackles_solo,1,,,,,
player,201009190was,was,CarrAd99,tackles_assists,3,,,,,
player,201009190was,was,CarrAd99,tackles_loss,1,,,,,
player,201009190was,was,CarrAd99,qb_hits,1,,,,,
player,201009190was,was,CarrAd99,fumbles_rec,0,,,,,
player,201009190was,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201009190was,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201009190was,was,CarrAd99,fumbles_forced,0,,,,,
player,201009190was,was,DougRe20,def_int,0,,,,,
player,201009190was,was,DougRe20,def_int_yds,0,,,,,
player,201009190was,was,DougRe20,def_int_td,0,,,,,
player,201009190was,was,DougRe20,def_int_long,0,,,,,
player,201009190was,was,DougRe20,pass_defended,1,,,,,
player,201009190was,was,DougRe20,sacks,0.0,,,,,
player,201009190was,was,DougRe20,tackles_combined,14,,,,,
player,201009190was,was,DougRe20,tackles_solo,10,,,,,
player,201009190was,was,DougRe20,tackles_assists,4,,,,,
player,201009190was,was,DougRe20,tackles_loss,0,,,,,
player,201009190was,was,DougRe20,qb_hits,0,,,,,
player,201009190was,was,DougRe20,fumbles_rec,0,,,,,
player,201009190was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201009190was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201009190was,was,DougRe20,fumbles_forced,0,,,,,
player,201009190was,was,McInRo20,def_int,0,,,,,
player,201009190was,was,McInRo20,def_int_yds,0,,,,,
player,201009190was,was,McInRo20,def_int_td,0,,,,,
player,201009190was,was,McInRo20,def_int_long,0,,,,,
player,201009190was,was,McInRo20,pass_defended,0,,,,,
player,201009190was,was,McInRo20,sacks,0.0,,,,,
player,201009190was,was,McInRo20,tackles_combined,14,,,,,
player,201009190was,was,McInRo20,tackles_solo,5,,,,,
player,201009190was,was,McInRo20,tackles_assists,9,,,,,
player,201009190was,was,McInRo20,tackles_loss,0,,,,,
player,201009190was,was,McInRo20,qb_hits,1,,,,,
player,201009190was,was,McInRo20,fumbles_rec,0,,,,,
player,201009190was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201009190was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201009190was,was,McInRo20,fumbles_forced,0,,,,,
player,201009190was,was,HallDe99,def_int,0,,,,,
player,201009190was,was,HallDe99,def_int_yds,0,,,,,
player,201009190was,was,HallDe99,def_int_td,0,,,,,
player,201009190was,was,HallDe99,def_int_long,0,,,,,
player,201009190was,was,HallDe99,pass_defended,0,,,,,
player,201009190was,was,HallDe99,sacks,0.0,,,,,
player,201009190was,was,HallDe99,tackles_combined,13,,,,,
player,201009190was,was,HallDe99,tackles_solo,4,,,,,
player,201009190was,was,HallDe99,tackles_assists,9,,,,,
player,201009190was,was,HallDe99,tackles_loss,0,,,,,
player,201009190was,was,HallDe99,qb_hits,0,,,,,
player,201009190was,was,HallDe99,fumbles_rec,0,,,,,
player,201009190was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201009190was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201009190was,was,HallDe99,fumbles_forced,0,,,,,
player,201009190was,was,HortCh99,def_int,0,,,,,
player,201009190was,was,HortCh99,def_int_yds,0,,,,,
player,201009190was,was,HortCh99,def_int_td,0,,,,,
player,201009190was,was,HortCh99,def_int_long,0,,,,,
player,201009190was,was,HortCh99,pass_defended,0,,,,,
player,201009190was,was,HortCh99,sacks,0.0,,,,,
player,201009190was,was,HortCh99,tackles_combined,6,,,,,
player,201009190was,was,HortCh99,tackles_solo,4,,,,,
player,201009190was,was,HortCh99,tackles_assists,2,,,,,
player,201009190was,was,HortCh99,tackles_loss,1,,,,,
player,201009190was,was,HortCh99,qb_hits,0,,,,,
player,201009190was,was,HortCh99,fumbles_rec,0,,,,,
player,201009190was,was,HortCh99,fumbles_rec_yds,0,,,,,
player,201009190was,was,HortCh99,fumbles_rec_td,0,,,,,
player,201009190was,was,HortCh99,fumbles_forced,0,,,,,
player,201009190was,was,BuchPh20,def_int,0,,,,,
player,201009190was,was,BuchPh20,def_int_yds,0,,,,,
player,201009190was,was,BuchPh20,def_int_td,0,,,,,
player,201009190was,was,BuchPh20,def_int_long,0,,,,,
player,201009190was,was,BuchPh20,pass_defended,1,,,,,
player,201009190was,was,BuchPh20,sacks,0.0,,,,,
player,201009190was,was,BuchPh20,tackles_combined,3,,,,,
player,201009190was,was,BuchPh20,tackles_solo,2,,,,,
player,201009190was,was,BuchPh20,tackles_assists,1,,,,,
player,201009190was,was,BuchPh20,tackles_loss,0,,,,,
player,201009190was,was,BuchPh20,qb_hits,0,,,,,
player,201009190was,was,BuchPh20,fumbles_rec,0,,,,,
player,201009190was,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201009190was,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201009190was,was,BuchPh20,fumbles_forced,0,,,,,
player,201009190was,was,CartAn20,def_int,0,,,,,
player,201009190was,was,CartAn20,def_int_yds,0,,,,,
player,201009190was,was,CartAn20,def_int_td,0,,,,,
player,201009190was,was,CartAn20,def_int_long,0,,,,,
player,201009190was,was,CartAn20,pass_defended,0,,,,,
player,201009190was,was,CartAn20,sacks,0.0,,,,,
player,201009190was,was,CartAn20,tackles_combined,3,,,,,
player,201009190was,was,CartAn20,tackles_solo,1,,,,,
player,201009190was,was,CartAn20,tackles_assists,2,,,,,
player,201009190was,was,CartAn20,tackles_loss,0,,,,,
player,201009190was,was,CartAn20,qb_hits,0,,,,,
player,201009190was,was,CartAn20,fumbles_rec,0,,,,,
player,201009190was,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201009190was,was,CartAn20,fumbles_rec_td,0,,,,,
player,201009190was,was,CartAn20,fumbles_forced,0,,,,,
player,201009190was,was,GolsKe20,def_int,0,,,,,
player,201009190was,was,GolsKe20,def_int_yds,0,,,,,
player,201009190was,was,GolsKe20,def_int_td,0,,,,,
player,201009190was,was,GolsKe20,def_int_long,0,,,,,
player,201009190was,was,GolsKe20,pass_defended,0,,,,,
player,201009190was,was,GolsKe20,sacks,0.0,,,,,
player,201009190was,was,GolsKe20,tackles_combined,3,,,,,
player,201009190was,was,GolsKe20,tackles_solo,1,,,,,
player,201009190was,was,GolsKe20,tackles_assists,2,,,,,
player,201009190was,was,GolsKe20,tackles_loss,0,,,,,
player,201009190was,was,GolsKe20,qb_hits,0,,,,,
player,201009190was,was,GolsKe20,fumbles_rec,0,,,,,
player,201009190was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201009190was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201009190was,was,GolsKe20,fumbles_forced,0,,,,,
player,201009190was,was,BladH.99,def_int,0,,,,,
player,201009190was,was,BladH.99,def_int_yds,0,,,,,
player,201009190was,was,BladH.99,def_int_td,0,,,,,
