game,2010,14,20101212,201012120nyj,mia,"Miami Dolphins",10,nyj,"New York Jets",6
player,201012120nyj,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,SoliPa99,fumbles_forced,0,,,,,
player,201012120nyj,mia,CrowCh20,def_int,0,,,,,
player,201012120nyj,mia,CrowCh20,def_int_yds,0,,,,,
player,201012120nyj,mia,CrowCh20,def_int_td,0,,,,,
player,201012120nyj,mia,CrowCh20,def_int_long,0,,,,,
player,201012120nyj,mia,CrowCh20,pass_defended,0,,,,,
player,201012120nyj,mia,CrowCh20,sacks,0.0,,,,,
player,201012120nyj,mia,CrowCh20,tackles_combined,8,,,,,
player,201012120nyj,mia,CrowCh20,tackles_solo,7,,,,,
player,201012120nyj,mia,CrowCh20,tackles_assists,1,,,,,
player,201012120nyj,mia,CrowCh20,tackles_loss,1,,,,,
player,201012120nyj,mia,CrowCh20,qb_hits,0,,,,,
player,201012120nyj,mia,CrowCh20,fumbles_rec,0,,,,,
player,201012120nyj,mia,CrowCh20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,CrowCh20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,CrowCh20,fumbles_forced,0,,,,,
player,201012120nyj,mia,SmitSe99,def_int,0,,,,,
player,201012120nyj,mia,SmitSe99,def_int_yds,0,,,,,
player,201012120nyj,mia,SmitSe99,def_int_td,0,,,,,
player,201012120nyj,mia,SmitSe99,def_int_long,0,,,,,
player,201012120nyj,mia,SmitSe99,pass_defended,4,,,,,
player,201012120nyj,mia,SmitSe99,sacks,0.0,,,,,
player,201012120nyj,mia,SmitSe99,tackles_combined,5,,,,,
player,201012120nyj,mia,SmitSe99,tackles_solo,5,,,,,
player,201012120nyj,mia,SmitSe99,tackles_assists,0,,,,,
player,201012120nyj,mia,SmitSe99,tackles_loss,1,,,,,
player,201012120nyj,mia,SmitSe99,qb_hits,0,,,,,
player,201012120nyj,mia,SmitSe99,fumbles_rec,0,,,,,
player,201012120nyj,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,SmitSe99,fumbles_forced,0,,,,,
player,201012120nyj,mia,AmayJo00,def_int,0,,,,,
player,201012120nyj,mia,AmayJo00,def_int_yds,0,,,,,
player,201012120nyj,mia,AmayJo00,def_int_td,0,,,,,
player,201012120nyj,mia,AmayJo00,def_int_long,0,,,,,
player,201012120nyj,mia,AmayJo00,pass_defended,0,,,,,
player,201012120nyj,mia,AmayJo00,sacks,0.0,,,,,
player,201012120nyj,mia,AmayJo00,tackles_combined,4,,,,,
player,201012120nyj,mia,AmayJo00,tackles_solo,3,,,,,
player,201012120nyj,mia,AmayJo00,tackles_assists,1,,,,,
player,201012120nyj,mia,AmayJo00,tackles_loss,0,,,,,
player,201012120nyj,mia,AmayJo00,qb_hits,0,,,,,
player,201012120nyj,mia,AmayJo00,fumbles_rec,0,,,,,
player,201012120nyj,mia,AmayJo00,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,AmayJo00,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,AmayJo00,fumbles_forced,0,,,,,
player,201012120nyj,mia,BellYe20,def_int,0,,,,,
player,201012120nyj,mia,BellYe20,def_int_yds,0,,,,,
player,201012120nyj,mia,BellYe20,def_int_td,0,,,,,
player,201012120nyj,mia,BellYe20,def_int_long,0,,,,,
player,201012120nyj,mia,BellYe20,pass_defended,0,,,,,
player,201012120nyj,mia,BellYe20,sacks,0.0,,,,,
player,201012120nyj,mia,BellYe20,tackles_combined,3,,,,,
player,201012120nyj,mia,BellYe20,tackles_solo,3,,,,,
player,201012120nyj,mia,BellYe20,tackles_assists,0,,,,,
player,201012120nyj,mia,BellYe20,tackles_loss,0,,,,,
player,201012120nyj,mia,BellYe20,qb_hits,0,,,,,
player,201012120nyj,mia,BellYe20,fumbles_rec,0,,,,,
player,201012120nyj,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,BellYe20,fumbles_forced,0,,,,,
player,201012120nyj,mia,ClemCh97,def_int,0,,,,,
player,201012120nyj,mia,ClemCh97,def_int_yds,0,,,,,
player,201012120nyj,mia,ClemCh97,def_int_td,0,,,,,
player,201012120nyj,mia,ClemCh97,def_int_long,0,,,,,
player,201012120nyj,mia,ClemCh97,pass_defended,1,,,,,
player,201012120nyj,mia,ClemCh97,sacks,0.0,,,,,
player,201012120nyj,mia,ClemCh97,tackles_combined,3,,,,,
player,201012120nyj,mia,ClemCh97,tackles_solo,3,,,,,
player,201012120nyj,mia,ClemCh97,tackles_assists,0,,,,,
player,201012120nyj,mia,ClemCh97,tackles_loss,0,,,,,
player,201012120nyj,mia,ClemCh97,qb_hits,0,,,,,
player,201012120nyj,mia,ClemCh97,fumbles_rec,0,,,,,
player,201012120nyj,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,ClemCh97,fumbles_forced,0,,,,,
player,201012120nyj,mia,DobbTi20,def_int,0,,,,,
player,201012120nyj,mia,DobbTi20,def_int_yds,0,,,,,
player,201012120nyj,mia,DobbTi20,def_int_td,0,,,,,
player,201012120nyj,mia,DobbTi20,def_int_long,0,,,,,
player,201012120nyj,mia,DobbTi20,pass_defended,0,,,,,
player,201012120nyj,mia,DobbTi20,sacks,0.0,,,,,
player,201012120nyj,mia,DobbTi20,tackles_combined,3,,,,,
player,201012120nyj,mia,DobbTi20,tackles_solo,3,,,,,
player,201012120nyj,mia,DobbTi20,tackles_assists,0,,,,,
player,201012120nyj,mia,DobbTi20,tackles_loss,0,,,,,
player,201012120nyj,mia,DobbTi20,qb_hits,0,,,,,
player,201012120nyj,mia,DobbTi20,fumbles_rec,0,,,,,
player,201012120nyj,mia,DobbTi20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,DobbTi20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,DobbTi20,fumbles_forced,0,,,,,
player,201012120nyj,mia,JoneRe99,def_int,0,,,,,
player,201012120nyj,mia,JoneRe99,def_int_yds,0,,,,,
player,201012120nyj,mia,JoneRe99,def_int_td,0,,,,,
player,201012120nyj,mia,JoneRe99,def_int_long,0,,,,,
player,201012120nyj,mia,JoneRe99,pass_defended,0,,,,,
player,201012120nyj,mia,JoneRe99,sacks,0.0,,,,,
player,201012120nyj,mia,JoneRe99,tackles_combined,3,,,,,
player,201012120nyj,mia,JoneRe99,tackles_solo,3,,,,,
player,201012120nyj,mia,JoneRe99,tackles_assists,0,,,,,
player,201012120nyj,mia,JoneRe99,tackles_loss,0,,,,,
player,201012120nyj,mia,JoneRe99,qb_hits,0,,,,,
player,201012120nyj,mia,JoneRe99,fumbles_rec,0,,,,,
player,201012120nyj,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,JoneRe99,fumbles_forced,0,,,,,
player,201012120nyj,mia,McDaTo20,def_int,0,,,,,
player,201012120nyj,mia,McDaTo20,def_int_yds,0,,,,,
player,201012120nyj,mia,McDaTo20,def_int_td,0,,,,,
player,201012120nyj,mia,McDaTo20,def_int_long,0,,,,,
player,201012120nyj,mia,McDaTo20,pass_defended,2,,,,,
player,201012120nyj,mia,McDaTo20,sacks,0.0,,,,,
player,201012120nyj,mia,McDaTo20,tackles_combined,3,,,,,
player,201012120nyj,mia,McDaTo20,tackles_solo,3,,,,,
player,201012120nyj,mia,McDaTo20,tackles_assists,0,,,,,
player,201012120nyj,mia,McDaTo20,tackles_loss,0,,,,,
player,201012120nyj,mia,McDaTo20,qb_hits,0,,,,,
player,201012120nyj,mia,McDaTo20,fumbles_rec,0,,,,,
player,201012120nyj,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,McDaTo20,fumbles_forced,0,,,,,
player,201012120nyj,mia,MisiKo99,def_int,0,,,,,
player,201012120nyj,mia,MisiKo99,def_int_yds,0,,,,,
player,201012120nyj,mia,MisiKo99,def_int_td,0,,,,,
player,201012120nyj,mia,MisiKo99,def_int_long,0,,,,,
player,201012120nyj,mia,MisiKo99,pass_defended,0,,,,,
player,201012120nyj,mia,MisiKo99,sacks,0.0,,,,,
player,201012120nyj,mia,MisiKo99,tackles_combined,3,,,,,
player,201012120nyj,mia,MisiKo99,tackles_solo,2,,,,,
player,201012120nyj,mia,MisiKo99,tackles_assists,1,,,,,
player,201012120nyj,mia,MisiKo99,tackles_loss,0,,,,,
player,201012120nyj,mia,MisiKo99,qb_hits,0,,,,,
player,201012120nyj,mia,MisiKo99,fumbles_rec,0,,,,,
player,201012120nyj,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,MisiKo99,fumbles_forced,0,,,,,
player,201012120nyj,mia,SappBe20,def_int,0,,,,,
player,201012120nyj,mia,SappBe20,def_int_yds,0,,,,,
player,201012120nyj,mia,SappBe20,def_int_td,0,,,,,
player,201012120nyj,mia,SappBe20,def_int_long,0,,,,,
player,201012120nyj,mia,SappBe20,pass_defended,0,,,,,
player,201012120nyj,mia,SappBe20,sacks,0.0,,,,,
player,201012120nyj,mia,SappBe20,tackles_combined,3,,,,,
player,201012120nyj,mia,SappBe20,tackles_solo,3,,,,,
player,201012120nyj,mia,SappBe20,tackles_assists,0,,,,,
player,201012120nyj,mia,SappBe20,tackles_loss,0,,,,,
player,201012120nyj,mia,SappBe20,qb_hits,0,,,,,
player,201012120nyj,mia,SappBe20,fumbles_rec,0,,,,,
player,201012120nyj,mia,SappBe20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,SappBe20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,SappBe20,fumbles_forced,0,,,,,
player,201012120nyj,mia,StarRa20,def_int,0,,,,,
player,201012120nyj,mia,StarRa20,def_int_yds,0,,,,,
player,201012120nyj,mia,StarRa20,def_int_td,0,,,,,
player,201012120nyj,mia,StarRa20,def_int_long,0,,,,,
player,201012120nyj,mia,StarRa20,pass_defended,0,,,,,
player,201012120nyj,mia,StarRa20,sacks,0.0,,,,,
player,201012120nyj,mia,StarRa20,tackles_combined,3,,,,,
player,201012120nyj,mia,StarRa20,tackles_solo,3,,,,,
player,201012120nyj,mia,StarRa20,tackles_assists,0,,,,,
player,201012120nyj,mia,StarRa20,tackles_loss,1,,,,,
player,201012120nyj,mia,StarRa20,qb_hits,0,,,,,
player,201012120nyj,mia,StarRa20,fumbles_rec,0,,,,,
player,201012120nyj,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,StarRa20,fumbles_forced,0,,,,,
player,201012120nyj,mia,HillLe00,def_int,0,,,,,
player,201012120nyj,mia,HillLe00,def_int_yds,0,,,,,
player,201012120nyj,mia,HillLe00,def_int_td,0,,,,,
player,201012120nyj,mia,HillLe00,def_int_long,0,,,,,
player,201012120nyj,mia,HillLe00,pass_defended,0,,,,,
player,201012120nyj,mia,HillLe00,sacks,0.0,,,,,
player,201012120nyj,mia,HillLe00,tackles_combined,2,,,,,
player,201012120nyj,mia,HillLe00,tackles_solo,2,,,,,
player,201012120nyj,mia,HillLe00,tackles_assists,0,,,,,
player,201012120nyj,mia,HillLe00,tackles_loss,0,,,,,
player,201012120nyj,mia,HillLe00,qb_hits,0,,,,,
player,201012120nyj,mia,HillLe00,fumbles_rec,0,,,,,
player,201012120nyj,mia,HillLe00,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,HillLe00,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,HillLe00,fumbles_forced,0,,,,,
player,201012120nyj,mia,MoseQu99,def_int,0,,,,,
player,201012120nyj,mia,MoseQu99,def_int_yds,0,,,,,
player,201012120nyj,mia,MoseQu99,def_int_td,0,,,,,
player,201012120nyj,mia,MoseQu99,def_int_long,0,,,,,
player,201012120nyj,mia,MoseQu99,pass_defended,0,,,,,
player,201012120nyj,mia,MoseQu99,sacks,0.0,,,,,
player,201012120nyj,mia,MoseQu99,tackles_combined,2,,,,,
player,201012120nyj,mia,MoseQu99,tackles_solo,1,,,,,
player,201012120nyj,mia,MoseQu99,tackles_assists,1,,,,,
player,201012120nyj,mia,MoseQu99,tackles_loss,1,,,,,
player,201012120nyj,mia,MoseQu99,qb_hits,1,,,,,
player,201012120nyj,mia,MoseQu99,fumbles_rec,1,,,,,
player,201012120nyj,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,MoseQu99,fumbles_forced,0,,,,,
player,201012120nyj,mia,CarpDa44,def_int,0,,,,,
player,201012120nyj,mia,CarpDa44,def_int_yds,0,,,,,
player,201012120nyj,mia,CarpDa44,def_int_td,0,,,,,
player,201012120nyj,mia,CarpDa44,def_int_long,0,,,,,
player,201012120nyj,mia,CarpDa44,pass_defended,0,,,,,
player,201012120nyj,mia,CarpDa44,sacks,0.0,,,,,
player,201012120nyj,mia,CarpDa44,tackles_combined,1,,,,,
player,201012120nyj,mia,CarpDa44,tackles_solo,0,,,,,
player,201012120nyj,mia,CarpDa44,tackles_assists,1,,,,,
player,201012120nyj,mia,CarpDa44,tackles_loss,0,,,,,
player,201012120nyj,mia,CarpDa44,qb_hits,0,,,,,
player,201012120nyj,mia,CarpDa44,fumbles_rec,0,,,,,
player,201012120nyj,mia,CarpDa44,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,CarpDa44,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,CarpDa44,fumbles_forced,0,,,,,
player,201012120nyj,mia,CulvTy20,def_int,0,,,,,
player,201012120nyj,mia,CulvTy20,def_int_yds,0,,,,,
player,201012120nyj,mia,CulvTy20,def_int_td,0,,,,,
player,201012120nyj,mia,CulvTy20,def_int_long,0,,,,,
player,201012120nyj,mia,CulvTy20,pass_defended,0,,,,,
player,201012120nyj,mia,CulvTy20,sacks,0.0,,,,,
player,201012120nyj,mia,CulvTy20,tackles_combined,1,,,,,
player,201012120nyj,mia,CulvTy20,tackles_solo,1,,,,,
player,201012120nyj,mia,CulvTy20,tackles_assists,0,,,,,
player,201012120nyj,mia,CulvTy20,tackles_loss,0,,,,,
player,201012120nyj,mia,CulvTy20,qb_hits,0,,,,,
player,201012120nyj,mia,CulvTy20,fumbles_rec,0,,,,,
player,201012120nyj,mia,CulvTy20,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,CulvTy20,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,CulvTy20,fumbles_forced,0,,,,,
player,201012120nyj,mia,DaviVo99,def_int,0,,,,,
player,201012120nyj,mia,DaviVo99,def_int_yds,0,,,,,
player,201012120nyj,mia,DaviVo99,def_int_td,0,,,,,
player,201012120nyj,mia,DaviVo99,def_int_long,0,,,,,
player,201012120nyj,mia,DaviVo99,pass_defended,2,,,,,
player,201012120nyj,mia,DaviVo99,sacks,0.0,,,,,
player,201012120nyj,mia,DaviVo99,tackles_combined,1,,,,,
player,201012120nyj,mia,DaviVo99,tackles_solo,1,,,,,
player,201012120nyj,mia,DaviVo99,tackles_assists,0,,,,,
player,201012120nyj,mia,DaviVo99,tackles_loss,0,,,,,
player,201012120nyj,mia,DaviVo99,qb_hits,0,,,,,
player,201012120nyj,mia,DaviVo99,fumbles_rec,0,,,,,
player,201012120nyj,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,DaviVo99,fumbles_forced,0,,,,,
player,201012120nyj,mia,SpitAu99,def_int,0,,,,,
player,201012120nyj,mia,SpitAu99,def_int_yds,0,,,,,
player,201012120nyj,mia,SpitAu99,def_int_td,0,,,,,
player,201012120nyj,mia,SpitAu99,def_int_long,0,,,,,
player,201012120nyj,mia,SpitAu99,pass_defended,0,,,,,
player,201012120nyj,mia,SpitAu99,sacks,0.0,,,,,
player,201012120nyj,mia,SpitAu99,tackles_combined,1,,,,,
player,201012120nyj,mia,SpitAu99,tackles_solo,1,,,,,
player,201012120nyj,mia,SpitAu99,tackles_assists,0,,,,,
player,201012120nyj,mia,SpitAu99,tackles_loss,0,,,,,
player,201012120nyj,mia,SpitAu99,qb_hits,0,,,,,
player,201012120nyj,mia,SpitAu99,fumbles_rec,0,,,,,
player,201012120nyj,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201012120nyj,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201012120nyj,mia,SpitAu99,fumbles_forced,0,,,,,
player,201012120nyj,nyj,PouhSi20,def_int,0,,,,,
player,201012120nyj,nyj,PouhSi20,def_int_yds,0,,,,,
player,201012120nyj,nyj,PouhSi20,def_int_td,0,,,,,
player,201012120nyj,nyj,PouhSi20,def_int_long,0,,,,,
player,201012120nyj,nyj,PouhSi20,pass_defended,0,,,,,
player,201012120nyj,nyj,PouhSi20,sacks,1.0,,,,,
player,201012120nyj,nyj,PouhSi20,tackles_combined,10,,,,,
player,201012120nyj,nyj,PouhSi20,tackles_solo,7,,,,,
player,201012120nyj,nyj,PouhSi20,tackles_assists,3,,,,,
player,201012120nyj,nyj,PouhSi20,tackles_loss,1,,,,,
player,201012120nyj,nyj,PouhSi20,qb_hits,1,,,,,
player,201012120nyj,nyj,PouhSi20,fumbles_rec,1,,,,,
player,201012120nyj,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201012120nyj,nyj,PaceCa20,def_int,0,,,,,
player,201012120nyj,nyj,PaceCa20,def_int_yds,0,,,,,
player,201012120nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201012120nyj,nyj,PaceCa20,def_int_long,0,,,,,
player,201012120nyj,nyj,PaceCa20,pass_defended,0,,,,,
player,201012120nyj,nyj,PaceCa20,sacks,1.0,,,,,
player,201012120nyj,nyj,PaceCa20,tackles_combined,4,,,,,
player,201012120nyj,nyj,PaceCa20,tackles_solo,4,,,,,
player,201012120nyj,nyj,PaceCa20,tackles_assists,0,,,,,
player,201012120nyj,nyj,PaceCa20,tackles_loss,0,,,,,
player,201012120nyj,nyj,PaceCa20,qb_hits,1,,,,,
player,201012120nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201012120nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,PaceCa20,fumbles_forced,1,,,,,
player,201012120nyj,nyj,PoolBr20,def_int,0,,,,,
player,201012120nyj,nyj,PoolBr20,def_int_yds,0,,,,,
player,201012120nyj,nyj,PoolBr20,def_int_td,0,,,,,
player,201012120nyj,nyj,PoolBr20,def_int_long,0,,,,,
player,201012120nyj,nyj,PoolBr20,pass_defended,0,,,,,
player,201012120nyj,nyj,PoolBr20,sacks,1.0,,,,,
player,201012120nyj,nyj,PoolBr20,tackles_combined,4,,,,,
player,201012120nyj,nyj,PoolBr20,tackles_solo,4,,,,,
player,201012120nyj,nyj,PoolBr20,tackles_assists,0,,,,,
player,201012120nyj,nyj,PoolBr20,tackles_loss,1,,,,,
player,201012120nyj,nyj,PoolBr20,qb_hits,1,,,,,
player,201012120nyj,nyj,PoolBr20,fumbles_rec,1,,,,,
player,201012120nyj,nyj,PoolBr20,fumbles_rec_yds,6,,,,,
player,201012120nyj,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,PoolBr20,fumbles_forced,1,,,,,
player,201012120nyj,nyj,ThomBr21,def_int,0,,,,,
player,201012120nyj,nyj,ThomBr21,def_int_yds,0,,,,,
player,201012120nyj,nyj,ThomBr21,def_int_td,0,,,,,
player,201012120nyj,nyj,ThomBr21,def_int_long,0,,,,,
player,201012120nyj,nyj,ThomBr21,pass_defended,0,,,,,
player,201012120nyj,nyj,ThomBr21,sacks,1.0,,,,,
player,201012120nyj,nyj,ThomBr21,tackles_combined,3,,,,,
player,201012120nyj,nyj,ThomBr21,tackles_solo,2,,,,,
player,201012120nyj,nyj,ThomBr21,tackles_assists,1,,,,,
player,201012120nyj,nyj,ThomBr21,tackles_loss,1,,,,,
player,201012120nyj,nyj,ThomBr21,qb_hits,1,,,,,
player,201012120nyj,nyj,ThomBr21,fumbles_rec,0,,,,,
player,201012120nyj,nyj,ThomBr21,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,ThomBr21,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,ThomBr21,fumbles_forced,0,,,,,
player,201012120nyj,nyj,ElliSh00,def_int,0,,,,,
player,201012120nyj,nyj,ElliSh00,def_int_yds,0,,,,,
player,201012120nyj,nyj,ElliSh00,def_int_td,0,,,,,
player,201012120nyj,nyj,ElliSh00,def_int_long,0,,,,,
player,201012120nyj,nyj,ElliSh00,pass_defended,0,,,,,
player,201012120nyj,nyj,ElliSh00,sacks,1.0,,,,,
player,201012120nyj,nyj,ElliSh00,tackles_combined,1,,,,,
player,201012120nyj,nyj,ElliSh00,tackles_solo,1,,,,,
player,201012120nyj,nyj,ElliSh00,tackles_assists,0,,,,,
player,201012120nyj,nyj,ElliSh00,tackles_loss,1,,,,,
player,201012120nyj,nyj,ElliSh00,qb_hits,1,,,,,
player,201012120nyj,nyj,ElliSh00,fumbles_rec,0,,,,,
player,201012120nyj,nyj,ElliSh00,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,ElliSh00,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,ElliSh00,fumbles_forced,0,,,,,
player,201012120nyj,nyj,ScotBa20,def_int,0,,,,,
player,201012120nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201012120nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201012120nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201012120nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201012120nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201012120nyj,nyj,ScotBa20,tackles_combined,9,,,,,
player,201012120nyj,nyj,ScotBa20,tackles_solo,7,,,,,
player,201012120nyj,nyj,ScotBa20,tackles_assists,2,,,,,
player,201012120nyj,nyj,ScotBa20,tackles_loss,0,,,,,
player,201012120nyj,nyj,ScotBa20,qb_hits,1,,,,,
player,201012120nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201012120nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201012120nyj,nyj,HarrDa99,def_int,0,,,,,
player,201012120nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201012120nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201012120nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201012120nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201012120nyj,nyj,HarrDa99,sacks,0.0,,,,,
player,201012120nyj,nyj,HarrDa99,tackles_combined,6,,,,,
player,201012120nyj,nyj,HarrDa99,tackles_solo,3,,,,,
player,201012120nyj,nyj,HarrDa99,tackles_assists,3,,,,,
player,201012120nyj,nyj,HarrDa99,tackles_loss,0,,,,,
player,201012120nyj,nyj,HarrDa99,qb_hits,0,,,,,
player,201012120nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201012120nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201012120nyj,nyj,SmitEr22,def_int,0,,,,,
player,201012120nyj,nyj,SmitEr22,def_int_yds,0,,,,,
player,201012120nyj,nyj,SmitEr22,def_int_td,0,,,,,
player,201012120nyj,nyj,SmitEr22,def_int_long,0,,,,,
player,201012120nyj,nyj,SmitEr22,pass_defended,0,,,,,
player,201012120nyj,nyj,SmitEr22,sacks,0.0,,,,,
player,201012120nyj,nyj,SmitEr22,tackles_combined,5,,,,,
player,201012120nyj,nyj,SmitEr22,tackles_solo,5,,,,,
player,201012120nyj,nyj,SmitEr22,tackles_assists,0,,,,,
player,201012120nyj,nyj,SmitEr22,tackles_loss,0,,,,,
player,201012120nyj,nyj,SmitEr22,qb_hits,0,,,,,
player,201012120nyj,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201012120nyj,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201012120nyj,nyj,DeViMi99,def_int,0,,,,,
player,201012120nyj,nyj,DeViMi99,def_int_yds,0,,,,,
player,201012120nyj,nyj,DeViMi99,def_int_td,0,,,,,
player,201012120nyj,nyj,DeViMi99,def_int_long,0,,,,,
player,201012120nyj,nyj,DeViMi99,pass_defended,0,,,,,
player,201012120nyj,nyj,DeViMi99,sacks,0.0,,,,,
player,201012120nyj,nyj,DeViMi99,tackles_combined,4,,,,,
player,201012120nyj,nyj,DeViMi99,tackles_solo,2,,,,,
player,201012120nyj,nyj,DeViMi99,tackles_assists,2,,,,,
player,201012120nyj,nyj,DeViMi99,tackles_loss,0,,,,,
player,201012120nyj,nyj,DeViMi99,qb_hits,0,,,,,
player,201012120nyj,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201012120nyj,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201012120nyj,nyj,KrouMa00,def_int,0,,,,,
player,201012120nyj,nyj,KrouMa00,def_int_yds,0,,,,,
player,201012120nyj,nyj,KrouMa00,def_int_td,0,,,,,
player,201012120nyj,nyj,KrouMa00,def_int_long,0,,,,,
player,201012120nyj,nyj,KrouMa00,pass_defended,0,,,,,
player,201012120nyj,nyj,KrouMa00,sacks,0.0,,,,,
player,201012120nyj,nyj,KrouMa00,tackles_combined,2,,,,,
player,201012120nyj,nyj,KrouMa00,tackles_solo,2,,,,,
player,201012120nyj,nyj,KrouMa00,tackles_assists,0,,,,,
player,201012120nyj,nyj,KrouMa00,tackles_loss,0,,,,,
player,201012120nyj,nyj,KrouMa00,qb_hits,0,,,,,
player,201012120nyj,nyj,KrouMa00,fumbles_rec,0,,,,,
player,201012120nyj,nyj,KrouMa00,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,KrouMa00,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,KrouMa00,fumbles_forced,0,,,,,
player,201012120nyj,nyj,CromAn20,def_int,0,,,,,
player,201012120nyj,nyj,CromAn20,def_int_yds,0,,,,,
player,201012120nyj,nyj,CromAn20,def_int_td,0,,,,,
player,201012120nyj,nyj,CromAn20,def_int_long,0,,,,,
player,201012120nyj,nyj,CromAn20,pass_defended,1,,,,,
player,201012120nyj,nyj,CromAn20,sacks,0.0,,,,,
player,201012120nyj,nyj,CromAn20,tackles_combined,1,,,,,
player,201012120nyj,nyj,CromAn20,tackles_solo,1,,,,,
player,201012120nyj,nyj,CromAn20,tackles_assists,0,,,,,
player,201012120nyj,nyj,CromAn20,tackles_loss,0,,,,,
player,201012120nyj,nyj,CromAn20,qb_hits,0,,,,,
