game,2010,15,20101219,201012190ram,kan,"Kansas City Chiefs",27,ram,"St. Louis Rams",13
player,201012190ram,ram,GranLa99,tackles_solo,1,,,,,
player,201012190ram,ram,GranLa99,tackles_assists,0,,,,,
player,201012190ram,ram,GranLa99,tackles_loss,0,,,,,
player,201012190ram,ram,GranLa99,qb_hits,0,,,,,
player,201012190ram,ram,GranLa99,fumbles_rec,0,,,,,
player,201012190ram,ram,GranLa99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,GranLa99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,GranLa99,fumbles_forced,0,,,,,
player,201012190ram,ram,MassCh00,def_int,0,,,,,
player,201012190ram,ram,MassCh00,def_int_yds,0,,,,,
player,201012190ram,ram,MassCh00,def_int_td,0,,,,,
player,201012190ram,ram,MassCh00,def_int_long,0,,,,,
player,201012190ram,ram,MassCh00,pass_defended,0,,,,,
player,201012190ram,ram,MassCh00,sacks,0.0,,,,,
player,201012190ram,ram,MassCh00,tackles_combined,1,,,,,
player,201012190ram,ram,MassCh00,tackles_solo,1,,,,,
player,201012190ram,ram,MassCh00,tackles_assists,0,,,,,
player,201012190ram,ram,MassCh00,tackles_loss,0,,,,,
player,201012190ram,ram,MassCh00,qb_hits,0,,,,,
player,201012190ram,ram,MassCh00,fumbles_rec,0,,,,,
player,201012190ram,ram,MassCh00,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,MassCh00,fumbles_rec_td,0,,,,,
player,201012190ram,ram,MassCh00,fumbles_forced,0,,,,,
player,201012190ram,ram,MillBr01,def_int,0,,,,,
player,201012190ram,ram,MillBr01,def_int_yds,0,,,,,
player,201012190ram,ram,MillBr01,def_int_td,0,,,,,
player,201012190ram,ram,MillBr01,def_int_long,0,,,,,
player,201012190ram,ram,MillBr01,pass_defended,0,,,,,
player,201012190ram,ram,MillBr01,sacks,0.0,,,,,
player,201012190ram,ram,MillBr01,tackles_combined,1,,,,,
player,201012190ram,ram,MillBr01,tackles_solo,1,,,,,
player,201012190ram,ram,MillBr01,tackles_assists,0,,,,,
player,201012190ram,ram,MillBr01,tackles_loss,0,,,,,
player,201012190ram,ram,MillBr01,qb_hits,0,,,,,
player,201012190ram,ram,MillBr01,fumbles_rec,0,,,,,
player,201012190ram,ram,MillBr01,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,MillBr01,fumbles_rec_td,0,,,,,
player,201012190ram,ram,MillBr01,fumbles_forced,0,,,,,
player,201012190ram,ram,RobbFr20,def_int,0,,,,,
player,201012190ram,ram,RobbFr20,def_int_yds,0,,,,,
player,201012190ram,ram,RobbFr20,def_int_td,0,,,,,
player,201012190ram,ram,RobbFr20,def_int_long,0,,,,,
player,201012190ram,ram,RobbFr20,pass_defended,0,,,,,
player,201012190ram,ram,RobbFr20,sacks,0.0,,,,,
player,201012190ram,ram,RobbFr20,tackles_combined,1,,,,,
player,201012190ram,ram,RobbFr20,tackles_solo,1,,,,,
player,201012190ram,ram,RobbFr20,tackles_assists,0,,,,,
player,201012190ram,ram,RobbFr20,tackles_loss,1,,,,,
player,201012190ram,ram,RobbFr20,qb_hits,0,,,,,
player,201012190ram,ram,RobbFr20,fumbles_rec,0,,,,,
player,201012190ram,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,RobbFr20,fumbles_forced,0,,,,,
player,201012190ram,ram,ScotDo99,def_int,0,,,,,
player,201012190ram,ram,ScotDo99,def_int_yds,0,,,,,
player,201012190ram,ram,ScotDo99,def_int_td,0,,,,,
player,201012190ram,ram,ScotDo99,def_int_long,0,,,,,
player,201012190ram,ram,ScotDo99,pass_defended,0,,,,,
player,201012190ram,ram,ScotDo99,sacks,0.0,,,,,
player,201012190ram,ram,ScotDo99,tackles_combined,1,,,,,
player,201012190ram,ram,ScotDo99,tackles_solo,1,,,,,
player,201012190ram,ram,ScotDo99,tackles_assists,0,,,,,
player,201012190ram,ram,ScotDo99,tackles_loss,0,,,,,
player,201012190ram,ram,ScotDo99,qb_hits,0,,,,,
player,201012190ram,ram,ScotDo99,fumbles_rec,0,,,,,
player,201012190ram,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,ScotDo99,fumbles_forced,0,,,,,
player,201012190ram,ram,SelvGe99,def_int,0,,,,,
player,201012190ram,ram,SelvGe99,def_int_yds,0,,,,,
player,201012190ram,ram,SelvGe99,def_int_td,0,,,,,
player,201012190ram,ram,SelvGe99,def_int_long,0,,,,,
player,201012190ram,ram,SelvGe99,pass_defended,0,,,,,
player,201012190ram,ram,SelvGe99,sacks,0.0,,,,,
player,201012190ram,ram,SelvGe99,tackles_combined,1,,,,,
player,201012190ram,ram,SelvGe99,tackles_solo,1,,,,,
player,201012190ram,ram,SelvGe99,tackles_assists,0,,,,,
player,201012190ram,ram,SelvGe99,tackles_loss,0,,,,,
player,201012190ram,ram,SelvGe99,qb_hits,0,,,,,
player,201012190ram,ram,SelvGe99,fumbles_rec,0,,,,,
player,201012190ram,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,SelvGe99,fumbles_forced,0,,,,,
player,201012190ram,ram,SimsEu99,def_int,0,,,,,
player,201012190ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201012190ram,ram,SimsEu99,def_int_td,0,,,,,
player,201012190ram,ram,SimsEu99,def_int_long,0,,,,,
player,201012190ram,ram,SimsEu99,pass_defended,0,,,,,
player,201012190ram,ram,SimsEu99,sacks,0.0,,,,,
player,201012190ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201012190ram,ram,SimsEu99,tackles_solo,0,,,,,
player,201012190ram,ram,SimsEu99,tackles_assists,1,,,,,
player,201012190ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201012190ram,ram,SimsEu99,qb_hits,0,,,,,
player,201012190ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201012190ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201012190ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201012190ram,ram,BellJa20,def_int,0,,,,,
player,201012190ram,ram,BellJa20,def_int_yds,0,,,,,
player,201012190ram,ram,BellJa20,def_int_td,0,,,,,
player,201012190ram,ram,BellJa20,def_int_long,0,,,,,
player,201012190ram,ram,BellJa20,pass_defended,0,,,,,
player,201012190ram,ram,BellJa20,sacks,0.0,,,,,
player,201012190ram,ram,BellJa20,tackles_combined,0,,,,,
player,201012190ram,ram,BellJa20,tackles_solo,0,,,,,
player,201012190ram,ram,BellJa20,tackles_assists,0,,,,,
player,201012190ram,ram,BellJa20,tackles_loss,,,,,,
player,201012190ram,ram,BellJa20,qb_hits,,,,,,
player,201012190ram,ram,BellJa20,fumbles_rec,1,,,,,
player,201012190ram,ram,BellJa20,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,BellJa20,fumbles_rec_td,0,,,,,
player,201012190ram,ram,BellJa20,fumbles_forced,0,,,,,
player,201012190ram,ram,CudjJe00,def_int,0,,,,,
player,201012190ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201012190ram,ram,CudjJe00,def_int_td,0,,,,,
player,201012190ram,ram,CudjJe00,def_int_long,0,,,,,
player,201012190ram,ram,CudjJe00,pass_defended,1,,,,,
player,201012190ram,ram,CudjJe00,sacks,0.0,,,,,
player,201012190ram,ram,CudjJe00,tackles_combined,0,,,,,
player,201012190ram,ram,CudjJe00,tackles_solo,0,,,,,
player,201012190ram,ram,CudjJe00,tackles_assists,0,,,,,
player,201012190ram,ram,CudjJe00,tackles_loss,0,,,,,
player,201012190ram,ram,CudjJe00,qb_hits,0,,,,,
player,201012190ram,ram,CudjJe00,fumbles_rec,0,,,,,
player,201012190ram,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201012190ram,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201012190ram,ram,CudjJe00,fumbles_forced,0,,,,,
player,201012190ram,kan,ArenJa99,kick_ret,0,,,,,
player,201012190ram,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201012190ram,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201012190ram,kan,ArenJa99,kick_ret_td,0,,,,,
player,201012190ram,kan,ArenJa99,kick_ret_long,0,,,,,
player,201012190ram,kan,ArenJa99,punt_ret,5,,,,,
player,201012190ram,kan,ArenJa99,punt_ret_yds,35,,,,,
player,201012190ram,kan,ArenJa99,punt_ret_yds_per_ret,7.0,,,,,
player,201012190ram,kan,ArenJa99,punt_ret_td,0,,,,,
player,201012190ram,kan,ArenJa99,punt_ret_long,18,,,,,
player,201012190ram,kan,McClDe00,kick_ret,4,,,,,
player,201012190ram,kan,McClDe00,kick_ret_yds,62,,,,,
player,201012190ram,kan,McClDe00,kick_ret_yds_per_ret,15.5,,,,,
player,201012190ram,kan,McClDe00,kick_ret_td,0,,,,,
player,201012190ram,kan,McClDe00,kick_ret_long,25,,,,,
player,201012190ram,kan,McClDe00,punt_ret,3,,,,,
player,201012190ram,kan,McClDe00,punt_ret_yds,39,,,,,
player,201012190ram,kan,McClDe00,punt_ret_yds_per_ret,13.0,,,,,
player,201012190ram,kan,McClDe00,punt_ret_td,0,,,,,
player,201012190ram,kan,McClDe00,punt_ret_long,24,,,,,
player,201012190ram,ram,AmenDa00,kick_ret,6,,,,,
player,201012190ram,ram,AmenDa00,kick_ret_yds,149,,,,,
player,201012190ram,ram,AmenDa00,kick_ret_yds_per_ret,24.8,,,,,
player,201012190ram,ram,AmenDa00,kick_ret_td,0,,,,,
player,201012190ram,ram,AmenDa00,kick_ret_long,30,,,,,
player,201012190ram,ram,AmenDa00,punt_ret,3,,,,,
player,201012190ram,ram,AmenDa00,punt_ret_yds,48,,,,,
player,201012190ram,ram,AmenDa00,punt_ret_yds_per_ret,16.0,,,,,
player,201012190ram,ram,AmenDa00,punt_ret_td,0,,,,,
player,201012190ram,ram,AmenDa00,punt_ret_long,42,,,,,
player,201012190ram,kan,SuccRy44,xpm,3,,,,,
player,201012190ram,kan,SuccRy44,xpa,3,,,,,
player,201012190ram,kan,SuccRy44,fgm,2,,,,,
player,201012190ram,kan,SuccRy44,fga,2,,,,,
player,201012190ram,kan,SuccRy44,punt,0,,,,,
player,201012190ram,kan,SuccRy44,punt_yds,0,,,,,
player,201012190ram,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201012190ram,kan,SuccRy44,punt_long,0,,,,,
player,201012190ram,kan,ColqDu20,xpm,,,,,,
player,201012190ram,kan,ColqDu20,xpa,,,,,,
player,201012190ram,kan,ColqDu20,fgm,,,,,,
player,201012190ram,kan,ColqDu20,fga,,,,,,
player,201012190ram,kan,ColqDu20,punt,6,,,,,
player,201012190ram,kan,ColqDu20,punt_yds,285,,,,,
player,201012190ram,kan,ColqDu20,punt_yds_per_punt,47.5,,,,,
player,201012190ram,kan,ColqDu20,punt_long,72,,,,,
player,201012190ram,ram,brownjos01,xpm,1,,,,,
player,201012190ram,ram,brownjos01,xpa,1,,,,,
player,201012190ram,ram,brownjos01,fgm,2,,,,,
player,201012190ram,ram,brownjos01,fga,2,,,,,
player,201012190ram,ram,brownjos01,punt,0,,,,,
player,201012190ram,ram,brownjos01,punt_yds,0,,,,,
player,201012190ram,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201012190ram,ram,brownjos01,punt_long,0,,,,,
player,201012190ram,ram,JoneDo21,xpm,,,,,,
player,201012190ram,ram,JoneDo21,xpa,,,,,,
player,201012190ram,ram,JoneDo21,fgm,,,,,,
player,201012190ram,ram,JoneDo21,fga,,,,,,
player,201012190ram,ram,JoneDo21,punt,8,,,,,
player,201012190ram,ram,JoneDo21,punt_yds,371,,,,,
player,201012190ram,ram,JoneDo21,punt_yds_per_punt,46.4,,,,,
player,201012190ram,ram,JoneDo21,punt_long,53,,,,,
