game,2010,6,20101018,201010180jax,oti,"Tennessee Titans",30,jax,"Jacksonville Jaguars",3
player,201010180jax,jax,DouzLe00,fumbles_forced,0,,,,,
player,201010180jax,jax,HarvDe99,def_int,0,,,,,
player,201010180jax,jax,HarvDe99,def_int_yds,0,,,,,
player,201010180jax,jax,HarvDe99,def_int_td,0,,,,,
player,201010180jax,jax,HarvDe99,def_int_long,0,,,,,
player,201010180jax,jax,HarvDe99,pass_defended,0,,,,,
player,201010180jax,jax,HarvDe99,sacks,0.0,,,,,
player,201010180jax,jax,HarvDe99,tackles_combined,1,,,,,
player,201010180jax,jax,HarvDe99,tackles_solo,1,,,,,
player,201010180jax,jax,HarvDe99,tackles_assists,0,,,,,
player,201010180jax,jax,HarvDe99,tackles_loss,0,,,,,
player,201010180jax,jax,HarvDe99,qb_hits,1,,,,,
player,201010180jax,jax,HarvDe99,fumbles_rec,0,,,,,
player,201010180jax,jax,HarvDe99,fumbles_rec_yds,0,,,,,
player,201010180jax,jax,HarvDe99,fumbles_rec_td,0,,,,,
player,201010180jax,jax,HarvDe99,fumbles_forced,0,,,,,
player,201010180jax,jax,KampAa99,def_int,0,,,,,
player,201010180jax,jax,KampAa99,def_int_yds,0,,,,,
player,201010180jax,jax,KampAa99,def_int_td,0,,,,,
player,201010180jax,jax,KampAa99,def_int_long,0,,,,,
player,201010180jax,jax,KampAa99,pass_defended,0,,,,,
player,201010180jax,jax,KampAa99,sacks,0.0,,,,,
player,201010180jax,jax,KampAa99,tackles_combined,1,,,,,
player,201010180jax,jax,KampAa99,tackles_solo,0,,,,,
player,201010180jax,jax,KampAa99,tackles_assists,1,,,,,
player,201010180jax,jax,KampAa99,tackles_loss,0,,,,,
player,201010180jax,jax,KampAa99,qb_hits,0,,,,,
player,201010180jax,jax,KampAa99,fumbles_rec,0,,,,,
player,201010180jax,jax,KampAa99,fumbles_rec_yds,0,,,,,
player,201010180jax,jax,KampAa99,fumbles_rec_td,0,,,,,
player,201010180jax,jax,KampAa99,fumbles_forced,0,,,,,
player,201010180jax,jax,LaneAu99,def_int,0,,,,,
player,201010180jax,jax,LaneAu99,def_int_yds,0,,,,,
player,201010180jax,jax,LaneAu99,def_int_td,0,,,,,
player,201010180jax,jax,LaneAu99,def_int_long,0,,,,,
player,201010180jax,jax,LaneAu99,pass_defended,0,,,,,
player,201010180jax,jax,LaneAu99,sacks,0.0,,,,,
player,201010180jax,jax,LaneAu99,tackles_combined,1,,,,,
player,201010180jax,jax,LaneAu99,tackles_solo,1,,,,,
player,201010180jax,jax,LaneAu99,tackles_assists,0,,,,,
player,201010180jax,jax,LaneAu99,tackles_loss,0,,,,,
player,201010180jax,jax,LaneAu99,qb_hits,0,,,,,
player,201010180jax,jax,LaneAu99,fumbles_rec,0,,,,,
player,201010180jax,jax,LaneAu99,fumbles_rec_yds,0,,,,,
player,201010180jax,jax,LaneAu99,fumbles_rec_td,0,,,,,
player,201010180jax,jax,LaneAu99,fumbles_forced,0,,,,,
player,201010180jax,jax,OwenMo01,def_int,0,,,,,
player,201010180jax,jax,OwenMo01,def_int_yds,0,,,,,
player,201010180jax,jax,OwenMo01,def_int_td,0,,,,,
player,201010180jax,jax,OwenMo01,def_int_long,0,,,,,
player,201010180jax,jax,OwenMo01,pass_defended,0,,,,,
player,201010180jax,jax,OwenMo01,sacks,0.0,,,,,
player,201010180jax,jax,OwenMo01,tackles_combined,1,,,,,
player,201010180jax,jax,OwenMo01,tackles_solo,1,,,,,
player,201010180jax,jax,OwenMo01,tackles_assists,0,,,,,
player,201010180jax,jax,OwenMo01,tackles_loss,0,,,,,
player,201010180jax,jax,OwenMo01,qb_hits,0,,,,,
player,201010180jax,jax,OwenMo01,fumbles_rec,0,,,,,
player,201010180jax,jax,OwenMo01,fumbles_rec_yds,0,,,,,
player,201010180jax,jax,OwenMo01,fumbles_rec_td,0,,,,,
player,201010180jax,jax,OwenMo01,fumbles_forced,0,,,,,
player,201010180jax,oti,MariMa00,kick_ret,2,,,,,
player,201010180jax,oti,MariMa00,kick_ret_yds,50,,,,,
player,201010180jax,oti,MariMa00,kick_ret_yds_per_ret,25.0,,,,,
player,201010180jax,oti,MariMa00,kick_ret_td,0,,,,,
player,201010180jax,oti,MariMa00,kick_ret_long,27,,,,,
player,201010180jax,oti,MariMa00,punt_ret,1,,,,,
player,201010180jax,oti,MariMa00,punt_ret_yds,9,,,,,
player,201010180jax,oti,MariMa00,punt_ret_yds_per_ret,9.0,,,,,
player,201010180jax,oti,MariMa00,punt_ret_td,0,,,,,
player,201010180jax,oti,MariMa00,punt_ret_long,9,,,,,
player,201010180jax,jax,ThomMi01,kick_ret,0,,,,,
player,201010180jax,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201010180jax,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201010180jax,jax,ThomMi01,kick_ret_td,0,,,,,
player,201010180jax,jax,ThomMi01,kick_ret_long,0,,,,,
player,201010180jax,jax,ThomMi01,punt_ret,2,,,,,
player,201010180jax,jax,ThomMi01,punt_ret_yds,-2,,,,,
player,201010180jax,jax,ThomMi01,punt_ret_yds_per_ret,-1.0,,,,,
player,201010180jax,jax,ThomMi01,punt_ret_td,0,,,,,
player,201010180jax,jax,ThomMi01,punt_ret_long,-1,,,,,
player,201010180jax,jax,KariDe00,kick_ret,7,,,,,
player,201010180jax,jax,KariDe00,kick_ret_yds,168,,,,,
player,201010180jax,jax,KariDe00,kick_ret_yds_per_ret,24.0,,,,,
player,201010180jax,jax,KariDe00,kick_ret_td,0,,,,,
player,201010180jax,jax,KariDe00,kick_ret_long,34,,,,,
player,201010180jax,jax,KariDe00,punt_ret,0,,,,,
player,201010180jax,jax,KariDe00,punt_ret_yds,0,,,,,
player,201010180jax,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201010180jax,jax,KariDe00,punt_ret_td,0,,,,,
player,201010180jax,jax,KariDe00,punt_ret_long,0,,,,,
player,201010180jax,oti,bironrob01,xpm,3,,,,,
player,201010180jax,oti,bironrob01,xpa,3,,,,,
player,201010180jax,oti,bironrob01,fgm,3,,,,,
player,201010180jax,oti,bironrob01,fga,3,,,,,
player,201010180jax,oti,bironrob01,punt,0,,,,,
player,201010180jax,oti,bironrob01,punt_yds,0,,,,,
player,201010180jax,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201010180jax,oti,bironrob01,punt_long,0,,,,,
player,201010180jax,oti,KernBr20,xpm,,,,,,
player,201010180jax,oti,KernBr20,xpa,,,,,,
player,201010180jax,oti,KernBr20,fgm,,,,,,
player,201010180jax,oti,KernBr20,fga,,,,,,
player,201010180jax,oti,KernBr20,punt,2,,,,,
player,201010180jax,oti,KernBr20,punt_yds,98,,,,,
player,201010180jax,oti,KernBr20,punt_yds_per_punt,49.0,,,,,
player,201010180jax,oti,KernBr20,punt_long,51,,,,,
player,201010180jax,jax,PodlAd20,xpm,,,,,,
player,201010180jax,jax,PodlAd20,xpa,,,,,,
player,201010180jax,jax,PodlAd20,fgm,,,,,,
player,201010180jax,jax,PodlAd20,fga,,,,,,
player,201010180jax,jax,PodlAd20,punt,3,,,,,
player,201010180jax,jax,PodlAd20,punt_yds,112,,,,,
player,201010180jax,jax,PodlAd20,punt_yds_per_punt,37.3,,,,,
player,201010180jax,jax,PodlAd20,punt_long,46,,,,,
player,201010180jax,jax,scobejos01,xpm,,,,,,
player,201010180jax,jax,scobejos01,xpa,,,,,,
player,201010180jax,jax,scobejos01,fgm,1,,,,,
player,201010180jax,jax,scobejos01,fga,1,,,,,
player,201010180jax,jax,scobejos01,punt,0,,,,,
player,201010180jax,jax,scobejos01,punt_yds,0,,,,,
player,201010180jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201010180jax,jax,scobejos01,punt_long,0,,,,,
