game,2010,2,20100919,201009190den,sea,"Seattle Seahawks",14,den,"Denver Broncos",31
player,201009190den,sea,MillLa00,pass_defended,0,,,,,
player,201009190den,sea,MillLa00,sacks,0.0,,,,,
player,201009190den,sea,MillLa00,tackles_combined,8,,,,,
player,201009190den,sea,MillLa00,tackles_solo,7,,,,,
player,201009190den,sea,MillLa00,tackles_assists,1,,,,,
player,201009190den,sea,MillLa00,tackles_loss,0,,,,,
player,201009190den,sea,MillLa00,qb_hits,0,,,,,
player,201009190den,sea,MillLa00,fumbles_rec,0,,,,,
player,201009190den,sea,MillLa00,fumbles_rec_yds,0,,,,,
player,201009190den,sea,MillLa00,fumbles_rec_td,0,,,,,
player,201009190den,sea,MillLa00,fumbles_forced,1,,,,,
player,201009190den,sea,ThomEa99,def_int,0,,,,,
player,201009190den,sea,ThomEa99,def_int_yds,0,,,,,
player,201009190den,sea,ThomEa99,def_int_td,0,,,,,
player,201009190den,sea,ThomEa99,def_int_long,0,,,,,
player,201009190den,sea,ThomEa99,pass_defended,0,,,,,
player,201009190den,sea,ThomEa99,sacks,0.0,,,,,
player,201009190den,sea,ThomEa99,tackles_combined,8,,,,,
player,201009190den,sea,ThomEa99,tackles_solo,8,,,,,
player,201009190den,sea,ThomEa99,tackles_assists,0,,,,,
player,201009190den,sea,ThomEa99,tackles_loss,0,,,,,
player,201009190den,sea,ThomEa99,qb_hits,0,,,,,
player,201009190den,sea,ThomEa99,fumbles_rec,0,,,,,
player,201009190den,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201009190den,sea,ThomEa99,fumbles_forced,0,,,,,
player,201009190den,sea,CurrAa99,def_int,0,,,,,
player,201009190den,sea,CurrAa99,def_int_yds,0,,,,,
player,201009190den,sea,CurrAa99,def_int_td,0,,,,,
player,201009190den,sea,CurrAa99,def_int_long,0,,,,,
player,201009190den,sea,CurrAa99,pass_defended,0,,,,,
player,201009190den,sea,CurrAa99,sacks,0.0,,,,,
player,201009190den,sea,CurrAa99,tackles_combined,6,,,,,
player,201009190den,sea,CurrAa99,tackles_solo,5,,,,,
player,201009190den,sea,CurrAa99,tackles_assists,1,,,,,
player,201009190den,sea,CurrAa99,tackles_loss,2,,,,,
player,201009190den,sea,CurrAa99,qb_hits,0,,,,,
player,201009190den,sea,CurrAa99,fumbles_rec,0,,,,,
player,201009190den,sea,CurrAa99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,CurrAa99,fumbles_rec_td,0,,,,,
player,201009190den,sea,CurrAa99,fumbles_forced,0,,,,,
player,201009190den,sea,ColeCo20,def_int,0,,,,,
player,201009190den,sea,ColeCo20,def_int_yds,0,,,,,
player,201009190den,sea,ColeCo20,def_int_td,0,,,,,
player,201009190den,sea,ColeCo20,def_int_long,0,,,,,
player,201009190den,sea,ColeCo20,pass_defended,0,,,,,
player,201009190den,sea,ColeCo20,sacks,0.0,,,,,
player,201009190den,sea,ColeCo20,tackles_combined,5,,,,,
player,201009190den,sea,ColeCo20,tackles_solo,5,,,,,
player,201009190den,sea,ColeCo20,tackles_assists,0,,,,,
player,201009190den,sea,ColeCo20,tackles_loss,0,,,,,
player,201009190den,sea,ColeCo20,qb_hits,0,,,,,
player,201009190den,sea,ColeCo20,fumbles_rec,0,,,,,
player,201009190den,sea,ColeCo20,fumbles_rec_yds,0,,,,,
player,201009190den,sea,ColeCo20,fumbles_rec_td,0,,,,,
player,201009190den,sea,ColeCo20,fumbles_forced,0,,,,,
player,201009190den,sea,JennKe20,def_int,0,,,,,
player,201009190den,sea,JennKe20,def_int_yds,0,,,,,
player,201009190den,sea,JennKe20,def_int_td,0,,,,,
player,201009190den,sea,JennKe20,def_int_long,0,,,,,
player,201009190den,sea,JennKe20,pass_defended,0,,,,,
player,201009190den,sea,JennKe20,sacks,0.0,,,,,
player,201009190den,sea,JennKe20,tackles_combined,5,,,,,
player,201009190den,sea,JennKe20,tackles_solo,5,,,,,
player,201009190den,sea,JennKe20,tackles_assists,0,,,,,
player,201009190den,sea,JennKe20,tackles_loss,0,,,,,
player,201009190den,sea,JennKe20,qb_hits,0,,,,,
player,201009190den,sea,JennKe20,fumbles_rec,0,,,,,
player,201009190den,sea,JennKe20,fumbles_rec_yds,0,,,,,
player,201009190den,sea,JennKe20,fumbles_rec_td,0,,,,,
player,201009190den,sea,JennKe20,fumbles_forced,0,,,,,
player,201009190den,sea,TatuLo99,def_int,0,,,,,
player,201009190den,sea,TatuLo99,def_int_yds,0,,,,,
player,201009190den,sea,TatuLo99,def_int_td,0,,,,,
player,201009190den,sea,TatuLo99,def_int_long,0,,,,,
player,201009190den,sea,TatuLo99,pass_defended,1,,,,,
player,201009190den,sea,TatuLo99,sacks,0.0,,,,,
player,201009190den,sea,TatuLo99,tackles_combined,5,,,,,
player,201009190den,sea,TatuLo99,tackles_solo,4,,,,,
player,201009190den,sea,TatuLo99,tackles_assists,1,,,,,
player,201009190den,sea,TatuLo99,tackles_loss,0,,,,,
player,201009190den,sea,TatuLo99,qb_hits,0,,,,,
player,201009190den,sea,TatuLo99,fumbles_rec,0,,,,,
player,201009190den,sea,TatuLo99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,TatuLo99,fumbles_rec_td,0,,,,,
player,201009190den,sea,TatuLo99,fumbles_forced,0,,,,,
player,201009190den,sea,TrufMa20,def_int,0,,,,,
player,201009190den,sea,TrufMa20,def_int_yds,0,,,,,
player,201009190den,sea,TrufMa20,def_int_td,0,,,,,
player,201009190den,sea,TrufMa20,def_int_long,0,,,,,
player,201009190den,sea,TrufMa20,pass_defended,0,,,,,
player,201009190den,sea,TrufMa20,sacks,0.0,,,,,
player,201009190den,sea,TrufMa20,tackles_combined,5,,,,,
player,201009190den,sea,TrufMa20,tackles_solo,2,,,,,
player,201009190den,sea,TrufMa20,tackles_assists,3,,,,,
player,201009190den,sea,TrufMa20,tackles_loss,0,,,,,
player,201009190den,sea,TrufMa20,qb_hits,0,,,,,
player,201009190den,sea,TrufMa20,fumbles_rec,0,,,,,
player,201009190den,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201009190den,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201009190den,sea,TrufMa20,fumbles_forced,0,,,,,
player,201009190den,sea,MebaBr99,def_int,0,,,,,
player,201009190den,sea,MebaBr99,def_int_yds,0,,,,,
player,201009190den,sea,MebaBr99,def_int_td,0,,,,,
player,201009190den,sea,MebaBr99,def_int_long,0,,,,,
player,201009190den,sea,MebaBr99,pass_defended,0,,,,,
player,201009190den,sea,MebaBr99,sacks,0.0,,,,,
player,201009190den,sea,MebaBr99,tackles_combined,4,,,,,
player,201009190den,sea,MebaBr99,tackles_solo,3,,,,,
player,201009190den,sea,MebaBr99,tackles_assists,1,,,,,
player,201009190den,sea,MebaBr99,tackles_loss,2,,,,,
player,201009190den,sea,MebaBr99,qb_hits,0,,,,,
player,201009190den,sea,MebaBr99,fumbles_rec,0,,,,,
player,201009190den,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201009190den,sea,MebaBr99,fumbles_forced,0,,,,,
player,201009190den,sea,BabiJo21,def_int,0,,,,,
player,201009190den,sea,BabiJo21,def_int_yds,0,,,,,
player,201009190den,sea,BabiJo21,def_int_td,0,,,,,
player,201009190den,sea,BabiJo21,def_int_long,0,,,,,
player,201009190den,sea,BabiJo21,pass_defended,0,,,,,
player,201009190den,sea,BabiJo21,sacks,0.0,,,,,
player,201009190den,sea,BabiJo21,tackles_combined,3,,,,,
player,201009190den,sea,BabiJo21,tackles_solo,3,,,,,
player,201009190den,sea,BabiJo21,tackles_assists,0,,,,,
player,201009190den,sea,BabiJo21,tackles_loss,0,,,,,
player,201009190den,sea,BabiJo21,qb_hits,0,,,,,
player,201009190den,sea,BabiJo21,fumbles_rec,0,,,,,
player,201009190den,sea,BabiJo21,fumbles_rec_yds,0,,,,,
player,201009190den,sea,BabiJo21,fumbles_rec_td,0,,,,,
player,201009190den,sea,BabiJo21,fumbles_forced,0,,,,,
player,201009190den,sea,BalmKe99,def_int,0,,,,,
player,201009190den,sea,BalmKe99,def_int_yds,0,,,,,
player,201009190den,sea,BalmKe99,def_int_td,0,,,,,
player,201009190den,sea,BalmKe99,def_int_long,0,,,,,
player,201009190den,sea,BalmKe99,pass_defended,0,,,,,
player,201009190den,sea,BalmKe99,sacks,0.0,,,,,
player,201009190den,sea,BalmKe99,tackles_combined,3,,,,,
player,201009190den,sea,BalmKe99,tackles_solo,3,,,,,
player,201009190den,sea,BalmKe99,tackles_assists,0,,,,,
player,201009190den,sea,BalmKe99,tackles_loss,2,,,,,
player,201009190den,sea,BalmKe99,qb_hits,0,,,,,
player,201009190den,sea,BalmKe99,fumbles_rec,0,,,,,
player,201009190den,sea,BalmKe99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,BalmKe99,fumbles_rec_td,0,,,,,
player,201009190den,sea,BalmKe99,fumbles_forced,0,,,,,
player,201009190den,sea,ClemCh23,def_int,0,,,,,
player,201009190den,sea,ClemCh23,def_int_yds,0,,,,,
player,201009190den,sea,ClemCh23,def_int_td,0,,,,,
player,201009190den,sea,ClemCh23,def_int_long,0,,,,,
player,201009190den,sea,ClemCh23,pass_defended,0,,,,,
player,201009190den,sea,ClemCh23,sacks,0.0,,,,,
player,201009190den,sea,ClemCh23,tackles_combined,3,,,,,
player,201009190den,sea,ClemCh23,tackles_solo,3,,,,,
player,201009190den,sea,ClemCh23,tackles_assists,0,,,,,
player,201009190den,sea,ClemCh23,tackles_loss,0,,,,,
player,201009190den,sea,ClemCh23,qb_hits,0,,,,,
player,201009190den,sea,ClemCh23,fumbles_rec,0,,,,,
player,201009190den,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201009190den,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201009190den,sea,ClemCh23,fumbles_forced,0,,,,,
player,201009190den,sea,HawtDa20,def_int,0,,,,,
player,201009190den,sea,HawtDa20,def_int_yds,0,,,,,
player,201009190den,sea,HawtDa20,def_int_td,0,,,,,
player,201009190den,sea,HawtDa20,def_int_long,0,,,,,
player,201009190den,sea,HawtDa20,pass_defended,1,,,,,
player,201009190den,sea,HawtDa20,sacks,0.0,,,,,
player,201009190den,sea,HawtDa20,tackles_combined,3,,,,,
player,201009190den,sea,HawtDa20,tackles_solo,2,,,,,
player,201009190den,sea,HawtDa20,tackles_assists,1,,,,,
player,201009190den,sea,HawtDa20,tackles_loss,0,,,,,
player,201009190den,sea,HawtDa20,qb_hits,0,,,,,
player,201009190den,sea,HawtDa20,fumbles_rec,0,,,,,
player,201009190den,sea,HawtDa20,fumbles_rec_yds,0,,,,,
player,201009190den,sea,HawtDa20,fumbles_rec_td,0,,,,,
player,201009190den,sea,HawtDa20,fumbles_forced,0,,,,,
player,201009190den,sea,BryaRe99,def_int,0,,,,,
player,201009190den,sea,BryaRe99,def_int_yds,0,,,,,
player,201009190den,sea,BryaRe99,def_int_td,0,,,,,
player,201009190den,sea,BryaRe99,def_int_long,0,,,,,
player,201009190den,sea,BryaRe99,pass_defended,0,,,,,
player,201009190den,sea,BryaRe99,sacks,0.0,,,,,
player,201009190den,sea,BryaRe99,tackles_combined,2,,,,,
player,201009190den,sea,BryaRe99,tackles_solo,2,,,,,
player,201009190den,sea,BryaRe99,tackles_assists,0,,,,,
player,201009190den,sea,BryaRe99,tackles_loss,0,,,,,
player,201009190den,sea,BryaRe99,qb_hits,0,,,,,
player,201009190den,sea,BryaRe99,fumbles_rec,0,,,,,
player,201009190den,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201009190den,sea,BryaRe99,fumbles_forced,0,,,,,
player,201009190den,sea,LewiRo22,def_int,0,,,,,
player,201009190den,sea,LewiRo22,def_int_yds,0,,,,,
player,201009190den,sea,LewiRo22,def_int_td,0,,,,,
player,201009190den,sea,LewiRo22,def_int_long,0,,,,,
player,201009190den,sea,LewiRo22,pass_defended,0,,,,,
player,201009190den,sea,LewiRo22,sacks,0.0,,,,,
player,201009190den,sea,LewiRo22,tackles_combined,2,,,,,
player,201009190den,sea,LewiRo22,tackles_solo,2,,,,,
player,201009190den,sea,LewiRo22,tackles_assists,0,,,,,
player,201009190den,sea,LewiRo22,tackles_loss,0,,,,,
player,201009190den,sea,LewiRo22,qb_hits,0,,,,,
player,201009190den,sea,LewiRo22,fumbles_rec,0,,,,,
player,201009190den,sea,LewiRo22,fumbles_rec_yds,0,,,,,
player,201009190den,sea,LewiRo22,fumbles_rec_td,0,,,,,
player,201009190den,sea,LewiRo22,fumbles_forced,0,,,,,
player,201009190den,sea,SiavJu20,def_int,0,,,,,
player,201009190den,sea,SiavJu20,def_int_yds,0,,,,,
player,201009190den,sea,SiavJu20,def_int_td,0,,,,,
player,201009190den,sea,SiavJu20,def_int_long,0,,,,,
player,201009190den,sea,SiavJu20,pass_defended,0,,,,,
player,201009190den,sea,SiavJu20,sacks,0.0,,,,,
player,201009190den,sea,SiavJu20,tackles_combined,2,,,,,
player,201009190den,sea,SiavJu20,tackles_solo,2,,,,,
player,201009190den,sea,SiavJu20,tackles_assists,0,,,,,
player,201009190den,sea,SiavJu20,tackles_loss,0,,,,,
player,201009190den,sea,SiavJu20,qb_hits,0,,,,,
player,201009190den,sea,SiavJu20,fumbles_rec,0,,,,,
player,201009190den,sea,SiavJu20,fumbles_rec_yds,0,,,,,
player,201009190den,sea,SiavJu20,fumbles_rec_td,0,,,,,
player,201009190den,sea,SiavJu20,fumbles_forced,0,,,,,
player,201009190den,sea,HerrWi99,def_int,0,,,,,
player,201009190den,sea,HerrWi99,def_int_yds,0,,,,,
player,201009190den,sea,HerrWi99,def_int_td,0,,,,,
player,201009190den,sea,HerrWi99,def_int_long,0,,,,,
player,201009190den,sea,HerrWi99,pass_defended,0,,,,,
player,201009190den,sea,HerrWi99,sacks,0.0,,,,,
player,201009190den,sea,HerrWi99,tackles_combined,1,,,,,
player,201009190den,sea,HerrWi99,tackles_solo,1,,,,,
player,201009190den,sea,HerrWi99,tackles_assists,0,,,,,
player,201009190den,sea,HerrWi99,tackles_loss,0,,,,,
player,201009190den,sea,HerrWi99,qb_hits,0,,,,,
player,201009190den,sea,HerrWi99,fumbles_rec,0,,,,,
player,201009190den,sea,HerrWi99,fumbles_rec_yds,0,,,,,
player,201009190den,sea,HerrWi99,fumbles_rec_td,0,,,,,
player,201009190den,sea,HerrWi99,fumbles_forced,0,,,,,
player,201009190den,sea,RobiMi00,def_int,0,,,,,
player,201009190den,sea,RobiMi00,def_int_yds,0,,,,,
player,201009190den,sea,RobiMi00,def_int_td,0,,,,,
player,201009190den,sea,RobiMi00,def_int_long,0,,,,,
player,201009190den,sea,RobiMi00,pass_defended,0,,,,,
player,201009190den,sea,RobiMi00,sacks,0.0,,,,,
player,201009190den,sea,RobiMi00,tackles_combined,1,,,,,
player,201009190den,sea,RobiMi00,tackles_solo,1,,,,,
player,201009190den,sea,RobiMi00,tackles_assists,0,,,,,
player,201009190den,sea,RobiMi00,tackles_loss,0,,,,,
player,201009190den,sea,RobiMi00,qb_hits,0,,,,,
player,201009190den,sea,RobiMi00,fumbles_rec,0,,,,,
player,201009190den,sea,RobiMi00,fumbles_rec_yds,0,,,,,
player,201009190den,sea,RobiMi00,fumbles_rec_td,0,,,,,
player,201009190den,sea,RobiMi00,fumbles_forced,0,,,,,
player,201009190den,den,DawkBr00,def_int,1,,,,,
player,201009190den,den,DawkBr00,def_int_yds,-2,,,,,
player,201009190den,den,DawkBr00,def_int_td,0,,,,,
player,201009190den,den,DawkBr00,def_int_long,-2,,,,,
player,201009190den,den,DawkBr00,pass_defended,1,,,,,
player,201009190den,den,DawkBr00,sacks,0.0,,,,,
player,201009190den,den,DawkBr00,tackles_combined,8,,,,,
player,201009190den,den,DawkBr00,tackles_solo,6,,,,,
player,201009190den,den,DawkBr00,tackles_assists,2,,,,,
player,201009190den,den,DawkBr00,tackles_loss,1,,,,,
player,201009190den,den,DawkBr00,qb_hits,0,,,,,
player,201009190den,den,DawkBr00,fumbles_rec,0,,,,,
player,201009190den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201009190den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201009190den,den,DawkBr00,fumbles_forced,0,,,,,
player,201009190den,den,BailCh00,def_int,1,,,,,
player,201009190den,den,BailCh00,def_int_yds,0,,,,,
player,201009190den,den,BailCh00,def_int_td,0,,,,,
player,201009190den,den,BailCh00,def_int_long,0,,,,,
player,201009190den,den,BailCh00,pass_defended,2,,,,,
player,201009190den,den,BailCh00,sacks,0.0,,,,,
player,201009190den,den,BailCh00,tackles_combined,1,,,,,
player,201009190den,den,BailCh00,tackles_solo,0,,,,,
player,201009190den,den,BailCh00,tackles_assists,1,,,,,
player,201009190den,den,BailCh00,tackles_loss,0,,,,,
player,201009190den,den,BailCh00,qb_hits,0,,,,,
player,201009190den,den,BailCh00,fumbles_rec,0,,,,,
player,201009190den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201009190den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201009190den,den,BailCh00,fumbles_forced,0,,,,,
player,201009190den,den,CoxxPe99,def_int,1,,,,,
player,201009190den,den,CoxxPe99,def_int_yds,15,,,,,
player,201009190den,den,CoxxPe99,def_int_td,0,,,,,
player,201009190den,den,CoxxPe99,def_int_long,15,,,,,
player,201009190den,den,CoxxPe99,pass_defended,1,,,,,
player,201009190den,den,CoxxPe99,sacks,0.0,,,,,
player,201009190den,den,CoxxPe99,tackles_combined,1,,,,,
player,201009190den,den,CoxxPe99,tackles_solo,1,,,,,
player,201009190den,den,CoxxPe99,tackles_assists,0,,,,,
player,201009190den,den,CoxxPe99,tackles_loss,0,,,,,
player,201009190den,den,CoxxPe99,qb_hits,0,,,,,
player,201009190den,den,CoxxPe99,fumbles_rec,0,,,,,
player,201009190den,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201009190den,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201009190den,den,CoxxPe99,fumbles_forced,0,,,,,
player,201009190den,den,WillD.20,def_int,0,,,,,
player,201009190den,den,WillD.20,def_int_yds,0,,,,,
player,201009190den,den,WillD.20,def_int_td,0,,,,,
player,201009190den,den,WillD.20,def_int_long,0,,,,,
player,201009190den,den,WillD.20,pass_defended,0,,,,,
player,201009190den,den,WillD.20,sacks,0.5,,,,,
player,201009190den,den,WillD.20,tackles_combined,4,,,,,
player,201009190den,den,WillD.20,tackles_solo,3,,,,,
player,201009190den,den,WillD.20,tackles_assists,1,,,,,
player,201009190den,den,WillD.20,tackles_loss,0,,,,,
player,201009190den,den,WillD.20,qb_hits,1,,,,,
player,201009190den,den,WillD.20,fumbles_rec,0,,,,,
player,201009190den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201009190den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201009190den,den,WillD.20,fumbles_forced,0,,,,,
player,201009190den,den,AyerRo99,def_int,0,,,,,
player,201009190den,den,AyerRo99,def_int_yds,0,,,,,
player,201009190den,den,AyerRo99,def_int_td,0,,,,,
player,201009190den,den,AyerRo99,def_int_long,0,,,,,
player,201009190den,den,AyerRo99,pass_defended,0,,,,,
player,201009190den,den,AyerRo99,sacks,0.5,,,,,
player,201009190den,den,AyerRo99,tackles_combined,3,,,,,
player,201009190den,den,AyerRo99,tackles_solo,1,,,,,
player,201009190den,den,AyerRo99,tackles_assists,2,,,,,
player,201009190den,den,AyerRo99,tackles_loss,0,,,,,
player,201009190den,den,AyerRo99,qb_hits,1,,,,,
player,201009190den,den,AyerRo99,fumbles_rec,0,,,,,
player,201009190den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201009190den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201009190den,den,AyerRo99,fumbles_forced,0,,,,,
player,201009190den,den,JoneNa20,def_int,0,,,,,
player,201009190den,den,JoneNa20,def_int_yds,0,,,,,
player,201009190den,den,JoneNa20,def_int_td,0,,,,,
player,201009190den,den,JoneNa20,def_int_long,0,,,,,
player,201009190den,den,JoneNa20,pass_defended,0,,,,,
player,201009190den,den,JoneNa20,sacks,0.0,,,,,
player,201009190den,den,JoneNa20,tackles_combined,6,,,,,
player,201009190den,den,JoneNa20,tackles_solo,6,,,,,
player,201009190den,den,JoneNa20,tackles_assists,0,,,,,
player,201009190den,den,JoneNa20,tackles_loss,0,,,,,
player,201009190den,den,JoneNa20,qb_hits,0,,,,,
player,201009190den,den,JoneNa20,fumbles_rec,0,,,,,
player,201009190den,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201009190den,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201009190den,den,JoneNa20,fumbles_forced,0,,,,,
player,201009190den,den,HaggMa20,def_int,0,,,,,
player,201009190den,den,HaggMa20,def_int_yds,0,,,,,
player,201009190den,den,HaggMa20,def_int_td,0,,,,,
player,201009190den,den,HaggMa20,def_int_long,0,,,,,
player,201009190den,den,HaggMa20,pass_defended,1,,,,,
player,201009190den,den,HaggMa20,sacks,0.0,,,,,
player,201009190den,den,HaggMa20,tackles_combined,5,,,,,
player,201009190den,den,HaggMa20,tackles_solo,4,,,,,
player,201009190den,den,HaggMa20,tackles_assists,1,,,,,
player,201009190den,den,HaggMa20,tackles_loss,0,,,,,
player,201009190den,den,HaggMa20,qb_hits,0,,,,,
player,201009190den,den,HaggMa20,fumbles_rec,0,,,,,
player,201009190den,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201009190den,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201009190den,den,HaggMa20,fumbles_forced,0,,,,,
player,201009190den,den,HillRe20,def_int,0,,,,,
player,201009190den,den,HillRe20,def_int_yds,0,,,,,
player,201009190den,den,HillRe20,def_int_td,0,,,,,
player,201009190den,den,HillRe20,def_int_long,0,,,,,
player,201009190den,den,HillRe20,pass_defended,0,,,,,
player,201009190den,den,HillRe20,sacks,0.0,,,,,
player,201009190den,den,HillRe20,tackles_combined,3,,,,,
player,201009190den,den,HillRe20,tackles_solo,2,,,,,
player,201009190den,den,HillRe20,tackles_assists,1,,,,,
player,201009190den,den,HillRe20,tackles_loss,0,,,,,
player,201009190den,den,HillRe20,qb_hits,0,,,,,
player,201009190den,den,HillRe20,fumbles_rec,0,,,,,
player,201009190den,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201009190den,den,HillRe20,fumbles_rec_td,0,,,,,
player,201009190den,den,HillRe20,fumbles_forced,0,,,,,
player,201009190den,den,HuntJa24,def_int,0,,,,,
player,201009190den,den,HuntJa24,def_int_yds,0,,,,,
player,201009190den,den,HuntJa24,def_int_td,0,,,,,
player,201009190den,den,HuntJa24,def_int_long,0,,,,,
player,201009190den,den,HuntJa24,pass_defended,0,,,,,
player,201009190den,den,HuntJa24,sacks,0.0,,,,,
player,201009190den,den,HuntJa24,tackles_combined,3,,,,,
player,201009190den,den,HuntJa24,tackles_solo,3,,,,,
player,201009190den,den,HuntJa24,tackles_assists,0,,,,,
player,201009190den,den,HuntJa24,tackles_loss,1,,,,,
player,201009190den,den,HuntJa24,qb_hits,1,,,,,
player,201009190den,den,HuntJa24,fumbles_rec,0,,,,,
player,201009190den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201009190den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201009190den,den,HuntJa24,fumbles_forced,0,,,,,
player,201009190den,den,FielRo20,def_int,0,,,,,
player,201009190den,den,FielRo20,def_int_yds,0,,,,,
player,201009190den,den,FielRo20,def_int_td,0,,,,,
player,201009190den,den,FielRo20,def_int_long,0,,,,,
player,201009190den,den,FielRo20,pass_defended,0,,,,,
player,201009190den,den,FielRo20,sacks,0.0,,,,,
player,201009190den,den,FielRo20,tackles_combined,2,,,,,
player,201009190den,den,FielRo20,tackles_solo,1,,,,,
player,201009190den,den,FielRo20,tackles_assists,1,,,,,
player,201009190den,den,FielRo20,tackles_loss,0,,,,,
player,201009190den,den,FielRo20,qb_hits,0,,,,,
player,201009190den,den,FielRo20,fumbles_rec,0,,,,,
player,201009190den,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201009190den,den,FielRo20,fumbles_rec_td,0,,,,,
player,201009190den,den,FielRo20,fumbles_forced,0,,,,,
player,201009190den,den,MossJa99,def_int,0,,,,,
player,201009190den,den,MossJa99,def_int_yds,0,,,,,
player,201009190den,den,MossJa99,def_int_td,0,,,,,
player,201009190den,den,MossJa99,def_int_long,0,,,,,
player,201009190den,den,MossJa99,pass_defended,0,,,,,
player,201009190den,den,MossJa99,sacks,0.0,,,,,
player,201009190den,den,MossJa99,tackles_combined,2,,,,,
player,201009190den,den,MossJa99,tackles_solo,1,,,,,
player,201009190den,den,MossJa99,tackles_assists,1,,,,,
player,201009190den,den,MossJa99,tackles_loss,0,,,,,
player,201009190den,den,MossJa99,qb_hits,0,,,,,
player,201009190den,den,MossJa99,fumbles_rec,0,,,,,
player,201009190den,den,MossJa99,fumbles_rec_yds,0,,,,,
player,201009190den,den,MossJa99,fumbles_rec_td,0,,,,,
player,201009190den,den,MossJa99,fumbles_forced,0,,,,,
player,201009190den,den,VaugCa00,def_int,0,,,,,
player,201009190den,den,VaugCa00,def_int_yds,0,,,,,
player,201009190den,den,VaugCa00,def_int_td,0,,,,,
player,201009190den,den,VaugCa00,def_int_long,0,,,,,
player,201009190den,den,VaugCa00,pass_defended,0,,,,,
player,201009190den,den,VaugCa00,sacks,0.0,,,,,
player,201009190den,den,VaugCa00,tackles_combined,2,,,,,
player,201009190den,den,VaugCa00,tackles_solo,2,,,,,
player,201009190den,den,VaugCa00,tackles_assists,0,,,,,
player,201009190den,den,VaugCa00,tackles_loss,0,,,,,
player,201009190den,den,VaugCa00,qb_hits,0,,,,,
player,201009190den,den,VaugCa00,fumbles_rec,1,,,,,
player,201009190den,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201009190den,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201009190den,den,VaugCa00,fumbles_forced,0,,,,,
player,201009190den,den,BannJu20,def_int,0,,,,,
player,201009190den,den,BannJu20,def_int_yds,0,,,,,
player,201009190den,den,BannJu20,def_int_td,0,,,,,
player,201009190den,den,BannJu20,def_int_long,0,,,,,
player,201009190den,den,BannJu20,pass_defended,0,,,,,
player,201009190den,den,BannJu20,sacks,0.0,,,,,
player,201009190den,den,BannJu20,tackles_combined,1,,,,,
player,201009190den,den,BannJu20,tackles_solo,1,,,,,
player,201009190den,den,BannJu20,tackles_assists,0,,,,,
player,201009190den,den,BannJu20,tackles_loss,0,,,,,
player,201009190den,den,BannJu20,qb_hits,0,,,,,
player,201009190den,den,BannJu20,fumbles_rec,0,,,,,
player,201009190den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201009190den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201009190den,den,BannJu20,fumbles_forced,0,,,,,
player,201009190den,den,BrutDa99,def_int,0,,,,,
player,201009190den,den,BrutDa99,def_int_yds,0,,,,,
player,201009190den,den,BrutDa99,def_int_td,0,,,,,
player,201009190den,den,BrutDa99,def_int_long,0,,,,,
player,201009190den,den,BrutDa99,pass_defended,0,,,,,
player,201009190den,den,BrutDa99,sacks,0.0,,,,,
player,201009190den,den,BrutDa99,tackles_combined,1,,,,,
player,201009190den,den,BrutDa99,tackles_solo,1,,,,,
player,201009190den,den,BrutDa99,tackles_assists,0,,,,,
player,201009190den,den,BrutDa99,tackles_loss,0,,,,,
player,201009190den,den,BrutDa99,qb_hits,0,,,,,
player,201009190den,den,BrutDa99,fumbles_rec,0,,,,,
player,201009190den,den,BrutDa99,fumbles_rec_yds,0,,,,,
