game,2010,3,20100926,201009260nwe,buf,"Buffalo Bills",30,nwe,"New England Patriots",38
player,201009260nwe,nwe,MossRa00,rec_td,2,,,,,
player,201009260nwe,nwe,MossRa00,rec_long,35,,,,,
player,201009260nwe,nwe,MossRa00,fumbles,0,,,,,
player,201009260nwe,nwe,MossRa00,fumbles_lost,,,,,,
player,201009260nwe,nwe,SlatMa00,pass_cmp,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_att,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_yds,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_td,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_int,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_sacked,,,,,,
player,201009260nwe,nwe,SlatMa00,pass_sacked_yds,,,,,,
player,201009260nwe,nwe,SlatMa00,pass_long,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_rating,,,,,,
player,201009260nwe,nwe,SlatMa00,rush_att,0,,,,,
player,201009260nwe,nwe,SlatMa00,rush_yds,0,,,,,
player,201009260nwe,nwe,SlatMa00,rush_td,0,,,,,
player,201009260nwe,nwe,SlatMa00,rush_long,0,,,,,
player,201009260nwe,nwe,SlatMa00,targets,1,,,,,
player,201009260nwe,nwe,SlatMa00,rec,0,,,,,
player,201009260nwe,nwe,SlatMa00,rec_yds,0,,,,,
player,201009260nwe,nwe,SlatMa00,rec_td,0,,,,,
player,201009260nwe,nwe,SlatMa00,rec_long,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles_lost,,,,,,
player,201009260nwe,buf,WillKy20,def_int,0,,,,,
player,201009260nwe,buf,WillKy20,def_int_yds,0,,,,,
player,201009260nwe,buf,WillKy20,def_int_td,0,,,,,
player,201009260nwe,buf,WillKy20,def_int_long,0,,,,,
player,201009260nwe,buf,WillKy20,pass_defended,1,,,,,
player,201009260nwe,buf,WillKy20,sacks,1.0,,,,,
player,201009260nwe,buf,WillKy20,tackles_combined,4,,,,,
player,201009260nwe,buf,WillKy20,tackles_solo,3,,,,,
player,201009260nwe,buf,WillKy20,tackles_assists,1,,,,,
player,201009260nwe,buf,WillKy20,tackles_loss,1,,,,,
player,201009260nwe,buf,WillKy20,qb_hits,2,,,,,
player,201009260nwe,buf,WillKy20,fumbles_rec,0,,,,,
player,201009260nwe,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,WillKy20,fumbles_forced,0,,,,,
player,201009260nwe,buf,WhitDo20,def_int,0,,,,,
player,201009260nwe,buf,WhitDo20,def_int_yds,0,,,,,
player,201009260nwe,buf,WhitDo20,def_int_td,0,,,,,
player,201009260nwe,buf,WhitDo20,def_int_long,0,,,,,
player,201009260nwe,buf,WhitDo20,pass_defended,0,,,,,
player,201009260nwe,buf,WhitDo20,sacks,0.0,,,,,
player,201009260nwe,buf,WhitDo20,tackles_combined,10,,,,,
player,201009260nwe,buf,WhitDo20,tackles_solo,7,,,,,
player,201009260nwe,buf,WhitDo20,tackles_assists,3,,,,,
player,201009260nwe,buf,WhitDo20,tackles_loss,0,,,,,
player,201009260nwe,buf,WhitDo20,qb_hits,0,,,,,
player,201009260nwe,buf,WhitDo20,fumbles_rec,0,,,,,
player,201009260nwe,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,WhitDo20,fumbles_forced,0,,,,,
player,201009260nwe,buf,ScotBr20,def_int,0,,,,,
player,201009260nwe,buf,ScotBr20,def_int_yds,0,,,,,
player,201009260nwe,buf,ScotBr20,def_int_td,0,,,,,
player,201009260nwe,buf,ScotBr20,def_int_long,0,,,,,
player,201009260nwe,buf,ScotBr20,pass_defended,0,,,,,
player,201009260nwe,buf,ScotBr20,sacks,0.0,,,,,
player,201009260nwe,buf,ScotBr20,tackles_combined,9,,,,,
player,201009260nwe,buf,ScotBr20,tackles_solo,4,,,,,
player,201009260nwe,buf,ScotBr20,tackles_assists,5,,,,,
player,201009260nwe,buf,ScotBr20,tackles_loss,1,,,,,
player,201009260nwe,buf,ScotBr20,qb_hits,0,,,,,
player,201009260nwe,buf,ScotBr20,fumbles_rec,0,,,,,
player,201009260nwe,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,ScotBr20,fumbles_forced,0,,,,,
player,201009260nwe,buf,ByrdJa99,def_int,0,,,,,
player,201009260nwe,buf,ByrdJa99,def_int_yds,0,,,,,
player,201009260nwe,buf,ByrdJa99,def_int_td,0,,,,,
player,201009260nwe,buf,ByrdJa99,def_int_long,0,,,,,
player,201009260nwe,buf,ByrdJa99,pass_defended,0,,,,,
player,201009260nwe,buf,ByrdJa99,sacks,0.0,,,,,
player,201009260nwe,buf,ByrdJa99,tackles_combined,7,,,,,
player,201009260nwe,buf,ByrdJa99,tackles_solo,5,,,,,
player,201009260nwe,buf,ByrdJa99,tackles_assists,2,,,,,
player,201009260nwe,buf,ByrdJa99,tackles_loss,0,,,,,
player,201009260nwe,buf,ByrdJa99,qb_hits,0,,,,,
player,201009260nwe,buf,ByrdJa99,fumbles_rec,1,,,,,
player,201009260nwe,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201009260nwe,buf,AyodAk20,def_int,0,,,,,
player,201009260nwe,buf,AyodAk20,def_int_yds,0,,,,,
player,201009260nwe,buf,AyodAk20,def_int_td,0,,,,,
player,201009260nwe,buf,AyodAk20,def_int_long,0,,,,,
player,201009260nwe,buf,AyodAk20,pass_defended,0,,,,,
player,201009260nwe,buf,AyodAk20,sacks,0.0,,,,,
player,201009260nwe,buf,AyodAk20,tackles_combined,6,,,,,
player,201009260nwe,buf,AyodAk20,tackles_solo,4,,,,,
player,201009260nwe,buf,AyodAk20,tackles_assists,2,,,,,
player,201009260nwe,buf,AyodAk20,tackles_loss,1,,,,,
player,201009260nwe,buf,AyodAk20,qb_hits,0,,,,,
player,201009260nwe,buf,AyodAk20,fumbles_rec,0,,,,,
player,201009260nwe,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,AyodAk20,fumbles_forced,0,,,,,
player,201009260nwe,buf,DaviAn20,def_int,0,,,,,
player,201009260nwe,buf,DaviAn20,def_int_yds,0,,,,,
player,201009260nwe,buf,DaviAn20,def_int_td,0,,,,,
player,201009260nwe,buf,DaviAn20,def_int_long,0,,,,,
player,201009260nwe,buf,DaviAn20,pass_defended,0,,,,,
player,201009260nwe,buf,DaviAn20,sacks,0.0,,,,,
player,201009260nwe,buf,DaviAn20,tackles_combined,6,,,,,
player,201009260nwe,buf,DaviAn20,tackles_solo,3,,,,,
player,201009260nwe,buf,DaviAn20,tackles_assists,3,,,,,
player,201009260nwe,buf,DaviAn20,tackles_loss,0,,,,,
player,201009260nwe,buf,DaviAn20,qb_hits,0,,,,,
player,201009260nwe,buf,DaviAn20,fumbles_rec,0,,,,,
player,201009260nwe,buf,DaviAn20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,DaviAn20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,DaviAn20,fumbles_forced,0,,,,,
player,201009260nwe,buf,EdwaDw20,def_int,0,,,,,
player,201009260nwe,buf,EdwaDw20,def_int_yds,0,,,,,
player,201009260nwe,buf,EdwaDw20,def_int_td,0,,,,,
player,201009260nwe,buf,EdwaDw20,def_int_long,0,,,,,
player,201009260nwe,buf,EdwaDw20,pass_defended,0,,,,,
player,201009260nwe,buf,EdwaDw20,sacks,0.0,,,,,
player,201009260nwe,buf,EdwaDw20,tackles_combined,6,,,,,
player,201009260nwe,buf,EdwaDw20,tackles_solo,4,,,,,
player,201009260nwe,buf,EdwaDw20,tackles_assists,2,,,,,
player,201009260nwe,buf,EdwaDw20,tackles_loss,0,,,,,
player,201009260nwe,buf,EdwaDw20,qb_hits,0,,,,,
player,201009260nwe,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201009260nwe,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201009260nwe,buf,FlorDr20,def_int,0,,,,,
player,201009260nwe,buf,FlorDr20,def_int_yds,0,,,,,
player,201009260nwe,buf,FlorDr20,def_int_td,0,,,,,
player,201009260nwe,buf,FlorDr20,def_int_long,0,,,,,
player,201009260nwe,buf,FlorDr20,pass_defended,1,,,,,
player,201009260nwe,buf,FlorDr20,sacks,0.0,,,,,
player,201009260nwe,buf,FlorDr20,tackles_combined,5,,,,,
player,201009260nwe,buf,FlorDr20,tackles_solo,3,,,,,
player,201009260nwe,buf,FlorDr20,tackles_assists,2,,,,,
player,201009260nwe,buf,FlorDr20,tackles_loss,0,,,,,
player,201009260nwe,buf,FlorDr20,qb_hits,0,,,,,
player,201009260nwe,buf,FlorDr20,fumbles_rec,0,,,,,
player,201009260nwe,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,FlorDr20,fumbles_forced,1,,,,,
player,201009260nwe,buf,McKeLe99,def_int,0,,,,,
player,201009260nwe,buf,McKeLe99,def_int_yds,0,,,,,
player,201009260nwe,buf,McKeLe99,def_int_td,0,,,,,
player,201009260nwe,buf,McKeLe99,def_int_long,0,,,,,
player,201009260nwe,buf,McKeLe99,pass_defended,0,,,,,
player,201009260nwe,buf,McKeLe99,sacks,0.0,,,,,
player,201009260nwe,buf,McKeLe99,tackles_combined,5,,,,,
player,201009260nwe,buf,McKeLe99,tackles_solo,4,,,,,
player,201009260nwe,buf,McKeLe99,tackles_assists,1,,,,,
player,201009260nwe,buf,McKeLe99,tackles_loss,0,,,,,
player,201009260nwe,buf,McKeLe99,qb_hits,0,,,,,
player,201009260nwe,buf,McKeLe99,fumbles_rec,0,,,,,
player,201009260nwe,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,McKeLe99,fumbles_forced,0,,,,,
player,201009260nwe,buf,ElliKe20,def_int,0,,,,,
player,201009260nwe,buf,ElliKe20,def_int_yds,0,,,,,
player,201009260nwe,buf,ElliKe20,def_int_td,0,,,,,
player,201009260nwe,buf,ElliKe20,def_int_long,0,,,,,
player,201009260nwe,buf,ElliKe20,pass_defended,0,,,,,
player,201009260nwe,buf,ElliKe20,sacks,0.0,,,,,
player,201009260nwe,buf,ElliKe20,tackles_combined,4,,,,,
player,201009260nwe,buf,ElliKe20,tackles_solo,1,,,,,
player,201009260nwe,buf,ElliKe20,tackles_assists,3,,,,,
player,201009260nwe,buf,ElliKe20,tackles_loss,0,,,,,
player,201009260nwe,buf,ElliKe20,qb_hits,0,,,,,
player,201009260nwe,buf,ElliKe20,fumbles_rec,0,,,,,
player,201009260nwe,buf,ElliKe20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,ElliKe20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,ElliKe20,fumbles_forced,0,,,,,
player,201009260nwe,buf,KelsCh21,def_int,0,,,,,
player,201009260nwe,buf,KelsCh21,def_int_yds,0,,,,,
player,201009260nwe,buf,KelsCh21,def_int_td,0,,,,,
player,201009260nwe,buf,KelsCh21,def_int_long,0,,,,,
player,201009260nwe,buf,KelsCh21,pass_defended,0,,,,,
player,201009260nwe,buf,KelsCh21,sacks,0.0,,,,,
player,201009260nwe,buf,KelsCh21,tackles_combined,4,,,,,
player,201009260nwe,buf,KelsCh21,tackles_solo,2,,,,,
player,201009260nwe,buf,KelsCh21,tackles_assists,2,,,,,
player,201009260nwe,buf,KelsCh21,tackles_loss,0,,,,,
player,201009260nwe,buf,KelsCh21,qb_hits,0,,,,,
player,201009260nwe,buf,KelsCh21,fumbles_rec,0,,,,,
player,201009260nwe,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,KelsCh21,fumbles_forced,0,,,,,
player,201009260nwe,buf,MaybAa99,def_int,0,,,,,
player,201009260nwe,buf,MaybAa99,def_int_yds,0,,,,,
player,201009260nwe,buf,MaybAa99,def_int_td,0,,,,,
player,201009260nwe,buf,MaybAa99,def_int_long,0,,,,,
player,201009260nwe,buf,MaybAa99,pass_defended,0,,,,,
player,201009260nwe,buf,MaybAa99,sacks,0.0,,,,,
player,201009260nwe,buf,MaybAa99,tackles_combined,4,,,,,
player,201009260nwe,buf,MaybAa99,tackles_solo,3,,,,,
player,201009260nwe,buf,MaybAa99,tackles_assists,1,,,,,
player,201009260nwe,buf,MaybAa99,tackles_loss,0,,,,,
player,201009260nwe,buf,MaybAa99,qb_hits,0,,,,,
player,201009260nwe,buf,MaybAa99,fumbles_rec,0,,,,,
player,201009260nwe,buf,MaybAa99,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,MaybAa99,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,MaybAa99,fumbles_forced,0,,,,,
player,201009260nwe,buf,McGeTe99,def_int,0,,,,,
player,201009260nwe,buf,McGeTe99,def_int_yds,0,,,,,
player,201009260nwe,buf,McGeTe99,def_int_td,0,,,,,
player,201009260nwe,buf,McGeTe99,def_int_long,0,,,,,
player,201009260nwe,buf,McGeTe99,pass_defended,0,,,,,
player,201009260nwe,buf,McGeTe99,sacks,0.0,,,,,
player,201009260nwe,buf,McGeTe99,tackles_combined,4,,,,,
player,201009260nwe,buf,McGeTe99,tackles_solo,3,,,,,
player,201009260nwe,buf,McGeTe99,tackles_assists,1,,,,,
player,201009260nwe,buf,McGeTe99,tackles_loss,0,,,,,
player,201009260nwe,buf,McGeTe99,qb_hits,0,,,,,
player,201009260nwe,buf,McGeTe99,fumbles_rec,0,,,,,
player,201009260nwe,buf,McGeTe99,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,McGeTe99,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,McGeTe99,fumbles_forced,0,,,,,
player,201009260nwe,buf,StroMa01,def_int,0,,,,,
player,201009260nwe,buf,StroMa01,def_int_yds,0,,,,,
player,201009260nwe,buf,StroMa01,def_int_td,0,,,,,
player,201009260nwe,buf,StroMa01,def_int_long,0,,,,,
player,201009260nwe,buf,StroMa01,pass_defended,0,,,,,
player,201009260nwe,buf,StroMa01,sacks,0.0,,,,,
player,201009260nwe,buf,StroMa01,tackles_combined,3,,,,,
player,201009260nwe,buf,StroMa01,tackles_solo,3,,,,,
player,201009260nwe,buf,StroMa01,tackles_assists,0,,,,,
player,201009260nwe,buf,StroMa01,tackles_loss,0,,,,,
player,201009260nwe,buf,StroMa01,qb_hits,0,,,,,
player,201009260nwe,buf,StroMa01,fumbles_rec,0,,,,,
player,201009260nwe,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,StroMa01,fumbles_forced,0,,,,,
player,201009260nwe,buf,TorbRe20,def_int,0,,,,,
player,201009260nwe,buf,TorbRe20,def_int_yds,0,,,,,
player,201009260nwe,buf,TorbRe20,def_int_td,0,,,,,
player,201009260nwe,buf,TorbRe20,def_int_long,0,,,,,
player,201009260nwe,buf,TorbRe20,pass_defended,0,,,,,
player,201009260nwe,buf,TorbRe20,sacks,0.0,,,,,
player,201009260nwe,buf,TorbRe20,tackles_combined,3,,,,,
player,201009260nwe,buf,TorbRe20,tackles_solo,1,,,,,
player,201009260nwe,buf,TorbRe20,tackles_assists,2,,,,,
player,201009260nwe,buf,TorbRe20,tackles_loss,1,,,,,
player,201009260nwe,buf,TorbRe20,qb_hits,0,,,,,
player,201009260nwe,buf,TorbRe20,fumbles_rec,0,,,,,
player,201009260nwe,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,TorbRe20,fumbles_forced,0,,,,,
player,201009260nwe,buf,WilsGe01,def_int,0,,,,,
player,201009260nwe,buf,WilsGe01,def_int_yds,0,,,,,
player,201009260nwe,buf,WilsGe01,def_int_td,0,,,,,
player,201009260nwe,buf,WilsGe01,def_int_long,0,,,,,
player,201009260nwe,buf,WilsGe01,pass_defended,0,,,,,
player,201009260nwe,buf,WilsGe01,sacks,0.0,,,,,
player,201009260nwe,buf,WilsGe01,tackles_combined,3,,,,,
player,201009260nwe,buf,WilsGe01,tackles_solo,2,,,,,
player,201009260nwe,buf,WilsGe01,tackles_assists,1,,,,,
player,201009260nwe,buf,WilsGe01,tackles_loss,0,,,,,
player,201009260nwe,buf,WilsGe01,qb_hits,0,,,,,
player,201009260nwe,buf,WilsGe01,fumbles_rec,0,,,,,
player,201009260nwe,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,WilsGe01,fumbles_forced,0,,,,,
player,201009260nwe,buf,JohnSp20,def_int,0,,,,,
player,201009260nwe,buf,JohnSp20,def_int_yds,0,,,,,
player,201009260nwe,buf,JohnSp20,def_int_td,0,,,,,
player,201009260nwe,buf,JohnSp20,def_int_long,0,,,,,
player,201009260nwe,buf,JohnSp20,pass_defended,0,,,,,
player,201009260nwe,buf,JohnSp20,sacks,0.0,,,,,
player,201009260nwe,buf,JohnSp20,tackles_combined,2,,,,,
player,201009260nwe,buf,JohnSp20,tackles_solo,2,,,,,
player,201009260nwe,buf,JohnSp20,tackles_assists,0,,,,,
player,201009260nwe,buf,JohnSp20,tackles_loss,0,,,,,
player,201009260nwe,buf,JohnSp20,qb_hits,0,,,,,
player,201009260nwe,buf,JohnSp20,fumbles_rec,0,,,,,
player,201009260nwe,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,JohnSp20,fumbles_forced,0,,,,,
player,201009260nwe,buf,McInCo00,def_int,0,,,,,
player,201009260nwe,buf,McInCo00,def_int_yds,0,,,,,
player,201009260nwe,buf,McInCo00,def_int_td,0,,,,,
player,201009260nwe,buf,McInCo00,def_int_long,0,,,,,
player,201009260nwe,buf,McInCo00,pass_defended,0,,,,,
player,201009260nwe,buf,McInCo00,sacks,0.0,,,,,
player,201009260nwe,buf,McInCo00,tackles_combined,2,,,,,
player,201009260nwe,buf,McInCo00,tackles_solo,2,,,,,
player,201009260nwe,buf,McInCo00,tackles_assists,0,,,,,
player,201009260nwe,buf,McInCo00,tackles_loss,0,,,,,
player,201009260nwe,buf,McInCo00,qb_hits,0,,,,,
player,201009260nwe,buf,McInCo00,fumbles_rec,0,,,,,
player,201009260nwe,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,McInCo00,fumbles_forced,0,,,,,
player,201009260nwe,buf,MoatAr00,def_int,0,,,,,
player,201009260nwe,buf,MoatAr00,def_int_yds,0,,,,,
player,201009260nwe,buf,MoatAr00,def_int_td,0,,,,,
player,201009260nwe,buf,MoatAr00,def_int_long,0,,,,,
player,201009260nwe,buf,MoatAr00,pass_defended,0,,,,,
player,201009260nwe,buf,MoatAr00,sacks,0.0,,,,,
player,201009260nwe,buf,MoatAr00,tackles_combined,1,,,,,
player,201009260nwe,buf,MoatAr00,tackles_solo,0,,,,,
player,201009260nwe,buf,MoatAr00,tackles_assists,1,,,,,
player,201009260nwe,buf,MoatAr00,tackles_loss,0,,,,,
player,201009260nwe,buf,MoatAr00,qb_hits,0,,,,,
player,201009260nwe,buf,MoatAr00,fumbles_rec,0,,,,,
player,201009260nwe,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,MoatAr00,fumbles_forced,0,,,,,
player,201009260nwe,buf,TrouTo00,def_int,0,,,,,
player,201009260nwe,buf,TrouTo00,def_int_yds,0,,,,,
player,201009260nwe,buf,TrouTo00,def_int_td,0,,,,,
player,201009260nwe,buf,TrouTo00,def_int_long,0,,,,,
player,201009260nwe,buf,TrouTo00,pass_defended,0,,,,,
player,201009260nwe,buf,TrouTo00,sacks,0.0,,,,,
player,201009260nwe,buf,TrouTo00,tackles_combined,1,,,,,
player,201009260nwe,buf,TrouTo00,tackles_solo,1,,,,,
player,201009260nwe,buf,TrouTo00,tackles_assists,0,,,,,
player,201009260nwe,buf,TrouTo00,tackles_loss,0,,,,,
player,201009260nwe,buf,TrouTo00,qb_hits,0,,,,,
player,201009260nwe,buf,TrouTo00,fumbles_rec,0,,,,,
player,201009260nwe,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,TrouTo00,fumbles_forced,0,,,,,
player,201009260nwe,buf,YoubAs20,def_int,0,,,,,
player,201009260nwe,buf,YoubAs20,def_int_yds,0,,,,,
player,201009260nwe,buf,YoubAs20,def_int_td,0,,,,,
player,201009260nwe,buf,YoubAs20,def_int_long,0,,,,,
player,201009260nwe,buf,YoubAs20,pass_defended,0,,,,,
player,201009260nwe,buf,YoubAs20,sacks,0.0,,,,,
player,201009260nwe,buf,YoubAs20,tackles_combined,1,,,,,
player,201009260nwe,buf,YoubAs20,tackles_solo,0,,,,,
player,201009260nwe,buf,YoubAs20,tackles_assists,1,,,,,
player,201009260nwe,buf,YoubAs20,tackles_loss,0,,,,,
player,201009260nwe,buf,YoubAs20,qb_hits,0,,,,,
player,201009260nwe,buf,YoubAs20,fumbles_rec,0,,,,,
player,201009260nwe,buf,YoubAs20,fumbles_rec_yds,0,,,,,
player,201009260nwe,buf,YoubAs20,fumbles_rec_td,0,,,,,
player,201009260nwe,buf,YoubAs20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,ChunPa99,def_int,1,,,,,
player,201009260nwe,nwe,ChunPa99,def_int_yds,26,,,,,
player,201009260nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201009260nwe,nwe,ChunPa99,def_int_long,26,,,,,
player,201009260nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201009260nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201009260nwe,nwe,ChunPa99,tackles_combined,7,,,,,
player,201009260nwe,nwe,ChunPa99,tackles_solo,7,,,,,
player,201009260nwe,nwe,ChunPa99,tackles_assists,0,,,,,
player,201009260nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201009260nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201009260nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,MeriBr99,def_int,1,,,,,
player,201009260nwe,nwe,MeriBr99,def_int_yds,0,,,,,
player,201009260nwe,nwe,MeriBr99,def_int_td,0,,,,,
player,201009260nwe,nwe,MeriBr99,def_int_long,0,,,,,
player,201009260nwe,nwe,MeriBr99,pass_defended,1,,,,,
player,201009260nwe,nwe,MeriBr99,sacks,0.0,,,,,
player,201009260nwe,nwe,MeriBr99,tackles_combined,6,,,,,
player,201009260nwe,nwe,MeriBr99,tackles_solo,3,,,,,
player,201009260nwe,nwe,MeriBr99,tackles_assists,3,,,,,
player,201009260nwe,nwe,MeriBr99,tackles_loss,0,,,,,
player,201009260nwe,nwe,MeriBr99,qb_hits,0,,,,,
player,201009260nwe,nwe,MeriBr99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,MeriBr99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,MeriBr99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,MeriBr99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,MayoJe99,def_int,0,,,,,
player,201009260nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201009260nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201009260nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201009260nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201009260nwe,nwe,MayoJe99,sacks,1.0,,,,,
player,201009260nwe,nwe,MayoJe99,tackles_combined,9,,,,,
player,201009260nwe,nwe,MayoJe99,tackles_solo,6,,,,,
player,201009260nwe,nwe,MayoJe99,tackles_assists,3,,,,,
player,201009260nwe,nwe,MayoJe99,tackles_loss,1,,,,,
player,201009260nwe,nwe,MayoJe99,qb_hits,1,,,,,
player,201009260nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,SandJa21,def_int,0,,,,,
player,201009260nwe,nwe,SandJa21,def_int_yds,0,,,,,
player,201009260nwe,nwe,SandJa21,def_int_td,0,,,,,
player,201009260nwe,nwe,SandJa21,def_int_long,0,,,,,
player,201009260nwe,nwe,SandJa21,pass_defended,0,,,,,
player,201009260nwe,nwe,SandJa21,sacks,0.0,,,,,
player,201009260nwe,nwe,SandJa21,tackles_combined,6,,,,,
player,201009260nwe,nwe,SandJa21,tackles_solo,5,,,,,
player,201009260nwe,nwe,SandJa21,tackles_assists,1,,,,,
player,201009260nwe,nwe,SandJa21,tackles_loss,0,,,,,
player,201009260nwe,nwe,SandJa21,qb_hits,0,,,,,
player,201009260nwe,nwe,SandJa21,fumbles_rec,0,,,,,
player,201009260nwe,nwe,SandJa21,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,SandJa21,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,SandJa21,fumbles_forced,0,,,,,
player,201009260nwe,nwe,GuytGa99,def_int,0,,,,,
player,201009260nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201009260nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201009260nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201009260nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201009260nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201009260nwe,nwe,GuytGa99,tackles_combined,5,,,,,
player,201009260nwe,nwe,GuytGa99,tackles_solo,5,,,,,
player,201009260nwe,nwe,GuytGa99,tackles_assists,0,,,,,
player,201009260nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201009260nwe,nwe,GuytGa99,qb_hits,1,,,,,
player,201009260nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,McCoDe99,def_int,0,,,,,
player,201009260nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201009260nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201009260nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201009260nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201009260nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201009260nwe,nwe,McCoDe99,tackles_combined,5,,,,,
