game,2010,15,20101219,201012190car,crd,"Arizona Cardinals",12,car,"Carolina Panthers",19
player,201012190car,crd,WillDa99,pass_defended,0,,,,,
player,201012190car,crd,WillDa99,sacks,0.0,,,,,
player,201012190car,crd,WillDa99,tackles_combined,5,,,,,
player,201012190car,crd,WillDa99,tackles_solo,3,,,,,
player,201012190car,crd,WillDa99,tackles_assists,2,,,,,
player,201012190car,crd,WillDa99,tackles_loss,0,,,,,
player,201012190car,crd,WillDa99,qb_hits,0,,,,,
player,201012190car,crd,WillDa99,fumbles_rec,0,,,,,
player,201012190car,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201012190car,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201012190car,crd,WillDa99,fumbles_forced,0,,,,,
player,201012190car,crd,PortJo00,def_int,0,,,,,
player,201012190car,crd,PortJo00,def_int_yds,0,,,,,
player,201012190car,crd,PortJo00,def_int_td,0,,,,,
player,201012190car,crd,PortJo00,def_int_long,0,,,,,
player,201012190car,crd,PortJo00,pass_defended,0,,,,,
player,201012190car,crd,PortJo00,sacks,0.0,,,,,
player,201012190car,crd,PortJo00,tackles_combined,4,,,,,
player,201012190car,crd,PortJo00,tackles_solo,2,,,,,
player,201012190car,crd,PortJo00,tackles_assists,2,,,,,
player,201012190car,crd,PortJo00,tackles_loss,1,,,,,
player,201012190car,crd,PortJo00,qb_hits,0,,,,,
player,201012190car,crd,PortJo00,fumbles_rec,0,,,,,
player,201012190car,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201012190car,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201012190car,crd,PortJo00,fumbles_forced,0,,,,,
player,201012190car,crd,WalkRe00,def_int,0,,,,,
player,201012190car,crd,WalkRe00,def_int_yds,0,,,,,
player,201012190car,crd,WalkRe00,def_int_td,0,,,,,
player,201012190car,crd,WalkRe00,def_int_long,0,,,,,
player,201012190car,crd,WalkRe00,pass_defended,0,,,,,
player,201012190car,crd,WalkRe00,sacks,0.0,,,,,
player,201012190car,crd,WalkRe00,tackles_combined,4,,,,,
player,201012190car,crd,WalkRe00,tackles_solo,4,,,,,
player,201012190car,crd,WalkRe00,tackles_assists,0,,,,,
player,201012190car,crd,WalkRe00,tackles_loss,1,,,,,
player,201012190car,crd,WalkRe00,qb_hits,0,,,,,
player,201012190car,crd,WalkRe00,fumbles_rec,0,,,,,
player,201012190car,crd,WalkRe00,fumbles_rec_yds,0,,,,,
player,201012190car,crd,WalkRe00,fumbles_rec_td,0,,,,,
player,201012190car,crd,WalkRe00,fumbles_forced,0,,,,,
player,201012190car,crd,WilsAd99,def_int,0,,,,,
player,201012190car,crd,WilsAd99,def_int_yds,0,,,,,
player,201012190car,crd,WilsAd99,def_int_td,0,,,,,
player,201012190car,crd,WilsAd99,def_int_long,0,,,,,
player,201012190car,crd,WilsAd99,pass_defended,0,,,,,
player,201012190car,crd,WilsAd99,sacks,0.0,,,,,
player,201012190car,crd,WilsAd99,tackles_combined,3,,,,,
player,201012190car,crd,WilsAd99,tackles_solo,2,,,,,
player,201012190car,crd,WilsAd99,tackles_assists,1,,,,,
player,201012190car,crd,WilsAd99,tackles_loss,1,,,,,
player,201012190car,crd,WilsAd99,qb_hits,0,,,,,
player,201012190car,crd,WilsAd99,fumbles_rec,0,,,,,
player,201012190car,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201012190car,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201012190car,crd,WilsAd99,fumbles_forced,0,,,,,
player,201012190car,crd,JohnRa98,def_int,0,,,,,
player,201012190car,crd,JohnRa98,def_int_yds,0,,,,,
player,201012190car,crd,JohnRa98,def_int_td,0,,,,,
player,201012190car,crd,JohnRa98,def_int_long,0,,,,,
player,201012190car,crd,JohnRa98,pass_defended,0,,,,,
player,201012190car,crd,JohnRa98,sacks,0.0,,,,,
player,201012190car,crd,JohnRa98,tackles_combined,2,,,,,
player,201012190car,crd,JohnRa98,tackles_solo,2,,,,,
player,201012190car,crd,JohnRa98,tackles_assists,0,,,,,
player,201012190car,crd,JohnRa98,tackles_loss,0,,,,,
player,201012190car,crd,JohnRa98,qb_hits,0,,,,,
player,201012190car,crd,JohnRa98,fumbles_rec,0,,,,,
player,201012190car,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201012190car,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201012190car,crd,JohnRa98,fumbles_forced,0,,,,,
player,201012190car,crd,SchoOB99,def_int,0,,,,,
player,201012190car,crd,SchoOB99,def_int_yds,0,,,,,
player,201012190car,crd,SchoOB99,def_int_td,0,,,,,
player,201012190car,crd,SchoOB99,def_int_long,0,,,,,
player,201012190car,crd,SchoOB99,pass_defended,0,,,,,
player,201012190car,crd,SchoOB99,sacks,0.0,,,,,
player,201012190car,crd,SchoOB99,tackles_combined,2,,,,,
player,201012190car,crd,SchoOB99,tackles_solo,2,,,,,
player,201012190car,crd,SchoOB99,tackles_assists,0,,,,,
player,201012190car,crd,SchoOB99,tackles_loss,0,,,,,
player,201012190car,crd,SchoOB99,qb_hits,0,,,,,
player,201012190car,crd,SchoOB99,fumbles_rec,0,,,,,
player,201012190car,crd,SchoOB99,fumbles_rec_yds,0,,,,,
player,201012190car,crd,SchoOB99,fumbles_rec_td,0,,,,,
player,201012190car,crd,SchoOB99,fumbles_forced,0,,,,,
player,201012190car,crd,DrayJi00,def_int,0,,,,,
player,201012190car,crd,DrayJi00,def_int_yds,0,,,,,
player,201012190car,crd,DrayJi00,def_int_td,0,,,,,
player,201012190car,crd,DrayJi00,def_int_long,0,,,,,
player,201012190car,crd,DrayJi00,pass_defended,0,,,,,
player,201012190car,crd,DrayJi00,sacks,0.0,,,,,
player,201012190car,crd,DrayJi00,tackles_combined,1,,,,,
player,201012190car,crd,DrayJi00,tackles_solo,1,,,,,
player,201012190car,crd,DrayJi00,tackles_assists,0,,,,,
player,201012190car,crd,DrayJi00,tackles_loss,0,,,,,
player,201012190car,crd,DrayJi00,qb_hits,0,,,,,
player,201012190car,crd,DrayJi00,fumbles_rec,0,,,,,
player,201012190car,crd,DrayJi00,fumbles_rec_yds,0,,,,,
player,201012190car,crd,DrayJi00,fumbles_rec_td,0,,,,,
player,201012190car,crd,DrayJi00,fumbles_forced,0,,,,,
player,201012190car,crd,feelyjay01,def_int,0,,,,,
player,201012190car,crd,feelyjay01,def_int_yds,0,,,,,
player,201012190car,crd,feelyjay01,def_int_td,0,,,,,
player,201012190car,crd,feelyjay01,def_int_long,0,,,,,
player,201012190car,crd,feelyjay01,pass_defended,0,,,,,
player,201012190car,crd,feelyjay01,sacks,0.0,,,,,
player,201012190car,crd,feelyjay01,tackles_combined,1,,,,,
player,201012190car,crd,feelyjay01,tackles_solo,1,,,,,
player,201012190car,crd,feelyjay01,tackles_assists,0,,,,,
player,201012190car,crd,feelyjay01,tackles_loss,0,,,,,
player,201012190car,crd,feelyjay01,qb_hits,0,,,,,
player,201012190car,crd,feelyjay01,fumbles_rec,0,,,,,
player,201012190car,crd,feelyjay01,fumbles_rec_yds,0,,,,,
player,201012190car,crd,feelyjay01,fumbles_rec_td,0,,,,,
player,201012190car,crd,feelyjay01,fumbles_forced,0,,,,,
player,201012190car,crd,HaggCl20,def_int,0,,,,,
player,201012190car,crd,HaggCl20,def_int_yds,0,,,,,
player,201012190car,crd,HaggCl20,def_int_td,0,,,,,
player,201012190car,crd,HaggCl20,def_int_long,0,,,,,
player,201012190car,crd,HaggCl20,pass_defended,0,,,,,
player,201012190car,crd,HaggCl20,sacks,0.0,,,,,
player,201012190car,crd,HaggCl20,tackles_combined,1,,,,,
player,201012190car,crd,HaggCl20,tackles_solo,0,,,,,
player,201012190car,crd,HaggCl20,tackles_assists,1,,,,,
player,201012190car,crd,HaggCl20,tackles_loss,0,,,,,
player,201012190car,crd,HaggCl20,qb_hits,0,,,,,
player,201012190car,crd,HaggCl20,fumbles_rec,0,,,,,
player,201012190car,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201012190car,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201012190car,crd,HaggCl20,fumbles_forced,0,,,,,
player,201012190car,crd,ObioCy99,def_int,0,,,,,
player,201012190car,crd,ObioCy99,def_int_yds,0,,,,,
player,201012190car,crd,ObioCy99,def_int_td,0,,,,,
player,201012190car,crd,ObioCy99,def_int_long,0,,,,,
player,201012190car,crd,ObioCy99,pass_defended,0,,,,,
player,201012190car,crd,ObioCy99,sacks,0.0,,,,,
player,201012190car,crd,ObioCy99,tackles_combined,1,,,,,
player,201012190car,crd,ObioCy99,tackles_solo,1,,,,,
player,201012190car,crd,ObioCy99,tackles_assists,0,,,,,
player,201012190car,crd,ObioCy99,tackles_loss,0,,,,,
player,201012190car,crd,ObioCy99,qb_hits,0,,,,,
player,201012190car,crd,ObioCy99,fumbles_rec,0,,,,,
player,201012190car,crd,ObioCy99,fumbles_rec_yds,0,,,,,
player,201012190car,crd,ObioCy99,fumbles_rec_td,0,,,,,
player,201012190car,crd,ObioCy99,fumbles_forced,0,,,,,
player,201012190car,crd,RobiBr20,def_int,0,,,,,
player,201012190car,crd,RobiBr20,def_int_yds,0,,,,,
player,201012190car,crd,RobiBr20,def_int_td,0,,,,,
player,201012190car,crd,RobiBr20,def_int_long,0,,,,,
player,201012190car,crd,RobiBr20,pass_defended,0,,,,,
player,201012190car,crd,RobiBr20,sacks,0.0,,,,,
player,201012190car,crd,RobiBr20,tackles_combined,1,,,,,
player,201012190car,crd,RobiBr20,tackles_solo,1,,,,,
player,201012190car,crd,RobiBr20,tackles_assists,0,,,,,
player,201012190car,crd,RobiBr20,tackles_loss,0,,,,,
player,201012190car,crd,RobiBr20,qb_hits,0,,,,,
player,201012190car,crd,RobiBr20,fumbles_rec,0,,,,,
player,201012190car,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201012190car,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201012190car,crd,RobiBr20,fumbles_forced,0,,,,,
player,201012190car,crd,DockDa20,def_int,0,,,,,
player,201012190car,crd,DockDa20,def_int_yds,0,,,,,
player,201012190car,crd,DockDa20,def_int_td,0,,,,,
player,201012190car,crd,DockDa20,def_int_long,0,,,,,
player,201012190car,crd,DockDa20,pass_defended,1,,,,,
player,201012190car,crd,DockDa20,sacks,0.0,,,,,
player,201012190car,crd,DockDa20,tackles_combined,0,,,,,
player,201012190car,crd,DockDa20,tackles_solo,0,,,,,
player,201012190car,crd,DockDa20,tackles_assists,0,,,,,
player,201012190car,crd,DockDa20,tackles_loss,0,,,,,
player,201012190car,crd,DockDa20,qb_hits,0,,,,,
player,201012190car,crd,DockDa20,fumbles_rec,1,,,,,
player,201012190car,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201012190car,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201012190car,crd,DockDa20,fumbles_forced,0,,,,,
player,201012190car,crd,RodgDo99,def_int,0,,,,,
player,201012190car,crd,RodgDo99,def_int_yds,0,,,,,
player,201012190car,crd,RodgDo99,def_int_td,0,,,,,
player,201012190car,crd,RodgDo99,def_int_long,0,,,,,
player,201012190car,crd,RodgDo99,pass_defended,2,,,,,
player,201012190car,crd,RodgDo99,sacks,0.0,,,,,
player,201012190car,crd,RodgDo99,tackles_combined,0,,,,,
player,201012190car,crd,RodgDo99,tackles_solo,0,,,,,
player,201012190car,crd,RodgDo99,tackles_assists,0,,,,,
player,201012190car,crd,RodgDo99,tackles_loss,0,,,,,
player,201012190car,crd,RodgDo99,qb_hits,0,,,,,
player,201012190car,crd,RodgDo99,fumbles_rec,0,,,,,
player,201012190car,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201012190car,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201012190car,crd,RodgDo99,fumbles_forced,0,,,,,
player,201012190car,car,MartSh99,def_int,1,,,,,
player,201012190car,car,MartSh99,def_int_yds,34,,,,,
player,201012190car,car,MartSh99,def_int_td,0,,,,,
player,201012190car,car,MartSh99,def_int_long,34,,,,,
player,201012190car,car,MartSh99,pass_defended,1,,,,,
player,201012190car,car,MartSh99,sacks,0.0,,,,,
player,201012190car,car,MartSh99,tackles_combined,4,,,,,
player,201012190car,car,MartSh99,tackles_solo,3,,,,,
player,201012190car,car,MartSh99,tackles_assists,1,,,,,
player,201012190car,car,MartSh99,tackles_loss,0,,,,,
player,201012190car,car,MartSh99,qb_hits,0,,,,,
player,201012190car,car,MartSh99,fumbles_rec,0,,,,,
player,201012190car,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201012190car,car,MartSh99,fumbles_rec_td,0,,,,,
player,201012190car,car,MartSh99,fumbles_forced,0,,,,,
player,201012190car,car,JohnCh98,def_int,0,,,,,
player,201012190car,car,JohnCh98,def_int_yds,0,,,,,
player,201012190car,car,JohnCh98,def_int_td,0,,,,,
player,201012190car,car,JohnCh98,def_int_long,0,,,,,
player,201012190car,car,JohnCh98,pass_defended,0,,,,,
player,201012190car,car,JohnCh98,sacks,1.0,,,,,
player,201012190car,car,JohnCh98,tackles_combined,3,,,,,
player,201012190car,car,JohnCh98,tackles_solo,3,,,,,
player,201012190car,car,JohnCh98,tackles_assists,0,,,,,
player,201012190car,car,JohnCh98,tackles_loss,1,,,,,
player,201012190car,car,JohnCh98,qb_hits,2,,,,,
player,201012190car,car,JohnCh98,fumbles_rec,0,,,,,
player,201012190car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201012190car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201012190car,car,JohnCh98,fumbles_forced,0,,,,,
player,201012190car,car,HardGr99,def_int,0,,,,,
player,201012190car,car,HardGr99,def_int_yds,0,,,,,
player,201012190car,car,HardGr99,def_int_td,0,,,,,
player,201012190car,car,HardGr99,def_int_long,0,,,,,
player,201012190car,car,HardGr99,pass_defended,0,,,,,
player,201012190car,car,HardGr99,sacks,1.0,,,,,
player,201012190car,car,HardGr99,tackles_combined,2,,,,,
player,201012190car,car,HardGr99,tackles_solo,2,,,,,
player,201012190car,car,HardGr99,tackles_assists,0,,,,,
player,201012190car,car,HardGr99,tackles_loss,0,,,,,
player,201012190car,car,HardGr99,qb_hits,0,,,,,
player,201012190car,car,HardGr99,fumbles_rec,0,,,,,
player,201012190car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201012190car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201012190car,car,HardGr99,fumbles_forced,1,,,,,
player,201012190car,car,HarrNi99,def_int,0,,,,,
player,201012190car,car,HarrNi99,def_int_yds,0,,,,,
player,201012190car,car,HarrNi99,def_int_td,0,,,,,
player,201012190car,car,HarrNi99,def_int_long,0,,,,,
player,201012190car,car,HarrNi99,pass_defended,0,,,,,
player,201012190car,car,HarrNi99,sacks,1.0,,,,,
player,201012190car,car,HarrNi99,tackles_combined,2,,,,,
player,201012190car,car,HarrNi99,tackles_solo,2,,,,,
player,201012190car,car,HarrNi99,tackles_assists,0,,,,,
player,201012190car,car,HarrNi99,tackles_loss,1,,,,,
player,201012190car,car,HarrNi99,qb_hits,1,,,,,
player,201012190car,car,HarrNi99,fumbles_rec,0,,,,,
player,201012190car,car,HarrNi99,fumbles_rec_yds,0,,,,,
player,201012190car,car,HarrNi99,fumbles_rec_td,0,,,,,
player,201012190car,car,HarrNi99,fumbles_forced,0,,,,,
player,201012190car,car,MunnCa99,def_int,0,,,,,
player,201012190car,car,MunnCa99,def_int_yds,0,,,,,
player,201012190car,car,MunnCa99,def_int_td,0,,,,,
player,201012190car,car,MunnCa99,def_int_long,0,,,,,
player,201012190car,car,MunnCa99,pass_defended,1,,,,,
player,201012190car,car,MunnCa99,sacks,0.0,,,,,
player,201012190car,car,MunnCa99,tackles_combined,7,,,,,
player,201012190car,car,MunnCa99,tackles_solo,7,,,,,
player,201012190car,car,MunnCa99,tackles_assists,0,,,,,
player,201012190car,car,MunnCa99,tackles_loss,0,,,,,
player,201012190car,car,MunnCa99,qb_hits,0,,,,,
player,201012190car,car,MunnCa99,fumbles_rec,0,,,,,
player,201012190car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201012190car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201012190car,car,MunnCa99,fumbles_forced,0,,,,,
player,201012190car,car,BeasJo99,def_int,0,,,,,
player,201012190car,car,BeasJo99,def_int_yds,0,,,,,
player,201012190car,car,BeasJo99,def_int_td,0,,,,,
player,201012190car,car,BeasJo99,def_int_long,0,,,,,
player,201012190car,car,BeasJo99,pass_defended,1,,,,,
player,201012190car,car,BeasJo99,sacks,0.0,,,,,
player,201012190car,car,BeasJo99,tackles_combined,6,,,,,
player,201012190car,car,BeasJo99,tackles_solo,4,,,,,
player,201012190car,car,BeasJo99,tackles_assists,2,,,,,
player,201012190car,car,BeasJo99,tackles_loss,1,,,,,
player,201012190car,car,BeasJo99,qb_hits,0,,,,,
player,201012190car,car,BeasJo99,fumbles_rec,0,,,,,
player,201012190car,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201012190car,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201012190car,car,BeasJo99,fumbles_forced,1,,,,,
player,201012190car,car,AndeJa21,def_int,0,,,,,
player,201012190car,car,AndeJa21,def_int_yds,0,,,,,
player,201012190car,car,AndeJa21,def_int_td,0,,,,,
player,201012190car,car,AndeJa21,def_int_long,0,,,,,
player,201012190car,car,AndeJa21,pass_defended,0,,,,,
player,201012190car,car,AndeJa21,sacks,0.0,,,,,
player,201012190car,car,AndeJa21,tackles_combined,3,,,,,
player,201012190car,car,AndeJa21,tackles_solo,2,,,,,
player,201012190car,car,AndeJa21,tackles_assists,1,,,,,
player,201012190car,car,AndeJa21,tackles_loss,1,,,,,
player,201012190car,car,AndeJa21,qb_hits,0,,,,,
player,201012190car,car,AndeJa21,fumbles_rec,0,,,,,
player,201012190car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201012190car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201012190car,car,AndeJa21,fumbles_forced,0,,,,,
player,201012190car,car,GodfCh99,def_int,0,,,,,
player,201012190car,car,GodfCh99,def_int_yds,0,,,,,
player,201012190car,car,GodfCh99,def_int_td,0,,,,,
player,201012190car,car,GodfCh99,def_int_long,0,,,,,
player,201012190car,car,GodfCh99,pass_defended,0,,,,,
player,201012190car,car,GodfCh99,sacks,0.0,,,,,
player,201012190car,car,GodfCh99,tackles_combined,3,,,,,
player,201012190car,car,GodfCh99,tackles_solo,3,,,,,
player,201012190car,car,GodfCh99,tackles_assists,0,,,,,
player,201012190car,car,GodfCh99,tackles_loss,0,,,,,
player,201012190car,car,GodfCh99,qb_hits,0,,,,,
player,201012190car,car,GodfCh99,fumbles_rec,0,,,,,
player,201012190car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201012190car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201012190car,car,GodfCh99,fumbles_forced,0,,,,,
player,201012190car,car,McClRo98,def_int,0,,,,,
player,201012190car,car,McClRo98,def_int_yds,0,,,,,
player,201012190car,car,McClRo98,def_int_td,0,,,,,
player,201012190car,car,McClRo98,def_int_long,0,,,,,
player,201012190car,car,McClRo98,pass_defended,1,,,,,
player,201012190car,car,McClRo98,sacks,0.0,,,,,
player,201012190car,car,McClRo98,tackles_combined,3,,,,,
player,201012190car,car,McClRo98,tackles_solo,3,,,,,
player,201012190car,car,McClRo98,tackles_assists,0,,,,,
player,201012190car,car,McClRo98,tackles_loss,0,,,,,
player,201012190car,car,McClRo98,qb_hits,0,,,,,
player,201012190car,car,McClRo98,fumbles_rec,0,,,,,
player,201012190car,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201012190car,car,McClRo98,fumbles_rec_td,0,,,,,
player,201012190car,car,McClRo98,fumbles_forced,0,,,,,
player,201012190car,car,WilsC.99,def_int,0,,,,,
player,201012190car,car,WilsC.99,def_int_yds,0,,,,,
player,201012190car,car,WilsC.99,def_int_td,0,,,,,
player,201012190car,car,WilsC.99,def_int_long,0,,,,,
player,201012190car,car,WilsC.99,pass_defended,0,,,,,
player,201012190car,car,WilsC.99,sacks,0.0,,,,,
player,201012190car,car,WilsC.99,tackles_combined,3,,,,,
player,201012190car,car,WilsC.99,tackles_solo,3,,,,,
player,201012190car,car,WilsC.99,tackles_assists,0,,,,,
player,201012190car,car,WilsC.99,tackles_loss,0,,,,,
player,201012190car,car,WilsC.99,qb_hits,0,,,,,
player,201012190car,car,WilsC.99,fumbles_rec,0,,,,,
player,201012190car,car,WilsC.99,fumbles_rec_yds,0,,,,,
player,201012190car,car,WilsC.99,fumbles_rec_td,0,,,,,
player,201012190car,car,WilsC.99,fumbles_forced,0,,,,,
player,201012190car,car,HudsMa20,def_int,0,,,,,
player,201012190car,car,HudsMa20,def_int_yds,0,,,,,
player,201012190car,car,HudsMa20,def_int_td,0,,,,,
player,201012190car,car,HudsMa20,def_int_long,0,,,,,
player,201012190car,car,HudsMa20,pass_defended,0,,,,,
player,201012190car,car,HudsMa20,sacks,0.0,,,,,
player,201012190car,car,HudsMa20,tackles_combined,2,,,,,
player,201012190car,car,HudsMa20,tackles_solo,2,,,,,
player,201012190car,car,HudsMa20,tackles_assists,0,,,,,
player,201012190car,car,HudsMa20,tackles_loss,0,,,,,
player,201012190car,car,HudsMa20,qb_hits,0,,,,,
player,201012190car,car,HudsMa20,fumbles_rec,0,,,,,
player,201012190car,car,HudsMa20,fumbles_rec_yds,0,,,,,
player,201012190car,car,HudsMa20,fumbles_rec_td,0,,,,,
player,201012190car,car,HudsMa20,fumbles_forced,0,,,,,
player,201012190car,car,BarnGa01,def_int,0,,,,,
player,201012190car,car,BarnGa01,def_int_yds,0,,,,,
player,201012190car,car,BarnGa01,def_int_td,0,,,,,
player,201012190car,car,BarnGa01,def_int_long,0,,,,,
player,201012190car,car,BarnGa01,pass_defended,0,,,,,
player,201012190car,car,BarnGa01,sacks,0.0,,,,,
player,201012190car,car,BarnGa01,tackles_combined,1,,,,,
player,201012190car,car,BarnGa01,tackles_solo,1,,,,,
player,201012190car,car,BarnGa01,tackles_assists,0,,,,,
player,201012190car,car,BarnGa01,tackles_loss,0,,,,,
player,201012190car,car,BarnGa01,qb_hits,0,,,,,
player,201012190car,car,BarnGa01,fumbles_rec,0,,,,,
player,201012190car,car,BarnGa01,fumbles_rec_yds,0,,,,,
player,201012190car,car,BarnGa01,fumbles_rec_td,0,,,,,
player,201012190car,car,BarnGa01,fumbles_forced,0,,,,,
player,201012190car,car,HaydNi99,def_int,0,,,,,
player,201012190car,car,HaydNi99,def_int_yds,0,,,,,
player,201012190car,car,HaydNi99,def_int_td,0,,,,,
player,201012190car,car,HaydNi99,def_int_long,0,,,,,
player,201012190car,car,HaydNi99,pass_defended,0,,,,,
player,201012190car,car,HaydNi99,sacks,0.0,,,,,
player,201012190car,car,HaydNi99,tackles_combined,1,,,,,
player,201012190car,car,HaydNi99,tackles_solo,1,,,,,
player,201012190car,car,HaydNi99,tackles_assists,0,,,,,
player,201012190car,car,HaydNi99,tackles_loss,0,,,,,
player,201012190car,car,HaydNi99,qb_hits,0,,,,,
player,201012190car,car,HaydNi99,fumbles_rec,0,,,,,
player,201012190car,car,HaydNi99,fumbles_rec_yds,0,,,,,
player,201012190car,car,HaydNi99,fumbles_rec_td,0,,,,,
player,201012190car,car,HaydNi99,fumbles_forced,0,,,,,
player,201012190car,car,HodgAb20,def_int,0,,,,,
player,201012190car,car,HodgAb20,def_int_yds,0,,,,,
player,201012190car,car,HodgAb20,def_int_td,0,,,,,
player,201012190car,car,HodgAb20,def_int_long,0,,,,,
player,201012190car,car,HodgAb20,pass_defended,0,,,,,
player,201012190car,car,HodgAb20,sacks,0.0,,,,,
player,201012190car,car,HodgAb20,tackles_combined,1,,,,,
player,201012190car,car,HodgAb20,tackles_solo,1,,,,,
player,201012190car,car,HodgAb20,tackles_assists,0,,,,,
player,201012190car,car,HodgAb20,tackles_loss,0,,,,,
player,201012190car,car,HodgAb20,qb_hits,0,,,,,
player,201012190car,car,HodgAb20,fumbles_rec,0,,,,,
player,201012190car,car,HodgAb20,fumbles_rec_yds,0,,,,,
player,201012190car,car,HodgAb20,fumbles_rec_td,0,,,,,
player,201012190car,car,HodgAb20,fumbles_forced,0,,,,,
player,201012190car,car,JohnEd99,def_int,0,,,,,
player,201012190car,car,JohnEd99,def_int_yds,0,,,,,
player,201012190car,car,JohnEd99,def_int_td,0,,,,,
player,201012190car,car,JohnEd99,def_int_long,0,,,,,
player,201012190car,car,JohnEd99,pass_defended,0,,,,,
player,201012190car,car,JohnEd99,sacks,0.0,,,,,
player,201012190car,car,JohnEd99,tackles_combined,1,,,,,
player,201012190car,car,JohnEd99,tackles_solo,0,,,,,
player,201012190car,car,JohnEd99,tackles_assists,1,,,,,
player,201012190car,car,JohnEd99,tackles_loss,0,,,,,
player,201012190car,car,JohnEd99,qb_hits,0,,,,,
player,201012190car,car,JohnEd99,fumbles_rec,0,,,,,
player,201012190car,car,JohnEd99,fumbles_rec_yds,0,,,,,
player,201012190car,car,JohnEd99,fumbles_rec_td,0,,,,,
player,201012190car,car,JohnEd99,fumbles_forced,0,,,,,
player,201012190car,car,LandDe99,def_int,0,,,,,
player,201012190car,car,LandDe99,def_int_yds,0,,,,,
player,201012190car,car,LandDe99,def_int_td,0,,,,,
player,201012190car,car,LandDe99,def_int_long,0,,,,,
player,201012190car,car,LandDe99,pass_defended,0,,,,,
player,201012190car,car,LandDe99,sacks,0.0,,,,,
player,201012190car,car,LandDe99,tackles_combined,1,,,,,
player,201012190car,car,LandDe99,tackles_solo,1,,,,,
player,201012190car,car,LandDe99,tackles_assists,0,,,,,
player,201012190car,car,LandDe99,tackles_loss,1,,,,,
player,201012190car,car,LandDe99,qb_hits,1,,,,,
player,201012190car,car,LandDe99,fumbles_rec,0,,,,,
player,201012190car,car,LandDe99,fumbles_rec_yds,0,,,,,
player,201012190car,car,LandDe99,fumbles_rec_td,0,,,,,
player,201012190car,car,LandDe99,fumbles_forced,0,,,,,
player,201012190car,car,MarsRi20,def_int,0,,,,,
player,201012190car,car,MarsRi20,def_int_yds,0,,,,,
player,201012190car,car,MarsRi20,def_int_td,0,,,,,
player,201012190car,car,MarsRi20,def_int_long,0,,,,,
player,201012190car,car,MarsRi20,pass_defended,0,,,,,
player,201012190car,car,MarsRi20,sacks,0.0,,,,,
player,201012190car,car,MarsRi20,tackles_combined,1,,,,,
player,201012190car,car,MarsRi20,tackles_solo,1,,,,,
player,201012190car,car,MarsRi20,tackles_assists,0,,,,,
player,201012190car,car,MarsRi20,tackles_loss,0,,,,,
player,201012190car,car,MarsRi20,qb_hits,0,,,,,
player,201012190car,car,MarsRi20,fumbles_rec,0,,,,,
player,201012190car,car,MarsRi20,fumbles_rec_yds,0,,,,,
player,201012190car,car,MarsRi20,fumbles_rec_td,0,,,,,
player,201012190car,car,MarsRi20,fumbles_forced,0,,,,,
player,201012190car,car,NeblAn00,def_int,0,,,,,
player,201012190car,car,NeblAn00,def_int_yds,0,,,,,
player,201012190car,car,NeblAn00,def_int_td,0,,,,,
player,201012190car,car,NeblAn00,def_int_long,0,,,,,
player,201012190car,car,NeblAn00,pass_defended,0,,,,,
player,201012190car,car,NeblAn00,sacks,0.0,,,,,
player,201012190car,car,NeblAn00,tackles_combined,1,,,,,
player,201012190car,car,NeblAn00,tackles_solo,1,,,,,
player,201012190car,car,NeblAn00,tackles_assists,0,,,,,
player,201012190car,car,NeblAn00,tackles_loss,0,,,,,
player,201012190car,car,NeblAn00,qb_hits,0,,,,,
player,201012190car,car,NeblAn00,fumbles_rec,0,,,,,
player,201012190car,car,NeblAn00,fumbles_rec_yds,0,,,,,
player,201012190car,car,NeblAn00,fumbles_rec_td,0,,,,,
