game,2010,11,20101121,201011210nwe,clt,"Indianapolis Colts",28,nwe,"New England Patriots",31
player,201011210nwe,clt,HaglTy20,qb_hits,0,,,,,
player,201011210nwe,clt,HaglTy20,fumbles_rec,0,,,,,
player,201011210nwe,clt,HaglTy20,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,HaglTy20,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,HaglTy20,fumbles_forced,0,,,,,
player,201011210nwe,clt,PoweJe99,def_int,0,,,,,
player,201011210nwe,clt,PoweJe99,def_int_yds,0,,,,,
player,201011210nwe,clt,PoweJe99,def_int_td,0,,,,,
player,201011210nwe,clt,PoweJe99,def_int_long,0,,,,,
player,201011210nwe,clt,PoweJe99,pass_defended,0,,,,,
player,201011210nwe,clt,PoweJe99,sacks,0.0,,,,,
player,201011210nwe,clt,PoweJe99,tackles_combined,6,,,,,
player,201011210nwe,clt,PoweJe99,tackles_solo,6,,,,,
player,201011210nwe,clt,PoweJe99,tackles_assists,0,,,,,
player,201011210nwe,clt,PoweJe99,tackles_loss,0,,,,,
player,201011210nwe,clt,PoweJe99,qb_hits,0,,,,,
player,201011210nwe,clt,PoweJe99,fumbles_rec,0,,,,,
player,201011210nwe,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,PoweJe99,fumbles_forced,0,,,,,
player,201011210nwe,clt,HaydKe20,def_int,0,,,,,
player,201011210nwe,clt,HaydKe20,def_int_yds,0,,,,,
player,201011210nwe,clt,HaydKe20,def_int_td,0,,,,,
player,201011210nwe,clt,HaydKe20,def_int_long,0,,,,,
player,201011210nwe,clt,HaydKe20,pass_defended,0,,,,,
player,201011210nwe,clt,HaydKe20,sacks,0.0,,,,,
player,201011210nwe,clt,HaydKe20,tackles_combined,5,,,,,
player,201011210nwe,clt,HaydKe20,tackles_solo,2,,,,,
player,201011210nwe,clt,HaydKe20,tackles_assists,3,,,,,
player,201011210nwe,clt,HaydKe20,tackles_loss,0,,,,,
player,201011210nwe,clt,HaydKe20,qb_hits,0,,,,,
player,201011210nwe,clt,HaydKe20,fumbles_rec,0,,,,,
player,201011210nwe,clt,HaydKe20,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,HaydKe20,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,HaydKe20,fumbles_forced,0,,,,,
player,201011210nwe,clt,MuirDa20,def_int,0,,,,,
player,201011210nwe,clt,MuirDa20,def_int_yds,0,,,,,
player,201011210nwe,clt,MuirDa20,def_int_td,0,,,,,
player,201011210nwe,clt,MuirDa20,def_int_long,0,,,,,
player,201011210nwe,clt,MuirDa20,pass_defended,0,,,,,
player,201011210nwe,clt,MuirDa20,sacks,0.0,,,,,
player,201011210nwe,clt,MuirDa20,tackles_combined,5,,,,,
player,201011210nwe,clt,MuirDa20,tackles_solo,4,,,,,
player,201011210nwe,clt,MuirDa20,tackles_assists,1,,,,,
player,201011210nwe,clt,MuirDa20,tackles_loss,0,,,,,
player,201011210nwe,clt,MuirDa20,qb_hits,0,,,,,
player,201011210nwe,clt,MuirDa20,fumbles_rec,0,,,,,
player,201011210nwe,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,MuirDa20,fumbles_forced,0,,,,,
player,201011210nwe,clt,WheePh99,def_int,0,,,,,
player,201011210nwe,clt,WheePh99,def_int_yds,0,,,,,
player,201011210nwe,clt,WheePh99,def_int_td,0,,,,,
player,201011210nwe,clt,WheePh99,def_int_long,0,,,,,
player,201011210nwe,clt,WheePh99,pass_defended,0,,,,,
player,201011210nwe,clt,WheePh99,sacks,0.0,,,,,
player,201011210nwe,clt,WheePh99,tackles_combined,5,,,,,
player,201011210nwe,clt,WheePh99,tackles_solo,3,,,,,
player,201011210nwe,clt,WheePh99,tackles_assists,2,,,,,
player,201011210nwe,clt,WheePh99,tackles_loss,0,,,,,
player,201011210nwe,clt,WheePh99,qb_hits,0,,,,,
player,201011210nwe,clt,WheePh99,fumbles_rec,0,,,,,
player,201011210nwe,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,WheePh99,fumbles_forced,0,,,,,
player,201011210nwe,clt,ConnKa99,def_int,0,,,,,
player,201011210nwe,clt,ConnKa99,def_int_yds,0,,,,,
player,201011210nwe,clt,ConnKa99,def_int_td,0,,,,,
player,201011210nwe,clt,ConnKa99,def_int_long,0,,,,,
player,201011210nwe,clt,ConnKa99,pass_defended,0,,,,,
player,201011210nwe,clt,ConnKa99,sacks,0.0,,,,,
player,201011210nwe,clt,ConnKa99,tackles_combined,4,,,,,
player,201011210nwe,clt,ConnKa99,tackles_solo,2,,,,,
player,201011210nwe,clt,ConnKa99,tackles_assists,2,,,,,
player,201011210nwe,clt,ConnKa99,tackles_loss,0,,,,,
player,201011210nwe,clt,ConnKa99,qb_hits,0,,,,,
player,201011210nwe,clt,ConnKa99,fumbles_rec,0,,,,,
player,201011210nwe,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,ConnKa99,fumbles_forced,0,,,,,
player,201011210nwe,clt,FranAa20,def_int,0,,,,,
player,201011210nwe,clt,FranAa20,def_int_yds,0,,,,,
player,201011210nwe,clt,FranAa20,def_int_td,0,,,,,
player,201011210nwe,clt,FranAa20,def_int_long,0,,,,,
player,201011210nwe,clt,FranAa20,pass_defended,0,,,,,
player,201011210nwe,clt,FranAa20,sacks,0.0,,,,,
player,201011210nwe,clt,FranAa20,tackles_combined,4,,,,,
player,201011210nwe,clt,FranAa20,tackles_solo,2,,,,,
player,201011210nwe,clt,FranAa20,tackles_assists,2,,,,,
player,201011210nwe,clt,FranAa20,tackles_loss,0,,,,,
player,201011210nwe,clt,FranAa20,qb_hits,0,,,,,
player,201011210nwe,clt,FranAa20,fumbles_rec,0,,,,,
player,201011210nwe,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,FranAa20,fumbles_forced,0,,,,,
player,201011210nwe,clt,JohnAn03,def_int,0,,,,,
player,201011210nwe,clt,JohnAn03,def_int_yds,0,,,,,
player,201011210nwe,clt,JohnAn03,def_int_td,0,,,,,
player,201011210nwe,clt,JohnAn03,def_int_long,0,,,,,
player,201011210nwe,clt,JohnAn03,pass_defended,0,,,,,
player,201011210nwe,clt,JohnAn03,sacks,0.0,,,,,
player,201011210nwe,clt,JohnAn03,tackles_combined,4,,,,,
player,201011210nwe,clt,JohnAn03,tackles_solo,4,,,,,
player,201011210nwe,clt,JohnAn03,tackles_assists,0,,,,,
player,201011210nwe,clt,JohnAn03,tackles_loss,0,,,,,
player,201011210nwe,clt,JohnAn03,qb_hits,0,,,,,
player,201011210nwe,clt,JohnAn03,fumbles_rec,0,,,,,
player,201011210nwe,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,JohnAn03,fumbles_forced,0,,,,,
player,201011210nwe,clt,LaceJa99,def_int,0,,,,,
player,201011210nwe,clt,LaceJa99,def_int_yds,0,,,,,
player,201011210nwe,clt,LaceJa99,def_int_td,0,,,,,
player,201011210nwe,clt,LaceJa99,def_int_long,0,,,,,
player,201011210nwe,clt,LaceJa99,pass_defended,0,,,,,
player,201011210nwe,clt,LaceJa99,sacks,0.0,,,,,
player,201011210nwe,clt,LaceJa99,tackles_combined,3,,,,,
player,201011210nwe,clt,LaceJa99,tackles_solo,3,,,,,
player,201011210nwe,clt,LaceJa99,tackles_assists,0,,,,,
player,201011210nwe,clt,LaceJa99,tackles_loss,0,,,,,
player,201011210nwe,clt,LaceJa99,qb_hits,0,,,,,
player,201011210nwe,clt,LaceJa99,fumbles_rec,0,,,,,
player,201011210nwe,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,LaceJa99,fumbles_forced,0,,,,,
player,201011210nwe,clt,MathRo20,def_int,0,,,,,
player,201011210nwe,clt,MathRo20,def_int_yds,0,,,,,
player,201011210nwe,clt,MathRo20,def_int_td,0,,,,,
player,201011210nwe,clt,MathRo20,def_int_long,0,,,,,
player,201011210nwe,clt,MathRo20,pass_defended,0,,,,,
player,201011210nwe,clt,MathRo20,sacks,0.0,,,,,
player,201011210nwe,clt,MathRo20,tackles_combined,2,,,,,
player,201011210nwe,clt,MathRo20,tackles_solo,0,,,,,
player,201011210nwe,clt,MathRo20,tackles_assists,2,,,,,
player,201011210nwe,clt,MathRo20,tackles_loss,0,,,,,
player,201011210nwe,clt,MathRo20,qb_hits,0,,,,,
player,201011210nwe,clt,MathRo20,fumbles_rec,0,,,,,
player,201011210nwe,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,MathRo20,fumbles_forced,0,,,,,
player,201011210nwe,clt,BellJo01,def_int,0,,,,,
player,201011210nwe,clt,BellJo01,def_int_yds,0,,,,,
player,201011210nwe,clt,BellJo01,def_int_td,0,,,,,
player,201011210nwe,clt,BellJo01,def_int_long,0,,,,,
player,201011210nwe,clt,BellJo01,pass_defended,0,,,,,
player,201011210nwe,clt,BellJo01,sacks,0.0,,,,,
player,201011210nwe,clt,BellJo01,tackles_combined,1,,,,,
player,201011210nwe,clt,BellJo01,tackles_solo,1,,,,,
player,201011210nwe,clt,BellJo01,tackles_assists,0,,,,,
player,201011210nwe,clt,BellJo01,tackles_loss,0,,,,,
player,201011210nwe,clt,BellJo01,qb_hits,0,,,,,
player,201011210nwe,clt,BellJo01,fumbles_rec,0,,,,,
player,201011210nwe,clt,BellJo01,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,BellJo01,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,BellJo01,fumbles_forced,0,,,,,
player,201011210nwe,clt,BrowCo00,def_int,0,,,,,
player,201011210nwe,clt,BrowCo00,def_int_yds,0,,,,,
player,201011210nwe,clt,BrowCo00,def_int_td,0,,,,,
player,201011210nwe,clt,BrowCo00,def_int_long,0,,,,,
player,201011210nwe,clt,BrowCo00,pass_defended,1,,,,,
player,201011210nwe,clt,BrowCo00,sacks,0.0,,,,,
player,201011210nwe,clt,BrowCo00,tackles_combined,1,,,,,
player,201011210nwe,clt,BrowCo00,tackles_solo,1,,,,,
player,201011210nwe,clt,BrowCo00,tackles_assists,0,,,,,
player,201011210nwe,clt,BrowCo00,tackles_loss,0,,,,,
player,201011210nwe,clt,BrowCo00,qb_hits,0,,,,,
player,201011210nwe,clt,BrowCo00,fumbles_rec,0,,,,,
player,201011210nwe,clt,BrowCo00,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,BrowCo00,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,BrowCo00,fumbles_forced,0,,,,,
player,201011210nwe,clt,DawsKe99,def_int,0,,,,,
player,201011210nwe,clt,DawsKe99,def_int_yds,0,,,,,
player,201011210nwe,clt,DawsKe99,def_int_td,0,,,,,
player,201011210nwe,clt,DawsKe99,def_int_long,0,,,,,
player,201011210nwe,clt,DawsKe99,pass_defended,0,,,,,
player,201011210nwe,clt,DawsKe99,sacks,0.0,,,,,
player,201011210nwe,clt,DawsKe99,tackles_combined,1,,,,,
player,201011210nwe,clt,DawsKe99,tackles_solo,0,,,,,
player,201011210nwe,clt,DawsKe99,tackles_assists,1,,,,,
player,201011210nwe,clt,DawsKe99,tackles_loss,0,,,,,
player,201011210nwe,clt,DawsKe99,qb_hits,1,,,,,
player,201011210nwe,clt,DawsKe99,fumbles_rec,0,,,,,
player,201011210nwe,clt,DawsKe99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,DawsKe99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,DawsKe99,fumbles_forced,0,,,,,
player,201011210nwe,clt,GlenCo99,def_int,0,,,,,
player,201011210nwe,clt,GlenCo99,def_int_yds,0,,,,,
player,201011210nwe,clt,GlenCo99,def_int_td,0,,,,,
player,201011210nwe,clt,GlenCo99,def_int_long,0,,,,,
player,201011210nwe,clt,GlenCo99,pass_defended,0,,,,,
player,201011210nwe,clt,GlenCo99,sacks,0.0,,,,,
player,201011210nwe,clt,GlenCo99,tackles_combined,1,,,,,
player,201011210nwe,clt,GlenCo99,tackles_solo,1,,,,,
player,201011210nwe,clt,GlenCo99,tackles_assists,0,,,,,
player,201011210nwe,clt,GlenCo99,tackles_loss,0,,,,,
player,201011210nwe,clt,GlenCo99,qb_hits,0,,,,,
player,201011210nwe,clt,GlenCo99,fumbles_rec,0,,,,,
player,201011210nwe,clt,GlenCo99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,GlenCo99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,GlenCo99,fumbles_forced,0,,,,,
player,201011210nwe,clt,MoalFi99,def_int,0,,,,,
player,201011210nwe,clt,MoalFi99,def_int_yds,0,,,,,
player,201011210nwe,clt,MoalFi99,def_int_td,0,,,,,
player,201011210nwe,clt,MoalFi99,def_int_long,0,,,,,
player,201011210nwe,clt,MoalFi99,pass_defended,0,,,,,
player,201011210nwe,clt,MoalFi99,sacks,0.0,,,,,
player,201011210nwe,clt,MoalFi99,tackles_combined,1,,,,,
player,201011210nwe,clt,MoalFi99,tackles_solo,0,,,,,
player,201011210nwe,clt,MoalFi99,tackles_assists,1,,,,,
player,201011210nwe,clt,MoalFi99,tackles_loss,0,,,,,
player,201011210nwe,clt,MoalFi99,qb_hits,0,,,,,
player,201011210nwe,clt,MoalFi99,fumbles_rec,0,,,,,
player,201011210nwe,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201011210nwe,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201011210nwe,clt,MoalFi99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,MeriBr99,def_int,1,,,,,
player,201011210nwe,nwe,MeriBr99,def_int_yds,39,,,,,
player,201011210nwe,nwe,MeriBr99,def_int_td,0,,,,,
player,201011210nwe,nwe,MeriBr99,def_int_long,39,,,,,
player,201011210nwe,nwe,MeriBr99,pass_defended,1,,,,,
player,201011210nwe,nwe,MeriBr99,sacks,0.0,,,,,
player,201011210nwe,nwe,MeriBr99,tackles_combined,7,,,,,
player,201011210nwe,nwe,MeriBr99,tackles_solo,5,,,,,
player,201011210nwe,nwe,MeriBr99,tackles_assists,2,,,,,
player,201011210nwe,nwe,MeriBr99,tackles_loss,0,,,,,
player,201011210nwe,nwe,MeriBr99,qb_hits,0,,,,,
player,201011210nwe,nwe,MeriBr99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,MeriBr99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,MeriBr99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,MeriBr99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,SandJa21,def_int,1,,,,,
player,201011210nwe,nwe,SandJa21,def_int_yds,0,,,,,
player,201011210nwe,nwe,SandJa21,def_int_td,0,,,,,
player,201011210nwe,nwe,SandJa21,def_int_long,0,,,,,
player,201011210nwe,nwe,SandJa21,pass_defended,1,,,,,
player,201011210nwe,nwe,SandJa21,sacks,0.0,,,,,
player,201011210nwe,nwe,SandJa21,tackles_combined,7,,,,,
player,201011210nwe,nwe,SandJa21,tackles_solo,4,,,,,
player,201011210nwe,nwe,SandJa21,tackles_assists,3,,,,,
player,201011210nwe,nwe,SandJa21,tackles_loss,0,,,,,
player,201011210nwe,nwe,SandJa21,qb_hits,0,,,,,
player,201011210nwe,nwe,SandJa21,fumbles_rec,0,,,,,
player,201011210nwe,nwe,SandJa21,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,SandJa21,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,SandJa21,fumbles_forced,0,,,,,
player,201011210nwe,nwe,McCoDe99,def_int,1,,,,,
player,201011210nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201011210nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201011210nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201011210nwe,nwe,McCoDe99,pass_defended,2,,,,,
player,201011210nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201011210nwe,nwe,McCoDe99,tackles_combined,6,,,,,
player,201011210nwe,nwe,McCoDe99,tackles_solo,5,,,,,
player,201011210nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201011210nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201011210nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201011210nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,MayoJe99,def_int,0,,,,,
player,201011210nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201011210nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201011210nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201011210nwe,nwe,MayoJe99,pass_defended,1,,,,,
player,201011210nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201011210nwe,nwe,MayoJe99,tackles_combined,15,,,,,
player,201011210nwe,nwe,MayoJe99,tackles_solo,11,,,,,
player,201011210nwe,nwe,MayoJe99,tackles_assists,4,,,,,
player,201011210nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201011210nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201011210nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,GuytGa99,def_int,0,,,,,
player,201011210nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201011210nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201011210nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201011210nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201011210nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201011210nwe,nwe,GuytGa99,tackles_combined,9,,,,,
player,201011210nwe,nwe,GuytGa99,tackles_solo,6,,,,,
player,201011210nwe,nwe,GuytGa99,tackles_assists,3,,,,,
player,201011210nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201011210nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201011210nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,ChunPa99,def_int,0,,,,,
player,201011210nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201011210nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201011210nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201011210nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201011210nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201011210nwe,nwe,ChunPa99,tackles_combined,7,,,,,
player,201011210nwe,nwe,ChunPa99,tackles_solo,7,,,,,
player,201011210nwe,nwe,ChunPa99,tackles_assists,0,,,,,
player,201011210nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201011210nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201011210nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,WilfVi20,def_int,0,,,,,
player,201011210nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201011210nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201011210nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201011210nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201011210nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201011210nwe,nwe,WilfVi20,tackles_combined,6,,,,,
player,201011210nwe,nwe,WilfVi20,tackles_solo,4,,,,,
player,201011210nwe,nwe,WilfVi20,tackles_assists,2,,,,,
player,201011210nwe,nwe,WilfVi20,tackles_loss,1,,,,,
player,201011210nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201011210nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201011210nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201011210nwe,nwe,BracRo99,def_int,0,,,,,
player,201011210nwe,nwe,BracRo99,def_int_yds,0,,,,,
player,201011210nwe,nwe,BracRo99,def_int_td,0,,,,,
player,201011210nwe,nwe,BracRo99,def_int_long,0,,,,,
player,201011210nwe,nwe,BracRo99,pass_defended,0,,,,,
player,201011210nwe,nwe,BracRo99,sacks,0.0,,,,,
player,201011210nwe,nwe,BracRo99,tackles_combined,4,,,,,
player,201011210nwe,nwe,BracRo99,tackles_solo,2,,,,,
player,201011210nwe,nwe,BracRo99,tackles_assists,2,,,,,
player,201011210nwe,nwe,BracRo99,tackles_loss,1,,,,,
player,201011210nwe,nwe,BracRo99,qb_hits,0,,,,,
player,201011210nwe,nwe,BracRo99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,BracRo99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,ArriKy00,def_int,0,,,,,
player,201011210nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201011210nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201011210nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201011210nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201011210nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201011210nwe,nwe,ArriKy00,tackles_combined,3,,,,,
player,201011210nwe,nwe,ArriKy00,tackles_solo,2,,,,,
player,201011210nwe,nwe,ArriKy00,tackles_assists,1,,,,,
player,201011210nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201011210nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201011210nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201011210nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201011210nwe,nwe,BantTu20,def_int,0,,,,,
player,201011210nwe,nwe,BantTu20,def_int_yds,0,,,,,
player,201011210nwe,nwe,BantTu20,def_int_td,0,,,,,
player,201011210nwe,nwe,BantTu20,def_int_long,0,,,,,
player,201011210nwe,nwe,BantTu20,pass_defended,0,,,,,
player,201011210nwe,nwe,BantTu20,sacks,0.0,,,,,
player,201011210nwe,nwe,BantTu20,tackles_combined,3,,,,,
player,201011210nwe,nwe,BantTu20,tackles_solo,2,,,,,
player,201011210nwe,nwe,BantTu20,tackles_assists,1,,,,,
player,201011210nwe,nwe,BantTu20,tackles_loss,0,,,,,
player,201011210nwe,nwe,BantTu20,qb_hits,2,,,,,
player,201011210nwe,nwe,BantTu20,fumbles_rec,0,,,,,
player,201011210nwe,nwe,BantTu20,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,BantTu20,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,BantTu20,fumbles_forced,0,,,,,
player,201011210nwe,nwe,CunnJe99,def_int,0,,,,,
player,201011210nwe,nwe,CunnJe99,def_int_yds,0,,,,,
player,201011210nwe,nwe,CunnJe99,def_int_td,0,,,,,
player,201011210nwe,nwe,CunnJe99,def_int_long,0,,,,,
player,201011210nwe,nwe,CunnJe99,pass_defended,0,,,,,
player,201011210nwe,nwe,CunnJe99,sacks,0.0,,,,,
player,201011210nwe,nwe,CunnJe99,tackles_combined,3,,,,,
player,201011210nwe,nwe,CunnJe99,tackles_solo,2,,,,,
player,201011210nwe,nwe,CunnJe99,tackles_assists,1,,,,,
player,201011210nwe,nwe,CunnJe99,tackles_loss,0,,,,,
player,201011210nwe,nwe,CunnJe99,qb_hits,0,,,,,
player,201011210nwe,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,WarrGe20,def_int,0,,,,,
player,201011210nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201011210nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201011210nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201011210nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201011210nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201011210nwe,nwe,WarrGe20,tackles_combined,3,,,,,
player,201011210nwe,nwe,WarrGe20,tackles_solo,1,,,,,
player,201011210nwe,nwe,WarrGe20,tackles_assists,2,,,,,
player,201011210nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201011210nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201011210nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201011210nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201011210nwe,nwe,ButlDa99,def_int,0,,,,,
player,201011210nwe,nwe,ButlDa99,def_int_yds,0,,,,,
player,201011210nwe,nwe,ButlDa99,def_int_td,0,,,,,
player,201011210nwe,nwe,ButlDa99,def_int_long,0,,,,,
player,201011210nwe,nwe,ButlDa99,pass_defended,0,,,,,
player,201011210nwe,nwe,ButlDa99,sacks,0.0,,,,,
player,201011210nwe,nwe,ButlDa99,tackles_combined,2,,,,,
player,201011210nwe,nwe,ButlDa99,tackles_solo,1,,,,,
player,201011210nwe,nwe,ButlDa99,tackles_assists,1,,,,,
player,201011210nwe,nwe,ButlDa99,tackles_loss,0,,,,,
player,201011210nwe,nwe,ButlDa99,qb_hits,0,,,,,
player,201011210nwe,nwe,ButlDa99,fumbles_rec,0,,,,,
player,201011210nwe,nwe,ButlDa99,fumbles_rec_yds,0,,,,,
player,201011210nwe,nwe,ButlDa99,fumbles_rec_td,0,,,,,
player,201011210nwe,nwe,ButlDa99,fumbles_forced,0,,,,,
player,201011210nwe,nwe,FletDa00,def_int,0,,,,,
player,201011210nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201011210nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201011210nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201011210nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201011210nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201011210nwe,nwe,FletDa00,tackles_combined,2,,,,,
player,201011210nwe,nwe,FletDa00,tackles_solo,2,,,,,
player,201011210nwe,nwe,FletDa00,tackles_assists,0,,,,,
