game,2010,6,20101017,201010170pit,cle,"Cleveland Browns",10,pit,"Pittsburgh Steelers",28
player,201010170pit,cle,RubiAh99,tackles_loss,0,,,,,
player,201010170pit,cle,RubiAh99,qb_hits,0,,,,,
player,201010170pit,cle,RubiAh99,fumbles_rec,0,,,,,
player,201010170pit,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201010170pit,cle,RubiAh99,fumbles_forced,0,,,,,
player,201010170pit,cle,SchaBr00,def_int,0,,,,,
player,201010170pit,cle,SchaBr00,def_int_yds,0,,,,,
player,201010170pit,cle,SchaBr00,def_int_td,0,,,,,
player,201010170pit,cle,SchaBr00,def_int_long,0,,,,,
player,201010170pit,cle,SchaBr00,pass_defended,0,,,,,
player,201010170pit,cle,SchaBr00,sacks,0.0,,,,,
player,201010170pit,cle,SchaBr00,tackles_combined,7,,,,,
player,201010170pit,cle,SchaBr00,tackles_solo,5,,,,,
player,201010170pit,cle,SchaBr00,tackles_assists,2,,,,,
player,201010170pit,cle,SchaBr00,tackles_loss,1,,,,,
player,201010170pit,cle,SchaBr00,qb_hits,0,,,,,
player,201010170pit,cle,SchaBr00,fumbles_rec,0,,,,,
player,201010170pit,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201010170pit,cle,SchaBr00,fumbles_forced,0,,,,,
player,201010170pit,cle,FujiSc20,def_int,0,,,,,
player,201010170pit,cle,FujiSc20,def_int_yds,0,,,,,
player,201010170pit,cle,FujiSc20,def_int_td,0,,,,,
player,201010170pit,cle,FujiSc20,def_int_long,0,,,,,
player,201010170pit,cle,FujiSc20,pass_defended,0,,,,,
player,201010170pit,cle,FujiSc20,sacks,0.0,,,,,
player,201010170pit,cle,FujiSc20,tackles_combined,6,,,,,
player,201010170pit,cle,FujiSc20,tackles_solo,2,,,,,
player,201010170pit,cle,FujiSc20,tackles_assists,4,,,,,
player,201010170pit,cle,FujiSc20,tackles_loss,0,,,,,
player,201010170pit,cle,FujiSc20,qb_hits,1,,,,,
player,201010170pit,cle,FujiSc20,fumbles_rec,0,,,,,
player,201010170pit,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,FujiSc20,fumbles_forced,0,,,,,
player,201010170pit,cle,GocoCh99,def_int,0,,,,,
player,201010170pit,cle,GocoCh99,def_int_yds,0,,,,,
player,201010170pit,cle,GocoCh99,def_int_td,0,,,,,
player,201010170pit,cle,GocoCh99,def_int_long,0,,,,,
player,201010170pit,cle,GocoCh99,pass_defended,0,,,,,
player,201010170pit,cle,GocoCh99,sacks,0.0,,,,,
player,201010170pit,cle,GocoCh99,tackles_combined,6,,,,,
player,201010170pit,cle,GocoCh99,tackles_solo,3,,,,,
player,201010170pit,cle,GocoCh99,tackles_assists,3,,,,,
player,201010170pit,cle,GocoCh99,tackles_loss,1,,,,,
player,201010170pit,cle,GocoCh99,qb_hits,0,,,,,
player,201010170pit,cle,GocoCh99,fumbles_rec,0,,,,,
player,201010170pit,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201010170pit,cle,GocoCh99,fumbles_forced,0,,,,,
player,201010170pit,cle,BrowTi20,def_int,0,,,,,
player,201010170pit,cle,BrowTi20,def_int_yds,0,,,,,
player,201010170pit,cle,BrowTi20,def_int_td,0,,,,,
player,201010170pit,cle,BrowTi20,def_int_long,0,,,,,
player,201010170pit,cle,BrowTi20,pass_defended,0,,,,,
player,201010170pit,cle,BrowTi20,sacks,0.0,,,,,
player,201010170pit,cle,BrowTi20,tackles_combined,5,,,,,
player,201010170pit,cle,BrowTi20,tackles_solo,3,,,,,
player,201010170pit,cle,BrowTi20,tackles_assists,2,,,,,
player,201010170pit,cle,BrowTi20,tackles_loss,,,,,,
player,201010170pit,cle,BrowTi20,qb_hits,,,,,,
player,201010170pit,cle,BrowTi20,fumbles_rec,0,,,,,
player,201010170pit,cle,BrowTi20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,BrowTi20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,BrowTi20,fumbles_forced,0,,,,,
player,201010170pit,cle,ElamAb20,def_int,0,,,,,
player,201010170pit,cle,ElamAb20,def_int_yds,0,,,,,
player,201010170pit,cle,ElamAb20,def_int_td,0,,,,,
player,201010170pit,cle,ElamAb20,def_int_long,0,,,,,
player,201010170pit,cle,ElamAb20,pass_defended,1,,,,,
player,201010170pit,cle,ElamAb20,sacks,0.0,,,,,
player,201010170pit,cle,ElamAb20,tackles_combined,5,,,,,
player,201010170pit,cle,ElamAb20,tackles_solo,3,,,,,
player,201010170pit,cle,ElamAb20,tackles_assists,2,,,,,
player,201010170pit,cle,ElamAb20,tackles_loss,0,,,,,
player,201010170pit,cle,ElamAb20,qb_hits,0,,,,,
player,201010170pit,cle,ElamAb20,fumbles_rec,0,,,,,
player,201010170pit,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,ElamAb20,fumbles_forced,0,,,,,
player,201010170pit,cle,BartEr20,def_int,0,,,,,
player,201010170pit,cle,BartEr20,def_int_yds,0,,,,,
player,201010170pit,cle,BartEr20,def_int_td,0,,,,,
player,201010170pit,cle,BartEr20,def_int_long,0,,,,,
player,201010170pit,cle,BartEr20,pass_defended,0,,,,,
player,201010170pit,cle,BartEr20,sacks,0.0,,,,,
player,201010170pit,cle,BartEr20,tackles_combined,4,,,,,
player,201010170pit,cle,BartEr20,tackles_solo,1,,,,,
player,201010170pit,cle,BartEr20,tackles_assists,3,,,,,
player,201010170pit,cle,BartEr20,tackles_loss,0,,,,,
player,201010170pit,cle,BartEr20,qb_hits,0,,,,,
player,201010170pit,cle,BartEr20,fumbles_rec,0,,,,,
player,201010170pit,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,BartEr20,fumbles_forced,0,,,,,
player,201010170pit,cle,ColeKe20,def_int,0,,,,,
player,201010170pit,cle,ColeKe20,def_int_yds,0,,,,,
player,201010170pit,cle,ColeKe20,def_int_td,0,,,,,
player,201010170pit,cle,ColeKe20,def_int_long,0,,,,,
player,201010170pit,cle,ColeKe20,pass_defended,0,,,,,
player,201010170pit,cle,ColeKe20,sacks,0.0,,,,,
player,201010170pit,cle,ColeKe20,tackles_combined,4,,,,,
player,201010170pit,cle,ColeKe20,tackles_solo,2,,,,,
player,201010170pit,cle,ColeKe20,tackles_assists,2,,,,,
player,201010170pit,cle,ColeKe20,tackles_loss,0,,,,,
player,201010170pit,cle,ColeKe20,qb_hits,0,,,,,
player,201010170pit,cle,ColeKe20,fumbles_rec,0,,,,,
player,201010170pit,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,ColeKe20,fumbles_forced,0,,,,,
player,201010170pit,cle,RobiDe21,def_int,0,,,,,
player,201010170pit,cle,RobiDe21,def_int_yds,0,,,,,
player,201010170pit,cle,RobiDe21,def_int_td,0,,,,,
player,201010170pit,cle,RobiDe21,def_int_long,0,,,,,
player,201010170pit,cle,RobiDe21,pass_defended,0,,,,,
player,201010170pit,cle,RobiDe21,sacks,0.0,,,,,
player,201010170pit,cle,RobiDe21,tackles_combined,4,,,,,
player,201010170pit,cle,RobiDe21,tackles_solo,2,,,,,
player,201010170pit,cle,RobiDe21,tackles_assists,2,,,,,
player,201010170pit,cle,RobiDe21,tackles_loss,0,,,,,
player,201010170pit,cle,RobiDe21,qb_hits,0,,,,,
player,201010170pit,cle,RobiDe21,fumbles_rec,0,,,,,
player,201010170pit,cle,RobiDe21,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,RobiDe21,fumbles_rec_td,0,,,,,
player,201010170pit,cle,RobiDe21,fumbles_forced,0,,,,,
player,201010170pit,cle,CostBl20,def_int,0,,,,,
player,201010170pit,cle,CostBl20,def_int_yds,0,,,,,
player,201010170pit,cle,CostBl20,def_int_td,0,,,,,
player,201010170pit,cle,CostBl20,def_int_long,0,,,,,
player,201010170pit,cle,CostBl20,pass_defended,0,,,,,
player,201010170pit,cle,CostBl20,sacks,0.0,,,,,
player,201010170pit,cle,CostBl20,tackles_combined,3,,,,,
player,201010170pit,cle,CostBl20,tackles_solo,2,,,,,
player,201010170pit,cle,CostBl20,tackles_assists,1,,,,,
player,201010170pit,cle,CostBl20,tackles_loss,0,,,,,
player,201010170pit,cle,CostBl20,qb_hits,0,,,,,
player,201010170pit,cle,CostBl20,fumbles_rec,0,,,,,
player,201010170pit,cle,CostBl20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,CostBl20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,CostBl20,fumbles_forced,0,,,,,
player,201010170pit,cle,RothMa20,def_int,0,,,,,
player,201010170pit,cle,RothMa20,def_int_yds,0,,,,,
player,201010170pit,cle,RothMa20,def_int_td,0,,,,,
player,201010170pit,cle,RothMa20,def_int_long,0,,,,,
player,201010170pit,cle,RothMa20,pass_defended,0,,,,,
player,201010170pit,cle,RothMa20,sacks,0.0,,,,,
player,201010170pit,cle,RothMa20,tackles_combined,3,,,,,
player,201010170pit,cle,RothMa20,tackles_solo,1,,,,,
player,201010170pit,cle,RothMa20,tackles_assists,2,,,,,
player,201010170pit,cle,RothMa20,tackles_loss,0,,,,,
player,201010170pit,cle,RothMa20,qb_hits,2,,,,,
player,201010170pit,cle,RothMa20,fumbles_rec,0,,,,,
player,201010170pit,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,RothMa20,fumbles_forced,0,,,,,
player,201010170pit,cle,WrigEr99,def_int,0,,,,,
player,201010170pit,cle,WrigEr99,def_int_yds,0,,,,,
player,201010170pit,cle,WrigEr99,def_int_td,0,,,,,
player,201010170pit,cle,WrigEr99,def_int_long,0,,,,,
player,201010170pit,cle,WrigEr99,pass_defended,1,,,,,
player,201010170pit,cle,WrigEr99,sacks,0.0,,,,,
player,201010170pit,cle,WrigEr99,tackles_combined,3,,,,,
player,201010170pit,cle,WrigEr99,tackles_solo,2,,,,,
player,201010170pit,cle,WrigEr99,tackles_assists,1,,,,,
player,201010170pit,cle,WrigEr99,tackles_loss,1,,,,,
player,201010170pit,cle,WrigEr99,qb_hits,0,,,,,
player,201010170pit,cle,WrigEr99,fumbles_rec,0,,,,,
player,201010170pit,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201010170pit,cle,WrigEr99,fumbles_forced,0,,,,,
player,201010170pit,cle,AdamMi21,def_int,0,,,,,
player,201010170pit,cle,AdamMi21,def_int_yds,0,,,,,
player,201010170pit,cle,AdamMi21,def_int_td,0,,,,,
player,201010170pit,cle,AdamMi21,def_int_long,0,,,,,
player,201010170pit,cle,AdamMi21,pass_defended,0,,,,,
player,201010170pit,cle,AdamMi21,sacks,0.0,,,,,
player,201010170pit,cle,AdamMi21,tackles_combined,1,,,,,
player,201010170pit,cle,AdamMi21,tackles_solo,1,,,,,
player,201010170pit,cle,AdamMi21,tackles_assists,0,,,,,
player,201010170pit,cle,AdamMi21,tackles_loss,0,,,,,
player,201010170pit,cle,AdamMi21,qb_hits,0,,,,,
player,201010170pit,cle,AdamMi21,fumbles_rec,0,,,,,
player,201010170pit,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201010170pit,cle,AdamMi21,fumbles_forced,0,,,,,
player,201010170pit,cle,RogeSh99,def_int,0,,,,,
player,201010170pit,cle,RogeSh99,def_int_yds,0,,,,,
player,201010170pit,cle,RogeSh99,def_int_td,0,,,,,
player,201010170pit,cle,RogeSh99,def_int_long,0,,,,,
player,201010170pit,cle,RogeSh99,pass_defended,0,,,,,
player,201010170pit,cle,RogeSh99,sacks,0.0,,,,,
player,201010170pit,cle,RogeSh99,tackles_combined,1,,,,,
player,201010170pit,cle,RogeSh99,tackles_solo,1,,,,,
player,201010170pit,cle,RogeSh99,tackles_assists,0,,,,,
player,201010170pit,cle,RogeSh99,tackles_loss,0,,,,,
player,201010170pit,cle,RogeSh99,qb_hits,2,,,,,
player,201010170pit,cle,RogeSh99,fumbles_rec,0,,,,,
player,201010170pit,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201010170pit,cle,RogeSh99,fumbles_forced,0,,,,,
player,201010170pit,cle,StucCh20,def_int,0,,,,,
player,201010170pit,cle,StucCh20,def_int_yds,0,,,,,
player,201010170pit,cle,StucCh20,def_int_td,0,,,,,
player,201010170pit,cle,StucCh20,def_int_long,0,,,,,
player,201010170pit,cle,StucCh20,pass_defended,0,,,,,
player,201010170pit,cle,StucCh20,sacks,0.0,,,,,
player,201010170pit,cle,StucCh20,tackles_combined,1,,,,,
player,201010170pit,cle,StucCh20,tackles_solo,1,,,,,
player,201010170pit,cle,StucCh20,tackles_assists,0,,,,,
player,201010170pit,cle,StucCh20,tackles_loss,0,,,,,
player,201010170pit,cle,StucCh20,qb_hits,0,,,,,
player,201010170pit,cle,StucCh20,fumbles_rec,0,,,,,
player,201010170pit,cle,StucCh20,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,StucCh20,fumbles_rec_td,0,,,,,
player,201010170pit,cle,StucCh20,fumbles_forced,0,,,,,
player,201010170pit,cle,TrusJa99,def_int,0,,,,,
player,201010170pit,cle,TrusJa99,def_int_yds,0,,,,,
player,201010170pit,cle,TrusJa99,def_int_td,0,,,,,
player,201010170pit,cle,TrusJa99,def_int_long,0,,,,,
player,201010170pit,cle,TrusJa99,pass_defended,0,,,,,
player,201010170pit,cle,TrusJa99,sacks,0.0,,,,,
player,201010170pit,cle,TrusJa99,tackles_combined,1,,,,,
player,201010170pit,cle,TrusJa99,tackles_solo,1,,,,,
player,201010170pit,cle,TrusJa99,tackles_assists,0,,,,,
player,201010170pit,cle,TrusJa99,tackles_loss,0,,,,,
player,201010170pit,cle,TrusJa99,qb_hits,0,,,,,
player,201010170pit,cle,TrusJa99,fumbles_rec,0,,,,,
player,201010170pit,cle,TrusJa99,fumbles_rec_yds,0,,,,,
player,201010170pit,cle,TrusJa99,fumbles_rec_td,0,,,,,
player,201010170pit,cle,TrusJa99,fumbles_forced,0,,,,,
player,201010170pit,cle,BrowSh20,def_int,,,,,,
player,201010170pit,cle,BrowSh20,def_int_yds,,,,,,
player,201010170pit,cle,BrowSh20,def_int_td,,,,,,
player,201010170pit,cle,BrowSh20,def_int_long,,,,,,
player,201010170pit,cle,BrowSh20,pass_defended,0,,,,,
player,201010170pit,cle,BrowSh20,sacks,0.0,,,,,
player,201010170pit,cle,BrowSh20,tackles_combined,5,,,,,
player,201010170pit,cle,BrowSh20,tackles_solo,3,,,,,
player,201010170pit,cle,BrowSh20,tackles_assists,2,,,,,
player,201010170pit,cle,BrowSh20,tackles_loss,1,,,,,
player,201010170pit,cle,BrowSh20,qb_hits,0,,,,,
player,201010170pit,cle,BrowSh20,fumbles_rec,0,,,,,
player,201010170pit,cle,BrowSh20,fumbles_rec_yds,,,,,,
player,201010170pit,cle,BrowSh20,fumbles_rec_td,,,,,,
player,201010170pit,cle,BrowSh20,fumbles_forced,0,,,,,
player,201010170pit,pit,TimmLa99,def_int,1,,,,,
player,201010170pit,pit,TimmLa99,def_int_yds,5,,,,,
player,201010170pit,pit,TimmLa99,def_int_td,0,,,,,
player,201010170pit,pit,TimmLa99,def_int_long,5,,,,,
player,201010170pit,pit,TimmLa99,pass_defended,1,,,,,
player,201010170pit,pit,TimmLa99,sacks,2.0,,,,,
player,201010170pit,pit,TimmLa99,tackles_combined,11,,,,,
player,201010170pit,pit,TimmLa99,tackles_solo,9,,,,,
player,201010170pit,pit,TimmLa99,tackles_assists,2,,,,,
player,201010170pit,pit,TimmLa99,tackles_loss,2,,,,,
player,201010170pit,pit,TimmLa99,qb_hits,2,,,,,
player,201010170pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201010170pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201010170pit,pit,ClarRy20,def_int,1,,,,,
player,201010170pit,pit,ClarRy20,def_int_yds,11,,,,,
player,201010170pit,pit,ClarRy20,def_int_td,0,,,,,
player,201010170pit,pit,ClarRy20,def_int_long,11,,,,,
player,201010170pit,pit,ClarRy20,pass_defended,1,,,,,
player,201010170pit,pit,ClarRy20,sacks,0.0,,,,,
player,201010170pit,pit,ClarRy20,tackles_combined,5,,,,,
player,201010170pit,pit,ClarRy20,tackles_solo,3,,,,,
player,201010170pit,pit,ClarRy20,tackles_assists,2,,,,,
player,201010170pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201010170pit,pit,ClarRy20,qb_hits,0,,,,,
player,201010170pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201010170pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201010170pit,pit,HarrJa23,def_int,0,,,,,
player,201010170pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201010170pit,pit,HarrJa23,def_int_td,0,,,,,
player,201010170pit,pit,HarrJa23,def_int_long,0,,,,,
player,201010170pit,pit,HarrJa23,pass_defended,1,,,,,
player,201010170pit,pit,HarrJa23,sacks,2.0,,,,,
player,201010170pit,pit,HarrJa23,tackles_combined,11,,,,,
player,201010170pit,pit,HarrJa23,tackles_solo,9,,,,,
player,201010170pit,pit,HarrJa23,tackles_assists,2,,,,,
player,201010170pit,pit,HarrJa23,tackles_loss,0,,,,,
player,201010170pit,pit,HarrJa23,qb_hits,3,,,,,
player,201010170pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201010170pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201010170pit,pit,HarrJa23,fumbles_forced,1,,,,,
player,201010170pit,pit,WoodLa99,def_int,0,,,,,
player,201010170pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201010170pit,pit,WoodLa99,def_int_td,0,,,,,
player,201010170pit,pit,WoodLa99,def_int_long,0,,,,,
player,201010170pit,pit,WoodLa99,pass_defended,1,,,,,
player,201010170pit,pit,WoodLa99,sacks,1.5,,,,,
player,201010170pit,pit,WoodLa99,tackles_combined,3,,,,,
player,201010170pit,pit,WoodLa99,tackles_solo,2,,,,,
player,201010170pit,pit,WoodLa99,tackles_assists,1,,,,,
player,201010170pit,pit,WoodLa99,tackles_loss,1,,,,,
player,201010170pit,pit,WoodLa99,qb_hits,2,,,,,
player,201010170pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201010170pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201010170pit,pit,EasoNi20,def_int,0,,,,,
player,201010170pit,pit,EasoNi20,def_int_yds,0,,,,,
player,201010170pit,pit,EasoNi20,def_int_td,0,,,,,
player,201010170pit,pit,EasoNi20,def_int_long,0,,,,,
player,201010170pit,pit,EasoNi20,pass_defended,0,,,,,
player,201010170pit,pit,EasoNi20,sacks,0.5,,,,,
player,201010170pit,pit,EasoNi20,tackles_combined,2,,,,,
player,201010170pit,pit,EasoNi20,tackles_solo,0,,,,,
player,201010170pit,pit,EasoNi20,tackles_assists,2,,,,,
player,201010170pit,pit,EasoNi20,tackles_loss,0,,,,,
player,201010170pit,pit,EasoNi20,qb_hits,1,,,,,
player,201010170pit,pit,EasoNi20,fumbles_rec,0,,,,,
player,201010170pit,pit,EasoNi20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,EasoNi20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,EasoNi20,fumbles_forced,0,,,,,
player,201010170pit,pit,McFaBr20,def_int,0,,,,,
player,201010170pit,pit,McFaBr20,def_int_yds,0,,,,,
player,201010170pit,pit,McFaBr20,def_int_td,0,,,,,
player,201010170pit,pit,McFaBr20,def_int_long,0,,,,,
player,201010170pit,pit,McFaBr20,pass_defended,1,,,,,
player,201010170pit,pit,McFaBr20,sacks,0.0,,,,,
player,201010170pit,pit,McFaBr20,tackles_combined,9,,,,,
player,201010170pit,pit,McFaBr20,tackles_solo,6,,,,,
player,201010170pit,pit,McFaBr20,tackles_assists,3,,,,,
player,201010170pit,pit,McFaBr20,tackles_loss,0,,,,,
player,201010170pit,pit,McFaBr20,qb_hits,0,,,,,
player,201010170pit,pit,McFaBr20,fumbles_rec,0,,,,,
player,201010170pit,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,McFaBr20,fumbles_forced,0,,,,,
player,201010170pit,pit,FarrJa99,def_int,0,,,,,
player,201010170pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201010170pit,pit,FarrJa99,def_int_td,0,,,,,
player,201010170pit,pit,FarrJa99,def_int_long,0,,,,,
player,201010170pit,pit,FarrJa99,pass_defended,0,,,,,
player,201010170pit,pit,FarrJa99,sacks,0.0,,,,,
player,201010170pit,pit,FarrJa99,tackles_combined,8,,,,,
player,201010170pit,pit,FarrJa99,tackles_solo,3,,,,,
player,201010170pit,pit,FarrJa99,tackles_assists,5,,,,,
player,201010170pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201010170pit,pit,FarrJa99,qb_hits,1,,,,,
player,201010170pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201010170pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201010170pit,pit,PolaTr99,def_int,0,,,,,
player,201010170pit,pit,PolaTr99,def_int_yds,0,,,,,
player,201010170pit,pit,PolaTr99,def_int_td,0,,,,,
player,201010170pit,pit,PolaTr99,def_int_long,0,,,,,
player,201010170pit,pit,PolaTr99,pass_defended,0,,,,,
player,201010170pit,pit,PolaTr99,sacks,0.0,,,,,
player,201010170pit,pit,PolaTr99,tackles_combined,7,,,,,
player,201010170pit,pit,PolaTr99,tackles_solo,3,,,,,
player,201010170pit,pit,PolaTr99,tackles_assists,4,,,,,
player,201010170pit,pit,PolaTr99,tackles_loss,0,,,,,
player,201010170pit,pit,PolaTr99,qb_hits,0,,,,,
player,201010170pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201010170pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201010170pit,pit,SmitAa99,def_int,0,,,,,
player,201010170pit,pit,SmitAa99,def_int_yds,0,,,,,
player,201010170pit,pit,SmitAa99,def_int_td,0,,,,,
player,201010170pit,pit,SmitAa99,def_int_long,0,,,,,
player,201010170pit,pit,SmitAa99,pass_defended,0,,,,,
player,201010170pit,pit,SmitAa99,sacks,0.0,,,,,
player,201010170pit,pit,SmitAa99,tackles_combined,4,,,,,
player,201010170pit,pit,SmitAa99,tackles_solo,2,,,,,
player,201010170pit,pit,SmitAa99,tackles_assists,2,,,,,
player,201010170pit,pit,SmitAa99,tackles_loss,0,,,,,
player,201010170pit,pit,SmitAa99,qb_hits,0,,,,,
player,201010170pit,pit,SmitAa99,fumbles_rec,0,,,,,
player,201010170pit,pit,SmitAa99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,SmitAa99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,SmitAa99,fumbles_forced,0,,,,,
player,201010170pit,pit,GayxWi99,def_int,0,,,,,
player,201010170pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201010170pit,pit,GayxWi99,def_int_td,0,,,,,
player,201010170pit,pit,GayxWi99,def_int_long,0,,,,,
player,201010170pit,pit,GayxWi99,pass_defended,0,,,,,
player,201010170pit,pit,GayxWi99,sacks,0.0,,,,,
player,201010170pit,pit,GayxWi99,tackles_combined,3,,,,,
player,201010170pit,pit,GayxWi99,tackles_solo,3,,,,,
player,201010170pit,pit,GayxWi99,tackles_assists,0,,,,,
player,201010170pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201010170pit,pit,GayxWi99,qb_hits,0,,,,,
player,201010170pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201010170pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201010170pit,pit,TaylIk20,def_int,0,,,,,
player,201010170pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201010170pit,pit,TaylIk20,def_int_td,0,,,,,
player,201010170pit,pit,TaylIk20,def_int_long,0,,,,,
player,201010170pit,pit,TaylIk20,pass_defended,1,,,,,
player,201010170pit,pit,TaylIk20,sacks,0.0,,,,,
player,201010170pit,pit,TaylIk20,tackles_combined,3,,,,,
player,201010170pit,pit,TaylIk20,tackles_solo,1,,,,,
player,201010170pit,pit,TaylIk20,tackles_assists,2,,,,,
player,201010170pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201010170pit,pit,TaylIk20,qb_hits,0,,,,,
player,201010170pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201010170pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201010170pit,pit,FoxxKe20,def_int,0,,,,,
player,201010170pit,pit,FoxxKe20,def_int_yds,0,,,,,
player,201010170pit,pit,FoxxKe20,def_int_td,0,,,,,
player,201010170pit,pit,FoxxKe20,def_int_long,0,,,,,
player,201010170pit,pit,FoxxKe20,pass_defended,0,,,,,
player,201010170pit,pit,FoxxKe20,sacks,0.0,,,,,
player,201010170pit,pit,FoxxKe20,tackles_combined,2,,,,,
player,201010170pit,pit,FoxxKe20,tackles_solo,1,,,,,
player,201010170pit,pit,FoxxKe20,tackles_assists,1,,,,,
player,201010170pit,pit,FoxxKe20,tackles_loss,0,,,,,
player,201010170pit,pit,FoxxKe20,qb_hits,0,,,,,
player,201010170pit,pit,FoxxKe20,fumbles_rec,1,,,,,
player,201010170pit,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201010170pit,pit,HampCa00,def_int,0,,,,,
player,201010170pit,pit,HampCa00,def_int_yds,0,,,,,
player,201010170pit,pit,HampCa00,def_int_td,0,,,,,
player,201010170pit,pit,HampCa00,def_int_long,0,,,,,
player,201010170pit,pit,HampCa00,pass_defended,0,,,,,
player,201010170pit,pit,HampCa00,sacks,0.0,,,,,
player,201010170pit,pit,HampCa00,tackles_combined,2,,,,,
player,201010170pit,pit,HampCa00,tackles_solo,0,,,,,
player,201010170pit,pit,HampCa00,tackles_assists,2,,,,,
player,201010170pit,pit,HampCa00,tackles_loss,0,,,,,
player,201010170pit,pit,HampCa00,qb_hits,0,,,,,
