game,2010,7,20101024,201010240kan,jax,"Jacksonville Jaguars",20,kan,"Kansas City Chiefs",42
player,201010240kan,jax,DuraJu99,pass_defended,0,,,,,
player,201010240kan,jax,DuraJu99,sacks,0.0,,,,,
player,201010240kan,jax,DuraJu99,tackles_combined,8,,,,,
player,201010240kan,jax,DuraJu99,tackles_solo,7,,,,,
player,201010240kan,jax,DuraJu99,tackles_assists,1,,,,,
player,201010240kan,jax,DuraJu99,tackles_loss,1,,,,,
player,201010240kan,jax,DuraJu99,qb_hits,0,,,,,
player,201010240kan,jax,DuraJu99,fumbles_rec,0,,,,,
player,201010240kan,jax,DuraJu99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,DuraJu99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,DuraJu99,fumbles_forced,0,,,,,
player,201010240kan,jax,SmitDa24,def_int,0,,,,,
player,201010240kan,jax,SmitDa24,def_int_yds,0,,,,,
player,201010240kan,jax,SmitDa24,def_int_td,0,,,,,
player,201010240kan,jax,SmitDa24,def_int_long,0,,,,,
player,201010240kan,jax,SmitDa24,pass_defended,0,,,,,
player,201010240kan,jax,SmitDa24,sacks,0.0,,,,,
player,201010240kan,jax,SmitDa24,tackles_combined,7,,,,,
player,201010240kan,jax,SmitDa24,tackles_solo,4,,,,,
player,201010240kan,jax,SmitDa24,tackles_assists,3,,,,,
player,201010240kan,jax,SmitDa24,tackles_loss,0,,,,,
player,201010240kan,jax,SmitDa24,qb_hits,1,,,,,
player,201010240kan,jax,SmitDa24,fumbles_rec,0,,,,,
player,201010240kan,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201010240kan,jax,SmitDa24,fumbles_forced,0,,,,,
player,201010240kan,jax,MathRa99,def_int,0,,,,,
player,201010240kan,jax,MathRa99,def_int_yds,0,,,,,
player,201010240kan,jax,MathRa99,def_int_td,0,,,,,
player,201010240kan,jax,MathRa99,def_int_long,0,,,,,
player,201010240kan,jax,MathRa99,pass_defended,1,,,,,
player,201010240kan,jax,MathRa99,sacks,0.0,,,,,
player,201010240kan,jax,MathRa99,tackles_combined,6,,,,,
player,201010240kan,jax,MathRa99,tackles_solo,6,,,,,
player,201010240kan,jax,MathRa99,tackles_assists,0,,,,,
player,201010240kan,jax,MathRa99,tackles_loss,1,,,,,
player,201010240kan,jax,MathRa99,qb_hits,0,,,,,
player,201010240kan,jax,MathRa99,fumbles_rec,0,,,,,
player,201010240kan,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,MathRa99,fumbles_forced,0,,,,,
player,201010240kan,jax,AluaTy99,def_int,0,,,,,
player,201010240kan,jax,AluaTy99,def_int_yds,0,,,,,
player,201010240kan,jax,AluaTy99,def_int_td,0,,,,,
player,201010240kan,jax,AluaTy99,def_int_long,0,,,,,
player,201010240kan,jax,AluaTy99,pass_defended,0,,,,,
player,201010240kan,jax,AluaTy99,sacks,0.0,,,,,
player,201010240kan,jax,AluaTy99,tackles_combined,4,,,,,
player,201010240kan,jax,AluaTy99,tackles_solo,1,,,,,
player,201010240kan,jax,AluaTy99,tackles_assists,3,,,,,
player,201010240kan,jax,AluaTy99,tackles_loss,0,,,,,
player,201010240kan,jax,AluaTy99,qb_hits,0,,,,,
player,201010240kan,jax,AluaTy99,fumbles_rec,0,,,,,
player,201010240kan,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,AluaTy99,fumbles_forced,0,,,,,
player,201010240kan,jax,CareDo00,def_int,0,,,,,
player,201010240kan,jax,CareDo00,def_int_yds,0,,,,,
player,201010240kan,jax,CareDo00,def_int_td,0,,,,,
player,201010240kan,jax,CareDo00,def_int_long,0,,,,,
player,201010240kan,jax,CareDo00,pass_defended,0,,,,,
player,201010240kan,jax,CareDo00,sacks,0.0,,,,,
player,201010240kan,jax,CareDo00,tackles_combined,4,,,,,
player,201010240kan,jax,CareDo00,tackles_solo,1,,,,,
player,201010240kan,jax,CareDo00,tackles_assists,3,,,,,
player,201010240kan,jax,CareDo00,tackles_loss,0,,,,,
player,201010240kan,jax,CareDo00,qb_hits,0,,,,,
player,201010240kan,jax,CareDo00,fumbles_rec,0,,,,,
player,201010240kan,jax,CareDo00,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,CareDo00,fumbles_rec_td,0,,,,,
player,201010240kan,jax,CareDo00,fumbles_forced,0,,,,,
player,201010240kan,jax,KnigTe99,def_int,0,,,,,
player,201010240kan,jax,KnigTe99,def_int_yds,0,,,,,
player,201010240kan,jax,KnigTe99,def_int_td,0,,,,,
player,201010240kan,jax,KnigTe99,def_int_long,0,,,,,
player,201010240kan,jax,KnigTe99,pass_defended,0,,,,,
player,201010240kan,jax,KnigTe99,sacks,0.0,,,,,
player,201010240kan,jax,KnigTe99,tackles_combined,4,,,,,
player,201010240kan,jax,KnigTe99,tackles_solo,2,,,,,
player,201010240kan,jax,KnigTe99,tackles_assists,2,,,,,
player,201010240kan,jax,KnigTe99,tackles_loss,1,,,,,
player,201010240kan,jax,KnigTe99,qb_hits,2,,,,,
player,201010240kan,jax,KnigTe99,fumbles_rec,0,,,,,
player,201010240kan,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,KnigTe99,fumbles_forced,0,,,,,
player,201010240kan,jax,MorrKi20,def_int,0,,,,,
player,201010240kan,jax,MorrKi20,def_int_yds,0,,,,,
player,201010240kan,jax,MorrKi20,def_int_td,0,,,,,
player,201010240kan,jax,MorrKi20,def_int_long,0,,,,,
player,201010240kan,jax,MorrKi20,pass_defended,0,,,,,
player,201010240kan,jax,MorrKi20,sacks,0.0,,,,,
player,201010240kan,jax,MorrKi20,tackles_combined,4,,,,,
player,201010240kan,jax,MorrKi20,tackles_solo,3,,,,,
player,201010240kan,jax,MorrKi20,tackles_assists,1,,,,,
player,201010240kan,jax,MorrKi20,tackles_loss,0,,,,,
player,201010240kan,jax,MorrKi20,qb_hits,0,,,,,
player,201010240kan,jax,MorrKi20,fumbles_rec,0,,,,,
player,201010240kan,jax,MorrKi20,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,MorrKi20,fumbles_rec_td,0,,,,,
player,201010240kan,jax,MorrKi20,fumbles_forced,0,,,,,
player,201010240kan,jax,CoxxDe99,def_int,0,,,,,
player,201010240kan,jax,CoxxDe99,def_int_yds,0,,,,,
player,201010240kan,jax,CoxxDe99,def_int_td,0,,,,,
player,201010240kan,jax,CoxxDe99,def_int_long,0,,,,,
player,201010240kan,jax,CoxxDe99,pass_defended,0,,,,,
player,201010240kan,jax,CoxxDe99,sacks,0.0,,,,,
player,201010240kan,jax,CoxxDe99,tackles_combined,3,,,,,
player,201010240kan,jax,CoxxDe99,tackles_solo,2,,,,,
player,201010240kan,jax,CoxxDe99,tackles_assists,1,,,,,
player,201010240kan,jax,CoxxDe99,tackles_loss,0,,,,,
player,201010240kan,jax,CoxxDe99,qb_hits,0,,,,,
player,201010240kan,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201010240kan,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201010240kan,jax,AlleRu00,def_int,0,,,,,
player,201010240kan,jax,AlleRu00,def_int_yds,0,,,,,
player,201010240kan,jax,AlleRu00,def_int_td,0,,,,,
player,201010240kan,jax,AlleRu00,def_int_long,0,,,,,
player,201010240kan,jax,AlleRu00,pass_defended,0,,,,,
player,201010240kan,jax,AlleRu00,sacks,0.0,,,,,
player,201010240kan,jax,AlleRu00,tackles_combined,2,,,,,
player,201010240kan,jax,AlleRu00,tackles_solo,1,,,,,
player,201010240kan,jax,AlleRu00,tackles_assists,1,,,,,
player,201010240kan,jax,AlleRu00,tackles_loss,0,,,,,
player,201010240kan,jax,AlleRu00,qb_hits,0,,,,,
player,201010240kan,jax,AlleRu00,fumbles_rec,0,,,,,
player,201010240kan,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201010240kan,jax,AlleRu00,fumbles_forced,0,,,,,
player,201010240kan,jax,BracTy99,def_int,0,,,,,
player,201010240kan,jax,BracTy99,def_int_yds,0,,,,,
player,201010240kan,jax,BracTy99,def_int_td,0,,,,,
player,201010240kan,jax,BracTy99,def_int_long,0,,,,,
player,201010240kan,jax,BracTy99,pass_defended,0,,,,,
player,201010240kan,jax,BracTy99,sacks,0.0,,,,,
player,201010240kan,jax,BracTy99,tackles_combined,2,,,,,
player,201010240kan,jax,BracTy99,tackles_solo,2,,,,,
player,201010240kan,jax,BracTy99,tackles_assists,0,,,,,
player,201010240kan,jax,BracTy99,tackles_loss,0,,,,,
player,201010240kan,jax,BracTy99,qb_hits,0,,,,,
player,201010240kan,jax,BracTy99,fumbles_rec,0,,,,,
player,201010240kan,jax,BracTy99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,BracTy99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,BracTy99,fumbles_forced,0,,,,,
player,201010240kan,jax,DouzLe00,def_int,0,,,,,
player,201010240kan,jax,DouzLe00,def_int_yds,0,,,,,
player,201010240kan,jax,DouzLe00,def_int_td,0,,,,,
player,201010240kan,jax,DouzLe00,def_int_long,0,,,,,
player,201010240kan,jax,DouzLe00,pass_defended,0,,,,,
player,201010240kan,jax,DouzLe00,sacks,0.0,,,,,
player,201010240kan,jax,DouzLe00,tackles_combined,2,,,,,
player,201010240kan,jax,DouzLe00,tackles_solo,1,,,,,
player,201010240kan,jax,DouzLe00,tackles_assists,1,,,,,
player,201010240kan,jax,DouzLe00,tackles_loss,0,,,,,
player,201010240kan,jax,DouzLe00,qb_hits,0,,,,,
player,201010240kan,jax,DouzLe00,fumbles_rec,0,,,,,
player,201010240kan,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201010240kan,jax,DouzLe00,fumbles_forced,0,,,,,
player,201010240kan,jax,MiddWi98,def_int,0,,,,,
player,201010240kan,jax,MiddWi98,def_int_yds,0,,,,,
player,201010240kan,jax,MiddWi98,def_int_td,0,,,,,
player,201010240kan,jax,MiddWi98,def_int_long,0,,,,,
player,201010240kan,jax,MiddWi98,pass_defended,0,,,,,
player,201010240kan,jax,MiddWi98,sacks,0.0,,,,,
player,201010240kan,jax,MiddWi98,tackles_combined,2,,,,,
player,201010240kan,jax,MiddWi98,tackles_solo,2,,,,,
player,201010240kan,jax,MiddWi98,tackles_assists,0,,,,,
player,201010240kan,jax,MiddWi98,tackles_loss,0,,,,,
player,201010240kan,jax,MiddWi98,qb_hits,0,,,,,
player,201010240kan,jax,MiddWi98,fumbles_rec,0,,,,,
player,201010240kan,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201010240kan,jax,MiddWi98,fumbles_forced,0,,,,,
player,201010240kan,jax,AlexEr20,def_int,0,,,,,
player,201010240kan,jax,AlexEr20,def_int_yds,0,,,,,
player,201010240kan,jax,AlexEr20,def_int_td,0,,,,,
player,201010240kan,jax,AlexEr20,def_int_long,0,,,,,
player,201010240kan,jax,AlexEr20,pass_defended,0,,,,,
player,201010240kan,jax,AlexEr20,sacks,0.0,,,,,
player,201010240kan,jax,AlexEr20,tackles_combined,1,,,,,
player,201010240kan,jax,AlexEr20,tackles_solo,0,,,,,
player,201010240kan,jax,AlexEr20,tackles_assists,1,,,,,
player,201010240kan,jax,AlexEr20,tackles_loss,0,,,,,
player,201010240kan,jax,AlexEr20,qb_hits,0,,,,,
player,201010240kan,jax,AlexEr20,fumbles_rec,0,,,,,
player,201010240kan,jax,AlexEr20,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,AlexEr20,fumbles_rec_td,0,,,,,
player,201010240kan,jax,AlexEr20,fumbles_forced,0,,,,,
player,201010240kan,jax,CoheLa99,def_int,0,,,,,
player,201010240kan,jax,CoheLa99,def_int_yds,0,,,,,
player,201010240kan,jax,CoheLa99,def_int_td,0,,,,,
player,201010240kan,jax,CoheLa99,def_int_long,0,,,,,
player,201010240kan,jax,CoheLa99,pass_defended,0,,,,,
player,201010240kan,jax,CoheLa99,sacks,0.0,,,,,
player,201010240kan,jax,CoheLa99,tackles_combined,1,,,,,
player,201010240kan,jax,CoheLa99,tackles_solo,1,,,,,
player,201010240kan,jax,CoheLa99,tackles_assists,0,,,,,
player,201010240kan,jax,CoheLa99,tackles_loss,0,,,,,
player,201010240kan,jax,CoheLa99,qb_hits,0,,,,,
player,201010240kan,jax,CoheLa99,fumbles_rec,0,,,,,
player,201010240kan,jax,CoheLa99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,CoheLa99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,CoheLa99,fumbles_forced,0,,,,,
player,201010240kan,jax,ConsSe20,def_int,0,,,,,
player,201010240kan,jax,ConsSe20,def_int_yds,0,,,,,
player,201010240kan,jax,ConsSe20,def_int_td,0,,,,,
player,201010240kan,jax,ConsSe20,def_int_long,0,,,,,
player,201010240kan,jax,ConsSe20,pass_defended,0,,,,,
player,201010240kan,jax,ConsSe20,sacks,0.0,,,,,
player,201010240kan,jax,ConsSe20,tackles_combined,1,,,,,
player,201010240kan,jax,ConsSe20,tackles_solo,0,,,,,
player,201010240kan,jax,ConsSe20,tackles_assists,1,,,,,
player,201010240kan,jax,ConsSe20,tackles_loss,0,,,,,
player,201010240kan,jax,ConsSe20,qb_hits,0,,,,,
player,201010240kan,jax,ConsSe20,fumbles_rec,0,,,,,
player,201010240kan,jax,ConsSe20,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,ConsSe20,fumbles_rec_td,0,,,,,
player,201010240kan,jax,ConsSe20,fumbles_forced,0,,,,,
player,201010240kan,jax,HartLa99,def_int,0,,,,,
player,201010240kan,jax,HartLa99,def_int_yds,0,,,,,
player,201010240kan,jax,HartLa99,def_int_td,0,,,,,
player,201010240kan,jax,HartLa99,def_int_long,0,,,,,
player,201010240kan,jax,HartLa99,pass_defended,0,,,,,
player,201010240kan,jax,HartLa99,sacks,0.0,,,,,
player,201010240kan,jax,HartLa99,tackles_combined,1,,,,,
player,201010240kan,jax,HartLa99,tackles_solo,0,,,,,
player,201010240kan,jax,HartLa99,tackles_assists,1,,,,,
player,201010240kan,jax,HartLa99,tackles_loss,,,,,,
player,201010240kan,jax,HartLa99,qb_hits,,,,,,
player,201010240kan,jax,HartLa99,fumbles_rec,0,,,,,
player,201010240kan,jax,HartLa99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,HartLa99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,HartLa99,fumbles_forced,0,,,,,
player,201010240kan,jax,MincJe99,def_int,0,,,,,
player,201010240kan,jax,MincJe99,def_int_yds,0,,,,,
player,201010240kan,jax,MincJe99,def_int_td,0,,,,,
player,201010240kan,jax,MincJe99,def_int_long,0,,,,,
player,201010240kan,jax,MincJe99,pass_defended,0,,,,,
player,201010240kan,jax,MincJe99,sacks,0.0,,,,,
player,201010240kan,jax,MincJe99,tackles_combined,1,,,,,
player,201010240kan,jax,MincJe99,tackles_solo,0,,,,,
player,201010240kan,jax,MincJe99,tackles_assists,1,,,,,
player,201010240kan,jax,MincJe99,tackles_loss,0,,,,,
player,201010240kan,jax,MincJe99,qb_hits,0,,,,,
player,201010240kan,jax,MincJe99,fumbles_rec,0,,,,,
player,201010240kan,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201010240kan,jax,MincJe99,fumbles_forced,0,,,,,
player,201010240kan,jax,OsgoKa00,def_int,0,,,,,
player,201010240kan,jax,OsgoKa00,def_int_yds,0,,,,,
player,201010240kan,jax,OsgoKa00,def_int_td,0,,,,,
player,201010240kan,jax,OsgoKa00,def_int_long,0,,,,,
player,201010240kan,jax,OsgoKa00,pass_defended,0,,,,,
player,201010240kan,jax,OsgoKa00,sacks,0.0,,,,,
player,201010240kan,jax,OsgoKa00,tackles_combined,1,,,,,
player,201010240kan,jax,OsgoKa00,tackles_solo,0,,,,,
player,201010240kan,jax,OsgoKa00,tackles_assists,1,,,,,
player,201010240kan,jax,OsgoKa00,tackles_loss,0,,,,,
player,201010240kan,jax,OsgoKa00,qb_hits,0,,,,,
player,201010240kan,jax,OsgoKa00,fumbles_rec,0,,,,,
player,201010240kan,jax,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201010240kan,jax,OsgoKa00,fumbles_rec_td,0,,,,,
player,201010240kan,jax,OsgoKa00,fumbles_forced,0,,,,,
player,201010240kan,kan,JohnDe25,def_int,1,,,,,
player,201010240kan,kan,JohnDe25,def_int_yds,15,,,,,
player,201010240kan,kan,JohnDe25,def_int_td,1,,,,,
player,201010240kan,kan,JohnDe25,def_int_long,15,,,,,
player,201010240kan,kan,JohnDe25,pass_defended,3,,,,,
player,201010240kan,kan,JohnDe25,sacks,0.0,,,,,
player,201010240kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201010240kan,kan,JohnDe25,tackles_solo,3,,,,,
player,201010240kan,kan,JohnDe25,tackles_assists,3,,,,,
player,201010240kan,kan,JohnDe25,tackles_loss,1,,,,,
player,201010240kan,kan,JohnDe25,qb_hits,0,,,,,
player,201010240kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201010240kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201010240kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201010240kan,kan,BerrEr99,def_int,1,,,,,
player,201010240kan,kan,BerrEr99,def_int_yds,35,,,,,
player,201010240kan,kan,BerrEr99,def_int_td,0,,,,,
player,201010240kan,kan,BerrEr99,def_int_long,35,,,,,
player,201010240kan,kan,BerrEr99,pass_defended,2,,,,,
player,201010240kan,kan,BerrEr99,sacks,0.0,,,,,
player,201010240kan,kan,BerrEr99,tackles_combined,4,,,,,
player,201010240kan,kan,BerrEr99,tackles_solo,4,,,,,
player,201010240kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201010240kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201010240kan,kan,BerrEr99,qb_hits,2,,,,,
player,201010240kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201010240kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201010240kan,kan,BerrEr99,fumbles_forced,1,,,,,
player,201010240kan,kan,HaliTa20,def_int,0,,,,,
player,201010240kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201010240kan,kan,HaliTa20,def_int_td,0,,,,,
player,201010240kan,kan,HaliTa20,def_int_long,0,,,,,
player,201010240kan,kan,HaliTa20,pass_defended,0,,,,,
player,201010240kan,kan,HaliTa20,sacks,1.0,,,,,
player,201010240kan,kan,HaliTa20,tackles_combined,3,,,,,
player,201010240kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201010240kan,kan,HaliTa20,tackles_assists,1,,,,,
player,201010240kan,kan,HaliTa20,tackles_loss,2,,,,,
player,201010240kan,kan,HaliTa20,qb_hits,3,,,,,
player,201010240kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201010240kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201010240kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201010240kan,kan,BelcJo00,def_int,0,,,,,
player,201010240kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201010240kan,kan,BelcJo00,def_int_td,0,,,,,
player,201010240kan,kan,BelcJo00,def_int_long,0,,,,,
player,201010240kan,kan,BelcJo00,pass_defended,0,,,,,
player,201010240kan,kan,BelcJo00,sacks,0.0,,,,,
player,201010240kan,kan,BelcJo00,tackles_combined,7,,,,,
player,201010240kan,kan,BelcJo00,tackles_solo,6,,,,,
player,201010240kan,kan,BelcJo00,tackles_assists,1,,,,,
player,201010240kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201010240kan,kan,BelcJo00,qb_hits,0,,,,,
player,201010240kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201010240kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201010240kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201010240kan,kan,SmitSh20,def_int,0,,,,,
player,201010240kan,kan,SmitSh20,def_int_yds,0,,,,,
player,201010240kan,kan,SmitSh20,def_int_td,0,,,,,
player,201010240kan,kan,SmitSh20,def_int_long,0,,,,,
player,201010240kan,kan,SmitSh20,pass_defended,0,,,,,
player,201010240kan,kan,SmitSh20,sacks,0.0,,,,,
player,201010240kan,kan,SmitSh20,tackles_combined,7,,,,,
player,201010240kan,kan,SmitSh20,tackles_solo,3,,,,,
player,201010240kan,kan,SmitSh20,tackles_assists,4,,,,,
player,201010240kan,kan,SmitSh20,tackles_loss,0,,,,,
player,201010240kan,kan,SmitSh20,qb_hits,0,,,,,
player,201010240kan,kan,SmitSh20,fumbles_rec,0,,,,,
player,201010240kan,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201010240kan,kan,SmitSh20,fumbles_forced,0,,,,,
player,201010240kan,kan,LewiKe00,def_int,0,,,,,
player,201010240kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201010240kan,kan,LewiKe00,def_int_td,0,,,,,
player,201010240kan,kan,LewiKe00,def_int_long,0,,,,,
player,201010240kan,kan,LewiKe00,pass_defended,1,,,,,
player,201010240kan,kan,LewiKe00,sacks,0.0,,,,,
player,201010240kan,kan,LewiKe00,tackles_combined,5,,,,,
player,201010240kan,kan,LewiKe00,tackles_solo,5,,,,,
player,201010240kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201010240kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201010240kan,kan,LewiKe00,qb_hits,0,,,,,
player,201010240kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201010240kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201010240kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201010240kan,kan,VrabMi20,def_int,0,,,,,
player,201010240kan,kan,VrabMi20,def_int_yds,0,,,,,
player,201010240kan,kan,VrabMi20,def_int_td,0,,,,,
player,201010240kan,kan,VrabMi20,def_int_long,0,,,,,
player,201010240kan,kan,VrabMi20,pass_defended,0,,,,,
player,201010240kan,kan,VrabMi20,sacks,0.0,,,,,
player,201010240kan,kan,VrabMi20,tackles_combined,4,,,,,
player,201010240kan,kan,VrabMi20,tackles_solo,3,,,,,
player,201010240kan,kan,VrabMi20,tackles_assists,1,,,,,
player,201010240kan,kan,VrabMi20,tackles_loss,0,,,,,
player,201010240kan,kan,VrabMi20,qb_hits,0,,,,,
player,201010240kan,kan,VrabMi20,fumbles_rec,0,,,,,
player,201010240kan,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201010240kan,kan,VrabMi20,fumbles_forced,0,,,,,
player,201010240kan,kan,DorsGl99,def_int,0,,,,,
player,201010240kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201010240kan,kan,DorsGl99,def_int_td,0,,,,,
player,201010240kan,kan,DorsGl99,def_int_long,0,,,,,
player,201010240kan,kan,DorsGl99,pass_defended,0,,,,,
player,201010240kan,kan,DorsGl99,sacks,0.0,,,,,
player,201010240kan,kan,DorsGl99,tackles_combined,3,,,,,
player,201010240kan,kan,DorsGl99,tackles_solo,1,,,,,
player,201010240kan,kan,DorsGl99,tackles_assists,2,,,,,
player,201010240kan,kan,DorsGl99,tackles_loss,1,,,,,
player,201010240kan,kan,DorsGl99,qb_hits,1,,,,,
player,201010240kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201010240kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201010240kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201010240kan,kan,FlowBr99,def_int,0,,,,,
player,201010240kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201010240kan,kan,FlowBr99,def_int_td,0,,,,,
player,201010240kan,kan,FlowBr99,def_int_long,0,,,,,
player,201010240kan,kan,FlowBr99,pass_defended,0,,,,,
player,201010240kan,kan,FlowBr99,sacks,0.0,,,,,
player,201010240kan,kan,FlowBr99,tackles_combined,3,,,,,
player,201010240kan,kan,FlowBr99,tackles_solo,3,,,,,
player,201010240kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201010240kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201010240kan,kan,FlowBr99,qb_hits,0,,,,,
player,201010240kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201010240kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201010240kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201010240kan,kan,WillDe22,def_int,0,,,,,
player,201010240kan,kan,WillDe22,def_int_yds,0,,,,,
player,201010240kan,kan,WillDe22,def_int_td,0,,,,,
player,201010240kan,kan,WillDe22,def_int_long,0,,,,,
player,201010240kan,kan,WillDe22,pass_defended,1,,,,,
player,201010240kan,kan,WillDe22,sacks,0.0,,,,,
player,201010240kan,kan,WillDe22,tackles_combined,3,,,,,
player,201010240kan,kan,WillDe22,tackles_solo,3,,,,,
player,201010240kan,kan,WillDe22,tackles_assists,0,,,,,
player,201010240kan,kan,WillDe22,tackles_loss,0,,,,,
player,201010240kan,kan,WillDe22,qb_hits,0,,,,,
player,201010240kan,kan,WillDe22,fumbles_rec,0,,,,,
player,201010240kan,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201010240kan,kan,WillDe22,fumbles_forced,0,,,,,
player,201010240kan,kan,ArenJa99,def_int,0,,,,,
player,201010240kan,kan,ArenJa99,def_int_yds,0,,,,,
player,201010240kan,kan,ArenJa99,def_int_td,0,,,,,
player,201010240kan,kan,ArenJa99,def_int_long,0,,,,,
player,201010240kan,kan,ArenJa99,pass_defended,0,,,,,
player,201010240kan,kan,ArenJa99,sacks,0.0,,,,,
player,201010240kan,kan,ArenJa99,tackles_combined,2,,,,,
player,201010240kan,kan,ArenJa99,tackles_solo,2,,,,,
player,201010240kan,kan,ArenJa99,tackles_assists,0,,,,,
player,201010240kan,kan,ArenJa99,tackles_loss,0,,,,,
player,201010240kan,kan,ArenJa99,qb_hits,1,,,,,
player,201010240kan,kan,ArenJa99,fumbles_rec,0,,,,,
player,201010240kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201010240kan,kan,ArenJa99,fumbles_forced,1,,,,,
player,201010240kan,kan,GreeCo01,def_int,0,,,,,
player,201010240kan,kan,GreeCo01,def_int_yds,0,,,,,
player,201010240kan,kan,GreeCo01,def_int_td,0,,,,,
player,201010240kan,kan,GreeCo01,def_int_long,0,,,,,
player,201010240kan,kan,GreeCo01,pass_defended,0,,,,,
