game,2010,11,20101121,201011210phi,nyg,"New York Giants",17,phi,"Philadelphia Eagles",27
player,201011210phi,nyg,BossKe00,pass_sacked_yds,,,,,,
player,201011210phi,nyg,BossKe00,pass_long,0,,,,,
player,201011210phi,nyg,BossKe00,pass_rating,,,,,,
player,201011210phi,nyg,BossKe00,rush_att,0,,,,,
player,201011210phi,nyg,BossKe00,rush_yds,0,,,,,
player,201011210phi,nyg,BossKe00,rush_td,0,,,,,
player,201011210phi,nyg,BossKe00,rush_long,0,,,,,
player,201011210phi,nyg,BossKe00,targets,4,,,,,
player,201011210phi,nyg,BossKe00,rec,2,,,,,
player,201011210phi,nyg,BossKe00,rec_yds,22,,,,,
player,201011210phi,nyg,BossKe00,rec_td,0,,,,,
player,201011210phi,nyg,BossKe00,rec_long,15,,,,,
player,201011210phi,nyg,BossKe00,fumbles,0,,,,,
player,201011210phi,nyg,BossKe00,fumbles_lost,,,,,,
player,201011210phi,nyg,HagaDe00,pass_cmp,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_att,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_yds,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_td,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_int,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_sacked,,,,,,
player,201011210phi,nyg,HagaDe00,pass_sacked_yds,,,,,,
player,201011210phi,nyg,HagaDe00,pass_long,0,,,,,
player,201011210phi,nyg,HagaDe00,pass_rating,,,,,,
player,201011210phi,nyg,HagaDe00,rush_att,0,,,,,
player,201011210phi,nyg,HagaDe00,rush_yds,0,,,,,
player,201011210phi,nyg,HagaDe00,rush_td,0,,,,,
player,201011210phi,nyg,HagaDe00,rush_long,0,,,,,
player,201011210phi,nyg,HagaDe00,targets,9,,,,,
player,201011210phi,nyg,HagaDe00,rec,3,,,,,
player,201011210phi,nyg,HagaDe00,rec_yds,10,,,,,
player,201011210phi,nyg,HagaDe00,rec_td,1,,,,,
player,201011210phi,nyg,HagaDe00,rec_long,5,,,,,
player,201011210phi,nyg,HagaDe00,fumbles,0,,,,,
player,201011210phi,nyg,HagaDe00,fumbles_lost,,,,,,
player,201011210phi,nyg,CalhDu00,pass_cmp,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_att,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_yds,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_td,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_int,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_sacked,,,,,,
player,201011210phi,nyg,CalhDu00,pass_sacked_yds,,,,,,
player,201011210phi,nyg,CalhDu00,pass_long,0,,,,,
player,201011210phi,nyg,CalhDu00,pass_rating,,,,,,
player,201011210phi,nyg,CalhDu00,rush_att,0,,,,,
player,201011210phi,nyg,CalhDu00,rush_yds,0,,,,,
player,201011210phi,nyg,CalhDu00,rush_td,0,,,,,
player,201011210phi,nyg,CalhDu00,rush_long,0,,,,,
player,201011210phi,nyg,CalhDu00,targets,2,,,,,
player,201011210phi,nyg,CalhDu00,rec,1,,,,,
player,201011210phi,nyg,CalhDu00,rec_yds,4,,,,,
player,201011210phi,nyg,CalhDu00,rec_td,0,,,,,
player,201011210phi,nyg,CalhDu00,rec_long,4,,,,,
player,201011210phi,nyg,CalhDu00,fumbles,0,,,,,
player,201011210phi,nyg,CalhDu00,fumbles_lost,,,,,,
player,201011210phi,nyg,PascBe00,pass_cmp,0,,,,,
player,201011210phi,nyg,PascBe00,pass_att,0,,,,,
player,201011210phi,nyg,PascBe00,pass_yds,0,,,,,
player,201011210phi,nyg,PascBe00,pass_td,0,,,,,
player,201011210phi,nyg,PascBe00,pass_int,0,,,,,
player,201011210phi,nyg,PascBe00,pass_sacked,,,,,,
player,201011210phi,nyg,PascBe00,pass_sacked_yds,,,,,,
player,201011210phi,nyg,PascBe00,pass_long,0,,,,,
player,201011210phi,nyg,PascBe00,pass_rating,,,,,,
player,201011210phi,nyg,PascBe00,rush_att,0,,,,,
player,201011210phi,nyg,PascBe00,rush_yds,0,,,,,
player,201011210phi,nyg,PascBe00,rush_td,0,,,,,
player,201011210phi,nyg,PascBe00,rush_long,0,,,,,
player,201011210phi,nyg,PascBe00,targets,1,,,,,
player,201011210phi,nyg,PascBe00,rec,1,,,,,
player,201011210phi,nyg,PascBe00,rec_yds,3,,,,,
player,201011210phi,nyg,PascBe00,rec_td,0,,,,,
player,201011210phi,nyg,PascBe00,rec_long,3,,,,,
player,201011210phi,nyg,PascBe00,fumbles,0,,,,,
player,201011210phi,nyg,PascBe00,fumbles_lost,,,,,,
player,201011210phi,nyg,BeckTr00,pass_cmp,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_att,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_yds,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_td,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_int,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_sacked,,,,,,
player,201011210phi,nyg,BeckTr00,pass_sacked_yds,,,,,,
player,201011210phi,nyg,BeckTr00,pass_long,0,,,,,
player,201011210phi,nyg,BeckTr00,pass_rating,,,,,,
player,201011210phi,nyg,BeckTr00,rush_att,0,,,,,
player,201011210phi,nyg,BeckTr00,rush_yds,0,,,,,
player,201011210phi,nyg,BeckTr00,rush_td,0,,,,,
player,201011210phi,nyg,BeckTr00,rush_long,0,,,,,
player,201011210phi,nyg,BeckTr00,targets,1,,,,,
player,201011210phi,nyg,BeckTr00,rec,1,,,,,
player,201011210phi,nyg,BeckTr00,rec_yds,2,,,,,
player,201011210phi,nyg,BeckTr00,rec_td,1,,,,,
player,201011210phi,nyg,BeckTr00,rec_long,2,,,,,
player,201011210phi,nyg,BeckTr00,fumbles,0,,,,,
player,201011210phi,nyg,BeckTr00,fumbles_lost,,,,,,
player,201011210phi,phi,VickMi00,pass_cmp,24,,,,,
player,201011210phi,phi,VickMi00,pass_att,38,,,,,
player,201011210phi,phi,VickMi00,pass_yds,258,,,,,
player,201011210phi,phi,VickMi00,pass_td,0,,,,,
player,201011210phi,phi,VickMi00,pass_int,0,,,,,
player,201011210phi,phi,VickMi00,pass_sacked,3,,,,,
player,201011210phi,phi,VickMi00,pass_sacked_yds,14,,,,,
player,201011210phi,phi,VickMi00,pass_long,35,,,,,
player,201011210phi,phi,VickMi00,pass_rating,83.0,,,,,
player,201011210phi,phi,VickMi00,rush_att,11,,,,,
player,201011210phi,phi,VickMi00,rush_yds,34,,,,,
player,201011210phi,phi,VickMi00,rush_td,1,,,,,
player,201011210phi,phi,VickMi00,rush_long,9,,,,,
player,201011210phi,phi,VickMi00,targets,0,,,,,
player,201011210phi,phi,VickMi00,rec,0,,,,,
player,201011210phi,phi,VickMi00,rec_yds,0,,,,,
player,201011210phi,phi,VickMi00,rec_td,0,,,,,
player,201011210phi,phi,VickMi00,rec_long,0,,,,,
player,201011210phi,phi,VickMi00,fumbles,2,,,,,
player,201011210phi,phi,VickMi00,fumbles_lost,1,,,,,
player,201011210phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201011210phi,phi,McCoLe01,pass_att,0,,,,,
player,201011210phi,phi,McCoLe01,pass_yds,0,,,,,
player,201011210phi,phi,McCoLe01,pass_td,0,,,,,
player,201011210phi,phi,McCoLe01,pass_int,0,,,,,
player,201011210phi,phi,McCoLe01,pass_sacked,,,,,,
player,201011210phi,phi,McCoLe01,pass_sacked_yds,,,,,,
player,201011210phi,phi,McCoLe01,pass_long,0,,,,,
player,201011210phi,phi,McCoLe01,pass_rating,,,,,,
player,201011210phi,phi,McCoLe01,rush_att,14,,,,,
player,201011210phi,phi,McCoLe01,rush_yds,111,,,,,
player,201011210phi,phi,McCoLe01,rush_td,1,,,,,
player,201011210phi,phi,McCoLe01,rush_long,50,,,,,
player,201011210phi,phi,McCoLe01,targets,5,,,,,
player,201011210phi,phi,McCoLe01,rec,5,,,,,
player,201011210phi,phi,McCoLe01,rec_yds,29,,,,,
player,201011210phi,phi,McCoLe01,rec_td,0,,,,,
player,201011210phi,phi,McCoLe01,rec_long,17,,,,,
player,201011210phi,phi,McCoLe01,fumbles,0,,,,,
player,201011210phi,phi,McCoLe01,fumbles_lost,,,,,,
player,201011210phi,phi,JackDe00,pass_cmp,0,,,,,
player,201011210phi,phi,JackDe00,pass_att,0,,,,,
player,201011210phi,phi,JackDe00,pass_yds,0,,,,,
player,201011210phi,phi,JackDe00,pass_td,0,,,,,
player,201011210phi,phi,JackDe00,pass_int,0,,,,,
player,201011210phi,phi,JackDe00,pass_sacked,,,,,,
player,201011210phi,phi,JackDe00,pass_sacked_yds,,,,,,
player,201011210phi,phi,JackDe00,pass_long,0,,,,,
player,201011210phi,phi,JackDe00,pass_rating,,,,,,
player,201011210phi,phi,JackDe00,rush_att,1,,,,,
player,201011210phi,phi,JackDe00,rush_yds,3,,,,,
player,201011210phi,phi,JackDe00,rush_td,0,,,,,
player,201011210phi,phi,JackDe00,rush_long,3,,,,,
player,201011210phi,phi,JackDe00,targets,10,,,,,
player,201011210phi,phi,JackDe00,rec,5,,,,,
player,201011210phi,phi,JackDe00,rec_yds,50,,,,,
player,201011210phi,phi,JackDe00,rec_td,0,,,,,
player,201011210phi,phi,JackDe00,rec_long,23,,,,,
player,201011210phi,phi,JackDe00,fumbles,0,,,,,
player,201011210phi,phi,JackDe00,fumbles_lost,,,,,,
player,201011210phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201011210phi,phi,MaclJe00,pass_att,0,,,,,
player,201011210phi,phi,MaclJe00,pass_yds,0,,,,,
player,201011210phi,phi,MaclJe00,pass_td,0,,,,,
player,201011210phi,phi,MaclJe00,pass_int,0,,,,,
player,201011210phi,phi,MaclJe00,pass_sacked,,,,,,
player,201011210phi,phi,MaclJe00,pass_sacked_yds,,,,,,
player,201011210phi,phi,MaclJe00,pass_long,0,,,,,
player,201011210phi,phi,MaclJe00,pass_rating,,,,,,
player,201011210phi,phi,MaclJe00,rush_att,0,,,,,
player,201011210phi,phi,MaclJe00,rush_yds,0,,,,,
player,201011210phi,phi,MaclJe00,rush_td,0,,,,,
player,201011210phi,phi,MaclJe00,rush_long,0,,,,,
player,201011210phi,phi,MaclJe00,targets,14,,,,,
player,201011210phi,phi,MaclJe00,rec,9,,,,,
player,201011210phi,phi,MaclJe00,rec_yds,120,,,,,
player,201011210phi,phi,MaclJe00,rec_td,0,,,,,
player,201011210phi,phi,MaclJe00,rec_long,35,,,,,
player,201011210phi,phi,MaclJe00,fumbles,0,,,,,
player,201011210phi,phi,MaclJe00,fumbles_lost,,,,,,
player,201011210phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201011210phi,phi,AvanJa00,pass_att,0,,,,,
player,201011210phi,phi,AvanJa00,pass_yds,0,,,,,
player,201011210phi,phi,AvanJa00,pass_td,0,,,,,
player,201011210phi,phi,AvanJa00,pass_int,0,,,,,
player,201011210phi,phi,AvanJa00,pass_sacked,,,,,,
player,201011210phi,phi,AvanJa00,pass_sacked_yds,,,,,,
player,201011210phi,phi,AvanJa00,pass_long,0,,,,,
player,201011210phi,phi,AvanJa00,pass_rating,,,,,,
player,201011210phi,phi,AvanJa00,rush_att,0,,,,,
player,201011210phi,phi,AvanJa00,rush_yds,0,,,,,
player,201011210phi,phi,AvanJa00,rush_td,0,,,,,
player,201011210phi,phi,AvanJa00,rush_long,0,,,,,
player,201011210phi,phi,AvanJa00,targets,4,,,,,
player,201011210phi,phi,AvanJa00,rec,2,,,,,
player,201011210phi,phi,AvanJa00,rec_yds,39,,,,,
player,201011210phi,phi,AvanJa00,rec_td,0,,,,,
player,201011210phi,phi,AvanJa00,rec_long,24,,,,,
player,201011210phi,phi,AvanJa00,fumbles,0,,,,,
player,201011210phi,phi,AvanJa00,fumbles_lost,,,,,,
player,201011210phi,phi,SchmOw00,pass_cmp,0,,,,,
player,201011210phi,phi,SchmOw00,pass_att,0,,,,,
player,201011210phi,phi,SchmOw00,pass_yds,0,,,,,
player,201011210phi,phi,SchmOw00,pass_td,0,,,,,
player,201011210phi,phi,SchmOw00,pass_int,0,,,,,
player,201011210phi,phi,SchmOw00,pass_sacked,,,,,,
player,201011210phi,phi,SchmOw00,pass_sacked_yds,,,,,,
player,201011210phi,phi,SchmOw00,pass_long,0,,,,,
player,201011210phi,phi,SchmOw00,pass_rating,,,,,,
player,201011210phi,phi,SchmOw00,rush_att,0,,,,,
player,201011210phi,phi,SchmOw00,rush_yds,0,,,,,
player,201011210phi,phi,SchmOw00,rush_td,0,,,,,
player,201011210phi,phi,SchmOw00,rush_long,0,,,,,
player,201011210phi,phi,SchmOw00,targets,3,,,,,
player,201011210phi,phi,SchmOw00,rec,2,,,,,
player,201011210phi,phi,SchmOw00,rec_yds,14,,,,,
player,201011210phi,phi,SchmOw00,rec_td,0,,,,,
player,201011210phi,phi,SchmOw00,rec_long,10,,,,,
player,201011210phi,phi,SchmOw00,fumbles,0,,,,,
player,201011210phi,phi,SchmOw00,fumbles_lost,,,,,,
player,201011210phi,phi,HarbCl00,pass_cmp,0,,,,,
player,201011210phi,phi,HarbCl00,pass_att,0,,,,,
player,201011210phi,phi,HarbCl00,pass_yds,0,,,,,
player,201011210phi,phi,HarbCl00,pass_td,0,,,,,
player,201011210phi,phi,HarbCl00,pass_int,0,,,,,
player,201011210phi,phi,HarbCl00,pass_sacked,,,,,,
player,201011210phi,phi,HarbCl00,pass_sacked_yds,,,,,,
player,201011210phi,phi,HarbCl00,pass_long,0,,,,,
player,201011210phi,phi,HarbCl00,pass_rating,,,,,,
player,201011210phi,phi,HarbCl00,rush_att,0,,,,,
player,201011210phi,phi,HarbCl00,rush_yds,0,,,,,
player,201011210phi,phi,HarbCl00,rush_td,0,,,,,
player,201011210phi,phi,HarbCl00,rush_long,0,,,,,
player,201011210phi,phi,HarbCl00,targets,2,,,,,
player,201011210phi,phi,HarbCl00,rec,1,,,,,
player,201011210phi,phi,HarbCl00,rec_yds,6,,,,,
player,201011210phi,phi,HarbCl00,rec_td,0,,,,,
player,201011210phi,phi,HarbCl00,rec_long,6,,,,,
player,201011210phi,phi,HarbCl00,fumbles,0,,,,,
player,201011210phi,phi,HarbCl00,fumbles_lost,,,,,,
player,201011210phi,nyg,TuckJu20,def_int,0,,,,,
player,201011210phi,nyg,TuckJu20,def_int_yds,0,,,,,
player,201011210phi,nyg,TuckJu20,def_int_td,0,,,,,
player,201011210phi,nyg,TuckJu20,def_int_long,0,,,,,
player,201011210phi,nyg,TuckJu20,pass_defended,0,,,,,
player,201011210phi,nyg,TuckJu20,sacks,3.0,,,,,
player,201011210phi,nyg,TuckJu20,tackles_combined,7,,,,,
player,201011210phi,nyg,TuckJu20,tackles_solo,6,,,,,
player,201011210phi,nyg,TuckJu20,tackles_assists,1,,,,,
player,201011210phi,nyg,TuckJu20,tackles_loss,2,,,,,
player,201011210phi,nyg,TuckJu20,qb_hits,1,,,,,
player,201011210phi,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201011210phi,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201011210phi,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201011210phi,nyg,TuckJu20,fumbles_forced,2,,,,,
player,201011210phi,nyg,ThomTe99,def_int,0,,,,,
player,201011210phi,nyg,ThomTe99,def_int_yds,0,,,,,
player,201011210phi,nyg,ThomTe99,def_int_td,0,,,,,
player,201011210phi,nyg,ThomTe99,def_int_long,0,,,,,
player,201011210phi,nyg,ThomTe99,pass_defended,2,,,,,
player,201011210phi,nyg,ThomTe99,sacks,0.0,,,,,
player,201011210phi,nyg,ThomTe99,tackles_combined,10,,,,,
player,201011210phi,nyg,ThomTe99,tackles_solo,9,,,,,
player,201011210phi,nyg,ThomTe99,tackles_assists,1,,,,,
player,201011210phi,nyg,ThomTe99,tackles_loss,1,,,,,
player,201011210phi,nyg,ThomTe99,qb_hits,0,,,,,
player,201011210phi,nyg,ThomTe99,fumbles_rec,1,,,,,
player,201011210phi,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201011210phi,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201011210phi,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201011210phi,nyg,PhilKe99,def_int,0,,,,,
player,201011210phi,nyg,PhilKe99,def_int_yds,0,,,,,
player,201011210phi,nyg,PhilKe99,def_int_td,0,,,,,
player,201011210phi,nyg,PhilKe99,def_int_long,0,,,,,
player,201011210phi,nyg,PhilKe99,pass_defended,1,,,,,
player,201011210phi,nyg,PhilKe99,sacks,0.0,,,,,
player,201011210phi,nyg,PhilKe99,tackles_combined,5,,,,,
player,201011210phi,nyg,PhilKe99,tackles_solo,5,,,,,
player,201011210phi,nyg,PhilKe99,tackles_assists,0,,,,,
player,201011210phi,nyg,PhilKe99,tackles_loss,0,,,,,
player,201011210phi,nyg,PhilKe99,qb_hits,0,,,,,
player,201011210phi,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201011210phi,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201011210phi,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201011210phi,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201011210phi,nyg,RollAn20,def_int,0,,,,,
player,201011210phi,nyg,RollAn20,def_int_yds,0,,,,,
player,201011210phi,nyg,RollAn20,def_int_td,0,,,,,
player,201011210phi,nyg,RollAn20,def_int_long,0,,,,,
player,201011210phi,nyg,RollAn20,pass_defended,0,,,,,
player,201011210phi,nyg,RollAn20,sacks,0.0,,,,,
player,201011210phi,nyg,RollAn20,tackles_combined,5,,,,,
player,201011210phi,nyg,RollAn20,tackles_solo,5,,,,,
player,201011210phi,nyg,RollAn20,tackles_assists,0,,,,,
player,201011210phi,nyg,RollAn20,tackles_loss,1,,,,,
player,201011210phi,nyg,RollAn20,qb_hits,1,,,,,
player,201011210phi,nyg,RollAn20,fumbles_rec,0,,,,,
player,201011210phi,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201011210phi,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201011210phi,nyg,RollAn20,fumbles_forced,0,,,,,
player,201011210phi,nyg,UmenOs99,def_int,0,,,,,
player,201011210phi,nyg,UmenOs99,def_int_yds,0,,,,,
player,201011210phi,nyg,UmenOs99,def_int_td,0,,,,,
player,201011210phi,nyg,UmenOs99,def_int_long,0,,,,,
player,201011210phi,nyg,UmenOs99,pass_defended,0,,,,,
player,201011210phi,nyg,UmenOs99,sacks,0.0,,,,,
player,201011210phi,nyg,UmenOs99,tackles_combined,5,,,,,
player,201011210phi,nyg,UmenOs99,tackles_solo,4,,,,,
player,201011210phi,nyg,UmenOs99,tackles_assists,1,,,,,
player,201011210phi,nyg,UmenOs99,tackles_loss,0,,,,,
player,201011210phi,nyg,UmenOs99,qb_hits,0,,,,,
player,201011210phi,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201011210phi,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201011210phi,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201011210phi,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201011210phi,nyg,WebsCo20,def_int,0,,,,,
player,201011210phi,nyg,WebsCo20,def_int_yds,0,,,,,
player,201011210phi,nyg,WebsCo20,def_int_td,0,,,,,
player,201011210phi,nyg,WebsCo20,def_int_long,0,,,,,
player,201011210phi,nyg,WebsCo20,pass_defended,0,,,,,
player,201011210phi,nyg,WebsCo20,sacks,0.0,,,,,
player,201011210phi,nyg,WebsCo20,tackles_combined,5,,,,,
player,201011210phi,nyg,WebsCo20,tackles_solo,5,,,,,
player,201011210phi,nyg,WebsCo20,tackles_assists,0,,,,,
