game,2010,1,20100912,201009120oti,rai,"Oakland Raiders",13,oti,"Tennessee Titans",38
player,201009120oti,oti,FullVi20,tackles_solo,5,,,,,
player,201009120oti,oti,FullVi20,tackles_assists,1,,,,,
player,201009120oti,oti,FullVi20,tackles_loss,1,,,,,
player,201009120oti,oti,FullVi20,qb_hits,0,,,,,
player,201009120oti,oti,FullVi20,fumbles_rec,0,,,,,
player,201009120oti,oti,FullVi20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,FullVi20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,FullVi20,fumbles_forced,0,,,,,
player,201009120oti,oti,FinnCo20,def_int,0,,,,,
player,201009120oti,oti,FinnCo20,def_int_yds,0,,,,,
player,201009120oti,oti,FinnCo20,def_int_td,0,,,,,
player,201009120oti,oti,FinnCo20,def_int_long,0,,,,,
player,201009120oti,oti,FinnCo20,pass_defended,0,,,,,
player,201009120oti,oti,FinnCo20,sacks,0.0,,,,,
player,201009120oti,oti,FinnCo20,tackles_combined,5,,,,,
player,201009120oti,oti,FinnCo20,tackles_solo,3,,,,,
player,201009120oti,oti,FinnCo20,tackles_assists,2,,,,,
player,201009120oti,oti,FinnCo20,tackles_loss,0,,,,,
player,201009120oti,oti,FinnCo20,qb_hits,0,,,,,
player,201009120oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201009120oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201009120oti,oti,HayeJo20,def_int,0,,,,,
player,201009120oti,oti,HayeJo20,def_int_yds,0,,,,,
player,201009120oti,oti,HayeJo20,def_int_td,0,,,,,
player,201009120oti,oti,HayeJo20,def_int_long,0,,,,,
player,201009120oti,oti,HayeJo20,pass_defended,0,,,,,
player,201009120oti,oti,HayeJo20,sacks,0.0,,,,,
player,201009120oti,oti,HayeJo20,tackles_combined,5,,,,,
player,201009120oti,oti,HayeJo20,tackles_solo,3,,,,,
player,201009120oti,oti,HayeJo20,tackles_assists,2,,,,,
player,201009120oti,oti,HayeJo20,tackles_loss,0,,,,,
player,201009120oti,oti,HayeJo20,qb_hits,0,,,,,
player,201009120oti,oti,HayeJo20,fumbles_rec,0,,,,,
player,201009120oti,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,HayeJo20,fumbles_forced,0,,,,,
player,201009120oti,oti,WinbJa20,def_int,0,,,,,
player,201009120oti,oti,WinbJa20,def_int_yds,0,,,,,
player,201009120oti,oti,WinbJa20,def_int_td,0,,,,,
player,201009120oti,oti,WinbJa20,def_int_long,0,,,,,
player,201009120oti,oti,WinbJa20,pass_defended,0,,,,,
player,201009120oti,oti,WinbJa20,sacks,0.0,,,,,
player,201009120oti,oti,WinbJa20,tackles_combined,4,,,,,
player,201009120oti,oti,WinbJa20,tackles_solo,2,,,,,
player,201009120oti,oti,WinbJa20,tackles_assists,2,,,,,
player,201009120oti,oti,WinbJa20,tackles_loss,0,,,,,
player,201009120oti,oti,WinbJa20,qb_hits,0,,,,,
player,201009120oti,oti,WinbJa20,fumbles_rec,0,,,,,
player,201009120oti,oti,WinbJa20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,WinbJa20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,WinbJa20,fumbles_forced,0,,,,,
player,201009120oti,oti,BallDa20,def_int,0,,,,,
player,201009120oti,oti,BallDa20,def_int_yds,0,,,,,
player,201009120oti,oti,BallDa20,def_int_td,0,,,,,
player,201009120oti,oti,BallDa20,def_int_long,0,,,,,
player,201009120oti,oti,BallDa20,pass_defended,2,,,,,
player,201009120oti,oti,BallDa20,sacks,0.0,,,,,
player,201009120oti,oti,BallDa20,tackles_combined,3,,,,,
player,201009120oti,oti,BallDa20,tackles_solo,1,,,,,
player,201009120oti,oti,BallDa20,tackles_assists,2,,,,,
player,201009120oti,oti,BallDa20,tackles_loss,0,,,,,
player,201009120oti,oti,BallDa20,qb_hits,0,,,,,
player,201009120oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201009120oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201009120oti,oti,BrowTo25,def_int,0,,,,,
player,201009120oti,oti,BrowTo25,def_int_yds,0,,,,,
player,201009120oti,oti,BrowTo25,def_int_td,0,,,,,
player,201009120oti,oti,BrowTo25,def_int_long,0,,,,,
player,201009120oti,oti,BrowTo25,pass_defended,0,,,,,
player,201009120oti,oti,BrowTo25,sacks,0.0,,,,,
player,201009120oti,oti,BrowTo25,tackles_combined,3,,,,,
player,201009120oti,oti,BrowTo25,tackles_solo,3,,,,,
player,201009120oti,oti,BrowTo25,tackles_assists,0,,,,,
player,201009120oti,oti,BrowTo25,tackles_loss,0,,,,,
player,201009120oti,oti,BrowTo25,qb_hits,1,,,,,
player,201009120oti,oti,BrowTo25,fumbles_rec,0,,,,,
player,201009120oti,oti,BrowTo25,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,BrowTo25,fumbles_rec_td,0,,,,,
player,201009120oti,oti,BrowTo25,fumbles_forced,0,,,,,
player,201009120oti,oti,MarkSe99,def_int,0,,,,,
player,201009120oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201009120oti,oti,MarkSe99,def_int_td,0,,,,,
player,201009120oti,oti,MarkSe99,def_int_long,0,,,,,
player,201009120oti,oti,MarkSe99,pass_defended,0,,,,,
player,201009120oti,oti,MarkSe99,sacks,0.0,,,,,
player,201009120oti,oti,MarkSe99,tackles_combined,2,,,,,
player,201009120oti,oti,MarkSe99,tackles_solo,1,,,,,
player,201009120oti,oti,MarkSe99,tackles_assists,1,,,,,
player,201009120oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201009120oti,oti,MarkSe99,qb_hits,0,,,,,
player,201009120oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201009120oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201009120oti,oti,MoutRy99,def_int,0,,,,,
player,201009120oti,oti,MoutRy99,def_int_yds,0,,,,,
player,201009120oti,oti,MoutRy99,def_int_td,0,,,,,
player,201009120oti,oti,MoutRy99,def_int_long,0,,,,,
player,201009120oti,oti,MoutRy99,pass_defended,0,,,,,
player,201009120oti,oti,MoutRy99,sacks,0.0,,,,,
player,201009120oti,oti,MoutRy99,tackles_combined,2,,,,,
player,201009120oti,oti,MoutRy99,tackles_solo,2,,,,,
player,201009120oti,oti,MoutRy99,tackles_assists,0,,,,,
player,201009120oti,oti,MoutRy99,tackles_loss,0,,,,,
player,201009120oti,oti,MoutRy99,qb_hits,0,,,,,
player,201009120oti,oti,MoutRy99,fumbles_rec,0,,,,,
player,201009120oti,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,MoutRy99,fumbles_forced,1,,,,,
player,201009120oti,oti,ShawTi99,def_int,0,,,,,
player,201009120oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201009120oti,oti,ShawTi99,def_int_td,0,,,,,
player,201009120oti,oti,ShawTi99,def_int_long,0,,,,,
player,201009120oti,oti,ShawTi99,pass_defended,0,,,,,
player,201009120oti,oti,ShawTi99,sacks,0.0,,,,,
player,201009120oti,oti,ShawTi99,tackles_combined,2,,,,,
player,201009120oti,oti,ShawTi99,tackles_solo,1,,,,,
player,201009120oti,oti,ShawTi99,tackles_assists,1,,,,,
player,201009120oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201009120oti,oti,ShawTi99,qb_hits,0,,,,,
player,201009120oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201009120oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201009120oti,oti,VernAl99,def_int,0,,,,,
player,201009120oti,oti,VernAl99,def_int_yds,0,,,,,
player,201009120oti,oti,VernAl99,def_int_td,0,,,,,
player,201009120oti,oti,VernAl99,def_int_long,0,,,,,
player,201009120oti,oti,VernAl99,pass_defended,0,,,,,
player,201009120oti,oti,VernAl99,sacks,0.0,,,,,
player,201009120oti,oti,VernAl99,tackles_combined,2,,,,,
player,201009120oti,oti,VernAl99,tackles_solo,2,,,,,
player,201009120oti,oti,VernAl99,tackles_assists,0,,,,,
player,201009120oti,oti,VernAl99,tackles_loss,0,,,,,
player,201009120oti,oti,VernAl99,qb_hits,0,,,,,
player,201009120oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201009120oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201009120oti,oti,BailPa99,def_int,0,,,,,
player,201009120oti,oti,BailPa99,def_int_yds,0,,,,,
player,201009120oti,oti,BailPa99,def_int_td,0,,,,,
player,201009120oti,oti,BailPa99,def_int_long,0,,,,,
player,201009120oti,oti,BailPa99,pass_defended,0,,,,,
player,201009120oti,oti,BailPa99,sacks,0.0,,,,,
player,201009120oti,oti,BailPa99,tackles_combined,1,,,,,
player,201009120oti,oti,BailPa99,tackles_solo,1,,,,,
player,201009120oti,oti,BailPa99,tackles_assists,0,,,,,
player,201009120oti,oti,BailPa99,tackles_loss,0,,,,,
player,201009120oti,oti,BailPa99,qb_hits,0,,,,,
player,201009120oti,oti,BailPa99,fumbles_rec,0,,,,,
player,201009120oti,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,BailPa99,fumbles_forced,0,,,,,
player,201009120oti,oti,JoneJa99,def_int,0,,,,,
player,201009120oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201009120oti,oti,JoneJa99,def_int_td,0,,,,,
player,201009120oti,oti,JoneJa99,def_int_long,0,,,,,
player,201009120oti,oti,JoneJa99,pass_defended,1,,,,,
player,201009120oti,oti,JoneJa99,sacks,0.0,,,,,
player,201009120oti,oti,JoneJa99,tackles_combined,1,,,,,
player,201009120oti,oti,JoneJa99,tackles_solo,1,,,,,
player,201009120oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201009120oti,oti,JoneJa99,tackles_loss,1,,,,,
player,201009120oti,oti,JoneJa99,qb_hits,0,,,,,
player,201009120oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201009120oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201009120oti,oti,JoneJa99,fumbles_forced,0,,,,,
player,201009120oti,oti,NickDo20,def_int,0,,,,,
player,201009120oti,oti,NickDo20,def_int_yds,0,,,,,
player,201009120oti,oti,NickDo20,def_int_td,0,,,,,
player,201009120oti,oti,NickDo20,def_int_long,0,,,,,
player,201009120oti,oti,NickDo20,pass_defended,0,,,,,
player,201009120oti,oti,NickDo20,sacks,0.0,,,,,
player,201009120oti,oti,NickDo20,tackles_combined,1,,,,,
player,201009120oti,oti,NickDo20,tackles_solo,1,,,,,
player,201009120oti,oti,NickDo20,tackles_assists,0,,,,,
player,201009120oti,oti,NickDo20,tackles_loss,0,,,,,
player,201009120oti,oti,NickDo20,qb_hits,0,,,,,
player,201009120oti,oti,NickDo20,fumbles_rec,0,,,,,
player,201009120oti,oti,NickDo20,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,NickDo20,fumbles_rec_td,0,,,,,
player,201009120oti,oti,NickDo20,fumbles_forced,0,,,,,
player,201009120oti,oti,WillDa04,def_int,0,,,,,
player,201009120oti,oti,WillDa04,def_int_yds,0,,,,,
player,201009120oti,oti,WillDa04,def_int_td,0,,,,,
player,201009120oti,oti,WillDa04,def_int_long,0,,,,,
player,201009120oti,oti,WillDa04,pass_defended,0,,,,,
player,201009120oti,oti,WillDa04,sacks,0.0,,,,,
player,201009120oti,oti,WillDa04,tackles_combined,1,,,,,
player,201009120oti,oti,WillDa04,tackles_solo,1,,,,,
player,201009120oti,oti,WillDa04,tackles_assists,0,,,,,
player,201009120oti,oti,WillDa04,tackles_loss,0,,,,,
player,201009120oti,oti,WillDa04,qb_hits,0,,,,,
player,201009120oti,oti,WillDa04,fumbles_rec,0,,,,,
player,201009120oti,oti,WillDa04,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,WillDa04,fumbles_rec_td,0,,,,,
player,201009120oti,oti,WillDa04,fumbles_forced,0,,,,,
player,201009120oti,oti,ScaiBo00,def_int,0,,,,,
player,201009120oti,oti,ScaiBo00,def_int_yds,0,,,,,
player,201009120oti,oti,ScaiBo00,def_int_td,0,,,,,
player,201009120oti,oti,ScaiBo00,def_int_long,0,,,,,
player,201009120oti,oti,ScaiBo00,pass_defended,0,,,,,
player,201009120oti,oti,ScaiBo00,sacks,0.0,,,,,
player,201009120oti,oti,ScaiBo00,tackles_combined,0,,,,,
player,201009120oti,oti,ScaiBo00,tackles_solo,0,,,,,
player,201009120oti,oti,ScaiBo00,tackles_assists,0,,,,,
player,201009120oti,oti,ScaiBo00,tackles_loss,,,,,,
player,201009120oti,oti,ScaiBo00,qb_hits,,,,,,
player,201009120oti,oti,ScaiBo00,fumbles_rec,1,,,,,
player,201009120oti,oti,ScaiBo00,fumbles_rec_yds,0,,,,,
player,201009120oti,oti,ScaiBo00,fumbles_rec_td,0,,,,,
player,201009120oti,oti,ScaiBo00,fumbles_forced,0,,,,,
player,201009120oti,rai,HiggJo00,kick_ret,0,,,,,
player,201009120oti,rai,HiggJo00,kick_ret_yds,0,,,,,
player,201009120oti,rai,HiggJo00,kick_ret_yds_per_ret,,,,,,
player,201009120oti,rai,HiggJo00,kick_ret_td,0,,,,,
player,201009120oti,rai,HiggJo00,kick_ret_long,0,,,,,
player,201009120oti,rai,HiggJo00,punt_ret,2,,,,,
player,201009120oti,rai,HiggJo00,punt_ret_yds,12,,,,,
player,201009120oti,rai,HiggJo00,punt_ret_yds_per_ret,6.0,,,,,
player,201009120oti,rai,HiggJo00,punt_ret_td,0,,,,,
player,201009120oti,rai,HiggJo00,punt_ret_long,9,,,,,
player,201009120oti,rai,FiguYa00,kick_ret,5,,,,,
player,201009120oti,rai,FiguYa00,kick_ret_yds,105,,,,,
player,201009120oti,rai,FiguYa00,kick_ret_yds_per_ret,21.0,,,,,
player,201009120oti,rai,FiguYa00,kick_ret_td,0,,,,,
player,201009120oti,rai,FiguYa00,kick_ret_long,25,,,,,
player,201009120oti,rai,FiguYa00,punt_ret,1,,,,,
player,201009120oti,rai,FiguYa00,punt_ret_yds,10,,,,,
player,201009120oti,rai,FiguYa00,punt_ret_yds_per_ret,10.0,,,,,
player,201009120oti,rai,FiguYa00,punt_ret_td,0,,,,,
player,201009120oti,rai,FiguYa00,punt_ret_long,10,,,,,
player,201009120oti,oti,MariMa00,kick_ret,3,,,,,
player,201009120oti,oti,MariMa00,kick_ret_yds,70,,,,,
player,201009120oti,oti,MariMa00,kick_ret_yds_per_ret,23.3,,,,,
player,201009120oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201009120oti,oti,MariMa00,kick_ret_long,28,,,,,
player,201009120oti,oti,MariMa00,punt_ret,3,,,,,
player,201009120oti,oti,MariMa00,punt_ret_yds,21,,,,,
player,201009120oti,oti,MariMa00,punt_ret_yds_per_ret,7.0,,,,,
player,201009120oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201009120oti,oti,MariMa00,punt_ret_long,12,,,,,
player,201009120oti,rai,janikseb01,xpm,1,,,,,
player,201009120oti,rai,janikseb01,xpa,1,,,,,
player,201009120oti,rai,janikseb01,fgm,2,,,,,
player,201009120oti,rai,janikseb01,fga,3,,,,,
player,201009120oti,rai,janikseb01,punt,0,,,,,
player,201009120oti,rai,janikseb01,punt_yds,0,,,,,
player,201009120oti,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201009120oti,rai,janikseb01,punt_long,0,,,,,
player,201009120oti,rai,LechSh20,xpm,,,,,,
player,201009120oti,rai,LechSh20,xpa,,,,,,
player,201009120oti,rai,LechSh20,fgm,,,,,,
player,201009120oti,rai,LechSh20,fga,,,,,,
player,201009120oti,rai,LechSh20,punt,4,,,,,
player,201009120oti,rai,LechSh20,punt_yds,219,,,,,
player,201009120oti,rai,LechSh20,punt_yds_per_punt,54.8,,,,,
player,201009120oti,rai,LechSh20,punt_long,68,,,,,
player,201009120oti,oti,bironrob01,xpm,5,,,,,
player,201009120oti,oti,bironrob01,xpa,5,,,,,
player,201009120oti,oti,bironrob01,fgm,1,,,,,
player,201009120oti,oti,bironrob01,fga,1,,,,,
player,201009120oti,oti,bironrob01,punt,0,,,,,
player,201009120oti,oti,bironrob01,punt_yds,0,,,,,
player,201009120oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201009120oti,oti,bironrob01,punt_long,0,,,,,
player,201009120oti,oti,KernBr20,xpm,,,,,,
player,201009120oti,oti,KernBr20,xpa,,,,,,
player,201009120oti,oti,KernBr20,fgm,,,,,,
player,201009120oti,oti,KernBr20,fga,,,,,,
player,201009120oti,oti,KernBr20,punt,4,,,,,
player,201009120oti,oti,KernBr20,punt_yds,200,,,,,
player,201009120oti,oti,KernBr20,punt_yds_per_punt,50.0,,,,,
player,201009120oti,oti,KernBr20,punt_long,60,,,,,
