game,2010,2,20100919,201009190cle,kan,"Kansas City Chiefs",16,cle,"Cleveland Browns",14
player,201009190cle,cle,AdamMi21,tackles_solo,1,,,,,
player,201009190cle,cle,AdamMi21,tackles_assists,0,,,,,
player,201009190cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201009190cle,cle,AdamMi21,qb_hits,0,,,,,
player,201009190cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201009190cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201009190cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201009190cle,cle,CostBl20,def_int,0,,,,,
player,201009190cle,cle,CostBl20,def_int_yds,0,,,,,
player,201009190cle,cle,CostBl20,def_int_td,0,,,,,
player,201009190cle,cle,CostBl20,def_int_long,0,,,,,
player,201009190cle,cle,CostBl20,pass_defended,0,,,,,
player,201009190cle,cle,CostBl20,sacks,0.0,,,,,
player,201009190cle,cle,CostBl20,tackles_combined,1,,,,,
player,201009190cle,cle,CostBl20,tackles_solo,1,,,,,
player,201009190cle,cle,CostBl20,tackles_assists,0,,,,,
player,201009190cle,cle,CostBl20,tackles_loss,0,,,,,
player,201009190cle,cle,CostBl20,qb_hits,0,,,,,
player,201009190cle,cle,CostBl20,fumbles_rec,0,,,,,
player,201009190cle,cle,CostBl20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,CostBl20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,CostBl20,fumbles_forced,0,,,,,
player,201009190cle,cle,MaiaKa99,def_int,0,,,,,
player,201009190cle,cle,MaiaKa99,def_int_yds,0,,,,,
player,201009190cle,cle,MaiaKa99,def_int_td,0,,,,,
player,201009190cle,cle,MaiaKa99,def_int_long,0,,,,,
player,201009190cle,cle,MaiaKa99,pass_defended,0,,,,,
player,201009190cle,cle,MaiaKa99,sacks,0.0,,,,,
player,201009190cle,cle,MaiaKa99,tackles_combined,1,,,,,
player,201009190cle,cle,MaiaKa99,tackles_solo,1,,,,,
player,201009190cle,cle,MaiaKa99,tackles_assists,0,,,,,
player,201009190cle,cle,MaiaKa99,tackles_loss,0,,,,,
player,201009190cle,cle,MaiaKa99,qb_hits,0,,,,,
player,201009190cle,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201009190cle,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201009190cle,cle,RogeSh99,def_int,0,,,,,
player,201009190cle,cle,RogeSh99,def_int_yds,0,,,,,
player,201009190cle,cle,RogeSh99,def_int_td,0,,,,,
player,201009190cle,cle,RogeSh99,def_int_long,0,,,,,
player,201009190cle,cle,RogeSh99,pass_defended,0,,,,,
player,201009190cle,cle,RogeSh99,sacks,0.0,,,,,
player,201009190cle,cle,RogeSh99,tackles_combined,1,,,,,
player,201009190cle,cle,RogeSh99,tackles_solo,1,,,,,
player,201009190cle,cle,RogeSh99,tackles_assists,0,,,,,
player,201009190cle,cle,RogeSh99,tackles_loss,0,,,,,
player,201009190cle,cle,RogeSh99,qb_hits,1,,,,,
player,201009190cle,cle,RogeSh99,fumbles_rec,0,,,,,
player,201009190cle,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201009190cle,cle,RogeSh99,fumbles_forced,0,,,,,
player,201009190cle,cle,SoreNi20,def_int,0,,,,,
player,201009190cle,cle,SoreNi20,def_int_yds,0,,,,,
player,201009190cle,cle,SoreNi20,def_int_td,0,,,,,
player,201009190cle,cle,SoreNi20,def_int_long,0,,,,,
player,201009190cle,cle,SoreNi20,pass_defended,0,,,,,
player,201009190cle,cle,SoreNi20,sacks,0.0,,,,,
player,201009190cle,cle,SoreNi20,tackles_combined,1,,,,,
player,201009190cle,cle,SoreNi20,tackles_solo,0,,,,,
player,201009190cle,cle,SoreNi20,tackles_assists,1,,,,,
player,201009190cle,cle,SoreNi20,tackles_loss,0,,,,,
player,201009190cle,cle,SoreNi20,qb_hits,0,,,,,
player,201009190cle,cle,SoreNi20,fumbles_rec,0,,,,,
player,201009190cle,cle,SoreNi20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,SoreNi20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,SoreNi20,fumbles_forced,0,,,,,
player,201009190cle,cle,VentRa20,def_int,0,,,,,
player,201009190cle,cle,VentRa20,def_int_yds,0,,,,,
player,201009190cle,cle,VentRa20,def_int_td,0,,,,,
player,201009190cle,cle,VentRa20,def_int_long,0,,,,,
player,201009190cle,cle,VentRa20,pass_defended,0,,,,,
player,201009190cle,cle,VentRa20,sacks,0.0,,,,,
player,201009190cle,cle,VentRa20,tackles_combined,1,,,,,
player,201009190cle,cle,VentRa20,tackles_solo,1,,,,,
player,201009190cle,cle,VentRa20,tackles_assists,0,,,,,
player,201009190cle,cle,VentRa20,tackles_loss,0,,,,,
player,201009190cle,cle,VentRa20,qb_hits,0,,,,,
player,201009190cle,cle,VentRa20,fumbles_rec,0,,,,,
player,201009190cle,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201009190cle,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201009190cle,cle,VentRa20,fumbles_forced,0,,,,,
player,201009190cle,kan,ArenJa99,kick_ret,1,,,,,
player,201009190cle,kan,ArenJa99,kick_ret_yds,19,,,,,
player,201009190cle,kan,ArenJa99,kick_ret_yds_per_ret,19.0,,,,,
player,201009190cle,kan,ArenJa99,kick_ret_td,0,,,,,
player,201009190cle,kan,ArenJa99,kick_ret_long,19,,,,,
player,201009190cle,kan,ArenJa99,punt_ret,4,,,,,
player,201009190cle,kan,ArenJa99,punt_ret_yds,6,,,,,
player,201009190cle,kan,ArenJa99,punt_ret_yds_per_ret,1.5,,,,,
player,201009190cle,kan,ArenJa99,punt_ret_td,0,,,,,
player,201009190cle,kan,ArenJa99,punt_ret_long,4,,,,,
player,201009190cle,kan,McClDe00,kick_ret,2,,,,,
player,201009190cle,kan,McClDe00,kick_ret_yds,39,,,,,
player,201009190cle,kan,McClDe00,kick_ret_yds_per_ret,19.5,,,,,
player,201009190cle,kan,McClDe00,kick_ret_td,0,,,,,
player,201009190cle,kan,McClDe00,kick_ret_long,20,,,,,
player,201009190cle,kan,McClDe00,punt_ret,0,,,,,
player,201009190cle,kan,McClDe00,punt_ret_yds,0,,,,,
player,201009190cle,kan,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201009190cle,kan,McClDe00,punt_ret_td,0,,,,,
player,201009190cle,kan,McClDe00,punt_ret_long,0,,,,,
player,201009190cle,cle,CribJo01,kick_ret,1,,,,,
player,201009190cle,cle,CribJo01,kick_ret_yds,19,,,,,
player,201009190cle,cle,CribJo01,kick_ret_yds_per_ret,19.0,,,,,
player,201009190cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201009190cle,cle,CribJo01,kick_ret_long,19,,,,,
player,201009190cle,cle,CribJo01,punt_ret,1,,,,,
player,201009190cle,cle,CribJo01,punt_ret_yds,5,,,,,
player,201009190cle,cle,CribJo01,punt_ret_yds_per_ret,5.0,,,,,
player,201009190cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201009190cle,cle,CribJo01,punt_ret_long,5,,,,,
player,201009190cle,cle,HarrJe00,kick_ret,2,,,,,
player,201009190cle,cle,HarrJe00,kick_ret_yds,17,,,,,
player,201009190cle,cle,HarrJe00,kick_ret_yds_per_ret,8.5,,,,,
player,201009190cle,cle,HarrJe00,kick_ret_td,0,,,,,
player,201009190cle,cle,HarrJe00,kick_ret_long,10,,,,,
player,201009190cle,cle,HarrJe00,punt_ret,0,,,,,
player,201009190cle,cle,HarrJe00,punt_ret_yds,0,,,,,
player,201009190cle,cle,HarrJe00,punt_ret_yds_per_ret,,,,,,
player,201009190cle,cle,HarrJe00,punt_ret_td,0,,,,,
player,201009190cle,cle,HarrJe00,punt_ret_long,0,,,,,
player,201009190cle,cle,DaviJa03,kick_ret,1,,,,,
player,201009190cle,cle,DaviJa03,kick_ret_yds,11,,,,,
player,201009190cle,cle,DaviJa03,kick_ret_yds_per_ret,11.0,,,,,
player,201009190cle,cle,DaviJa03,kick_ret_td,0,,,,,
player,201009190cle,cle,DaviJa03,kick_ret_long,11,,,,,
player,201009190cle,cle,DaviJa03,punt_ret,0,,,,,
player,201009190cle,cle,DaviJa03,punt_ret_yds,0,,,,,
player,201009190cle,cle,DaviJa03,punt_ret_yds_per_ret,,,,,,
player,201009190cle,cle,DaviJa03,punt_ret_td,0,,,,,
player,201009190cle,cle,DaviJa03,punt_ret_long,0,,,,,
player,201009190cle,cle,VickLa00,kick_ret,1,,,,,
player,201009190cle,cle,VickLa00,kick_ret_yds,3,,,,,
player,201009190cle,cle,VickLa00,kick_ret_yds_per_ret,3.0,,,,,
player,201009190cle,cle,VickLa00,kick_ret_td,0,,,,,
player,201009190cle,cle,VickLa00,kick_ret_long,3,,,,,
player,201009190cle,cle,VickLa00,punt_ret,0,,,,,
player,201009190cle,cle,VickLa00,punt_ret_yds,0,,,,,
player,201009190cle,cle,VickLa00,punt_ret_yds_per_ret,,,,,,
player,201009190cle,cle,VickLa00,punt_ret_td,0,,,,,
player,201009190cle,cle,VickLa00,punt_ret_long,0,,,,,
player,201009190cle,kan,SuccRy44,xpm,1,,,,,
player,201009190cle,kan,SuccRy44,xpa,1,,,,,
player,201009190cle,kan,SuccRy44,fgm,3,,,,,
player,201009190cle,kan,SuccRy44,fga,3,,,,,
player,201009190cle,kan,SuccRy44,punt,0,,,,,
player,201009190cle,kan,SuccRy44,punt_yds,0,,,,,
player,201009190cle,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201009190cle,kan,SuccRy44,punt_long,0,,,,,
player,201009190cle,kan,ColqDu20,xpm,,,,,,
player,201009190cle,kan,ColqDu20,xpa,,,,,,
player,201009190cle,kan,ColqDu20,fgm,,,,,,
player,201009190cle,kan,ColqDu20,fga,,,,,,
player,201009190cle,kan,ColqDu20,punt,6,,,,,
player,201009190cle,kan,ColqDu20,punt_yds,249,,,,,
player,201009190cle,kan,ColqDu20,punt_yds_per_punt,41.5,,,,,
player,201009190cle,kan,ColqDu20,punt_long,59,,,,,
player,201009190cle,cle,dawsophi01,xpm,2,,,,,
player,201009190cle,cle,dawsophi01,xpa,2,,,,,
player,201009190cle,cle,dawsophi01,fgm,,,,,,
player,201009190cle,cle,dawsophi01,fga,1,,,,,
player,201009190cle,cle,dawsophi01,punt,0,,,,,
player,201009190cle,cle,dawsophi01,punt_yds,0,,,,,
player,201009190cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201009190cle,cle,dawsophi01,punt_long,0,,,,,
player,201009190cle,cle,HodgRe20,xpm,,,,,,
player,201009190cle,cle,HodgRe20,xpa,,,,,,
player,201009190cle,cle,HodgRe20,fgm,,,,,,
player,201009190cle,cle,HodgRe20,fga,,,,,,
player,201009190cle,cle,HodgRe20,punt,8,,,,,
player,201009190cle,cle,HodgRe20,punt_yds,337,,,,,
player,201009190cle,cle,HodgRe20,punt_yds_per_punt,42.1,,,,,
player,201009190cle,cle,HodgRe20,punt_long,48,,,,,
