game,2010,7,20101024,201010240tam,ram,"St. Louis Rams",17,tam,"Tampa Bay Buccaneers",18
player,201010240tam,ram,HallJa21,tackles_combined,5,,,,,
player,201010240tam,ram,HallJa21,tackles_solo,4,,,,,
player,201010240tam,ram,HallJa21,tackles_assists,1,,,,,
player,201010240tam,ram,HallJa21,tackles_loss,1,,,,,
player,201010240tam,ram,HallJa21,qb_hits,1,,,,,
player,201010240tam,ram,HallJa21,fumbles_rec,0,,,,,
player,201010240tam,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201010240tam,ram,HallJa21,fumbles_forced,0,,,,,
player,201010240tam,ram,CudjJe00,def_int,0,,,,,
player,201010240tam,ram,CudjJe00,def_int_yds,0,,,,,
player,201010240tam,ram,CudjJe00,def_int_td,0,,,,,
player,201010240tam,ram,CudjJe00,def_int_long,0,,,,,
player,201010240tam,ram,CudjJe00,pass_defended,0,,,,,
player,201010240tam,ram,CudjJe00,sacks,0.5,,,,,
player,201010240tam,ram,CudjJe00,tackles_combined,1,,,,,
player,201010240tam,ram,CudjJe00,tackles_solo,0,,,,,
player,201010240tam,ram,CudjJe00,tackles_assists,1,,,,,
player,201010240tam,ram,CudjJe00,tackles_loss,0,,,,,
player,201010240tam,ram,CudjJe00,qb_hits,1,,,,,
player,201010240tam,ram,CudjJe00,fumbles_rec,0,,,,,
player,201010240tam,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201010240tam,ram,CudjJe00,fumbles_forced,0,,,,,
player,201010240tam,ram,LaurJa99,def_int,0,,,,,
player,201010240tam,ram,LaurJa99,def_int_yds,0,,,,,
player,201010240tam,ram,LaurJa99,def_int_td,0,,,,,
player,201010240tam,ram,LaurJa99,def_int_long,0,,,,,
player,201010240tam,ram,LaurJa99,pass_defended,1,,,,,
player,201010240tam,ram,LaurJa99,sacks,0.0,,,,,
player,201010240tam,ram,LaurJa99,tackles_combined,8,,,,,
player,201010240tam,ram,LaurJa99,tackles_solo,7,,,,,
player,201010240tam,ram,LaurJa99,tackles_assists,1,,,,,
player,201010240tam,ram,LaurJa99,tackles_loss,0,,,,,
player,201010240tam,ram,LaurJa99,qb_hits,0,,,,,
player,201010240tam,ram,LaurJa99,fumbles_rec,0,,,,,
player,201010240tam,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,LaurJa99,fumbles_forced,0,,,,,
player,201010240tam,ram,KehlBr99,def_int,0,,,,,
player,201010240tam,ram,KehlBr99,def_int_yds,0,,,,,
player,201010240tam,ram,KehlBr99,def_int_td,0,,,,,
player,201010240tam,ram,KehlBr99,def_int_long,0,,,,,
player,201010240tam,ram,KehlBr99,pass_defended,0,,,,,
player,201010240tam,ram,KehlBr99,sacks,0.0,,,,,
player,201010240tam,ram,KehlBr99,tackles_combined,7,,,,,
player,201010240tam,ram,KehlBr99,tackles_solo,6,,,,,
player,201010240tam,ram,KehlBr99,tackles_assists,1,,,,,
player,201010240tam,ram,KehlBr99,tackles_loss,0,,,,,
player,201010240tam,ram,KehlBr99,qb_hits,0,,,,,
player,201010240tam,ram,KehlBr99,fumbles_rec,0,,,,,
player,201010240tam,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,KehlBr99,fumbles_forced,0,,,,,
player,201010240tam,ram,MurpJe99,def_int,0,,,,,
player,201010240tam,ram,MurpJe99,def_int_yds,0,,,,,
player,201010240tam,ram,MurpJe99,def_int_td,0,,,,,
player,201010240tam,ram,MurpJe99,def_int_long,0,,,,,
player,201010240tam,ram,MurpJe99,pass_defended,0,,,,,
player,201010240tam,ram,MurpJe99,sacks,0.0,,,,,
player,201010240tam,ram,MurpJe99,tackles_combined,6,,,,,
player,201010240tam,ram,MurpJe99,tackles_solo,4,,,,,
player,201010240tam,ram,MurpJe99,tackles_assists,2,,,,,
player,201010240tam,ram,MurpJe99,tackles_loss,1,,,,,
player,201010240tam,ram,MurpJe99,qb_hits,0,,,,,
player,201010240tam,ram,MurpJe99,fumbles_rec,0,,,,,
player,201010240tam,ram,MurpJe99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,MurpJe99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,MurpJe99,fumbles_forced,0,,,,,
player,201010240tam,ram,AtogO.20,def_int,0,,,,,
player,201010240tam,ram,AtogO.20,def_int_yds,0,,,,,
player,201010240tam,ram,AtogO.20,def_int_td,0,,,,,
player,201010240tam,ram,AtogO.20,def_int_long,0,,,,,
player,201010240tam,ram,AtogO.20,pass_defended,0,,,,,
player,201010240tam,ram,AtogO.20,sacks,0.0,,,,,
player,201010240tam,ram,AtogO.20,tackles_combined,5,,,,,
player,201010240tam,ram,AtogO.20,tackles_solo,5,,,,,
player,201010240tam,ram,AtogO.20,tackles_assists,0,,,,,
player,201010240tam,ram,AtogO.20,tackles_loss,0,,,,,
player,201010240tam,ram,AtogO.20,qb_hits,0,,,,,
player,201010240tam,ram,AtogO.20,fumbles_rec,0,,,,,
player,201010240tam,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,AtogO.20,fumbles_forced,0,,,,,
player,201010240tam,ram,BartRo20,def_int,0,,,,,
player,201010240tam,ram,BartRo20,def_int_yds,0,,,,,
player,201010240tam,ram,BartRo20,def_int_td,0,,,,,
player,201010240tam,ram,BartRo20,def_int_long,0,,,,,
player,201010240tam,ram,BartRo20,pass_defended,1,,,,,
player,201010240tam,ram,BartRo20,sacks,0.0,,,,,
player,201010240tam,ram,BartRo20,tackles_combined,4,,,,,
player,201010240tam,ram,BartRo20,tackles_solo,3,,,,,
player,201010240tam,ram,BartRo20,tackles_assists,1,,,,,
player,201010240tam,ram,BartRo20,tackles_loss,0,,,,,
player,201010240tam,ram,BartRo20,qb_hits,0,,,,,
player,201010240tam,ram,BartRo20,fumbles_rec,0,,,,,
player,201010240tam,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,BartRo20,fumbles_forced,0,,,,,
player,201010240tam,ram,FletBr99,def_int,0,,,,,
player,201010240tam,ram,FletBr99,def_int_yds,0,,,,,
player,201010240tam,ram,FletBr99,def_int_td,0,,,,,
player,201010240tam,ram,FletBr99,def_int_long,0,,,,,
player,201010240tam,ram,FletBr99,pass_defended,1,,,,,
player,201010240tam,ram,FletBr99,sacks,0.0,,,,,
player,201010240tam,ram,FletBr99,tackles_combined,4,,,,,
player,201010240tam,ram,FletBr99,tackles_solo,4,,,,,
player,201010240tam,ram,FletBr99,tackles_assists,0,,,,,
player,201010240tam,ram,FletBr99,tackles_loss,0,,,,,
player,201010240tam,ram,FletBr99,qb_hits,0,,,,,
player,201010240tam,ram,FletBr99,fumbles_rec,0,,,,,
player,201010240tam,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,FletBr99,fumbles_forced,0,,,,,
player,201010240tam,ram,DahlCr99,def_int,0,,,,,
player,201010240tam,ram,DahlCr99,def_int_yds,0,,,,,
player,201010240tam,ram,DahlCr99,def_int_td,0,,,,,
player,201010240tam,ram,DahlCr99,def_int_long,0,,,,,
player,201010240tam,ram,DahlCr99,pass_defended,0,,,,,
player,201010240tam,ram,DahlCr99,sacks,0.0,,,,,
player,201010240tam,ram,DahlCr99,tackles_combined,3,,,,,
player,201010240tam,ram,DahlCr99,tackles_solo,2,,,,,
player,201010240tam,ram,DahlCr99,tackles_assists,1,,,,,
player,201010240tam,ram,DahlCr99,tackles_loss,0,,,,,
player,201010240tam,ram,DahlCr99,qb_hits,0,,,,,
player,201010240tam,ram,DahlCr99,fumbles_rec,0,,,,,
player,201010240tam,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,DahlCr99,fumbles_forced,0,,,,,
player,201010240tam,ram,DiggNa20,def_int,0,,,,,
player,201010240tam,ram,DiggNa20,def_int_yds,0,,,,,
player,201010240tam,ram,DiggNa20,def_int_td,0,,,,,
player,201010240tam,ram,DiggNa20,def_int_long,0,,,,,
player,201010240tam,ram,DiggNa20,pass_defended,2,,,,,
player,201010240tam,ram,DiggNa20,sacks,0.0,,,,,
player,201010240tam,ram,DiggNa20,tackles_combined,3,,,,,
player,201010240tam,ram,DiggNa20,tackles_solo,3,,,,,
player,201010240tam,ram,DiggNa20,tackles_assists,0,,,,,
player,201010240tam,ram,DiggNa20,tackles_loss,1,,,,,
player,201010240tam,ram,DiggNa20,qb_hits,0,,,,,
player,201010240tam,ram,DiggNa20,fumbles_rec,0,,,,,
player,201010240tam,ram,DiggNa20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,DiggNa20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,DiggNa20,fumbles_forced,0,,,,,
player,201010240tam,ram,SelvGe99,def_int,0,,,,,
player,201010240tam,ram,SelvGe99,def_int_yds,0,,,,,
player,201010240tam,ram,SelvGe99,def_int_td,0,,,,,
player,201010240tam,ram,SelvGe99,def_int_long,0,,,,,
player,201010240tam,ram,SelvGe99,pass_defended,0,,,,,
player,201010240tam,ram,SelvGe99,sacks,0.0,,,,,
player,201010240tam,ram,SelvGe99,tackles_combined,3,,,,,
player,201010240tam,ram,SelvGe99,tackles_solo,1,,,,,
player,201010240tam,ram,SelvGe99,tackles_assists,2,,,,,
player,201010240tam,ram,SelvGe99,tackles_loss,0,,,,,
player,201010240tam,ram,SelvGe99,qb_hits,0,,,,,
player,201010240tam,ram,SelvGe99,fumbles_rec,0,,,,,
player,201010240tam,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,SelvGe99,fumbles_forced,0,,,,,
player,201010240tam,ram,ButlJa20,def_int,0,,,,,
player,201010240tam,ram,ButlJa20,def_int_yds,0,,,,,
player,201010240tam,ram,ButlJa20,def_int_td,0,,,,,
player,201010240tam,ram,ButlJa20,def_int_long,0,,,,,
player,201010240tam,ram,ButlJa20,pass_defended,0,,,,,
player,201010240tam,ram,ButlJa20,sacks,0.0,,,,,
player,201010240tam,ram,ButlJa20,tackles_combined,2,,,,,
player,201010240tam,ram,ButlJa20,tackles_solo,2,,,,,
player,201010240tam,ram,ButlJa20,tackles_assists,0,,,,,
player,201010240tam,ram,ButlJa20,tackles_loss,0,,,,,
player,201010240tam,ram,ButlJa20,qb_hits,0,,,,,
player,201010240tam,ram,ButlJa20,fumbles_rec,0,,,,,
player,201010240tam,ram,ButlJa20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,ButlJa20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,ButlJa20,fumbles_forced,1,,,,,
player,201010240tam,ram,DarbKe00,def_int,0,,,,,
player,201010240tam,ram,DarbKe00,def_int_yds,0,,,,,
player,201010240tam,ram,DarbKe00,def_int_td,0,,,,,
player,201010240tam,ram,DarbKe00,def_int_long,0,,,,,
player,201010240tam,ram,DarbKe00,pass_defended,0,,,,,
player,201010240tam,ram,DarbKe00,sacks,0.0,,,,,
player,201010240tam,ram,DarbKe00,tackles_combined,2,,,,,
player,201010240tam,ram,DarbKe00,tackles_solo,1,,,,,
player,201010240tam,ram,DarbKe00,tackles_assists,1,,,,,
player,201010240tam,ram,DarbKe00,tackles_loss,0,,,,,
player,201010240tam,ram,DarbKe00,qb_hits,0,,,,,
player,201010240tam,ram,DarbKe00,fumbles_rec,0,,,,,
player,201010240tam,ram,DarbKe00,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,DarbKe00,fumbles_rec_td,0,,,,,
player,201010240tam,ram,DarbKe00,fumbles_forced,0,,,,,
player,201010240tam,ram,DockKe20,def_int,0,,,,,
player,201010240tam,ram,DockKe20,def_int_yds,0,,,,,
player,201010240tam,ram,DockKe20,def_int_td,0,,,,,
player,201010240tam,ram,DockKe20,def_int_long,0,,,,,
player,201010240tam,ram,DockKe20,pass_defended,1,,,,,
player,201010240tam,ram,DockKe20,sacks,0.0,,,,,
player,201010240tam,ram,DockKe20,tackles_combined,2,,,,,
player,201010240tam,ram,DockKe20,tackles_solo,2,,,,,
player,201010240tam,ram,DockKe20,tackles_assists,0,,,,,
player,201010240tam,ram,DockKe20,tackles_loss,0,,,,,
player,201010240tam,ram,DockKe20,qb_hits,0,,,,,
player,201010240tam,ram,DockKe20,fumbles_rec,0,,,,,
player,201010240tam,ram,DockKe20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,DockKe20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,DockKe20,fumbles_forced,0,,,,,
player,201010240tam,ram,ScotDo99,def_int,0,,,,,
player,201010240tam,ram,ScotDo99,def_int_yds,0,,,,,
player,201010240tam,ram,ScotDo99,def_int_td,0,,,,,
player,201010240tam,ram,ScotDo99,def_int_long,0,,,,,
player,201010240tam,ram,ScotDo99,pass_defended,0,,,,,
player,201010240tam,ram,ScotDo99,sacks,0.0,,,,,
player,201010240tam,ram,ScotDo99,tackles_combined,2,,,,,
player,201010240tam,ram,ScotDo99,tackles_solo,1,,,,,
player,201010240tam,ram,ScotDo99,tackles_assists,1,,,,,
player,201010240tam,ram,ScotDo99,tackles_loss,0,,,,,
player,201010240tam,ram,ScotDo99,qb_hits,0,,,,,
player,201010240tam,ram,ScotDo99,fumbles_rec,0,,,,,
player,201010240tam,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,ScotDo99,fumbles_forced,0,,,,,
player,201010240tam,ram,VoboDa99,def_int,0,,,,,
player,201010240tam,ram,VoboDa99,def_int_yds,0,,,,,
player,201010240tam,ram,VoboDa99,def_int_td,0,,,,,
player,201010240tam,ram,VoboDa99,def_int_long,0,,,,,
player,201010240tam,ram,VoboDa99,pass_defended,0,,,,,
player,201010240tam,ram,VoboDa99,sacks,0.0,,,,,
player,201010240tam,ram,VoboDa99,tackles_combined,2,,,,,
player,201010240tam,ram,VoboDa99,tackles_solo,2,,,,,
player,201010240tam,ram,VoboDa99,tackles_assists,0,,,,,
player,201010240tam,ram,VoboDa99,tackles_loss,0,,,,,
player,201010240tam,ram,VoboDa99,qb_hits,0,,,,,
player,201010240tam,ram,VoboDa99,fumbles_rec,0,,,,,
player,201010240tam,ram,VoboDa99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,VoboDa99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,VoboDa99,fumbles_forced,0,,,,,
player,201010240tam,ram,brownjos01,def_int,0,,,,,
player,201010240tam,ram,brownjos01,def_int_yds,0,,,,,
player,201010240tam,ram,brownjos01,def_int_td,0,,,,,
player,201010240tam,ram,brownjos01,def_int_long,0,,,,,
player,201010240tam,ram,brownjos01,pass_defended,0,,,,,
player,201010240tam,ram,brownjos01,sacks,0.0,,,,,
player,201010240tam,ram,brownjos01,tackles_combined,1,,,,,
player,201010240tam,ram,brownjos01,tackles_solo,1,,,,,
player,201010240tam,ram,brownjos01,tackles_assists,0,,,,,
player,201010240tam,ram,brownjos01,tackles_loss,0,,,,,
player,201010240tam,ram,brownjos01,qb_hits,0,,,,,
player,201010240tam,ram,brownjos01,fumbles_rec,0,,,,,
player,201010240tam,ram,brownjos01,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,brownjos01,fumbles_rec_td,0,,,,,
player,201010240tam,ram,brownjos01,fumbles_forced,0,,,,,
player,201010240tam,ram,GranLa99,def_int,0,,,,,
player,201010240tam,ram,GranLa99,def_int_yds,0,,,,,
player,201010240tam,ram,GranLa99,def_int_td,0,,,,,
player,201010240tam,ram,GranLa99,def_int_long,0,,,,,
player,201010240tam,ram,GranLa99,pass_defended,0,,,,,
player,201010240tam,ram,GranLa99,sacks,0.0,,,,,
player,201010240tam,ram,GranLa99,tackles_combined,1,,,,,
player,201010240tam,ram,GranLa99,tackles_solo,1,,,,,
player,201010240tam,ram,GranLa99,tackles_assists,0,,,,,
player,201010240tam,ram,GranLa99,tackles_loss,0,,,,,
player,201010240tam,ram,GranLa99,qb_hits,1,,,,,
player,201010240tam,ram,GranLa99,fumbles_rec,0,,,,,
player,201010240tam,ram,GranLa99,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,GranLa99,fumbles_rec_td,0,,,,,
player,201010240tam,ram,GranLa99,fumbles_forced,0,,,,,
player,201010240tam,ram,RobbFr20,def_int,0,,,,,
player,201010240tam,ram,RobbFr20,def_int_yds,0,,,,,
player,201010240tam,ram,RobbFr20,def_int_td,0,,,,,
player,201010240tam,ram,RobbFr20,def_int_long,0,,,,,
player,201010240tam,ram,RobbFr20,pass_defended,0,,,,,
player,201010240tam,ram,RobbFr20,sacks,0.0,,,,,
player,201010240tam,ram,RobbFr20,tackles_combined,1,,,,,
player,201010240tam,ram,RobbFr20,tackles_solo,1,,,,,
player,201010240tam,ram,RobbFr20,tackles_assists,0,,,,,
player,201010240tam,ram,RobbFr20,tackles_loss,0,,,,,
player,201010240tam,ram,RobbFr20,qb_hits,0,,,,,
player,201010240tam,ram,RobbFr20,fumbles_rec,0,,,,,
player,201010240tam,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201010240tam,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201010240tam,ram,RobbFr20,fumbles_forced,0,,,,,
player,201010240tam,tam,WhitGr99,def_int,0,,,,,
player,201010240tam,tam,WhitGr99,def_int_yds,0,,,,,
player,201010240tam,tam,WhitGr99,def_int_td,0,,,,,
player,201010240tam,tam,WhitGr99,def_int_long,0,,,,,
player,201010240tam,tam,WhitGr99,pass_defended,0,,,,,
player,201010240tam,tam,WhitGr99,sacks,1.0,,,,,
player,201010240tam,tam,WhitGr99,tackles_combined,3,,,,,
player,201010240tam,tam,WhitGr99,tackles_solo,1,,,,,
player,201010240tam,tam,WhitGr99,tackles_assists,2,,,,,
player,201010240tam,tam,WhitGr99,tackles_loss,,,,,,
player,201010240tam,tam,WhitGr99,qb_hits,,,,,,
player,201010240tam,tam,WhitGr99,fumbles_rec,0,,,,,
player,201010240tam,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,WhitGr99,fumbles_forced,1,,,,,
player,201010240tam,tam,RuudBa20,def_int,0,,,,,
player,201010240tam,tam,RuudBa20,def_int_yds,0,,,,,
player,201010240tam,tam,RuudBa20,def_int_td,0,,,,,
player,201010240tam,tam,RuudBa20,def_int_long,0,,,,,
player,201010240tam,tam,RuudBa20,pass_defended,0,,,,,
player,201010240tam,tam,RuudBa20,sacks,0.0,,,,,
player,201010240tam,tam,RuudBa20,tackles_combined,11,,,,,
player,201010240tam,tam,RuudBa20,tackles_solo,8,,,,,
player,201010240tam,tam,RuudBa20,tackles_assists,3,,,,,
player,201010240tam,tam,RuudBa20,tackles_loss,0,,,,,
player,201010240tam,tam,RuudBa20,qb_hits,0,,,,,
player,201010240tam,tam,RuudBa20,fumbles_rec,0,,,,,
player,201010240tam,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201010240tam,tam,RuudBa20,fumbles_forced,0,,,,,
player,201010240tam,tam,BarbRo00,def_int,0,,,,,
player,201010240tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201010240tam,tam,BarbRo00,def_int_td,0,,,,,
player,201010240tam,tam,BarbRo00,def_int_long,0,,,,,
player,201010240tam,tam,BarbRo00,pass_defended,0,,,,,
player,201010240tam,tam,BarbRo00,sacks,0.0,,,,,
player,201010240tam,tam,BarbRo00,tackles_combined,10,,,,,
player,201010240tam,tam,BarbRo00,tackles_solo,9,,,,,
player,201010240tam,tam,BarbRo00,tackles_assists,1,,,,,
player,201010240tam,tam,BarbRo00,tackles_loss,0,,,,,
player,201010240tam,tam,BarbRo00,qb_hits,1,,,,,
player,201010240tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201010240tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201010240tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201010240tam,tam,BlacQu99,def_int,0,,,,,
player,201010240tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201010240tam,tam,BlacQu99,def_int_td,0,,,,,
player,201010240tam,tam,BlacQu99,def_int_long,0,,,,,
player,201010240tam,tam,BlacQu99,pass_defended,1,,,,,
player,201010240tam,tam,BlacQu99,sacks,0.0,,,,,
player,201010240tam,tam,BlacQu99,tackles_combined,6,,,,,
player,201010240tam,tam,BlacQu99,tackles_solo,5,,,,,
player,201010240tam,tam,BlacQu99,tackles_assists,1,,,,,
player,201010240tam,tam,BlacQu99,tackles_loss,0,,,,,
player,201010240tam,tam,BlacQu99,qb_hits,1,,,,,
player,201010240tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201010240tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201010240tam,tam,GrimCo99,def_int,0,,,,,
player,201010240tam,tam,GrimCo99,def_int_yds,0,,,,,
player,201010240tam,tam,GrimCo99,def_int_td,0,,,,,
player,201010240tam,tam,GrimCo99,def_int_long,0,,,,,
player,201010240tam,tam,GrimCo99,pass_defended,0,,,,,
player,201010240tam,tam,GrimCo99,sacks,0.0,,,,,
player,201010240tam,tam,GrimCo99,tackles_combined,5,,,,,
player,201010240tam,tam,GrimCo99,tackles_solo,4,,,,,
player,201010240tam,tam,GrimCo99,tackles_assists,1,,,,,
player,201010240tam,tam,GrimCo99,tackles_loss,0,,,,,
player,201010240tam,tam,GrimCo99,qb_hits,0,,,,,
player,201010240tam,tam,GrimCo99,fumbles_rec,0,,,,,
player,201010240tam,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,GrimCo99,fumbles_forced,0,,,,,
player,201010240tam,tam,HayeGe98,def_int,0,,,,,
player,201010240tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201010240tam,tam,HayeGe98,def_int_td,0,,,,,
player,201010240tam,tam,HayeGe98,def_int_long,0,,,,,
player,201010240tam,tam,HayeGe98,pass_defended,0,,,,,
player,201010240tam,tam,HayeGe98,sacks,0.0,,,,,
player,201010240tam,tam,HayeGe98,tackles_combined,4,,,,,
player,201010240tam,tam,HayeGe98,tackles_solo,4,,,,,
player,201010240tam,tam,HayeGe98,tackles_assists,0,,,,,
player,201010240tam,tam,HayeGe98,tackles_loss,0,,,,,
player,201010240tam,tam,HayeGe98,qb_hits,0,,,,,
player,201010240tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201010240tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201010240tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201010240tam,tam,PiscSa99,def_int,0,,,,,
player,201010240tam,tam,PiscSa99,def_int_yds,0,,,,,
player,201010240tam,tam,PiscSa99,def_int_td,0,,,,,
player,201010240tam,tam,PiscSa99,def_int_long,0,,,,,
player,201010240tam,tam,PiscSa99,pass_defended,0,,,,,
player,201010240tam,tam,PiscSa99,sacks,0.0,,,,,
player,201010240tam,tam,PiscSa99,tackles_combined,4,,,,,
player,201010240tam,tam,PiscSa99,tackles_solo,4,,,,,
player,201010240tam,tam,PiscSa99,tackles_assists,0,,,,,
player,201010240tam,tam,PiscSa99,tackles_loss,0,,,,,
player,201010240tam,tam,PiscSa99,qb_hits,0,,,,,
player,201010240tam,tam,PiscSa99,fumbles_rec,0,,,,,
player,201010240tam,tam,PiscSa99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,PiscSa99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,PiscSa99,fumbles_forced,0,,,,,
player,201010240tam,tam,MillRo99,def_int,0,,,,,
player,201010240tam,tam,MillRo99,def_int_yds,0,,,,,
player,201010240tam,tam,MillRo99,def_int_td,0,,,,,
player,201010240tam,tam,MillRo99,def_int_long,0,,,,,
player,201010240tam,tam,MillRo99,pass_defended,0,,,,,
player,201010240tam,tam,MillRo99,sacks,0.0,,,,,
player,201010240tam,tam,MillRo99,tackles_combined,3,,,,,
player,201010240tam,tam,MillRo99,tackles_solo,3,,,,,
player,201010240tam,tam,MillRo99,tackles_assists,0,,,,,
player,201010240tam,tam,MillRo99,tackles_loss,0,,,,,
player,201010240tam,tam,MillRo99,qb_hits,0,,,,,
player,201010240tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201010240tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201010240tam,tam,MoorKy99,def_int,0,,,,,
player,201010240tam,tam,MoorKy99,def_int_yds,0,,,,,
player,201010240tam,tam,MoorKy99,def_int_td,0,,,,,
player,201010240tam,tam,MoorKy99,def_int_long,0,,,,,
player,201010240tam,tam,MoorKy99,pass_defended,0,,,,,
player,201010240tam,tam,MoorKy99,sacks,0.0,,,,,
player,201010240tam,tam,MoorKy99,tackles_combined,3,,,,,
player,201010240tam,tam,MoorKy99,tackles_solo,1,,,,,
player,201010240tam,tam,MoorKy99,tackles_assists,2,,,,,
player,201010240tam,tam,MoorKy99,tackles_loss,0,,,,,
player,201010240tam,tam,MoorKy99,qb_hits,0,,,,,
player,201010240tam,tam,MoorKy99,fumbles_rec,1,,,,,
player,201010240tam,tam,MoorKy99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,MoorKy99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,MoorKy99,fumbles_forced,0,,,,,
player,201010240tam,tam,TaliAq99,def_int,0,,,,,
player,201010240tam,tam,TaliAq99,def_int_yds,0,,,,,
player,201010240tam,tam,TaliAq99,def_int_td,0,,,,,
player,201010240tam,tam,TaliAq99,def_int_long,0,,,,,
player,201010240tam,tam,TaliAq99,pass_defended,0,,,,,
player,201010240tam,tam,TaliAq99,sacks,0.0,,,,,
player,201010240tam,tam,TaliAq99,tackles_combined,3,,,,,
player,201010240tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201010240tam,tam,TaliAq99,tackles_assists,0,,,,,
player,201010240tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201010240tam,tam,TaliAq99,qb_hits,0,,,,,
player,201010240tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201010240tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201010240tam,tam,CrowTi99,def_int,0,,,,,
player,201010240tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201010240tam,tam,CrowTi99,def_int_td,0,,,,,
player,201010240tam,tam,CrowTi99,def_int_long,0,,,,,
player,201010240tam,tam,CrowTi99,pass_defended,0,,,,,
player,201010240tam,tam,CrowTi99,sacks,0.0,,,,,
player,201010240tam,tam,CrowTi99,tackles_combined,2,,,,,
player,201010240tam,tam,CrowTi99,tackles_solo,1,,,,,
player,201010240tam,tam,CrowTi99,tackles_assists,1,,,,,
