game,2010,7,20101024,201010240chi,was,"Washington Redskins",17,chi,"Chicago Bears",14
player,201010240chi,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201010240chi,was,AlexLo99,fumbles_forced,0,,,,,
player,201010240chi,was,BuchPh20,def_int,0,,,,,
player,201010240chi,was,BuchPh20,def_int_yds,0,,,,,
player,201010240chi,was,BuchPh20,def_int_td,0,,,,,
player,201010240chi,was,BuchPh20,def_int_long,0,,,,,
player,201010240chi,was,BuchPh20,pass_defended,1,,,,,
player,201010240chi,was,BuchPh20,sacks,0.0,,,,,
player,201010240chi,was,BuchPh20,tackles_combined,3,,,,,
player,201010240chi,was,BuchPh20,tackles_solo,3,,,,,
player,201010240chi,was,BuchPh20,tackles_assists,0,,,,,
player,201010240chi,was,BuchPh20,tackles_loss,0,,,,,
player,201010240chi,was,BuchPh20,qb_hits,0,,,,,
player,201010240chi,was,BuchPh20,fumbles_rec,0,,,,,
player,201010240chi,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201010240chi,was,BuchPh20,fumbles_forced,0,,,,,
player,201010240chi,was,RogeCa20,def_int,0,,,,,
player,201010240chi,was,RogeCa20,def_int_yds,0,,,,,
player,201010240chi,was,RogeCa20,def_int_td,0,,,,,
player,201010240chi,was,RogeCa20,def_int_long,0,,,,,
player,201010240chi,was,RogeCa20,pass_defended,0,,,,,
player,201010240chi,was,RogeCa20,sacks,0.0,,,,,
player,201010240chi,was,RogeCa20,tackles_combined,3,,,,,
player,201010240chi,was,RogeCa20,tackles_solo,3,,,,,
player,201010240chi,was,RogeCa20,tackles_assists,0,,,,,
player,201010240chi,was,RogeCa20,tackles_loss,0,,,,,
player,201010240chi,was,RogeCa20,qb_hits,0,,,,,
player,201010240chi,was,RogeCa20,fumbles_rec,0,,,,,
player,201010240chi,was,RogeCa20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,RogeCa20,fumbles_rec_td,0,,,,,
player,201010240chi,was,RogeCa20,fumbles_forced,0,,,,,
player,201010240chi,was,CarrAd99,def_int,0,,,,,
player,201010240chi,was,CarrAd99,def_int_yds,0,,,,,
player,201010240chi,was,CarrAd99,def_int_td,0,,,,,
player,201010240chi,was,CarrAd99,def_int_long,0,,,,,
player,201010240chi,was,CarrAd99,pass_defended,0,,,,,
player,201010240chi,was,CarrAd99,sacks,0.0,,,,,
player,201010240chi,was,CarrAd99,tackles_combined,2,,,,,
player,201010240chi,was,CarrAd99,tackles_solo,2,,,,,
player,201010240chi,was,CarrAd99,tackles_assists,0,,,,,
player,201010240chi,was,CarrAd99,tackles_loss,0,,,,,
player,201010240chi,was,CarrAd99,qb_hits,0,,,,,
player,201010240chi,was,CarrAd99,fumbles_rec,1,,,,,
player,201010240chi,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201010240chi,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201010240chi,was,CarrAd99,fumbles_forced,0,,,,,
player,201010240chi,was,CartAn20,def_int,0,,,,,
player,201010240chi,was,CartAn20,def_int_yds,0,,,,,
player,201010240chi,was,CartAn20,def_int_td,0,,,,,
player,201010240chi,was,CartAn20,def_int_long,0,,,,,
player,201010240chi,was,CartAn20,pass_defended,0,,,,,
player,201010240chi,was,CartAn20,sacks,0.0,,,,,
player,201010240chi,was,CartAn20,tackles_combined,2,,,,,
player,201010240chi,was,CartAn20,tackles_solo,1,,,,,
player,201010240chi,was,CartAn20,tackles_assists,1,,,,,
player,201010240chi,was,CartAn20,tackles_loss,1,,,,,
player,201010240chi,was,CartAn20,qb_hits,0,,,,,
player,201010240chi,was,CartAn20,fumbles_rec,0,,,,,
player,201010240chi,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,CartAn20,fumbles_rec_td,0,,,,,
player,201010240chi,was,CartAn20,fumbles_forced,0,,,,,
player,201010240chi,was,DougRe20,def_int,0,,,,,
player,201010240chi,was,DougRe20,def_int_yds,0,,,,,
player,201010240chi,was,DougRe20,def_int_td,0,,,,,
player,201010240chi,was,DougRe20,def_int_long,0,,,,,
player,201010240chi,was,DougRe20,pass_defended,0,,,,,
player,201010240chi,was,DougRe20,sacks,0.0,,,,,
player,201010240chi,was,DougRe20,tackles_combined,2,,,,,
player,201010240chi,was,DougRe20,tackles_solo,1,,,,,
player,201010240chi,was,DougRe20,tackles_assists,1,,,,,
player,201010240chi,was,DougRe20,tackles_loss,0,,,,,
player,201010240chi,was,DougRe20,qb_hits,0,,,,,
player,201010240chi,was,DougRe20,fumbles_rec,0,,,,,
player,201010240chi,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,DougRe20,fumbles_rec_td,0,,,,,
player,201010240chi,was,DougRe20,fumbles_forced,0,,,,,
player,201010240chi,was,HollVo20,def_int,0,,,,,
player,201010240chi,was,HollVo20,def_int_yds,0,,,,,
player,201010240chi,was,HollVo20,def_int_td,0,,,,,
player,201010240chi,was,HollVo20,def_int_long,0,,,,,
player,201010240chi,was,HollVo20,pass_defended,0,,,,,
player,201010240chi,was,HollVo20,sacks,0.0,,,,,
player,201010240chi,was,HollVo20,tackles_combined,2,,,,,
player,201010240chi,was,HollVo20,tackles_solo,0,,,,,
player,201010240chi,was,HollVo20,tackles_assists,2,,,,,
player,201010240chi,was,HollVo20,tackles_loss,0,,,,,
player,201010240chi,was,HollVo20,qb_hits,1,,,,,
player,201010240chi,was,HollVo20,fumbles_rec,0,,,,,
player,201010240chi,was,HollVo20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,HollVo20,fumbles_rec_td,0,,,,,
player,201010240chi,was,HollVo20,fumbles_forced,0,,,,,
player,201010240chi,was,KemoMa20,def_int,0,,,,,
player,201010240chi,was,KemoMa20,def_int_yds,0,,,,,
player,201010240chi,was,KemoMa20,def_int_td,0,,,,,
player,201010240chi,was,KemoMa20,def_int_long,0,,,,,
player,201010240chi,was,KemoMa20,pass_defended,0,,,,,
player,201010240chi,was,KemoMa20,sacks,0.0,,,,,
player,201010240chi,was,KemoMa20,tackles_combined,2,,,,,
player,201010240chi,was,KemoMa20,tackles_solo,1,,,,,
player,201010240chi,was,KemoMa20,tackles_assists,1,,,,,
player,201010240chi,was,KemoMa20,tackles_loss,0,,,,,
player,201010240chi,was,KemoMa20,qb_hits,0,,,,,
player,201010240chi,was,KemoMa20,fumbles_rec,0,,,,,
player,201010240chi,was,KemoMa20,fumbles_rec_yds,0,,,,,
player,201010240chi,was,KemoMa20,fumbles_rec_td,0,,,,,
player,201010240chi,was,KemoMa20,fumbles_forced,0,,,,,
player,201010240chi,was,MoorKa99,def_int,0,,,,,
player,201010240chi,was,MoorKa99,def_int_yds,0,,,,,
player,201010240chi,was,MoorKa99,def_int_td,0,,,,,
player,201010240chi,was,MoorKa99,def_int_long,0,,,,,
player,201010240chi,was,MoorKa99,pass_defended,0,,,,,
player,201010240chi,was,MoorKa99,sacks,0.0,,,,,
player,201010240chi,was,MoorKa99,tackles_combined,2,,,,,
player,201010240chi,was,MoorKa99,tackles_solo,1,,,,,
player,201010240chi,was,MoorKa99,tackles_assists,1,,,,,
player,201010240chi,was,MoorKa99,tackles_loss,0,,,,,
player,201010240chi,was,MoorKa99,qb_hits,0,,,,,
player,201010240chi,was,MoorKa99,fumbles_rec,0,,,,,
player,201010240chi,was,MoorKa99,fumbles_rec_yds,0,,,,,
player,201010240chi,was,MoorKa99,fumbles_rec_td,0,,,,,
player,201010240chi,was,MoorKa99,fumbles_forced,0,,,,,
player,201010240chi,was,BladH.99,def_int,0,,,,,
player,201010240chi,was,BladH.99,def_int_yds,0,,,,,
player,201010240chi,was,BladH.99,def_int_td,0,,,,,
player,201010240chi,was,BladH.99,def_int_long,0,,,,,
player,201010240chi,was,BladH.99,pass_defended,0,,,,,
player,201010240chi,was,BladH.99,sacks,0.0,,,,,
player,201010240chi,was,BladH.99,tackles_combined,1,,,,,
player,201010240chi,was,BladH.99,tackles_solo,0,,,,,
player,201010240chi,was,BladH.99,tackles_assists,1,,,,,
player,201010240chi,was,BladH.99,tackles_loss,0,,,,,
player,201010240chi,was,BladH.99,qb_hits,0,,,,,
player,201010240chi,was,BladH.99,fumbles_rec,0,,,,,
player,201010240chi,was,BladH.99,fumbles_rec_yds,0,,,,,
player,201010240chi,was,BladH.99,fumbles_rec_td,0,,,,,
player,201010240chi,was,BladH.99,fumbles_forced,0,,,,,
player,201010240chi,was,HortCh99,def_int,0,,,,,
player,201010240chi,was,HortCh99,def_int_yds,0,,,,,
player,201010240chi,was,HortCh99,def_int_td,0,,,,,
player,201010240chi,was,HortCh99,def_int_long,0,,,,,
player,201010240chi,was,HortCh99,pass_defended,0,,,,,
player,201010240chi,was,HortCh99,sacks,0.0,,,,,
player,201010240chi,was,HortCh99,tackles_combined,1,,,,,
player,201010240chi,was,HortCh99,tackles_solo,1,,,,,
player,201010240chi,was,HortCh99,tackles_assists,0,,,,,
player,201010240chi,was,HortCh99,tackles_loss,0,,,,,
player,201010240chi,was,HortCh99,qb_hits,0,,,,,
player,201010240chi,was,HortCh99,fumbles_rec,0,,,,,
player,201010240chi,was,HortCh99,fumbles_rec_yds,0,,,,,
player,201010240chi,was,HortCh99,fumbles_rec_td,0,,,,,
player,201010240chi,was,HortCh99,fumbles_forced,0,,,,,
player,201010240chi,was,SellMi00,def_int,0,,,,,
player,201010240chi,was,SellMi00,def_int_yds,0,,,,,
player,201010240chi,was,SellMi00,def_int_td,0,,,,,
player,201010240chi,was,SellMi00,def_int_long,0,,,,,
player,201010240chi,was,SellMi00,pass_defended,0,,,,,
player,201010240chi,was,SellMi00,sacks,0.0,,,,,
player,201010240chi,was,SellMi00,tackles_combined,1,,,,,
player,201010240chi,was,SellMi00,tackles_solo,1,,,,,
player,201010240chi,was,SellMi00,tackles_assists,0,,,,,
player,201010240chi,was,SellMi00,tackles_loss,0,,,,,
player,201010240chi,was,SellMi00,qb_hits,0,,,,,
player,201010240chi,was,SellMi00,fumbles_rec,0,,,,,
player,201010240chi,was,SellMi00,fumbles_rec_yds,0,,,,,
player,201010240chi,was,SellMi00,fumbles_rec_td,0,,,,,
player,201010240chi,was,SellMi00,fumbles_forced,0,,,,,
player,201010240chi,was,WilsCh99,def_int,0,,,,,
player,201010240chi,was,WilsCh99,def_int_yds,0,,,,,
player,201010240chi,was,WilsCh99,def_int_td,0,,,,,
player,201010240chi,was,WilsCh99,def_int_long,0,,,,,
player,201010240chi,was,WilsCh99,pass_defended,0,,,,,
player,201010240chi,was,WilsCh99,sacks,0.0,,,,,
player,201010240chi,was,WilsCh99,tackles_combined,1,,,,,
player,201010240chi,was,WilsCh99,tackles_solo,1,,,,,
player,201010240chi,was,WilsCh99,tackles_assists,0,,,,,
player,201010240chi,was,WilsCh99,tackles_loss,0,,,,,
player,201010240chi,was,WilsCh99,qb_hits,0,,,,,
player,201010240chi,was,WilsCh99,fumbles_rec,0,,,,,
player,201010240chi,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201010240chi,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201010240chi,was,WilsCh99,fumbles_forced,0,,,,,
player,201010240chi,was,BankBr00,def_int,0,,,,,
player,201010240chi,was,BankBr00,def_int_yds,0,,,,,
player,201010240chi,was,BankBr00,def_int_td,0,,,,,
player,201010240chi,was,BankBr00,def_int_long,0,,,,,
player,201010240chi,was,BankBr00,pass_defended,0,,,,,
player,201010240chi,was,BankBr00,sacks,0.0,,,,,
player,201010240chi,was,BankBr00,tackles_combined,0,,,,,
player,201010240chi,was,BankBr00,tackles_solo,0,,,,,
player,201010240chi,was,BankBr00,tackles_assists,0,,,,,
player,201010240chi,was,BankBr00,tackles_loss,,,,,,
player,201010240chi,was,BankBr00,qb_hits,,,,,,
player,201010240chi,was,BankBr00,fumbles_rec,1,,,,,
player,201010240chi,was,BankBr00,fumbles_rec_yds,0,,,,,
player,201010240chi,was,BankBr00,fumbles_rec_td,0,,,,,
player,201010240chi,was,BankBr00,fumbles_forced,0,,,,,
player,201010240chi,was,GolsKe20,def_int,,,,,,
player,201010240chi,was,GolsKe20,def_int_yds,,,,,,
player,201010240chi,was,GolsKe20,def_int_td,,,,,,
player,201010240chi,was,GolsKe20,def_int_long,,,,,,
player,201010240chi,was,GolsKe20,pass_defended,0,,,,,
player,201010240chi,was,GolsKe20,sacks,0.0,,,,,
player,201010240chi,was,GolsKe20,tackles_combined,1,,,,,
player,201010240chi,was,GolsKe20,tackles_solo,1,,,,,
player,201010240chi,was,GolsKe20,tackles_assists,0,,,,,
player,201010240chi,was,GolsKe20,tackles_loss,0,,,,,
player,201010240chi,was,GolsKe20,qb_hits,0,,,,,
player,201010240chi,was,GolsKe20,fumbles_rec,0,,,,,
player,201010240chi,was,GolsKe20,fumbles_rec_yds,,,,,,
player,201010240chi,was,GolsKe20,fumbles_rec_td,,,,,,
player,201010240chi,was,GolsKe20,fumbles_forced,0,,,,,
player,201010240chi,was,DaniPh20,def_int,,,,,,
player,201010240chi,was,DaniPh20,def_int_yds,,,,,,
player,201010240chi,was,DaniPh20,def_int_td,,,,,,
player,201010240chi,was,DaniPh20,def_int_long,,,,,,
player,201010240chi,was,DaniPh20,pass_defended,0,,,,,
player,201010240chi,was,DaniPh20,sacks,0.0,,,,,
player,201010240chi,was,DaniPh20,tackles_combined,0,,,,,
player,201010240chi,was,DaniPh20,tackles_solo,0,,,,,
player,201010240chi,was,DaniPh20,tackles_assists,0,,,,,
player,201010240chi,was,DaniPh20,tackles_loss,0,,,,,
player,201010240chi,was,DaniPh20,qb_hits,1,,,,,
player,201010240chi,was,DaniPh20,fumbles_rec,0,,,,,
player,201010240chi,was,DaniPh20,fumbles_rec_yds,,,,,,
player,201010240chi,was,DaniPh20,fumbles_rec_td,,,,,,
player,201010240chi,was,DaniPh20,fumbles_forced,0,,,,,
player,201010240chi,chi,MannDa21,def_int,1,,,,,
player,201010240chi,chi,MannDa21,def_int_yds,0,,,,,
player,201010240chi,chi,MannDa21,def_int_td,0,,,,,
player,201010240chi,chi,MannDa21,def_int_long,0,,,,,
player,201010240chi,chi,MannDa21,pass_defended,1,,,,,
player,201010240chi,chi,MannDa21,sacks,0.0,,,,,
player,201010240chi,chi,MannDa21,tackles_combined,4,,,,,
player,201010240chi,chi,MannDa21,tackles_solo,3,,,,,
player,201010240chi,chi,MannDa21,tackles_assists,1,,,,,
player,201010240chi,chi,MannDa21,tackles_loss,0,,,,,
player,201010240chi,chi,MannDa21,qb_hits,0,,,,,
player,201010240chi,chi,MannDa21,fumbles_rec,0,,,,,
player,201010240chi,chi,MannDa21,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,MannDa21,fumbles_rec_td,0,,,,,
player,201010240chi,chi,MannDa21,fumbles_forced,0,,,,,
player,201010240chi,chi,MoorDJ99,def_int,1,,,,,
player,201010240chi,chi,MoorDJ99,def_int_yds,54,,,,,
player,201010240chi,chi,MoorDJ99,def_int_td,1,,,,,
player,201010240chi,chi,MoorDJ99,def_int_long,54,,,,,
player,201010240chi,chi,MoorDJ99,pass_defended,1,,,,,
player,201010240chi,chi,MoorDJ99,sacks,0.0,,,,,
player,201010240chi,chi,MoorDJ99,tackles_combined,1,,,,,
player,201010240chi,chi,MoorDJ99,tackles_solo,1,,,,,
player,201010240chi,chi,MoorDJ99,tackles_assists,0,,,,,
player,201010240chi,chi,MoorDJ99,tackles_loss,0,,,,,
player,201010240chi,chi,MoorDJ99,qb_hits,1,,,,,
player,201010240chi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201010240chi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201010240chi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201010240chi,chi,IdonIs20,def_int,0,,,,,
player,201010240chi,chi,IdonIs20,def_int_yds,0,,,,,
player,201010240chi,chi,IdonIs20,def_int_td,0,,,,,
player,201010240chi,chi,IdonIs20,def_int_long,0,,,,,
player,201010240chi,chi,IdonIs20,pass_defended,2,,,,,
player,201010240chi,chi,IdonIs20,sacks,1.0,,,,,
player,201010240chi,chi,IdonIs20,tackles_combined,5,,,,,
player,201010240chi,chi,IdonIs20,tackles_solo,3,,,,,
player,201010240chi,chi,IdonIs20,tackles_assists,2,,,,,
player,201010240chi,chi,IdonIs20,tackles_loss,1,,,,,
player,201010240chi,chi,IdonIs20,qb_hits,2,,,,,
player,201010240chi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201010240chi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,IdonIs20,fumbles_forced,1,,,,,
player,201010240chi,chi,IwuhBr20,def_int,0,,,,,
player,201010240chi,chi,IwuhBr20,def_int_yds,0,,,,,
player,201010240chi,chi,IwuhBr20,def_int_td,0,,,,,
player,201010240chi,chi,IwuhBr20,def_int_long,0,,,,,
player,201010240chi,chi,IwuhBr20,pass_defended,0,,,,,
player,201010240chi,chi,IwuhBr20,sacks,1.0,,,,,
player,201010240chi,chi,IwuhBr20,tackles_combined,3,,,,,
player,201010240chi,chi,IwuhBr20,tackles_solo,3,,,,,
player,201010240chi,chi,IwuhBr20,tackles_assists,0,,,,,
player,201010240chi,chi,IwuhBr20,tackles_loss,2,,,,,
player,201010240chi,chi,IwuhBr20,qb_hits,0,,,,,
player,201010240chi,chi,IwuhBr20,fumbles_rec,0,,,,,
player,201010240chi,chi,IwuhBr20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,IwuhBr20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,IwuhBr20,fumbles_forced,1,,,,,
player,201010240chi,chi,TillCh20,def_int,0,,,,,
player,201010240chi,chi,TillCh20,def_int_yds,0,,,,,
player,201010240chi,chi,TillCh20,def_int_td,0,,,,,
player,201010240chi,chi,TillCh20,def_int_long,0,,,,,
player,201010240chi,chi,TillCh20,pass_defended,0,,,,,
player,201010240chi,chi,TillCh20,sacks,0.0,,,,,
player,201010240chi,chi,TillCh20,tackles_combined,8,,,,,
player,201010240chi,chi,TillCh20,tackles_solo,7,,,,,
player,201010240chi,chi,TillCh20,tackles_assists,1,,,,,
player,201010240chi,chi,TillCh20,tackles_loss,0,,,,,
player,201010240chi,chi,TillCh20,qb_hits,1,,,,,
player,201010240chi,chi,TillCh20,fumbles_rec,1,,,,,
player,201010240chi,chi,TillCh20,fumbles_rec_yds,-8,,,,,
player,201010240chi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,TillCh20,fumbles_forced,2,,,,,
player,201010240chi,chi,JennTi20,def_int,0,,,,,
player,201010240chi,chi,JennTi20,def_int_yds,0,,,,,
player,201010240chi,chi,JennTi20,def_int_td,0,,,,,
player,201010240chi,chi,JennTi20,def_int_long,0,,,,,
player,201010240chi,chi,JennTi20,pass_defended,0,,,,,
player,201010240chi,chi,JennTi20,sacks,0.0,,,,,
player,201010240chi,chi,JennTi20,tackles_combined,7,,,,,
player,201010240chi,chi,JennTi20,tackles_solo,5,,,,,
player,201010240chi,chi,JennTi20,tackles_assists,2,,,,,
player,201010240chi,chi,JennTi20,tackles_loss,0,,,,,
player,201010240chi,chi,JennTi20,qb_hits,0,,,,,
player,201010240chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201010240chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201010240chi,chi,UrlaBr00,def_int,0,,,,,
player,201010240chi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201010240chi,chi,UrlaBr00,def_int_td,0,,,,,
player,201010240chi,chi,UrlaBr00,def_int_long,0,,,,,
player,201010240chi,chi,UrlaBr00,pass_defended,0,,,,,
player,201010240chi,chi,UrlaBr00,sacks,0.0,,,,,
player,201010240chi,chi,UrlaBr00,tackles_combined,5,,,,,
player,201010240chi,chi,UrlaBr00,tackles_solo,3,,,,,
player,201010240chi,chi,UrlaBr00,tackles_assists,2,,,,,
player,201010240chi,chi,UrlaBr00,tackles_loss,1,,,,,
player,201010240chi,chi,UrlaBr00,qb_hits,0,,,,,
player,201010240chi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201010240chi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201010240chi,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201010240chi,chi,AdamAn20,def_int,0,,,,,
player,201010240chi,chi,AdamAn20,def_int_yds,0,,,,,
player,201010240chi,chi,AdamAn20,def_int_td,0,,,,,
player,201010240chi,chi,AdamAn20,def_int_long,0,,,,,
player,201010240chi,chi,AdamAn20,pass_defended,0,,,,,
player,201010240chi,chi,AdamAn20,sacks,0.0,,,,,
player,201010240chi,chi,AdamAn20,tackles_combined,4,,,,,
player,201010240chi,chi,AdamAn20,tackles_solo,4,,,,,
player,201010240chi,chi,AdamAn20,tackles_assists,0,,,,,
player,201010240chi,chi,AdamAn20,tackles_loss,1,,,,,
player,201010240chi,chi,AdamAn20,qb_hits,0,,,,,
player,201010240chi,chi,AdamAn20,fumbles_rec,0,,,,,
player,201010240chi,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,AdamAn20,fumbles_forced,0,,,,,
player,201010240chi,chi,HarrCh20,def_int,0,,,,,
player,201010240chi,chi,HarrCh20,def_int_yds,0,,,,,
player,201010240chi,chi,HarrCh20,def_int_td,0,,,,,
player,201010240chi,chi,HarrCh20,def_int_long,0,,,,,
player,201010240chi,chi,HarrCh20,pass_defended,0,,,,,
player,201010240chi,chi,HarrCh20,sacks,0.0,,,,,
player,201010240chi,chi,HarrCh20,tackles_combined,4,,,,,
player,201010240chi,chi,HarrCh20,tackles_solo,2,,,,,
player,201010240chi,chi,HarrCh20,tackles_assists,2,,,,,
player,201010240chi,chi,HarrCh20,tackles_loss,0,,,,,
player,201010240chi,chi,HarrCh20,qb_hits,1,,,,,
player,201010240chi,chi,HarrCh20,fumbles_rec,0,,,,,
player,201010240chi,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,HarrCh20,fumbles_forced,0,,,,,
player,201010240chi,chi,PeppJu99,def_int,0,,,,,
player,201010240chi,chi,PeppJu99,def_int_yds,0,,,,,
player,201010240chi,chi,PeppJu99,def_int_td,0,,,,,
player,201010240chi,chi,PeppJu99,def_int_long,0,,,,,
player,201010240chi,chi,PeppJu99,pass_defended,0,,,,,
player,201010240chi,chi,PeppJu99,sacks,0.0,,,,,
player,201010240chi,chi,PeppJu99,tackles_combined,3,,,,,
player,201010240chi,chi,PeppJu99,tackles_solo,2,,,,,
player,201010240chi,chi,PeppJu99,tackles_assists,1,,,,,
player,201010240chi,chi,PeppJu99,tackles_loss,0,,,,,
player,201010240chi,chi,PeppJu99,qb_hits,1,,,,,
player,201010240chi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201010240chi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201010240chi,chi,PeppJu99,fumbles_forced,0,,,,,
player,201010240chi,chi,TinoPi20,def_int,0,,,,,
player,201010240chi,chi,TinoPi20,def_int_yds,0,,,,,
player,201010240chi,chi,TinoPi20,def_int_td,0,,,,,
player,201010240chi,chi,TinoPi20,def_int_long,0,,,,,
player,201010240chi,chi,TinoPi20,pass_defended,1,,,,,
player,201010240chi,chi,TinoPi20,sacks,0.0,,,,,
player,201010240chi,chi,TinoPi20,tackles_combined,3,,,,,
player,201010240chi,chi,TinoPi20,tackles_solo,3,,,,,
player,201010240chi,chi,TinoPi20,tackles_assists,0,,,,,
player,201010240chi,chi,TinoPi20,tackles_loss,1,,,,,
player,201010240chi,chi,TinoPi20,qb_hits,1,,,,,
player,201010240chi,chi,TinoPi20,fumbles_rec,0,,,,,
player,201010240chi,chi,TinoPi20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,TinoPi20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,TinoPi20,fumbles_forced,1,,,,,
player,201010240chi,chi,ToeaMa99,def_int,0,,,,,
player,201010240chi,chi,ToeaMa99,def_int_yds,0,,,,,
player,201010240chi,chi,ToeaMa99,def_int_td,0,,,,,
player,201010240chi,chi,ToeaMa99,def_int_long,0,,,,,
player,201010240chi,chi,ToeaMa99,pass_defended,0,,,,,
player,201010240chi,chi,ToeaMa99,sacks,0.0,,,,,
player,201010240chi,chi,ToeaMa99,tackles_combined,3,,,,,
player,201010240chi,chi,ToeaMa99,tackles_solo,2,,,,,
player,201010240chi,chi,ToeaMa99,tackles_assists,1,,,,,
player,201010240chi,chi,ToeaMa99,tackles_loss,0,,,,,
player,201010240chi,chi,ToeaMa99,qb_hits,0,,,,,
player,201010240chi,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201010240chi,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201010240chi,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201010240chi,chi,BullJo20,def_int,0,,,,,
player,201010240chi,chi,BullJo20,def_int_yds,0,,,,,
player,201010240chi,chi,BullJo20,def_int_td,0,,,,,
player,201010240chi,chi,BullJo20,def_int_long,0,,,,,
player,201010240chi,chi,BullJo20,pass_defended,0,,,,,
player,201010240chi,chi,BullJo20,sacks,0.0,,,,,
player,201010240chi,chi,BullJo20,tackles_combined,2,,,,,
player,201010240chi,chi,BullJo20,tackles_solo,2,,,,,
player,201010240chi,chi,BullJo20,tackles_assists,0,,,,,
player,201010240chi,chi,BullJo20,tackles_loss,0,,,,,
player,201010240chi,chi,BullJo20,qb_hits,0,,,,,
player,201010240chi,chi,BullJo20,fumbles_rec,0,,,,,
player,201010240chi,chi,BullJo20,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,BullJo20,fumbles_rec_td,0,,,,,
player,201010240chi,chi,BullJo20,fumbles_forced,0,,,,,
player,201010240chi,chi,DaviRa00,def_int,0,,,,,
player,201010240chi,chi,DaviRa00,def_int_yds,0,,,,,
player,201010240chi,chi,DaviRa00,def_int_td,0,,,,,
player,201010240chi,chi,DaviRa00,def_int_long,0,,,,,
player,201010240chi,chi,DaviRa00,pass_defended,0,,,,,
player,201010240chi,chi,DaviRa00,sacks,0.0,,,,,
player,201010240chi,chi,DaviRa00,tackles_combined,2,,,,,
player,201010240chi,chi,DaviRa00,tackles_solo,2,,,,,
player,201010240chi,chi,DaviRa00,tackles_assists,0,,,,,
player,201010240chi,chi,DaviRa00,tackles_loss,0,,,,,
player,201010240chi,chi,DaviRa00,qb_hits,0,,,,,
player,201010240chi,chi,DaviRa00,fumbles_rec,0,,,,,
player,201010240chi,chi,DaviRa00,fumbles_rec_yds,0,,,,,
player,201010240chi,chi,DaviRa00,fumbles_rec_td,0,,,,,
player,201010240chi,chi,DaviRa00,fumbles_forced,0,,,,,
player,201010240chi,chi,WolfGa00,def_int,0,,,,,
player,201010240chi,chi,WolfGa00,def_int_yds,0,,,,,
player,201010240chi,chi,WolfGa00,def_int_td,0,,,,,
player,201010240chi,chi,WolfGa00,def_int_long,0,,,,,
player,201010240chi,chi,WolfGa00,pass_defended,0,,,,,
player,201010240chi,chi,WolfGa00,sacks,0.0,,,,,
player,201010240chi,chi,WolfGa00,tackles_combined,2,,,,,
player,201010240chi,chi,WolfGa00,tackles_solo,2,,,,,
player,201010240chi,chi,WolfGa00,tackles_assists,0,,,,,
