game,2010,14,20101212,201012120chi,nwe,"New England Patriots",36,chi,"Chicago Bears",7
player,201012120chi,chi,WootCo99,tackles_loss,0,,,,,
player,201012120chi,chi,WootCo99,qb_hits,0,,,,,
player,201012120chi,chi,WootCo99,fumbles_rec,0,,,,,
player,201012120chi,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201012120chi,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201012120chi,chi,WootCo99,fumbles_forced,0,,,,,
player,201012120chi,chi,BowmZa20,def_int,0,,,,,
player,201012120chi,chi,BowmZa20,def_int_yds,0,,,,,
player,201012120chi,chi,BowmZa20,def_int_td,0,,,,,
player,201012120chi,chi,BowmZa20,def_int_long,0,,,,,
player,201012120chi,chi,BowmZa20,pass_defended,0,,,,,
player,201012120chi,chi,BowmZa20,sacks,0.0,,,,,
player,201012120chi,chi,BowmZa20,tackles_combined,1,,,,,
player,201012120chi,chi,BowmZa20,tackles_solo,1,,,,,
player,201012120chi,chi,BowmZa20,tackles_assists,0,,,,,
player,201012120chi,chi,BowmZa20,tackles_loss,0,,,,,
player,201012120chi,chi,BowmZa20,qb_hits,0,,,,,
player,201012120chi,chi,BowmZa20,fumbles_rec,0,,,,,
player,201012120chi,chi,BowmZa20,fumbles_rec_yds,0,,,,,
player,201012120chi,chi,BowmZa20,fumbles_rec_td,0,,,,,
player,201012120chi,chi,BowmZa20,fumbles_forced,0,,,,,
player,201012120chi,chi,MeltHe99,def_int,0,,,,,
player,201012120chi,chi,MeltHe99,def_int_yds,0,,,,,
player,201012120chi,chi,MeltHe99,def_int_td,0,,,,,
player,201012120chi,chi,MeltHe99,def_int_long,0,,,,,
player,201012120chi,chi,MeltHe99,pass_defended,0,,,,,
player,201012120chi,chi,MeltHe99,sacks,0.0,,,,,
player,201012120chi,chi,MeltHe99,tackles_combined,1,,,,,
player,201012120chi,chi,MeltHe99,tackles_solo,0,,,,,
player,201012120chi,chi,MeltHe99,tackles_assists,1,,,,,
player,201012120chi,chi,MeltHe99,tackles_loss,0,,,,,
player,201012120chi,chi,MeltHe99,qb_hits,0,,,,,
player,201012120chi,chi,MeltHe99,fumbles_rec,0,,,,,
player,201012120chi,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201012120chi,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201012120chi,chi,MeltHe99,fumbles_forced,0,,,,,
player,201012120chi,chi,MoorDJ99,def_int,0,,,,,
player,201012120chi,chi,MoorDJ99,def_int_yds,0,,,,,
player,201012120chi,chi,MoorDJ99,def_int_td,0,,,,,
player,201012120chi,chi,MoorDJ99,def_int_long,0,,,,,
player,201012120chi,chi,MoorDJ99,pass_defended,0,,,,,
player,201012120chi,chi,MoorDJ99,sacks,0.0,,,,,
player,201012120chi,chi,MoorDJ99,tackles_combined,1,,,,,
player,201012120chi,chi,MoorDJ99,tackles_solo,1,,,,,
player,201012120chi,chi,MoorDJ99,tackles_assists,0,,,,,
player,201012120chi,chi,MoorDJ99,tackles_loss,0,,,,,
player,201012120chi,chi,MoorDJ99,qb_hits,0,,,,,
player,201012120chi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201012120chi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201012120chi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201012120chi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201012120chi,chi,BennEa00,def_int,0,,,,,
player,201012120chi,chi,BennEa00,def_int_yds,0,,,,,
player,201012120chi,chi,BennEa00,def_int_td,0,,,,,
player,201012120chi,chi,BennEa00,def_int_long,0,,,,,
player,201012120chi,chi,BennEa00,pass_defended,0,,,,,
player,201012120chi,chi,BennEa00,sacks,0.0,,,,,
player,201012120chi,chi,BennEa00,tackles_combined,0,,,,,
player,201012120chi,chi,BennEa00,tackles_solo,0,,,,,
player,201012120chi,chi,BennEa00,tackles_assists,0,,,,,
player,201012120chi,chi,BennEa00,tackles_loss,0,,,,,
player,201012120chi,chi,BennEa00,qb_hits,0,,,,,
player,201012120chi,chi,BennEa00,fumbles_rec,1,,,,,
player,201012120chi,chi,BennEa00,fumbles_rec_yds,0,,,,,
player,201012120chi,chi,BennEa00,fumbles_rec_td,0,,,,,
player,201012120chi,chi,BennEa00,fumbles_forced,0,,,,,
player,201012120chi,nwe,EdelJu00,kick_ret,0,,,,,
player,201012120chi,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201012120chi,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201012120chi,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201012120chi,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201012120chi,nwe,EdelJu00,punt_ret,2,,,,,
player,201012120chi,nwe,EdelJu00,punt_ret_yds,43,,,,,
player,201012120chi,nwe,EdelJu00,punt_ret_yds_per_ret,21.5,,,,,
player,201012120chi,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201012120chi,nwe,EdelJu00,punt_ret_long,42,,,,,
player,201012120chi,nwe,MorrSa00,kick_ret,1,,,,,
player,201012120chi,nwe,MorrSa00,kick_ret_yds,18,,,,,
player,201012120chi,nwe,MorrSa00,kick_ret_yds_per_ret,18.0,,,,,
player,201012120chi,nwe,MorrSa00,kick_ret_td,0,,,,,
player,201012120chi,nwe,MorrSa00,kick_ret_long,18,,,,,
player,201012120chi,nwe,MorrSa00,punt_ret,0,,,,,
player,201012120chi,nwe,MorrSa00,punt_ret_yds,0,,,,,
player,201012120chi,nwe,MorrSa00,punt_ret_yds_per_ret,,,,,,
player,201012120chi,nwe,MorrSa00,punt_ret_td,0,,,,,
player,201012120chi,nwe,MorrSa00,punt_ret_long,0,,,,,
player,201012120chi,chi,HestDe99,kick_ret,2,,,,,
player,201012120chi,chi,HestDe99,kick_ret_yds,74,,,,,
player,201012120chi,chi,HestDe99,kick_ret_yds_per_ret,37.0,,,,,
player,201012120chi,chi,HestDe99,kick_ret_td,0,,,,,
player,201012120chi,chi,HestDe99,kick_ret_long,61,,,,,
player,201012120chi,chi,HestDe99,punt_ret,1,,,,,
player,201012120chi,chi,HestDe99,punt_ret_yds,17,,,,,
player,201012120chi,chi,HestDe99,punt_ret_yds_per_ret,17.0,,,,,
player,201012120chi,chi,HestDe99,punt_ret_td,0,,,,,
player,201012120chi,chi,HestDe99,punt_ret_long,17,,,,,
player,201012120chi,chi,MannDa21,kick_ret,4,,,,,
player,201012120chi,chi,MannDa21,kick_ret_yds,124,,,,,
player,201012120chi,chi,MannDa21,kick_ret_yds_per_ret,31.0,,,,,
player,201012120chi,chi,MannDa21,kick_ret_td,0,,,,,
player,201012120chi,chi,MannDa21,kick_ret_long,40,,,,,
player,201012120chi,chi,MannDa21,punt_ret,0,,,,,
player,201012120chi,chi,MannDa21,punt_ret_yds,0,,,,,
player,201012120chi,chi,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201012120chi,chi,MannDa21,punt_ret_td,0,,,,,
player,201012120chi,chi,MannDa21,punt_ret_long,0,,,,,
player,201012120chi,chi,DaviRa00,kick_ret,1,,,,,
player,201012120chi,chi,DaviRa00,kick_ret_yds,-2,,,,,
player,201012120chi,chi,DaviRa00,kick_ret_yds_per_ret,-2.0,,,,,
player,201012120chi,chi,DaviRa00,kick_ret_td,0,,,,,
player,201012120chi,chi,DaviRa00,kick_ret_long,-2,,,,,
player,201012120chi,chi,DaviRa00,punt_ret,0,,,,,
player,201012120chi,chi,DaviRa00,punt_ret_yds,0,,,,,
player,201012120chi,chi,DaviRa00,punt_ret_yds_per_ret,,,,,,
player,201012120chi,chi,DaviRa00,punt_ret_td,0,,,,,
player,201012120chi,chi,DaviRa00,punt_ret_long,0,,,,,
player,201012120chi,nwe,grahasha01,xpm,3,,,,,
player,201012120chi,nwe,grahasha01,xpa,4,,,,,
player,201012120chi,nwe,grahasha01,fgm,3,,,,,
player,201012120chi,nwe,grahasha01,fga,3,,,,,
player,201012120chi,nwe,grahasha01,punt,0,,,,,
player,201012120chi,nwe,grahasha01,punt_yds,0,,,,,
player,201012120chi,nwe,grahasha01,punt_yds_per_punt,,,,,,
player,201012120chi,nwe,grahasha01,punt_long,0,,,,,
player,201012120chi,nwe,MeskZo99,xpm,,,,,,
player,201012120chi,nwe,MeskZo99,xpa,,,,,,
player,201012120chi,nwe,MeskZo99,fgm,,,,,,
player,201012120chi,nwe,MeskZo99,fga,,,,,,
player,201012120chi,nwe,MeskZo99,punt,2,,,,,
player,201012120chi,nwe,MeskZo99,punt_yds,71,,,,,
player,201012120chi,nwe,MeskZo99,punt_yds_per_punt,35.5,,,,,
player,201012120chi,nwe,MeskZo99,punt_long,38,,,,,
player,201012120chi,chi,gouldrob01,xpm,1,,,,,
player,201012120chi,chi,gouldrob01,xpa,1,,,,,
player,201012120chi,chi,gouldrob01,fgm,,,,,,
player,201012120chi,chi,gouldrob01,fga,,,,,,
player,201012120chi,chi,gouldrob01,punt,0,,,,,
player,201012120chi,chi,gouldrob01,punt_yds,0,,,,,
player,201012120chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201012120chi,chi,gouldrob01,punt_long,0,,,,,
player,201012120chi,chi,MaynBr20,xpm,,,,,,
player,201012120chi,chi,MaynBr20,xpa,,,,,,
player,201012120chi,chi,MaynBr20,fgm,,,,,,
player,201012120chi,chi,MaynBr20,fga,,,,,,
player,201012120chi,chi,MaynBr20,punt,5,,,,,
player,201012120chi,chi,MaynBr20,punt_yds,161,,,,,
player,201012120chi,chi,MaynBr20,punt_yds_per_punt,32.2,,,,,
player,201012120chi,chi,MaynBr20,punt_long,38,,,,,
