game,2010,15,20101216,201012160sdg,sfo,"San Francisco 49ers",7,sdg,"San Diego Chargers",34
player,201012160sdg,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201012160sdg,sfo,GoldDa99,def_int,0,,,,,
player,201012160sdg,sfo,GoldDa99,def_int_yds,0,,,,,
player,201012160sdg,sfo,GoldDa99,def_int_td,0,,,,,
player,201012160sdg,sfo,GoldDa99,def_int_long,0,,,,,
player,201012160sdg,sfo,GoldDa99,pass_defended,0,,,,,
player,201012160sdg,sfo,GoldDa99,sacks,0.0,,,,,
player,201012160sdg,sfo,GoldDa99,tackles_combined,8,,,,,
player,201012160sdg,sfo,GoldDa99,tackles_solo,5,,,,,
player,201012160sdg,sfo,GoldDa99,tackles_assists,3,,,,,
player,201012160sdg,sfo,GoldDa99,tackles_loss,0,,,,,
player,201012160sdg,sfo,GoldDa99,qb_hits,0,,,,,
player,201012160sdg,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,WillPa98,def_int,0,,,,,
player,201012160sdg,sfo,WillPa98,def_int_yds,0,,,,,
player,201012160sdg,sfo,WillPa98,def_int_td,0,,,,,
player,201012160sdg,sfo,WillPa98,def_int_long,0,,,,,
player,201012160sdg,sfo,WillPa98,pass_defended,1,,,,,
player,201012160sdg,sfo,WillPa98,sacks,0.0,,,,,
player,201012160sdg,sfo,WillPa98,tackles_combined,8,,,,,
player,201012160sdg,sfo,WillPa98,tackles_solo,6,,,,,
player,201012160sdg,sfo,WillPa98,tackles_assists,2,,,,,
player,201012160sdg,sfo,WillPa98,tackles_loss,1,,,,,
player,201012160sdg,sfo,WillPa98,qb_hits,0,,,,,
player,201012160sdg,sfo,WillPa98,fumbles_rec,0,,,,,
player,201012160sdg,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,WillPa98,fumbles_forced,0,,,,,
player,201012160sdg,sfo,ClemNa99,def_int,0,,,,,
player,201012160sdg,sfo,ClemNa99,def_int_yds,0,,,,,
player,201012160sdg,sfo,ClemNa99,def_int_td,0,,,,,
player,201012160sdg,sfo,ClemNa99,def_int_long,0,,,,,
player,201012160sdg,sfo,ClemNa99,pass_defended,0,,,,,
player,201012160sdg,sfo,ClemNa99,sacks,0.0,,,,,
player,201012160sdg,sfo,ClemNa99,tackles_combined,7,,,,,
player,201012160sdg,sfo,ClemNa99,tackles_solo,7,,,,,
player,201012160sdg,sfo,ClemNa99,tackles_assists,0,,,,,
player,201012160sdg,sfo,ClemNa99,tackles_loss,1,,,,,
player,201012160sdg,sfo,ClemNa99,qb_hits,0,,,,,
player,201012160sdg,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,BowmNa99,def_int,0,,,,,
player,201012160sdg,sfo,BowmNa99,def_int_yds,0,,,,,
player,201012160sdg,sfo,BowmNa99,def_int_td,0,,,,,
player,201012160sdg,sfo,BowmNa99,def_int_long,0,,,,,
player,201012160sdg,sfo,BowmNa99,pass_defended,0,,,,,
player,201012160sdg,sfo,BowmNa99,sacks,0.0,,,,,
player,201012160sdg,sfo,BowmNa99,tackles_combined,4,,,,,
player,201012160sdg,sfo,BowmNa99,tackles_solo,4,,,,,
player,201012160sdg,sfo,BowmNa99,tackles_assists,0,,,,,
player,201012160sdg,sfo,BowmNa99,tackles_loss,0,,,,,
player,201012160sdg,sfo,BowmNa99,qb_hits,0,,,,,
player,201012160sdg,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,HaraPa20,def_int,0,,,,,
player,201012160sdg,sfo,HaraPa20,def_int_yds,0,,,,,
player,201012160sdg,sfo,HaraPa20,def_int_td,0,,,,,
player,201012160sdg,sfo,HaraPa20,def_int_long,0,,,,,
player,201012160sdg,sfo,HaraPa20,pass_defended,0,,,,,
player,201012160sdg,sfo,HaraPa20,sacks,0.0,,,,,
player,201012160sdg,sfo,HaraPa20,tackles_combined,4,,,,,
player,201012160sdg,sfo,HaraPa20,tackles_solo,4,,,,,
player,201012160sdg,sfo,HaraPa20,tackles_assists,0,,,,,
player,201012160sdg,sfo,HaraPa20,tackles_loss,0,,,,,
player,201012160sdg,sfo,HaraPa20,qb_hits,0,,,,,
player,201012160sdg,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,McDoRa99,def_int,0,,,,,
player,201012160sdg,sfo,McDoRa99,def_int_yds,0,,,,,
player,201012160sdg,sfo,McDoRa99,def_int_td,0,,,,,
player,201012160sdg,sfo,McDoRa99,def_int_long,0,,,,,
player,201012160sdg,sfo,McDoRa99,pass_defended,0,,,,,
player,201012160sdg,sfo,McDoRa99,sacks,0.0,,,,,
player,201012160sdg,sfo,McDoRa99,tackles_combined,4,,,,,
player,201012160sdg,sfo,McDoRa99,tackles_solo,3,,,,,
player,201012160sdg,sfo,McDoRa99,tackles_assists,1,,,,,
player,201012160sdg,sfo,McDoRa99,tackles_loss,0,,,,,
player,201012160sdg,sfo,McDoRa99,qb_hits,0,,,,,
player,201012160sdg,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,BrooAh21,def_int,0,,,,,
player,201012160sdg,sfo,BrooAh21,def_int_yds,0,,,,,
player,201012160sdg,sfo,BrooAh21,def_int_td,0,,,,,
player,201012160sdg,sfo,BrooAh21,def_int_long,0,,,,,
player,201012160sdg,sfo,BrooAh21,pass_defended,0,,,,,
player,201012160sdg,sfo,BrooAh21,sacks,0.0,,,,,
player,201012160sdg,sfo,BrooAh21,tackles_combined,3,,,,,
player,201012160sdg,sfo,BrooAh21,tackles_solo,3,,,,,
player,201012160sdg,sfo,BrooAh21,tackles_assists,0,,,,,
player,201012160sdg,sfo,BrooAh21,tackles_loss,1,,,,,
player,201012160sdg,sfo,BrooAh21,qb_hits,0,,,,,
player,201012160sdg,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201012160sdg,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201012160sdg,sfo,FranAu20,def_int,0,,,,,
player,201012160sdg,sfo,FranAu20,def_int_yds,0,,,,,
player,201012160sdg,sfo,FranAu20,def_int_td,0,,,,,
player,201012160sdg,sfo,FranAu20,def_int_long,0,,,,,
player,201012160sdg,sfo,FranAu20,pass_defended,0,,,,,
player,201012160sdg,sfo,FranAu20,sacks,0.0,,,,,
player,201012160sdg,sfo,FranAu20,tackles_combined,3,,,,,
player,201012160sdg,sfo,FranAu20,tackles_solo,3,,,,,
player,201012160sdg,sfo,FranAu20,tackles_assists,0,,,,,
player,201012160sdg,sfo,FranAu20,tackles_loss,0,,,,,
player,201012160sdg,sfo,FranAu20,qb_hits,0,,,,,
player,201012160sdg,sfo,FranAu20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,FranAu20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,LawsMa20,def_int,0,,,,,
player,201012160sdg,sfo,LawsMa20,def_int_yds,0,,,,,
player,201012160sdg,sfo,LawsMa20,def_int_td,0,,,,,
player,201012160sdg,sfo,LawsMa20,def_int_long,0,,,,,
player,201012160sdg,sfo,LawsMa20,pass_defended,0,,,,,
player,201012160sdg,sfo,LawsMa20,sacks,0.0,,,,,
player,201012160sdg,sfo,LawsMa20,tackles_combined,3,,,,,
player,201012160sdg,sfo,LawsMa20,tackles_solo,3,,,,,
player,201012160sdg,sfo,LawsMa20,tackles_assists,0,,,,,
player,201012160sdg,sfo,LawsMa20,tackles_loss,0,,,,,
player,201012160sdg,sfo,LawsMa20,qb_hits,1,,,,,
player,201012160sdg,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,EvanDe20,def_int,0,,,,,
player,201012160sdg,sfo,EvanDe20,def_int_yds,0,,,,,
player,201012160sdg,sfo,EvanDe20,def_int_td,0,,,,,
player,201012160sdg,sfo,EvanDe20,def_int_long,0,,,,,
player,201012160sdg,sfo,EvanDe20,pass_defended,0,,,,,
player,201012160sdg,sfo,EvanDe20,sacks,0.0,,,,,
player,201012160sdg,sfo,EvanDe20,tackles_combined,2,,,,,
player,201012160sdg,sfo,EvanDe20,tackles_solo,2,,,,,
player,201012160sdg,sfo,EvanDe20,tackles_assists,0,,,,,
player,201012160sdg,sfo,EvanDe20,tackles_loss,0,,,,,
player,201012160sdg,sfo,EvanDe20,qb_hits,0,,,,,
player,201012160sdg,sfo,EvanDe20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,EvanDe20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,EvanDe20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,EvanDe20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,KrisKe00,def_int,0,,,,,
player,201012160sdg,sfo,KrisKe00,def_int_yds,0,,,,,
player,201012160sdg,sfo,KrisKe00,def_int_td,0,,,,,
player,201012160sdg,sfo,KrisKe00,def_int_long,0,,,,,
player,201012160sdg,sfo,KrisKe00,pass_defended,0,,,,,
player,201012160sdg,sfo,KrisKe00,sacks,0.0,,,,,
player,201012160sdg,sfo,KrisKe00,tackles_combined,2,,,,,
player,201012160sdg,sfo,KrisKe00,tackles_solo,2,,,,,
player,201012160sdg,sfo,KrisKe00,tackles_assists,0,,,,,
player,201012160sdg,sfo,KrisKe00,tackles_loss,0,,,,,
player,201012160sdg,sfo,KrisKe00,qb_hits,0,,,,,
player,201012160sdg,sfo,KrisKe00,fumbles_rec,0,,,,,
player,201012160sdg,sfo,KrisKe00,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,KrisKe00,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,KrisKe00,fumbles_forced,0,,,,,
player,201012160sdg,sfo,LaBoTr20,def_int,0,,,,,
player,201012160sdg,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201012160sdg,sfo,LaBoTr20,def_int_td,0,,,,,
player,201012160sdg,sfo,LaBoTr20,def_int_long,0,,,,,
player,201012160sdg,sfo,LaBoTr20,pass_defended,0,,,,,
player,201012160sdg,sfo,LaBoTr20,sacks,0.0,,,,,
player,201012160sdg,sfo,LaBoTr20,tackles_combined,2,,,,,
player,201012160sdg,sfo,LaBoTr20,tackles_solo,2,,,,,
player,201012160sdg,sfo,LaBoTr20,tackles_assists,0,,,,,
player,201012160sdg,sfo,LaBoTr20,tackles_loss,0,,,,,
player,201012160sdg,sfo,LaBoTr20,qb_hits,0,,,,,
player,201012160sdg,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,SmitRe99,def_int,0,,,,,
player,201012160sdg,sfo,SmitRe99,def_int_yds,0,,,,,
player,201012160sdg,sfo,SmitRe99,def_int_td,0,,,,,
player,201012160sdg,sfo,SmitRe99,def_int_long,0,,,,,
player,201012160sdg,sfo,SmitRe99,pass_defended,0,,,,,
player,201012160sdg,sfo,SmitRe99,sacks,0.0,,,,,
player,201012160sdg,sfo,SmitRe99,tackles_combined,2,,,,,
player,201012160sdg,sfo,SmitRe99,tackles_solo,2,,,,,
player,201012160sdg,sfo,SmitRe99,tackles_assists,0,,,,,
player,201012160sdg,sfo,SmitRe99,tackles_loss,0,,,,,
player,201012160sdg,sfo,SmitRe99,qb_hits,0,,,,,
player,201012160sdg,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,SpenSh20,def_int,0,,,,,
player,201012160sdg,sfo,SpenSh20,def_int_yds,0,,,,,
player,201012160sdg,sfo,SpenSh20,def_int_td,0,,,,,
player,201012160sdg,sfo,SpenSh20,def_int_long,0,,,,,
player,201012160sdg,sfo,SpenSh20,pass_defended,0,,,,,
player,201012160sdg,sfo,SpenSh20,sacks,0.0,,,,,
player,201012160sdg,sfo,SpenSh20,tackles_combined,2,,,,,
player,201012160sdg,sfo,SpenSh20,tackles_solo,2,,,,,
player,201012160sdg,sfo,SpenSh20,tackles_assists,0,,,,,
player,201012160sdg,sfo,SpenSh20,tackles_loss,0,,,,,
player,201012160sdg,sfo,SpenSh20,qb_hits,0,,,,,
player,201012160sdg,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201012160sdg,sfo,AdamPh00,def_int,0,,,,,
player,201012160sdg,sfo,AdamPh00,def_int_yds,0,,,,,
player,201012160sdg,sfo,AdamPh00,def_int_td,0,,,,,
player,201012160sdg,sfo,AdamPh00,def_int_long,0,,,,,
player,201012160sdg,sfo,AdamPh00,pass_defended,0,,,,,
player,201012160sdg,sfo,AdamPh00,sacks,0.0,,,,,
player,201012160sdg,sfo,AdamPh00,tackles_combined,1,,,,,
player,201012160sdg,sfo,AdamPh00,tackles_solo,0,,,,,
player,201012160sdg,sfo,AdamPh00,tackles_assists,1,,,,,
player,201012160sdg,sfo,AdamPh00,tackles_loss,0,,,,,
player,201012160sdg,sfo,AdamPh00,qb_hits,0,,,,,
player,201012160sdg,sfo,AdamPh00,fumbles_rec,0,,,,,
player,201012160sdg,sfo,AdamPh00,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,AdamPh00,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,AdamPh00,fumbles_forced,0,,,,,
player,201012160sdg,sfo,BrowTa99,def_int,0,,,,,
player,201012160sdg,sfo,BrowTa99,def_int_yds,0,,,,,
player,201012160sdg,sfo,BrowTa99,def_int_td,0,,,,,
player,201012160sdg,sfo,BrowTa99,def_int_long,0,,,,,
player,201012160sdg,sfo,BrowTa99,pass_defended,0,,,,,
player,201012160sdg,sfo,BrowTa99,sacks,0.0,,,,,
player,201012160sdg,sfo,BrowTa99,tackles_combined,1,,,,,
player,201012160sdg,sfo,BrowTa99,tackles_solo,1,,,,,
player,201012160sdg,sfo,BrowTa99,tackles_assists,0,,,,,
player,201012160sdg,sfo,BrowTa99,tackles_loss,0,,,,,
player,201012160sdg,sfo,BrowTa99,qb_hits,0,,,,,
player,201012160sdg,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,JeanRi99,def_int,0,,,,,
player,201012160sdg,sfo,JeanRi99,def_int_yds,0,,,,,
player,201012160sdg,sfo,JeanRi99,def_int_td,0,,,,,
player,201012160sdg,sfo,JeanRi99,def_int_long,0,,,,,
player,201012160sdg,sfo,JeanRi99,pass_defended,0,,,,,
player,201012160sdg,sfo,JeanRi99,sacks,0.0,,,,,
player,201012160sdg,sfo,JeanRi99,tackles_combined,1,,,,,
player,201012160sdg,sfo,JeanRi99,tackles_solo,1,,,,,
player,201012160sdg,sfo,JeanRi99,tackles_assists,0,,,,,
player,201012160sdg,sfo,JeanRi99,tackles_loss,0,,,,,
player,201012160sdg,sfo,JeanRi99,qb_hits,0,,,,,
player,201012160sdg,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,SpilCJ99,def_int,0,,,,,
player,201012160sdg,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201012160sdg,sfo,SpilCJ99,def_int_td,0,,,,,
player,201012160sdg,sfo,SpilCJ99,def_int_long,0,,,,,
player,201012160sdg,sfo,SpilCJ99,pass_defended,0,,,,,
player,201012160sdg,sfo,SpilCJ99,sacks,0.0,,,,,
player,201012160sdg,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201012160sdg,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201012160sdg,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201012160sdg,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201012160sdg,sfo,SpilCJ99,qb_hits,0,,,,,
player,201012160sdg,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201012160sdg,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201012160sdg,sfo,WalkHu00,def_int,0,,,,,
player,201012160sdg,sfo,WalkHu00,def_int_yds,0,,,,,
player,201012160sdg,sfo,WalkHu00,def_int_td,0,,,,,
player,201012160sdg,sfo,WalkHu00,def_int_long,0,,,,,
player,201012160sdg,sfo,WalkHu00,pass_defended,0,,,,,
player,201012160sdg,sfo,WalkHu00,sacks,0.0,,,,,
player,201012160sdg,sfo,WalkHu00,tackles_combined,1,,,,,
player,201012160sdg,sfo,WalkHu00,tackles_solo,1,,,,,
player,201012160sdg,sfo,WalkHu00,tackles_assists,0,,,,,
player,201012160sdg,sfo,WalkHu00,tackles_loss,0,,,,,
player,201012160sdg,sfo,WalkHu00,qb_hits,0,,,,,
player,201012160sdg,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201012160sdg,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201012160sdg,sfo,SmitJu20,def_int,0,,,,,
player,201012160sdg,sfo,SmitJu20,def_int_yds,0,,,,,
player,201012160sdg,sfo,SmitJu20,def_int_td,0,,,,,
player,201012160sdg,sfo,SmitJu20,def_int_long,0,,,,,
player,201012160sdg,sfo,SmitJu20,pass_defended,0,,,,,
player,201012160sdg,sfo,SmitJu20,sacks,0.0,,,,,
player,201012160sdg,sfo,SmitJu20,tackles_combined,0,,,,,
player,201012160sdg,sfo,SmitJu20,tackles_solo,0,,,,,
player,201012160sdg,sfo,SmitJu20,tackles_assists,0,,,,,
player,201012160sdg,sfo,SmitJu20,tackles_loss,0,,,,,
player,201012160sdg,sfo,SmitJu20,qb_hits,1,,,,,
player,201012160sdg,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201012160sdg,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201012160sdg,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,GregSt20,def_int,1,,,,,
player,201012160sdg,sdg,GregSt20,def_int_yds,41,,,,,
player,201012160sdg,sdg,GregSt20,def_int_td,0,,,,,
player,201012160sdg,sdg,GregSt20,def_int_long,41,,,,,
player,201012160sdg,sdg,GregSt20,pass_defended,1,,,,,
player,201012160sdg,sdg,GregSt20,sacks,0.0,,,,,
player,201012160sdg,sdg,GregSt20,tackles_combined,5,,,,,
player,201012160sdg,sdg,GregSt20,tackles_solo,5,,,,,
player,201012160sdg,sdg,GregSt20,tackles_assists,0,,,,,
player,201012160sdg,sdg,GregSt20,tackles_loss,0,,,,,
player,201012160sdg,sdg,GregSt20,qb_hits,0,,,,,
player,201012160sdg,sdg,GregSt20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,GregSt20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,GregSt20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,GregSt20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,BurnKe20,def_int,0,,,,,
player,201012160sdg,sdg,BurnKe20,def_int_yds,0,,,,,
player,201012160sdg,sdg,BurnKe20,def_int_td,0,,,,,
player,201012160sdg,sdg,BurnKe20,def_int_long,0,,,,,
player,201012160sdg,sdg,BurnKe20,pass_defended,0,,,,,
player,201012160sdg,sdg,BurnKe20,sacks,1.0,,,,,
player,201012160sdg,sdg,BurnKe20,tackles_combined,8,,,,,
player,201012160sdg,sdg,BurnKe20,tackles_solo,8,,,,,
player,201012160sdg,sdg,BurnKe20,tackles_assists,0,,,,,
player,201012160sdg,sdg,BurnKe20,tackles_loss,1,,,,,
player,201012160sdg,sdg,BurnKe20,qb_hits,1,,,,,
player,201012160sdg,sdg,BurnKe20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,BurnKe20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,BurnKe20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,BurnKe20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,PhilSh20,def_int,0,,,,,
player,201012160sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201012160sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201012160sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201012160sdg,sdg,PhilSh20,pass_defended,0,,,,,
player,201012160sdg,sdg,PhilSh20,sacks,1.0,,,,,
player,201012160sdg,sdg,PhilSh20,tackles_combined,4,,,,,
player,201012160sdg,sdg,PhilSh20,tackles_solo,3,,,,,
player,201012160sdg,sdg,PhilSh20,tackles_assists,1,,,,,
player,201012160sdg,sdg,PhilSh20,tackles_loss,1,,,,,
player,201012160sdg,sdg,PhilSh20,qb_hits,1,,,,,
player,201012160sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,GaraAn20,def_int,0,,,,,
player,201012160sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201012160sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201012160sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201012160sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201012160sdg,sdg,GaraAn20,sacks,1.0,,,,,
player,201012160sdg,sdg,GaraAn20,tackles_combined,3,,,,,
player,201012160sdg,sdg,GaraAn20,tackles_solo,3,,,,,
player,201012160sdg,sdg,GaraAn20,tackles_assists,0,,,,,
player,201012160sdg,sdg,GaraAn20,tackles_loss,1,,,,,
player,201012160sdg,sdg,GaraAn20,qb_hits,1,,,,,
player,201012160sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,BarnAn99,def_int,0,,,,,
player,201012160sdg,sdg,BarnAn99,def_int_yds,0,,,,,
player,201012160sdg,sdg,BarnAn99,def_int_td,0,,,,,
player,201012160sdg,sdg,BarnAn99,def_int_long,0,,,,,
player,201012160sdg,sdg,BarnAn99,pass_defended,0,,,,,
player,201012160sdg,sdg,BarnAn99,sacks,1.0,,,,,
player,201012160sdg,sdg,BarnAn99,tackles_combined,1,,,,,
player,201012160sdg,sdg,BarnAn99,tackles_solo,1,,,,,
player,201012160sdg,sdg,BarnAn99,tackles_assists,0,,,,,
player,201012160sdg,sdg,BarnAn99,tackles_loss,1,,,,,
player,201012160sdg,sdg,BarnAn99,qb_hits,2,,,,,
player,201012160sdg,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,BarnAn99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,CastLu20,def_int,0,,,,,
player,201012160sdg,sdg,CastLu20,def_int_yds,0,,,,,
player,201012160sdg,sdg,CastLu20,def_int_td,0,,,,,
player,201012160sdg,sdg,CastLu20,def_int_long,0,,,,,
player,201012160sdg,sdg,CastLu20,pass_defended,0,,,,,
player,201012160sdg,sdg,CastLu20,sacks,1.0,,,,,
player,201012160sdg,sdg,CastLu20,tackles_combined,1,,,,,
player,201012160sdg,sdg,CastLu20,tackles_solo,1,,,,,
player,201012160sdg,sdg,CastLu20,tackles_assists,0,,,,,
player,201012160sdg,sdg,CastLu20,tackles_loss,1,,,,,
player,201012160sdg,sdg,CastLu20,qb_hits,1,,,,,
player,201012160sdg,sdg,CastLu20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,CastLu20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,CastLu20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,CastLu20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,ThomCa99,def_int,0,,,,,
player,201012160sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201012160sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201012160sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201012160sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201012160sdg,sdg,ThomCa99,sacks,1.0,,,,,
player,201012160sdg,sdg,ThomCa99,tackles_combined,1,,,,,
player,201012160sdg,sdg,ThomCa99,tackles_solo,1,,,,,
player,201012160sdg,sdg,ThomCa99,tackles_assists,0,,,,,
player,201012160sdg,sdg,ThomCa99,tackles_loss,1,,,,,
player,201012160sdg,sdg,ThomCa99,qb_hits,1,,,,,
player,201012160sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,HughDa99,def_int,0,,,,,
player,201012160sdg,sdg,HughDa99,def_int_yds,0,,,,,
player,201012160sdg,sdg,HughDa99,def_int_td,0,,,,,
