game,2010,5,20101010,201010100htx,nyg,"New York Giants",34,htx,"Houston Texans",10
player,201010100htx,nyg,TuckJu20,def_int,0,,,,,
player,201010100htx,nyg,TuckJu20,def_int_yds,0,,,,,
player,201010100htx,nyg,TuckJu20,def_int_td,0,,,,,
player,201010100htx,nyg,TuckJu20,def_int_long,0,,,,,
player,201010100htx,nyg,TuckJu20,pass_defended,0,,,,,
player,201010100htx,nyg,TuckJu20,sacks,1.0,,,,,
player,201010100htx,nyg,TuckJu20,tackles_combined,6,,,,,
player,201010100htx,nyg,TuckJu20,tackles_solo,4,,,,,
player,201010100htx,nyg,TuckJu20,tackles_assists,2,,,,,
player,201010100htx,nyg,TuckJu20,tackles_loss,2,,,,,
player,201010100htx,nyg,TuckJu20,qb_hits,2,,,,,
player,201010100htx,nyg,TuckJu20,fumbles_rec,1,,,,,
player,201010100htx,nyg,TuckJu20,fumbles_rec_yds,4,,,,,
player,201010100htx,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201010100htx,nyg,RollAn20,def_int,0,,,,,
player,201010100htx,nyg,RollAn20,def_int_yds,0,,,,,
player,201010100htx,nyg,RollAn20,def_int_td,0,,,,,
player,201010100htx,nyg,RollAn20,def_int_long,0,,,,,
player,201010100htx,nyg,RollAn20,pass_defended,0,,,,,
player,201010100htx,nyg,RollAn20,sacks,0.0,,,,,
player,201010100htx,nyg,RollAn20,tackles_combined,6,,,,,
player,201010100htx,nyg,RollAn20,tackles_solo,5,,,,,
player,201010100htx,nyg,RollAn20,tackles_assists,1,,,,,
player,201010100htx,nyg,RollAn20,tackles_loss,0,,,,,
player,201010100htx,nyg,RollAn20,qb_hits,1,,,,,
player,201010100htx,nyg,RollAn20,fumbles_rec,0,,,,,
player,201010100htx,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,RollAn20,fumbles_forced,0,,,,,
player,201010100htx,nyg,ThomTe99,def_int,0,,,,,
player,201010100htx,nyg,ThomTe99,def_int_yds,0,,,,,
player,201010100htx,nyg,ThomTe99,def_int_td,0,,,,,
player,201010100htx,nyg,ThomTe99,def_int_long,0,,,,,
player,201010100htx,nyg,ThomTe99,pass_defended,1,,,,,
player,201010100htx,nyg,ThomTe99,sacks,0.0,,,,,
player,201010100htx,nyg,ThomTe99,tackles_combined,6,,,,,
player,201010100htx,nyg,ThomTe99,tackles_solo,5,,,,,
player,201010100htx,nyg,ThomTe99,tackles_assists,1,,,,,
player,201010100htx,nyg,ThomTe99,tackles_loss,0,,,,,
player,201010100htx,nyg,ThomTe99,qb_hits,0,,,,,
player,201010100htx,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201010100htx,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201010100htx,nyg,CofiBa20,def_int,0,,,,,
player,201010100htx,nyg,CofiBa20,def_int_yds,0,,,,,
player,201010100htx,nyg,CofiBa20,def_int_td,0,,,,,
player,201010100htx,nyg,CofiBa20,def_int_long,0,,,,,
player,201010100htx,nyg,CofiBa20,pass_defended,0,,,,,
player,201010100htx,nyg,CofiBa20,sacks,0.0,,,,,
player,201010100htx,nyg,CofiBa20,tackles_combined,4,,,,,
player,201010100htx,nyg,CofiBa20,tackles_solo,4,,,,,
player,201010100htx,nyg,CofiBa20,tackles_assists,0,,,,,
player,201010100htx,nyg,CofiBa20,tackles_loss,2,,,,,
player,201010100htx,nyg,CofiBa20,qb_hits,0,,,,,
player,201010100htx,nyg,CofiBa20,fumbles_rec,0,,,,,
player,201010100htx,nyg,CofiBa20,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,CofiBa20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,CofiBa20,fumbles_forced,0,,,,,
player,201010100htx,nyg,BoleMi20,def_int,0,,,,,
player,201010100htx,nyg,BoleMi20,def_int_yds,0,,,,,
player,201010100htx,nyg,BoleMi20,def_int_td,0,,,,,
player,201010100htx,nyg,BoleMi20,def_int_long,0,,,,,
player,201010100htx,nyg,BoleMi20,pass_defended,0,,,,,
player,201010100htx,nyg,BoleMi20,sacks,0.0,,,,,
player,201010100htx,nyg,BoleMi20,tackles_combined,3,,,,,
player,201010100htx,nyg,BoleMi20,tackles_solo,2,,,,,
player,201010100htx,nyg,BoleMi20,tackles_assists,1,,,,,
player,201010100htx,nyg,BoleMi20,tackles_loss,0,,,,,
player,201010100htx,nyg,BoleMi20,qb_hits,0,,,,,
player,201010100htx,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201010100htx,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201010100htx,nyg,JackBr01,def_int,0,,,,,
player,201010100htx,nyg,JackBr01,def_int_yds,0,,,,,
player,201010100htx,nyg,JackBr01,def_int_td,0,,,,,
player,201010100htx,nyg,JackBr01,def_int_long,0,,,,,
player,201010100htx,nyg,JackBr01,pass_defended,0,,,,,
player,201010100htx,nyg,JackBr01,sacks,0.0,,,,,
player,201010100htx,nyg,JackBr01,tackles_combined,3,,,,,
player,201010100htx,nyg,JackBr01,tackles_solo,2,,,,,
player,201010100htx,nyg,JackBr01,tackles_assists,1,,,,,
player,201010100htx,nyg,JackBr01,tackles_loss,0,,,,,
player,201010100htx,nyg,JackBr01,qb_hits,0,,,,,
player,201010100htx,nyg,JackBr01,fumbles_rec,0,,,,,
player,201010100htx,nyg,JackBr01,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,JackBr01,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,JackBr01,fumbles_forced,0,,,,,
player,201010100htx,nyg,CalhDu00,def_int,0,,,,,
player,201010100htx,nyg,CalhDu00,def_int_yds,0,,,,,
player,201010100htx,nyg,CalhDu00,def_int_td,0,,,,,
player,201010100htx,nyg,CalhDu00,def_int_long,0,,,,,
player,201010100htx,nyg,CalhDu00,pass_defended,0,,,,,
player,201010100htx,nyg,CalhDu00,sacks,0.0,,,,,
player,201010100htx,nyg,CalhDu00,tackles_combined,2,,,,,
player,201010100htx,nyg,CalhDu00,tackles_solo,1,,,,,
player,201010100htx,nyg,CalhDu00,tackles_assists,1,,,,,
player,201010100htx,nyg,CalhDu00,tackles_loss,0,,,,,
player,201010100htx,nyg,CalhDu00,qb_hits,0,,,,,
player,201010100htx,nyg,CalhDu00,fumbles_rec,0,,,,,
player,201010100htx,nyg,CalhDu00,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,CalhDu00,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,CalhDu00,fumbles_forced,0,,,,,
player,201010100htx,nyg,CantCh21,def_int,0,,,,,
player,201010100htx,nyg,CantCh21,def_int_yds,0,,,,,
player,201010100htx,nyg,CantCh21,def_int_td,0,,,,,
player,201010100htx,nyg,CantCh21,def_int_long,0,,,,,
player,201010100htx,nyg,CantCh21,pass_defended,1,,,,,
player,201010100htx,nyg,CantCh21,sacks,0.0,,,,,
player,201010100htx,nyg,CantCh21,tackles_combined,2,,,,,
player,201010100htx,nyg,CantCh21,tackles_solo,2,,,,,
player,201010100htx,nyg,CantCh21,tackles_assists,0,,,,,
player,201010100htx,nyg,CantCh21,tackles_loss,0,,,,,
player,201010100htx,nyg,CantCh21,qb_hits,0,,,,,
player,201010100htx,nyg,CantCh21,fumbles_rec,0,,,,,
player,201010100htx,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,CantCh21,fumbles_forced,0,,,,,
player,201010100htx,nyg,PierJa99,def_int,0,,,,,
player,201010100htx,nyg,PierJa99,def_int_yds,0,,,,,
player,201010100htx,nyg,PierJa99,def_int_td,0,,,,,
player,201010100htx,nyg,PierJa99,def_int_long,0,,,,,
player,201010100htx,nyg,PierJa99,pass_defended,1,,,,,
player,201010100htx,nyg,PierJa99,sacks,0.0,,,,,
player,201010100htx,nyg,PierJa99,tackles_combined,2,,,,,
player,201010100htx,nyg,PierJa99,tackles_solo,2,,,,,
player,201010100htx,nyg,PierJa99,tackles_assists,0,,,,,
player,201010100htx,nyg,PierJa99,tackles_loss,0,,,,,
player,201010100htx,nyg,PierJa99,qb_hits,1,,,,,
player,201010100htx,nyg,PierJa99,fumbles_rec,0,,,,,
player,201010100htx,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,PierJa99,fumbles_forced,0,,,,,
player,201010100htx,nyg,RossAa99,def_int,0,,,,,
player,201010100htx,nyg,RossAa99,def_int_yds,0,,,,,
player,201010100htx,nyg,RossAa99,def_int_td,0,,,,,
player,201010100htx,nyg,RossAa99,def_int_long,0,,,,,
player,201010100htx,nyg,RossAa99,pass_defended,0,,,,,
player,201010100htx,nyg,RossAa99,sacks,0.0,,,,,
player,201010100htx,nyg,RossAa99,tackles_combined,2,,,,,
player,201010100htx,nyg,RossAa99,tackles_solo,1,,,,,
player,201010100htx,nyg,RossAa99,tackles_assists,1,,,,,
player,201010100htx,nyg,RossAa99,tackles_loss,0,,,,,
player,201010100htx,nyg,RossAa99,qb_hits,0,,,,,
player,201010100htx,nyg,RossAa99,fumbles_rec,0,,,,,
player,201010100htx,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,RossAa99,fumbles_forced,0,,,,,
player,201010100htx,nyg,TollDa99,def_int,0,,,,,
player,201010100htx,nyg,TollDa99,def_int_yds,0,,,,,
player,201010100htx,nyg,TollDa99,def_int_td,0,,,,,
player,201010100htx,nyg,TollDa99,def_int_long,0,,,,,
player,201010100htx,nyg,TollDa99,pass_defended,0,,,,,
player,201010100htx,nyg,TollDa99,sacks,0.0,,,,,
player,201010100htx,nyg,TollDa99,tackles_combined,2,,,,,
player,201010100htx,nyg,TollDa99,tackles_solo,2,,,,,
player,201010100htx,nyg,TollDa99,tackles_assists,0,,,,,
player,201010100htx,nyg,TollDa99,tackles_loss,0,,,,,
player,201010100htx,nyg,TollDa99,qb_hits,2,,,,,
player,201010100htx,nyg,TollDa99,fumbles_rec,0,,,,,
player,201010100htx,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,TollDa99,fumbles_forced,0,,,,,
player,201010100htx,nyg,BernRo20,def_int,0,,,,,
player,201010100htx,nyg,BernRo20,def_int_yds,0,,,,,
player,201010100htx,nyg,BernRo20,def_int_td,0,,,,,
player,201010100htx,nyg,BernRo20,def_int_long,0,,,,,
player,201010100htx,nyg,BernRo20,pass_defended,1,,,,,
player,201010100htx,nyg,BernRo20,sacks,0.0,,,,,
player,201010100htx,nyg,BernRo20,tackles_combined,1,,,,,
player,201010100htx,nyg,BernRo20,tackles_solo,1,,,,,
player,201010100htx,nyg,BernRo20,tackles_assists,0,,,,,
player,201010100htx,nyg,BernRo20,tackles_loss,0,,,,,
player,201010100htx,nyg,BernRo20,qb_hits,0,,,,,
player,201010100htx,nyg,BernRo20,fumbles_rec,0,,,,,
player,201010100htx,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,BernRo20,fumbles_forced,0,,,,,
player,201010100htx,nyg,BlacCh21,def_int,0,,,,,
player,201010100htx,nyg,BlacCh21,def_int_yds,0,,,,,
player,201010100htx,nyg,BlacCh21,def_int_td,0,,,,,
player,201010100htx,nyg,BlacCh21,def_int_long,0,,,,,
player,201010100htx,nyg,BlacCh21,pass_defended,0,,,,,
player,201010100htx,nyg,BlacCh21,sacks,0.0,,,,,
player,201010100htx,nyg,BlacCh21,tackles_combined,1,,,,,
player,201010100htx,nyg,BlacCh21,tackles_solo,1,,,,,
player,201010100htx,nyg,BlacCh21,tackles_assists,0,,,,,
player,201010100htx,nyg,BlacCh21,tackles_loss,0,,,,,
player,201010100htx,nyg,BlacCh21,qb_hits,0,,,,,
player,201010100htx,nyg,BlacCh21,fumbles_rec,1,,,,,
player,201010100htx,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201010100htx,nyg,GoffJo99,def_int,0,,,,,
player,201010100htx,nyg,GoffJo99,def_int_yds,0,,,,,
player,201010100htx,nyg,GoffJo99,def_int_td,0,,,,,
player,201010100htx,nyg,GoffJo99,def_int_long,0,,,,,
player,201010100htx,nyg,GoffJo99,pass_defended,1,,,,,
player,201010100htx,nyg,GoffJo99,sacks,0.0,,,,,
player,201010100htx,nyg,GoffJo99,tackles_combined,1,,,,,
player,201010100htx,nyg,GoffJo99,tackles_solo,1,,,,,
player,201010100htx,nyg,GoffJo99,tackles_assists,0,,,,,
player,201010100htx,nyg,GoffJo99,tackles_loss,1,,,,,
player,201010100htx,nyg,GoffJo99,qb_hits,0,,,,,
player,201010100htx,nyg,GoffJo99,fumbles_rec,0,,,,,
player,201010100htx,nyg,GoffJo99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,GoffJo99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,GoffJo99,fumbles_forced,0,,,,,
player,201010100htx,nyg,GranDe21,def_int,0,,,,,
player,201010100htx,nyg,GranDe21,def_int_yds,0,,,,,
player,201010100htx,nyg,GranDe21,def_int_td,0,,,,,
player,201010100htx,nyg,GranDe21,def_int_long,0,,,,,
player,201010100htx,nyg,GranDe21,pass_defended,0,,,,,
player,201010100htx,nyg,GranDe21,sacks,0.0,,,,,
player,201010100htx,nyg,GranDe21,tackles_combined,1,,,,,
player,201010100htx,nyg,GranDe21,tackles_solo,1,,,,,
player,201010100htx,nyg,GranDe21,tackles_assists,0,,,,,
player,201010100htx,nyg,GranDe21,tackles_loss,0,,,,,
player,201010100htx,nyg,GranDe21,qb_hits,0,,,,,
player,201010100htx,nyg,GranDe21,fumbles_rec,0,,,,,
player,201010100htx,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,GranDe21,fumbles_forced,0,,,,,
player,201010100htx,nyg,JoseLi99,def_int,0,,,,,
player,201010100htx,nyg,JoseLi99,def_int_yds,0,,,,,
player,201010100htx,nyg,JoseLi99,def_int_td,0,,,,,
player,201010100htx,nyg,JoseLi99,def_int_long,0,,,,,
player,201010100htx,nyg,JoseLi99,pass_defended,0,,,,,
player,201010100htx,nyg,JoseLi99,sacks,0.0,,,,,
player,201010100htx,nyg,JoseLi99,tackles_combined,1,,,,,
player,201010100htx,nyg,JoseLi99,tackles_solo,0,,,,,
player,201010100htx,nyg,JoseLi99,tackles_assists,1,,,,,
player,201010100htx,nyg,JoseLi99,tackles_loss,0,,,,,
player,201010100htx,nyg,JoseLi99,qb_hits,0,,,,,
player,201010100htx,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201010100htx,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201010100htx,nyg,PascBe00,def_int,0,,,,,
player,201010100htx,nyg,PascBe00,def_int_yds,0,,,,,
player,201010100htx,nyg,PascBe00,def_int_td,0,,,,,
player,201010100htx,nyg,PascBe00,def_int_long,0,,,,,
player,201010100htx,nyg,PascBe00,pass_defended,0,,,,,
player,201010100htx,nyg,PascBe00,sacks,0.0,,,,,
player,201010100htx,nyg,PascBe00,tackles_combined,1,,,,,
player,201010100htx,nyg,PascBe00,tackles_solo,1,,,,,
player,201010100htx,nyg,PascBe00,tackles_assists,0,,,,,
player,201010100htx,nyg,PascBe00,tackles_loss,0,,,,,
player,201010100htx,nyg,PascBe00,qb_hits,0,,,,,
player,201010100htx,nyg,PascBe00,fumbles_rec,0,,,,,
player,201010100htx,nyg,PascBe00,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,PascBe00,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,PascBe00,fumbles_forced,0,,,,,
player,201010100htx,nyg,PhilKe99,def_int,0,,,,,
player,201010100htx,nyg,PhilKe99,def_int_yds,0,,,,,
player,201010100htx,nyg,PhilKe99,def_int_td,0,,,,,
player,201010100htx,nyg,PhilKe99,def_int_long,0,,,,,
player,201010100htx,nyg,PhilKe99,pass_defended,0,,,,,
player,201010100htx,nyg,PhilKe99,sacks,0.0,,,,,
player,201010100htx,nyg,PhilKe99,tackles_combined,1,,,,,
player,201010100htx,nyg,PhilKe99,tackles_solo,1,,,,,
player,201010100htx,nyg,PhilKe99,tackles_assists,0,,,,,
player,201010100htx,nyg,PhilKe99,tackles_loss,0,,,,,
player,201010100htx,nyg,PhilKe99,qb_hits,0,,,,,
player,201010100htx,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201010100htx,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201010100htx,nyg,SintCl99,def_int,0,,,,,
player,201010100htx,nyg,SintCl99,def_int_yds,0,,,,,
player,201010100htx,nyg,SintCl99,def_int_td,0,,,,,
player,201010100htx,nyg,SintCl99,def_int_long,0,,,,,
player,201010100htx,nyg,SintCl99,pass_defended,0,,,,,
player,201010100htx,nyg,SintCl99,sacks,0.0,,,,,
player,201010100htx,nyg,SintCl99,tackles_combined,1,,,,,
player,201010100htx,nyg,SintCl99,tackles_solo,0,,,,,
player,201010100htx,nyg,SintCl99,tackles_assists,1,,,,,
player,201010100htx,nyg,SintCl99,tackles_loss,0,,,,,
player,201010100htx,nyg,SintCl99,qb_hits,0,,,,,
player,201010100htx,nyg,SintCl99,fumbles_rec,0,,,,,
player,201010100htx,nyg,SintCl99,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,SintCl99,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,SintCl99,fumbles_forced,0,,,,,
player,201010100htx,nyg,WilkGe20,def_int,0,,,,,
player,201010100htx,nyg,WilkGe20,def_int_yds,0,,,,,
player,201010100htx,nyg,WilkGe20,def_int_td,0,,,,,
player,201010100htx,nyg,WilkGe20,def_int_long,0,,,,,
player,201010100htx,nyg,WilkGe20,pass_defended,0,,,,,
player,201010100htx,nyg,WilkGe20,sacks,0.0,,,,,
player,201010100htx,nyg,WilkGe20,tackles_combined,1,,,,,
player,201010100htx,nyg,WilkGe20,tackles_solo,0,,,,,
player,201010100htx,nyg,WilkGe20,tackles_assists,1,,,,,
player,201010100htx,nyg,WilkGe20,tackles_loss,0,,,,,
player,201010100htx,nyg,WilkGe20,qb_hits,0,,,,,
player,201010100htx,nyg,WilkGe20,fumbles_rec,0,,,,,
player,201010100htx,nyg,WilkGe20,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,WilkGe20,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,WilkGe20,fumbles_forced,0,,,,,
player,201010100htx,nyg,MannEl00,def_int,0,,,,,
player,201010100htx,nyg,MannEl00,def_int_yds,0,,,,,
player,201010100htx,nyg,MannEl00,def_int_td,0,,,,,
player,201010100htx,nyg,MannEl00,def_int_long,0,,,,,
player,201010100htx,nyg,MannEl00,pass_defended,0,,,,,
player,201010100htx,nyg,MannEl00,sacks,0.0,,,,,
player,201010100htx,nyg,MannEl00,tackles_combined,0,,,,,
player,201010100htx,nyg,MannEl00,tackles_solo,0,,,,,
player,201010100htx,nyg,MannEl00,tackles_assists,0,,,,,
player,201010100htx,nyg,MannEl00,tackles_loss,0,,,,,
player,201010100htx,nyg,MannEl00,qb_hits,0,,,,,
player,201010100htx,nyg,MannEl00,fumbles_rec,1,,,,,
player,201010100htx,nyg,MannEl00,fumbles_rec_yds,0,,,,,
player,201010100htx,nyg,MannEl00,fumbles_rec_td,0,,,,,
player,201010100htx,nyg,MannEl00,fumbles_forced,0,,,,,
player,201010100htx,htx,JackKa99,def_int,1,,,,,
player,201010100htx,htx,JackKa99,def_int_yds,23,,,,,
player,201010100htx,htx,JackKa99,def_int_td,0,,,,,
player,201010100htx,htx,JackKa99,def_int_long,23,,,,,
player,201010100htx,htx,JackKa99,pass_defended,1,,,,,
player,201010100htx,htx,JackKa99,sacks,0.0,,,,,
player,201010100htx,htx,JackKa99,tackles_combined,5,,,,,
player,201010100htx,htx,JackKa99,tackles_solo,5,,,,,
player,201010100htx,htx,JackKa99,tackles_assists,0,,,,,
player,201010100htx,htx,JackKa99,tackles_loss,0,,,,,
player,201010100htx,htx,JackKa99,qb_hits,0,,,,,
player,201010100htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201010100htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201010100htx,htx,McMaSh99,def_int,1,,,,,
player,201010100htx,htx,McMaSh99,def_int_yds,1,,,,,
player,201010100htx,htx,McMaSh99,def_int_td,0,,,,,
player,201010100htx,htx,McMaSh99,def_int_long,1,,,,,
player,201010100htx,htx,McMaSh99,pass_defended,1,,,,,
player,201010100htx,htx,McMaSh99,sacks,0.0,,,,,
player,201010100htx,htx,McMaSh99,tackles_combined,0,,,,,
player,201010100htx,htx,McMaSh99,tackles_solo,0,,,,,
player,201010100htx,htx,McMaSh99,tackles_assists,0,,,,,
player,201010100htx,htx,McMaSh99,tackles_loss,0,,,,,
player,201010100htx,htx,McMaSh99,qb_hits,0,,,,,
player,201010100htx,htx,McMaSh99,fumbles_rec,0,,,,,
player,201010100htx,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,McMaSh99,fumbles_forced,0,,,,,
player,201010100htx,htx,RyanDe20,def_int,0,,,,,
player,201010100htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201010100htx,htx,RyanDe20,def_int_td,0,,,,,
player,201010100htx,htx,RyanDe20,def_int_long,0,,,,,
player,201010100htx,htx,RyanDe20,pass_defended,0,,,,,
player,201010100htx,htx,RyanDe20,sacks,0.0,,,,,
player,201010100htx,htx,RyanDe20,tackles_combined,11,,,,,
player,201010100htx,htx,RyanDe20,tackles_solo,8,,,,,
player,201010100htx,htx,RyanDe20,tackles_assists,3,,,,,
player,201010100htx,htx,RyanDe20,tackles_loss,1,,,,,
player,201010100htx,htx,RyanDe20,qb_hits,1,,,,,
player,201010100htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201010100htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201010100htx,htx,RyanDe20,fumbles_forced,0,,,,,
player,201010100htx,htx,PollBe20,def_int,0,,,,,
player,201010100htx,htx,PollBe20,def_int_yds,0,,,,,
player,201010100htx,htx,PollBe20,def_int_td,0,,,,,
player,201010100htx,htx,PollBe20,def_int_long,0,,,,,
player,201010100htx,htx,PollBe20,pass_defended,1,,,,,
player,201010100htx,htx,PollBe20,sacks,0.0,,,,,
player,201010100htx,htx,PollBe20,tackles_combined,10,,,,,
player,201010100htx,htx,PollBe20,tackles_solo,8,,,,,
player,201010100htx,htx,PollBe20,tackles_assists,2,,,,,
player,201010100htx,htx,PollBe20,tackles_loss,0,,,,,
player,201010100htx,htx,PollBe20,qb_hits,0,,,,,
player,201010100htx,htx,PollBe20,fumbles_rec,0,,,,,
player,201010100htx,htx,PollBe20,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,PollBe20,fumbles_rec_td,0,,,,,
player,201010100htx,htx,PollBe20,fumbles_forced,0,,,,,
player,201010100htx,htx,CushBr99,def_int,0,,,,,
player,201010100htx,htx,CushBr99,def_int_yds,0,,,,,
player,201010100htx,htx,CushBr99,def_int_td,0,,,,,
player,201010100htx,htx,CushBr99,def_int_long,0,,,,,
player,201010100htx,htx,CushBr99,pass_defended,1,,,,,
player,201010100htx,htx,CushBr99,sacks,0.0,,,,,
player,201010100htx,htx,CushBr99,tackles_combined,9,,,,,
player,201010100htx,htx,CushBr99,tackles_solo,4,,,,,
player,201010100htx,htx,CushBr99,tackles_assists,5,,,,,
player,201010100htx,htx,CushBr99,tackles_loss,0,,,,,
player,201010100htx,htx,CushBr99,qb_hits,2,,,,,
player,201010100htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201010100htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201010100htx,htx,NolaTr99,def_int,0,,,,,
player,201010100htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201010100htx,htx,NolaTr99,def_int_td,0,,,,,
player,201010100htx,htx,NolaTr99,def_int_long,0,,,,,
player,201010100htx,htx,NolaTr99,pass_defended,0,,,,,
player,201010100htx,htx,NolaTr99,sacks,0.0,,,,,
player,201010100htx,htx,NolaTr99,tackles_combined,7,,,,,
player,201010100htx,htx,NolaTr99,tackles_solo,5,,,,,
player,201010100htx,htx,NolaTr99,tackles_assists,2,,,,,
player,201010100htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201010100htx,htx,NolaTr99,qb_hits,0,,,,,
player,201010100htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201010100htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201010100htx,htx,QuinGl99,def_int,0,,,,,
player,201010100htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201010100htx,htx,QuinGl99,def_int_td,0,,,,,
player,201010100htx,htx,QuinGl99,def_int_long,0,,,,,
player,201010100htx,htx,QuinGl99,pass_defended,1,,,,,
player,201010100htx,htx,QuinGl99,sacks,0.0,,,,,
player,201010100htx,htx,QuinGl99,tackles_combined,6,,,,,
player,201010100htx,htx,QuinGl99,tackles_solo,4,,,,,
player,201010100htx,htx,QuinGl99,tackles_assists,2,,,,,
player,201010100htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201010100htx,htx,QuinGl99,qb_hits,0,,,,,
player,201010100htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201010100htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201010100htx,htx,MitcEa99,def_int,0,,,,,
player,201010100htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201010100htx,htx,MitcEa99,def_int_td,0,,,,,
player,201010100htx,htx,MitcEa99,def_int_long,0,,,,,
player,201010100htx,htx,MitcEa99,pass_defended,0,,,,,
player,201010100htx,htx,MitcEa99,sacks,0.0,,,,,
player,201010100htx,htx,MitcEa99,tackles_combined,5,,,,,
player,201010100htx,htx,MitcEa99,tackles_solo,1,,,,,
player,201010100htx,htx,MitcEa99,tackles_assists,4,,,,,
player,201010100htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201010100htx,htx,MitcEa99,qb_hits,0,,,,,
player,201010100htx,htx,MitcEa99,fumbles_rec,0,,,,,
