game,2010,12,20101128,201011280rai,mia,"Miami Dolphins",33,rai,"Oakland Raiders",17
player,201011280rai,mia,BellYe20,pass_defended,1,,,,,
player,201011280rai,mia,BellYe20,sacks,0.0,,,,,
player,201011280rai,mia,BellYe20,tackles_combined,3,,,,,
player,201011280rai,mia,BellYe20,tackles_solo,3,,,,,
player,201011280rai,mia,BellYe20,tackles_assists,0,,,,,
player,201011280rai,mia,BellYe20,tackles_loss,1,,,,,
player,201011280rai,mia,BellYe20,qb_hits,1,,,,,
player,201011280rai,mia,BellYe20,fumbles_rec,1,,,,,
player,201011280rai,mia,BellYe20,fumbles_rec_yds,4,,,,,
player,201011280rai,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,BellYe20,fumbles_forced,0,,,,,
player,201011280rai,mia,WakeCa00,def_int,0,,,,,
player,201011280rai,mia,WakeCa00,def_int_yds,0,,,,,
player,201011280rai,mia,WakeCa00,def_int_td,0,,,,,
player,201011280rai,mia,WakeCa00,def_int_long,0,,,,,
player,201011280rai,mia,WakeCa00,pass_defended,0,,,,,
player,201011280rai,mia,WakeCa00,sacks,1.0,,,,,
player,201011280rai,mia,WakeCa00,tackles_combined,2,,,,,
player,201011280rai,mia,WakeCa00,tackles_solo,2,,,,,
player,201011280rai,mia,WakeCa00,tackles_assists,0,,,,,
player,201011280rai,mia,WakeCa00,tackles_loss,2,,,,,
player,201011280rai,mia,WakeCa00,qb_hits,1,,,,,
player,201011280rai,mia,WakeCa00,fumbles_rec,0,,,,,
player,201011280rai,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201011280rai,mia,WakeCa00,fumbles_forced,0,,,,,
player,201011280rai,mia,DaviVo99,def_int,0,,,,,
player,201011280rai,mia,DaviVo99,def_int_yds,0,,,,,
player,201011280rai,mia,DaviVo99,def_int_td,0,,,,,
player,201011280rai,mia,DaviVo99,def_int_long,0,,,,,
player,201011280rai,mia,DaviVo99,pass_defended,0,,,,,
player,201011280rai,mia,DaviVo99,sacks,0.0,,,,,
player,201011280rai,mia,DaviVo99,tackles_combined,6,,,,,
player,201011280rai,mia,DaviVo99,tackles_solo,6,,,,,
player,201011280rai,mia,DaviVo99,tackles_assists,0,,,,,
player,201011280rai,mia,DaviVo99,tackles_loss,1,,,,,
player,201011280rai,mia,DaviVo99,qb_hits,0,,,,,
player,201011280rai,mia,DaviVo99,fumbles_rec,0,,,,,
player,201011280rai,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201011280rai,mia,DaviVo99,fumbles_forced,1,,,,,
player,201011280rai,mia,DobbTi20,def_int,0,,,,,
player,201011280rai,mia,DobbTi20,def_int_yds,0,,,,,
player,201011280rai,mia,DobbTi20,def_int_td,0,,,,,
player,201011280rai,mia,DobbTi20,def_int_long,0,,,,,
player,201011280rai,mia,DobbTi20,pass_defended,0,,,,,
player,201011280rai,mia,DobbTi20,sacks,0.0,,,,,
player,201011280rai,mia,DobbTi20,tackles_combined,6,,,,,
player,201011280rai,mia,DobbTi20,tackles_solo,4,,,,,
player,201011280rai,mia,DobbTi20,tackles_assists,2,,,,,
player,201011280rai,mia,DobbTi20,tackles_loss,0,,,,,
player,201011280rai,mia,DobbTi20,qb_hits,0,,,,,
player,201011280rai,mia,DobbTi20,fumbles_rec,0,,,,,
player,201011280rai,mia,DobbTi20,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,DobbTi20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,DobbTi20,fumbles_forced,0,,,,,
player,201011280rai,mia,AmayJo00,def_int,0,,,,,
player,201011280rai,mia,AmayJo00,def_int_yds,0,,,,,
player,201011280rai,mia,AmayJo00,def_int_td,0,,,,,
player,201011280rai,mia,AmayJo00,def_int_long,0,,,,,
player,201011280rai,mia,AmayJo00,pass_defended,0,,,,,
player,201011280rai,mia,AmayJo00,sacks,0.0,,,,,
player,201011280rai,mia,AmayJo00,tackles_combined,4,,,,,
player,201011280rai,mia,AmayJo00,tackles_solo,4,,,,,
player,201011280rai,mia,AmayJo00,tackles_assists,0,,,,,
player,201011280rai,mia,AmayJo00,tackles_loss,0,,,,,
player,201011280rai,mia,AmayJo00,qb_hits,0,,,,,
player,201011280rai,mia,AmayJo00,fumbles_rec,0,,,,,
player,201011280rai,mia,AmayJo00,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,AmayJo00,fumbles_rec_td,0,,,,,
player,201011280rai,mia,AmayJo00,fumbles_forced,0,,,,,
player,201011280rai,mia,DansKa20,def_int,0,,,,,
player,201011280rai,mia,DansKa20,def_int_yds,0,,,,,
player,201011280rai,mia,DansKa20,def_int_td,0,,,,,
player,201011280rai,mia,DansKa20,def_int_long,0,,,,,
player,201011280rai,mia,DansKa20,pass_defended,0,,,,,
player,201011280rai,mia,DansKa20,sacks,0.0,,,,,
player,201011280rai,mia,DansKa20,tackles_combined,2,,,,,
player,201011280rai,mia,DansKa20,tackles_solo,2,,,,,
player,201011280rai,mia,DansKa20,tackles_assists,0,,,,,
player,201011280rai,mia,DansKa20,tackles_loss,0,,,,,
player,201011280rai,mia,DansKa20,qb_hits,0,,,,,
player,201011280rai,mia,DansKa20,fumbles_rec,0,,,,,
player,201011280rai,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,DansKa20,fumbles_forced,0,,,,,
player,201011280rai,mia,MoseQu99,def_int,0,,,,,
player,201011280rai,mia,MoseQu99,def_int_yds,0,,,,,
player,201011280rai,mia,MoseQu99,def_int_td,0,,,,,
player,201011280rai,mia,MoseQu99,def_int_long,0,,,,,
player,201011280rai,mia,MoseQu99,pass_defended,0,,,,,
player,201011280rai,mia,MoseQu99,sacks,0.0,,,,,
player,201011280rai,mia,MoseQu99,tackles_combined,2,,,,,
player,201011280rai,mia,MoseQu99,tackles_solo,1,,,,,
player,201011280rai,mia,MoseQu99,tackles_assists,1,,,,,
player,201011280rai,mia,MoseQu99,tackles_loss,0,,,,,
player,201011280rai,mia,MoseQu99,qb_hits,0,,,,,
player,201011280rai,mia,MoseQu99,fumbles_rec,0,,,,,
player,201011280rai,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201011280rai,mia,MoseQu99,fumbles_forced,0,,,,,
player,201011280rai,mia,SappBe20,def_int,0,,,,,
player,201011280rai,mia,SappBe20,def_int_yds,0,,,,,
player,201011280rai,mia,SappBe20,def_int_td,0,,,,,
player,201011280rai,mia,SappBe20,def_int_long,0,,,,,
player,201011280rai,mia,SappBe20,pass_defended,2,,,,,
player,201011280rai,mia,SappBe20,sacks,0.0,,,,,
player,201011280rai,mia,SappBe20,tackles_combined,2,,,,,
player,201011280rai,mia,SappBe20,tackles_solo,2,,,,,
player,201011280rai,mia,SappBe20,tackles_assists,0,,,,,
player,201011280rai,mia,SappBe20,tackles_loss,0,,,,,
player,201011280rai,mia,SappBe20,qb_hits,0,,,,,
player,201011280rai,mia,SappBe20,fumbles_rec,0,,,,,
player,201011280rai,mia,SappBe20,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,SappBe20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,SappBe20,fumbles_forced,0,,,,,
player,201011280rai,mia,SmitSe99,def_int,0,,,,,
player,201011280rai,mia,SmitSe99,def_int_yds,0,,,,,
player,201011280rai,mia,SmitSe99,def_int_td,0,,,,,
player,201011280rai,mia,SmitSe99,def_int_long,0,,,,,
player,201011280rai,mia,SmitSe99,pass_defended,0,,,,,
player,201011280rai,mia,SmitSe99,sacks,0.0,,,,,
player,201011280rai,mia,SmitSe99,tackles_combined,2,,,,,
player,201011280rai,mia,SmitSe99,tackles_solo,2,,,,,
player,201011280rai,mia,SmitSe99,tackles_assists,0,,,,,
player,201011280rai,mia,SmitSe99,tackles_loss,0,,,,,
player,201011280rai,mia,SmitSe99,qb_hits,0,,,,,
player,201011280rai,mia,SmitSe99,fumbles_rec,0,,,,,
player,201011280rai,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201011280rai,mia,SmitSe99,fumbles_forced,0,,,,,
player,201011280rai,mia,CulvTy20,def_int,0,,,,,
player,201011280rai,mia,CulvTy20,def_int_yds,0,,,,,
player,201011280rai,mia,CulvTy20,def_int_td,0,,,,,
player,201011280rai,mia,CulvTy20,def_int_long,0,,,,,
player,201011280rai,mia,CulvTy20,pass_defended,0,,,,,
player,201011280rai,mia,CulvTy20,sacks,0.0,,,,,
player,201011280rai,mia,CulvTy20,tackles_combined,1,,,,,
player,201011280rai,mia,CulvTy20,tackles_solo,1,,,,,
player,201011280rai,mia,CulvTy20,tackles_assists,0,,,,,
player,201011280rai,mia,CulvTy20,tackles_loss,0,,,,,
player,201011280rai,mia,CulvTy20,qb_hits,0,,,,,
player,201011280rai,mia,CulvTy20,fumbles_rec,0,,,,,
player,201011280rai,mia,CulvTy20,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,CulvTy20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,CulvTy20,fumbles_forced,0,,,,,
player,201011280rai,mia,HarrAl21,def_int,0,,,,,
player,201011280rai,mia,HarrAl21,def_int_yds,0,,,,,
player,201011280rai,mia,HarrAl21,def_int_td,0,,,,,
player,201011280rai,mia,HarrAl21,def_int_long,0,,,,,
player,201011280rai,mia,HarrAl21,pass_defended,0,,,,,
player,201011280rai,mia,HarrAl21,sacks,0.0,,,,,
player,201011280rai,mia,HarrAl21,tackles_combined,1,,,,,
player,201011280rai,mia,HarrAl21,tackles_solo,1,,,,,
player,201011280rai,mia,HarrAl21,tackles_assists,0,,,,,
player,201011280rai,mia,HarrAl21,tackles_loss,0,,,,,
player,201011280rai,mia,HarrAl21,qb_hits,0,,,,,
player,201011280rai,mia,HarrAl21,fumbles_rec,0,,,,,
player,201011280rai,mia,HarrAl21,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,HarrAl21,fumbles_rec_td,0,,,,,
player,201011280rai,mia,HarrAl21,fumbles_forced,0,,,,,
player,201011280rai,mia,HillLe00,def_int,0,,,,,
player,201011280rai,mia,HillLe00,def_int_yds,0,,,,,
player,201011280rai,mia,HillLe00,def_int_td,0,,,,,
player,201011280rai,mia,HillLe00,def_int_long,0,,,,,
player,201011280rai,mia,HillLe00,pass_defended,0,,,,,
player,201011280rai,mia,HillLe00,sacks,0.0,,,,,
player,201011280rai,mia,HillLe00,tackles_combined,1,,,,,
player,201011280rai,mia,HillLe00,tackles_solo,1,,,,,
player,201011280rai,mia,HillLe00,tackles_assists,0,,,,,
player,201011280rai,mia,HillLe00,tackles_loss,0,,,,,
player,201011280rai,mia,HillLe00,qb_hits,0,,,,,
player,201011280rai,mia,HillLe00,fumbles_rec,0,,,,,
player,201011280rai,mia,HillLe00,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,HillLe00,fumbles_rec_td,0,,,,,
player,201011280rai,mia,HillLe00,fumbles_forced,0,,,,,
player,201011280rai,mia,McDaTo20,def_int,0,,,,,
player,201011280rai,mia,McDaTo20,def_int_yds,0,,,,,
player,201011280rai,mia,McDaTo20,def_int_td,0,,,,,
player,201011280rai,mia,McDaTo20,def_int_long,0,,,,,
player,201011280rai,mia,McDaTo20,pass_defended,0,,,,,
player,201011280rai,mia,McDaTo20,sacks,0.0,,,,,
player,201011280rai,mia,McDaTo20,tackles_combined,1,,,,,
player,201011280rai,mia,McDaTo20,tackles_solo,0,,,,,
player,201011280rai,mia,McDaTo20,tackles_assists,1,,,,,
player,201011280rai,mia,McDaTo20,tackles_loss,0,,,,,
player,201011280rai,mia,McDaTo20,qb_hits,0,,,,,
player,201011280rai,mia,McDaTo20,fumbles_rec,0,,,,,
player,201011280rai,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201011280rai,mia,McDaTo20,fumbles_forced,0,,,,,
player,201011280rai,mia,MisiKo99,def_int,0,,,,,
player,201011280rai,mia,MisiKo99,def_int_yds,0,,,,,
player,201011280rai,mia,MisiKo99,def_int_td,0,,,,,
player,201011280rai,mia,MisiKo99,def_int_long,0,,,,,
player,201011280rai,mia,MisiKo99,pass_defended,1,,,,,
player,201011280rai,mia,MisiKo99,sacks,0.0,,,,,
player,201011280rai,mia,MisiKo99,tackles_combined,1,,,,,
player,201011280rai,mia,MisiKo99,tackles_solo,1,,,,,
player,201011280rai,mia,MisiKo99,tackles_assists,0,,,,,
player,201011280rai,mia,MisiKo99,tackles_loss,1,,,,,
player,201011280rai,mia,MisiKo99,qb_hits,0,,,,,
player,201011280rai,mia,MisiKo99,fumbles_rec,0,,,,,
player,201011280rai,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201011280rai,mia,MisiKo99,fumbles_forced,0,,,,,
player,201011280rai,mia,SoliPa99,def_int,0,,,,,
player,201011280rai,mia,SoliPa99,def_int_yds,0,,,,,
player,201011280rai,mia,SoliPa99,def_int_td,0,,,,,
player,201011280rai,mia,SoliPa99,def_int_long,0,,,,,
player,201011280rai,mia,SoliPa99,pass_defended,0,,,,,
player,201011280rai,mia,SoliPa99,sacks,0.0,,,,,
player,201011280rai,mia,SoliPa99,tackles_combined,1,,,,,
player,201011280rai,mia,SoliPa99,tackles_solo,1,,,,,
player,201011280rai,mia,SoliPa99,tackles_assists,0,,,,,
player,201011280rai,mia,SoliPa99,tackles_loss,0,,,,,
player,201011280rai,mia,SoliPa99,qb_hits,0,,,,,
player,201011280rai,mia,SoliPa99,fumbles_rec,0,,,,,
player,201011280rai,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201011280rai,mia,SoliPa99,fumbles_forced,0,,,,,
player,201011280rai,mia,WallRo01,def_int,0,,,,,
player,201011280rai,mia,WallRo01,def_int_yds,0,,,,,
player,201011280rai,mia,WallRo01,def_int_td,0,,,,,
player,201011280rai,mia,WallRo01,def_int_long,0,,,,,
player,201011280rai,mia,WallRo01,pass_defended,0,,,,,
player,201011280rai,mia,WallRo01,sacks,0.0,,,,,
player,201011280rai,mia,WallRo01,tackles_combined,1,,,,,
player,201011280rai,mia,WallRo01,tackles_solo,1,,,,,
player,201011280rai,mia,WallRo01,tackles_assists,0,,,,,
player,201011280rai,mia,WallRo01,tackles_loss,0,,,,,
player,201011280rai,mia,WallRo01,qb_hits,0,,,,,
player,201011280rai,mia,WallRo01,fumbles_rec,0,,,,,
player,201011280rai,mia,WallRo01,fumbles_rec_yds,0,,,,,
player,201011280rai,mia,WallRo01,fumbles_rec_td,0,,,,,
player,201011280rai,mia,WallRo01,fumbles_forced,0,,,,,
player,201011280rai,mia,LangKe98,def_int,,,,,,
player,201011280rai,mia,LangKe98,def_int_yds,,,,,,
player,201011280rai,mia,LangKe98,def_int_td,,,,,,
player,201011280rai,mia,LangKe98,def_int_long,,,,,,
player,201011280rai,mia,LangKe98,pass_defended,0,,,,,
player,201011280rai,mia,LangKe98,sacks,0.0,,,,,
player,201011280rai,mia,LangKe98,tackles_combined,0,,,,,
player,201011280rai,mia,LangKe98,tackles_solo,0,,,,,
player,201011280rai,mia,LangKe98,tackles_assists,0,,,,,
player,201011280rai,mia,LangKe98,tackles_loss,0,,,,,
player,201011280rai,mia,LangKe98,qb_hits,1,,,,,
player,201011280rai,mia,LangKe98,fumbles_rec,0,,,,,
player,201011280rai,mia,LangKe98,fumbles_rec_yds,,,,,,
player,201011280rai,mia,LangKe98,fumbles_rec_td,,,,,,
player,201011280rai,mia,LangKe98,fumbles_forced,0,,,,,
player,201011280rai,rai,McClRo00,def_int,1,,,,,
player,201011280rai,rai,McClRo00,def_int_yds,10,,,,,
player,201011280rai,rai,McClRo00,def_int_td,0,,,,,
player,201011280rai,rai,McClRo00,def_int_long,10,,,,,
player,201011280rai,rai,McClRo00,pass_defended,1,,,,,
player,201011280rai,rai,McClRo00,sacks,0.0,,,,,
player,201011280rai,rai,McClRo00,tackles_combined,8,,,,,
player,201011280rai,rai,McClRo00,tackles_solo,7,,,,,
player,201011280rai,rai,McClRo00,tackles_assists,1,,,,,
player,201011280rai,rai,McClRo00,tackles_loss,0,,,,,
player,201011280rai,rai,McClRo00,qb_hits,2,,,,,
player,201011280rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201011280rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201011280rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201011280rai,rai,BranTy99,def_int,0,,,,,
player,201011280rai,rai,BranTy99,def_int_yds,0,,,,,
player,201011280rai,rai,BranTy99,def_int_td,0,,,,,
player,201011280rai,rai,BranTy99,def_int_long,0,,,,,
player,201011280rai,rai,BranTy99,pass_defended,1,,,,,
player,201011280rai,rai,BranTy99,sacks,1.0,,,,,
player,201011280rai,rai,BranTy99,tackles_combined,11,,,,,
player,201011280rai,rai,BranTy99,tackles_solo,9,,,,,
player,201011280rai,rai,BranTy99,tackles_assists,2,,,,,
player,201011280rai,rai,BranTy99,tackles_loss,3,,,,,
player,201011280rai,rai,BranTy99,qb_hits,1,,,,,
player,201011280rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201011280rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201011280rai,rai,HuffMi20,def_int,0,,,,,
player,201011280rai,rai,HuffMi20,def_int_yds,0,,,,,
player,201011280rai,rai,HuffMi20,def_int_td,0,,,,,
player,201011280rai,rai,HuffMi20,def_int_long,0,,,,,
player,201011280rai,rai,HuffMi20,pass_defended,0,,,,,
player,201011280rai,rai,HuffMi20,sacks,1.0,,,,,
player,201011280rai,rai,HuffMi20,tackles_combined,7,,,,,
player,201011280rai,rai,HuffMi20,tackles_solo,5,,,,,
player,201011280rai,rai,HuffMi20,tackles_assists,2,,,,,
player,201011280rai,rai,HuffMi20,tackles_loss,1,,,,,
player,201011280rai,rai,HuffMi20,qb_hits,1,,,,,
player,201011280rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201011280rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201011280rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201011280rai,rai,KellTo21,def_int,0,,,,,
player,201011280rai,rai,KellTo21,def_int_yds,0,,,,,
player,201011280rai,rai,KellTo21,def_int_td,0,,,,,
player,201011280rai,rai,KellTo21,def_int_long,0,,,,,
player,201011280rai,rai,KellTo21,pass_defended,0,,,,,
player,201011280rai,rai,KellTo21,sacks,0.5,,,,,
player,201011280rai,rai,KellTo21,tackles_combined,7,,,,,
player,201011280rai,rai,KellTo21,tackles_solo,2,,,,,
player,201011280rai,rai,KellTo21,tackles_assists,5,,,,,
player,201011280rai,rai,KellTo21,tackles_loss,0,,,,,
player,201011280rai,rai,KellTo21,qb_hits,2,,,,,
player,201011280rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201011280rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201011280rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201011280rai,rai,BryaDe00,def_int,0,,,,,
player,201011280rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201011280rai,rai,BryaDe00,def_int_td,0,,,,,
player,201011280rai,rai,BryaDe00,def_int_long,0,,,,,
player,201011280rai,rai,BryaDe00,pass_defended,0,,,,,
player,201011280rai,rai,BryaDe00,sacks,0.5,,,,,
player,201011280rai,rai,BryaDe00,tackles_combined,2,,,,,
player,201011280rai,rai,BryaDe00,tackles_solo,0,,,,,
player,201011280rai,rai,BryaDe00,tackles_assists,2,,,,,
player,201011280rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201011280rai,rai,BryaDe00,qb_hits,1,,,,,
player,201011280rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201011280rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201011280rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201011280rai,rai,RoutSt20,def_int,0,,,,,
player,201011280rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201011280rai,rai,RoutSt20,def_int_td,0,,,,,
player,201011280rai,rai,RoutSt20,def_int_long,0,,,,,
player,201011280rai,rai,RoutSt20,pass_defended,0,,,,,
player,201011280rai,rai,RoutSt20,sacks,0.0,,,,,
player,201011280rai,rai,RoutSt20,tackles_combined,6,,,,,
player,201011280rai,rai,RoutSt20,tackles_solo,6,,,,,
player,201011280rai,rai,RoutSt20,tackles_assists,0,,,,,
player,201011280rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201011280rai,rai,RoutSt20,qb_hits,0,,,,,
player,201011280rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201011280rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201011280rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201011280rai,rai,AsomNn20,def_int,0,,,,,
player,201011280rai,rai,AsomNn20,def_int_yds,0,,,,,
player,201011280rai,rai,AsomNn20,def_int_td,0,,,,,
player,201011280rai,rai,AsomNn20,def_int_long,0,,,,,
player,201011280rai,rai,AsomNn20,pass_defended,0,,,,,
player,201011280rai,rai,AsomNn20,sacks,0.0,,,,,
player,201011280rai,rai,AsomNn20,tackles_combined,4,,,,,
player,201011280rai,rai,AsomNn20,tackles_solo,4,,,,,
player,201011280rai,rai,AsomNn20,tackles_assists,0,,,,,
player,201011280rai,rai,AsomNn20,tackles_loss,0,,,,,
player,201011280rai,rai,AsomNn20,qb_hits,0,,,,,
player,201011280rai,rai,AsomNn20,fumbles_rec,0,,,,,
player,201011280rai,rai,AsomNn20,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,AsomNn20,fumbles_rec_td,0,,,,,
player,201011280rai,rai,AsomNn20,fumbles_forced,0,,,,,
player,201011280rai,rai,HousLa99,def_int,0,,,,,
player,201011280rai,rai,HousLa99,def_int_yds,0,,,,,
player,201011280rai,rai,HousLa99,def_int_td,0,,,,,
player,201011280rai,rai,HousLa99,def_int_long,0,,,,,
player,201011280rai,rai,HousLa99,pass_defended,0,,,,,
player,201011280rai,rai,HousLa99,sacks,0.0,,,,,
player,201011280rai,rai,HousLa99,tackles_combined,4,,,,,
player,201011280rai,rai,HousLa99,tackles_solo,3,,,,,
player,201011280rai,rai,HousLa99,tackles_assists,1,,,,,
player,201011280rai,rai,HousLa99,tackles_loss,0,,,,,
player,201011280rai,rai,HousLa99,qb_hits,1,,,,,
player,201011280rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201011280rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201011280rai,rai,McFaWa99,def_int,0,,,,,
player,201011280rai,rai,McFaWa99,def_int_yds,0,,,,,
player,201011280rai,rai,McFaWa99,def_int_td,0,,,,,
player,201011280rai,rai,McFaWa99,def_int_long,0,,,,,
player,201011280rai,rai,McFaWa99,pass_defended,0,,,,,
player,201011280rai,rai,McFaWa99,sacks,0.0,,,,,
player,201011280rai,rai,McFaWa99,tackles_combined,4,,,,,
player,201011280rai,rai,McFaWa99,tackles_solo,3,,,,,
player,201011280rai,rai,McFaWa99,tackles_assists,1,,,,,
player,201011280rai,rai,McFaWa99,tackles_loss,0,,,,,
player,201011280rai,rai,McFaWa99,qb_hits,0,,,,,
player,201011280rai,rai,McFaWa99,fumbles_rec,0,,,,,
player,201011280rai,rai,McFaWa99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,McFaWa99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,McFaWa99,fumbles_forced,0,,,,,
player,201011280rai,rai,MitcMi99,def_int,0,,,,,
player,201011280rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201011280rai,rai,MitcMi99,def_int_td,0,,,,,
player,201011280rai,rai,MitcMi99,def_int_long,0,,,,,
player,201011280rai,rai,MitcMi99,pass_defended,0,,,,,
player,201011280rai,rai,MitcMi99,sacks,0.0,,,,,
player,201011280rai,rai,MitcMi99,tackles_combined,4,,,,,
player,201011280rai,rai,MitcMi99,tackles_solo,4,,,,,
player,201011280rai,rai,MitcMi99,tackles_assists,0,,,,,
player,201011280rai,rai,MitcMi99,tackles_loss,1,,,,,
player,201011280rai,rai,MitcMi99,qb_hits,0,,,,,
player,201011280rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201011280rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201011280rai,rai,EugeHi99,def_int,0,,,,,
player,201011280rai,rai,EugeHi99,def_int_yds,0,,,,,
player,201011280rai,rai,EugeHi99,def_int_td,0,,,,,
player,201011280rai,rai,EugeHi99,def_int_long,0,,,,,
player,201011280rai,rai,EugeHi99,pass_defended,0,,,,,
player,201011280rai,rai,EugeHi99,sacks,0.0,,,,,
player,201011280rai,rai,EugeHi99,tackles_combined,3,,,,,
player,201011280rai,rai,EugeHi99,tackles_solo,3,,,,,
player,201011280rai,rai,EugeHi99,tackles_assists,0,,,,,
player,201011280rai,rai,EugeHi99,tackles_loss,0,,,,,
player,201011280rai,rai,EugeHi99,qb_hits,0,,,,,
player,201011280rai,rai,EugeHi99,fumbles_rec,0,,,,,
player,201011280rai,rai,EugeHi99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,EugeHi99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,EugeHi99,fumbles_forced,0,,,,,
player,201011280rai,rai,HendJo99,def_int,0,,,,,
player,201011280rai,rai,HendJo99,def_int_yds,0,,,,,
player,201011280rai,rai,HendJo99,def_int_td,0,,,,,
player,201011280rai,rai,HendJo99,def_int_long,0,,,,,
player,201011280rai,rai,HendJo99,pass_defended,0,,,,,
player,201011280rai,rai,HendJo99,sacks,0.0,,,,,
player,201011280rai,rai,HendJo99,tackles_combined,3,,,,,
player,201011280rai,rai,HendJo99,tackles_solo,3,,,,,
player,201011280rai,rai,HendJo99,tackles_assists,0,,,,,
player,201011280rai,rai,HendJo99,tackles_loss,0,,,,,
player,201011280rai,rai,HendJo99,qb_hits,0,,,,,
player,201011280rai,rai,HendJo99,fumbles_rec,0,,,,,
player,201011280rai,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,HendJo99,fumbles_forced,0,,,,,
player,201011280rai,rai,SeymRi00,def_int,0,,,,,
player,201011280rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201011280rai,rai,SeymRi00,def_int_td,0,,,,,
player,201011280rai,rai,SeymRi00,def_int_long,0,,,,,
player,201011280rai,rai,SeymRi00,pass_defended,0,,,,,
player,201011280rai,rai,SeymRi00,sacks,0.0,,,,,
player,201011280rai,rai,SeymRi00,tackles_combined,3,,,,,
player,201011280rai,rai,SeymRi00,tackles_solo,3,,,,,
player,201011280rai,rai,SeymRi00,tackles_assists,0,,,,,
